OpenedDate,OpenedYear,PracticeCode,PracticeName,BusinessCategory,BusinessName,BusinessCity,BusinessState,BusinessZip
12/08/2014,2014,521,Business Failure or Bankruptcy,Health Care,,Vancouver,WA,98665    
12/15/2020,2020,302,Not As Ordered,Auto Repair,,Spicewood,TX,78669    
01/22/2016,2016,303,Questionable Quality Product/Service,Auto Sales,Jay Lee's Honda of Sumner,Sumner,WA,98390    
10/24/2016,2016,301,Failure To Deliver/Perform,Insurance,,Alpharetta,GA,30023    
12/06/2018,2018,323,Invoice - misleading or fraudulent,"Electronic Equip., Appliance & Component Mfg'ring ",GoPro.com,San Mateo,CA,94402-3710
12/02/2020,2020,206,Right To Cancel,Health and Diet Clubs,LA Fitness/Fitness International,Irvine,CA,92612    
06/26/2020,2020,104,Non-Fulfillment,Contractors,,Everett,WA,98213-8875
06/12/2019,2019,320,Unsatisfactory Repair/Service,Auto Repair,Meineke Car Care Corporate,Charlotte,NC,28202    
12/18/2019,2019,999,Other/Miscellaneous,Electronic Shopping,,New York ,NY,10011    
07/18/2018,2018,104,Non-Fulfillment,Broadband Providers,Sling TV,Meridian,CO,80112-5905
08/18/2016,2016,22,Failure To Adjust/Refund,Air Transportation,,El Segundo,CA,90245    
10/07/2020,2020,999,Other/Miscellaneous,Health and Diet Clubs,,Los Angeles,CA,91801    
07/30/2020,2020,301,Failure To Deliver/Perform,"Electronic Equip., Appliance & Component Mfg'ring ",GoPro.com,San Mateo,CA,94402-3710
12/06/2013,2013,320,Unsatisfactory Repair/Service,Legal Services,,Tacoma,WA,98404    
04/03/2017,2017,999,Other/Miscellaneous,Auto Sales,AutoNation Chevrolet,Spokane Valley,WA,99212    
12/08/2014,2014,301,Failure To Deliver/Perform,Electronic Shopping,US Online/SuddenBlitz.com/SuddenValues.com,Wenatchee,WA,98801    
09/16/2016,2016,999,Other/Miscellaneous,MHU Use Only - MH landlord,Lost Lake Mobile Home Park,Granite Falls,WA,98252    
12/31/2013,2013,203,Internet & Mobile device based transaction,Auto Sales,,Lynnwood,WA,98037    
05/08/2014,2014,316,Billing Issues,Health and Diet Clubs,West Seattle Athletic Club,Seattle,WA,98126    
07/31/2013,2013,203,Internet & Mobile device based transaction,Auto Sales,Titus-Will Motors - Tacoma,Tacoma,WA,98409    
06/17/2019,2019,999,Other/Miscellaneous,Electronic Shopping,,Carrollton,TX,75006    
08/26/2020,2020,320,Unsatisfactory Repair/Service,Auto Repair,,Redding,CA,96001    
06/24/2014,2014,627,Privacy Issues,Telecommunications,T-Mobile,Albuquerque,NM,87176    
06/27/2017,2017,316,Billing Issues,Books/Magazines & Directory Publishers,Agora Financial,Balitmore,MD,21202    
06/07/2020,2020,996,COVID-19,Travel,,Seattle,WA,98108    
06/10/2020,2020,996,COVID-19,Water Transportation,Quark Expeditions,Seattle,WA,98121    
10/17/2019,2019,999,Other/Miscellaneous,Software Publishers,Microsoft Corporation,Redmond,WA,98052    
11/30/2020,2020,303,Questionable Quality Product/Service,Natural Gas Distribution,Shell,Houston,TX,77253    
05/18/2020,2020,999,Other/Miscellaneous,Travel,Island Trader Travel Club,Litchfield,IL,62056    
12/21/2017,2017,999,Other/Miscellaneous,Personal Care Services,Valentine's Tattoo,Seattle,WA,98122    
10/12/2018,2018,22,Failure To Adjust/Refund,Auto Sales,,Spokane,WA,99202    
05/11/2020,2020,412,Alleged criminal activity,Courts,,Rigby,ID,83442    
12/12/2017,2017,13,Misrepresentation of product or service,Software Publishers,Bungie,Bellevue,WA,98004    
02/09/2018,2018,999,Other/Miscellaneous,Auto Sales,Rairdon Alfa Romeo and Fiat of Kirkland,Kirkland,WA,98034    
02/21/2018,2018,999,Other/Miscellaneous,Residential Landlord,Pinnacle Property Management,Seattle ,WA,98121    
01/28/2015,2015,317,Charge Above Estimate,"Duct Cleaning, Heating and Air-Conditioning",GFA Heating and Cooling,Renton,WA,98508    
06/25/2015,2015,316,Billing Issues,Telecommunications,CenturyLink,Spokane,WA,99208    
05/26/2021,2021,998,Governement agency complaint,Government Agencies,Washington State Department of Social and Health Services,Olympia,WA,98504-4513
06/16/2016,2016,999,Other/Miscellaneous,Auto Sales,Toyota of Tacoma,Tacoma,WA,98409    
04/13/2017,2017,999,Other/Miscellaneous,Restaurants and Bars,McDonald's,Oak Brook,IL,60523-2275
01/02/2013,2013,641,Failed communication attempts,Credit Card Issuers,Citibank Presidential Communications,Sioux Falls,SD,57117    
03/02/2020,2020,999,Other/Miscellaneous,MHU Use Only - MH landlord,Heather Hills Mobile Home Park,Irvine,CA,92614    
07/13/2018,2018,642,Landlord/Tenant - Residential,Residential Landlord,Artesia by the Lake,Everett,WA,98208    
04/12/2018,2018,999,Other/Miscellaneous,Consumer Lending & Transfer Agents,,Bloomfield Hills,MI,48303-2017
07/06/2018,2018,521,Business Failure or Bankruptcy,Electronic Shopping,Zaycon Foods LLC dba Zaycon Fresh,Spokane,WA,99201    
07/26/2016,2016,303,Questionable Quality Product/Service,Consumer Lending & Transfer Agents,,Chehalis,WA,98532    
11/17/2016,2016,206,Right To Cancel,Health and Diet Clubs,Olympic Athletic Club,Seattle,WA,98107    
10/05/2016,2016,13,Misrepresentation of product or service,"Automotive Rental & Leasing (includes cars, trucks",,Bellingham,WA,98226    
09/22/2017,2017,15,Privacy Abuse,Auto Sales,CARMAX,Puyallup,WA,98371    
11/09/2020,2020,22,Failure To Adjust/Refund,Travel,UnCruise Adventures,Seattle,WA,98119    
04/23/2021,2021,303,Questionable Quality Product/Service,Restaurants and Bars,,Seattle,WA,98121    
07/22/2020,2020,999,Other/Miscellaneous,Retail Sales,,,  ,         
01/08/2018,2018,886,ADA (Americans w/Disabilities Act),Retail Sales,,Camano Island,WA,98282    
06/28/2017,2017,999,Other/Miscellaneous,Broadband Providers,Comcast,Fife,WA,98424    
02/28/2019,2019,303,Questionable Quality Product/Service,Auto Sales,Car Club - Burien,Burien,WA,98168    
11/05/2015,2015,402,Collections - Threatening behavior includes arrest,Collections,,,WA,         
02/12/2016,2016,222,Advance Fee Fraud,Advance Fee Fraud, Unknown,,  ,         
10/08/2019,2019,316,Billing Issues,"Automotive Rental & Leasing (includes cars, trucks",Hertz Corporation,Park Ridge,NJ,07632    
02/19/2020,2020,999,Other/Miscellaneous,Government Agencies,Bellingham Housing Authority,Bellingham,WA,98225    
07/29/2019,2019,307,Product Safety,Electronic Shopping,Amazon.com,Seattle,WA,98108-1226
10/30/2019,2019,999,Other/Miscellaneous,Telecommunications,Verizon Wireless,Chandler,AZ,85226    
06/18/2018,2018,999,Other/Miscellaneous,Auto Sales,First National Fleet & Lease -  Lakewood,Lakewood,WA,98499    
06/11/2018,2018,999,Other/Miscellaneous,Residential Landlord,,Redmond,WA,98052    
02/26/2015,2015,320,Unsatisfactory Repair/Service,"Electronic Equip., Appliance & Component Mfg'ring ",,East Wenatchee,WA,98802    
01/08/2018,2018,222,Advance Fee Fraud,Travel,Timeshare Warranty Financial Services,Federal Way,WA,98023    
12/24/2019,2019,999,Other/Miscellaneous,Amusement & Recreational Industries,,Knoxville,TN,37918    
06/13/2016,2016,999,Other/Miscellaneous,Religious Organizations,Christian Prayer Center AKA Velorum Inc,Seattle,WA,98115    
04/12/2018,2018,25,Refund Policies,Health Care,,Aberdeen,WA,98520    
02/02/2018,2018,403,Collection Activity (Fraudulent or mistaken ID),Collections,Unknown - Fraudulent Collection Agency,,  ,         
02/04/2020,2020,26,Advertising,Retail Sales,Walmart,Bentonville,AR,72716    
01/10/2018,2018,999,Other/Miscellaneous,Unclassified Establishments, Unknown,,  ,         
02/10/2017,2017,303,Questionable Quality Product/Service,Mortgage Lending,,Washington,DC,20016    
02/23/2018,2018,18,Service Representation,Electronic Shopping,,Redmond,WA,98052    
11/22/2016,2016,999,Other/Miscellaneous,Unclassified Establishments, Unknown,,  ,         
05/19/2016,2016,404,Collection Practices,Collections,National Service Bureau,Bothell,WA,98011    
01/07/2020,2020,999,Other/Miscellaneous,Collections,Unknown - Fraudulent Collection Agency,,  ,         
08/11/2015,2015,26,Advertising,Software Publishers,Microsoft Corporation,Redmond,WA,98052    
05/24/2019,2019,203,Internet & Mobile device based transaction,Taxi Service,Rasier LLC dba Uber,San Francisco,CA,94103    
08/13/2013,2013,22,Failure To Adjust/Refund,Travel,Expedia,Seattle,WA,98119    
08/24/2020,2020,999,Other/Miscellaneous,Health Care,,Seattle,WA,98102    
12/14/2015,2015,303,Questionable Quality Product/Service,Moving Companies,Scout Moving & Storage,Kent,WA,98031    
05/29/2014,2014,7,Warranty,Retail Sales,Costco,Issaquah,WA,98027    
03/01/2019,2019,2,Charitable Solicitation Issue,Unclassified Establishments,,Vernon,BC,V1T6N-6   
02/26/2018,2018,316,Billing Issues,"Electric Power Generation, Transmission & Distribu",Puget Sound Energy,Bellevue,WA,98009-9269
01/16/2018,2018,999,Other/Miscellaneous,Parking Lots & Garages,WallyPark,Los Angeles,CA,90017-3622
03/04/2016,2016,13,Misrepresentation of product or service,Financial Planning,,Cincinnati,OH,45277-0086
04/14/2020,2020,203,Internet & Mobile device based transaction,Telecommunications,,,  ,         
10/02/2019,2019,422,Credit/Financing,Consumer Lending & Transfer Agents,Snap Finance,Salt Lake City,UT,84199    
07/15/2020,2020,996,COVID-19,Travel,,Boise,ID,83702    
10/15/2018,2018,999,Other/Miscellaneous,Commercial Banking,US Bank Corporate Compliance,Minneapolis,MN,55402    
07/31/2020,2020,22,Failure To Adjust/Refund,Financial Planning,"Fidelity Brokerage Services, LLC",Smithfield,RI,02917    
06/06/2016,2016,203,Internet & Mobile device based transaction,Software Publishers,Microsoft Corporation,Redmond,WA,98052    
11/27/2013,2013,320,Unsatisfactory Repair/Service,Air Transportation,Alaska Airlines,Seattle,WA,98168    
12/17/2018,2018,22,Failure To Adjust/Refund,Insurance,,Brookfield,WI,53005    
07/02/2019,2019,301,Failure To Deliver/Perform,Retail Sales,Fred Meyer,Portland,OR,97242    
05/19/2017,2017,222,Advance Fee Fraud,Advance Fee Fraud,,New York,NY,10001    
03/10/2020,2020,18,Service Representation,Broadband Providers,Ziply Fiber fka Frontier Communications,Everett,WA,98201    
03/01/2019,2019,999,Other/Miscellaneous,Electronic Shopping,LuLaRoe,Corona,CA,92879    
08/16/2013,2013,316,Billing Issues,Electronic Shopping,,Woodinville,WA,98072    
05/20/2020,2020,301,Failure To Deliver/Perform,Credit Reporting & Related Activities,Experian Consumer Services/Experian Interactive/Consumer Info/AutoCheck,Allen,TX,75013    
05/16/2018,2018,444,Foreclosure Issue,Legal Services,,Los Angeles,CA,90024    
02/02/2021,2021,301,Failure To Deliver/Perform,Health and Diet Clubs,Pro Fitness Center,Burien,WA,98166    
08/30/2018,2018,403,Collection Activity (Fraudulent or mistaken ID),Collections,Columbia Debt Recovery dba Genesis Credit Management LLC,Everett,WA,98203    
11/09/2015,2015,9,High Pressure Sales,Dating Clubs and Social Networking,"DMZ Group LLC, dba Great Expectations / Seattle Singles",Bellevue,WA,98004    
04/05/2018,2018,999,Other/Miscellaneous,Travel,Worldmark by Wyndham,Orlando,FL,32821    
01/24/2018,2018,412,Alleged criminal activity,Public Opinion Polling & Market Research,Zoominfo.com / DiscoverOrg LLC,Vancouver,WA,98660-3506
04/04/2019,2019,316,Billing Issues,Auto Sales,Toyota of Olympia,Olympia,WA,98512-7364
09/18/2020,2020,301,Failure To Deliver/Perform,Couriers & Express Delivery Services,UPS/United Parcel Service,Atlanta,GA,30328    
03/07/2018,2018,13,Misrepresentation of product or service,Health Care,,Seattle,WA,98124    
03/20/2014,2014,206,Right To Cancel,Credit Card Issuers,World Pay,Atlanta,GA,30350    
12/23/2019,2019,7,Warranty,Insurance,Asurion Service Plans Inc,Chicago,IL,60606    
05/15/2020,2020,19,Inadequate Disclosure,Auto Sales,Jim's Auto Sales,Cashmere,WA,98815    
08/04/2020,2020,22,Failure To Adjust/Refund,Travel,ASAP Tickets,San Francisco,CA,94111    
08/05/2020,2020,303,Questionable Quality Product/Service,Telecommunications,CenturyLink,Spokane,WA,99208    
04/13/2016,2016,301,Failure To Deliver/Perform,Financing,,Salt Lake City,UT,84106    
03/21/2019,2019,999,Other/Miscellaneous,Health Care,Physicians Anesthesia Services dba US Anesthesia Partners- Washington,Seattle,WA,98104-3538
07/02/2019,2019,60,Unauthorized Debit,Travel,HotelTonight,San Francisco,CA,94103    
01/30/2017,2017,999,Other/Miscellaneous,Telecommunications,CenturyLink,Boise,ID,83702    
12/05/2016,2016,999,Other/Miscellaneous,Parking Lots & Garages,Platinum Parking,Shoreline,WA,98155    
04/28/2015,2015,316,Billing Issues,Health Care,,Spokane,WA,99204    
05/28/2020,2020,303,Questionable Quality Product/Service,Retail Sales,,Lynnwood,WA,98037    
01/11/2013,2013,222,Advance Fee Fraud,Advance Fee Fraud,Advance Fee Fraud/AFF,,  ,         
07/11/2018,2018,303,Questionable Quality Product/Service,Auto Sales,Lithia Chrysler Dodge Jeep Ram Fiat of Spokane,Medford,OR,97501-6032
11/26/2018,2018,203,Internet & Mobile device based transaction,Electronic Shopping,,Long Beach,CA,90808    
05/29/2015,2015,422,Credit/Financing,Auto Sales,Vancouver Auction Outlet,Vancouver,WA,98665    
09/24/2018,2018,422,Credit/Financing,Auto Sales,Bruce Titus Automotive Group,Olympia,WA,98502    
01/25/2021,2021,999,Other/Miscellaneous,Retail Sales,,Lakewood,WA,98439    
08/14/2017,2017,26,Advertising,Retail Sales,Sears Holdings Management Corporation,Hoffman Estates,IL,60179-0001
04/15/2020,2020,999,Other/Miscellaneous,Telecommunications,Tracfone Wireless Inc,Miami,FL,33178    
03/02/2021,2021,998,Governement agency complaint,Government Agencies,National Archives, Seattle,WA,98115-7999
12/14/2017,2017,999,Other/Miscellaneous,Computer & office machine system repair & maintena,,Fresno,CA,93727-2520
08/24/2020,2020,999,Other/Miscellaneous,Electronic Shopping,,,  ,         
03/02/2017,2017,316,Billing Issues,Telecommunications,AT&T Mobility,Dallas,TX,75202    
09/21/2017,2017,303,Questionable Quality Product/Service,Telecommunications,Ziply Fiber fka Frontier Communications,Everett,WA,98201    
12/26/2018,2018,323,Invoice - misleading or fraudulent,Parking Lots & Garages,Diamond Parking dba Parking Services Appeals Department,Spokane,WA,99201-7197
12/06/2017,2017,999,Other/Miscellaneous,Legal Services,,,WA,         
04/20/2018,2018,999,Other/Miscellaneous,Credit Card Issuers,American Express,Salt Lake City,UT,84184    
04/13/2021,2021,203,Internet & Mobile device based transaction,Telecommunications,CenturyLink,Spokane,WA,99208    
06/02/2020,2020,999,Other/Miscellaneous,Electronic Shopping,,Monroe,WA,98272    
10/19/2017,2017,17,Imposter scam,Phishing,Card Services/Credit Card Services/Card Member Services/Card Holder Services/Bankcard Services,,  ,         
06/26/2020,2020,320,Unsatisfactory Repair/Service,Mortgage Lending,Wells Fargo CRA Risk Management,Charlotte,NC,28256-0947
08/19/2016,2016,999,Other/Miscellaneous,Motor Vehicle Towing,ABC Towing,Tukwila,WA,98168    
01/23/2019,2019,7,Warranty,Automobile Manufacturing,Ford Motor Company,Melbourne,FL,32902    
05/07/2018,2018,642,Landlord/Tenant - Residential,Residential Landlord,Riverstone Residential Group dba Arcadia Townhomes,Federal Way,WA,98023    
01/04/2013,2013,18,Service Representation,"Admin. & support services (office admin., faciliti",DNS Services,Vancouver,WA,98665    
05/09/2018,2018,999,Other/Miscellaneous,Computer Manufacturing,Hewlett Packard / HP,Palo Alto,CA,94304-1185
11/10/2020,2020,300,Excessive Price or Charge,Contractors,Morris Garage Door Repair / Local Garage Door Repair / Smart Solution Garage Door Service,,  ,         
01/31/2019,2019,26,Advertising,Restaurants and Bars,Novilhos Brazilian Steakhouse,Bellevue,WA,98006    
12/10/2019,2019,412,Alleged criminal activity,Auto Sales,West Coast Auto Works,Edmonds,WA,98026    
04/07/2017,2017,203,Internet & Mobile device based transaction,Software Publishers,,Redmond,WA,98053    
08/28/2020,2020,22,Failure To Adjust/Refund,Travel,Stay Alfred,Spokane,WA,99201    
05/17/2017,2017,303,Questionable Quality Product/Service,Telecommunications,Metro PCS,Dallas,TX,75360    
11/08/2019,2019,301,Failure To Deliver/Perform,Electronic Shopping,NewChic,,  ,         
08/29/2016,2016,999,Other/Miscellaneous,Government Agencies,King County Assessors Office,Seattle,WA,98104    
04/09/2020,2020,22,Failure To Adjust/Refund,Software Publishers,"Soulbound Studios, LLC",Issaquah,WA,98029-6245
08/27/2015,2015,320,Unsatisfactory Repair/Service,Air Transportation,United Airlines,Chicago,IL,60666-0100
05/18/2017,2017,104,Non-Fulfillment,Telecommunications,AT&T Mobility,Dallas,TX,75202    
08/24/2018,2018,22,Failure To Adjust/Refund,Retail Sales,IKEA,Renton,WA,98057    
11/05/2019,2019,999,Other/Miscellaneous,Broadband Providers,DIRECTV,Dallas,TX,75202    
10/17/2016,2016,22,Failure To Adjust/Refund,Retail Sales,Rich's for the Home - Lynnwood,Lynnwood,WA,98037    
12/19/2018,2018,316,Billing Issues,Credit Card Issuers,Chase Bankcard Services Inc,Elgin,IL,60123    
08/23/2017,2017,404,Collection Practices,Collections,IQ Data International,Everett,WA,98213    
05/25/2016,2016,999,Other/Miscellaneous,Travel,Expedia,Bellevue,WA,98004    
06/10/2019,2019,301,Failure To Deliver/Perform,Broadband Providers,DIRECTV,Dallas,TX,75202    
06/17/2020,2020,999,Other/Miscellaneous,Couriers & Express Delivery Services,FedEx Customer Relations,Memphis,TN,38116    
04/11/2018,2018,301,Failure To Deliver/Perform,"Accounting, Tax Preparation Bookkeeping & Payroll ",,Pasco,WA,99301    
10/28/2020,2020,320,Unsatisfactory Repair/Service,Educational Services,,Seattle,WA,98118    
05/13/2015,2015,13,Misrepresentation of product or service,Pet Care Services (except Veterinary),,Arlington ,VA,22204    
04/12/2020,2020,203,Internet & Mobile device based transaction,Retail Sales,Whole Foods Market,Austin,TX,78703    
02/20/2019,2019,301,Failure To Deliver/Perform,Software Publishers,Microsoft Corporation,Redmond,WA,98052    
10/07/2020,2020,623,Rental agreements,MHU Use Only - MH landlord,,Irvine,CA,92614    
12/09/2020,2020,642,Landlord/Tenant - Residential,Residential Landlord,,Shoreline,WA,98133    
02/15/2017,2017,316,Billing Issues,Financing,Credit Concepts,Auburn,WA,98002    
06/23/2020,2020,617,Rental Agreement Prohibited Terms,MHU Use Only - MH landlord,Tri Cities RV Park,Vancouver,WA,98687    
11/02/2016,2016,623,Rental agreements,MHU Use Only - MH landlord,Totem Pole Mobile Estates,Portland,OR,98236    
06/04/2019,2019,412,Alleged criminal activity,Retail Sales,Sears Holdings Management Corporation,Hoffman Estates,IL,60179-0001
03/24/2021,2021,317,Charge Above Estimate,Auto Sales,BMW Northwest,Tacoma,WA,98424    
06/14/2013,2013,320,Unsatisfactory Repair/Service,Telecommunications,CenturyLink,Spokane,WA,99208    
06/02/2015,2015,307,Product Safety,"Chemical Manufacturing (incl. paint, adhesive, sea",,Salem,NH,03079    
03/21/2017,2017,303,Questionable Quality Product/Service,Auto Sales,Northwest Autoway,Puyallup,WA,98371    
03/27/2020,2020,996,COVID-19,Health and Diet Clubs,LA Fitness/Fitness International,Irvine,CA,92612    
09/06/2016,2016,22,Failure To Adjust/Refund,Credit Card Issuers,Chase Bankcard Services Inc,Elgin,IL,60123    
05/18/2015,2015,320,Unsatisfactory Repair/Service,Software Publishers,Microsoft Corporation,Redmond,WA,98052    
02/27/2014,2014,999,Other/Miscellaneous,Unclassified Establishments,Inquiry,,  ,         
06/14/2018,2018,999,Other/Miscellaneous,Health Care,,Walla Walla,WA,99362    
11/18/2019,2019,61,Phishing,Unclassified Establishments, Unknown,,  ,         
01/31/2017,2017,999,Other/Miscellaneous,"Food, beverage, tobacco, textiles, apparel Manufac",DS Services of America,Mableton,GA,30126    
02/12/2013,2013,404,Collection Practices,Collections,IQ Data International,Everett,WA,98213    
06/19/2018,2018,19,Inadequate Disclosure,Social Advocacy Organizations,AARP,Washington,DC,20004    
01/20/2017,2017,999,Other/Miscellaneous,Transit & ground passenger transportation,,Everett,WA,98208    
02/24/2021,2021,301,Failure To Deliver/Perform,Financing,Bittrex,Redmond,WA,98052-6970
12/21/2018,2018,303,Questionable Quality Product/Service,Travel,Worldmark by Wyndham,Orlando,FL,32821    
01/11/2018,2018,999,Other/Miscellaneous,Auto Repair,Jiffy Lube Corporate/Heartland Automotive Services,Irving,TX,75062    
11/12/2014,2014,301,Failure To Deliver/Perform,Unclassified Establishments,,Redlands,CA,92373    
03/16/2015,2015,26,Advertising,Broadband Providers,DIRECTV,Dallas,TX,75202    
01/17/2013,2013,316,Billing Issues,Broadband Providers,Comcast,Fife,WA,98424    
06/18/2014,2014,18,Service Representation,Charities,,Wilmington,DE,19809    
10/08/2014,2014,402,Collections - Threatening behavior includes arrest,Advance Fee Fraud, Unknown,,  ,         
12/24/2020,2020,993,COVID Mask Compliance,Retail Sales,Fred Meyer,Portland,OR,97242    
07/29/2016,2016,303,Questionable Quality Product/Service,Contractors,Champion Window Company of Seattle South LLC,Kent,WA,98032    
07/09/2013,2013,320,Unsatisfactory Repair/Service,"Admin. & support services (office admin., faciliti",Family Rentals,Seattle,WA,98106    
03/18/2021,2021,320,Unsatisfactory Repair/Service,Electronic Shopping,Cricut Inc,South Jordan,UT,84095    
02/22/2021,2021,320,Unsatisfactory Repair/Service,Broadband Providers,Ziply Fiber fka Frontier Communications,Everett,WA,98201    
04/30/2020,2020,996,COVID-19,Government Agencies,"Department of Children, Youth, & Families/DCYF",Olympia,WA,98504    
05/01/2018,2018,999,Other/Miscellaneous,Other accounting services - including billing offi,City of Olympia,Olympia,WA,98507    
08/22/2016,2016,100,Misrepresentation of Terms,Telecommunications,T-Mobile,Albuquerque,NM,87176    
09/05/2018,2018,203,Internet & Mobile device based transaction,"Admin. & support services (office admin., faciliti",Orange Grove LLC dba getvehicleregistration.org,Hood River,OR,97031    
12/11/2019,2019,325,Property Seizure by Lien,Consumer Lending & Transfer Agents,Americredit Financial / GM Financial,Fort Worth,TX,76102    
08/03/2020,2020,13,Misrepresentation of product or service,Electronic Shopping,Bellapick,,  ,         
04/09/2020,2020,301,Failure To Deliver/Perform,Telecommunications,CenturyLink,Spokane,WA,99208    
01/02/2020,2020,206,Right To Cancel,Telecommunications,Sprint Executive Services,Irving,TX,75016    
05/13/2020,2020,22,Failure To Adjust/Refund,Books/Magazines & Directory Publishers,Home Advisor,Golden,CO,80401    
11/18/2014,2014,320,Unsatisfactory Repair/Service,Landscaping Services,Spike Services LLC,Seattle,WA,98103    
12/26/2014,2014,301,Failure To Deliver/Perform,Electronic Shopping,,North Dighton,MA,02764    
05/28/2020,2020,60,Unauthorized Debit,Mortgage Lending,Bank of America NA,Newark,DE,19713    
02/19/2013,2013,404,Collection Practices,Collections,,Chino Hills,CA,91709    
04/13/2020,2020,996,COVID-19,Amusement & Recreational Industries,,Seattle,WA,98199-3906
04/08/2015,2015,410,Discrimination,Real Estate Agents & Agencies,Holly Marie Loeza,Seattle,WA,98109    
03/17/2017,2017,302,Not As Ordered,Retail Sales,Japanese Maples and Evergreens,Vancouver,WA,98665    
09/29/2014,2014,213,Free to Pay,Electronic Shopping,,Reston,VA,20190    
04/22/2020,2020,996,COVID-19,Software Publishers,"Soulbound Studios, LLC",Issaquah,WA,98029-6245
11/19/2015,2015,301,Failure To Deliver/Perform,Electronic Shopping,,Seattle,WA,98122    
05/16/2018,2018,998,Governement agency complaint,Government Agencies,City of Seattle Mayor's Office,Seattle,WA,98124-4749
12/17/2019,2019,13,Misrepresentation of product or service,Telecommunications,Sprint Executive Services,Irving,TX,75016    
03/29/2017,2017,404,Collection Practices,Collections,Convergent Outsourcing fka ER Solutions,Renton,WA,98055    
06/09/2020,2020,999,Other/Miscellaneous,Health and Diet Clubs,Noom Inc,New York,NY,10001    
04/04/2019,2019,303,Questionable Quality Product/Service,Unclassified Establishments,,,  ,         
07/28/2020,2020,320,Unsatisfactory Repair/Service,Broadband Providers,Ziply Fiber fka Frontier Communications,Everett,WA,98201    
06/21/2018,2018,999,Other/Miscellaneous,Employment Placement Agencies,,Everett,WA,98208    
11/06/2015,2015,61,Phishing,Computer & office machine system repair & maintena,,Boston,MA,02210    
07/25/2016,2016,303,Questionable Quality Product/Service,Auto Repair,,Sunnyside,WA,98944    
10/04/2018,2018,999,Other/Miscellaneous,Unclassified Establishments, Unknown,,  ,         
03/25/2021,2021,999,Other/Miscellaneous,Government Agencies,Seattle Department of Construction and Inspections,Seattle,WA,98104    
05/08/2020,2020,16,Identity Theft,Unclassified Establishments, Unknown,,  ,         
05/06/2021,2021,303,Questionable Quality Product/Service,Dating Clubs and Social Networking,Facebook,Palo Alto,CA,         
07/17/2018,2018,320,Unsatisfactory Repair/Service,Contractors,US Air Ducts & Sky Builders Inc/Ducts Tigers/DLM Services,Lynnwood,WA,98036    
04/10/2018,2018,13,Misrepresentation of product or service,Health Care,,Vancouver,WA,98663    
11/12/2019,2019,999,Other/Miscellaneous,Day Care Services,,Gig Harbor,WA,98335    
04/02/2020,2020,62,Price Gouging,Retail Sales,ABC Market,Des Moines,WA,98198    
12/21/2017,2017,316,Billing Issues,Broadband Providers,Comcast,Fife,WA,98424    
01/31/2019,2019,999,Other/Miscellaneous,Electronic Shopping,LuLaRoe,Corona,CA,92879    
10/27/2020,2020,999,Other/Miscellaneous,Insurance,United Healthcare,Minnetonka,MN,55343    
02/21/2017,2017,22,Failure To Adjust/Refund,Auto Sales,Big Dawg Motors,Everett ,WA,98104    
08/09/2018,2018,303,Questionable Quality Product/Service,Auto Sales,Clickit RV,Spokane Valley,WA,99212    
08/15/2013,2013,404,Collection Practices,Unclassified Establishments,,,WA,         
10/23/2020,2020,301,Failure To Deliver/Perform,Contractors,,Federal Way,WA,98023-5828
11/21/2016,2016,316,Billing Issues,"Medical, Dental, Hospital Equipment Wholesalers ",Apria Healthcare,Jackson,TN,38301    
09/19/2019,2019,414,Tech Support Scam,Tech Support Scam,Unknown - Technical Support,,  ,         
08/24/2016,2016,22,Failure To Adjust/Refund,Online Auctions,Sqigle Inc,Seattle,WA,98104    
09/24/2018,2018,22,Failure To Adjust/Refund,Electronic Shopping,,Adeje Santa Cruz de Tenerife,  ,         
10/12/2015,2015,303,Questionable Quality Product/Service,Retail Sales,Savvy Home Store,Seattle,WA,98116    
09/23/2014,2014,320,Unsatisfactory Repair/Service,Legal Services,Wall and Associates - Kingsport,Kingsport,TN,37660    
08/02/2013,2013,3,Contest/Sweepstakes advertising,Unclassified Establishments,,,  ,         
03/25/2014,2014,316,Billing Issues,Broadband Providers,DIRECTV,Dallas,TX,75202    
01/22/2018,2018,25,Refund Policies,Beauty Salons,,Washougal,WA,98671    
09/16/2013,2013,999,Other/Miscellaneous,Courts,,Seattle,WA,98124-1109
05/26/2016,2016,999,Other/Miscellaneous,Phishing,Unknown - IRS Phishing,,  ,         
03/22/2019,2019,999,Other/Miscellaneous,Auto Sales,AutoNation Ford of Bellevue,Bellevue,WA,98004    
05/29/2018,2018,301,Failure To Deliver/Perform,Amusement & Recreational Industries,Space Goat Productions,Bellingham,WA,98225    
10/02/2015,2015,58,Telemarketing,Travel,Expedia,Bellevue,WA,98004    
04/03/2015,2015,61,Phishing,Phishing,Unknown - IRS Phishing,,  ,         
07/16/2019,2019,999,Other/Miscellaneous,Collections,Fairway Collections,Centralia,WA,98531    
01/29/2019,2019,203,Internet & Mobile device based transaction,Electronic Shopping,,Lewes,DE,19958    
04/29/2016,2016,303,Questionable Quality Product/Service,"Admin. & support services (office admin., faciliti",,St. Petersburg,FL,33705    
09/01/2020,2020,642,Landlord/Tenant - Residential,Residential Landlord,,Seattle,WA,98109    
02/21/2019,2019,999,Other/Miscellaneous,"Electric Power Generation, Transmission & Distribu",,Plano,TX,75074    
