Indicator Name,Age Group,County,Provider,Eligible Population,Number With QI Flag,Rate High?
3AP,0-17,Manhattan,"UNION SETTLEMENT ASSOCIATION, INC.",23,0,NO
3AP,18+,Wyoming,MH SERVS-ERIE CO SE CORP V DBA SPECTRUM HSVCS,30,0,NO
2AP,18+,Chenango,County,167,14,
2AP,18+,Queens,County,9555,1312,
2AP,0-17,Saratoga,County,219,5,
2AP,18+,Manhattan,"CREATE, INC.",30,6,NO
2AP,18+,Ontario,County,705,73,
3AP,18+,Erie,"BUFFALO FEDERATION/NEIGHBORHOOD CENTERS, INC.",36,0,
2AP,18+,Lewis,County,119,17,
2AP,18+,Manhattan,THE NEW YORK AND PRESBYTERIAN HOSPITAL,2854,257,
2AP,18+,Lewis,County,123,16,
2AP,0-17,Genesee,GENESEE COUNTY MENTAL HEALTH SERVICES,23,1,
2AP,18+,Manhattan,County,25364,2661,
3AP,18+,Manhattan,"BRIDGING ACCESS TO CARE, INC.",22,0,
2AP,18+,Bronx,NYC-HHC JACOBI MEDICAL CENTER,798,51,
2AP,18+,Statewide,Statewide,104,11,
2AP,0-17,Erie,"BRYLIN HOSPITALS, INC.",21,1,
2AP,18+,Allegany,County,168,14,
2AP,18+,Niagara,County,1348,114,
2AP,0-17,Ulster,County,259,7,
3AP,0-17,Chautauqua,NYS ARC CHAUTAUQUA COUNTY CHAPTER AKA THE RES,57,0,
2AP,0-17,Region,Region,1761,65,
2AP,0-17,Brooklyn,BROOKLYN CHILDREN'S CENTER,33,0,NO
2AP,0-17,Montgomery,County,157,12,
2AP,18+,Cayuga,County,267,28,
2AP,0-17,Genesee,County,35,1,
2AP,18+,Clinton,County,93,13,
2AP,18+,Saratoga,County,590,58,
2AP,18+,Saratoga,THE SARATOGA HOSPITAL,478,30,
3AP,18+,Suffolk,ECON OPP COUNCIL SUFFOLK AI,177,1,NO
2AP,18+,Fulton,County,145,7,
3AP,0-17,Bronx,NYC-HHC AGENCY NETWORK,119,0,NO
3AP,0-17,Monroe,UNIV OF ROCH MED CTR/STRONG MEMORIAL HOSPITAL,370,0,
3AP,18+,Ulster,County,1086,5,
3AP,18+,Brooklyn,HOUSING WORKS SVC II AADC,187,1,
2AP,18+,Nassau,County,5459,650,
2AP,0-17,Ontario,County,147,8,
2AP,18+,Manhattan,LENOX HILL HOSPITAL,157,17,
2AP,18+,Suffolk,COORDINATED BEHAVIORAL HEALTH SERVICES IPA,1185,146,
3AP,18+,Greene,County,277,1,
3AP,18+,Rockland,COMMUNITY MEDICAL AND DENTAL CARE INC.,40,0,
3AP,0-17,Ulster,MENTAL HEALTH ASSOCIATION IN ULSTER COUNTY,36,0,NO
2AP,0-17,Fulton,THE FAMILY COUNSELING CENTER OF FULTON COUNTY,103,4,
2AP,0-17,Saint Lawrence,County,147,3,
2AP,0-17,Cayuga,County,125,3,
3AP,18+,Brooklyn,SO BROOKLYN MED ADMIN SVCS,45,1,NO
3AP,18+,Manhattan,"REALIZATION CENTER, INC. (CLOSED)",159,0,NO
2AP,0-17,Wayne,County,33,1,NO
2AP,18+,Cayuga,County,280,33,
2AP,0-17,Ontario,County,147,7,
2AP,18+,Essex,MENTAL HEALTH ASSOCIATION IN ESSEX COUNTY,24,4,NO
2AP,0-17,Livingston,County,81,1,
2AP,0-17,Orange,ORANGE COUNTY DEPARTMENT OF MENTAL HEALTH,99,4,NO
3AP,18+,Seneca,County,119,2,
2AP,0-17,Chemung,County,155,4,
3AP,18+,Manhattan,County,25698,80,
2AP,18+,Franklin,County,379,32,
3AP,18+,Suffolk,"SEAFIELD CENTER, INC.",23,0,NO
3AP,18+,Washington,WARREN-WASHINGTON ASSOCIATION FOR MENTAL HEAL,74,0,
3AP,18+,Brooklyn,County,4209,11,
2AP,18+,Schenectady,County,1559,119,
3AP,18+,Schuyler,County,64,0,
2AP,0-17,Brooklyn,County,943,42,
2AP,18+,Brooklyn,"SERVICES FOR THE UNDERSERVED, INC.",313,49,
3AP,18+,Chemung,ARNOT OGDEN MEDICAL CENTER,434,1,
2AP,0-17,Warren,County,249,2,
2AP,0-17,Franklin,County,81,5,
2AP,18+,Schenectady,HUDSON VALLEY CARE COALITION,25,4,
3AP,18+,Onondaga,CATHOLIC CHARITIES OF ONONDAGA COUNTY,27,0,
2AP,18+,Rensselaer,RENSSELAER COUNTY DEPT OF MENTAL HEALTH,148,15,
2AP,0-17,Wyoming,County,37,1,
2AP,18+,Queens,County,10406,1353,
3AP,18+,Livingston,County,156,0,
3AP,18+,Manhattan,NYC-HHC ELMHURST HOSPITAL CENTER,336,0,NO
3AP,18+,Schenectady,County,1631,2,
2AP,0-17,Tioga,County,11,0,
2AP,18+,Fulton,County,277,20,
2AP,18+,Allegany,County,196,17,
2AP,18+,Tioga,TIOGA COUNTY DEPARTMENT OF MENTAL HYGIENE,46,9,NO
2AP,18+,Queens,"FEDERATION OF ORG. F/T NYS MENT.DISABLED, INC",401,63,YES
2AP,0-17,Monroe,ST. JOSEPH'S VILLA OF ROCHESTER,76,5,NO
2AP,18+,Broome,County,1151,89,
2AP,0-17,Sullivan,County,126,6,
2AP,18+,Brooklyn,VILLAGE CENTER FOR CARE AI,65,6,NO
2AP,18+,Suffolk,CATHOLIC CHARITIES OF ROCKVILLE CENTRE,196,9,NO
2AP,18+,Tompkins,County,369,30,
2AP,0-17,Rensselaer,County,162,6,
3AP,0-17,Westchester,ST. JOSEPH'S MEDICAL CENTER,77,0,
3AP,18+,Albany,BRONX PSYCHIATRIC CENTER,196,2,
2AP,0-17,Chenango,County,18,0,
2AP,0-17,Tioga,County,2,0,
2AP,0-17,Bronx,MARTIN LUTHER KING HLTH CTR,71,1,
3AP,18+,Greene,"MENTAL HEALTH ASSOC/COLUMBIA-GREENE COS., INC",23,0,NO
2AP,0-17,Schoharie,County,30,0,
3AP,18+,Herkimer,County,307,2,
3AP,18+,Tompkins,County,391,1,
2AP,0-17,Orange,ORANGE COUNTY DEPARTMENT OF MENTAL HEALTH,39,0,
2AP,18+,Schenectady,County,1601,119,
2AP,18+,Monroe,"CAPITAL BEHAVIORAL HEALTH NETWORK, LLC BHCC",207,17,
2AP,18+,Saint Lawrence,MASSENA MEMORIAL HOSPITAL,56,1,
2AP,18+,Saratoga,County,590,58,
2AP,18+,Seneca,SENECA COUNTY MENTAL HEALTH SERVICES,59,1,NO
2AP,18+,Manhattan,BRIGHTPOINT HEALTH,96,13,
2AP,18+,Staten Island,County,1784,273,
3AP,18+,Albany,HUDSON VALLEY CARE COALITION,31,0,
2AP,18+,Schenectady,County,587,45,NO
2AP,0-17,Schoharie,County,32,0,
3AP,0-17,Bronx,NEW YORK CITY CHILDREN'S CENTER,36,0,
2AP,18+,Brooklyn,County,12050,1299,
2AP,0-17,Tompkins,County,82,4,
2AP,18+,Ulster,MENTAL HEALTH ASSOCIATION IN ULSTER COUNTY,23,3,
2AP,18+,Onondaga,County,2572,249,
3AP,0-17,Brooklyn,County,943,0,
2AP,0-17,Orange,COORDINATED BEHAVIORAL HEALTH SERVICES IPA,160,7,
2AP,18+,Suffolk,"PHOENIX HOUSES OF LONG ISLAND, INC.",41,7,
2AP,18+,Oneida,County,1577,134,
2AP,0-17,Rensselaer,"HEALTHY ALLIANCE IPA, LLC",84,7,
3AP,18+,Manhattan,HOUSING WORKS INC AI,219,0,NO
2AP,18+,Orange,County,1403,179,
3AP,18+,Region,Region,7806,25,
3AP,18+,Ulster,County,948,4,
2AP,18+,Schenectady,County,1279,117,
2AP,18+,Seneca,County,130,22,
2AP,18+,Broome,ADDICTION CTR OF BROOME CNTY,27,1,
2AP,18+,Bronx,NEW YORK GI CENTER LLC,32,2,
2AP,18+,Suffolk,"QUEENS COORDINATED CARE PARTNERS, LLC",26,0,
3AP,18+,Bronx,"PIBLY RESIDENTIAL PROGRAMS, INC.",58,0,
2AP,18+,Brooklyn,ADDICTION RESEARCH & TRTMNT C,194,24,NO
3AP,0-17,Cattaraugus,CATTARAUGUS COUNTY DEPARTMENT OF COMMUNITY SE,79,0,NO
3AP,18+,Essex,WARRENSBURG HEALTH CENTER,54,1,
2AP,18+,Suffolk,STATE UNIVERSITY OF NY AT STONY BROOK,289,52,
3AP,18+,Manhattan,County,24392,85,
3AP,0-17,Suffolk,FEDERATION EMPLOYMENT & GUIDANCE SERVICE,65,0,NO
2AP,18+,Oswego,"OSWEGO HOSPITAL, INC.",183,8,
3AP,18+,Monroe,CONIFER PARK,22,0,NO
2AP,18+,Manhattan,VILLAGE CENTER FOR CARE AI,109,7,NO
3AP,18+,Queens,"INSTITUTE FOR COMMUNITY LIVING, INC.",32,1,NO
2AP,18+,Albany,County,2251,320,YES
2AP,18+,Schuyler,County,79,7,
2AP,18+,Steuben,ST JAMES MERCY HOSPITAL,22,3,
2AP,18+,Delaware,County,121,7,
3AP,18+,Schuyler,County,75,0,
2AP,18+,Herkimer,HERKIMER COUNTY COMMUNITY SERVICES BOARD,30,1,
2AP,18+,Brooklyn,VISITING NURSE SERVICE OF NY HOME CARE II,26,3,
3AP,18+,Manhattan,HHC/BELIEVUE HSP CTR SCM,49,0,NO
3AP,18+,Onondaga,HERITAGE ONE DAY SURGERY,47,0,
2AP,18+,Saint Lawrence,MASSENA MEMORIAL HOSPITAL,140,10,
3AP,0-17,Orange,ORANGE REGIONAL MEDICAL CENTER,35,0,NO
2AP,18+,Queens,"CATHOLIC CHARITIES NEIGHBORHOOD SERVICES, INC",331,51,YES
2AP,18+,Putnam,County,254,27,
2AP,0-17,Otsego,County,261,7,
2AP,0-17,Yates,County,23,0,
2AP,18+,Brooklyn,"INTERFAITH MEDICAL CENTER, INC.",895,98,
3AP,0-17,Chautauqua,CHILDREN'S HEALTH HOME OF UPSTATE NEW YORK,35,0,
2AP,0-17,Region,Region,3157,136,
2AP,18+,Albany,UPPER HUDSON PLANNED PARENT,22,0,
3AP,0-17,Brooklyn,METRO COMMUNITY HEALTH CENTERS INC,36,0,
2AP,18+,Nassau,"FEDERATION OF ORG. F/T NYS MENT.DISABLED, INC",145,33,
3AP,18+,Schenectady,ALCOHOLISM COUNCIL SCHEN CNTY,72,0,
3AP,18+,Brooklyn,VILLAGE CENTER FOR CARE AI,84,0,
2AP,0-17,Westchester,"FAMILY SERVICE LEAGUE, INC.",43,0,
2AP,0-17,Erie,CATHOLIC CHARITIES OF BROOME COUNTY - DIOCESE,26,2,
2AP,18+,Chautauqua,County,948,101,
3AP,0-17,Brooklyn,ADVANCED HEALTH NETWORK IPA,60,0,
2AP,18+,Chenango,County,166,15,
3AP,18+,Chautauqua,NYS ARC CHAUTAUQUA COUNTY CHAPTER AKA THE RES,224,3,
2AP,0-17,Tioga,County,14,0,
3AP,18+,Staten Island,S I BEHAVIORAL NETWORK  MH,67,0,NO
3AP,0-17,Region,Region,3720,1,
2AP,0-17,Madison,County,75,6,
2AP,0-17,Monroe,THE UNITY HOSPITAL OF ROCHESTER,29,0,
3AP,18+,Herkimer,County,199,1,
2AP,18+,Washington,County,119,9,
2AP,18+,Manhattan,CENTER FOR HEARING AND COMMUNICATION,30,6,
2AP,18+,Schenectady,County,6,1,
2AP,18+,Brooklyn,CENTER FOR ALTERNATIVE SENTENCING & EMPLOYMEN,77,12,
2AP,18+,Nassau,FEDERATION EMPLOYMENT & GUIDANCE SERVICE,290,46,NO
2AP,18+,Staten Island,S I BEHAVIORAL NETWORK  MH,63,18,YES
2AP,18+,Saint Lawrence,MASSENA MEMORIAL HOSPITAL,133,8,
2AP,18+,Albany,CREEDMOOR PSYCHIATRIC CENTER,365,123,
3AP,18+,Manhattan,NYC-HHC LINCOLN MEDICAL & MENTAL HEALTH CENTE,1403,6,NO
2AP,18+,Ontario,CATHOLIC CHARITIES COMMUNITY SERVICES,72,0,
2AP,18+,Nassau,EPISCOPAL HEALTH SERVICES INC.,307,26,
3AP,18+,Westchester,JEWISH BOARD OF FAMILY & CHILDREN'S SERVICES,390,3,
2AP,18+,Orange,County,1506,190,
2AP,18+,Putnam,County,227,28,
3AP,18+,Bronx,County,15045,71,
2AP,18+,Manhattan,"TRANSITIONAL SERVICES FOR NEW YORK, INC.",51,8,
2AP,18+,Rensselaer,County,417,47,
2AP,18+,Broome,MONROE PLAN FOR MEDICAL CARE,31,2,
2AP,18+,Putnam,County,505,40,
2AP,18+,Rensselaer,"REHABILITATION SUPPORT SERVICES, INC.",36,7,NO
2AP,0-17,Columbia,County,51,0,
2AP,18+,Brooklyn,JOSEPH P ADDABBO FAMILY HLTH,49,5,
2AP,18+,Queens,NEW YORK HOSP MED CTR QUEENS,394,78,
2AP,18+,Ulster,ROCKLAND PSYCHIATRIC CENTER,33,8,
3AP,18+,Tioga,County,59,0,
3AP,18+,Onondaga,UPSTATE GASTROENTEROLOGY LLC,22,0,
2AP,0-17,Schenectady,County,251,11,
2AP,18+,Brooklyn,"FEDERATION OF ORG. F/T NYS MENT.DISABLED, INC",66,10,NO
3AP,18+,Allegany,County,163,2,
2AP,0-17,Rockland,County,108,5,
2AP,18+,Staten Island,ST. JOSEPH'S MEDICAL CENTER,38,17,YES
2AP,0-17,Region,Region,2329,72,
2AP,0-17,Putnam,County,23,1,
3AP,18+,Broome,County,916,3,
3AP,18+,Nassau,WINTHROP-UNIVERSITY HOSPITAL,138,0,NO
2AP,18+,Manhattan,HENRY STREET SETTLEMENT,86,17,NO
2AP,18+,Saratoga,County,603,56,
2AP,18+,Rockland,NYACK HOSPITAL,53,9,
2AP,18+,Tioga,County,54,16,
2AP,18+,Putnam,County,224,19,NO
2AP,18+,Manhattan,UNIVERSITY OPTOMETRIC CTR,36,9,NO
2AP,18+,Orange,County,1506,190,
2AP,18+,Brooklyn,"CAMBA, INC.",1017,83,NO
2AP,18+,Albany,PILGRIM PSYCHIATRIC CENTER,112,28,
3AP,18+,Queens,JAMAICA HOSPITAL MEDICAL CENTER,1244,9,
2AP,18+,Bronx,NYC-HHC AGENCY NETWORK,4020,461,
2AP,18+,Albany,ALBANY COUNTY DEPARTMENT OF MENTAL HEALTH,108,14,
3AP,18+,Brooklyn,"INSTITUTE FOR COMMUNITY LIVING, INC.",368,2,NO
3AP,18+,Manhattan,ENGAGEWELL IPA,3768,7,
3AP,18+,Westchester,THE NEW YORK AND PRESBYTERIAN HOSPITAL,64,1,
3AP,18+,Rensselaer,County,430,1,
2AP,18+,Manhattan,PREMIER HEALTHCARE D & T CTR,637,110,YES
2AP,18+,Manhattan,BETANCES HEALTH CENTER,82,8,
2AP,18+,Westchester,WESTCHESTER MEDICAL CENTER,265,30,NO
3AP,18+,Essex,County,128,1,
3AP,18+,Jefferson,County,459,3,
2AP,18+,Nassau,WINTHROP-UNIVERSITY HOSPITAL,90,1,
2AP,18+,Ulster,County,1108,124,
3AP,18+,Otsego,AURELIA OSBORN FOX MEM HOSP,41,0,NO
3AP,18+,Franklin,ADIRONDACK HEALTH INSTITUTE INC,61,0,NO
2AP,18+,Albany,County,6076,964,
2AP,0-17,Ontario,GENEVA GENERAL HOSPITAL,44,1,
3AP,18+,Albany,UCP ASSN OF THE CAPITAL DIST,248,3,NO
2AP,18+,Warren,County,845,66,
3AP,18+,Herkimer,County,96,2,
3AP,18+,Nassau,COUNSELING SRV OF E D N Y INC,21,0,NO
2AP,18+,Ulster,HEALTHALLIANCE HOSPITAL MARY'S AVE CAMPUS,125,15,
2AP,18+,Jefferson,County,500,50,
3AP,18+,Columbia,HUDSON RIVER HEALTHCARE,75,0,
2AP,18+,Chemung,OMH STATE PC NETWORK,72,12,NO
2AP,0-17,Warren,County,228,4,
3AP,18+,Schenectady,County,1380,4,
2AP,18+,Tioga,County,61,15,
3AP,18+,Staten Island,County,1605,10,
3AP,18+,Bronx,"UNIV. CONSULTATION & TX CTR FOR MH, INC.",75,0,
3AP,18+,Tioga,County,52,0,
3AP,18+,Bronx,NEW YORK NEURO AND REHABILITATION CENTER,101,0,
3AP,18+,Brooklyn,ICL HEALTHCARE CHOICES INC,151,1,
2AP,18+,Orange,ORANGE REGIONAL MEDICAL CENTER,296,47,NO
3AP,18+,Brooklyn,NYC-HHC AGENCY NETWORK,815,0,
3AP,0-17,Westchester,HUDSON RIVER HEALTH CARE,237,0,
2AP,18+,Tompkins,County,387,24,
2AP,0-17,Schoharie,County,19,1,
2AP,18+,Columbia,County,227,25,
3AP,18+,Ulster,COMMUNITY CARE MANAGEMENT PARTNERS,64,0,NO
2AP,18+,Allegany,County,182,18,
3AP,18+,Fulton,County,282,0,
3AP,18+,Monroe,County,3058,10,
2AP,0-17,Suffolk,County,637,32,
3AP,18+,Herkimer,County,282,1,
3AP,18+,Westchester,THE NEW YORK AND PRESBYTERIAN HOSPITAL,258,2,
2AP,0-17,Brooklyn,SCO FAMILY OF SERVICES,26,0,NO
3AP,18+,Brooklyn,"COORDINATED BEHAVIORAL CARE, INC.",370,2,
2AP,18+,Cortland,County,231,7,
2AP,18+,Niagara,"EASTERN NIAGARA HOSPITAL, INC.",182,17,
2AP,0-17,Steuben,County,119,4,
3AP,0-17,Nassau,SCO FAMILY OF SERVICES,111,0,
2AP,18+,Saint Lawrence,County,270,22,NO
3AP,0-17,Westchester,NORTHWELL HEALTH NETWORK,37,0,
2AP,18+,Queens,MOUNT SINAI MEDICAL CENTER,81,14,
2AP,18+,Albany,"ONONDAGA CASE MGMNT SERVICES, INC DBA CIRCARE",46,16,YES
3AP,18+,Manhattan,NEW YORK PSYCHOTHERAPY AND COUNSELING CENTER,59,1,
3AP,18+,Westchester,WINIFRED M.BURKE REHAB HOSPIT,22,0,
3AP,0-17,Sullivan,CATSKILL REGIONAL MEDICAL CENTER,50,0,NO
3AP,18+,Saint Lawrence,CANTON-POTSDAM HOSPITAL,145,0,
2AP,0-17,Bronx,BRONX-LEBANON HOSPITAL CENTER,249,2,NO
3AP,0-17,Manhattan,UNIVERSITY SETTLEMENT SOCIETY OF NEW YORK,29,0,NO
3AP,18+,Erie,UNIVERSITY EMERGENCY MED SVCS,314,0,
2AP,18+,Queens,ENGAGEWELL IPA,151,25,
2AP,18+,Chemung,County,580,61,
2AP,18+,Queens,"THE FORTUNE SOCIETY, INC.",32,1,
3AP,18+,Erie,County,4149,16,
3AP,18+,Niagara,"THE DALE ASSOCIATION, INC.",64,0,NO
2AP,18+,Erie,ROSWELL PARK CANCER INST,167,18,
3AP,18+,Columbia,"CAPITAL BEHAVIORAL HEALTH NETWORK, LLC BHCC",218,1,
3AP,18+,Westchester,"SANCIA RECOVERY, INC",23,0,NO
2AP,18+,Ontario,ANTHONY L. JORDAN HEALTH CENTER,31,2,
2AP,18+,Brooklyn,"BROOKLYN COMMUNITY HOUSING AND SERVICES, INC.",25,3,NO
2AP,0-17,Rensselaer,RENSSELAER COUNTY DEPT OF MENTAL HEALTH,107,2,NO
2AP,18+,Schuyler,SCHUYLER COUNTY MENTAL HEALTH SERVICES,40,3,NO
2AP,18+,Rensselaer,County,470,57,
3AP,18+,Staten Island,"CAMELOT OF STATEN ISLAND,INC",24,0,
2AP,18+,Clinton,County,346,39,
2AP,18+,Putnam,County,237,22,
2AP,18+,Essex,MOSES LUDINGTON HOSPITAL,29,5,
2AP,18+,Yates,RUSHVILLE HEALTH CENTER INC,56,0,
2AP,18+,Warren,County,705,55,
2AP,0-17,Chemung,"FAMILY SERVICES OF CHEMUNG COUNTY, INC.",86,1,
2AP,0-17,Brooklyn,UNIVERSITY HOSPITAL OF BROOKLYN,25,0,NO
2AP,18+,Nassau,NYU LANGONE HOSPITALS,59,3,
3AP,18+,Rensselaer,RENSSELAER COUNTY DEPT OF MENTAL HEALTH,135,2,NO
2AP,0-17,Chautauqua,County,165,4,
2AP,0-17,Schenectady,NORTHEAST PARENT & CHILD SOCIETY,128,0,NO
2AP,18+,Schenectady,ELLIS HOSPITAL,428,37,NO
2AP,18+,Dutchess,County,1338,140,
2AP,18+,Erie,"LAKE SHORE BEHAVIORAL HEALTH, INC.",335,24,NO
2AP,18+,Livingston,County,237,12,
2AP,18+,Rockland,NYACK HOSPITAL,290,57,YES
2AP,0-17,Herkimer,LITTLE FALLS HOSPITAL,29,1,NO
2AP,18+,Dutchess,HUDSON VALLEY MENTAL HLTH LN,425,41,
2AP,0-17,Rockland,NYACK HOSPITAL,27,0,
3AP,18+,Brooklyn,FAMILY SERVICES NETWORK NY AI,172,1,
2AP,0-17,Brooklyn,County,1025,47,
3AP,18+,Broome,County,1119,2,
3AP,18+,Erie,"MONSIGNOR CARR INSTITUTE, INC.",124,0,NO
2AP,0-17,Greene,County,56,4,
2AP,18+,Manhattan,REVCORE RECOVERY CENTERS OF MANHATTAN LLC,75,10,
2AP,0-17,Rockland,"REFUAH HEALTH CENTER, INC.",37,1,
2AP,18+,Brooklyn,County,11491,1259,
2AP,18+,Cattaraugus,OLEAN GENERAL HOSPITAL,64,8,NO
3AP,18+,Ulster,County,1071,4,
2AP,0-17,Queens,County,640,25,
2AP,0-17,Warren,County,254,7,
2AP,18+,Saratoga,County,588,60,
3AP,18+,Brooklyn,BROOKDALE FAMILY CARE CTR INC,64,2,
3AP,18+,Orange,ST ANTHONY COMMUNITY HOSPITAL,40,0,
3AP,18+,Monroe,"BESTSELF BEHAVIORAL HEALTH, INC.",65,0,
3AP,18+,Bronx,"HUDSON RIVER HEALTHCARE, INC. D/B/A SUN RIVER",1147,2,
2AP,18+,Manhattan,ST. JOSEPH'S MEDICAL CENTER,128,18,
2AP,18+,Otsego,County,750,62,
2AP,18+,Ontario,County,677,70,
3AP,18+,Brooklyn,LUTHERAN MEDICAL CENTER,751,2,NO
2AP,18+,Bronx,County,14239,1468,
2AP,18+,Monroe,"BEHAVIORAL HEALTH NETWORK, INC.",292,20,
3AP,18+,Brooklyn,BROOKDALE HOSPITAL MEDICAL CENTER,1141,5,
3AP,18+,Cayuga,CAYUGA COUNTY COMMUNITY SERVICES BOARD,145,1,NO
3AP,18+,Orange,County,1506,2,
3AP,18+,Putnam,"PUTNAM FAMILY AND COMMUNITY SERVICES, INC.",93,1,
2AP,18+,Staten Island,County,1744,263,
2AP,0-17,Ulster,MENTAL HEALTH ASSOCIATION IN ULSTER COUNTY,25,0,
2AP,18+,Niagara,County,693,40,
2AP,18+,Oswego,County,387,34,
3AP,0-17,Brooklyn,UNIVERSITY HOSPITAL OF BROOKLYN,33,0,NO
2AP,18+,Greene,County,277,21,
2AP,0-17,Statewide,Statewide,307,24,
3AP,18+,Niagara,County,1331,3,
3AP,18+,Yates,County,41,1,NO
3AP,18+,Manhattan,WILLIAM F. RYAN COMMUNITY HEALTH CENTER,420,2,
3AP,18+,Franklin,ADIRONDACK MEDICAL CENTER,147,0,
3AP,0-17,Onondaga,"HELIO HEALTH, INC.",23,0,
2AP,18+,Westchester,"WESTCHESTER JEWISH COMMUNITY SERVICES, INC.",108,5,NO
3AP,18+,Bronx,MARTIN LUTHER KING HLTH CTR,433,1,NO
2AP,18+,Rensselaer,County,417,47,
2AP,18+,Manhattan,NYC-HHC MORRISANIA DIAGNOSTIC & TREATMENT CTR,27,1,NO
3AP,18+,Schenectady,County,1628,2,
2AP,18+,Cayuga,AUBURN MEMORIAL HOSPITAL,67,10,NO
2AP,18+,Westchester,County,9958,1268,
2AP,18+,Suffolk,SUFFOLK COUNTY COMMUNITY MENTAL HYGIENE SERV,183,18,NO
3AP,18+,Brooklyn,LUTHERAN MEDICAL CENTER,771,0,NO
2AP,0-17,Monroe,HILLSIDE CHILDREN'S CENTER,90,3,NO
2AP,18+,Putnam,County,227,28,
2AP,18+,Wyoming,County,93,8,NO
2AP,18+,Albany,"HOPE HOUSE, INC.",22,0,
3AP,18+,Saratoga,County,572,4,
2AP,0-17,Westchester,WIHD INC,55,8,
2AP,18+,Madison,ONEIDA HEALTHCARE CENTER,142,19,
2AP,0-17,Schuyler,County,17,1,
2AP,18+,Brooklyn,HOUSING WORKS E NY HIV 3 AADC,186,11,
2AP,18+,Dutchess,County,1286,146,
2AP,0-17,Chautauqua,County,210,4,
3AP,18+,Erie,BUFFALO PSYCHIATRIC CENTER,152,2,NO
3AP,18+,Jefferson,CENTRAL NEW YORK HEALTH HOME NETWOR,203,2,
3AP,18+,Cattaraugus,"CATTARAUGUS REHABILITATION CENTER, INC.",25,0,NO
3AP,18+,Broome,ADDICTION CTR OF BROOME CNTY,50,0,
2AP,18+,Manhattan,NYC-HHC RENAISSANCE DIAGNOSTIC & TREATMENT CE,43,4,
2AP,18+,Brooklyn,NY COMMUNITY HOSP OF BROOKLYN,117,8,
2AP,18+,Manhattan,County,25698,2700,
2AP,18+,Cortland,County,221,10,
3AP,18+,Rockland,County,1075,4,
2AP,18+,Manhattan,NYC-HHC GOUVERNEUR HOSPITAL D&TC,118,8,
3AP,0-17,Erie,"BAKER HALL, INC. DBA BAKER VICTORY SERVICES",42,0,
2AP,0-17,Schuyler,County,16,0,
3AP,18+,Bronx,PROJECT SAMARITAN HLTH SVCS I,252,0,
2AP,0-17,Niagara,"MONSIGNOR CARR INSTITUTE, INC.",81,3,
3AP,18+,Bronx,COORDINATED BEHAVIORAL HEALTH SERVICES IPA,1838,6,
2AP,0-17,Washington,County,51,1,
3AP,18+,Suffolk,BROOKHAVEN MEMORIAL HOSPITAL MEDICAL CENTER,210,0,
3AP,18+,Bronx,CONCOURSE MEDICAL CENTER INC,65,1,NO
3AP,18+,Saratoga,County,597,3,
3AP,18+,Westchester,"WESTCHESTER JEWISH COMMUNITY SERVICES, INC.",96,0,NO
3AP,0-17,Schenectady,County,301,0,NO
3AP,18+,Manhattan,OMH STATE PC NETWORK,353,0,NO
2AP,18+,Warren,County,785,72,
2AP,18+,Westchester,"PUERTO RICAN FAMILY INSTITUTE, INC.",48,7,
3AP,18+,Monroe,GREATER ROCHESTER HEALTH HOME NETWORK LLC,1102,5,
3AP,18+,Columbia,County,220,1,
2AP,18+,Clinton,CHAMPLAIN VALLEY PHYSICIANS HOSP MED CENTER,155,6,NO
2AP,18+,Manhattan,FOOT CLINICS OF NY,40,7,
2AP,18+,Brooklyn,NY COMMUNITY HOSP OF BROOKLYN,126,24,YES
3AP,18+,Dutchess,MEDICAL ARTS SANITARIUM,28,0,NO
2AP,18+,Manhattan,"COMMUNITY ACCESS, INC.",91,16,NO
3AP,0-17,Greene,County,45,0,NO
2AP,18+,Brooklyn,"BROOKLYN CENTER FOR FAMILIES IN CRISIS, INC.",37,1,NO
2AP,0-17,Bronx,FEDERATION EMPLOYMENT & GUIDANCE SERVICE,53,0,NO
2AP,0-17,Allegany,County,25,0,
2AP,18+,Manhattan,"COORDINATED BEHAVIORAL HEALTH CARE, INC.",3238,442,YES
3AP,0-17,Ontario,County,121,0,
2AP,18+,Onondaga,SPECIALISTS ONE-DAY SURG CTR,30,1,
2AP,18+,Suffolk,County,4238,471,
3AP,18+,Genesee,County,294,0,
3AP,18+,Albany,HUDSON VALLEY CARE COALITION,24,0,
2AP,0-17,Chenango,County,19,0,
3AP,0-17,Erie,"MONSIGNOR CARR INSTITUTE, INC.",106,0,
3AP,0-17,Monroe,ALBANY COUNTY DEPARTMENT OF MENTAL HEALTH,28,0,
3AP,18+,Wayne,County,206,0,
2AP,0-17,Schenectady,County,261,14,
3AP,18+,Niagara,"FAMILY & CHILDREN'S SERVICES OF NIAGARA, INC.",76,0,
3AP,18+,Brooklyn,UNITED CEREBRAL PALSY OF NYC,24,0,
3AP,18+,Staten Island,County,1531,13,
3AP,18+,Nassau,"EAC, INC.",39,0,
3AP,0-17,Queens,"LIFELINE CENTER FOR CHILD DEVELOPMENT, INC.",26,0,NO
3AP,18+,Schuyler,SCHUYLER COUNTY MENTAL HEALTH SERVICES,31,0,NO
3AP,18+,Delaware,County,113,0,
2AP,0-17,Niagara,County,297,14,
2AP,0-17,Cayuga,HILLSIDE CHILDREN'S CENTER,37,4,
2AP,18+,Wyoming,County,21,1,
