CAMIS,DBA,PHONE,CUISINE DESCRIPTION,SCORE,INSPECTION TYPE,BBL,NTA
50061007,STEWARTS,3474974357,American,31.0,Cycle Inspection / Initial Inspection,3060350047.0,BK31
50085642,LA SABROSURA 1 RESTAURANT,7182937891,Latin American,18.0,Cycle Inspection / Re-inspection,2028430035.0,BX63
50057232,DONER KEBAB,7182223434,Turkish,7.0,Cycle Inspection / Initial Inspection,3001500019.0,BK38
50084046,AZGARDZ OF NEW YORK,3475913556,American,16.0,Pre-permit (Non-operational) / Initial Inspection,2030730008.0,BX06
41700508,ORANGE HUT,7182745609,Sandwiches,29.0,Cycle Inspection / Initial Inspection,4011550036.0,QN63
41655185,DIVE BAR LOUNGE,6464498604,American,6.0,Cycle Inspection / Initial Inspection,1010750036.0,MN15
50000281,DAIRY QUEEN GRILL & CHILL,7184476035,American,10.0,Cycle Inspection / Re-inspection,5.0,
40377294,MCDONALD'S,7184970722,Hamburgers,10.0,Cycle Inspection / Re-inspection,4037080033.0,QN19
50042460,NEW LUCKY STAR RESTAURANT,7184585252,Chinese,18.0,Cycle Inspection / Re-inspection,4013680030.0,QN27
40369940,THE NEW AMITY RESTAURANT,2128613255,American,12.0,Cycle Inspection / Initial Inspection,1014960017.0,MN40
50058619,WHILE IN KATHMANDU,7183863416,Asian/Asian Fusion,13.0,Cycle Inspection / Re-inspection,4034570031.0,QN20
50015706,EL RINCONCITO DE LOS SABORES,3474889294,Mexican,32.0,Cycle Inspection / Initial Inspection,4096830019.0,QN35
41224381,SIDECAR,7183690077,American,12.0,Cycle Inspection / Re-inspection,3010470043.0,BK37
50001471,ROY'S RESTAURNT & BAR,9174718937,Latin American,20.0,Cycle Inspection / Initial Inspection,2029600070.0,BX17
50075178,COMPADRES 77 MEXICAN RESTAURANT,9294993139,Mexican,13.0,Cycle Inspection / Re-inspection,4033420037.0,QN17
41040222,EL RINCONCITO DE NAGUA,7182960026,Latin American,40.0,Cycle Inspection / Re-inspection,4089050010.0,QN53
50092613,DR SMOOD,5162428036,American,,Administrative Miscellaneous / Initial Inspection,1007870040.0,MN17
50045438,CHICK IN,7187763776,Chicken,13.0,Cycle Inspection / Initial Inspection,4079420008.0,QN43
50085407,BROOKLYN BAGEL,7184009042,Coffee/Tea,15.0,Pre-permit (Operational) / Initial Inspection,3031710010.0,BK78
41552160,NAGOYA GOURMET,7182810188,Japanese,23.0,Cycle Inspection / Initial Inspection,4057690001.0,QN47
40640493,BURGER KING,7188270648,Hamburgers,11.0,Cycle Inspection / Re-inspection,3042380011.0,BK82
50059975,SEAFOOD ISLAND,7184391108,Chinese,,Administrative Miscellaneous / Initial Inspection,3008427501.0,BK34
50057235,LA CHULA TACO & LATINERIA,2125497500,Tex-Mex,18.0,Cycle Inspection / Initial Inspection,1012800001.0,MN19
50099922,HOUSE OF YES,9176977982,Not Listed/Not Applicable,12.0,Pre-permit (Operational) / Initial Inspection,3031760034.0,BK77
50085976,SPICY EMPIRE,3473684639,Asian/Asian Fusion,41.0,Cycle Inspection / Initial Inspection,4054300002.0,QN52
50086996,OBAAPA AFRICAN & CARIBBEAN RESTAURANT,7182201300,African,35.0,Pre-permit (Operational) / Re-inspection,2031870025.0,BX40
50033468,CURRENT,2123366144,American,45.0,Cycle Inspection / Initial Inspection,1006620011.0,MN13
40892887,"FRANK'S PIZZERIA, DA FRANCO AND TONY RESTAURANT",7185973333,Italian,10.0,Cycle Inspection / Initial Inspection,2041560007.0,BX10
50043130,RAKU,2122281324,Asian/Asian Fusion,6.0,Cycle Inspection / Re-inspection,1004470028.0,MN22
50092883,NATURAL BLEND,3472952608,Vegetarian,4.0,Cycle Inspection / Initial Inspection,3050890060.0,BK60
40799123,STARBUCKS,2126819407,Coffee/Tea,27.0,Cycle Inspection / Initial Inspection,1013000001.0,MN19
50061061,KENNEDY'S CHICKEN & GRILL,9176248039,Chicken,44.0,Cycle Inspection / Re-inspection,1021100060.0,MN36
41286452,CAFE KATJA,2122199545,Eastern European,13.0,Cycle Inspection / Initial Inspection,1004130049.0,MN27
50088634,MARSHALL STREET-ATOMIC WINGS,6469984910,Chicken,28.0,Pre-permit (Operational) / Initial Inspection,1013410048.0,MN19
50074284,SALUMERIA ROSI,2128774800,Italian,22.0,Cycle Inspection / Initial Inspection,1011450001.0,MN14
40397478,LE COLONIAL,2127520808,Asian/Asian Fusion,12.0,Cycle Inspection / Initial Inspection,1013120026.0,MN19
50060011,AMPLE HILLS CREAMERY,3477254061,Frozen Desserts,13.0,Cycle Inspection / Re-inspection,3004400009.0,BK37
50014973,PARK VIEW DINER,7183339400,American,9.0,Cycle Inspection / Re-inspection,3069510016.0,BK21
41643671,JING LUNG CHINESE RESTAURANT,7184628854,Chinese,37.0,Cycle Inspection / Initial Inspection,3050500047.0,BK60
50058382,ONE UP BISTRO,9174920697,Sandwiches,10.0,Cycle Inspection / Initial Inspection,1016030014.0,MN33
50057443,VERITABLE,2127530600,American,19.0,Cycle Inspection / Initial Inspection,1014180021.0,MN31
41277471,STARBUCKS COFFEE,6463366422,Coffee/Tea,10.0,Cycle Inspection / Initial Inspection,1008037501.0,MN17
40397574,DOMINICK'S BAR & RESTAURANT,7187332807,Italian,31.0,Cycle Inspection / Re-inspection,2030650065.0,BX06
50068985,BENNY'S KOSHER PIZZA,7189691929,Jewish/Kosher,12.0,Pre-permit (Operational) / Re-inspection,4072290037.0,QN06
50071311,TWISTERS CAFE,9179395675,Coffee/Tea,13.0,Cycle Inspection / Re-inspection,4006840131.0,QN70
41602143,KENNEDY'S RESTAURANT,7189450202,American,8.0,Cycle Inspection / Re-inspection,4163500300.0,QN10
50035797,NO.1 CHINESE RESTAURANT,7185075023,Chinese,13.0,Cycle Inspection / Initial Inspection,4012030056.0,QN63
50094746,EL VAQUERITO,9294243323,Spanish,12.0,Pre-permit (Operational) / Re-inspection,4011560040.0,QN63
41388432,THE TAP HOUSE,7189970500,Irish,43.0,Cycle Inspection / Initial Inspection,4032580028.0,QN17
50043349,NEW NEIGHBOR CHINESE RESTAURANT,7188260808,Chinese,24.0,Cycle Inspection / Initial Inspection,3051570002.0,BK42
50000930,BACK TO JOHN'S DELI,7187227547,American,12.0,Cycle Inspection / Initial Inspection,3009970009.0,BK37
50017261,CAFE DE NOVO,9175028199,American,10.0,Cycle Inspection / Re-inspection,,
50000551,WOLFNIGHTS,6466698070,American,24.0,Cycle Inspection / Initial Inspection,1004100017.0,MN27
40676022,TACOS MEXICO,7185050332,Tex-Mex,,Administrative Miscellaneous / Initial Inspection,4016160033.0,QN26
41698701,CURRY KING,6466697826,Pakistani,21.0,Cycle Inspection / Initial Inspection,1018610030.0,MN09
50059672,GOOD FRIENDS 1,7182872345,Chinese,11.0,Cycle Inspection / Initial Inspection,3050850067.0,BK60
50044443,BEST JOY SIANG RESTAURANT,7188039899,Chinese,27.0,Cycle Inspection / Initial Inspection,4019760008.0,QN26
41459932,FARMERS PIZZA & GRILL,7187232003,American,,Trans Fat / Initial Inspection,4126000001.0,QN08
50045888,WHITE HORSE TAVERN,2126689046,American,20.0,Cycle Inspection / Initial Inspection,1000100019.0,MN25
41026617,COZY COTTAGE RESTAURANT,7188823040,American,56.0,Cycle Inspection / Initial Inspection,2049530135.0,BX03
50059273,TASTI D-LITE,2124961466,Frozen Desserts,23.0,Cycle Inspection / Initial Inspection,1012160001.0,MN12
41470477,CARIBBEAN CONNECTION CATERING SERVICES INC RESTAURANT,7186555155,Caribbean,42.0,Cycle Inspection / Initial Inspection,2048710071.0,BX44
50065221,MONDAYOFF BY PLANT LOVE HOUSE,7189412022,Thai,26.0,Pre-permit (Operational) / Re-inspection,3053780044.0,BK41
50061295,TARTINA,6465900577,Italian,10.0,Cycle Inspection / Re-inspection,1018820036.0,MN09
41418437,FORT DEFIANCE,3474536672,American,,Administrative Miscellaneous / Initial Inspection,3005870010.0,BK33
41633095,BAMBOO YA,7188061228,Japanese,16.0,Cycle Inspection / Initial Inspection,4020900064.0,QN18
50006109,THE NEW RANCH,7189910708,American,12.0,Cycle Inspection / Re-inspection,2037770001.0,BX08
41567772,THAI 101,7188558518,Thai,36.0,Cycle Inspection / Initial Inspection,3019030021.0,BK69
41547596,FUJI SUSHI BEDFORD,3479851198,Japanese,13.0,Cycle Inspection / Initial Inspection,3018320005.0,BK75
41423719,Q CAFE (QUEENS COLLEGE),7185700334,Continental,18.0,Cycle Inspection / Initial Inspection,4.0,QN37
41353598,NIO'S WEST INDIAN RESTAURANT & BAKERY,7182879848,Caribbean,33.0,Cycle Inspection / Initial Inspection,3051050008.0,BK95
41195691,F & J PINE RESTAURANT,7187925956,Italian,12.0,Cycle Inspection / Initial Inspection,2042630015.0,BX49
41697028,AVIATION CAFE,7184296600,American,12.0,Cycle Inspection / Re-inspection,4010640002.0,QN28
50056980,FAZIO'S,3475293222,Pizza,7.0,Pre-permit (Operational) / Re-inspection,3033850001.0,BK77
41360136,BUTTERFIELD CATERING,2127728782,American,13.0,Cycle Inspection / Re-inspection,1015540031.0,MN32
50100274,CROWN FRIED CHICKEN,7182352819,Chicken,3.0,Pre-permit (Operational) / Initial Inspection,3041240050.0,BK83
41485711,MANHATTAN BEACH CONCESSION STAND,7189340603,American,9.0,Cycle Inspection / Initial Inspection,3087600485.0,BK17
50101584,HY SUSHI,6467124919,,,,4050090034.0,QN51
41348754,GRILL ON LEE,7189632700,Jewish/Kosher,0.0,Cycle Inspection / Re-inspection,3021990022.0,BK72
41033197,WENDY'S,7187615638,Hamburgers,8.0,Cycle Inspection / Initial Inspection,5026380060.0,SI05
41694389,CHINA RED GOURMENT,2122674015,Chinese,9.0,Cycle Inspection / Initial Inspection,1001360023.0,MN24
50075628,PAPA JOHN'S,7182957272,Pizza,37.0,Cycle Inspection / Re-inspection,3049640050.0,BK91
50067926,CALLE DAO CHELSEA,2124144104,Chinese/Cuban,13.0,Cycle Inspection / Re-inspection,1007217501.0,MN13
41353915,G'S HOMESTYLE COOKING,7182629320,Caribbean,20.0,Cycle Inspection / Initial Inspection,4100260009.0,QN61
50007379,matchpointnyc,7187690001,Soups/Salads/Sandwiches,13.0,Cycle Inspection / Initial Inspection,3072330210.0,BK26
41171216,EAST SIDE BILLIARD,2128317665,American,86.0,Cycle Inspection / Re-inspection,1015150029.0,MN40
50065507,FU JU LAI RESTAURANT,7188718089,Chinese,22.0,Cycle Inspection / Initial Inspection,3008020008.0,BK34
50093653,DOMINO'S,7187393334,Pizza,12.0,Pre-permit (Operational) / Initial Inspection,4096460025.0,QN35
50032933,FUEL GRILL & JUICE BAR,2128080100,"Juice, Smoothies, Fruit Salads",23.0,Cycle Inspection / Re-inspection,1013000122.0,MN19
41708903,F&M CAFE & RESTAURANT,7188552623,American,21.0,Cycle Inspection / Re-inspection,3005980010.0,BK33
50073990,MOTTLEY KITCHEN,9293082099,American,13.0,Pre-permit (Operational) / Initial Inspection,2022840009.0,BX39
50078604,THE DECK,7188712233,Coffee/Tea,12.0,Pre-permit (Operational) / Initial Inspection,3052750054.0,BK40
50071766,MARIBELLA PARADISE RESTAURANT,7185908243,Latin American,61.0,Cycle Inspection / Re-inspection,2028580001.0,BX26
50016857,"SUBWAY, KRISPY KRUNCHY CHICKEN",7188454594,Sandwiches,11.0,Cycle Inspection / Initial Inspection,4118640013.0,QN55
41598066,JUNG SIK,2122190900,Korean,33.0,Cycle Inspection / Initial Inspection,1001817503.0,MN24
50045361,LITTLE CAESARS,3472591240,Pizza,13.0,Cycle Inspection / Initial Inspection,3046330013.0,BK81
50053912,LA VRAIE RACLETTE,9293295758,French,36.0,Cycle Inspection / Initial Inspection,1004060059.0,MN22
41551354,PREMIUM SWEETS & RESTAURANT,7186725000,Bangladeshi,13.0,Cycle Inspection / Initial Inspection,4012830011.0,QN28
50015826,ASTORIA PIZZA FACTORY,7187269112,Pizza,9.0,Cycle Inspection / Initial Inspection,4008260006.0,QN72
41323665,CONEY ISLAND TASTE,7183398371,Peruvian,22.0,Cycle Inspection / Re-inspection,3071590251.0,BK25
41582828,"CIBO EXPRESS GOURMET MARKET, SALOTTO",3478675394,Sandwiches/Salads/Mixed Buffet,12.0,Cycle Inspection / Initial Inspection,4009260001.0,QN98
50062529,VERA THAI RESTAURANT,7183835040,Thai,12.0,Cycle Inspection / Re-inspection,4001620008.0,QN31
50011198,NEW CHINATOWN RESTAURANT,2126712408,Chinese,7.0,Cycle Inspection / Initial Inspection,1003720039.0,MN28
41320931,RICH VILLAGE RESTAURANT,7182388628,Chinese,47.0,Cycle Inspection / Initial Inspection,3057850007.0,BK34
41629883,CAFE MADELINE,7189414020,Coffee/Tea,8.0,Cycle Inspection / Initial Inspection,3051470044.0,BK42
50053047,THE FOOTLIGHT,6172818379,American,13.0,Cycle Inspection / Initial Inspection,4034300001.0,QN20
41372259,ANN & TONY'S RESTAURANT,7189331469,Italian,12.0,Cycle Inspection / Initial Inspection,2030660028.0,BX06
50006474,GOLDEN EAGLE DINER,3478515318,American,11.0,Cycle Inspection / Re-inspection,2043320024.0,BX49
41660862,SOCARRAT EAST,2127590101,Spanish,37.0,Cycle Inspection / Re-inspection,1013240026.0,MN19
50009326,BAZ BAGEL AND RESTAURANT,9176933846,American,17.0,Cycle Inspection / Initial Inspection,1002360016.0,MN24
41611929,DOTORI (ON ROOSEVELT AVE),7188865978,Korean,12.0,Cycle Inspection / Initial Inspection,4052680019.0,QN51
50060086,QDOBA MEXICAN EATS,7189661353,Mexican,9.0,Cycle Inspection / Re-inspection,5061450016.0,SI32
50068987,MCDONALD'S #11542,7735058724,Hamburgers,24.0,Pre-permit (Operational) / Initial Inspection,3077530058.0,BK58
50058993,IHOP,7186767220,Pancakes/Waffles,12.0,Cycle Inspection / Initial Inspection,3072680236.0,BK23
50083467,AC HOTEL NEW YORK DOWNTOWN,2127421900,American,35.0,Pre-permit (Operational) / Initial Inspection,1000720007.0,MN25
40710515,C.U.N.Y CAFE,2128177950,American,15.0,Cycle Inspection / Initial Inspection,1008647502.0,MN17
41355257,CASTILLO RESTAURANT,7184377676,Latin American,13.0,Cycle Inspection / Re-inspection,3007140044.0,BK32
50082585,ODDFELLOWS ICE CREAM,7186835755,Frozen Desserts,11.0,Pre-permit (Operational) / Initial Inspection,3000367504.0,BK38
41568332,THE DUCK,2128313464,American,23.0,Cycle Inspection / Initial Inspection,1016610029.0,MN34
41543813,SERGIMMO SALUMERIA,2129674212,Italian,11.0,Cycle Inspection / Re-inspection,1007590001.0,MN13
50037627,B & Y CATERING (Jewish Community Center),7184755222,Jewish/Kosher,11.0,Cycle Inspection / Initial Inspection,5009550100.0,SI24
41309690,HAKATA TON TON,2122423699,Japanese,18.0,Cycle Inspection / Initial Inspection,1005910051.0,MN23
50000589,EL NUEVO BOHIO RESTAURANT,7182994218,Latin American,16.0,Cycle Inspection / Initial Inspection,2031060044.0,BX17
50089076,3D'S LEGACY SALAD & GRILL,3476570910,Soups/Salads/Sandwiches,48.0,Pre-permit (Operational) / Initial Inspection,2040080034.0,BX17
50037777,MEL'S BURGER,2124521304,American,10.0,Cycle Inspection / Re-inspection,1014500051.0,MN31
50015746,PUNTO CIBAENO RESTAURANT,7182973144,Spanish,13.0,Cycle Inspection / Re-inspection,4098140001.0,QN61
50013555,GRILL ON THE HILL,6468388879,American,39.0,Cycle Inspection / Initial Inspection,1020727501.0,MN04
50034079,THE RED DOORS BAR AND GRILL,7188727177,American,10.0,Cycle Inspection / Initial Inspection,3072660252.0,BK23
50016343,BURLY CAFE,7183880013,American,4.0,Cycle Inspection / Initial Inspection,3017810040.0,BK75
41074207,SMALLS JAZZ CLUB,6468230596,American,31.0,Cycle Inspection / Initial Inspection,1006110001.0,MN23
50073653,SOLDIER'S JERK CENTER,3476275394,Caribbean,21.0,Cycle Inspection / Re-inspection,3016210045.0,BK35
50068366,EL AMBIENTE,3476272542,Spanish,36.0,Cycle Inspection / Initial Inspection,3039510021.0,BK82
50052930,VIP KINGS BAKERY,7185678828,Bakery Products/Desserts,19.0,Cycle Inspection / Re-inspection,3057850039.0,BK34
50080949,CAFE CINQ,2122375036,Sandwiches,14.0,Cycle Inspection / Re-inspection,1007570031.0,MN13
50011059,PARDON MY FRENCH,2123589683,French,9.0,Cycle Inspection / Re-inspection,1003890006.0,MN28
50086736,WIN PARKWAY,7182328008,Chinese,36.0,Cycle Inspection / Initial Inspection,3055800042.0,BK28
41541993,ESTRELLITA POBLANA II,7186547652,Mexican,12.0,Cycle Inspection / Re-inspection,2.0,
50046158,ZEST SZECHUAN,2122210260,Chinese,11.0,Cycle Inspection / Initial Inspection,1008410014.0,MN17
50059787,PASTELES CAPY,3472423232,Bakery Products/Desserts,4.0,Cycle Inspection / Initial Inspection,4014760101.0,QN28
50088022,Wara,9177755690,Japanese,15.0,Pre-permit (Operational) / Initial Inspection,1004460036.0,MN22
50057416,KENNEDY FRIED CHICKEN,7182246030,Chicken,33.0,Cycle Inspection / Initial Inspection,4116620014.0,QN55
41589254,POTBELLY SANDWICH WORKS,6462894202,American,44.0,Cycle Inspection / Initial Inspection,1012980041.0,MN19
50000387,NUM PANG SANDWICH SHOP,2123908851,Southeast Asian,12.0,Cycle Inspection / Re-inspection,1007130001.0,MN13
41615012,VERONICA'S BAKERY,7184080370,Mexican,38.0,Cycle Inspection / Re-inspection,5010390061.0,SI07
40365882,NEW YORK PIZZA SUPREMA,2125948939,Pizza,10.0,Cycle Inspection / Initial Inspection,1007540041.0,MN13
41486961,PINK LOTUS GOURMET,7183992899,Southeast Asian,12.0,Cycle Inspection / Initial Inspection,3009590008.0,BK37
50073089,GOLDEN DRAGON RESTAURANT,7188714753,Chinese,88.0,Pre-permit (Operational) / Initial Inspection,3056090004.0,BK88
50058239,HEIGHTS FALAFEL,7184880808,Middle Eastern,3.0,Cycle Inspection / Re-inspection,3002260024.0,BK09
50074371,EL BUEN GUSTO RESTAURANT,7184926001,Spanish,12.0,Cycle Inspection / Re-inspection,3008070011.0,BK32
40567533,THE THIRSTY SCHOLAR,2127776514,American,21.0,Cycle Inspection / Initial Inspection,1004650049.0,MN22
41635663,CINDERELLAS RESTAURANT,7182854333,Mexican,13.0,Cycle Inspection / Re-inspection,5005690091.0,SI37
40879245,GRAND HYATT NEW YORK HOTEL,6462136774,American,48.0,Cycle Inspection / Re-inspection,1.0,
41495114,THE NARROWS,9176588941,American,8.0,Cycle Inspection / Initial Inspection,3030120029.0,BK77
41578960,BOUCHON BAKERY ROCKEFELLER,2127823890,American,12.0,Cycle Inspection / Initial Inspection,1012640005.0,MN17
41651318,APERION PRODUCTION,3475855596,Jewish/Kosher,12.0,Cycle Inspection / Initial Inspection,3018840018.0,BK75
41649157,EBENEZER PIZZERIA RESTAURANT,7188456127,Spanish,13.0,Cycle Inspection / Re-inspection,4.0,
41631475,SUBWAY (+ STAR MINI MART),7183595501,Sandwiches,,Administrative Miscellaneous / Initial Inspection,4050160027.0,QN51
41195733,230 FIFTH,2127254300,American,30.0,Cycle Inspection / Initial Inspection,1008280041.0,MN13
41635173,BU MU,2125052610,Japanese,12.0,Cycle Inspection / Re-inspection,1005720010.0,MN23
41222245,CAFE GRUMPY,2122555511,Coffee/Tea,10.0,Cycle Inspection / Re-inspection,1007690052.0,MN13
40393977,TONY'S PIZZA II,7189538163,Pizza,21.0,Cycle Inspection / Re-inspection,3046000040.0,BK81
41408561,MAISONNETTE KITCHEN & EMPLOYEE CAFETERIA,2127534500,American,34.0,Cycle Inspection / Initial Inspection,1012907502.0,MN17
40621241,CAFFE EGIDIO,7182956077,Bakery Products/Desserts,4.0,Cycle Inspection / Initial Inspection,2030740022.0,BX06
41670224,BAHAR MASALA,7184348088,Afghan,38.0,Cycle Inspection / Re-inspection,3054250079.0,BK42
50046987,PANADERIA MELISSA BAKERY,9178054295,Bakery Products/Desserts,12.0,Cycle Inspection / Initial Inspection,3057920001.0,BK32
50068253,ICE CREAM HOUSE ON 36,7189720222,Frozen Desserts,75.0,Pre-permit (Operational) / Initial Inspection,3053490084.0,BK88
41040849,DISHES,2126875511,American,17.0,Cycle Inspection / Re-inspection,1012790065.0,MN17
40574293,LA BONBONNIERE,2127419266,American,,Administrative Miscellaneous / Initial Inspection,1006250052.0,MN23
50041477,LAKE PAVILION,7188866693,Chinese,13.0,Cycle Inspection / Initial Inspection,4064100018.0,QN62
50077104,RIKO,9292960370,Latin American,28.0,Cycle Inspection / Initial Inspection,4014897501.0,QN29
50001398,GRACE STREET,6466123821,Coffee/Tea,7.0,Cycle Inspection / Initial Inspection,1008340029.0,MN17
41105041,YU KING BAKERY,7189963888,Chinese,50.0,Cycle Inspection / Re-inspection,3068580164.0,BK29
40399581,PIO PIO,7184580606,Latin American,7.0,Cycle Inspection / Initial Inspection,4029740137.0,QN21
50044368,CHOPSTICK,7186298555,Chinese,3.0,Cycle Inspection / Reopening Inspection,3079200006.0,BK50
50036072,LUISA CHIMICHURRY,2127811489,Latin American,11.0,Cycle Inspection / Initial Inspection,1021440042.0,MN36
50012102,BRIK BAR LOUNGE & KITCHEN,7182672745,American,12.0,Cycle Inspection / Re-inspection,4006560044.0,QN70
41543738,NEW DYNASTY,2125949734,Chinese,7.0,Cycle Inspection / Initial Inspection,1007530040.0,MN13
50067671,GINA,2125956900,Pizza,25.0,Pre-permit (Operational) / Initial Inspection,1011410051.0,MN14
41101600,EMPHASIS,7187481319,American,5.0,Cycle Inspection / Re-inspection,3058630046.0,BK31
41635392,JUICE GENERATION,2122494071,American,31.0,Cycle Inspection / Initial Inspection,1015120040.0,MN40
50066352,THE ASSEMBLAGE,6468499861,American,13.0,Cycle Inspection / Re-inspection,1008800082.0,MN21
50092304,GLEN OAKS PIZZERIA,7189621220,Pizza,18.0,Pre-permit (Operational) / Re-inspection,4085130002.0,QN44
50059999,MANGU GRILL RESTAURANT,3477350990,Latin American,15.0,Cycle Inspection / Initial Inspection,4040840015.0,QN23
41659848,LA BRISA DEL CIBAO,7182054941,Latin American,42.0,Cycle Inspection / Initial Inspection,4017690064.0,QN26
50056755,FRAME,2127190111,Sandwiches,25.0,Cycle Inspection / Re-inspection,1007890040.0,MN17
50083629,CMX-CINEBISTRO,6466779388,American,13.0,Cycle Inspection / Initial Inspection,1014560046.0,MN31
50058772,A & R FOOD SERVICE BLDG 14,7185532091,American,,Administrative Miscellaneous / Initial Inspection,,
41600457,TABATA NOODLE RESTAURANT,2122907681,Japanese,24.0,Cycle Inspection / Initial Inspection,1007630073.0,MN15
40980377,LITTLE TONINO'S PIZZA & CAFE,7184387088,Pizza,9.0,Cycle Inspection / Initial Inspection,3052830037.0,BK40
50084102,LOS GIRASOLES BAKERY,7183690251,Mexican,46.0,Pre-permit (Operational) / Initial Inspection,3006400043.0,BK32
41318150,MR. KAM RESTAURANT,7185317100,Chinese,12.0,Cycle Inspection / Initial Inspection,3083850052.0,BK45
50062755,UCHU,2122037634,Japanese,12.0,Pre-permit (Operational) / Re-inspection,1004210060.0,MN27
50100639,THE GOURMET BAGEL SHOPPE,3478429221,Bagels/Pretzels,16.0,Pre-permit (Operational) / Initial Inspection,3084630006.0,BK45
50036750,BAR 9,2123999336,American,7.0,Cycle Inspection / Initial Inspection,1010630032.0,MN15
50015984,SHUKO,6465103673,Japanese,26.0,Cycle Inspection / Initial Inspection,1005640019.0,MN23
41094080,FOOTPRINTS CAFE,7182652530,Caribbean,5.0,Cycle Inspection / Re-inspection,3070630034.0,BK21
50010018,SUBWAY,9178326932,Sandwiches,18.0,Cycle Inspection / Initial Inspection,4016000121.0,QN29
50037812,ELITE PASTRIES CAFE,7184234400,Bakery Products/Desserts,13.0,Cycle Inspection / Initial Inspection,4073300038.0,QN46
40425131,BAKER'S DOZEN BAGEL,7188471930,Bagels/Pretzels,21.0,Cycle Inspection / Initial Inspection,4033380010.0,QN60
40799384,LA PALAPA,2127772537,Mexican,19.0,Cycle Inspection / Initial Inspection,1004500036.0,MN22
41348986,LA CABANA MEXICAN RESTAURANT,7189722380,Mexican,21.0,Cycle Inspection / Re-inspection,3007480107.0,BK34
50075268,ORIGINAL PITA GRILL,2126833008,Mediterranean,16.0,Cycle Inspection / Re-inspection,1009110065.0,MN20
41616896,SHOPSINS GENERAL STORE (STORE #16),9173690919,American,15.0,Cycle Inspection / Initial Inspection,1003530044.0,MN27
50064516,CROSS CULTURE KITCHEN,2128603900,African,19.0,Pre-permit (Operational) / Re-inspection,1016210145.0,MN34
50085919,CASA DEL MAR RESTAURANT,9174736670,Seafood,10.0,Cycle Inspection / Initial Inspection,2028900071.0,BX41
41283984,SUBWAY,7187271777,Sandwiches,15.0,Cycle Inspection / Initial Inspection,5000050001.0,SI22
50048303,THE BUTCHER'S DAUGHTER,9173882132,Vegetarian,11.0,Cycle Inspection / Initial Inspection,1006340060.0,MN23
50045619,JAY'S ROTI HUT,7183223473,Caribbean,13.0,Cycle Inspection / Initial Inspection,4118060024.0,QN55
50012068,GREGORY'S COFFEE,9174751677,Coffee/Tea,17.0,Cycle Inspection / Initial Inspection,1008620029.0,MN17
50062919,CHA CHA MATCHA,2069739250,Coffee/Tea,3.0,Cycle Inspection / Initial Inspection,1008290030.0,MN13
41629073,LAS TIAS BAKERY,7184163888,Spanish,9.0,Cycle Inspection / Initial Inspection,4030650012.0,QN21
50110135,GENESIS,7043284036,,,,1006460001.0,MN23
41569330,CHIPOTLE MEXICAN GRILL,6469988241,Tex-Mex,5.0,Cycle Inspection / Initial Inspection,1015300004.0,MN32
41628216,OVI'S PLACE,7184211640,American,12.0,Cycle Inspection / Initial Inspection,3075570143.0,BK42
50083454,SUBWAY,7189848773,Sandwiches,8.0,Pre-permit (Operational) / Initial Inspection,5054950001.0,SI54
50068284,XIN WEI NING,6463710036,Bakery Products/Desserts,10.0,Cycle Inspection / Initial Inspection,1004090039.0,MN27
40386001,PRIMOLA RESTAURANT,2127581775,Italian,22.0,Cycle Inspection / Initial Inspection,1014390003.0,MN31
50077964,KOPITIAM,6468947081,Asian/Asian Fusion,66.0,Cycle Inspection / Initial Inspection,1002830029.0,MN28
50095717,NORIBAR,3478538888,Jewish/Kosher,38.0,Pre-permit (Operational) / Initial Inspection,3056770010.0,BK88
41287338,CAFE PANINO MUCHO GUSTO,2122292799,Coffee/Tea,6.0,Cycle Inspection / Initial Inspection,1006330058.0,MN23
50016825,THE WAYLON,2122650010,Tex-Mex,15.0,Cycle Inspection / Initial Inspection,1010600002.0,MN15
41231342,ANTHONY & JOE'S PIZZA,7183789577,Pizza,13.0,Cycle Inspection / Initial Inspection,2029600073.0,BX17
41039810,STARBUCKS COFFEE,7187893418,Coffee/Tea,19.0,Cycle Inspection / Re-inspection,3020017501.0,BK68
50066936,CAPYBARA,9172959174,Mexican,33.0,Cycle Inspection / Re-inspection,4035470004.0,QN20
50067445,LAO CHAO BUNS,7188881277,Chinese,30.0,Cycle Inspection / Initial Inspection,4.0,QN22
50075788,FLIGHT 151,2122291868,American,,Administrative Miscellaneous / Initial Inspection,1007410034.0,MN13
50052588,HENDRIKS,2126868080,American,12.0,Cycle Inspection / Initial Inspection,1009170156.0,MN20
40371614,LA BARAKA RESTAURANT,7184281461,French,12.0,Cycle Inspection / Re-inspection,4081390049.0,QN45
41479993,ROTI EXPRESS,7184806469,Caribbean,24.0,Cycle Inspection / Initial Inspection,4098090042.0,QN61
40398532,PAVILLION CATERERS,7188511162,Jewish/Kosher,30.0,Cycle Inspection / Re-inspection,3053460037.0,BK88
41383605,MEDITTERANEAN GRILL,7189773300,American,12.0,Cycle Inspection / Re-inspection,4150090051.0,QN03
50047583,Thread Lobby Bar,6468502850,American,5.0,Cycle Inspection / Initial Inspection,1007840054.0,MN17
41017770,GRAZIELLA'S,7187895663,Italian,9.0,Cycle Inspection / Re-inspection,3020920050.0,BK68
