animal_id,animal_type,breed_group,primary_breed,tag_no,tag_type,tag_subtype,price,tag_date,tag_exp,tag_stat
A484756,DOG,MASTIFF,AM PIT BULL TER,L14-022818,LIC ALTERED,VET,9.0,2014-03-06 00:00:00,2015-02-05 00:00:00,RENEWED
A624604,DOG,TERRIER,WEST HIGHLAND,L17-021101,LIC UNALTERED,HLP WEB,60.5,2017-08-31 00:00:00,2018-07-28 00:00:00,CURRENT
A404452,CAT,SHORTHAIR,DOMESTIC SH,L14-036549,LIC ALTERED,MAIL,9.0,2014-10-21 00:00:00,2015-10-18 00:00:00,RENEWED
A600531,DOG,MASTIFF,PIT BULL,985112007786819,MICROCHIP RTO,HOME AGAIN,25.0,2016-09-27 00:00:00,2017-09-27 00:00:00,CURRENT
A559417,DOG,SHEPHERD,GERM SHEPHERD,L15-012654VOID,LIC ALTERED,HLP SCAN,9.0,2015-05-08 00:00:00,2016-02-03 00:00:00,CURRENT
A630014,DOG,TOY,DACHSHUND,,,,,,,
A585747,DOG,HOUND,BEAGLE,L17-040100,LIC ALTERED,VET,10.0,2017-03-24 00:00:00,2018-02-10 00:00:00,CURRENT
A591010,DOG,SETTER/RETRIEVE,LABRADOR RETR,L16-039471,LIC ALTERED,HLP WEB,10.5,2016-05-26 00:00:00,2017-04-26 00:00:00,RENEWED
A632993,DOG,TOY,SHIH TZU,,,,,,,
A569019,DOG,MASTIFF,PIT BULL,985112005219104,MICROCHIP ADO,HOME AGAIN,25.0,2015-10-18 00:00:00,2016-10-18 00:00:00,CURRENT
A590088,DOG,TERRIER,SCHNAUZER STAND,L15-046030,LIC SR,HLP SCAN,5.0,2016-05-11 00:00:00,2016-10-11 00:00:00,RENEWED
A605962,DOG,MASTIFF,PIT BULL,985113000777574,MICROCHIP ADO,HOME AGAIN,25.0,2017-01-20 00:00:00,2018-01-20 00:00:00,CURRENT
A555058,DOG,TOY,PUG,U15-001077,RABIES CERT,HLP IMPORT,,2015-03-16 00:00:00,2016-02-05 00:00:00,CURRENT
A615764,DOG,TOY,CHIHUAHUA SH,L16-023305,LIC ALTERED,VET,10.0,2017-04-21 00:00:00,2017-10-30 00:00:00,CURRENT
A603531,DOG,TOY,DACHSHUND,RAB9573832,RABIES CERT,VET,0.0,2016-11-03 00:00:00,2016-09-21 00:00:00,CURRENT
A611900,DOG,MASTIFF,BOXER,L17-026469,LIC UNALTERED,COUNTER,60.0,2017-03-20 00:00:00,2018-03-03 00:00:00,CURRENT
A579350,DOG,SETTER/RETRIEVE,GOLDEN RETR,L15-026723,LIC ALTERED,HLP SCAN,9.0,2015-12-20 00:00:00,2016-02-28 00:00:00,RENEWED
A550154,DOG,,,U15-000414,RABIES CERT,HLP SCAN,,2015-01-09 00:00:00,2015-11-05 00:00:00,CURRENT
A611560,CAT,SHORTHAIR,DOMESTIC SH,,,,,,,
A628091,CAT,SHORTHAIR,DOMESTIC SH,985113001194290,MICROCHIP ADO,HOME AGAIN,25.0,2017-10-22 00:00:00,2018-10-22 00:00:00,CURRENT
A575648,DOG,MASTIFF,STAFFORDSHIRE,L15-007646,LIC ALTERED,HLP WEB,9.5,2015-11-02 00:00:00,2016-10-06 00:00:00,CURRENT
A558936,DOG,SPITZ,SIBERIAN HUSKY,985112005211874,MICROCHIP ADO,HOME AGAIN,25.0,2015-05-20 00:00:00,2016-05-20 00:00:00,CURRENT
A582848,DOG,SETTER/RETRIEVE,LABRADOR RETR,4666366837,MICROCHIP,HLP WEB,0.0,2016-02-09 00:00:00,,CURRENT
A534558,CAT,SHORTHAIR,DOMESTIC SH,L14-013268,LIC ALTERED,ADOPT,9.0,2014-10-08 00:00:00,2015-09-10 00:00:00,CURRENT
A561910,DOG,HOUND,PLOTT HOUND,R15-2178,RAB VAC CERT.,RESQ,0.0,2015-06-04 00:00:00,2016-06-04 00:00:00,CURRENT
A408215,DOG,HOUND,BEAGLE,3Y15-08640,LIC 3Y,VET,24.0,2013-09-28 00:00:00,2015-05-12 00:00:00,RENEWED
A551299,CAT,SHORTHAIR,DOMESTIC SH,U15-000447,RABIES CERT,HLP SCAN,,2015-01-27 00:00:00,2015-12-17 00:00:00,CURRENT
A630109,DOG,SHEPHERD,GERM SHEPHERD,,,,,,,
A509125,DOG,POINTER,POINTER,D14-002839,LIC ALTERED,VET,9.0,2013-10-26 00:00:00,2014-03-14 00:00:00,RENEWED
A585525,DOG,HOUND,BEAGLE,L17-017351,LIC SR,HLP WEB,5.5,2017-04-06 00:00:00,2018-04-06 00:00:00,CURRENT
A555537,DOG,MASTIFF,AMERICAN STAFF,L15-001095,LIC ALTERED,HLP WEB,9.5,2015-03-08 00:00:00,2016-01-19 00:00:00,RENEWED
A254596,DOG,TOY,SHIH TZU,D09-052679,LIC ALTERED,,9.0,2009-01-27 00:00:00,2009-11-18 00:00:00,RENEWED
A572436,CAT,SHORTHAIR,DOMESTIC SH,,,,,,,
A227067,DOG,HOUND,BEAGLE,3Y12-006874,LIC 3Y,,24.0,2010-01-04 00:00:00,2012-11-16 00:00:00,RENEWED
A565147,DOG,SETTER/RETRIEVE,GOLDEN RETR,L15-004532,LIC ALTERED,HLP WEB,9.5,2015-07-02 00:00:00,2016-06-08 00:00:00,CURRENT
A608920,DOG,MASTIFF,AMERICAN STAFF,L17-023567,LIC ALTERED,HLP WEB,10.5,2017-12-26 00:00:00,2018-12-31 00:00:00,CURRENT
A613408,DOG,TOY,PEKINGESE,L16-013275,LIC ALTERED,VET,10.0,2017-03-23 00:00:00,2017-03-24 00:00:00,CURRENT
A507517,DOG,MASTIFF,AMER BULLDOG,R14-1287,RAB VAC CERT.,ADOPT,0.0,2014-05-24 00:00:00,2015-04-02 00:00:00,CURRENT
A624627,OTHER,REPTILE,TURTLE,,,,,,,
A632557,CAT,SHORTHAIR,DOMESTIC SH,U17-009723,RABIES CERT,HLP SCAN,,2017-12-19 00:00:00,2018-11-14 00:00:00,CURRENT
A551577,DOG,TOY,CHIHUAHUA SH,L15-000293,LIC ALTERED,COUNTER,9.0,2015-01-29 00:00:00,2016-01-29 00:00:00,CURRENT
A622184,DOG,POODLE,POODLE MIN,,,,,,,
A554776,DOG,TOY,CHIHUAHUA SH,L16-057184,LIC ALTERED,HLP SCAN,10.0,2016-05-11 00:00:00,2017-03-18 00:00:00,RENEWED
A607796,DOG,HOUND,BEAGLE,L17-026018,LIC UNALTERED,COUNTER,60.0,2017-03-11 00:00:00,2018-02-24 00:00:00,CURRENT
A607632,CAT,SHORTHAIR,DOMESTIC SH,,,,,,,
A623875,DOG,SETTER/RETRIEVE,LABRADOR RETR,L17-010310,LIC ALTERED,HLP SCAN,10.0,2017-08-18 00:00:00,2018-03-20 00:00:00,CURRENT
A605798,DOG,SHEPHERD,GERM SHEPHERD,L16-033082,LIC 3Y,VET,27.0,2016-11-30 00:00:00,2019-06-24 00:00:00,RENEWED
A569905,DOG,TERRIER,SCHNAUZER GIANT,L15-016511,LIC ALTERED,VET,9.0,2015-09-01 00:00:00,2016-01-09 00:00:00,RENEWED
A573826,CAT,SHORTHAIR,DOMESTIC SH,,,,,,,
A619239,DOG,MASTIFF,PIT BULL,L17-006628,LIC UNALTERED,COUNTER,60.0,2017-06-05 00:00:00,2018-02-11 00:00:00,CURRENT
A569366,CAT,SHORTHAIR,SIAMESE,L15-019206,LIC ALTERED,VET,9.0,2015-08-25 00:00:00,2016-05-27 00:00:00,CURRENT
A558084,DOG,SETTER/RETRIEVE,LABRADOR RETR,4A0F5E3119,MICROCHIP,HLP WEB,0.0,2015-04-18 00:00:00,,CURRENT
A552825,DOG,SETTER/RETRIEVE,GOLDEN RETR,L16-017492,LIC SR,MAIL,5.0,2016-07-26 00:00:00,2017-07-21 00:00:00,RENEWED
A503301,DOG,POODLE,POODLE MIN,L16-022580,LIC ALTERED,HLP SCAN,10.0,2017-02-13 00:00:00,2017-10-01 00:00:00,CURRENT
A633143,DOG,COLLIE,AUST CATTLE DOG,,,,,,,
A615736,DOG,SHEPHERD,GERM SHEPHERD,L17-041036,LIC ALTERED,VET,10.0,2017-04-21 00:00:00,2018-03-08 00:00:00,CURRENT
A520668,DOG,COLLIE,SHETLD SHEEPDOG,L15-043568,LIC ALTERED,HLP SCAN,9.5,2015-02-13 00:00:00,2016-01-17 00:00:00,RENEWED
A622659,DOG,TERRIER,CAIRN TERRIER,985113001063862,MICROCHIP RTO,HOME AGAIN,25.0,2018-08-05 00:00:00,2019-08-05 00:00:00,CURRENT
A575024,DOG,SETTER/RETRIEVE,LABRADOR RETR,985112006515294,MICROCHIPSPOT,HOME AGAIN,15.0,2015-10-24 00:00:00,2016-10-24 00:00:00,CURRENT
A581885,DOG,TERRIER,JACK RUSS TER,985112006925837,MICROCHIP ADO,HOME AGAIN,25.0,2016-01-31 00:00:00,2017-01-31 00:00:00,CURRENT
A552234,CAT,SHORTHAIR,DOMESTIC SH,U15-104187,RAB VAC CERT.,VET,0.0,2015-02-04 00:00:00,2016-01-06 00:00:00,CURRENT
A623510,DOG,MASTIFF,PIT BULL,L17-046597,LIC ALTERED,COUNTER,10.0,2017-08-15 00:00:00,2018-04-20 00:00:00,CURRENT
A551136,DOG,TOY,SHIH TZU,,,,,,,
A577986,CAT,SHORTHAIR,DOMESTIC SH,L15-019499,LIC ALTERED,VET,9.0,2015-12-09 00:00:00,2016-02-06 00:00:00,CURRENT
A550354,DOG,SETTER/RETRIEVE,LABRADOR RETR,L17-015400,LIC SR,COUNTER,5.0,2018-01-27 00:00:00,2018-01-28 00:00:00,CURRENT
A472259,DOG,COLLIE,AUST CATTLE DOG,D14-049306,LIC ALTERED,COUNTER,9.0,2013-08-12 00:00:00,2014-08-03 00:00:00,RENEWED
A558849,DOG,COLLIE,BORDER COLLIE,985112004692594,MICROCHIP ADO,HOME AGAIN,25.0,2015-05-06 00:00:00,2016-05-06 00:00:00,CURRENT
A286382,DOG,COLLIE,BORDER COLLIE,L14-005717,LIC ALTERED,HLP SCAN,9.5,2015-01-20 00:00:00,2015-11-21 00:00:00,RENEWED
A595701,DOG,TERRIER,MIN PINSCHER,L16-017308,LIC ALTERED,COUNTER,10.0,2016-08-02 00:00:00,2017-08-02 00:00:00,CURRENT
A577955,DOG,COLLIE,BORDER COLLIE,985112005225305,MICROCHIP,HOME AGAIN,0.0,2015-12-08 00:00:00,2016-12-08 00:00:00,CURRENT
A615629,DOG,TERRIER,SC WHEAT TERR,U17-46728,RAB VAC CERT.,VET,0.0,2017-04-19 00:00:00,2018-03-22 00:00:00,CURRENT
A555633,DOG,SETTER/RETRIEVE,LABRADOR RETR,L16-002314,LIC ALTERED,HLP SCAN,10.0,2016-09-01 00:00:00,2017-07-15 00:00:00,RENEWED
A609058,DOG,HOUND,BEAGLE,L17-026410,LIC UNALTERED,COUNTER,60.0,2017-03-14 00:00:00,2018-03-14 00:00:00,CURRENT
A590176,DOG,TERRIER,MIN PINSCHER,467D555F7D,MICROCHIP,HLP SCAN,0.0,2016-05-11 00:00:00,,CURRENT
A215253,DOG,SETTER/RETRIEVE,ENG SETTER,D12-016614,LIC ALTERED,VET,9.0,2012-05-08 00:00:00,2012-09-20 00:00:00,RENEWED
A530328,CAT,SHORTHAIR,DOMESTIC SH,L14-015374,LIC MULTIPLE,COUNTER,7.0,2014-06-27 00:00:00,2015-06-27 00:00:00,RENEWED
A617013,DOG,TOY,BOSTON TERRIER,,,,,,,
A551648,DOG,SETTER/RETRIEVE,LABRADOR RETR,986112005777625,MICROCHIP,HLP WEB,0.0,2015-12-21 00:00:00,,CURRENT
A594679,DOG,MASTIFF,PIT BULL,,,,,,,
A628836,CAT,LONGHAIR,DOMESTIC MH,985113001276024,MICROCHIP ADO,HOME AGAIN,25.0,2017-11-11 00:00:00,2018-11-11 00:00:00,CURRENT
A602864,DOG,TERRIER,JACK RUSS TER,L16-004249,LIC ALTERED,VET,10.0,2016-10-26 00:00:00,2017-08-25 00:00:00,RENEWED
A626858,DOG,MIX,MIX,L17-013674,LIC ALTERED,HLP SCAN,10.0,2017-09-28 00:00:00,2018-07-07 00:00:00,CURRENT
A582231,DOG,SHEPHERD,GERM SHEPHERD,L17-014002,LIC ALTERED,VET,10.0,2017-04-13 00:00:00,2018-03-02 00:00:00,CURRENT
A586464,DOG,SETTER/RETRIEVE,LABRADOR RETR,,,,,,,
A621083,DOG,SETTER/RETRIEVE,FLAT COAT RETR,,,,,,,
A617269,DOG,HOUND,BEAGLE,,,,,,,
A514063,DOG,COLLIE,COLLIE ROUGH,L16-040723,LIC 3Y,HLP WEB,27.5,2016-07-10 00:00:00,2019-06-08 00:00:00,CURRENT
A561286,DOG,TOY,DACHSHUND,L14-027232,LIC ALTERED,HLP SCAN,9.0,2015-05-21 00:00:00,2015-11-06 00:00:00,TEMPORARY
A559771,DOG,TOY,LHASA APSO,RAB8724529,RABIES CERT,VET,0.0,2016-11-02 00:00:00,2016-08-20 00:00:00,CURRENT
A551656,DOG,,,U15-000580,RABIES CERT,HLP SCAN,,2015-01-29 00:00:00,2015-12-18 00:00:00,CURRENT
A542437,CAT,SHORTHAIR,DOMESTIC SH,L14-006158,LIC ALTERED,ADOPT,9.0,2014-12-28 00:00:00,2015-11-23 00:00:00,CURRENT
A195257,DOG,SPITZ,SIBERIAN HUSKY,L15-008817,LIC ALTERED,HLP WEB,9.5,2015-12-19 00:00:00,2016-11-10 00:00:00,DEAD
A628723,CAT,SHORTHAIR,DOMESTIC SH,L17-009979,LIC ALTERED,ADOPT,10.0,2017-10-28 00:00:00,2018-10-25 00:00:00,CURRENT
A603026,CAT,SHORTHAIR,DOMESTIC SH,L16-031056,LIC ALTERED,VET,10.0,2016-10-27 00:00:00,2017-08-24 00:00:00,CURRENT
A540509,DOG,MASTIFF,PIT BULL,L14-039786,LIC UNALTERED,COUNTER,50.0,2015-02-03 00:00:00,2015-12-11 00:00:00,CURRENT
A098455,DOG,TOY,CHIHUAHUA SH,L16-045999,LIC ALTERED,VET,10.0,2016-08-04 00:00:00,2017-05-20 00:00:00,CURRENT
A572319,DOG,TOY,YORKSHIRE TERR,L17-001638,LIC ALTERED,HLP SCAN,10.0,2017-10-02 00:00:00,2018-07-30 00:00:00,CURRENT
A604688,DOG,SHEPHERD,GERM SHEPHERD,L17-001283,LIC UNALTERED,MAIL,60.0,2017-07-13 00:00:00,2018-04-23 00:00:00,CURRENT
A488609,CAT,SHORTHAIR,DOMESTIC SH,C14-038473,LIC ALTERED,ADOPT,9.0,2013-12-01 00:00:00,2014-07-31 00:00:00,CURRENT
A633173,DOG,SPITZ,ALASKAN HUSKY,,,,,,,
A573835,DOG,MASTIFF,BOXER,L15-063130,LIC ALTERED,ADOPT,9.0,2015-10-20 00:00:00,2016-10-19 00:00:00,CURRENT
A427866,DOG,MASTIFF,BOXER,L16-035718,LIC UNALTERED,HLP WEB,50.5,2016-01-28 00:00:00,2017-01-06 00:00:00,RENEWED
A624356,CAT,LONGHAIR,DOMESTIC MH,,,,,,,
A544533,DOG,TOY,YORKSHIRE TERR,L16-033871,LIC ALTERED,MAIL,10.0,2016-11-09 00:00:00,2017-11-04 00:00:00,RENEWED
A627192,CAT,SHORTHAIR,SIAMESE,L17-047816,LIC ALTERED,ADOPT,10.0,2017-10-03 00:00:00,2018-10-02 00:00:00,CURRENT
A426120,DOG,TERRIER,JACK RUSS TER,030119007,MICROCHIP ADO,AVID,15.0,2008-12-09 00:00:00,2009-12-09 00:00:00,CURRENT
A573591,CAT,SHORTHAIR,DOMESTIC SH,L15-022993,LIC ALTERED,ADOPT,10.0,2016-03-09 00:00:00,2016-12-10 00:00:00,CURRENT
A573288,DOG,,,L15-027049,LIC ALTERED,HLP SCAN,9.0,2015-10-02 00:00:00,2016-08-12 00:00:00,RENEWED
A569268,DOG,MASTIFF,PIT BULL,985112006049632,MICROCHIP ADO,HOME AGAIN,25.0,2015-10-17 00:00:00,2016-10-17 00:00:00,CURRENT
A558264,DOG,POODLE,POODLE MIN,U16-006446,RABIES CERT,HLP IMPORT,,2016-02-08 00:00:00,2019-01-13 00:00:00,CURRENT
A615276,DOG,HOUND,BEAGLE,L17-014058,LIC ALTERED,VET,10.0,2017-04-13 00:00:00,2018-03-18 00:00:00,CURRENT
A581558,DOG,SHEPHERD,GERM SHEPHERD,L17-083653,LIC ALTERED,MAIL,10.0,2018-01-03 00:00:00,2018-12-28 00:00:00,CURRENT
A614136,DOG,COLLIE,AUST SHEPHERD,17-030084,LIC ALTERED,VET,10.0,2017-03-29 00:00:00,2018-02-04 00:00:00,CURRENT
A619988,DOG,SETTER/RETRIEVE,GOLDEN RETR,L17-019158,LIC 3Y,HLP WEB,27.5,2017-06-14 00:00:00,2020-05-31 00:00:00,CURRENT
A629952,DOG,HOUND,BEAGLE,L17-027324,LIC ALTERED,VET,10.0,2017-11-07 00:00:00,2018-09-30 00:00:00,CURRENT
A573710,DOG,MASTIFF,BOXER,985112006346814,MICROCHIP RTO,HOME AGAIN,25.0,2015-10-10 00:00:00,2016-10-10 00:00:00,CURRENT
A616881,DOG,MASTIFF,PRESA CANARIO,L16-0VOID07999,LIC ALTERED,COUNTER,0.0,2017-06-01 00:00:00,2017-10-24 00:00:00,RENEWED
A584736,DOG,TOY,SHIH TZU,L17-042544,LIC 3Y,VET,27.0,2017-03-17 00:00:00,2020-02-04 00:00:00,CURRENT
A612827,CAT,SHORTHAIR,DOMESTIC SH,L17-046551,LIC MULTIPLE,COUNTER,8.0,2017-08-17 00:00:00,2018-04-11 00:00:00,CURRENT
A496258,DOG,SHEPHERD,GERM SHEPHERD,D14-000292,LIC UNALTERED,VET,50.0,2013-07-07 00:00:00,2014-06-21 00:00:00,RENEWED
A487475,DOG,COLLIE,BORDER COLLIE,D14-015080,LIC UNALTERED,ONLINE,50.0,2013-03-09 00:00:00,2014-03-05 00:00:00,RENEWED
A583856,DOG,SPITZ,KEESHOND,L16-049386,LIC ALTERED,ADOPT,10.0,2016-03-03 00:00:00,2017-03-02 00:00:00,CURRENT
A563283,DOG,COLLIE,SHETLD SHEEPDOG,L14-018547,LIC ALTERED,VET,9.0,2015-06-17 00:00:00,2015-06-05 00:00:00,RENEWED
A547479,DOG,MASTIFF,PIT BULL,L15-014968,LIC ALTERED,HLP SCAN,9.0,2015-09-21 00:00:00,2016-08-04 00:00:00,RENEWED
A595752,DOG,HOUND,BEAGLE,L16-034956,LIC UNALTERED,COUNTER,60.0,2016-11-30 00:00:00,2017-11-22 00:00:00,CURRENT
A594053,DOG,MIX,MIX,L16-005180,LIC ALTERED,HLP SCAN,10.0,2016-07-08 00:00:00,2017-04-20 00:00:00,RENEWED
A587842,DOG,HOUND,BEAGLE,L16-054964,LIC ALTERED,HLP SCAN,10.0,2016-04-20 00:00:00,2017-02-04 00:00:00,CURRENT
A563442,DOG,MASTIFF,AMERICAN STAFF,L16-049921,LIC ALTERED,COUNTER,10.0,2016-02-19 00:00:00,2017-02-19 00:00:00,RENEWED
A563437,DOG,MASTIFF,BULLDOG,985112005909152,MICROCHIP RTO,HOME AGAIN,25.0,2017-04-21 00:00:00,2018-04-21 00:00:00,CURRENT
A561767,DOG,HOUND,BEAGLE,L15-012795,LIC ALTERED,COUNTER,9.0,2015-05-29 00:00:00,2016-05-18 00:00:00,RENEWED
A564361,CAT,SHORTHAIR,DOMESTIC SH,RAB104472,RAB VAC CERT.,VET,0.0,2015-06-24 00:00:00,2016-04-07 00:00:00,CURRENT
A561412,DOG,HOUND,BEAGLE,L15-023336,LIC ALTERED,ADOPT,9.0,2015-05-31 00:00:00,2016-05-28 00:00:00,CURRENT
A586741,DOG,TOY,CHIHUAHUA SH,L16-008832,LIC ALTERED,ADOPT,10.0,2016-06-10 00:00:00,2017-04-08 00:00:00,CURRENT
A585414,DOG,TOY,SHIH TZU,L16-028125,LIC ALTERED,HLP SCAN,10.0,2016-03-15 00:00:00,2017-02-02 00:00:00,CURRENT
A570931,DOG,,UNKNOWN,L15-057834,LIC ALTERED,HLP IMPORT,9.5,2015-09-11 00:00:00,2016-04-23 00:00:00,CURRENT
A567897,DOG,HOUND,BEAGLE,L15-057587,LIC ALTERED,HLP IMPORT,9.5,2015-08-06 00:00:00,2015-09-06 00:00:00,RENEWED
A564420,DOG,MASTIFF,PIT BULL,RAB104509,RAB VAC CERT.,VET,0.0,2015-06-24 00:00:00,2016-04-30 00:00:00,CURRENT
A592926,CAT,SHORTHAIR,DOMESTIC SH,,,,,,,
A612593,CAT,LONGHAIR,DOMESTIC LH,,,,,,,
A599684,DOG,TOY,SHIH TZU,RAB8724628,RABIES CERT,VET,0.0,2016-09-08 00:00:00,2016-07-16 00:00:00,CURRENT
A577232,CAT,SHORTHAIR,DOMESTIC SH,L15-053465,LIC ALTERED,ADOPT,9.0,2015-12-26 00:00:00,2016-12-23 00:00:00,RENEWED
A599642,CAT,SHORTHAIR,DOMESTIC SH,985112008098371,MICROCHIP ADO,HOME AGAIN,25.0,2016-10-22 00:00:00,2017-10-22 00:00:00,CURRENT
A571745,DOG,HOUND,BEAGLE,L16-042782,LIC ALTERED,HLP WEB,10.5,2016-10-05 00:00:00,2017-10-05 00:00:00,RENEWED
A553121,DOG,MASTIFF,PIT BULL,L14-016709,LIC ALTERED,HLP SCAN,9.5,2015-02-11 00:00:00,2015-10-30 00:00:00,CURRENT
A575153,CAT,SHORTHAIR,DOMESTIC SH,985112006315192,MICROCHIP ADO,HOME AGAIN,25.0,2015-12-20 00:00:00,2016-12-20 00:00:00,CURRENT
A619972,OTHER,MAMMAL,BAT,,,,,,,
A594653,DOG,SIGHTHOUND,GREYHOUND,985112007909034,MICROCHIPSPOT,HOME AGAIN,25.0,2019-08-12 00:00:00,2022-08-12 00:00:00,CURRENT
A555005,DOG,HOUND,BEAGLE,,,,,,,
A605963,DOG,MASTIFF,ANATOL SHEPHERD,,,,,,,
A602582,DOG,MASTIFF,ROTTWEILER,L16-043136,LIC ALTERED,HLP WEB,10.5,2016-10-19 00:00:00,2017-07-13 00:00:00,RENEWED
A615256,DOG,TOY,TOY FOX TERRIER,,,,,,,
A597875,CAT,SHORTHAIR,DOMESTIC SH,,,,,,,
A629479,CAT,SHORTHAIR,DOMESTIC SH,L17-013770,LIC ALTERED,HLP SCAN,10.0,2017-11-01 00:00:00,2018-08-03 00:00:00,CURRENT
A576575,CAT,SHORTHAIR,DOMESTIC SH,L15-039807,LIC ALTERED,VET,9.0,2015-11-18 00:00:00,2016-09-14 00:00:00,CURRENT
A631818,DOG,SETTER/RETRIEVE,LABRADOR RETR,L17-048299,LIC ALTERED,VET,10.0,2017-12-06 00:00:00,2018-09-05 00:00:00,CURRENT
A587987,CAT,SHORTHAIR,DOMESTIC SH,L16-026183,LIC ALTERED,VET,10.0,2016-04-22 00:00:00,2017-03-08 00:00:00,RENEWED
A185063,DOG,TOY,YORKSHIRE TERR,D13-039143,LIC ALTERED,VET,9.0,2012-11-07 00:00:00,2013-06-20 00:00:00,RENEWED
A629015,DOG,TOY,SHIH TZU,L17-053863,LIC ALTERED,MAIL,10.0,2017-10-26 00:00:00,2018-10-13 00:00:00,CURRENT
A583188,DOG,TOY,CHIHUAHUA SH,985112006884523,MICROCHIP ADO,HOME AGAIN,25.0,2016-04-16 00:00:00,2017-04-16 00:00:00,CURRENT
A584503,DOG,HOUND,BEAGLE,L16-000172,LIC UNALTERED,COUNTER,60.0,2016-03-05 00:00:00,2017-03-05 00:00:00,DEAD
A405902,DOG,TOY,LHASA APSO,L16-011410,LIC SR,MAIL,5.0,2016-05-18 00:00:00,2017-05-10 00:00:00,RENEWED
A558720,DOG,,,U15-001783,RABIES CERT,HLP SCAN,,2015-04-30 00:00:00,2016-03-06 00:00:00,CURRENT
A594875,DOG,HOUND,CATAHOULA,,,,,,,
A568879,DOG,TOY,MALTESE,L15-005726,LIC ALTERED,HLP WEB,9.5,2015-08-18 00:00:00,2016-08-06 00:00:00,CURRENT
A618387,DOG,SHEPHERD,GERM SHEPHERD,L17-018696,LIC ALTERED,HLP WEB,10.5,2017-05-30 00:00:00,2018-04-14 00:00:00,CURRENT
A563663,DOG,MASTIFF,BOXER,,,,,,,
A615940,DOG,TERRIER,MIN PINSCHER,L17-029568,LIC ALTERED,MAIL,10.0,2017-04-24 00:00:00,2018-03-14 00:00:00,CURRENT
A573303,DOG,TERRIER,TERRIER,981020009706922,MICROCHIP,HLP SCAN,0.0,2015-10-02 00:00:00,,CURRENT
A613879,DOG,TERRIER,MIN PINSCHER,L16-032895,LIC ALTERED,VET,10.0,2017-03-28 00:00:00,2017-08-10 00:00:00,CURRENT
A625315,DOG,TOY,CHIHUAHUA SH,L17-009980,LIC ALTERED,ADOPT,10.0,2017-10-29 00:00:00,2018-10-06 00:00:00,CURRENT
A585146,DOG,SPITZ,ALASKAN HUSKY,R16-1688,RAB VAC CERT.,RESQ,0.0,2016-03-17 00:00:00,2017-03-17 00:00:00,CURRENT
A571350,CAT,SHORTHAIR,DOMESTIC SH,L17-005960,LIC ALTERED,VET,10.0,2017-10-04 00:00:00,2018-08-14 00:00:00,CURRENT
A618290,DOG,TOY,CHIHUAHUA SH,RAB0373802,RABIES CERT,VET,0.0,2017-05-30 00:00:00,2017-04-11 00:00:00,CURRENT
A566028,DOG,COLLIE,AUST CATTLE DOG,,,,,,,
A578401,DOG,TOY,CHIHUAHUA SH,L15-020740,LIC ALTERED,HLP IMPORT,9.5,2015-12-10 00:00:00,2016-10-03 00:00:00,RENEWED
A586974,DOG,MASTIFF,AMER BULLDOG,L16-008539,LIC ALTERED,ADOPT,10.0,2016-05-28 00:00:00,2017-05-13 00:00:00,DEAD
A533114,CAT,SHORTHAIR,DOMESTIC SH,L14-055334,LIC SR,HLP SCAN,5.0,2014-07-28 00:00:00,2015-06-09 00:00:00,RENEWED
A569640,CAT,SHORTHAIR,DOMESTIC SH,L15-051695,LIC ALTERED,COUNTER,9.0,2015-08-29 00:00:00,2016-08-15 00:00:00,CURRENT
A470523,DOG,TOY,SHIH TZU,D13-037014,LIC UNALTERED,ONLINE,50.0,2012-07-02 00:00:00,2013-05-11 00:00:00,RENEWED
A517881,DOG,TOY,SHIH TZU,L16-046614,LIC ALTERED,VET,9.0,2016-02-11 00:00:00,2017-01-09 00:00:00,RENEWED
A597118,DOG,SETTER/RETRIEVE,GOLDEN RETR,L16-032717,LIC UNALTERED,MAIL,60.0,2016-08-12 00:00:00,2017-07-25 00:00:00,CURRENT
A573518,CAT,SHORTHAIR,DOMESTIC SH,L14-019446,LIC ALTERED,VET,9.0,2015-10-07 00:00:00,2015-12-17 00:00:00,CURRENT
A593286,CAT,SHORTHAIR,DOMESTIC SH,L16-048297,LIC ALTERED,VET,10.5,2016-06-29 00:00:00,2017-04-21 00:00:00,CURRENT
A598417,DOG,TERRIER,BRUSS GRIFFON,L16-058924,LIC ALTERED,HLP SCAN,10.0,2016-08-28 00:00:00,2017-07-02 00:00:00,CURRENT
A605205,CAT,SHORTHAIR,DOMESTIC SH,L16-013422,LIC ALTERED,VET,10.0,2016-11-22 00:00:00,2017-09-19 00:00:00,CURRENT
A565910,DOG,MASTIFF,BOXER,R15-44546,RABIES CERT,VET,0.0,2015-07-17 00:00:00,2018-06-05 00:00:00,CURRENT
A566232,DOG,SETTER/RETRIEVE,GOLDEN RETR,L15-038835,LIC ALTERED,MAIL,9.0,2015-07-22 00:00:00,2016-06-20 00:00:00,RENEWED
A469069,DOG,MASTIFF,AM PIT BULL TER,L16-044299VOID,LIC ALTERED,HLP SCAN,9.0,2015-06-22 00:00:00,2016-05-12 00:00:00,RENEWED
A180544,DOG,HOUND,BEAGLE,D07-080664,LIC ALTERED,,7.0,2006-04-06 00:00:00,2007-03-18 00:00:00,RENEWED
A551554,CAT,SHORTHAIR,DOMESTIC SH,,,,,,,
