Indicator Name,Age Group,County,Provider,Eligible Population,Number With QI Flag,Rate High?
2AP,0-17,Brooklyn,County,942,45,
2AP,0-17,Sullivan,County,143,10,
3AP,0-17,Rockland,REFUAH HEALTH CENTER INC,26,0,NO
3AP,18+,Manhattan,HEARTSHARE WELLNESS LTD,23,0,
2AP,18+,Monroe,County,1848,104,
3AP,18+,Manhattan,VISITING NURSE SERVICE OF NEW YORK,88,0,NO
2AP,18+,Bronx,NEW YORK PSYCHOTHERAPY AND COUNSELING CENTER,83,6,NO
2AP,18+,Cattaraugus,CATTARAUGUS COUNTY DEPARTMENT OF COMMUNITY SE,196,32,
3AP,18+,Broome,"THE FAMILY AND CHILDREN'S SOCIETY, INC.",111,0,NO
2AP,18+,Queens,County,10406,1353,
3AP,0-17,Bronx,NYC-HHC LINCOLN MEDICAL & MENTAL HEALTH CENTE,53,0,NO
2AP,18+,Rockland,County,1076,181,
2AP,18+,Brooklyn,NYC-HHC EAST NEW YORK D&T CENTER,157,22,
3AP,18+,Manhattan,UNIVERSITY OPTOMETRIC CTR,26,0,
3AP,0-17,Cayuga,AUBURN COMMUNITY HOSPITAL,59,0,
3AP,18+,Suffolk,"CONCERN FOR INDEPENDENT LIVING, INC.",23,0,NO
2AP,18+,Fulton,County,282,25,
3AP,18+,Albany,"COMMUNITY HEALTHCARE NETWORK, INC.",46,1,
2AP,0-17,Wayne,County,110,3,
2AP,18+,Saint Lawrence,County,543,41,
3AP,0-17,Nassau,JEWISH BOARD OF FAMILY & CHILDREN'S SERVICES,23,0,NO
3AP,18+,Schuyler,SCHUYLER COUNTY MENTAL HEALTH SERVICES,23,0,NO
2AP,18+,Tioga,County,60,16,
2AP,0-17,Manhattan,County,484,23,
3AP,18+,Westchester,OPEN DOOR FAMILY MEDICAL CENTERS,135,0,
3AP,18+,Cayuga,County,271,3,
2AP,18+,Genesee,County,304,16,
2AP,0-17,Staten Island,County,156,4,NO
3AP,18+,Dutchess,"HUDSON RIVER HEALTHCARE, INC.",399,3,
2AP,18+,Greene,County,209,13,
3AP,0-17,Brooklyn,BROWNSVILLE FAM HLTH CTR AI,21,0,
2AP,0-17,Westchester,County,1182,44,
3AP,0-17,Bronx,NYC-HHC LINCOLN MEDICAL & MENTAL HEALTH CENTE,68,0,NO
2AP,18+,Erie,COMMUNITY CONCERN OF WESTERN NEW YORK INC.,38,3,
3AP,18+,Orleans,County,121,0,
2AP,18+,Niagara,County,140,19,
3AP,18+,Brooklyn,BROOKDALE HOSPITAL MEDICAL CENTER,23,0,
3AP,18+,Suffolk,HUNTINGTON HOSPITAL,172,1,
2AP,0-17,Staten Island,County,190,3,
2AP,0-17,Brooklyn,UNIVERSITY HOSP OF BROOKLYN,39,2,
2AP,18+,Suffolk,HUNTINGTON HOSPITAL,131,11,NO
2AP,0-17,Manhattan,"NEW ALTERNATIVES FOR CHILDREN, INC.",50,1,
2AP,18+,Onondaga,"SYRACUSE BRICK HOUSE, INC.",46,1,NO
3AP,18+,Onondaga,"CENTRAL NEW YORK SERVICES, INC.",123,1,
2AP,0-17,Madison,County,77,4,
2AP,18+,Oswego,County,432,32,
2AP,18+,Orange,ORANGE REGIONAL MEDICAL CENTER,381,49,NO
2AP,18+,Suffolk,"ADVANCED CENTER FOR PSYCHOTHERAPY, INC.",152,8,
3AP,18+,Monroe,UNIV OF ROCH MED CTR/STRONG MEMORIAL HOSPITAL,2718,11,
3AP,18+,Manhattan,"THE GUIDANCE CENTER OF BROOKLYN, INC.",58,0,
2AP,0-17,Niagara,County,303,9,
2AP,0-17,Wayne,County,123,3,
3AP,0-17,Schenectady,"CAPITAL BEHAVIORAL HEALTH NETWORK, LLC BHCC",239,0,
2AP,18+,Delaware,County,97,6,
2AP,18+,Oneida,"UNITED HELPERS CARE, INC./DBA MOSAIC",24,1,
3AP,0-17,Chemung,ARNOT OGDEN MEDICAL CENTER,71,0,
2AP,18+,Suffolk,ST CHARLES HSP,87,11,NO
3AP,18+,Tompkins,"CAYUGA MEDICAL CENTER AT ITHACA, INC.",145,0,
2AP,18+,Queens,"THE CHILD CENTER OF NY, INC.",88,5,
2AP,0-17,Madison,MADISON COUNTY COMMUNITY SERVICES BOARD,43,6,
3AP,18+,Queens,"FEDERATION OF ORG. F/T NYS MENT.DISABLED, INC",30,1,
2AP,0-17,Ulster,County,289,15,
3AP,18+,Madison,FAMILY HLTH NETWRK CENTRAL NY,65,0,
3AP,18+,Westchester,MONTEFIORE NEW ROCHELLE HOSP,39,0,
2AP,18+,Queens,County,112,5,
2AP,18+,Wyoming,MH SERVS-ERIE CO SE CORP V DBA SPECTRUM HSVCS,32,1,NO
2AP,0-17,Greene,GREENE COUNTY COMMUNITY SERVICES BOARD,34,4,
2AP,18+,Broome,County,1109,89,
3AP,18+,Manhattan,FAMILY SERVICES NETWORK NY AI,79,0,
2AP,18+,Broome,County,1091,89,
3AP,18+,Broome,GREATER BINGHAMTON HEALTH CENTER,39,0,
2AP,18+,Warren,County,782,70,
2AP,18+,Cortland,County,232,15,
2AP,0-17,Albany,PARSONS CHILD AND FAMILY CENTER,222,18,
2AP,18+,Clinton,County,357,38,
2AP,18+,Oswego,County,387,34,
2AP,0-17,Suffolk,"FAMILY SERVICE LEAGUE, INC.",54,5,NO
2AP,0-17,Allegany,County,28,0,
2AP,18+,Ontario,CLIFTON SPRINGS HOSPITAL AND CLINIC,29,5,
2AP,18+,Wayne,County,199,19,
3AP,0-17,Erie,OMH STATE PC NETWORK,25,0,NO
3AP,18+,Orange,CATHOLIC CHARITIES COMMUNITY,44,1,NO
2AP,18+,Hamilton,County,4,0,
3AP,18+,Orange,County,1406,10,
2AP,18+,Wayne,County,199,19,
3AP,18+,Nassau,HUDSON RIVER HEALTH CARE,61,0,
3AP,18+,Staten Island,County,1532,14,
2AP,0-17,Onondaga,HILLSIDE CHILDREN'S CENTER,41,1,
3AP,18+,Manhattan,MANHATTAN PSYCHIATRIC CENTER,134,0,
2AP,0-17,Queens,NYC-HHC AGENCY NETWORK,35,0,
2AP,18+,Putnam,County,505,40,
2AP,18+,Orleans,County,11,2,
2AP,18+,Manhattan,"BAILEY HOUSE, INC.",70,7,
3AP,18+,Bronx,"RIVERDALE MENTAL HEALTH ASSOCIATION, INC.",118,3,NO
2AP,18+,Monroe,LIFETIME HEALTH MEDICAL GROUP,41,3,
3AP,0-17,Cayuga,AUBURN COMMUNITY HOSPITAL,66,0,
3AP,18+,Manhattan,NYC-HHC EAST NEW YORK D&T CENTER,31,0,NO
3AP,0-17,Nassau,NASSAU HEALTH CARE CORP/NASSAU UNIV MED CTR,88,0,
3AP,18+,Otsego,County,655,2,
3AP,18+,Erie,BUFFALO PSYCHIATRIC CENTER,64,1,
2AP,18+,Bronx,CONCOURSE MEDICAL CENTER INC,61,2,
2AP,18+,Tompkins,County,396,29,
3AP,18+,Manhattan,"INSTITUTE FOR COMMUNITY LIVING, INC.",348,2,NO
3AP,0-17,Albany,CHILDREN'S HEALTH HOME OF UPSTATE NEW YORK,591,0,
3AP,18+,Oneida,UPSTATE FAMILY HEALTH CENTER INC,110,0,
2AP,18+,Bronx,NYC-HHC LINCOLN MEDICAL & MENTAL HEALTH CENTE,487,43,
2AP,18+,Jefferson,CENTRAL NEW YORK HEALTH HOME NETWOR,37,2,NO
3AP,18+,Saint Lawrence,"UCPA OF THE NORTH COUNTRY, INC.",149,1,
3AP,18+,Putnam,ARMS ACRES,63,0,NO
2AP,18+,Albany,County,1858,230,NO
2AP,0-17,Putnam,County,25,0,
2AP,18+,Bronx,"UNIV. CONSULTATION & TX CTR FOR MH, INC.",54,3,
2AP,18+,Saint Lawrence,"UNITED HELPERS CARE, INC./DBA MOSAIC",54,6,
2AP,18+,Oneida,County,1586,139,
3AP,18+,Allegany,CUBA MEMORIAL HSP         INC,26,0,
2AP,18+,Suffolk,County,2427,326,NO
3AP,0-17,Bronx,ASTOR SERVICES FOR CHILDREN & FAMILIES,177,0,NO
2AP,18+,Manhattan,CENTER FOR ALTERNATIVE SENTENCING & EMPLOYMEN,64,7,NO
3AP,0-17,Cortland,FAMILY HLTH NETWRK CENTRAL NY,26,0,
2AP,18+,Greene,County,270,14,
3AP,0-17,Sullivan,County,97,1,
3AP,18+,Orleans,ORLEANS COUNTY DEPARTMENT OF MENTAL HEALTH,77,0,
2AP,18+,Brooklyn,"CAMBA, INC.",144,12,
3AP,18+,Saratoga,County,524,4,
2AP,18+,Westchester,ST. BARNABAS HOSPITAL,96,6,NO
2AP,18+,Suffolk,County,1789,108,
2AP,18+,Lewis,County,120,17,
3AP,18+,Chautauqua,County,498,3,
2AP,18+,Suffolk,JAMAICA HOSPITAL MEDICAL CENTER,77,8,
2AP,0-17,Saint Lawrence,UCPA OF THE NORTH COUNTRY,31,0,
3AP,0-17,Ulster,KINGSTON HOSPITAL,23,0,NO
3AP,18+,Bronx,ESSEN MEDICAL ASSOCIATES PC,42,3,
3AP,18+,Bronx,GATEWAY COUNSELING CENTER,26,0,
3AP,18+,Manhattan,NYC-HHC MORRISANIA DIAGNOSTIC & TREATMENT CTR,25,0,NO
3AP,18+,Cayuga,County,280,2,
3AP,18+,Manhattan,NYC-HHC WOODHULL MEDICAL & MENTAL HEALTH CENT,994,3,
2AP,0-17,Lewis,County,17,1,
2AP,18+,Ontario,County,724,67,
3AP,18+,Dutchess,County,1322,8,
2AP,18+,Brooklyn,BETH ISRAEL MEDICAL CENTER,75,10,NO
2AP,18+,Dutchess,County,635,36,
3AP,0-17,Chautauqua,County,208,0,
2AP,0-17,Wayne,County,118,6,
2AP,0-17,Schoharie,County,30,0,
2AP,0-17,Tompkins,County,80,3,
3AP,0-17,Broome,"UNITED HEALTH SERVICES HOSPITALS, INC.",168,0,
3AP,0-17,Allegany,County,33,0,NO
2AP,18+,Brooklyn,NEW YORK METHODIST HOSPITAL,209,23,NO
2AP,0-17,Columbia,COLUMBIA COUNTY DEPARTMENT OF HUMAN SERVICES,33,4,
3AP,18+,Oswego,"ONONDAGA CASE MGMNT SERVICES, INC DBA CIRCARE",61,0,
2AP,0-17,Cortland,FAMILY COUNSELING SERVICES OF CORTLAND CO.INC,42,1,
2AP,18+,Livingston,TRI-COUNTY FAMILY MEDICINE,38,3,NO
2AP,18+,Lewis,County,115,16,
2AP,0-17,Herkimer,County,34,0,
3AP,18+,Schenectady,County,1601,3,
2AP,18+,Queens,"LIFESPIRE, INC.",50,20,YES
3AP,18+,Chautauqua,NYS ARC CHAUTAUQUA COUNTY CHAPTER AKA THE RES,195,2,NO
2AP,0-17,Bronx,County,302,14,
2AP,0-17,Wayne,County,125,6,
3AP,18+,Nassau,"SO.SHORE ASSOCIATION F/INDEPENDENT LIVING, IN",57,1,NO
2AP,18+,Orange,County,1406,195,
2AP,18+,Orange,CORNERSTONE FAMILY HEALTHCARE,60,3,
2AP,18+,Saint Lawrence,County,542,38,
3AP,18+,Onondaga,"FAMILY SERVICES OF CHEMUNG COUNTY, INC.",28,0,
2AP,18+,Broome,CATHOLIC CHARITIES OF BROOME COUNTY - DIOCESE,240,14,
3AP,18+,Herkimer,County,286,0,
2AP,18+,Saint Lawrence,"UNITED HELPERS CARE, INC./DBA MOSAIC",50,7,
2AP,0-17,Ulster,County,174,5,
3AP,18+,Cattaraugus,County,392,3,
2AP,18+,Erie,CHILD AND FAMILY SERVICES OF ERIE COUNTY,56,4,
2AP,18+,Orange,County,309,76,
3AP,18+,Bronx,County,14675,64,
2AP,18+,Nassau,"PSCH, INC.",58,13,
2AP,0-17,Bronx,NYC-HHC JACOBI MEDICAL CENTER,132,7,
2AP,18+,Erie,ERIE COUNTY MEDICAL CENTER,147,30,
3AP,18+,Onondaga,ST. JOSEPH'S HOSPITAL HEALTH CENTER,412,3,NO
3AP,18+,Queens,"MENTAL HEALTH PROVIDERS OF WESTERN QUEENS, IN",310,1,
2AP,18+,Manhattan,NATIONAL ASSOCIATION ON DRUG ABUSE PROBLEMS,588,59,NO
2AP,0-17,Ulster,County,296,14,
3AP,18+,Albany,AIDS COUNCIL OF NENY AI,63,0,
3AP,18+,Schenectady,County,759,5,NO
2AP,0-17,Dutchess,VASSAR BROTHERS MEDICAL CENTER,35,0,
2AP,0-17,Brooklyn,"COORDINATED BEHAVIORAL HEALTH CARE, INC.",56,2,
2AP,18+,Warren,County,778,64,
3AP,18+,Manhattan,"NEW YORK GRACIE SQUARE HOSPITAL, INC., THE",159,0,
2AP,0-17,Chemung,ST. JOSEPH'S HOSPITAL,73,3,
3AP,18+,Monroe,EAST HOUSE CORPORATION,53,0,NO
3AP,18+,Niagara,County,1348,3,
2AP,0-17,Seneca,County,27,0,NO
2AP,18+,Wayne,WAYNE BEHAVIORAL HEALTH NETWORK,91,7,
3AP,18+,Nassau,HEMPSTEAD COMMUNITY HC HEMPSTEAD,102,0,NO
3AP,18+,Orange,ST LUKES CORNWALL,48,0,
3AP,0-17,Brooklyn,COORDINATED BEHAVIORAL CARE IPA,424,0,
3AP,18+,Otsego,County,756,4,
3AP,0-17,Sullivan,County,59,1,
3AP,0-17,Chautauqua,County,197,0,
3AP,18+,Manhattan,"HOUSING WORKS SER,INC AADC",167,0,
2AP,18+,Suffolk,"NEW HORIZON COUNSELING CENTER, INC., THE",24,1,
2AP,18+,Steuben,IRA DAVENPORT MEM HSP IN,34,4,NO
3AP,18+,Clinton,WARRENSBURG HEALTH CENTER,24,0,
3AP,18+,Chautauqua,"EHS, INC.",25,0,
2AP,0-17,Warren,County,260,9,
2AP,18+,Allegany,County,171,10,
2AP,18+,Lewis,County,109,12,
2AP,0-17,Genesee,County,46,1,
2AP,0-17,Monroe,County,1425,54,
3AP,18+,Manhattan,County,23913,79,
2AP,0-17,Bronx,NYC-HHC JACOBI MEDICAL CENTER,47,2,NO
2AP,18+,Saint Lawrence,CLAXTON-HEPBURN MEDICAL CENTER,49,6,
2AP,0-17,Allegany,County,18,1,
2AP,0-17,Chenango,County,19,0,
2AP,18+,Westchester,HUDSON VALLEY CARE COALITION,1131,167,
2AP,0-17,Manhattan,County,1575,53,
3AP,18+,Brooklyn,County,11937,51,
2AP,18+,Dutchess,County,1274,155,
2AP,18+,Greene,County,271,17,
2AP,18+,Manhattan,"MENTAL HEALTH PROVIDERS OF WESTERN QUEENS, IN",140,13,NO
2AP,18+,Brooklyn,County,88,13,
2AP,18+,Bronx,GATEWAY COUNSELING CENTER,84,22,YES
2AP,0-17,Nassau,County,1,0,
2AP,18+,Manhattan,County,23508,2538,
2AP,0-17,Putnam,"PUTNAM FAMILY AND COMMUNITY SERVICES, INC.",23,1,NO
3AP,0-17,Erie,County,528,0,
2AP,0-17,Yates,County,41,1,
3AP,18+,Putnam,"PUTNAM FAM & COMM SVCS, INC. DBA COVECARE CTR",119,0,
3AP,18+,Westchester,"SEARCH FOR CHANGE, INC.",50,0,
2AP,18+,Nassau,"HISPANIC COUNSELING CENTER, INC.",25,4,NO
2AP,18+,Columbia,County,220,22,
2AP,18+,Bronx,"PSCH, INC.",23,4,NO
2AP,18+,Dutchess,County,1292,153,
3AP,18+,Jefferson,County,112,1,
3AP,0-17,Cayuga,CENTRAL NEW YORK BHCC,102,0,
3AP,0-17,Queens,JAMAICA HOSPITAL MEDICAL CENTER,80,0,
2AP,0-17,Oneida,CHHUNY LLC,30,0,
2AP,18+,Queens,"NEW HORIZON COUNSELING CENTER, INC., THE",298,91,YES
2AP,18+,Orleans,OAK ORCHARD COMMUNITY HEALTH CTR,28,2,NO
2AP,18+,Niagara,County,1342,115,
3AP,18+,Schuyler,County,14,0,
2AP,18+,Schuyler,County,73,8,
2AP,18+,Schenectady,County,1611,113,
2AP,0-17,Rensselaer,County,137,7,
2AP,18+,Broome,County,766,64,NO
3AP,18+,Brooklyn,County,11601,47,
3AP,18+,Putnam,County,505,0,
2AP,18+,Saint Lawrence,CANTON-POTSDAM HOSPITAL,322,20,
3AP,0-17,Manhattan,PREMIER HEALTHCARE D & T CTR,128,0,
2AP,18+,Nassau,County,5327,584,
2AP,18+,Onondaga,County,821,121,
3AP,0-17,Manhattan,JEWISH BOARD OF FAMILY & CHILDREN'S SERVICES,30,0,NO
2AP,18+,Manhattan,"PUERTO RICAN FAMILY INSTITUTE, INC.",394,50,
2AP,18+,Brooklyn,SERVICES FOR THE UNDERSERVED,123,18,NO
2AP,0-17,Sullivan,County,132,7,
2AP,0-17,Tioga,County,10,0,
2AP,0-17,Saratoga,County,278,8,
3AP,0-17,Sullivan,County,46,0,NO
2AP,18+,Putnam,County,505,40,
3AP,18+,Albany,CAPITAL DISTRICT PSYCHIATRIC CENTER,104,1,
2AP,18+,Staten Island,County,598,44,
2AP,18+,Dutchess,NORTHERN DUTCHESS HOSPITAL,61,2,
2AP,18+,Warren,County,801,63,
2AP,18+,Cortland,"CATH CHAR/ROMAN CATH DIO-SYR, CORTLAND COUNTY",28,2,
2AP,18+,Westchester,"FOUR WINDS, INC.",48,7,
2AP,18+,Essex,County,43,7,
3AP,0-17,Queens,County,637,0,
3AP,18+,Albany,"HOPE HOUSE, INC.",24,0,
2AP,18+,Manhattan,LENOX HILL HOSPITAL,48,5,
2AP,18+,Saratoga,County,633,51,
2AP,0-17,Westchester,MENTAL HEALTH ASSOCIATION OF WESTCHESTER COUN,64,1,NO
3AP,18+,Manhattan,"ACMH, INC.",181,0,
3AP,18+,Greene,County,209,0,
3AP,0-17,Manhattan,SAINT DOMINIC'S FAMILY SERVICES,40,0,
3AP,18+,Queens,"GOODWILL INDUSTRIES OF GREATER NEW YORK, INC.",38,1,
2AP,0-17,Manhattan,BEHAVIORAL HEALTH NYC IPA,25,1,
3AP,18+,Saint Lawrence,County,535,2,
2AP,18+,Manhattan,"ARGUS COMMUNITY, INC.",193,21,
3AP,18+,Oneida,County,1683,5,
2AP,18+,Chautauqua,"SOUTHERN TIER ENVIRONMENTS FOR LIVING, INC.",51,9,
2AP,0-17,Steuben,County,122,4,
2AP,18+,Monroe,"BEHAVIORAL HEALTH NETWORK, INC.",392,16,NO
2AP,18+,Manhattan,BETH ISRAEL MEDICAL CENTER,2122,209,
2AP,18+,Washington,County,121,9,
2AP,18+,Otsego,OTSEGO COUNTY COMMUNITY SERVICES BOARD,48,3,
3AP,18+,Oneida,CENTRAL NEW YORK ASC LLC DBA OMNI S,23,0,
2AP,18+,Onondaga,AIDS COMMUNITY RESOURCES AI,178,12,NO
3AP,0-17,Onondaga,SUNY HEALTH SCIENCE CENTER-UNIVERSITY HOSPITA,158,1,NO
2AP,18+,Chemung,County,548,54,
2AP,18+,Suffolk,NORTHWELL HEALTH NETWORK,350,55,
2AP,0-17,Livingston,County,75,1,
3AP,0-17,Chemung,County,33,0,
3AP,18+,Manhattan,KINGSBORO PSYCHIATRIC CENTER,49,0,
2AP,18+,Delaware,County,106,7,
2AP,18+,Sullivan,County,1822,240,
2AP,0-17,Ulster,County,280,8,
3AP,0-17,Bronx,NYC-HHC JACOBI MEDICAL CENTER,57,0,NO
3AP,18+,Manhattan,"LOWER EAST SIDE SERVICE CENTER, INC.",94,0,
2AP,18+,Manhattan,"KAREN HORNEY CLINIC, INC.",23,0,NO
2AP,18+,Wyoming,County,152,16,
3AP,0-17,Oneida,ST. ELIZABETH MEDICAL CENTER,37,0,NO
3AP,18+,Orleans,MEDINA MEMORIAL HOSPITAL,35,0,NO
2AP,18+,Montgomery,County,454,41,
2AP,0-17,Manhattan,NYC-HHC AGENCY NETWORK,281,8,
3AP,18+,Cortland,County,223,0,
2AP,18+,Suffolk,"PHOENIX HOUSES OF LONG ISLAND, INC.",47,12,NO
2AP,0-17,Franklin,County,106,2,
3AP,18+,Sullivan,NEW HOPE MANOR INC,23,0,
2AP,0-17,Herkimer,County,47,0,
2AP,18+,Saratoga,County,597,55,
2AP,18+,Oneida,County,1624,144,
3AP,18+,Manhattan,"FEDERATION OF ORG. F/T NYS MENT.DISABLED, INC",77,0,
3AP,18+,Herkimer,County,16,0,
2AP,18+,Dutchess,County,1274,149,
2AP,18+,Albany,County,722,150,
2AP,18+,Suffolk,County,4238,471,
3AP,18+,Genesee,County,299,0,
2AP,18+,Schuyler,County,68,6,
3AP,18+,Wyoming,County,117,1,
2AP,18+,Saint Lawrence,MASSENA MEMORIAL HOSPITAL,136,10,
2AP,0-17,Saratoga,HEALTHCARE PARTNERS OF SARATOGA LTD,32,0,
3AP,18+,Orleans,ORLEANS COUNTY DEPARTMENT OF MENTAL HEALTH,80,0,
3AP,18+,Niagara,County,3,0,
2AP,0-17,Otsego,County,181,3,
3AP,18+,Manhattan,IRIS HOUSE AI,23,0,NO
3AP,18+,Oswego,County,410,1,
2AP,18+,Columbia,County,225,25,
3AP,18+,Erie,"LAKE SHORE BEHAVIORAL HEALTH, INC.",421,1,NO
2AP,18+,Putnam,ST CHRISTOPHERS INN INC,30,2,NO
3AP,0-17,Erie,KALEIDA HEALTH - WOMEN & CHILDREN'S HOSPITAL,188,0,NO
2AP,0-17,Washington,County,51,1,
2AP,18+,Brooklyn,County,11912,1300,
3AP,18+,Otsego,AURELIA OSBORN FOX MEM HOSP,138,0,
2AP,18+,Staten Island,County,1561,265,
3AP,18+,Queens,"THE FLOATING HOSPITAL, INC.",41,0,NO
2AP,18+,Manhattan,UPPER ROOM AIDS MINISTRY AADC,94,7,NO
3AP,18+,Ulster,County,347,2,NO
2AP,0-17,Brooklyn,NYC-HHC KINGS COUNTY HOSPITAL CENTER,97,3,NO
2AP,18+,Orange,County,1468,194,
2AP,18+,Greene,County,260,18,
3AP,18+,Franklin,County,232,0,NO
2AP,0-17,Yates,County,38,0,
3AP,18+,Chenango,County,162,1,
2AP,18+,Monroe,County,1969,164,NO
2AP,18+,Warren,County,782,70,
3AP,18+,Greene,County,22,0,
3AP,18+,Onondaga,CROUSE HOSPITAL,151,1,NO
3AP,0-17,Delaware,DELAWARE COUNTY COMMUNITY SERVICES BOARD,21,0,
3AP,18+,Suffolk,CENTRAL SUFFOLK HOSPITAL,36,0,
2AP,18+,Chautauqua,County,430,43,NO
3AP,0-17,Broome,"UNITED HEALTH SERVICES HOSPITALS, INC.",104,0,NO
3AP,18+,Westchester,ST. BARNABAS HOSPITAL,53,0,
3AP,18+,Brooklyn,"ODA PRIMARY HLTH CARE CTR,INC",53,1,NO
2AP,0-17,Westchester,ADVANCED HEALTH NETWORK IPA,143,13,
3AP,18+,Manhattan,"COMMUNITY HEALTHCARE NETWORK, INC.",1464,2,
3AP,0-17,Warren,GLENS FALLS HOSPITAL,187,0,
2AP,0-17,Columbia,County,45,0,
3AP,18+,Erie,County,4192,13,
2AP,0-17,Monroe,VILLA OF HOPE,43,1,
2AP,18+,Suffolk,THE LONG ISLAND HOME,246,29,
3AP,18+,Ulster,THE INSTITUTE FOR FAMILY HEALTH,760,5,
3AP,0-17,Jefferson,OMH STATE PC NETWORK,26,0,
2AP,18+,Staten Island,County,408,120,
2AP,0-17,Sullivan,County,63,1,
2AP,0-17,Westchester,WIHD INC,57,9,YES
2AP,0-17,Westchester,ST. JOSEPH'S MEDICAL CENTER,76,5,NO
2AP,0-17,Yates,County,34,1,
2AP,0-17,Niagara,County,281,8,
2AP,0-17,Lewis,County,40,1,
3AP,0-17,Monroe,HILLSIDE CHILDREN'S CENTER,168,0,
2AP,18+,Sullivan,County,430,52,
2AP,18+,Saint Lawrence,County,582,41,
3AP,18+,Bronx,COMMUNITY CARE MANAGEMENT PARTNERS,70,0,
3AP,18+,Queens,JOSEPH P ADDABBO FAMILY HLTH,357,1,
2AP,18+,Ulster,HEALTHALLIANCE HOSPITAL MARY'S AVE CAMPUS,134,10,
2AP,18+,Madison,County,301,20,
3AP,18+,Erie,KENMORE MERCY HOSPITAL,335,1,
2AP,18+,Westchester,WESTCHESTER MEDICAL CENTER,198,26,NO
2AP,18+,Queens,PREMIER HEALTHCARE D & T CTR,574,147,
2AP,0-17,Manhattan,NYC-HHC AGENCY NETWORK,232,10,
2AP,18+,Onondaga,SUNY HEALTH SCIENCE CENTER-UNIVERSITY HOSPITA,268,38,
2AP,18+,Washington,County,116,7,
2AP,18+,Cattaraugus,County,409,41,
2AP,18+,Brooklyn,BED STUY FAMILY HLTH CTR,25,3,NO
2AP,18+,Putnam,"PUTNAM FAMILY AND COMMUNITY SERVICES, INC.",24,5,
3AP,0-17,Franklin,County,96,0,
2AP,18+,Monroe,ANTHONY L. JORDAN HEALTH CENTER,149,7,
3AP,18+,Wyoming,County,126,1,
2AP,18+,Monroe,EAST HOUSE CORPORATION,94,6,
2AP,18+,Warren,GLENS FALLS HOSPITAL,233,11,NO
3AP,0-17,Erie,MH SERVS-ERIE CO SE CORP V DBA SPECTRUM HSVCS,37,0,NO
2AP,18+,Erie,OMH STATE PC NETWORK,66,15,
2AP,18+,Essex,ESSEX COUNTY COMMUNITY SERVICES BOARD,43,2,NO
3AP,18+,Cortland,"CORTLAND REGIONAL MEDICAL CENTER, INC.",56,0,NO
2AP,18+,Queens,JEWISH BOARD OF FAMILY & CHILDREN'S SERVICES,24,5,
2AP,18+,Chenango,County,163,10,
2AP,18+,Oneida,County,1622,147,
3AP,0-17,Manhattan,JEWISH BOARD OF FAMILY & CHILDREN'S SERVICES,78,0,NO
2AP,18+,Yates,County,102,7,
2AP,0-17,Columbia,County,57,1,
3AP,18+,Suffolk,"MARYHAVEN CENTER OF HOPE, INC.",94,0,NO
2AP,18+,Westchester,LAWRENCE HOSPITAL,77,11,NO
2AP,0-17,Columbia,County,20,1,NO
3AP,18+,Niagara,"FAMILY & CHILDREN'S SERVICES OF NIAGARA, INC.",62,0,NO
2AP,18+,Rockland,County,1049,182,
3AP,18+,Orange,County,1453,5,
2AP,0-17,Onondaga,County,475,15,NO
3AP,18+,Nassau,"FEDERATION OF ORG. F/T NYS MENT.DISABLED, INC",123,2,
3AP,18+,Westchester,County,9037,51,
2AP,18+,Montgomery,ST. MARY'S HEALTHCARE,269,34,NO
3AP,18+,Orange,County,1453,5,
2AP,0-17,Cattaraugus,County,112,2,
3AP,18+,Brooklyn,ASONE HEALTH CARE IPA,370,0,
3AP,18+,Allegany,County,38,0,
2AP,18+,Chautauqua,"CATTARAUGUS REHABILITATION CENTER, INC.",25,0,
3AP,0-17,Saint Lawrence,CLAXTON-HEPBURN MEDICAL CENTER,36,0,
2AP,0-17,Erie,OMH STATE PC NETWORK,27,2,NO
2AP,18+,Suffolk,"ASSOCIATION FOR MENTAL HEALTH AND WELLNESS, I",253,28,
2AP,18+,Greene,County,262,17,
3AP,18+,Broome,OMH STATE PC NETWORK,77,0,NO
3AP,18+,Manhattan,HOUSING WORKS INC AI,269,0,NO
2AP,0-17,Orange,County,248,14,
3AP,18+,Suffolk,THE LONG ISLAND HOME,181,1,
2AP,18+,Clinton,County,336,39,
3AP,18+,Manhattan,"SHELTERING ARMS CHILDREN AND FAMILY SERVICES,",27,0,
3AP,0-17,Erie,COMM HLTH CTR BUFFALO INC,22,0,
3AP,18+,Putnam,"ARMS ACRES, INC.",81,0,NO
3AP,18+,Oneida,County,1255,4,NO
3AP,18+,Erie,MH SERVS-ERIE CO SE CORP V DBA SPECTRUM HSVCS,438,1,NO
2AP,18+,Sullivan,SULLIVAN COUNTY DEPARTMENT OF COMMUNITY SERV.,140,29,
2AP,18+,Manhattan,County,25364,2661,
3AP,18+,Jefferson,CREDO COMM. CENTER F/T TREATMENT OF ADDICTION,46,0,
3AP,18+,Rensselaer,County,1,0,
3AP,0-17,Washington,WARREN-WASHINGTON ASSOCIATION FOR MENTAL HEAL,31,0,
3AP,18+,Ulster,County,1086,5,
3AP,18+,Westchester,"MONTEFIORE MOUNT VERNON HOSPITAL, INC.",95,0,
3AP,18+,Westchester,"ASSOCIATION FOR MENTAL HEALTH AND WELLNESS, I",189,1,
3AP,0-17,Staten Island,County,135,0,
