Academic Year,Level,TAP Level of Study,TAP Sector Group,Recipient Age Group,TAP Financial Status,TAP Recipient Dollars
2006,U,4 yr Undergrad,5-INDEPENDENT,age 22 - 25,Financial_Dependent,1847.0
2011,U,2 yr Undergrad,2-CUNY CC,age 36 - 50,Financial_Independent,8693.5
2003,U,4 yr Undergrad,5-INDEPENDENT,age 22 - 25,Financial_Dependent,61730.41
2014,U,2 yr Undergrad,4-SUNY CC,under age 22,Financial_Dependent,262508.3
2013,U,4 yr Undergrad,5-INDEPENDENT,under age 22,Financial_Dependent,236125.03
2001,U,4 yr Undergrad,1-CUNY SR,under age 22,Financial_Dependent,42320.65
2015,U,2 yr Undergrad,4-SUNY CC,age 22 - 25,Financial_Independent,2972.0
2011,U,2 yr Undergrad,4-SUNY CC,age 26 - 35,Financial_Independent,1625.0
2005,U,4 yr Undergrad,5-INDEPENDENT,age 26 - 35,Financial_Dependent,2676.63
2015,U,2 yr Undergrad,5-INDEPENDENT,under age 22,Financial_Dependent,2000.0
2003,U,4 yr Undergrad,3-SUNY SO,age 22 - 25,Financial_Dependent,2250.0
2003,U,4 yr Undergrad,3-SUNY SO,under age 22,Financial_Dependent,2875.0
2002,U,2 yr Undergrad,4-SUNY CC,age 36 - 50,Financial_Independent,4805.0
2002,U,2 yr Undergrad,6-BUS. DEGREE,age 26 - 35,Financial_Independent,468633.47
2010,U,2 yr Undergrad,4-SUNY CC,age 22 - 25,Financial_Independent,18187.31
2016,U,4 yr Undergrad,3-SUNY SO,age 26 - 35,Financial_Dependent,53432.5
2015,U,2 yr Undergrad,1-CUNY SR,age 22 - 25,Financial_Dependent,1172.0
2011,U,2 yr Undergrad,4-SUNY CC,age 22 - 25,Financial_Dependent,10895.85
2009,U,2 yr Undergrad,6-BUS. DEGREE,age 36 - 50,Financial_Independent,3830.5
2013,U,2 yr Undergrad,3-SUNY SO,age 36 - 50,Financial_Independent,250.0
2009,U,4 yr Undergrad,1-CUNY SR,age 26 - 35,Financial_Independent,1500.0
2004,U,4 yr Undergrad,6-BUS. DEGREE,under age 22,Financial_Dependent,1166.67
2015,U,4 yr Undergrad,3-SUNY SO,under age 22,Financial_Independent,4431.0
2011,U,4 yr Undergrad,5-INDEPENDENT,over age 50,Financial_Independent,166.68
2007,U,2 yr Undergrad,5-INDEPENDENT,age 36 - 50,Financial_Independent,250.0
2000,U,4 yr Undergrad,1-CUNY SR,age 36 - 50,Financial_Independent,14145.88
2009,U,2 yr Undergrad,2-CUNY CC,age 22 - 25,Financial_Dependent,500.0
2008,U,2 yr Undergrad,4-SUNY CC,over age 50,Financial_Independent,11616.25
2001,U,5 yr Undergrad,4-SUNY CC,under age 22,Financial_Dependent,2751.5
2005,U,2 yr Undergrad,1-CUNY SR,age 22 - 25,Financial_Dependent,4761.56
2001,U,2 yr Undergrad,4-SUNY CC,age 22 - 25,Financial_Dependent,815.25
2007,U,4 yr Undergrad,4-SUNY CC,age 22 - 25,Financial_Dependent,7830.0
2014,U,4 yr Undergrad,9-CHAPTER XXII,age 22 - 25,Financial_Dependent,5065.0
2008,G,Grad,6-BUS. DEGREE,under age 22,Financial_Dependent,167.0
2004,U,4 yr Undergrad,1-CUNY SR,age 36 - 50,Financial_Independent,136544.0
2012,U,4 yr Undergrad,5-INDEPENDENT,age 36 - 50,Financial_Independent,21498.0
2018,U,4 yr Undergrad,4-SUNY CC,age 26 - 35,Financial_Independent,250.0
2004,U,2 yr Undergrad,8-OTHER,age 26 - 35,Financial_Independent,6050.0
2011,U,4 yr Undergrad,5-INDEPENDENT,age 26 - 35,Financial_Independent,204079.42
2001,G,Grad,1-CUNY SR,age 22 - 25,Financial_Dependent,150.0
2017,U,4 yr Undergrad,3-SUNY SO,age 26 - 35,Financial_Dependent,1625.0
2013,U,4 yr Undergrad,1-CUNY SR,age 36 - 50,Financial_Independent,328.5
2000,U,4 yr Undergrad,3-SUNY SO,age 22 - 25,Financial_Dependent,3825.0
2011,U,2 yr Undergrad,3-SUNY SO,under age 22,Financial_Dependent,17750.0
2018,U,2 yr Undergrad,2-CUNY CC,age 26 - 35,Financial_Independent,36461.75
2014,U,2 yr Undergrad,1-CUNY SR,age 26 - 35,Financial_Independent,2999.0
2005,U,4 yr Undergrad,5-INDEPENDENT,age 22 - 25,Financial_Independent,416.67
2014,U,2 yr Undergrad,6-BUS. DEGREE,age 36 - 50,Financial_Independent,500.0
2015,U,2 yr Undergrad,1-CUNY SR,age 26 - 35,Financial_Dependent,2260.0
2010,U,4 yr Undergrad,3-SUNY SO,age 22 - 25,Financial_Independent,212.5
2011,U,4 yr Undergrad,3-SUNY SO,age 36 - 50,Financial_Independent,9851.63
2011,U,2 yr Undergrad,2-CUNY CC,age 26 - 35,Financial_Independent,6773.0
2006,U,4 yr Undergrad,5-INDEPENDENT,under age 22,Financial_Dependent,1750.0
2005,U,2 yr Undergrad,4-SUNY CC,under age 22,Financial_Dependent,1772836.69
2003,U,4 yr Undergrad,5-INDEPENDENT,age 22 - 25,Financial_Independent,3614.0
2018,U,4 yr Undergrad,5-INDEPENDENT,age 26 - 35,Financial_Dependent,24162.5
2000,U,4 yr Undergrad,3-SUNY SO,over age 50,Financial_Independent,3255.0
2012,U,5 yr Undergrad,4-SUNY CC,age 26 - 35,Financial_Independent,1900.0
2011,U,4 yr Undergrad,3-SUNY SO,age 22 - 25,Financial_Independent,500.0
2010,U,2 yr Undergrad,5-INDEPENDENT,age 26 - 35,Financial_Independent,3458.33
2006,U,4 yr Undergrad,6-BUS. DEGREE,age 36 - 50,Financial_Independent,1022.0
2011,U,5 yr Undergrad,1-CUNY SR,age 22 - 25,Financial_Independent,841.5
2018,U,4 yr Undergrad,4-SUNY CC,age 22 - 25,Financial_Dependent,250.0
2000,U,2 yr Undergrad,6-BUS. DEGREE,under age 22,Financial_Independent,3627.0
2004,U,2 yr Undergrad,5-INDEPENDENT,age 22 - 25,Financial_Independent,12500.0
2002,U,2 yr Undergrad,6-BUS. DEGREE,age 36 - 50,Financial_Independent,3233.34
2005,U,4 yr Undergrad,3-SUNY SO,over age 50,Financial_Independent,1187.5
2000,U,2 yr Undergrad,7-BUS. NON-DEG,age 22 - 25,Financial_Dependent,29180.0
2002,U,4 yr Undergrad,5-INDEPENDENT,over age 50,Financial_Independent,3475.0
2013,U,2 yr Undergrad,2-CUNY CC,age 22 - 25,Financial_Independent,67170.5
2006,U,2 yr Undergrad,3-SUNY SO,age 22 - 25,Financial_Dependent,5547.0
2011,U,2 yr Undergrad,7-BUS. NON-DEG,age 36 - 50,Financial_Independent,1653.5
2013,U,4 yr Undergrad,6-BUS. DEGREE,over age 50,Financial_Independent,12300.0
2005,U,4 yr Undergrad,1-CUNY SR,age 26 - 35,Financial_Independent,39167.13
2002,U,5 yr Undergrad,1-CUNY SR,age 36 - 50,Financial_Independent,3100.0
2000,U,4 yr Undergrad,1-CUNY SR,age 26 - 35,Financial_Independent,13057.75
2000,U,2 yr Undergrad,6-BUS. DEGREE,age 22 - 25,Financial_Dependent,14488.18
2008,U,2 yr Undergrad,4-SUNY CC,age 22 - 25,Financial_Dependent,107217.0
2005,G,Grad,6-BUS. DEGREE,age 36 - 50,Financial_Independent,75.0
2004,U,2 yr Undergrad,4-SUNY CC,over age 50,Financial_Independent,10891.5
2006,U,5 yr Undergrad,5-INDEPENDENT,age 26 - 35,Financial_Dependent,2450.0
2000,U,2 yr Undergrad,8-OTHER,age 36 - 50,Financial_Independent,212.5
2012,U,2 yr Undergrad,7-BUS. NON-DEG,age 36 - 50,Financial_Independent,2956.0
2013,U,2 yr Undergrad,5-INDEPENDENT,age 26 - 35,Financial_Independent,1147.0
2002,U,4 yr Undergrad,5-INDEPENDENT,age 22 - 25,Financial_Dependent,165493.33
2010,U,4 yr Undergrad,1-CUNY SR,age 36 - 50,Financial_Independent,509.5
2009,U,4 yr Undergrad,1-CUNY SR,age 26 - 35,Financial_Dependent,76282.88
2011,U,2 yr Undergrad,4-SUNY CC,age 26 - 35,Financial_Dependent,750.0
2001,U,4 yr Undergrad,1-CUNY SR,age 26 - 35,Financial_Independent,40682.75
2001,U,4 yr Undergrad,3-SUNY SO,under age 22,Financial_Independent,637.5
2005,U,4 yr Undergrad,3-SUNY SO,age 22 - 25,Financial_Dependent,1423.0
2008,G,Grad,6-BUS. DEGREE,age 26 - 35,Financial_Independent,550.0
2012,U,4 yr Undergrad,5-INDEPENDENT,age 36 - 50,Financial_Independent,593.0
2009,U,2 yr Undergrad,4-SUNY CC,age 26 - 35,Financial_Independent,500.0
2009,U,5 yr Undergrad,6-BUS. DEGREE,age 22 - 25,Financial_Independent,2450.0
2002,U,2 yr Undergrad,6-BUS. DEGREE,age 22 - 25,Financial_Independent,43053.27
2010,U,2 yr Undergrad,2-CUNY CC,age 36 - 50,Financial_Independent,200.5
2019,U,4 yr Undergrad,3-SUNY SO,under age 22,Financial_Dependent,1193222.0
2017,U,2 yr Undergrad,3-SUNY SO,age 36 - 50,Financial_Independent,1421.0
2014,U,2 yr Undergrad,5-INDEPENDENT,over age 50,Financial_Independent,1870.0
2009,U,2 yr Undergrad,7-BUS. NON-DEG,over age 50,Financial_Independent,15000.0
2006,U,4 yr Undergrad,3-SUNY SO,age 26 - 35,Financial_Independent,2000.0
2014,U,2 yr Undergrad,4-SUNY CC,over age 50,Financial_Independent,3378.0
2007,U,2 yr Undergrad,2-CUNY CC,under age 22,Financial_Dependent,29875.0
2002,U,2 yr Undergrad,3-SUNY SO,age 22 - 25,Financial_Dependent,500.0
2008,U,4 yr Undergrad,1-CUNY SR,age 22 - 25,Financial_Independent,6577.0
2015,U,2 yr Undergrad,3-SUNY SO,age 26 - 35,Financial_Dependent,4908.0
2000,U,4 yr Undergrad,1-CUNY SR,age 22 - 25,Financial_Dependent,5585.5
2014,U,4 yr Undergrad,5-INDEPENDENT,age 22 - 25,Financial_Independent,6845.5
2010,U,4 yr Undergrad,1-CUNY SR,age 36 - 50,Financial_Independent,38939.5
2009,U,2 yr Undergrad,5-INDEPENDENT,under age 22,Financial_Dependent,6812.5
2006,U,5 yr Undergrad,1-CUNY SR,age 22 - 25,Financial_Independent,250.0
2008,U,4 yr Undergrad,5-INDEPENDENT,age 26 - 35,Financial_Dependent,2336.0
2010,U,2 yr Undergrad,1-CUNY SR,age 22 - 25,Financial_Dependent,212.5
2017,U,4 yr Undergrad,1-CUNY SR,under age 22,Financial_Dependent,101193.85
2016,U,2 yr Undergrad,1-CUNY SR,over age 50,Financial_Independent,5560.0
2013,U,4 yr Undergrad,3-SUNY SO,over age 50,Financial_Independent,1633.0
2002,U,2 yr Undergrad,4-SUNY CC,age 36 - 50,Financial_Independent,19036.5
2004,G,Grad,4-SUNY CC,age 26 - 35,Financial_Independent,1100.0
2006,U,2 yr Undergrad,2-CUNY CC,under age 22,Financial_Dependent,617162.5
2009,U,2 yr Undergrad,4-SUNY CC,age 26 - 35,Financial_Independent,250.0
2008,U,2 yr Undergrad,2-CUNY CC,age 22 - 25,Financial_Dependent,71678.75
2016,U,4 yr Undergrad,3-SUNY SO,under age 22,Financial_Dependent,20145.85
2005,U,4 yr Undergrad,1-CUNY SR,age 26 - 35,Financial_Dependent,3900.0
2000,U,2 yr Undergrad,1-CUNY SR,under age 22,Financial_Dependent,6800.0
2009,U,4 yr Undergrad,1-CUNY SR,age 26 - 35,Financial_Independent,143313.59
2002,U,2 yr Undergrad,1-CUNY SR,age 26 - 35,Financial_Independent,15969.0
2002,U,4 yr Undergrad,3-SUNY SO,age 36 - 50,Financial_Independent,500.0
2005,U,2 yr Undergrad,1-CUNY SR,age 26 - 35,Financial_Independent,768.75
2006,U,4 yr Undergrad,3-SUNY SO,age 22 - 25,Financial_Dependent,280514.4
2014,U,2 yr Undergrad,2-CUNY CC,age 36 - 50,Financial_Independent,52443.25
2008,U,2 yr Undergrad,5-INDEPENDENT,age 26 - 35,Financial_Independent,8495.5
2013,U,4 yr Undergrad,5-INDEPENDENT,under age 22,Financial_Dependent,252542.57
2002,U,2 yr Undergrad,6-BUS. DEGREE,age 22 - 25,Financial_Dependent,23428.33
2003,U,4 yr Undergrad,6-BUS. DEGREE,age 36 - 50,Financial_Independent,7400.0
2014,U,2 yr Undergrad,6-BUS. DEGREE,age 36 - 50,Financial_Independent,11955.67
2007,U,2 yr Undergrad,2-CUNY CC,age 36 - 50,Financial_Independent,1358.5
2003,U,2 yr Undergrad,8-OTHER,age 22 - 25,Financial_Independent,500.0
2013,U,4 yr Undergrad,1-CUNY SR,age 36 - 50,Financial_Independent,332.0
2012,U,4 yr Undergrad,3-SUNY SO,age 26 - 35,Financial_Independent,632.5
2012,U,4 yr Undergrad,5-INDEPENDENT,under age 22,Financial_Independent,250.0
2007,U,5 yr Undergrad,1-CUNY SR,age 22 - 25,Financial_Dependent,2399.5
2003,U,2 yr Undergrad,8-OTHER,age 36 - 50,Financial_Independent,1196.0
2017,U,2 yr Undergrad,5-INDEPENDENT,age 22 - 25,Financial_Dependent,9383.18
2002,U,4 yr Undergrad,6-BUS. DEGREE,age 26 - 35,Financial_Independent,608.0
2007,U,4 yr Undergrad,3-SUNY SO,age 36 - 50,Financial_Independent,1868.21
2001,U,2 yr Undergrad,1-CUNY SR,age 36 - 50,Financial_Independent,6529.5
2011,U,2 yr Undergrad,5-INDEPENDENT,over age 50,Financial_Independent,17467.38
2010,U,4 yr Undergrad,1-CUNY SR,age 26 - 35,Financial_Independent,200.5
2008,G,Grad,3-SUNY SO,age 26 - 35,Financial_Dependent,75.0
2004,U,2 yr Undergrad,1-CUNY SR,age 36 - 50,Financial_Independent,685.5
2018,U,4 yr Undergrad,3-SUNY SO,under age 22,Financial_Dependent,2000.0
2003,G,Grad,6-BUS. DEGREE,age 26 - 35,Financial_Independent,183.33
2006,U,2 yr Undergrad,3-SUNY SO,age 26 - 35,Financial_Independent,24100.0
2013,U,2 yr Undergrad,4-SUNY CC,age 26 - 35,Financial_Independent,9807.5
2002,U,4 yr Undergrad,3-SUNY SO,age 26 - 35,Financial_Dependent,8392.8
2006,U,2 yr Undergrad,4-SUNY CC,age 22 - 25,Financial_Independent,1864.0
2018,U,2 yr Undergrad,6-BUS. DEGREE,age 22 - 25,Financial_Independent,60096.16
2018,U,2 yr Undergrad,3-SUNY SO,age 22 - 25,Financial_Dependent,250.0
2008,U,4 yr Undergrad,6-BUS. DEGREE,age 26 - 35,Financial_Dependent,4025.0
2004,U,4 yr Undergrad,4-SUNY CC,age 22 - 25,Financial_Independent,2889.75
2011,U,4 yr Undergrad,1-CUNY SR,under age 22,Financial_Independent,6627.0
2018,U,2 yr Undergrad,4-SUNY CC,age 26 - 35,Financial_Independent,115500.01
2002,U,2 yr Undergrad,8-OTHER,age 22 - 25,Financial_Independent,3514.0
2001,U,2 yr Undergrad,1-CUNY SR,age 36 - 50,Financial_Independent,1629.0
2015,U,2 yr Undergrad,6-BUS. DEGREE,age 22 - 25,Financial_Dependent,2000.0
2004,U,5 yr Undergrad,2-CUNY CC,age 36 - 50,Financial_Independent,3525.0
2016,U,2 yr Undergrad,6-BUS. DEGREE,age 36 - 50,Financial_Independent,5382.0
2006,U,4 yr Undergrad,6-BUS. DEGREE,age 26 - 35,Financial_Independent,10147.92
2002,U,4 yr Undergrad,1-CUNY SR,under age 22,Financial_Independent,6354.0
2008,U,4 yr Undergrad,5-INDEPENDENT,under age 22,Financial_Independent,41727.5
2005,U,2 yr Undergrad,2-CUNY CC,age 22 - 25,Financial_Independent,7407.39
2013,U,2 yr Undergrad,4-SUNY CC,age 36 - 50,Financial_Independent,1191.5
2009,U,4 yr Undergrad,3-SUNY SO,age 26 - 35,Financial_Independent,625.0
2012,U,5 yr Undergrad,3-SUNY SO,age 22 - 25,Financial_Independent,674.5
2006,U,2 yr Undergrad,2-CUNY CC,age 36 - 50,Financial_Independent,500.0
2018,U,4 yr Undergrad,1-CUNY SR,age 36 - 50,Financial_Independent,25578.29
2001,U,2 yr Undergrad,5-INDEPENDENT,over age 50,Financial_Independent,7500.0
2005,U,4 yr Undergrad,3-SUNY SO,age 22 - 25,Financial_Independent,1125.0
2004,U,2 yr Undergrad,4-SUNY CC,age 26 - 35,Financial_Independent,126078.0
2006,U,2 yr Undergrad,3-SUNY SO,under age 22,Financial_Dependent,31000.0
2000,U,4 yr Undergrad,1-CUNY SR,age 22 - 25,Financial_Dependent,1700.0
2004,U,5 yr Undergrad,1-CUNY SR,age 36 - 50,Financial_Independent,3327.31
2009,U,2 yr Undergrad,2-CUNY CC,age 22 - 25,Financial_Dependent,95759.0
2009,U,4 yr Undergrad,5-INDEPENDENT,over age 50,Financial_Independent,500.0
2009,U,2 yr Undergrad,4-SUNY CC,age 26 - 35,Financial_Independent,250.0
2006,U,2 yr Undergrad,7-BUS. NON-DEG,age 36 - 50,Financial_Independent,6059.0
2002,U,2 yr Undergrad,4-SUNY CC,age 22 - 25,Financial_Dependent,3500.0
2010,U,2 yr Undergrad,4-SUNY CC,age 36 - 50,Financial_Independent,1664.0
2015,U,4 yr Undergrad,9-CHAPTER XXII,age 26 - 35,Financial_Independent,17977.5
2005,U,2 yr Undergrad,8-OTHER,over age 50,Financial_Independent,333.34
2014,U,2 yr Undergrad,2-CUNY CC,age 22 - 25,Financial_Dependent,289316.57
2000,U,2 yr Undergrad,5-INDEPENDENT,under age 22,Financial_Independent,4537.5
2017,U,4 yr Undergrad,4-SUNY CC,age 26 - 35,Financial_Independent,1619.5
2003,U,2 yr Undergrad,3-SUNY SO,under age 22,Financial_Dependent,500.0
2006,U,2 yr Undergrad,6-BUS. DEGREE,age 26 - 35,Financial_Dependent,1350.0
2019,U,2 yr Undergrad,5-INDEPENDENT,age 36 - 50,Financial_Independent,6793.47
2010,U,4 yr Undergrad,4-SUNY CC,age 22 - 25,Financial_Independent,3530.0
2002,U,4 yr Undergrad,3-SUNY SO,age 26 - 35,Financial_Dependent,4987.5
2004,U,4 yr Undergrad,5-INDEPENDENT,age 22 - 25,Financial_Independent,750.0
2011,U,4 yr Undergrad,5-INDEPENDENT,age 26 - 35,Financial_Dependent,2277.0
2007,U,4 yr Undergrad,5-INDEPENDENT,age 36 - 50,Financial_Independent,91835.13
2009,U,4 yr Undergrad,5-INDEPENDENT,over age 50,Financial_Independent,916.5
2010,U,2 yr Undergrad,5-INDEPENDENT,under age 22,Financial_Dependent,4767.5
2001,U,4 yr Undergrad,5-INDEPENDENT,age 22 - 25,Financial_Independent,45256.67
2000,U,2 yr Undergrad,8-OTHER,age 26 - 35,Financial_Independent,12241.65
2019,U,2 yr Undergrad,3-SUNY SO,age 26 - 35,Financial_Independent,13086.65
2010,U,2 yr Undergrad,3-SUNY SO,under age 22,Financial_Independent,7301.0
2016,U,4 yr Undergrad,5-INDEPENDENT,age 22 - 25,Financial_Dependent,1755.0
2001,U,4 yr Undergrad,1-CUNY SR,age 22 - 25,Financial_Dependent,637.5
2018,U,4 yr Undergrad,1-CUNY SR,over age 50,Financial_Independent,21636.5
2009,U,2 yr Undergrad,4-SUNY CC,under age 22,Financial_Independent,71290.0
2006,U,2 yr Undergrad,6-BUS. DEGREE,age 22 - 25,Financial_Dependent,7068.5
2015,U,4 yr Undergrad,6-BUS. DEGREE,age 22 - 25,Financial_Dependent,166.67
2013,U,4 yr Undergrad,5-INDEPENDENT,under age 22,Financial_Dependent,4108149.4
2003,U,4 yr Undergrad,1-CUNY SR,age 26 - 35,Financial_Dependent,31010.18
2016,U,2 yr Undergrad,6-BUS. DEGREE,age 26 - 35,Financial_Dependent,31461.84
2014,U,4 yr Undergrad,9-CHAPTER XXII,age 26 - 35,Financial_Independent,71810.0
2004,U,2 yr Undergrad,8-OTHER,under age 22,Financial_Dependent,750.0
2004,U,4 yr Undergrad,5-INDEPENDENT,age 36 - 50,Financial_Independent,4250.0
2003,U,2 yr Undergrad,5-INDEPENDENT,age 22 - 25,Financial_Dependent,14560.67
2005,U,5 yr Undergrad,1-CUNY SR,age 26 - 35,Financial_Independent,1787.57
2014,U,2 yr Undergrad,5-INDEPENDENT,age 26 - 35,Financial_Independent,32554.5
2005,U,2 yr Undergrad,5-INDEPENDENT,age 22 - 25,Financial_Independent,1600.0
2015,U,5 yr Undergrad,3-SUNY SO,age 22 - 25,Financial_Independent,1995.0
2016,U,2 yr Undergrad,3-SUNY SO,age 22 - 25,Financial_Independent,3343.0
2011,U,4 yr Undergrad,5-INDEPENDENT,age 26 - 35,Financial_Independent,1250.0
2007,U,2 yr Undergrad,3-SUNY SO,age 22 - 25,Financial_Dependent,500.0
2002,U,4 yr Undergrad,1-CUNY SR,under age 22,Financial_Dependent,8419.5
2016,U,2 yr Undergrad,2-CUNY CC,age 22 - 25,Financial_Independent,121867.5
2008,U,2 yr Undergrad,4-SUNY CC,age 36 - 50,Financial_Independent,1131.0
2002,U,2 yr Undergrad,2-CUNY CC,age 22 - 25,Financial_Dependent,64530.25
2006,U,4 yr Undergrad,5-INDEPENDENT,age 26 - 35,Financial_Dependent,4833.75
2014,U,4 yr Undergrad,3-SUNY SO,age 36 - 50,Financial_Independent,1750.0
2004,U,4 yr Undergrad,3-SUNY SO,over age 50,Financial_Independent,7430.0
2004,U,4 yr Undergrad,5-INDEPENDENT,age 22 - 25,Financial_Independent,103217.75
2000,U,4 yr Undergrad,1-CUNY SR,over age 50,Financial_Independent,325.0
2001,U,2 yr Undergrad,5-INDEPENDENT,age 22 - 25,Financial_Dependent,212.5
2001,U,4 yr Undergrad,3-SUNY SO,age 26 - 35,Financial_Dependent,3386.0
2014,U,2 yr Undergrad,6-BUS. DEGREE,age 26 - 35,Financial_Dependent,1000.0
2008,U,2 yr Undergrad,4-SUNY CC,age 26 - 35,Financial_Independent,1250.0
2001,U,2 yr Undergrad,2-CUNY CC,age 22 - 25,Financial_Dependent,106.25
2000,U,2 yr Undergrad,5-INDEPENDENT,under age 22,Financial_Dependent,4222.0
2013,U,4 yr Undergrad,5-INDEPENDENT,age 26 - 35,Financial_Independent,6293.0
2005,U,2 yr Undergrad,5-INDEPENDENT,under age 22,Financial_Dependent,48767.5
2014,U,2 yr Undergrad,7-BUS. NON-DEG,age 36 - 50,Financial_Independent,2710.0
2015,U,2 yr Undergrad,5-INDEPENDENT,age 22 - 25,Financial_Independent,20660.0
2011,U,4 yr Undergrad,3-SUNY SO,age 22 - 25,Financial_Dependent,14957.53
2014,U,2 yr Undergrad,1-CUNY SR,age 36 - 50,Financial_Independent,1225.0
2010,U,5 yr Undergrad,1-CUNY SR,age 22 - 25,Financial_Dependent,10812.75
2005,U,4 yr Undergrad,1-CUNY SR,age 26 - 35,Financial_Dependent,250.0
2000,G,Grad,3-SUNY SO,over age 50,Financial_Independent,75.0
2012,U,4 yr Undergrad,1-CUNY SR,age 22 - 25,Financial_Independent,139642.75
2016,U,2 yr Undergrad,4-SUNY CC,age 36 - 50,Financial_Independent,57214.63
2005,U,4 yr Undergrad,3-SUNY SO,over age 50,Financial_Independent,1462.5
2016,U,2 yr Undergrad,5-INDEPENDENT,age 26 - 35,Financial_Independent,3182.5
2000,U,4 yr Undergrad,6-BUS. DEGREE,under age 22,Financial_Dependent,275.0
2001,U,4 yr Undergrad,5-INDEPENDENT,under age 22,Financial_Dependent,160522.59
2002,U,4 yr Undergrad,6-BUS. DEGREE,age 22 - 25,Financial_Dependent,250.0
2002,U,2 yr Undergrad,1-CUNY SR,age 22 - 25,Financial_Independent,750.0
2001,U,2 yr Undergrad,4-SUNY CC,age 22 - 25,Financial_Dependent,1137.5
2008,U,4 yr Undergrad,5-INDEPENDENT,age 26 - 35,Financial_Dependent,21000.0
2009,U,4 yr Undergrad,6-BUS. DEGREE,age 36 - 50,Financial_Independent,966.91
2002,U,4 yr Undergrad,3-SUNY SO,age 22 - 25,Financial_Dependent,65538.8
2010,U,2 yr Undergrad,6-BUS. DEGREE,age 26 - 35,Financial_Independent,15072.44
2008,U,2 yr Undergrad,4-SUNY CC,age 36 - 50,Financial_Independent,108448.9
2000,U,4 yr Undergrad,5-INDEPENDENT,age 26 - 35,Financial_Independent,5057.67
2010,U,4 yr Undergrad,1-CUNY SR,age 26 - 35,Financial_Independent,40651.25
2006,U,4 yr Undergrad,4-SUNY CC,age 36 - 50,Financial_Independent,1328.0
2004,U,4 yr Undergrad,3-SUNY SO,age 22 - 25,Financial_Dependent,14750.0
2015,U,2 yr Undergrad,5-INDEPENDENT,age 36 - 50,Financial_Independent,1287.5
2011,U,4 yr Undergrad,1-CUNY SR,age 22 - 25,Financial_Dependent,69923.25
2009,U,4 yr Undergrad,1-CUNY SR,under age 22,Financial_Dependent,1675718.5
2007,U,2 yr Undergrad,5-INDEPENDENT,age 26 - 35,Financial_Dependent,250.0
2002,U,4 yr Undergrad,1-CUNY SR,age 22 - 25,Financial_Independent,250.0
2003,U,2 yr Undergrad,6-BUS. DEGREE,age 26 - 35,Financial_Dependent,750.0
2014,U,5 yr Undergrad,5-INDEPENDENT,age 22 - 25,Financial_Dependent,4583.5
2011,U,2 yr Undergrad,5-INDEPENDENT,age 36 - 50,Financial_Independent,14843.5
2011,U,2 yr Undergrad,4-SUNY CC,age 36 - 50,Financial_Independent,1970.5
2019,U,2 yr Undergrad,4-SUNY CC,age 26 - 35,Financial_Independent,1223.85
2004,U,2 yr Undergrad,5-INDEPENDENT,over age 50,Financial_Independent,62243.75
2010,U,4 yr Undergrad,1-CUNY SR,age 36 - 50,Financial_Independent,2154.0
2018,U,4 yr Undergrad,1-CUNY SR,age 22 - 25,Financial_Independent,9335.5
2001,U,4 yr Undergrad,3-SUNY SO,under age 22,Financial_Dependent,8671.0
2004,U,4 yr Undergrad,1-CUNY SR,age 22 - 25,Financial_Dependent,750.0
2002,U,2 yr Undergrad,5-INDEPENDENT,age 36 - 50,Financial_Independent,1624.0
2003,U,4 yr Undergrad,1-CUNY SR,age 22 - 25,Financial_Independent,3419.5
2001,U,4 yr Undergrad,6-BUS. DEGREE,under age 22,Financial_Dependent,32325.0
2003,U,4 yr Undergrad,5-INDEPENDENT,age 22 - 25,Financial_Independent,89506.5
2001,U,2 yr Undergrad,1-CUNY SR,age 26 - 35,Financial_Independent,13656.0
2015,U,2 yr Undergrad,1-CUNY SR,under age 22,Financial_Dependent,1500.0
2010,U,4 yr Undergrad,3-SUNY SO,under age 22,Financial_Dependent,18800.5
2007,U,4 yr Undergrad,5-INDEPENDENT,age 26 - 35,Financial_Independent,163175.0
2013,U,2 yr Undergrad,2-CUNY CC,under age 22,Financial_Independent,1437.5
2006,U,4 yr Undergrad,6-BUS. DEGREE,age 26 - 35,Financial_Independent,416.67
2001,G,Grad,6-BUS. DEGREE,age 26 - 35,Financial_Independent,7058.23
2013,U,2 yr Undergrad,2-CUNY CC,age 22 - 25,Financial_Dependent,4458.35
2018,U,4 yr Undergrad,5-INDEPENDENT,age 36 - 50,Financial_Independent,1462.5
2012,U,2 yr Undergrad,5-INDEPENDENT,age 22 - 25,Financial_Dependent,8253.5
2018,U,4 yr Undergrad,4-SUNY CC,age 22 - 25,Financial_Dependent,2115.38
2009,U,2 yr Undergrad,5-INDEPENDENT,age 36 - 50,Financial_Independent,5372.5
2004,U,2 yr Undergrad,6-BUS. DEGREE,age 36 - 50,Financial_Independent,299576.56
2019,U,4 yr Undergrad,1-CUNY SR,under age 22,Financial_Dependent,625475.16
2009,U,2 yr Undergrad,8-OTHER,age 26 - 35,Financial_Independent,44215.27
2013,U,4 yr Undergrad,3-SUNY SO,under age 22,Financial_Independent,4313.5
2006,U,2 yr Undergrad,3-SUNY SO,age 22 - 25,Financial_Dependent,500.0
2013,U,2 yr Undergrad,5-INDEPENDENT,under age 22,Financial_Dependent,42594.5
2002,U,4 yr Undergrad,5-INDEPENDENT,age 26 - 35,Financial_Independent,70100.0
