Department family,Entity,Date,Expense type,Expense area,Supplier,Transaction number,Amount,VAT registration number
"Department for Business, Innovation and Skills",Intellectual Property Office,19/04/2011,Books  Newspapers & Publications,Patents Directorate,Stationery Office,12990892,24.46,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,28/04/2011,Entertainment,SABIP,Personal expenses name witheld,49830,26.18,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,11/04/2011,Overseas Patent Specifications,Patents Directorate,British Library,139643484,26.3,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,13/04/2011,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Carlson Wagonlit,938043,27.46,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,19/04/2011,Travel and subsistence UK,Innovation Directorate,Personal expenses name witheld,49823,27.5,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,06/04/2011,Travel and subsistence UK,Innovation Directorate,PL Vanderpant,49722,28.2,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,13/04/2011,Travel and subsistence UK,Chief Executive's Office,Carlson Wagonlit,938560,28.35,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,13/04/2011,Travel and subsistence UK,Finance Directorate,Carlson Wagonlit,924954,29.46,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,28/04/2011,Travel and subsistence UK,International Policy Directorate,Personal expenses name witheld,49856,30.25,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,13/04/2011,Travel and subsistence Overseas,Patents Directorate,Carlson Wagonlit,4610400,30.44,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,28/04/2011,Travel and subsistence Overseas,International Policy Directorate,Personal expenses name witheld,49848,31.32,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,15/04/2011,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Personal expenses name witheld,49805,32.6,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,01/04/2011,Training,Business Support Directorate,City & Guilds Institute,801877558,32.7,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,13/04/2011,Travel and subsistence UK,Finance Directorate,Personal expenses name witheld,49787,32.91,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,13/04/2011,Travel and subsistence UK,Innovation Directorate,Carlson Wagonlit,931079,34.63,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,13/04/2011,Travel and subsistence UK,Innovation Directorate,Carlson Wagonlit,932193,34.63,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,19/04/2011,Van Delivery Service,Business Support Directorate,ARVAL PHH Business Solutions Ltd,1016064006,35.01,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,11/04/2011,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Leasedrive Velo Rental Management Ltd,RHI00528507,35.16,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,15/04/2011,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Leasedrive Velo Rental Management Ltd,RHI00530526,35.16,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,27/04/2011,Travel and subsistence UK,Innovation Directorate,Leasedrive Velo Rental Management Ltd,RHI00535510,35.16,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,14/04/2011,Books  Newspapers & Publications,Patents Directorate,Mitie Facilities Services Ltd,100/90270740,35.88,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,13/04/2011,Training,Patents Directorate,Chartered Institute of Patent Attorneys,50106,36.0,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,26/04/2011,Travel and subsistence UK,Trade Marks Directorate,Leasedrive Velo Rental Management Ltd,RHI00534161,36.0,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,20/04/2011,Travel and subsistence UK,Finance Directorate,Leasedrive Velo Rental Management Ltd,RHI00535513,36.24,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,26/04/2011,Telephone Rentals and Call Charges,Business Support Directorate,Virgin Media,740075701001/18.04.11,36.83,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,06/04/2011,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Personal expenses name witheld,49742,38.4,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,20/04/2011,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Personal expenses name witheld,49825,38.4,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,01/04/2011,Travel and subsistence UK,Trade Marks Directorate,Leasedrive Velo Rental Management Ltd,RHI00525474,39.42,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,18/04/2011,Travel and subsistence UK,Business Support Directorate,Leasedrive Velo Rental Management Ltd,RHI00530523,39.42,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,21/04/2011,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Leasedrive Velo Rental Management Ltd,RHI00534159,39.42,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,20/04/2011,Travel and subsistence Overseas,Patents Directorate,Leasedrive Velo Rental Management Ltd,RHI00530524,39.42,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,06/04/2011,Travel and subsistence UK,Chief Executive's Office,Personal expenses name witheld,49728,39.8,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,13/04/2011,Travel and subsistence UK,International Policy Directorate,Carlson Wagonlit,930784,39.93,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,13/04/2011,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Carlson Wagonlit,942473,40.78,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,13/04/2011,Travel and subsistence UK,Finance Directorate,Carlson Wagonlit,926654,41.15,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,21/04/2011,Travel and subsistence UK,Patents Directorate,Leasedrive Velo Rental Management Ltd,RHI00535509,41.76,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,21/04/2011,Travel and subsistence UK,Patents Directorate,Leasedrive Velo Rental Management Ltd,RHI00535511,41.76,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,05/04/2011,Travel and subsistence Overseas,Patents Directorate,Leasedrive Velo Rental Management Ltd,RHI00511257,41.76,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,07/04/2011,Travel and subsistence Overseas,Patents Directorate,Leasedrive Velo Rental Management Ltd,RHI00528508,41.76,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,07/04/2011,Travel and subsistence Overseas,Patents Directorate,Leasedrive Velo Rental Management Ltd,RHI00528510,41.76,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,01/04/2011,Training,Business Support Directorate,City & Guilds Institute,801884171,42.0,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,13/04/2011,Travel and subsistence UK,Business Support Directorate,Carlson Wagonlit,946902,42.72,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,13/04/2011,Travel and subsistence UK,Patents Directorate,Carlson Wagonlit,947219,42.81,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,01/04/2011,Travel and subsistence UK,Trade Marks Directorate,Leasedrive Velo Rental Management Ltd,RHI00525477,44.54,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,01/04/2011,Travel and subsistence UK,Trade Marks Directorate,Leasedrive Velo Rental Management Ltd,RHI00526784,44.54,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,20/04/2011,Travel and subsistence Overseas,Patents Directorate,Leasedrive Velo Rental Management Ltd,RHI00530525,44.54,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,13/04/2011,Travel and subsistence UK,Business Support Directorate,Carlson Wagonlit,924549,44.76,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,13/04/2011,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Carlson Wagonlit,926022,44.76,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,19/04/2011,Machinery hire and maintenance,Business Support Directorate,Xerox (UK) Ltd,310478,45.01,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,14/04/2011,Telephone Rentals and Call Charges,Business Support Directorate,Virgin Media,414853701-8-apr-2001,46.35,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,13/04/2011,Travel and subsistence UK,Patents Directorate,Carlson Wagonlit,930870,46.37,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,05/04/2011,Travel and subsistence Overseas,Patents Directorate,Leasedrive Velo Rental Management Ltd,RHI00511255,47.18,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,07/04/2011,Travel and subsistence Overseas,Patents Directorate,Leasedrive Velo Rental Management Ltd,RHI00528506,47.18,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,13/04/2011,Travel and subsistence UK,International Policy Directorate,Carlson Wagonlit,930783,47.72,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,05/04/2011,Other Stationery & General Supplies,Finance Directorate,Antalis McNaughton Ltd,JR1023220,48.0,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,13/04/2011,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Carlson Wagonlit,952603,48.17,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,07/04/2011,Other Stationery & General Supplies,Finance Directorate,Antalis McNaughton Ltd,JR1030936,49.25,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,13/04/2011,Travel and subsistence UK,Patents Directorate,Carlson Wagonlit,946214,49.4,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,13/04/2011,Travel and subsistence UK,Business Support Directorate,Carlson Wagonlit,938508,49.94,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,15/04/2011,Travel and subsistence UK,Patents Directorate,Personal expenses name witheld,49803,50.03,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,13/04/2011,Travel and subsistence UK,International Policy Directorate,Carlson Wagonlit,931488,50.68,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,13/04/2011,Travel and subsistence UK,International Policy Directorate,Carlson Wagonlit,949174,51.16,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,06/04/2011,Travel and subsistence UK,Business Support Directorate,Personal expenses name witheld,49743,51.25,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,12/04/2011,Other Stationery & General Supplies,Finance Directorate,Stamps Direct,CA306243,52.12,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,05/04/2011,Books  Newspapers & Publications,Patents Directorate,Mitie Facilities Services Ltd,100/90270760,52.38,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,13/04/2011,Travel and subsistence UK,Innovation Directorate,Carlson Wagonlit,938174,52.66,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,18/04/2011,Paper,Finance Directorate,Antalis McNaughton Ltd,JR1053993,53.47,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,13/04/2011,Travel and subsistence UK,Innovation Directorate,Carlson Wagonlit,932095,54.47,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,13/04/2011,Travel and subsistence UK,Innovation Directorate,Carlson Wagonlit,930244,54.96,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,13/04/2011,Travel and subsistence UK,Business Support Directorate,Carlson Wagonlit,946901,55.06,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,13/04/2011,Travel and subsistence UK,Business Support Directorate,Personal expenses name witheld,49788,55.1,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,13/04/2011,Travel and subsistence UK,Patents Directorate,Carlson Wagonlit,926506,55.62,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,13/04/2011,Training,Innovation Directorate,Business Language Services Ltd,10584,57.6,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,13/04/2011,Training,Copyright and IP Enforcement Directorate,Business Language Services Ltd,10584,57.6,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,13/04/2011,Training,Business Support Directorate,Business Language Services Ltd,10584,57.6,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,13/04/2011,Training,Business Support Directorate,Business Language Services Ltd,10584,57.6,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,13/04/2011,Training,Patents Directorate,Business Language Services Ltd,10584,57.6,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,13/04/2011,Training,Patents Directorate,Business Language Services Ltd,10584,57.6,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,13/04/2011,Training,Patents Directorate,Business Language Services Ltd,10584,57.6,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,13/04/2011,Training,Trade Marks Directorate,Business Language Services Ltd,10584,57.6,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,13/04/2011,Travel and subsistence UK,Patents Directorate,Carlson Wagonlit,922876,58.58,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,13/04/2011,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Carlson Wagonlit,937990,59.55,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,13/04/2011,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Carlson Wagonlit,937991,59.55,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,13/04/2011,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Carlson Wagonlit,921208,59.9,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,14/04/2011,Entertainment,Business Support Directorate,Mitie Facilities Services Ltd,100/90270740,60.35,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,13/04/2011,Travel and subsistence UK,Innovation Directorate,Carlson Wagonlit,932094,61.0,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,13/04/2011,Travel and subsistence UK,Innovation Directorate,Carlson Wagonlit,932096,61.0,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,13/04/2011,Travel and subsistence UK,Patents Directorate,Carlson Wagonlit,932097,61.0,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,07/04/2011,Travel and subsistence UK,Patents Directorate,Personal expenses name witheld,49759,61.8,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,15/04/2011,Minor Buiding Works &Maintenance,Business Support Directorate,Balfour Beatty WorkPlace Ltd,M106618A/B,61.88,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,13/04/2011,Travel and subsistence UK,Business Support Directorate,Carlson Wagonlit,923403,62.54,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,13/04/2011,Travel and subsistence UK,Innovation Directorate,Carlson Wagonlit,944232,63.48,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,13/04/2011,Travel and subsistence UK,Business Support Directorate,Carlson Wagonlit,946001,63.48,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,13/04/2011,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Carlson Wagonlit,941956,63.92,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,12/04/2011,Travel and subsistence UK,Innovation Directorate,Personal expenses name witheld,49776,64.9,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,01/04/2011,Travel and subsistence UK,Business Support Directorate,Personal expenses name witheld,49707,65.6,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,12/04/2011,Travel and subsistence UK,Innovation Directorate,Personal expenses name witheld,49778,65.7,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,21/04/2011,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Leasedrive Velo Rental Management Ltd,INV00047628,66.0,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,13/04/2011,Travel and subsistence UK,Innovation Directorate,Carlson Wagonlit,944146,66.28,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,28/04/2011,Van Delivery Service,Business Support Directorate,ARVAL PHH Business Solutions Ltd,1016151298,66.99,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,08/04/2011,Training,Business Support Directorate,Teamworks,1332/11/PatentsOffice/SUP/1-11,67.5,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,01/04/2011,Training,Business Support Directorate,Teamworks,1388/11/PatentsOffice/SUP/3-11,67.5,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,08/04/2011,Training,Business Support Directorate,Teamworks,1261/10/PatentsOffice/SUP/10-10,67.5,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,08/04/2011,Training,Business Support Directorate,Teamworks,1300/10/PatentsOffice/SUP/12-10,67.5,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,13/04/2011,Travel and subsistence UK,Business Support Directorate,Carlson Wagonlit,946903,67.8,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,13/04/2011,Travel and subsistence UK,Innovation Directorate,Carlson Wagonlit,936768,68.3,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,13/04/2011,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Carlson Wagonlit,940497,68.46,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,13/04/2011,Travel and subsistence UK,Patents Directorate,Carlson Wagonlit,943382,68.46,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,13/04/2011,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Carlson Wagonlit,928196,69.05,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,13/04/2011,Travel and subsistence UK,Innovation Directorate,Carlson Wagonlit,940495,69.05,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,19/04/2011,Travel and subsistence UK,Innovation Directorate,ARVAL PHH Business Solutions Ltd,1016064006,69.94,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,08/04/2011,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Leasedrive Velo Rental Management Ltd,RHI00528509,70.32,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,11/04/2011,Travel and subsistence UK,Innovation Directorate,Leasedrive Velo Rental Management Ltd,RHI00529595,70.32,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,15/04/2011,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Leasedrive Velo Rental Management Ltd,RHI00530522,70.32,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,12/04/2011,Travel and subsistence UK,Innovation Directorate,Personal expenses name witheld,49775,70.35,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,13/04/2011,Travel and subsistence UK,Innovation Directorate,Carlson Wagonlit,922755,70.38,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,13/04/2011,Travel and subsistence UK,Innovation Directorate,Carlson Wagonlit,920432,70.76,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,07/04/2011,Travel and subsistence UK,Business Support Directorate,Personal expenses name witheld,49760,71.0,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,13/04/2011,Travel and subsistence UK,Business Support Directorate,Carlson Wagonlit,939374,71.61,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,01/04/2011,Travel and subsistence UK,Business Support Directorate,Personal expenses name witheld,49724,72.1,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,13/04/2011,Travel and subsistence UK,Patents Directorate,Carlson Wagonlit,949442,72.12,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,13/04/2011,Travel and subsistence UK,Innovation Directorate,Carlson Wagonlit,951353,72.7,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,13/04/2011,Travel and subsistence UK,Innovation Directorate,Carlson Wagonlit,951879,72.7,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,13/04/2011,Travel and subsistence UK,Innovation Directorate,Carlson Wagonlit,951880,72.7,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,13/04/2011,Travel and subsistence UK,Patents Directorate,Carlson Wagonlit,949237,73.11,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,13/04/2011,Travel and subsistence UK,Innovation Directorate,Carlson Wagonlit,928198,73.24,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,13/04/2011,Travel and subsistence UK,Patents Directorate,Carlson Wagonlit,943381,73.4,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,06/04/2011,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Personal expenses name witheld,49751,75.0,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,13/04/2011,Travel and subsistence UK,Business Support Directorate,Carlson Wagonlit,944145,75.32,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,13/04/2011,Travel and subsistence UK,Business Support Directorate,Carlson Wagonlit,948828,76.12,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,13/04/2011,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Personal expenses name witheld,49789,78.0,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,18/04/2011,Travel and subsistence UK,Innovation Directorate,Leasedrive Velo Rental Management Ltd,RHI00532884,78.48,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,05/04/2011,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Leasedrive Velo Rental Management Ltd,RHI00511254,78.84,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,12/04/2011,Technolgy Stratergy Board Support,Innovation Directorate,Earls Caterers Ltd,25440,79.0,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,12/04/2011,Technolgy Stratergy Board Support,Innovation Directorate,Earls Caterers Ltd,25446,79.0,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,13/04/2011,Travel and subsistence UK,Finance Directorate,Carlson Wagonlit,929597,80.31,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,13/04/2011,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Carlson Wagonlit,936783,80.9,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,13/04/2011,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Carlson Wagonlit,939613,80.9,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,13/04/2011,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Carlson Wagonlit,939614,80.9,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,15/04/2011,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Personal expenses name witheld,49796,81.25,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,13/04/2011,Travel and subsistence UK,Patents Directorate,Carlson Wagonlit,931097,81.33,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,13/04/2011,Travel and subsistence UK,International Policy Directorate,Carlson Wagonlit,952369,81.69,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,07/04/2011,Minor Buiding Works &Maintenance,Business Support Directorate,WG Evans Grounds Maintenance  Ltd,16120,82.0,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,13/04/2011,Travel and subsistence UK,Patents Directorate,Carlson Wagonlit,939155,82.3,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,13/04/2011,Travel and subsistence UK,Innovation Directorate,Carlson Wagonlit,951662,82.38,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,13/04/2011,Travel and subsistence UK,Innovation Directorate,Carlson Wagonlit,933211,82.47,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,13/04/2011,Travel and subsistence UK,Patents Directorate,Carlson Wagonlit,948141,82.48,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,14/04/2011,Travel and subsistence UK,Patents Directorate,Personal expenses name witheld,49791,83.0,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,13/04/2011,Travel and subsistence UK,Business Support Directorate,Carlson Wagonlit,942324,83.15,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,08/04/2011,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Personal expenses name witheld,49769,83.29,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,14/04/2011,Machinery hire and maintenance,Business Support Directorate,Xerox (UK) Ltd,304478,83.43,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,08/04/2011,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Personal expenses name witheld,49768,85.09,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,13/04/2011,Travel and subsistence UK,Business Support Directorate,Carlson Wagonlit,945370,85.25,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,13/04/2011,Travel and subsistence UK,Business Support Directorate,Carlson Wagonlit,945418,85.25,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,13/04/2011,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Carlson Wagonlit,933808,86.06,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,06/04/2011,Travel and subsistence UK,Innovation Directorate,Personal expenses name witheld,49748,86.2,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,13/04/2011,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Carlson Wagonlit,945582,86.23,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,13/04/2011,Travel and subsistence UK,International Policy Directorate,Carlson Wagonlit,952370,87.68,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,28/04/2011,Law Reporting,Trade Marks Directorate,Marten Walsh Cherer Ltd,75493,87.75,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,13/04/2011,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Carlson Wagonlit,946213,89.51,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,13/04/2011,Travel and subsistence Overseas,International Policy Directorate,Carlson Wagonlit,4606890,89.51,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,28/04/2011,Travel and subsistence UK,Finance Directorate,Personal expenses name witheld,49844,89.8,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,13/04/2011,Travel and subsistence UK,Innovation Directorate,Carlson Wagonlit,921598,90.12,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,13/04/2011,Travel and subsistence UK,International Policy Directorate,Carlson Wagonlit,931487,90.28,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,13/04/2011,Travel and subsistence UK,International Policy Directorate,Carlson Wagonlit,942698,90.49,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,27/04/2011,Office Cleaning,Business Support Directorate,Wastesavers Ltd,7234,90.5,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,13/04/2011,Travel and subsistence UK,Innovation Directorate,Carlson Wagonlit,920434,90.61,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,13/04/2011,Travel and subsistence UK,Innovation Directorate,Carlson Wagonlit,920437,90.61,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,13/04/2011,Travel and subsistence UK,International Policy Directorate,Carlson Wagonlit,951507,91.17,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,11/04/2011,Non - IT Contractors,Copyright and IP Enforcement Directorate,Experian Ltd,IEX3000913734,91.8,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,13/04/2011,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Carlson Wagonlit,949176,92.16,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,13/04/2011,Travel and subsistence UK,Patents Directorate,Carlson Wagonlit,930980,92.68,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,05/04/2011,Entertainment,Innovation Directorate,Mitie Facilities Services Ltd,100/90270760,92.8,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,13/04/2011,Travel and subsistence UK,Finance Directorate,Carlson Wagonlit,924918,93.59,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,13/04/2011,Travel and subsistence UK,International Policy Directorate,Carlson Wagonlit,932779,93.59,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,26/04/2011,Paper,Finance Directorate,Antalis McNaughton Ltd,JR1071865,94.8,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,20/04/2011,Travel and subsistence UK,Innovation Directorate,Personal expenses name witheld,49820,95.6,Not known
