Indicator Name,Age Group,County,Provider,Eligible Population,Number With QI Flag,Rate High?
3AP,0-17,Staten Island,"STATEN ISLAND MENTAL HEALTH SOCIETY, INC.",110,0,NO
2AP,18+,Columbia,County,218,23,
2AP,18+,Oneida,County,1744,153,
2AP,0-17,Manhattan,FEDERATION EMPLOYMENT & GUIDANCE SERVICE,28,2,NO
3AP,0-17,Ontario,SOLDIERS & SAILORS MEMORIAL HOSPITAL,23,0,
2AP,18+,Manhattan,County,178,22,
2AP,0-17,Chenango,CHENANGO MEMORIAL HOSP    INC,45,1,NO
3AP,0-17,Orange,"ACCESS: SUPPORTS FOR LIVING, INC.",50,0,NO
3AP,18+,Westchester,ROCKLAND PSYCHIATRIC CENTER,42,1,
2AP,18+,Madison,County,335,21,
3AP,18+,Broome,County,1115,3,
2AP,18+,Queens,MOUNT SINAI MEDICAL CENTER,97,16,
2AP,18+,Columbia,County,217,26,
3AP,0-17,Manhattan,THE NEW YORK AND PRESBYTERIAN HOSPITAL,144,0,
2AP,18+,Fulton,County,280,24,
3AP,18+,Niagara,"NORTHPOINTE COUNCIL, INC",62,0,NO
3AP,18+,Brooklyn,ADDICTION RESEARCH & TRTMNT C,197,0,NO
2AP,18+,Manhattan,County,24802,2557,
3AP,18+,Wayne,County,209,0,
2AP,18+,Suffolk,"CENTRAL NASSAU GUIDANCE AND COUN. SERV., INC.",27,7,NO
2AP,18+,Westchester,"MENTAL HEALTH AMERICA OF DUTCHESS COUNTY, INC",286,36,
3AP,0-17,Nassau,County,460,0,
3AP,0-17,Manhattan,ST. LUKE'S-ROOSEVELT HOSPITAL CENTER,114,0,
3AP,18+,Brooklyn,"START TREATMENT & RECOVERY CENTERS, INC.",329,1,
2AP,18+,Columbia,County,221,22,
3AP,18+,Niagara,"BRYLIN HOSPITALS, INC.",22,0,NO
3AP,18+,Manhattan,NYC-HHC GOUVERNEUR HOSPITAL D&TC,258,1,
2AP,0-17,Oneida,County,502,16,
2AP,18+,Cattaraugus,"CATTARAUGUS REHABILITATION CENTER, INC.",35,5,
2AP,18+,Monroe,"BEHAVIORAL HEALTH NETWORK, INC.",474,22,NO
3AP,18+,Westchester,ROCKLAND PSYCHIATRIC CENTER,23,0,NO
2AP,18+,Schoharie,County,54,5,NO
3AP,18+,Erie,ELMWOOD HEALTH CENTER,85,1,NO
3AP,18+,Erie,"BRYLIN HOSPITALS, INC.",23,0,NO
3AP,18+,Rensselaer,SETON HEALTH SYSTEM,28,0,NO
3AP,18+,Tompkins,"CAYUGA MEDICAL CENTER AT ITHACA, INC.",56,0,NO
2AP,0-17,Ulster,ASTOR SERVICES FOR CHILDREN & FAMILIES,25,1,NO
3AP,18+,Tompkins,TOMPKINS COUNTY MENTAL HEALTH SERVICES,116,1,NO
2AP,18+,Staten Island,COMMUNITY HEALTH ACTION OF SI,145,13,NO
3AP,18+,Cayuga,County,44,0,
2AP,18+,Monroe,MONROE PLAN FOR MEDICAL CARE,125,10,
3AP,18+,Suffolk,CATHOLIC CHARITIES OF ROCKVILLE CENTRE,188,0,NO
3AP,18+,Westchester,"CENTRAL NASSAU GUIDANCE AND COUN. SERV., INC.",207,4,
2AP,0-17,Orleans,County,26,0,
2AP,18+,Cayuga,County,178,17,NO
2AP,0-17,Orleans,County,25,0,
3AP,0-17,Erie,"CHILD & ADOLESCENT TREATMENT SERVICES, INC.",46,0,
3AP,18+,Albany,County,6184,52,
2AP,0-17,Queens,LONG ISLAND JEWISH MEDICAL CENTER,82,5,
2AP,18+,Erie,County,4234,392,
3AP,18+,Queens,"MENTAL HEALTH PROVIDERS OF WESTERN QUEENS, IN",113,0,NO
2AP,0-17,Bronx,County,1222,37,
3AP,18+,Clinton,County,354,1,
2AP,18+,Chautauqua,County,891,80,
2AP,18+,Sullivan,County,580,70,
3AP,18+,Schenectady,ELLIS HOSPITAL,735,1,NO
2AP,18+,Madison,County,299,32,
2AP,18+,Orange,BON SECOURS COMMUNITY HOSPITAL,81,8,NO
2AP,18+,Putnam,County,505,40,
2AP,18+,Cayuga,County,278,32,
3AP,0-17,Rockland,"COORDINATED BEHAVIORAL HEALTH CARE, INC.",30,0,
3AP,0-17,Westchester,WELLLIFE NETWORK INC.,35,0,
3AP,0-17,Manhattan,"METROPOLITAN CENTER FOR MENTAL HEALTH, INC.",21,0,
2AP,18+,Chautauqua,"SOUTHERN TIER ENVIRONMENTS FOR LIVING, INC.",58,11,
2AP,18+,Erie,County,4081,375,
2AP,18+,Manhattan,NEW YORK HOSP MED CTR QUEENS,302,12,
3AP,18+,Suffolk,"SKILLS UNLIMITED, INC.",36,0,NO
2AP,18+,Onondaga,"CENTRAL NEW YORK SERVICES, INC.",66,3,NO
2AP,0-17,Westchester,WESTCHESTER MEDICAL CENTER,199,7,NO
3AP,18+,Wyoming,WYOMING COUNTY COMMUNITY HOSPITAL,41,0,NO
2AP,18+,Manhattan,County,25698,2700,
2AP,0-17,Allegany,County,12,0,
2AP,18+,Suffolk,ST. CATH OF SIENA MC-D/B/A ST.CATH SIENA HOSP,62,15,
2AP,18+,Brooklyn,County,12159,1314,
2AP,18+,Lewis,County,46,3,
3AP,18+,Queens,"COORDINATED BEHAVIORAL CARE, INC.",610,2,
2AP,18+,Erie,County,4192,374,
2AP,18+,Yates,County,97,7,
3AP,18+,Orleans,County,98,0,NO
3AP,0-17,Oneida,CHILDREN'S HEALTH HOME OF UPSTATE NEW YORK,42,0,
3AP,0-17,Queens,NYC-HHC QUEENS HOSPITAL CENTER,39,0,NO
3AP,18+,Oneida,"NORTH COUNTRY TRANSITIONAL LIVING SERVS, INC.",54,1,
2AP,0-17,Queens,OMH STATE PC NETWORK,51,1,
2AP,0-17,Ulster,County,235,12,
3AP,18+,Greene,County,269,0,
2AP,0-17,Albany,ST. PETER'S HOSPITAL,33,0,
2AP,18+,Manhattan,"INSTITUTE FOR COMMUNITY LIVING, INC.",542,67,
2AP,18+,Suffolk,"OPTIONS FOR COMMUNITY LIVING, INC.",195,24,
3AP,18+,Niagara,"THE DALE ASSOCIATION, INC.",63,0,
2AP,18+,Otsego,OTSEGO COUNTY COMMUNITY SERVICES BOARD,85,8,
3AP,18+,Westchester,County,8858,65,
2AP,18+,Seneca,County,130,22,
2AP,18+,Montgomery,County,497,39,
2AP,0-17,Essex,County,39,0,
2AP,18+,Ontario,County,730,71,
2AP,0-17,Albany,PARSONS CHILD AND FAMILY CENTER,289,15,
2AP,18+,Niagara,KALEIDA HEALTH,449,44,
2AP,18+,Orange,OMH STATE PC NETWORK,45,13,YES
2AP,18+,Erie,County,4104,353,
2AP,0-17,Staten Island,County,176,6,
2AP,0-17,Jefferson,SAMARITAN MEDICAL CENTER,43,1,NO
2AP,0-17,Niagara,County,297,14,
2AP,18+,Westchester,ST. BARNABAS HOSPITAL,64,6,
2AP,18+,Schoharie,County,116,11,
2AP,18+,Brooklyn,BROOKLYN BUREAU OF COMMUNITY SERVICE,25,3,
2AP,18+,Monroe,UNIV OF ROCH MED CTR/STRONG MEMORIAL HOSPITAL,832,84,NO
3AP,18+,Lewis,County,114,0,
2AP,18+,Schuyler,County,79,7,
2AP,18+,Schoharie,County,116,11,
2AP,18+,Fulton,NATHAN LITTAUER HOSPITAL,131,16,NO
3AP,18+,Allegany,JONES MEMORIAL HOSPITAL,119,0,
3AP,18+,Staten Island,COORDINATED BEHAVIORAL CARE INC,265,1,NO
2AP,0-17,Albany,ST PETERS HOSPITAL ALBANY,34,0,NO
3AP,18+,Manhattan,CARE FOR THE HOMELESS,28,0,
2AP,18+,Seneca,County,92,8,NO
2AP,18+,Albany,County,1866,207,
2AP,18+,Steuben,County,342,41,
3AP,18+,Madison,County,312,2,
3AP,18+,Wayne,County,212,0,
3AP,18+,Manhattan,HERITAGE HEALTH & HOUSING INC,35,0,
3AP,18+,Nassau,"OPTIONS FOR COMMUNITY LIVING, INC.",26,0,
2AP,18+,Bronx,"PIBLY RESIDENTIAL PROGRAMS, INC.",62,15,NO
2AP,18+,Oswego,County,393,34,
3AP,18+,Manhattan,BRIGHTPOINT HEALTH,622,3,
2AP,18+,Warren,GLENS FALLS HOSPITAL,286,17,NO
3AP,18+,Dutchess,County,1,0,
2AP,0-17,Brooklyn,NYC-HHC AGENCY NETWORK,156,4,NO
3AP,0-17,Jefferson,THE CHILDREN'S HOME OF JEFFERSON COUNTY,25,0,
2AP,0-17,Staten Island,County,179,2,
2AP,18+,Oneida,ST. LUKE'S MEMORIAL HOSPITAL CENTER,130,16,NO
3AP,0-17,Nassau,NORTH SHORE CHILD & FAMILY GUIDANCE ASSOCIATI,33,0,NO
2AP,0-17,Orange,County,245,10,
2AP,18+,Manhattan,County,23088,2371,
2AP,18+,Schenectady,ALCOHOLISM COUNCIL SCHEN CNTY,26,0,NO
3AP,18+,Onondaga,NORTHWAY SPC LLC,24,0,
3AP,18+,Tioga,County,60,0,
3AP,0-17,Oneida,"INTEGRATED COMMUNITY ALTERNATIVES NETWORK, IN",123,0,
2AP,18+,Schenectady,VALUE NETWORK IPA,411,23,
2AP,18+,Cattaraugus,County,231,38,NO
2AP,18+,Columbia,"CAPITAL BEHAVIORAL HEALTH NETWORK, LLC BHCC",175,21,
3AP,18+,Chemung,County,138,0,
3AP,18+,Schenectady,"ARMS ACRES, INC.",86,0,
3AP,18+,Monroe,"ROCHESTER REHABILITATION CENTER, INC.",71,1,
3AP,18+,Yates,County,103,1,
2AP,0-17,Queens,PREMIER HEALTHCARE D & T CTR,48,6,
3AP,0-17,Saint Lawrence,CANTON-POTSDAM HOSPITAL,31,0,NO
3AP,18+,Manhattan,NYC-HHC GOUVERNEUR HOSP D&T CENTER & SNF,148,1,NO
3AP,18+,Broome,THE MARY IMOGENE BASSETT HOSPITAL,22,0,
2AP,0-17,Manhattan,AHRC HEALTH CARE INC,40,9,YES
3AP,0-17,Queens,"LIFELINE CENTER FOR CHILD DEVELOPMENT, INC.",21,0,NO
3AP,18+,Dutchess,DUTCHESS COUNTY DEPARTMENT OF MENTAL HYGIENE,47,0,NO
3AP,0-17,Schuyler,County,16,0,
2AP,0-17,Erie,"BRYLIN HOSPITALS, INC.",26,0,NO
2AP,18+,Brooklyn,"SERVICES FOR THE UNDERSERVED, INC.",324,60,
2AP,0-17,Saratoga,County,278,8,
2AP,18+,Manhattan,County,23508,2538,
2AP,18+,Queens,"TRANSITIONAL SERVICES FOR NEW YORK, INC.",308,69,YES
2AP,18+,Oswego,CENTRAL NEW YORK BHCC,469,36,
3AP,18+,Ulster,ELLENVILLE REG HSP,43,0,
2AP,18+,Suffolk,HUNTINGTON HOSP DOLAN FHC,44,5,
2AP,18+,Oswego,County,428,32,
2AP,18+,Schenectady,County,1620,112,
2AP,18+,Bronx,County,14027,1353,
2AP,18+,Queens,"NEW HORIZON COUNSELING CENTER, INC., THE",273,75,YES
2AP,0-17,Manhattan,NYU LANGONE HOSPITALS,89,3,
2AP,18+,Bronx,BRONX ADDICTION SVCS INTEGRATED CONCEPTS SYST,65,12,
2AP,18+,Manhattan,"UNION SETTLEMENT ASSOCIATION, INC.",86,4,
2AP,0-17,Westchester,County,1170,51,
3AP,18+,Ontario,"HUTHER-DOYLE MEMORIAL INSTITUTE, INC.",110,0,
3AP,18+,Ulster,County,1071,4,
2AP,18+,Bronx,MONTEFIORE MEDICAL CENTER,1793,223,NO
2AP,18+,Chautauqua,NYS ARC CHAUTAUQUA COUNTY CHAPTER AKA THE RES,130,23,NO
3AP,18+,Suffolk,"FAMILY SERVICE LEAGUE, INC.",271,1,
2AP,18+,Otsego,County,780,70,
2AP,18+,Ontario,"LAKEVIEW HEALTH SERVICES, INC.",73,12,
3AP,18+,Dutchess,"REHABILITATION SUPPORT SERVICES, INC.",31,0,NO
3AP,18+,Manhattan,County,25262,85,
3AP,18+,Suffolk,LISH INC,619,3,
2AP,0-17,Jefferson,NORTH COUNTRY CHILDRENS CLIN,26,0,
3AP,0-17,Orange,County,250,0,
2AP,0-17,Oswego,County,106,2,
3AP,18+,Chenango,County,1,0,
2AP,18+,Manhattan,"INWOOD COMMUNITY SERVICES, INC.",37,6,
3AP,18+,Brooklyn,BROOKLYN BUREAU OF COMMUNITY SERVICE,133,2,NO
2AP,0-17,Saratoga,County,312,4,
2AP,18+,Onondaga,"ARISE CHILD AND FAMILY SERVICES, INC.",38,2,NO
3AP,18+,Staten Island,County,1741,10,
2AP,18+,Onondaga,County,2534,249,
2AP,0-17,Livingston,NICHOLAS H. NOYES MEMORIAL HOSPITAL,63,0,
3AP,18+,Manhattan,County,25364,91,
2AP,18+,Clinton,County,348,41,
2AP,18+,Livingston,County,155,3,
3AP,18+,Cayuga,County,264,0,
3AP,18+,Albany,GREATER BINGHAMTON HEALTH CENTER,142,1,
3AP,18+,Queens,"THE FORTUNE SOCIETY, INC.",56,0,
3AP,0-17,Chautauqua,CHILDREN'S HEALTH HOME OF UPSTATE NEW YORK,25,0,
2AP,0-17,Suffolk,THE LONG ISLAND HOME,116,5,NO
2AP,18+,Columbia,County,217,26,
3AP,18+,Rockland,VCS INC.,36,1,
2AP,0-17,Staten Island,County,169,10,
2AP,18+,Steuben,County,396,39,
2AP,18+,Oswego,County,410,30,
2AP,0-17,Oneida,MOHAWK VALLEY PSYCHIATRIC CENTER,45,3,NO
3AP,18+,Nassau,COORDINATED BEHAVIORAL CARE IPA,307,4,
3AP,18+,Greene,County,277,1,
2AP,18+,Oneida,County,1593,141,
2AP,18+,Cortland,County,259,12,
2AP,0-17,Westchester,"WESTCHESTER JEWISH COMMUNITY SERVICES, INC.",81,2,NO
2AP,0-17,Onondaga,County,584,27,
2AP,18+,Washington,WARREN-WASHINGTON ASSOCIATION FOR MENTAL HEAL,38,1,NO
2AP,0-17,Orleans,County,22,0,
2AP,0-17,Cayuga,County,119,5,
2AP,18+,Schenectady,County,1574,118,
3AP,18+,Saratoga,County,597,3,
2AP,18+,Onondaga,"CATH CHAR/ROMAN CATH DIO-SYR, CORTLAND COUNTY",22,1,NO
3AP,18+,Clinton,"BEHAVIORAL HEALTH SERVICES NORTH, INC.",116,0,
2AP,18+,Manhattan,CITICARE INC,33,3,
3AP,18+,Brooklyn,SOUTHWEST BROOKLYN HEALTH HOME LLC,899,4,
3AP,18+,Oswego,"CATH CHAR/RC DIOCESE SYRACUSE, INC., OSWEGO",36,0,
2AP,18+,Sullivan,County,516,57,
2AP,0-17,Ulster,County,297,13,
2AP,18+,Sullivan,County,81,20,
3AP,0-17,Sullivan,SDTC THE CENTER FOR DISCOVERY,54,0,
2AP,0-17,Manhattan,County,1727,70,
2AP,0-17,Staten Island,County,160,7,NO
3AP,18+,Erie,BUFFALO PSYCHIATRIC CENTER,229,3,NO
3AP,0-17,Greene,County,56,0,
3AP,18+,Niagara,NIAGARA FALLS MEMORIAL MEDICAL CENTER,259,0,NO
2AP,18+,Staten Island,County,1480,231,
3AP,18+,Monroe,MONROE PLAN FOR MEDICAL CARE,261,1,
2AP,18+,Madison,County,82,9,
3AP,18+,Manhattan,"CAMBA, INC.",53,0,
3AP,18+,Bronx,"UNITED BRONX PARENTS, INC.",153,0,
3AP,18+,Albany,County,14,0,
2AP,0-17,Staten Island,County,168,8,NO
3AP,18+,Oswego,County,418,1,
3AP,0-17,Queens,LONG ISLAND JEWISH MEDICAL CENTER,147,0,
2AP,18+,Putnam,County,272,33,
3AP,18+,Fulton,County,278,0,
3AP,0-17,Saint Lawrence,OMH STATE PC NETWORK,29,0,
3AP,18+,Saratoga,County,592,3,
2AP,0-17,Westchester,THE COLLABORATIVE FOR CHILDREN AND,56,2,
2AP,18+,Jefferson,County,512,50,
2AP,18+,Westchester,"LONG ISLAND FQHC, INC.",89,14,
3AP,18+,Saratoga,"FW OF SARATOGA, INC.",38,0,NO
3AP,18+,Nassau,County,1,0,
2AP,18+,Jefferson,SAMARITAN MEDICAL CENTER,157,11,NO
2AP,18+,Oneida,ROME MEMORIAL HOSP INC,42,1,NO
2AP,18+,Tompkins,County,377,31,
2AP,18+,Brooklyn,OMH STATE PC NETWORK,193,42,YES
3AP,18+,Suffolk,JOHN T. MATHER MEMORIAL HOSPITAL,208,1,NO
2AP,18+,Manhattan,THE NEW YORK AND PRESBYTERIAN HOSPITAL,2807,244,
3AP,18+,Orange,"HUDSON RIVER HEALTHCARE, INC.",123,0,
2AP,18+,Onondaga,ST. JOSEPH'S HOSPITAL HEALTH CENTER,691,70,NO
2AP,18+,Staten Island,County,1744,263,
3AP,18+,Schenectady,ELLIS HOSPITAL,207,3,
2AP,0-17,Manhattan,NYC-HHC LINCOLN MEDICAL & MENTAL HEALTH CENTE,102,4,NO
3AP,18+,Seneca,County,62,0,
3AP,0-17,Brooklyn,JEWISH CHILD CARE ASSOCIATION OF NEW YORK,59,0,
3AP,18+,Franklin,County,165,1,NO
3AP,0-17,Otsego,BASSETT HEALTHCARE,29,0,NO
2AP,18+,Manhattan,"TRI CENTER, INC.",29,1,
2AP,18+,Onondaga,County,2212,217,
2AP,18+,Rockland,County,348,100,
2AP,18+,Herkimer,County,266,34,
3AP,0-17,Oneida,CENTRAL NEW YORK BHCC,153,1,
3AP,0-17,Orange,County,170,0,NO
3AP,0-17,Manhattan,County,1615,1,NO
2AP,0-17,Orange,MIDDLETOWN COMMUNITY HEALTH CENTER,27,2,
3AP,18+,Westchester,WHITE PLAINS HOSPITAL CENTER,118,1,NO
3AP,18+,Niagara,KALEIDA HEALTH,453,0,
2AP,18+,Queens,NEW YORK FLUSHING HOSPITAL AND MEDICAL CENTER,414,40,
2AP,0-17,Westchester,OPEN DOOR FAMILY MEDICAL CENTERS,27,0,
2AP,0-17,Wyoming,County,37,1,
2AP,0-17,Rockland,County,165,6,
3AP,18+,Manhattan,BRIDGE BACK TO LIFE CENTER INC,106,0,NO
2AP,18+,Putnam,County,64,12,
2AP,18+,Manhattan,NYC-HHC NORTH CENTRAL BRONX HOSPITAL,21,0,
2AP,18+,Warren,County,774,59,
2AP,18+,Washington,County,119,9,
2AP,18+,Jefferson,County,483,52,
2AP,18+,Schoharie,County,122,13,
2AP,18+,Brooklyn,"INSTITUTE FOR COMMUNITY LIVING, INC.",502,40,NO
2AP,18+,Westchester,MENTAL HEALTH ASSOCIATION OF WESTCHESTER COUN,292,33,
2AP,0-17,Orange,County,240,13,
2AP,0-17,Schenectady,County,327,14,
2AP,18+,Montgomery,County,486,37,
2AP,18+,Brooklyn,NYC-HHC CONEY ISLAND HOSPITAL,550,57,
2AP,18+,Saint Lawrence,County,531,34,
2AP,18+,Niagara,"HORIZON HEALTH SERVICES, INC.",76,6,NO
3AP,18+,Tompkins,"CAYUGA MEDICAL CENTER AT ITHACA, INC.",248,1,
3AP,18+,Schoharie,SCHOHARIE COUNTY COMMUNITY MENTAL HEALTH CTR,49,0,NO
3AP,0-17,Brooklyn,BROOKDALE HOSPITAL MEDICAL CENTER,155,0,NO
2AP,18+,Staten Island,"COMMUNITY HLTH CTR OF RICHMOND, INC",35,6,NO
2AP,18+,Bronx,County,14962,1533,
2AP,0-17,Saint Lawrence,CANTON-POTSDAM HOSPITAL,34,0,
2AP,0-17,Schuyler,SCHUYLER COUNTY MENTAL HEALTH SERVICES,26,2,NO
2AP,18+,Ulster,County,1107,123,
2AP,18+,Lewis,"NORTH COUNTRY TRANSITIONAL LIVING SERVS, INC.",36,5,NO
2AP,0-17,Saratoga,County,306,5,
2AP,0-17,Albany,SAGAMORE CHILDREN'S PSYCHIATRIC CENTER,25,4,
2AP,0-17,Queens,NYC-HHC AGENCY NETWORK,157,11,
2AP,18+,Orange,County,1434,170,
3AP,0-17,Queens,NYC-HHC ELMHURST HOSPITAL CENTER,52,0,NO
2AP,18+,Schenectady,County,1230,95,
2AP,0-17,Manhattan,MONTEFIORE MEDICAL CENTER,28,6,
3AP,0-17,Suffolk,STATE UNIVERSITY OF NY AT STONY BROOK,157,0,
2AP,18+,Putnam,County,254,27,
2AP,18+,Rockland,ROCKLAND PSYCHIATRIC CENTER,110,47,
2AP,18+,Westchester,"FAMILY SERVICES OF WESTCHESTER, INC.",73,3,NO
3AP,18+,Suffolk,PECONIC BAY MEDICAL CENTER,191,0,
2AP,0-17,Cattaraugus,County,108,2,
2AP,0-17,Onondaga,County,591,26,
3AP,18+,Niagara,KALEIDA HEALTH,409,1,
2AP,0-17,Delaware,County,35,0,NO
3AP,18+,Bronx,"UNION COMMUNITY HEALTH CENTER, INC.",376,0,
3AP,0-17,Region,Region,3662,2,
3AP,18+,Oswego,County,410,1,
3AP,0-17,Ulster,THE INSTITUTE FOR FAMILY HEALTH,26,0,NO
2AP,18+,Ulster,ELLENVILLE REG HSP,66,5,NO
3AP,0-17,Chemung,County,143,0,NO
3AP,18+,Albany,KINGSBORO PSYCHIATRIC CENTER,84,0,NO
3AP,18+,Steuben,County,342,1,
2AP,0-17,Chemung,County,157,2,
3AP,18+,Rensselaer,County,439,3,
2AP,18+,Niagara,County,358,43,
2AP,18+,Livingston,County,309,22,
2AP,18+,Onondaga,DIGESTIVE DISEASE CTR CNTRL NY LLC,29,2,
2AP,18+,Brooklyn,"POSTGRADUATE CENTER FOR MENTAL HEALTH, INC.",67,22,YES
3AP,18+,Albany,MERCY MEDICAL CENTER,116,0,NO
2AP,18+,Brooklyn,FEDERATION EMPLOYMENT & GUIDANCE SERVICE,740,112,NO
2AP,18+,Manhattan,"HERITAGE HEALTH AND HOUSING, INC.",69,7,NO
2AP,18+,Broome,County,1150,86,
3AP,0-17,Onondaga,"ONONDAGA CASE MANAGEMENT SERVICES, INC.",37,0,NO
3AP,18+,Brooklyn,"NNCC DBA NEIGHBORHOOD COUNSELING CENTER, INC.",46,0,NO
3AP,18+,Bronx,"ARGUS COMMUNITY, INC.",194,2,NO
3AP,18+,Saratoga,County,597,3,
2AP,0-17,Albany,SETON HEALTH SYSTEM,64,3,NO
2AP,0-17,Brooklyn,County,241,19,
2AP,0-17,Chenango,County,70,4,
2AP,18+,Bronx,County,15013,1542,
2AP,0-17,Schuyler,County,6,0,
3AP,18+,Manhattan,SETTLEMENT HEALTH,53,0,
2AP,18+,Clinton,"BEHAVIORAL HEALTH SERVICES NORTH, INC.",119,19,
2AP,18+,Bronx,BRONX AIDS SERVICE AI,106,8,NO
2AP,18+,Putnam,County,241,21,
3AP,18+,Monroe,County,8,0,
3AP,18+,Chemung,County,497,2,NO
2AP,18+,Schoharie,County,118,13,
3AP,0-17,Albany,ST. CATHERINE'S CENTER FOR CHILDREN,42,0,
2AP,18+,Manhattan,County,23721,2412,
3AP,18+,Manhattan,WEST MIDTOWN MEDICAL GROUP,110,1,NO
3AP,0-17,Manhattan,LITTLE FLOWER CHILDRENS SVCS,26,0,
2AP,0-17,Orleans,County,21,1,
3AP,0-17,Queens,"LIFELINE CENTER FOR CHILD DEVELOPMENT, INC.",21,0,NO
2AP,0-17,Steuben,County,117,4,
2AP,18+,Chautauqua,"EHS, INC.",32,4,
2AP,18+,Nassau,"HISPANIC COUNSELING CENTER, INC.",29,5,NO
3AP,18+,Suffolk,GOOD SAMARITAN HOSP MED CTR,252,1,NO
3AP,18+,Rockland,NYACK HSP,107,1,NO
3AP,18+,Bronx,"BRONXWORKS, INC.",33,0,
2AP,0-17,Livingston,County,75,1,
3AP,0-17,Cattaraugus,OLEAN GENERAL HOSPITAL,49,0,NO
3AP,0-17,Bronx,"HUDSON RIVER HEALTHCARE, INC.",22,0,
2AP,18+,Rensselaer,County,882,83,
3AP,0-17,Monroe,"NEWARK-WAYNE COMMUNITY HOSPITAL, INC.",37,1,
2AP,18+,Manhattan,EAST HARLEM COUNCIL HUM SERV,128,12,
2AP,18+,Manhattan,THE INSTITUTE FOR FAMILY HEALTH,540,46,
3AP,0-17,Ontario,County,149,0,
3AP,18+,Queens,"QUEENS COUNTY NEUROPSYCHIATRIC INSTITUTE, INC",65,0,
2AP,0-17,Staten Island,"STATEN ISLAND MENTAL HEALTH SOCIETY, INC.",47,1,
3AP,18+,Ulster,County,1108,9,
3AP,18+,Schenectady,NORTHEAST PARENT & CHILD SOCIETY,27,0,
3AP,18+,Manhattan,NRI GROUP LLC,59,0,NO
2AP,18+,Chautauqua,NYS ARC CHAUTAUQUA COUNTY CHAPTER AKA THE RES,70,10,
3AP,18+,Herkimer,"UPSTATE CEREBRAL PALSY, INC.",36,0,NO
3AP,18+,Washington,County,119,0,
3AP,0-17,Suffolk,SOUTHSIDE HOSPITAL,29,0,NO
2AP,18+,Saratoga,ADIRONDACK HEALTH INSTITUTE INC,39,9,
2AP,18+,Clinton,County,336,39,
3AP,18+,Bronx,UNIVERSITY BEHAVIORAL ASSOCIATES IN,1060,7,NO
2AP,0-17,Brooklyn,NEW YORK CITY CHILDREN'S CENTER,41,0,
2AP,0-17,Manhattan,ST. LUKE'S-ROOSEVELT HOSPITAL CENTER,114,3,
2AP,0-17,Nassau,County,536,20,
2AP,0-17,Ulster,County,280,8,
3AP,18+,Columbia,County,221,1,
3AP,0-17,Nassau,SOUTH NASSAU COMMUNITIES HOSPITAL,22,0,NO
3AP,18+,Nassau,County,5367,22,
3AP,18+,Brooklyn,County,12261,54,
3AP,18+,Erie,BUFFALO SURGERY CENTER LLC,30,0,
2AP,18+,Oswego,County,412,30,
2AP,18+,Monroe,EAST HOUSE CORPORATION,38,6,
3AP,0-17,Saratoga,County,375,0,NO
3AP,18+,Monroe,VILLA OF HOPE,50,0,
3AP,18+,Brooklyn,METRO COMMUNITY HEALTH CENTERS INC,521,6,
2AP,18+,Orange,County,301,44,
3AP,18+,Manhattan,"PALLADIA, INC.",23,0,NO
2AP,0-17,Brooklyn,NYC-HHC AGENCY NETWORK,236,8,
3AP,18+,Steuben,County,391,0,
3AP,18+,Queens,"ARISTA CENTER FOR PSYCHOTHERAPY, INC.",24,0,NO
2AP,0-17,Montgomery,ST. MARY'S HEALTHCARE,143,7,
3AP,0-17,Brooklyn,County,1,0,
2AP,0-17,Washington,County,63,0,
3AP,18+,Onondaga,CROUSE HOSPITAL,128,2,
2AP,0-17,Manhattan,County,1779,69,
3AP,0-17,Westchester,ST. JOSEPH'S MEDICAL CENTER,104,0,
2AP,18+,Otsego,County,751,67,
2AP,18+,Manhattan,CENTER FOR ALTERNATIVE SENTENCING & EMPLOYMEN,39,1,
2AP,0-17,Brooklyn,"INTERBOROUGH DEVELOP & CONSULTATION CTR, INC.",77,0,
2AP,0-17,Oneida,FAXTON - ST. LUKE'S HEALTHCARE,65,0,
3AP,18+,Niagara,"HORIZON HEALTH SERVICES, INC.",57,2,NO
3AP,18+,Staten Island,ST. JOSEPH'S MEDICAL CENTER,39,0,NO
2AP,18+,Westchester,"MENTAL HEALTH ASSOCIATION OF ROCKLAND COUNTY,",87,17,
2AP,18+,Schenectady,CATHOLIC CHARITIES/ALBANY AI,31,4,
3AP,0-17,Westchester,ST. JOHN'S RIVERSIDE HOSPITAL,56,1,NO
3AP,18+,Franklin,County,1,0,
2AP,18+,Yates,County,17,2,
3AP,18+,Manhattan,"LOWER EAST SIDE SERVICE CENTER, INC.",102,0,NO
2AP,18+,Nassau,County,5155,593,
3AP,18+,Oswego,"ONONDAGA CASE MANAGEMENT SERVICES, INC.",53,0,NO
2AP,0-17,Manhattan,County,1754,64,
2AP,18+,Wyoming,County,119,6,
2AP,18+,Essex,County,57,3,
2AP,0-17,Suffolk,County,636,33,
3AP,18+,Yates,County,102,1,
2AP,18+,Erie,ASONE HEALTH CARE IPA,27,1,
2AP,18+,Nassau,County,1648,226,
3AP,18+,Wyoming,County,11,0,
2AP,18+,Dutchess,"REHABILITATION SUPPORT SERVICES, INC.",33,3,NO
2AP,18+,Steuben,"ST. JAMES MERCY HEALTH SYSTEM, INC.",92,12,NO
3AP,0-17,Queens,NEW YORK CITY CHILDREN'S CENTER,64,0,NO
