Department family,Entity,Date,Expense type,Expense area,Supplier,Transaction number,Amount,VAT registration number
"Department for Business, Innovation and Skills",Intellectual Property Office,06/12/2010,Minor Buiding Works &Maintenance,Business Support Directorate,Shower Spares,Maurice 492,16.45,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,06/12/2010,Minor Buiding Works &Maintenance,Business Support Directorate,Brandon Tool Hire,Maurice 493,56.36,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,06/12/2010,Minor Buiding Works &Maintenance,Business Support Directorate,Total Filtration,Maurice 494,112.06,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,08/12/2010,Non - IT Contractors,Copyright and IP Enforcement Directorate,Experian Ltd,IEX3000857025,28.67,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,17/12/2010,Non - IT Contractors,Business Support Directorate,British Standards Institution,93313433/1000,1092.75,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,03/12/2010,Non - IT Contractors,Business Support Directorate,British Standards Institution,93297986/1000,2185.5,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,08/12/2010,Office Cleaning,Business Support Directorate,Biffa Waste Services Ltd,247C26990,7.68,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,14/12/2010,Office Cleaning,Business Support Directorate,Wastesavers Ltd,6679,27.56,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,30/12/2010,Office Cleaning,Business Support Directorate,Gremer Chemicals(UK) Ltd,215694,44.3,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,14/12/2010,Office Cleaning,Business Support Directorate,OCS Group UK Ltd,OC00671991,107.52,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,14/12/2010,Office Cleaning,Business Support Directorate,Wastesavers Ltd,6697,110.24,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,08/12/2010,Office Cleaning,Business Support Directorate,OCS Group UK Ltd,OC00669488,143.0,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,23/12/2010,Office Cleaning,Business Support Directorate,OCS Group UK Ltd,OC00672488,143.36,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,08/12/2010,Office Cleaning,Business Support Directorate,Biffa Waste Services Ltd,512C12452,393.33,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,07/12/2010,Office Cleaning,Business Support Directorate,Gremer Chemicals(UK) Ltd,215474,399.62,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,06/12/2010,Office Cleaning,Business Support Directorate,Thomas Waste Management Ltd,71338,510.0,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,15/12/2010,Office Cleaning,Business Support Directorate,Gremer Chemicals(UK) Ltd,215611,576.11,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,08/12/2010,Office Cleaning,Business Support Directorate,Biffa Waste Services Ltd,512C12451,659.05,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,07/12/2010,Office Cleaning,Business Support Directorate,OCS Group UK Ltd,OC00667129,747.33,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,01/12/2010,Office Cleaning,Business Support Directorate,Gremer Chemicals(UK) Ltd,215306,807.14,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,30/12/2010,Office Cleaning,Business Support Directorate,Gremer Chemicals(UK) Ltd,215693,2013.94,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,07/12/2010,Office Cleaning,Business Support Directorate,OCS Group UK Ltd,OC00667129,11029.63,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,23/12/2010,Office Cleaning,Business Support Directorate,OCS Group UK Ltd,OC00670765,11776.96,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,17/12/2010,Office Supplies,Business Support Directorate,Pressure Coolers Ltd,97614,1715.5,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,06/12/2010,Office Supplies,Business Support Directorate,Orion Secure Print Systems,17346,1819.84,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,06/12/2010,Office Supplies,Business Support Directorate,Evergreener.com,NC1,120.0,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,06/12/2010,Office Supplies,Business Support Directorate,Evergreener.com,NC2,41.0,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,06/12/2010,Office Supplies,Business Support Directorate,Eureka,yjohn354,-595.48,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,06/12/2010,Office Supplies,Copyright and IP Enforcement Directorate,Notetop,yjohn375,23.5,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,06/12/2010,Office Supplies,Business Support Directorate,Staples,yjohn376,21.54,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,06/12/2010,Office Supplies,Business Support Directorate,PHS,yjohn377,539.33,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,06/12/2010,Office Supplies,Business Support Directorate,Don Ruffles,yjohn378,654.48,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,06/12/2010,Office Supplies,Business Support Directorate,Tesco,yjohn379,59.94,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,06/12/2010,Office Supplies,Business Support Directorate,Newye& Eyre,yjohn380,58.75,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,06/12/2010,Office Supplies,Business Support Directorate,Don Ruffles,yjohn381,340.46,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,06/12/2010,Office Supplies,Business Support Directorate,Notetop,yjohn382,165.32,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,06/12/2010,Office Supplies,Business Support Directorate,Argos,yjohn383,305.29,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,06/12/2010,Office Supplies,Business Support Directorate,HW,ethib 275,182.13,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,06/12/2010,Office Supplies,Business Support Directorate,HW,ethib 282,41.11,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,06/12/2010,Office Supplies,Business Support Directorate,Amazon,ethib 294,54.47,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,06/12/2010,Office Supplies,Business Support Directorate,Carpet Services,Maurice 431,41.4,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,06/12/2010,Office Supplies,Business Support Directorate,Countplace,Maurice 486,260.5,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,06/12/2010,Office Supplies,Business Support Directorate,Office 2 Me,Maurice 487,51.45,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,06/12/2010,Office Supplies,Business Support Directorate,Brandon Tool Hire,Maurice 488,54.05,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,06/12/2010,Office Supplies,Business Support Directorate,Carpet Services,Maurice 489,45.0,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,06/12/2010,Online Bureau Charges,Patents Directorate,European Patent Office,40191495/23.11.2010,51.66,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,16/12/2010,Online Bureau Charges,Patents Directorate,STN International,9340198818,13960.58,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,07/12/2010,Online Bureau Charges,Patents Directorate,European Patent Office,40190577/08.11.10,114398.21,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,01/12/2010,Other,Business Support Directorate,On Your Bike,30561,1000.0,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,03/12/2010,Other,Business Support Directorate,Dun & Bradstreet Ltd,1309091,1142.1,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,10/12/2010,Other Stationery & General Supplies,Finance Directorate,Tower Supplies,61752,23.32,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,07/12/2010,Other Stationery & General Supplies,Finance Directorate,Stamps Direct,CA304321,92.35,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,14/12/2010,Other Stationery & General Supplies,Finance Directorate,Antalis McNaughton Ltd,JR9649962,125.37,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,15/12/2010,Other Stationery & General Supplies,Finance Directorate,Total Print Finishing Services Ltd,31897,166.31,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,30/12/2010,Other Stationery & General Supplies,Finance Directorate,Total Print Finishing Services Ltd,31931,187.19,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,15/12/2010,Other Stationery & General Supplies,Finance Directorate,Total Print Finishing Services Ltd,31901,191.53,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,30/12/2010,Other Stationery & General Supplies,Finance Directorate,John MacLennan Ltd,43420,244.99,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,14/12/2010,Other Stationery & General Supplies,Finance Directorate,Tower Supplies,62430,306.09,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,30/12/2010,Other Stationery & General Supplies,Finance Directorate,RR Donnelley,309320,471.12,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,02/12/2010,Other Stationery & General Supplies,Finance Directorate,Banner  Business Supplies Ltd,22632751,1269.18,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,01/12/2010,Other Stationery & General Supplies,Finance Directorate,Robert Horne Paper Company Ltd,PF12620,1310.45,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,06/12/2010,Other Stationery & General Supplies,Copyright and IP Enforcement Directorate,European Audiovisual Observatory,fduts,36.06,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,06/12/2010,Other Stationery & General Supplies,Copyright and IP Enforcement Directorate,Amazon,fduts,14.49,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,06/12/2010,Other Stationery & General Supplies,Copyright and IP Enforcement Directorate,Marks and Spencers Food,fduts,114.0,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,06/12/2010,Other Stationery & General Supplies,Finance Directorate,Amazon,ROMOU292,29.5,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,06/12/2010,Other Stationery & General Supplies,Finance Directorate,Computacenter,RM Ton,4015.25,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,10/12/2010,Overseas Patent Specifications,Patents Directorate,British Library,139630618,13.15,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,13/12/2010,Overseas Patent Specifications,Patents Directorate,British Library,139632874,268.31,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,13/12/2010,Overseas Patent Specifications,Patents Directorate,British Library,139632875,7725.54,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,17/12/2010,Paper,Finance Directorate,Antalis McNaughton Ltd,JR9758214,66.76,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,03/12/2010,Paper,Finance Directorate,Antalis McNaughton Ltd,JR9729897,92.83,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,08/12/2010,Paper,Finance Directorate,Antalis McNaughton Ltd,JR9740508,111.39,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,30/12/2010,Paper,Finance Directorate,Antalis McNaughton Ltd,JR9796414,643.4,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,16/12/2010,Paper,Finance Directorate,Antalis McNaughton Ltd,JR9756666,1250.2,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,08/12/2010,Paper,Finance Directorate,Xerox Office Supplies Ltd,15000930/38,2939.74,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,07/12/2010,Payroll Costs,Business Support Directorate,LogicaCMG UK Ltd,HRS117000,1737.86,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,07/12/2010,Payroll Costs,Business Support Directorate,LogicaCMG UK Ltd,HRS116874,2617.51,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,16/12/2010,Postage,Business Support Directorate,Personal expenses name witheld,49111,6.0,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,13/12/2010,Postage,Business Support Directorate,Royal Mail,1105598365,76.55,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,23/12/2010,Postage,Business Support Directorate,Parcelforce Worldwide,9032084508,867.42,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,31/12/2010,Postage,Business Support Directorate,Royal Mail,9032144123,1235.22,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,15/12/2010,Postage,Business Support Directorate,Royal Mail,9031964143,1627.07,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,08/12/2010,Postage,Business Support Directorate,Royal Mail,9031766220,1638.15,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,09/12/2010,Printing ,Patents Directorate,Xerox Business Services,900073218,7270.59,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,03/12/2010,Relocation Removals & Excess Fare,Business Support Directorate,Personal expenses name witheld,49031,39.6,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,03/12/2010,Relocation Removals & Excess Fare,Business Support Directorate,Personal expenses name witheld,49013,592.27,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,03/12/2010,Relocation Removals & Excess Fare,Business Support Directorate,Personal expenses name witheld,49030,618.4,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,16/12/2010,Research Projects,Innovation Directorate,European Patent Office,40191226/16.11.2010,253.39,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,21/12/2010,Research Projects,Innovation Directorate,Birkbeck College,PA25077,12204.73,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,23/12/2010,Security Guards,Business Support Directorate,Insolvency Service,707/2010,2808.0,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,23/12/2010,Security Guards,Business Support Directorate,Insolvency Service,708/2010,2808.0,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,03/12/2010,Security Guards,Business Support Directorate,OCS Group UK Ltd T/A Legion Group,SS00327110,4888.91,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,09/12/2010,Security Guards,Business Support Directorate,Office for National Statistics,1019553,50085.0,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,06/12/2010,Seminars and Conferences,Innovation Directorate,Melville,ERICH18,145.26,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,06/12/2010,Seminars and Conferences,Innovation Directorate,Europa,ERICH19,117.5,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,03/12/2010,Staff Suggestion Scheme,Business Support Directorate,Personal expenses name witheld,49022,25.0,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,08/12/2010,Staff Suggestion Scheme,Business Support Directorate,Personal expenses name witheld,49057,25.0,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,10/12/2010,Staff Suggestion Scheme,Business Support Directorate,Personal expenses name witheld,49079,25.0,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,03/12/2010,Staff Suggestion Scheme,Business Support Directorate,Personal expenses name witheld,49020,50.0,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,03/12/2010,Staff Suggestion Scheme,Business Support Directorate,Personal expenses name witheld,49026,50.0,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,03/12/2010,Staff Suggestion Scheme,Business Support Directorate,Personal expenses name witheld,49028,50.0,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,03/12/2010,Staff Suggestion Scheme,Business Support Directorate,Personal expenses name witheld,49018,100.0,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,03/12/2010,Staff Suggestion Scheme,Business Support Directorate,Personal expenses name witheld,49021,100.0,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,03/12/2010,Staff Suggestion Scheme,Business Support Directorate,Personal expenses name witheld,49023,100.0,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,03/12/2010,Staff Suggestion Scheme,Business Support Directorate,Personal expenses name witheld,49024,100.0,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,03/12/2010,Staff Suggestion Scheme,Business Support Directorate,Personal expenses name witheld,49025,100.0,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,03/12/2010,Staff Suggestion Scheme,Business Support Directorate,Personal expenses name witheld,49027,100.0,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,03/12/2010,Staff Suggestion Scheme,Business Support Directorate,Personal expenses name witheld,49019,150.0,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,09/12/2010,Steering Board,Business Support Directorate,Personal expenses name witheld,49070,226.5,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,10/12/2010,Subscription to Professional bodies,Business Support Directorate,Personal expenses name witheld,49075,60.0,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,10/12/2010,Subscription to Professional bodies,Business Support Directorate,Personal expenses name witheld,49076,108.0,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,22/12/2010,Subscription to Professional bodies,Business Support Directorate,Personal expenses name witheld,49133,123.0,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,24/12/2010,Subscription to Professional bodies,Business Support Directorate,Personal expenses name witheld,49142,130.0,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,14/12/2010,Subscription to Professional bodies,Business Support Directorate,Personal expenses name witheld,49085,150.0,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,17/12/2010,Telephone Rentals and Call Charges,Business Support Directorate,British  Telecom,1012014,-4506.43,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,15/12/2010,Telephone Rentals and Call Charges,Business Support Directorate,Virgin Media,414650701-13/12/10,104.03,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,09/12/2010,Telephone Rentals and Call Charges,Business Support Directorate,Virgin Media,414781801-06/12/10,105.68,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,13/12/2010,Telephone Rentals and Call Charges,Business Support Directorate,Virgin Media,414673601-06/12/10,229.13,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,13/12/2010,Telephone Rentals and Call Charges,Business Support Directorate,Virgin Media,409092102-06/12/10,412.43,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,08/12/2010,Telephone Rentals and Call Charges,Business Support Directorate,Virgin Media,917218-006,441.41,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,15/12/2010,Telephone Rentals and Call Charges,Business Support Directorate,O2 UK Ltd,20531454,568.92,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,15/12/2010,Telephone Rentals and Call Charges,Business Support Directorate,Virgin Media,409092201-06/12/10,1162.45,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,24/12/2010,Telephone Rentals and Call Charges,Business Support Directorate,Opal,5632084,1176.97,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,08/12/2010,Telephone Rentals and Call Charges,Business Support Directorate,Ripe NCC,I1100347,1602.73,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,17/12/2010,Telephone Rentals and Call Charges,Business Support Directorate,British  Telecom,IPLC/1008/0038,5820.81,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,15/12/2010,Telephone Rentals and Call Charges,Business Support Directorate,British  Telecom,25104662 Q011,5876.25,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,02/12/2010,Telephone Rentals and Call Charges,Business Support Directorate,Vodafone Corporate Ltd,57212251,17596.28,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,09/12/2010,Telephone Rentals and Call Charges,Business Support Directorate,British  Telecom,VP02239170M10601,20159.31,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,06/12/2010,Telephone Rentals and Call Charges,Business Support Directorate,Zen,TTHOM0915,581.77,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,06/12/2010,Telephone Rentals and Call Charges,Business Support Directorate,Zen Internet,TTHOM0917,384.6,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,06/12/2010,Telephone Rentals and Call Charges,Business Support Directorate,MeetingZone,ROMOU297,201.03,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,08/12/2010,Training,Business Support Directorate,Brunel University,FC109102,-8615.0,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,15/12/2010,Training,Trade Marks Directorate,Central Law Training Ltd,3963638,-495.0,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,15/12/2010,Training,Innovation Directorate,University of Wales Newport,16540CN,-148.5,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,14/12/2010,Training,Innovation Directorate,Earls Caterers Ltd,25874,67.9,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,08/12/2010,Training,Business Support Directorate,East of England Ambulance NHS Trust,650641,70.5,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,03/12/2010,Training,Business Support Directorate,City & Guilds Institute,801703380,77.9,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,13/12/2010,Training,Copyright and IP Enforcement Directorate,Coleg Gwent,INV63780,107.4,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,14/12/2010,Training,Finance Directorate,Palladium Training & Consultancy,40872,146.0,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,13/12/2010,Training,Patents Directorate,Coleg Gwent,INV63780,247.4,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,10/12/2010,Training,Finance Directorate,iTrain Consulting Ltd,50-11-4078,260.85,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,21/12/2010,Training,Finance Directorate,Personal expenses name witheld,49122,279.0,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,07/12/2010,Training,Patents Directorate,GovNet Communications,17198,425.0,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,08/12/2010,Training,Innovation Directorate,East of England Ambulance NHS Trust,650639,452.38,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,08/12/2010,Training,Innovation Directorate,G Kaiser,IPO/FRE/JTHOMP/GK/2010-07A,487.5,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,16/12/2010,Training,Trade Marks Directorate,Central Law Training Ltd,3986924,495.0,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,08/12/2010,Training,Business Support Directorate,East of England Ambulance NHS Trust,650640,569.88,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,22/12/2010,Training,Business Support Directorate,SQS Group Ltd,UT75819,750.0,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,02/12/2010,Training,Business Support Directorate,Palladium Training & Consultancy,40867,765.0,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,17/12/2010,Training,Copyright and IP Enforcement Directorate,Palladium Training & Consultancy,40866,919.0,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,14/12/2010,Training,Finance Directorate,Office for National Statistics,1019510,1440.0,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,07/12/2010,Training,Finance Directorate,JML Training & Consultation,JM01574,1458.58,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,13/12/2010,Training,Copyright and IP Enforcement Directorate,IIR Limited,45155618,1579.05,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,21/12/2010,Training,Business Support Directorate,LRQA Limited,10006756,1599.01,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,16/12/2010,Training,Finance Directorate,JML Training & Consultation,JM01586,1733.58,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,15/12/2010,Training,Business Support Directorate,TMS Development International Ltd,2504,1756.0,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,06/12/2010,Training,Business Support Directorate,European Patent Office,40188002/07.09.2010,3288.67,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,08/12/2010,Training,Business Support Directorate,PJR Ltd,4071,3545.0,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,01/12/2010,Training,Copyright and IP Enforcement Directorate,Department For Business Innovation & Skills,10029331,4928.0,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,08/12/2010,Training,Business Support Directorate,Brunel University,FI139444,8615.0,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,06/12/2010,Training,Patents Directorate,Blaxx Registration,46,210.0,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,06/12/2010,Training,Patents Directorate,Blaxx Registration,46,210.0,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,06/12/2010,Training,Patents Directorate,Butterworth Tolley,JW46,99.88,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,16/12/2010,Travel and subsistence Overseas,International Policy Directorate,Carlson Wagonlit,4576095,65.28,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,16/12/2010,Travel and subsistence Overseas,Patents Directorate,Carlson Wagonlit,4577750,77.35,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,16/12/2010,Travel and subsistence Overseas,Patents Directorate,Carlson Wagonlit,4577748,99.43,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,16/12/2010,Travel and subsistence Overseas,Patents Directorate,Carlson Wagonlit,4577623,164.09,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,14/12/2010,Travel and subsistence Overseas,Chief Executive's Office,Personal expenses name witheld,49096,175.5,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,16/12/2010,Travel and subsistence Overseas,Finance Directorate,Carlson Wagonlit,4575548,180.13,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,01/12/2010,Travel and subsistence Overseas,International Policy Directorate,Personal expenses name witheld,49003,189.75,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,23/12/2010,Travel and subsistence Overseas,Copyright and IP Enforcement Directorate,Personal expenses name witheld,49138,189.81,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,01/12/2010,Travel and subsistence Overseas,International Policy Directorate,Personal expenses name witheld,49004,190.67,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,16/12/2010,Travel and subsistence Overseas,International Policy Directorate,Carlson Wagonlit,4575397,201.42,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,16/12/2010,Travel and subsistence Overseas,Patents Directorate,Carlson Wagonlit,4574605,204.9,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,01/12/2010,Travel and subsistence Overseas,International Policy Directorate,Personal expenses name witheld,49000,209.38,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,16/12/2010,Travel and subsistence Overseas,Business Support Directorate,Carlson Wagonlit,4575536,221.14,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,16/12/2010,Travel and subsistence Overseas,Business Support Directorate,Carlson Wagonlit,4576146,221.68,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,16/12/2010,Travel and subsistence Overseas,Patents Directorate,Carlson Wagonlit,4576121,221.68,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,16/12/2010,Travel and subsistence Overseas,Copyright and IP Enforcement Directorate,Carlson Wagonlit,4577170,225.45,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,16/12/2010,Travel and subsistence Overseas,Patents Directorate,Carlson Wagonlit,4578204,226.95,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,16/12/2010,Travel and subsistence Overseas,Copyright and IP Enforcement Directorate,Carlson Wagonlit,4581014,262.05,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,16/12/2010,Travel and subsistence Overseas,Copyright and IP Enforcement Directorate,Carlson Wagonlit,4581018,262.05,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,16/12/2010,Travel and subsistence Overseas,Patents Directorate,Carlson Wagonlit,4579563,305.33,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,16/12/2010,Travel and subsistence Overseas,Chief Executive's Office,Carlson Wagonlit,4582103,325.27,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,09/12/2010,Travel and subsistence Overseas,Innovation Directorate,Personal expenses name witheld,49058,351.88,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,16/12/2010,Travel and subsistence Overseas,Patents Directorate,Carlson Wagonlit,4580559,380.68,Not known
