OpenedDate,OpenedYear,PracticeCode,PracticeName,BusinessCategory,BusinessName,BusinessCity,BusinessState,BusinessZip
02/27/2018,2018,26,Advertising,Health Care,,Renton,WA,98057    
12/28/2018,2018,316,Billing Issues,Electronic Shopping,,Scottsdale,AZ,85260    
03/23/2018,2018,301,Failure To Deliver/Perform,Telecommunications,Ziply Fiber fka Frontier Communications,Everett,WA,98201    
09/11/2020,2020,999,Other/Miscellaneous,Electronic Shopping,Optavia,Baltimore,MD,21202    
03/20/2020,2020,61,Phishing,Unclassified Establishments, Unknown,,  ,         
05/15/2020,2020,999,Other/Miscellaneous,Government Agencies,Washington State Employment Security Department,Olympia,WA,98507    
06/07/2017,2017,22,Failure To Adjust/Refund,Software Publishers,Microsoft Corporation,Redmond,WA,98052    
06/14/2018,2018,303,Questionable Quality Product/Service,Electronic Shopping,,"Ottawa, Ontario",  ,K1Z7M-4   
07/12/2017,2017,998,Governement agency complaint,Government Agencies,City of Federal Way,Federal Way,WA,98002    
09/18/2017,2017,513,Bushing,Auto Sales,Dick Says Yes,Vancouver,WA,98665    
05/03/2018,2018,203,Internet & Mobile device based transaction,Dating Clubs and Social Networking,Alumniclass.com,Spokane Valley,WA,99206    
01/31/2017,2017,999,Other/Miscellaneous,Consumer Lending & Transfer Agents,Navient fka Sallie Mae,Wilkes-Barre,PA,18706    
06/20/2019,2019,998,Governement agency complaint,Unclassified Establishments, Unknown,,  ,         
03/29/2018,2018,58,Telemarketing,Unclassified Establishments, Unknown,,  ,         
02/18/2020,2020,316,Billing Issues,Telecommunications,T-Mobile,Albuquerque,NM,87176    
02/12/2021,2021,999,Other/Miscellaneous,Electronic Shopping,Amazon.com,Seattle,WA,98108-1226
11/26/2019,2019,999,Other/Miscellaneous,Amusement & Recreational Industries,,Seattle,WA,98112    
04/06/2020,2020,62,Price Gouging,Retail Sales,,Zillah,WA,98953    
08/22/2018,2018,999,Other/Miscellaneous,Telecommunications,T-Mobile,Albuquerque,NM,87176    
08/20/2018,2018,999,Other/Miscellaneous,Unclassified Establishments, Unknown,,  ,         
10/10/2016,2016,303,Questionable Quality Product/Service,Broadband Providers,Comcast,Fife,WA,98424    
06/22/2020,2020,996,COVID-19,"Promoters of performing arts, sports & similar eve",Brown Paper Tickets,Seattle,WA,98109    
06/07/2013,2013,610,"Health, safety or sanitation",MHU Use Only - MH landlord,Santiago Country View Estates,Santa Ana,CA,92711    
08/10/2016,2016,7,Warranty,Auto Repair,Dishman Dodge,Spokane Valley,WA,99212    
10/09/2015,2015,206,Right To Cancel,Auto Sales,Pierre Money Mart,Seattle,WA,98125    
08/01/2016,2016,208,Partial Performance,Contractors,Department of Larsen,Tacoma,WA,98446    
10/01/2020,2020,999,Other/Miscellaneous,Automobile Manufacturing,Ford Motor Company,Melbourne,FL,32902    
09/16/2013,2013,15,Privacy Abuse,Electronic Shopping,Amazon.com,Seattle,WA,98108-1226
01/31/2017,2017,998,Governement agency complaint,Government Agencies,Washington State Office of the Attorney General,Olympia,WA,98504    
03/10/2015,2015,998,Governement agency complaint,Government Agencies,Washington State Office of the Attorney General,Olympia,WA,98504    
05/02/2020,2020,61,Phishing,Unclassified Establishments, Unknown,,  ,         
04/17/2020,2020,301,Failure To Deliver/Perform,Lessors of Miniwarehouse & Self-Storage Units,,Seattle,WA,98121    
10/19/2015,2015,316,Billing Issues,Telecommunications,Verizon Wireless,Chandler,AZ,85226    
09/01/2015,2015,316,Billing Issues,Extended Service contract companies,American Home Shield,Carroll,IA,51401    
02/13/2017,2017,999,Other/Miscellaneous,Software Publishers,Valve Software,Bellevue,WA,98004    
10/24/2016,2016,301,Failure To Deliver/Perform,Exterminating & pest control Services,,Lititz,PA,17543    
07/16/2020,2020,323,Invoice - misleading or fraudulent,Health Care,CHI Franciscan Health Systems,Tacoma,WA,98402-3400
08/14/2020,2020,999,Other/Miscellaneous,Extended Service contract companies,American Home Shield,Carroll,IA,51401    
10/06/2017,2017,316,Billing Issues,"Electric Power Generation, Transmission & Distribu",Puget Sound Energy,Bellevue,WA,98009-9269
04/09/2021,2021,999,Other/Miscellaneous,Residential Landlord,Luxsle Corp,Seattle,WA,98121    
07/29/2016,2016,323,Invoice - misleading or fraudulent,Books/Magazines & Directory Publishers,Pacific Magazine Billing LLC,San Marcos,CA,92079    
08/18/2017,2017,17,Imposter scam,Phishing,Unknown - IRS Phishing,,  ,         
02/01/2021,2021,996,COVID-19,Couriers & Express Delivery Services,Postmates Inc,San Francisco,CA,94107    
02/22/2019,2019,59,Automatic Dialing,Unclassified Establishments, Unknown,,  ,         
10/18/2016,2016,301,Failure To Deliver/Perform,Contractors,,,WA,         
06/12/2019,2019,999,Other/Miscellaneous,Telecommunications,Mint Mobile,Costa Mesa,CA,92626    
07/08/2019,2019,316,Billing Issues,Broadband Providers,Comcast,Fife,WA,98424    
11/18/2015,2015,316,Billing Issues,Advertising & Related Services (includes coupon bo,Trilegiant,Stamford,CT,06905    
07/02/2019,2019,301,Failure To Deliver/Perform,Travel,Booking.com,"Amsterdam, The Netherlands",  ,         
01/09/2020,2020,999,Other/Miscellaneous,Unclassified Establishments, Unknown,,  ,         
02/01/2013,2013,319,Unauthorized Repair/Service,Consumer Lending & Transfer Agents,,Overland Park,KS,66207    
09/14/2017,2017,999,Other/Miscellaneous,Phishing,Unknown - IRS Phishing,,  ,         
06/22/2017,2017,999,Other/Miscellaneous,Broadband Providers,DIRECTV,Dallas,TX,75202    
11/12/2013,2013,997,Employment Issue,Residential Landlord,,Seattle,WA,98104    
06/21/2016,2016,404,Collection Practices,Legal Services,,Seattle,WA,98104    
03/30/2021,2021,999,Other/Miscellaneous,Legal Services,,Bakersfield,CA,93308    
07/29/2016,2016,320,Unsatisfactory Repair/Service,Auto Repair,J and K Street Rods,Vancouver,WA,98665    
03/29/2013,2013,301,Failure To Deliver/Perform,Dating Clubs and Social Networking,DMZ Group LLC dba Great Expectations / Seattle Singles,Bellevue,WA,98004    
08/20/2015,2015,320,Unsatisfactory Repair/Service,Travel,Motel 6,Carrollton,TX,75007    
08/11/2014,2014,998,Governement agency complaint,Courts,Kent Municipal Court,Kent,WA,98032    
05/28/2013,2013,320,Unsatisfactory Repair/Service,Auto Repair,,Pacific,WA,98047    
05/12/2015,2015,9,High Pressure Sales,Auto Sales,Hannah Motor Company dba Dick Hannah,Vancouver,WA,98668    
07/26/2016,2016,317,Charge Above Estimate,Retail Sales,,Bocca Raton,FL,33431    
01/29/2020,2020,999,Other/Miscellaneous,Contractors,Dear Services,Kent,WA,98032    
02/25/2013,2013,304,Questionable Quality/Used,Automobile Manufacturing,Kia Motors of America,Irvine,CA,92606-1790
01/24/2019,2019,316,Billing Issues,Collections,Merchants Credit Association,Redmond,WA,98052    
03/18/2019,2019,999,Other/Miscellaneous,Death Services,,Moses Lake,WA,98837    
10/14/2019,2019,412,Alleged criminal activity,Legal Services,Gordon & Polcser,Seattle,WA,98121    
04/22/2013,2013,320,Unsatisfactory Repair/Service,Auto Repair,Jiffy Lube Corporate/Heartland Automotive Services,Irving,TX,75062    
01/16/2018,2018,443,Unsolicited Text Message,Telemarketing, Unknown,,  ,         
03/01/2019,2019,320,Unsatisfactory Repair/Service,Auto Repair,,Spokane,WA,99207    
10/17/2017,2017,100,Misrepresentation of Terms,Unclassified Establishments,,Chehalis,WA,98532    
08/07/2013,2013,301,Failure To Deliver/Perform,Retail Sales,WorldWide Electronics dba Buy TV Today,Mukilteo,WA,98275    
02/12/2020,2020,999,Other/Miscellaneous,Extended Service contract companies,Endurance Dealer Services/EWS Vehicle Division,Northbrook,IL,60062    
01/21/2014,2014,627,Privacy Issues,"Accounting, Tax Preparation Bookkeeping & Payroll ",Jackson Hewitt Tax Service,Sarasota,FL,34232    
11/19/2018,2018,642,Landlord/Tenant - Residential,Residential Landlord,,Ellensburg,WA,98926    
02/27/2013,2013,58,Telemarketing,Telemarketing,"CALLERID4U, Inc",Seattle,WA,98104    
08/22/2014,2014,405,Credit Reporting Error,Mortgage Lending,US Bank Corporate Compliance,Minneapolis,MN,55402    
11/05/2015,2015,320,Unsatisfactory Repair/Service,Telecommunications,T-Mobile,Albuquerque,NM,87176    
04/03/2020,2020,999,Other/Miscellaneous,Gas Stations & Convenience Stores,Harrison Super Mart,Centralia,WA,98531    
05/28/2013,2013,19,Inadequate Disclosure,Insurance,Kaiser Permanente Washington,Seattle,WA,98124    
12/26/2017,2017,300,Excessive Price or Charge,Broadband Providers,Comcast,Fife,WA,98424    
10/06/2020,2020,104,Non-Fulfillment,Financing,PayPal,Lavista,NE,68128    
09/12/2016,2016,303,Questionable Quality Product/Service,Contractors,,Oregon City,OR,97045    
01/20/2017,2017,316,Billing Issues,Credit Card Issuers,Citibank Presidential Communications,Sioux Falls,SD,57010-8   
10/28/2019,2019,15,Privacy Abuse,Retail Sales,Costco,Issaquah,WA,98027    
05/24/2021,2021,999,Other/Miscellaneous,Unclassified Establishments, Unknown,,  ,         
08/08/2017,2017,303,Questionable Quality Product/Service,Motor home Manufacturing,Keystone RV,Goshen,IN,46527    
11/26/2019,2019,318,Charge:Service Not Performed/Product not delivered,"Automotive Rental & Leasing (includes cars, trucks",Hertz Corporation,Park Ridge,NJ,07632    
08/20/2020,2020,222,Advance Fee Fraud,Advance Fee Fraud, Unknown,,  ,         
12/28/2018,2018,999,Other/Miscellaneous,Insurance,Allstate Insurance,Northbrook,IL,60062    
02/22/2016,2016,13,Misrepresentation of product or service,"Duct Cleaning, Heating and Air-Conditioning",,Tacoma,WA,98409-2805
05/28/2020,2020,996,COVID-19,Residential Landlord,Loftium Inc,Seattle,WA,98101    
01/26/2015,2015,404,Collection Practices,Rental & leasing services,Financial Pacific Leasing dba Umpqua Bank Vendor Finance,Federal Way,WA,98001-9546
04/04/2014,2014,22,Failure To Adjust/Refund,Commercial Banking,US Bank Corporate Compliance,Minneapolis,MN,55402    
03/02/2020,2020,17,Imposter scam,Phishing,Unknown - Utility Scam,,  ,         
04/25/2014,2014,13,Misrepresentation of product or service,Mortgage Lending,,Upland,CA,91786    
08/22/2018,2018,629,General maintenance,MHU Use Only - MH landlord,Sunset Heights MHC,Costa Mesa,CA,92626-4865
04/24/2020,2020,996,COVID-19,Charities,YMCA - Longview,Longview,WA,98632    
09/21/2016,2016,999,Other/Miscellaneous,Contractors,Cutting Edge Tree Service,Federal Way,WA,98003    
09/17/2019,2019,999,Other/Miscellaneous,Electronic Shopping,,Spokane Valley,WA,99206    
05/09/2016,2016,999,Other/Miscellaneous,Health Care,Affordable Dentures,Tacoma,WA,98409    
06/17/2019,2019,303,Questionable Quality Product/Service,Auto Sales,,,  ,         
03/01/2021,2021,320,Unsatisfactory Repair/Service,Commercial Banking,Chase Executive Office,Houston,TX,77224-9020
07/20/2015,2015,410,Discrimination,Travel,Travel Inn,Des Moines,WA,98198    
09/02/2015,2015,61,Phishing,Phishing,Unknown - Utility Scam,,  ,         
11/13/2014,2014,58,Telemarketing,Telemarketing,Consumer Services,,  ,         
07/02/2020,2020,301,Failure To Deliver/Perform,Retail Sales,Costco,Issaquah,WA,98027    
10/28/2019,2019,61,Phishing,Unclassified Establishments, Unknown,,  ,         
02/02/2017,2017,316,Billing Issues,Commercial Banking,Chase Executive Office,Houston,TX,77224-9020
01/22/2020,2020,203,Internet & Mobile device based transaction,"Admin. & support services (office admin., faciliti",Vital Records Direct SL dba VitalrecordsCertificates.com/Your Vital Records,"Barcelona, Spain",  ,08005    
10/06/2020,2020,999,Other/Miscellaneous,Electronic Shopping,Amazon.com,Seattle,WA,98108-1226
04/05/2013,2013,301,Failure To Deliver/Perform,Security Systems (including locksmiths),Brinks Home Security fka Monitronics/Moni Smart Security,Dallas,TX,75381-4530
04/19/2018,2018,316,Billing Issues,Health Care,Olympic Anesthesia Services,Bremerton,WA,98310    
11/14/2017,2017,61,Phishing,Phishing,Unknown - Technical Support,,  ,         
05/02/2017,2017,448,Student Loan Issue,Consumer Lending & Transfer Agents,Navient,Wilkes-Barre,PA,18706    
06/03/2014,2014,320,Unsatisfactory Repair/Service,Auto Sales,,Port Angeles,WA,98362-9047
06/22/2020,2020,998,Governement agency complaint,Government Agencies, Unknown,,  ,         
01/27/2015,2015,999,Other/Miscellaneous,Couriers & Express Delivery Services,UPS / United Parcel Service,Atlanta,GA,30328    
03/31/2020,2020,996,COVID-19,Telecommunications,Sprint Executive Services,Irving,TX,75016    
09/24/2020,2020,999,Other/Miscellaneous,Telecommunications,Sprint Executive Services,Irving,TX,75016    
04/28/2020,2020,316,Billing Issues,Health Care,Health Services LLC dba Miracle Ear,Eagle,ID,83616    
02/22/2019,2019,61,Phishing,Unclassified Establishments, Unknown,,  ,         
06/06/2019,2019,999,Other/Miscellaneous,Telemarketing,,Lake Worth,FL,33461-4048
08/08/2018,2018,316,Billing Issues,Motor Vehicle Towing,Seattle Towing,Seattle,WA,98134    
09/18/2018,2018,422,Credit/Financing,Auto Sales,Renton Chrysler Dodge Jeep Ram,Renton,WA,98057    
07/06/2020,2020,15,Privacy Abuse,Beauty Salons,,Mountlake Terrace,WA,98043    
06/30/2016,2016,999,Other/Miscellaneous,Software Publishers,,San Francisco,CA,94111    
10/15/2014,2014,203,Internet & Mobile device based transaction,Telecommunications,CenturyLink,Spokane,WA,99208    
07/24/2014,2014,998,Governement agency complaint,"Justice, Public Order & Safety",Lakewood Police Department,Lakewood,WA,98499    
08/21/2020,2020,999,Other/Miscellaneous,Commercial Banking,US Bank Corporate Compliance,Minneapolis,MN,55402    
01/03/2020,2020,999,Other/Miscellaneous,Travel,Priceline.com,Norwalk,CT,06854    
04/16/2021,2021,318,Charge:Service Not Performed/Product not delivered,Auto Repair,J & K Automotive,Mount Vernon,WA,98273    
02/25/2020,2020,999,Other/Miscellaneous,Auto Repair,,Tukwila,WA,98168    
05/21/2019,2019,999,Other/Miscellaneous,Personal Care Services,,Renton,WA,98058    
10/10/2018,2018,999,Other/Miscellaneous,"Accounting, Tax Preparation Bookkeeping & Payroll ",,Medical Lake,WA,99022-0694
02/25/2021,2021,203,Internet & Mobile device based transaction,Internet Search Engines,Google Incorporated,Mountain View,CA,94043    
07/25/2016,2016,403,Collection Activity (Fraudulent or mistaken ID),Unclassified Establishments, Unknown,,  ,         
09/24/2014,2014,301,Failure To Deliver/Perform,Educational Services,"Internet Order, LLC dba Stroll dba Pimsleur Approach",Philadelphia,PA,19103-2803
11/04/2020,2020,996,COVID-19,Health Care,,Shelton,WA,98584    
08/08/2019,2019,999,Other/Miscellaneous,Air Transportation,Qatar Airways,New York,NY,10118    
12/23/2020,2020,7,Warranty,Software Publishers,Microsoft Corporation,Redmond,WA,98052    
04/15/2020,2020,999,Other/Miscellaneous,Auto Repair,,Everett ,WA,98203    
05/31/2016,2016,999,Other/Miscellaneous,Broadband Providers,United Online/Juno/Netzero,Woodland Hills,CA,91367-6677
01/28/2020,2020,17,Imposter scam,Unclassified Establishments, Unknown,,  ,         
04/17/2017,2017,642,Landlord/Tenant - Residential,Residential Landlord,Gary Adkins Properties,Selah,WA,98942    
03/11/2020,2020,316,Billing Issues,Broadband Providers,Comcast,Fife,WA,98424    
09/27/2019,2019,300,Excessive Price or Charge,Contractors,DLM Air Service,Vancouver,WA,98662    
04/05/2013,2013,58,Telemarketing,Telemarketing,Canadian Online Pharmacy.com,,WA,         
10/18/2016,2016,998,Governement agency complaint,Government Agencies,Public Employees Benefits Board,Olympia,WA,98503    
05/01/2015,2015,316,Billing Issues,Mortgage Lending,CENLAR/Central Loan Administration and Reporting,Eagan,MN,55121    
02/05/2020,2020,999,Other/Miscellaneous,Unclassified Establishments, Unknown,,  ,         
08/23/2016,2016,206,Right To Cancel,Broadband Providers,DIRECTV,Dallas,TX,75202    
07/22/2020,2020,999,Other/Miscellaneous,Telecommunications,AT&T Mobility,Dallas,TX,75202    
09/29/2016,2016,999,Other/Miscellaneous,Auto Sales,Rairdon Chrysler Dodge Jeep Ram of Bellingham dba Rairdon's Hyundai,Bellingham,WA,98228    
01/29/2015,2015,301,Failure To Deliver/Perform,Electronic Shopping,,Jacksonville,FL,32254    
05/09/2016,2016,100,Misrepresentation of Terms,Broadband Providers,DIRECTV,Dallas,TX,75202    
09/07/2018,2018,645,LL/T personality conflicts,MHU Use Only - MH landlord,West Prairie Village,Spokane,WA,99224    
12/15/2017,2017,999,Other/Miscellaneous,Insurance,Travel Guard International,Kansas City,MO,64114    
04/29/2013,2013,58,Telemarketing,Telemarketing,"CALLERID4U, Inc",Seattle,WA,98104    
04/22/2021,2021,203,Internet & Mobile device based transaction,"Breeders, Stables and Livestock Boarding",The Finch Farm,Vancouver,WA,98682    
02/08/2016,2016,316,Billing Issues,Retail Sales,Nordstrom Inc,Seattle,WA,98101    
11/20/2013,2013,303,Questionable Quality Product/Service,Auto Sales,Pacific Truck Center,Medford,OR,97504    
12/04/2020,2020,999,Other/Miscellaneous,Broadband Providers,Dish Network,Littleton,CO,80120    
02/05/2019,2019,18,Service Representation,Moving Companies,PODS - Des Moines,Des Moines,WA,98198    
04/09/2020,2020,410,Discrimination,Residential Landlord,Around the Clock Inc Property Management,Kent,WA,98032    
08/28/2019,2019,22,Failure To Adjust/Refund,Amusement & Recreational Industries,,Seattle,WA,98107    
04/23/2015,2015,316,Billing Issues,Amusement & Recreational Industries,,,MI,         
08/24/2017,2017,22,Failure To Adjust/Refund,Electronic Shopping,Haband,Warren,PA,16366    
11/19/2015,2015,303,Questionable Quality Product/Service,Auto Sales,Mountain West Motors,Spokane ,WA,99202    
05/26/2016,2016,316,Billing Issues,Telecommunications,CenturyLink,Spokane,WA,99208    
09/11/2020,2020,999,Other/Miscellaneous,Credit Card Issuers,Capital One Services,Richmond,VA,23285-5870
09/20/2018,2018,999,Other/Miscellaneous,Travel,Experience Park Tours,Cle Elum,WA,98922    
03/25/2021,2021,203,Internet & Mobile device based transaction,"Food, beverage, tobacco, textiles, apparel Manufac",,Tacoma,WA,98402    
06/27/2013,2013,301,Failure To Deliver/Perform,Telecommunications,Verizon Wireless,Chandler,AZ,85226    
05/08/2019,2019,17,Imposter scam,Unclassified Establishments, Unknown,,  ,         
12/28/2015,2015,316,Billing Issues,Insurance,,Minot ,ND,58703-0890
01/13/2015,2015,300,Excessive Price or Charge,Auto Sales,Town Toyota,East Wenatchee,WA,98802    
07/27/2016,2016,104,Non-Fulfillment,Broadband Providers,DIRECTV,Dallas,TX,75202    
01/24/2020,2020,999,Other/Miscellaneous,Travel,,Springfield,MO,65814    
11/07/2018,2018,301,Failure To Deliver/Perform,Waste Management Services,,Lynnwood,WA,98087    
01/22/2021,2021,303,Questionable Quality Product/Service,Legal Services,CTM Connolly Tacon & Meserve,Olympia,WA,98501    
08/11/2014,2014,320,Unsatisfactory Repair/Service,Commercial Banking,,New Haven,CT,06536    
11/19/2019,2019,22,Failure To Adjust/Refund,Broadband Providers,Comcast,Fife,WA,98424    
05/03/2021,2021,999,Other/Miscellaneous,Government Agencies,Federal Bureau of Investigation,Washington,DC,20535-0001
10/08/2018,2018,9,High Pressure Sales,Educational Services,,Cottonwood Heights,UT,84121    
03/28/2016,2016,301,Failure To Deliver/Perform,Electronic Shopping,Northwest Territorial Mint,Auburn,WA,98071    
12/08/2014,2014,319,Unauthorized Repair/Service,Broadband Providers,Dish Network,Littleton,CO,80120    
05/15/2020,2020,999,Other/Miscellaneous,Contractors,DEAR Services,Kent,WA,98032    
06/18/2020,2020,22,Failure To Adjust/Refund,Electronic Shopping,,,  ,         
04/18/2020,2020,62,Price Gouging,Retail Sales,Rite Aid,Harrisburg,PA,17105    
09/12/2018,2018,317,Charge Above Estimate,Travel,Worldmark by Wyndham,Orlando,FL,32821    
12/16/2013,2013,404,Collection Practices,Collections,,Spokane Valley ,WA,99216-0742
09/07/2016,2016,999,Other/Miscellaneous,Computer & office machine system repair & maintena,,Essex,VT,05451    
02/04/2020,2020,303,Questionable Quality Product/Service,Automobile Manufacturing,General Motors,Detroit,MI,48232-5173
03/07/2019,2019,104,Non-Fulfillment,Electronic Shopping,New York Shirt Company,Bellingham,WA,98226    
12/05/2016,2016,213,Free to Pay,Beauty Salons,,Foster City,CA,94404    
10/27/2016,2016,20,Negative Option,Beauty Salons,,Hoboken,WA,07030-1366
05/04/2018,2018,999,Other/Miscellaneous,Auto Sales,Toyota of Bellingham,Bellingham,WA,98229    
07/30/2015,2015,58,Telemarketing,Telemarketing,Avis / Budget Rent A Car,Tulsa,OK,74169    
01/18/2018,2018,998,Governement agency complaint,Government Agencies,Washington State Department of Social and Health Services,Olympia,WA,98504-4513
03/04/2015,2015,303,Questionable Quality Product/Service,Automobile Manufacturing,American Honda Motor Company,Torrance,CA,90501-2746
11/02/2018,2018,203,Internet & Mobile device based transaction,Books/Magazines & Directory Publishers,Zillow Group Inc/Trulia Inc,Seattle,WA,98101    
09/06/2016,2016,301,Failure To Deliver/Perform,Electronic Shopping,,Charlotte,NC,28216    
03/21/2018,2018,319,Unauthorized Repair/Service,Legal Services,,East Olympia,WA,98540    
03/11/2016,2016,61,Phishing,Phishing,Unknown - IRS Phishing,,  ,         
03/31/2016,2016,203,Internet & Mobile device based transaction,Religious Organizations,Christian Prayer Center AKA Velorum Inc,Seattle,WA,98115    
04/26/2013,2013,316,Billing Issues,Commercial Banking,One Main Financial fka Springleaf Financial,Irving,TX,75039    
04/06/2020,2020,301,Failure To Deliver/Perform,Software Publishers,"Soulbound Studios, LLC",Issaquah,WA,98029-6245
09/25/2017,2017,25,Refund Policies,Travel,Expedia,Seattle,WA,98119    
01/25/2021,2021,212,Spyware / Malware,Computer & office machine system repair & maintena,iYogi,New York,NY,10013    
01/06/2015,2015,203,Internet & Mobile device based transaction,"Kitchen utensil manufacturing, includes pots, pans",Kitchen Advance / RMC Gourmet Cooking,Vista,CA,92081    
08/08/2013,2013,316,Billing Issues,Electronic Shopping,Amazon.com,Seattle,WA,98108-1226
03/04/2020,2020,999,Other/Miscellaneous,Health Care,Columbia Capital Medical Center aka Capital Medical Center,Olympia,WA,98502    
07/22/2014,2014,319,Unauthorized Repair/Service,Health and Diet Clubs,,Aventura,FL,33180    
01/12/2021,2021,999,Other/Miscellaneous,"Electronic Equip., Appliance & Component Mfg'ring ",,Australia,  ,3059     
06/25/2019,2019,402,Collections - Threatening behavior includes arrest,Collections,,,  ,         
01/19/2021,2021,22,Failure To Adjust/Refund,Commercial Banking,KeyBank National Association,Cleveland,OH,44114    
02/11/2015,2015,303,Questionable Quality Product/Service,Auto Sales,,Seattle,WA,98103    
06/14/2019,2019,26,Advertising,Restaurants and Bars,,Marysville,WA,98271    
09/28/2018,2018,999,Other/Miscellaneous,Government Agencies,Pierce County Prosecuting Attorney,Tacoma,WA,98402-2171
05/15/2017,2017,22,Failure To Adjust/Refund,Amusement & Recreational Industries,,Kirkland,WA,98033    
07/11/2019,2019,999,Other/Miscellaneous,Government Agencies,,Oak Harbor,WA,98278-5000
08/04/2015,2015,627,Privacy Issues,Broadband Providers,,,  ,         
06/19/2019,2019,104,Non-Fulfillment,Auto Repair,Car Toys Corporate Headquarters,Seattle,WA,98109    
08/27/2018,2018,404,Collection Practices,Collections,Simms and Associates,Newark,DE,19714    
05/21/2019,2019,999,Other/Miscellaneous,Consumer Lending & Transfer Agents,Green Dot,Pasadena,CA,91107    
01/20/2015,2015,13,Misrepresentation of product or service,"Colleges, Universities & Professional Schools",Everest College,Vancouver,WA,98684    
02/06/2017,2017,998,Governement agency complaint,Government Agencies,Washington State Employment Security Department,Olympia,WA,98507    
11/05/2018,2018,316,Billing Issues,Credit Card Issuers,American Express,Sunrise,FL,33323    
04/05/2013,2013,316,Billing Issues,Government Agencies,,Sacramento,CA,95812    
03/11/2019,2019,22,Failure To Adjust/Refund,Health Care,Federal Way Dental Excellence,Federal Way,WA,98003    
08/26/2020,2020,996,COVID-19,Health and Diet Clubs,Planet Fitness - Marysville,Marysville,WA,98270    
04/12/2017,2017,316,Billing Issues,Contractors,Service Master- Longview,Longview,WA,98632    
09/15/2016,2016,999,Other/Miscellaneous,Financing,Pay Anywhere,Troy,MI,48083    
02/23/2015,2015,13,Misrepresentation of product or service,"Duct Cleaning, Heating and Air-Conditioning",BH Pacific Home Services LLC,Portland,OR,97229    
05/14/2014,2014,301,Failure To Deliver/Perform,Retail Sales,,Downers Grove,IL,60515    
11/13/2017,2017,203,Internet & Mobile device based transaction,Broadband Providers,DIRECTV,Dallas,TX,75202    
05/03/2013,2013,301,Failure To Deliver/Perform,Electronic Shopping,,,  ,         
07/03/2013,2013,444,Foreclosure Issue,Mortgage Lending,Bank of America NA,Newark,DE,19713    
06/26/2020,2020,999,Other/Miscellaneous,Internet Search Engines,Google Incorporated,Mountain View,CA,94043    
12/02/2020,2020,999,Other/Miscellaneous,Extended Service contract companies,Alpha Warranty Services Inc,Riverton,UT,84065-0580
11/19/2018,2018,412,Alleged criminal activity,Unclassified Establishments, Unknown,,  ,         
01/02/2013,2013,58,Telemarketing,Telemarketing,Pacific Telecom Communications Group,,CA,         
08/17/2016,2016,318,Charge:Service Not Performed/Product not delivered,Home and Condo owner associations,Vantage Community Management,Lacey,WA,98516    
05/16/2013,2013,22,Failure To Adjust/Refund,"Motorcycle, bicycle, & parts Manufacturing",,City of Industry,CA,91748    
02/26/2014,2014,301,Failure To Deliver/Perform,Electronic Shopping,Northwest Territorial Mint,Auburn,WA,98071    
01/29/2021,2021,999,Other/Miscellaneous,Health and Diet Clubs,,Kirkland,WA,98033    
12/26/2018,2018,999,Other/Miscellaneous,Auto Sales,Bill Robertson Nissan,Pasco,WA,99301    
12/05/2014,2014,303,Questionable Quality Product/Service,Contractors,,Renton,WA,98058    
05/26/2021,2021,319,Unauthorized Repair/Service,Couriers & Express Delivery Services,Portier LLC dba Uber Eats,San Francisco,CA,94103    
03/09/2015,2015,320,Unsatisfactory Repair/Service,Contractors,,Lynnwood,WA,98036    
08/10/2018,2018,302,Not As Ordered,Beauty Salons,,Seattle,WA,98101    
08/06/2013,2013,316,Billing Issues,Books/Magazines & Directory Publishers,,Lowell,MA,01852    
08/13/2020,2020,998,Governement agency complaint,Courts,Skagit County Superior Court,Mount Vernon,WA,98273    
01/24/2018,2018,25,Refund Policies,Electronic Shopping,LuLaRoe,Corona,CA,92879    
05/31/2018,2018,201,Unsolicited Mail,Advertising & Related Services (includes coupon bo,Valassis dba Red Plum,Livonia,MI,48152-7001
07/03/2018,2018,999,Other/Miscellaneous,Electronic Shopping,Fingerhut Customer Card Services,St Cloud,MN,56303    
01/16/2015,2015,403,Collection Activity (Fraudulent or mistaken ID),Unclassified Establishments, Unknown,,  ,         
12/16/2019,2019,999,Other/Miscellaneous,Telecommunications,CenturyLink,Spokane,WA,99208    
12/28/2017,2017,17,Imposter scam,Phishing,Unknown - Utility Scam,,  ,         
02/19/2014,2014,444,Foreclosure Issue,Mortgage Lending,Ditech Financial LLC fka Green Tree Servicing,St Paul,MN,55102    
07/14/2016,2016,9,High Pressure Sales,Travel,Wyndham Vacation Resorts,Las Vegas,NV,89135    
10/05/2018,2018,303,Questionable Quality Product/Service,Auto Sales,West Coast Auto Dealers - Pasco,Pasco,WA,99301    
01/08/2016,2016,998,Governement agency complaint,Government Agencies,Department of Transporation Good to Go Division,Seattle,WA,98103-9730
08/19/2016,2016,303,Questionable Quality Product/Service,Restaurants and Bars,Starbucks,Seattle,WA,98134    
07/08/2014,2014,316,Billing Issues,Mortgage Lending,Ditech Financial LLC fka Green Tree Servicing,St Paul,MN,55102    
09/29/2020,2020,16,Identity Theft,Unclassified Establishments, Unknown,,  ,         
03/16/2018,2018,203,Internet & Mobile device based transaction,Electronic Shopping,,,  ,         
09/11/2018,2018,7,Warranty,Retail Sales,Sears Holdings Management Corporation,Hoffman Estates,IL,60179-0001
