CAMIS,DBA,BORO,BUILDING,STREET,ZIPCODE,PHONE,CUISINE DESCRIPTION,ACTION,VIOLATION CODE,INSPECTION TYPE,NTA
50066552,"Kennedy's Chicken, Pizza & Burgers",Bronx,131,WEST KINGSBRIDGE ROAD,10468.0,7184847308,Chicken,F,05H,Pre-permit (Operational) / Initial Inspection,BX28
50085486,88 WEIJIA,Queens,3624,UNION ST,11354.0,7183583935,Chinese,U,04A,Cycle Inspection / Initial Inspection,QN22
50049997,AAHAR,Manhattan,10,MURRAY STREET,10007.0,6466493374,Indian,F,10F,Cycle Inspection / Initial Inspection,MN24
50087928,PALM COURT HALAL RESTAURANT AND BAKERY,Queens,11911,JAMAICA AVE,11418.0,7186746600,Caribbean,F,10F,Pre-permit (Operational) / Re-inspection,QN54
41061016,PEARL RESTAURANT,Queens,131-03,LIBERTY AVENUE,11419.0,7189258899,Chinese,U,08A,Cycle Inspection / Initial Inspection,QN55
41343933,ASIA PALACE,Brooklyn,4813,NEW UTRECHT AVENUE,11219.0,7189723434,Jewish/Kosher,D,04L,Cycle Inspection / Re-inspection,BK88
50000551,WOLFNIGHTS,Manhattan,99,RIVINGTON STREET,10002.0,6466698070,American,U,10F,Cycle Inspection / Initial Inspection,MN27
50034871,HO'BRAH A TACO JOINT,Staten Island,412,FOREST AVENUE,10301.0,7184428226,Tex-Mex,U,04N,Cycle Inspection / Initial Inspection,SI35
50052717,TOP OCEAN CHINESE RESTAURANT,Brooklyn,6909,8 AVENUE,11228.0,7186286288,Chinese,U,02G,Cycle Inspection / Re-inspection,BK30
50081217,STANLEY COFFEE SHOP,Brooklyn,675,STANLEY AVENUE,11207.0,7186496228,Spanish,U,10B,Cycle Inspection / Re-inspection,BK82
41639363,BOTTEGA RESTAURANT,Manhattan,1331,2 AVENUE,10021.0,2122885282,Italian,P,09C,Cycle Inspection / Initial Inspection,MN31
50087485,TBAAR,Queens,9603,37TH AVE,11368.0,7188980616,"Juice, Smoothies, Fruit Salads",D,06E,Pre-permit (Operational) / Initial Inspection,QN26
40535512,KUM GANG SAN,Queens,13828,NORTHERN BOULEVARD,11354.0,7184610909,Korean,U,02B,Cycle Inspection / Re-inspection,QN22
50093307,LOCK YARD,Brooklyn,9221,5 AVENUE,11209.0,7183335282,American,F,04H,Pre-permit (Operational) / Initial Inspection,BK31
50072852,DIY KARAOKE,Queens,13335,ROOSEVELT AVE,11354.0,7185396666,Asian/Asian Fusion,F,15F1,Smoke-Free Air Act / Initial Inspection,QN22
50053148,EL JEFFE,Brooklyn,1483,FULTON STREET,11216.0,3475150565,Mexican,U,09A,Cycle Inspection / Initial Inspection,BK75
41362413,AERONUOVA,Queens,,JFK INTERNATIONAL AIRPORT,11430.0,7186566210,American,D,10F,Cycle Inspection / Initial Inspection,
41706711,NOT GUILTY DELICATESSEN,Staten Island,19,HYATT STREET,10301.0,7184485143,Sandwiches,F,04N,Cycle Inspection / Re-inspection,SI22
50036129,BISTROT LEO,Manhattan,60,THOMPSON STREET,10012.0,2122198119,American,P,04C,Cycle Inspection / Initial Inspection,MN24
41547073,TACO KING,Brooklyn,61A,CHURCH AVENUE,11218.0,7184351899,Tex-Mex,D,06E,Cycle Inspection / Initial Inspection,BK41
50075543,FOO HING KITCHEN,Bronx,2706,3 AVENUE,10454.0,7186657593,Chinese,D,10F,Cycle Inspection / Re-inspection,BX39
50073356,ELITE CAFE,Queens,7228,MAIN ST,11367.0,7185440307,Jewish/Kosher,D,10F,Pre-permit (Operational) / Initial Inspection,QN37
40733383,HARU,Manhattan,433,AMSTERDAM AVENUE,10024.0,2125795655,Japanese,D,10F,Cycle Inspection / Initial Inspection,MN12
41546956,TAK KING CHINESE RESTAURANT,Brooklyn,1367,FULTON STREET,11216.0,7186223416,Chinese,U,08A,Cycle Inspection / Re-inspection,BK75
50044856,HOT BAGELS,Brooklyn,4706,AVENUE N,11234.0,7182529440,American,F,02G,Cycle Inspection / Initial Inspection,BK58
50072119,FINIX CAFE & JUICE BAR,Bronx,2419,GRAND CONCOURSE,10468.0,3477859016,"Juice, Smoothies, Fruit Salads",D,04L,Cycle Inspection / Re-inspection,BX40
41320931,RICH VILLAGE RESTAURANT,Brooklyn,6009,7 AVENUE,11220.0,7182388628,Chinese,D,10F,Cycle Inspection / Initial Inspection,BK34
50048540,LA COLOMBE,Manhattan,154,PRINCE STREET,10012.0,6466907334,Coffee/Tea,E,16E,Calorie Posting / Initial Inspection,MN24
50038120,SHUN WON FLUSHING,Queens,4127,MAIN ST,11355.0,7184606118,Chinese,P,04N,Cycle Inspection / Initial Inspection,QN22
50075751,GRAN CAFFE DE MARTINI,Brooklyn,609,VANDERBILT AVENUE,11238.0,9293068332,Coffee/Tea,S,20D,Administrative Miscellaneous / Initial Inspection,BK64
41542492,FAR EAST SZECHUAN KITCHEN,Queens,71-04,KISSENA BOULEVARD,11367.0,7182631265,Chinese,F,06E,Cycle Inspection / Initial Inspection,QN37
41524567,SWEETNESS USA,Brooklyn,1150,CONEY ISLAND AVENUE,11230.0,7184211150,Pakistani,D,10B,Cycle Inspection / Initial Inspection,BK42
40578092,COSTELLO'S CLADDAGH INN,Brooklyn,3042,NOSTRAND AVENUE,11229.0,7183779798,Irish,U,04L,Cycle Inspection / Initial Inspection,BK44
50000419,NATUREWORKS,Manhattan,43-45,W 55 STREET,10019.0,2123333020,American,U,06F,Cycle Inspection / Re-inspection,MN17
41353612,SOHO SUSHI,Manhattan,231,SULLIVAN STREET,10012.0,2127772188,Japanese,D,10I,Cycle Inspection / Initial Inspection,MN23
50093993,CHANO'S CANTINA,Queens,3555,31ST ST,11106.0,9178327261,Mexican,D,10D,Pre-permit (Operational) / Re-inspection,QN70
40700724,SCALINI FEDELI,Manhattan,165,DUANE STREET,10013.0,2125280400,Italian,U,04H,Cycle Inspection / Initial Inspection,MN24
50069833,NOWHERE BAR LOUNGE RESTAURANT,Brooklyn,1495,DEKALB AVENUE,11237.0,7185527004,Spanish,E,05F,Pre-permit (Non-operational) / Initial Inspection,BK77
50035412,JOYCE'S TAVERN,Staten Island,3823,RICHMOND AVENUE,10312.0,7189480220,Irish,D,06C,Cycle Inspection / Initial Inspection,SI54
50103932,VOYAGER ESPRESSO,Manhattan,110,WILLIAM STREET,10038.0,2122272744,,,,,MN25
50011308,AMARACHI PRIME,Brooklyn,189,BRIDGE STREET,11201.0,6466414510,African,O,10F,Cycle Inspection / Reopening Inspection,BK38
41104783,BUDEPEST CAFE,Manhattan,1631,2 AVENUE,10028.0,2123271105,Eastern European,D,06D,Cycle Inspection / Re-inspection,MN32
50053225,TEMPLE COURT,Manhattan,5,BEEKMAN STREET,10038.0,2127800880,American,F,06H,Cycle Inspection / Initial Inspection,MN25
41086575,DUNKIN,Bronx,5501,BROADWAY,10463.0,7184322606,Donuts,P,08A,Cycle Inspection / Initial Inspection,BX29
41570059,AAA KENNEDY FRIED CHICKEN,Staten Island,253,BROADWAY,10310.0,7184470960,Chicken,D,08A,Cycle Inspection / Initial Inspection,SI35
41634744,JAMAICAN FLAVORS,Queens,8915,165TH ST,11432.0,7186587600,Caribbean,D,10I,Cycle Inspection / Initial Inspection,QN61
50057851,IRVING FARM COFFEE ROASTERS,Manhattan,135,EAST   50 STREET,10022.0,2122060707,Coffee/Tea,D,10F,Cycle Inspection / Re-inspection,MN19
50086759,THE PHO 3,Manhattan,152,7 AVENUE SOUTH,10014.0,9178221229,Southeast Asian,D,04L,Cycle Inspection / Initial Inspection,MN23
41442391,LE P'TIT PARIS BISTRO,Brooklyn,256,PROSPECT PARK WEST,11215.0,7183693590,French,D,10H,Cycle Inspection / Re-inspection,BK40
40368338,BRADY'S BAR,Manhattan,1583,2 AVENUE,10028.0,2128616070,American,D,08C,Cycle Inspection / Initial Inspection,MN32
50087445,SILO CAFE,Manhattan,805,3 AVENUE,10022.0,2128887456,American,F,04L,Cycle Inspection / Re-inspection,MN19
50018428,HAN WONG RESTAURANT,Brooklyn,8510,20 AVENUE,11214.0,7187141188,Chinese,P,06A,Cycle Inspection / Initial Inspection,BK28
40731374,PIZZA DEN,Brooklyn,8521,18 AVENUE,11214.0,7188372350,Pizza,P,08C,Cycle Inspection / Initial Inspection,BK28
50046471,"KENNEDY FRIED CHICKEN, JUGOS NATURALES",Queens,6029,ROOSEVELT AVE,11377.0,7184267670,Chicken,F,10F,Cycle Inspection / Initial Inspection,QN63
50048152,DOSA ROYALE,Brooklyn,258,DEKALB AVENUE,11205.0,7185763800,Indian,F,04L,Cycle Inspection / Initial Inspection,BK69
50084371,NEW GOLDEN RESTAURANT,Brooklyn,579,FLATBUSH AVENUE,11225.0,7182822288,Chinese,D,10F,Pre-permit (Operational) / Initial Inspection,BK60
50093792,DOMINOS,Queens,2553,STEINWAY ST,11103.0,7185453030,Pizza,U,10B,Pre-permit (Operational) / Re-inspection,QN70
50095880,MADMAN ESPRESSO,Manhattan,234,WEST   35 STREET,10001.0,6467081111,Coffee/Tea,F,20F,Administrative Miscellaneous / Initial Inspection,MN17
50001125,AMBY'S RESTAURANT,Brooklyn,46,RALPH AVENUE,11221.0,7188130707,Latin American,F,06D,Cycle Inspection / Initial Inspection,BK35
50078711,THAI SELECT,Manhattan,472,9 AVENUE,10018.0,6468587993,Thai,F,06D,Pre-permit (Operational) / Initial Inspection,MN13
41558716,THE NEW RED BRICK RESTAURANT,Brooklyn,1114,NOSTRAND AVENUE,11225.0,7184671005,Caribbean,D,04N,Cycle Inspection / Initial Inspection,BK60
50074685,SITA THAI,Manhattan,3609A,BROADWAY,10031.0,6469015623,Thai,D,08A,Cycle Inspection / Re-inspection,MN04
50061565,CORNER DONUT COFFEE SHOP,Queens,1933,MOTT AVE,11691.0,7183275421,Coffee/Tea,D,10F,Cycle Inspection / Initial Inspection,QN15
50035344,RADHUNI SWEETS & RESTAURANT,Brooklyn,483,MCDONALD AVENUE,11218.0,7189720072,Bangladeshi,P,10F,Cycle Inspection / Initial Inspection,BK41
41647241,JACK'S SLIDERS AND SUSHI,Manhattan,171,3 AVENUE,10003.0,2124662828,Asian/Asian Fusion,D,10B,Cycle Inspection / Re-inspection,MN21
50073488,PAPA JOHN'S,Queens,4919,30TH AVE,11377.0,7182747272,Pizza,U,10B,Pre-permit (Operational) / Re-inspection,QN63
40368021,ZOO BREWS-BRONX ZOO,Bronx,2300,SOUTHERN BOULEVARD,10460.0,7182207937,American,D,10F,Cycle Inspection / Initial Inspection,BX99
50088494,FATHER & SONS WOOD FIRE OVEN PIZZA,Brooklyn,7901,NEW UTRECHT AVENUE,11214.0,7189757577,Pizza,F,05D,Pre-permit (Operational) / Initial Inspection,BK28
50001643,MAMASITA BAR,Manhattan,818,10 AVENUE,10019.0,2123159444,Mexican,F,04N,Cycle Inspection / Initial Inspection,MN15
41147516,BLENHEIM,Brooklyn,283,WEST 12 STTREET,,2122437073,American,U,10F,Cycle Inspection / Re-inspection,
50016060,SENN THAI COMFORT FOOD,Manhattan,452,AMSTERDAM AVENUE,10024.0,2125417755,Thai,D,06D,Cycle Inspection / Initial Inspection,MN12
50032585,DRAGON CITY RESTAURANT,Queens,9510,SUTPHIN BLVD,11435.0,7186580088,Chinese,F,02B,Cycle Inspection / Re-inspection,QN61
41704663,SUBWAY,Brooklyn,1842,EAST NEW YORK AVENUE,11207.0,9177679900,Sandwiches,D,08A,Cycle Inspection / Initial Inspection,BK85
50098827,DUNKIN DONUTS,Manhattan,351,GRAND STREET,10002.0,6463987070,Donuts,D,10F,Pre-permit (Operational) / Initial Inspection,MN27
41096822,REGIONAL,Manhattan,2607,BROADWAY,10025.0,2126661915,Italian,D,04N,Cycle Inspection / Re-inspection,MN12
50093006,PIZZA,Manhattan,51,COLUMBIA STREET,10002.0,2122289488,Pizza,F,08A,Cycle Inspection / Initial Inspection,MN28
50000995,THE MEATBALL SHOP,Manhattan,1462,2 AVENUE,10075.0,2122576121,American,D,02B,Cycle Inspection / Re-inspection,MN31
50095638,CHEEZE LOUIEZ!,Brooklyn,791,FLUSHING AVENUE,11206.0,3479160995,Pizza,D,10A,Pre-permit (Operational) / Re-inspection,BK90
41610426,GLOW THAI RESTAURANT,Brooklyn,7107,3 AVENUE,11209.0,7187481920,Thai,U,04L,Cycle Inspection / Re-inspection,BK31
41611708,SILKS,Queens,11000,ROCKAWAY BOULEVARD,11420.0,7182153540,Bottled Beverages,D,04N,Cycle Inspection / Initial Inspection,QN55
50045895,TAVERN 157,Queens,15712,NORTHERN BLVD,11354.0,7188867488,Asian/Asian Fusion,G,08A,Cycle Inspection / Initial Inspection,QN51
50084132,GULCHATAY RESTAURANT,Brooklyn,1915,AVENUE U,11229.0,3476735288,Turkish,F,16B,Trans Fat / Initial Inspection,BK44
50003622,XING WANG FUZHOU CUISINE,Queens,41-28,MAIN STREET,11355.0,9172883800,Chinese,U,04N,Cycle Inspection / Re-inspection,QN22
40997900,MR WASABI,Queens,4232,BELL BOULEVARD,11361.0,7182241133,Japanese,U,22G,Cycle Inspection / Initial Inspection,QN46
41305028,MADISON & VINE,Manhattan,299,MADISON AVENUE,10017.0,2128675535,American,F,04N,Cycle Inspection / Initial Inspection,MN20
50048394,SUPER POWER,Brooklyn,722,NOSTRAND AVENUE,11216.0,7184840020,American,D,10F,Cycle Inspection / Re-inspection,BK61
50085255,YUNSHANG RICE NOODLE HOUSE,Manhattan,53,BAYARD STREET,10013.0,9293009999,Chinese,U,06B,Cycle Inspection / Initial Inspection,MN27
50047738,BENNY'S BRICK OVEN PIZZA,Brooklyn,419,KINGSTON AVENUE,11225.0,7184844817,Pizza,D,10F,Cycle Inspection / Initial Inspection,BK63
50015846,LA RUANA PAISA,Queens,9203,37TH AVE,11372.0,7185078191,Latin American,F,06C,Cycle Inspection / Initial Inspection,QN28
41653059,MAMA'S RESTAURANT JAMAICAN AND AMERICAN FOOD,Manhattan,2347,2 AVENUE,10035.0,2124104210,Caribbean,G,02B,Cycle Inspection / Re-inspection,MN34
50034275,D.B.A.,Manhattan,41,1 AVENUE,10003.0,2124755097,American,U,10B,Cycle Inspection / Initial Inspection,MN22
41431607,TANOREEN CATERERS,Brooklyn,7523,3 AVENUE,11209.0,7187485600,Middle Eastern,D,06C,Cycle Inspection / Initial Inspection,BK31
41643753,THE WAYLAND,Manhattan,700,EAST    9 STREET,10009.0,2127777022,American,D,02G,Cycle Inspection / Re-inspection,MN28
50006972,RICO'S CHICKEN,Queens,74-27,METROPOLITAN AVENUE,11379.0,7188061705,Chicken,D,02H,Cycle Inspection / Initial Inspection,QN21
41290515,MI BELLA DAMA RESTAURANT,Brooklyn,296,KNICKERBOCKER AVENUE,11237.0,7186284253,Spanish,G,06C,Cycle Inspection / Re-inspection,BK77
50059706,NOEL'S PIZZA 2,Bronx,38,WEST FORDHAM ROAD,10468.0,7182202178,Pizza,U,06D,Cycle Inspection / Initial Inspection,BX30
41303343,LENG AUTHENTIC THAI ASIAN,Queens,33-09,BROADWAY,11106.0,7189567117,Thai,F,08A,Cycle Inspection / Re-inspection,QN70
50060525,BAKHTAR KEBAB,Queens,6816,FRESH MEADOW LN,11365.0,7187625572,Afghan,F,16B,Trans Fat / Initial Inspection,QN38
50055125,CHIPOTLE MEXICAN GRILL,Brooklyn,2166,NOSTRAND AVENUE,11210.0,7184342315,Tex-Mex,D,10B,Pre-permit (Operational) / Re-inspection,BK42
50035961,DONG HAI,Brooklyn,5024,7 AVENUE,11220.0,6462500676,Chinese,D,04L,Cycle Inspection / Re-inspection,BK34
50010095,RAMEN LAB,Manhattan,70,KENMARE STREET,10012.0,6466137522,Japanese,P,10F,Cycle Inspection / Initial Inspection,MN24
41382329,LAS CONCHITAS BAKERY,Brooklyn,4811,5 AVENUE,11220.0,9178157695,Mexican,F,02H,Cycle Inspection / Re-inspection,BK34
50087916,CAFE LATTE,Brooklyn,83,FRANKLIN AVENUE,11205.0,7186252233,Jewish/Kosher,D,02G,Cycle Inspection / Initial Inspection,BK75
41721390,TUTTLES,Manhattan,735,2 AVENUE,10016.0,6464227072,American,P,04H,Cycle Inspection / Initial Inspection,MN19
50052746,BESSOU,Manhattan,5,BLEECKER STREET,10012.0,2122288502,Japanese,U,04L,Cycle Inspection / Initial Inspection,MN23
50059126,CIELITO LINDO BISTRO,Brooklyn,665,NOSTRAND AVENUE,11216.0,9293259689,Mexican,F,08A,Cycle Inspection / Initial Inspection,BK61
41653409,CROWN FRIED CHICKEN,Brooklyn,431,RALPH AVENUE,11233.0,3474065225,Chicken,D,10F,Cycle Inspection / Initial Inspection,BK79
50008202,BARCADE,Manhattan,148,WEST   24 STREET,10011.0,2123908455,American,G,02G,Cycle Inspection / Initial Inspection,MN13
41710320,M & J HONG KONG STYLE,Queens,6010,KISSENA BOULEVARD,11355.0,7189398286,Chinese,F,02B,Cycle Inspection / Initial Inspection,QN62
41311297,DOCKS RESTAURANT,Manhattan,633,3 AVENUE,10017.0,2129868080,Seafood,P,08A,Cycle Inspection / Initial Inspection,MN19
50044423,BRIARWOOD CAFE,Queens,13849,QUEENS BLVD,11435.0,7182977494,American,U,10B,Cycle Inspection / Initial Inspection,QN35
41435352,CUZCO PERU,Queens,98102,QUEENS BOULEVARD,11374.0,7182751575,Peruvian,D,10B,Cycle Inspection / Initial Inspection,QN17
50051737,SPRING PLACE,Manhattan,6,SAINT JOHNS LANE,10013.0,2122575620,Mediterranean,F,10A,Cycle Inspection / Initial Inspection,MN24
40758830,JALAPENO DELI,Manhattan,1629,LEXINGTON AVENUE,10029.0,2128282803,Mexican,D,02G,Cycle Inspection / Initial Inspection,MN33
50036651,VATAN,Manhattan,409,3 AVENUE,10016.0,2126895666,Indian,U,04H,Cycle Inspection / Initial Inspection,MN20
50103262,DUE FRATELLI JH,Queens,7623,37TH AVE,11372.0,7184248451,,,,,QN28
41699552,IL GNOCCHI RESTAURANT,Manhattan,118,EAST  116 STREET,10029.0,2122892006,Mexican,D,08A,Cycle Inspection / Initial Inspection,MN34
50108112,,Queens,16901,JAMAICA AVE,11432.0,9176002875,,,,,QN61
41698490,AMBASSADOR FOOD SERVICES,Queens,8-07,38 AVENUE,11101.0,7184722658,American,U,08A,Cycle Inspection / Re-inspection,QN68
50048604,FARMERS RESTAURANT,Brooklyn,1692,86 STREET,11214.0,6463388980,Chinese,D,02G,Cycle Inspection / Re-inspection,BK27
41275242,MCDONALD'S,Manhattan,262,CANAL STREET,10013.0,2129415823,Hamburgers,D,06D,Cycle Inspection / Initial Inspection,MN24
41058883,UPSTAIRS BAR,Manhattan,59,CANAL STREET,10002.0,6465590098,Asian/Asian Fusion,D,04J,Cycle Inspection / Initial Inspection,MN27
41582828,"CIBO EXPRESS GOURMET MARKET, SALOTTO",Queens,0,LA GUARDIA AIRPORT,11369.0,3478675394,Sandwiches/Salads/Mixed Buffet,D,10F,Cycle Inspection / Initial Inspection,QN98
40790187,FERRIS BOOTH COMMONS - ALFRED LERNER HALL,Manhattan,2920,BROADWAY,10027.0,2128544609,American,D,04L,Cycle Inspection / Re-inspection,MN09
50082220,NEW TIMES SQUARE PIZZA,Manhattan,236,WEST   40 STREET,10018.0,7187956916,Pizza,D,04H,Cycle Inspection / Re-inspection,MN17
41225392,BAYARD'S ALEHOUSE,Manhattan,533,HUDSON STREET,10014.0,2129890313,American,D,10B,Cycle Inspection / Initial Inspection,MN23
40392872,MOLLY'S,Manhattan,287,3 AVENUE,10010.0,2128893361,Irish,P,04L,Cycle Inspection / Initial Inspection,MN21
41467140,"MOTHER OF PEARL, HONEY BEES",Manhattan,95,AVENUE A,10009.0,2126146818,Vegetarian,F,20F,Administrative Miscellaneous / Initial Inspection,MN22
41256036,KINGSTON BAKE SHOP,Brooklyn,380,KINGSTON AVENUE,11225.0,7184672047,Jewish/Kosher,F,06C,Cycle Inspection / Initial Inspection,BK63
41417297,COWGIRL SEAHORSE,Manhattan,259,FRONT STREET,10038.0,2126087873,Seafood,U,08A,Cycle Inspection / Re-inspection,MN25
40547163,GLENLO TAVERN,Queens,641618,FRESH POND ROAD,,7184180661,American,U,08A,Cycle Inspection / Re-inspection,
50013579,THAI BASIL,Brooklyn,3682B,NOSTRAND AVENUE,11229.0,7188918889,Thai,P,06B,Cycle Inspection / Initial Inspection,BK17
50084543,SUGAR FACTORY THE ROW,Manhattan,700,8 AVENUE,10036.0,2124148700,Other,P,04H,Pre-permit (Operational) / Initial Inspection,MN17
41319437,IL CORSO RISTORANTE ITALIANO,Manhattan,54,WEST   55 STREET,10019.0,2129571500,Italian,D,06C,Cycle Inspection / Initial Inspection,MN17
40512258,BLUE RIBBON SUSHI,Manhattan,119,SULLIVAN STREET,10012.0,2123430404,Japanese,U,06D,Cycle Inspection / Initial Inspection,MN24
41015170,CARMINE'S PIZZA,Brooklyn,358,GRAHAM AVENUE,11211.0,7187829659,Pizza,F,03B,Cycle Inspection / Re-inspection,BK90
50010032,AL HORNO LEAN MEXICAN KITCHEN INC,Manhattan,417,WEST   47 STREET,10036.0,2129771000,Mexican,F,10B,Cycle Inspection / Re-inspection,MN15
40874933,NUMERO 28 PIZZERIA,Manhattan,2628,CARMINE STREET,,2124639653,Italian,P,08A,Cycle Inspection / Initial Inspection,
50074809,MOONSTRUCK EATERY,Manhattan,250,EAST   58 STREET,10022.0,2127521711,American,U,10B,Cycle Inspection / Initial Inspection,MN19
41628345,DAVIDSTEA,Manhattan,1124,3 AVENUE,10065.0,2127171116,Coffee/Tea,F,18F,Administrative Miscellaneous / Initial Inspection,MN40
50075103,PQR,Manhattan,1631,2 AVENUE,10028.0,9174357736,Pizza,F,10B,Cycle Inspection / Initial Inspection,MN32
50000380,BAWARCHI INDIAN CUISINE,Manhattan,1546,MADISON AVENUE,10029.0,2122897700,Indian,O,10F,Cycle Inspection / Reopening Inspection,MN33
41054554,PHEBES,Manhattan,359,BOWERY STREET,10003.0,2123581902,American,P,02G,Cycle Inspection / Initial Inspection,MN22
50069227,INDIAN PROJECT,Manhattan,243,WEST   38 STREET,10018.0,7328950789,Indian,U,10J,Pre-permit (Operational) / Compliance Inspection,MN17
50067439,A TASTE OF SEAFOOD,Manhattan,1980,3 AVENUE,10029.0,2124273663,American,D,10F,Cycle Inspection / Initial Inspection,MN33
50051272,JUICE PRESS @ EQUINOX,Manhattan,1429,2 AVENUE,10021.0,2123889539,"Juice, Smoothies, Fruit Salads",U,10H,Cycle Inspection / Initial Inspection,MN31
41456053,LA ABUNDANCIA BAKERY AND RESTAURAN,Queens,75-02,ROOSEVELT AVENUE,11372.0,7182055021,Latin American,U,06C,Cycle Inspection / Initial Inspection,QN29
40392140,SALVATORE AND LLOYD'S PIZZA,Staten Island,3850,RICHMOND AVENUE,10312.0,7183565350,Pizza,D,10F,Cycle Inspection / Re-inspection,SI01
50037975,"DUNKIN', 'BASKIN ROBBINS",Queens,5801,WOODSIDE AVE,11377.0,7188462371,Donuts,U,04N,Cycle Inspection / Initial Inspection,QN63
41696014,NOISETTE CAFE,Queens,24-21,STEINWAY STREET,11103.0,7184406450,Bakery Products/Desserts,P,04N,Cycle Inspection / Initial Inspection,QN70
50056461,SAINT ANN'S CAFE RESTAURANT,Bronx,283,SAINT ANNS AVENUE,10454.0,917_688_16,Latin American,F,02G,Cycle Inspection / Re-inspection,BX39
50079819,BURGERBOX,Manhattan,NKA,BROADWAY  BETWEEN 42ND & 43RD ST,,5166590464,Sandwiches,U,10F,Cycle Inspection / Initial Inspection,
50058046,MAR MAR RESTAURANT,Staten Island,370,FOREST AVENUE,10301.0,7185562220,Mediterranean,D,10D,Pre-permit (Operational) / Re-inspection,SI35
41663211,TACO BELL,Queens,17212,NORTHERN BOULEVARD,11358.0,7183596709,Tex-Mex,B,,Calorie Posting / Initial Inspection,QN48
50072311,SILVER KRUST,Queens,24501,FRANCIS LEWIS BLVD,11422.0,7186292884,Caribbean,D,02B,Pre-permit (Operational) / Re-inspection,QN05
50058588,SWEETGREEN,Manhattan,66,EAST   55 STREET,10022.0,6466785545,Salads,F,06C,Pre-permit (Operational) / Initial Inspection,MN17
50062623,LUIGI'S PIZZA,Brooklyn,1049,BRIGHTON BEACH AVENUE,11235.0,7183321155,Pizza,F,02B,Cycle Inspection / Initial Inspection,BK19
50070884,DIAN KITCHEN,Manhattan,435,EAST    9 STREET,10009.0,6465909898,Chinese,D,10H,Pre-permit (Non-operational) / Initial Inspection,MN22
40887208,ALMA,Brooklyn,187,COLUMBIA STREET,11231.0,7186435400,Mexican,F,06C,Cycle Inspection / Initial Inspection,BK33
41541793,SOPHIE'S CUBAN CUISINE,Manhattan,21,WEST   45 STREET,10036.0,2123021211,Latin American,F,08A,Cycle Inspection / Initial Inspection,MN17
41699397,JUICY CUBE,Manhattan,674,LEXINGTON AVENUE,10022.0,2128882188,"Juice, Smoothies, Fruit Salads",P,06C,Cycle Inspection / Initial Inspection,MN19
41503209,NYONYA,Brooklyn,2322,86 STREET,11214.0,7182650888,Chinese,G,10B,Cycle Inspection / Initial Inspection,BK29
40392496,TARTINE,Manhattan,253,WEST   11 STREET,10014.0,2122292611,French,U,08A,Cycle Inspection / Initial Inspection,MN23
41589254,POTBELLY SANDWICH WORKS,Manhattan,150,EAST   44 STREET,10017.0,6462894202,American,F,08B,Cycle Inspection / Initial Inspection,MN19
50015881,TREMONT PIZZA,Bronx,924,EAST TREMONT AVENUE,10460.0,9292659299,Pizza,U,02B,Cycle Inspection / Initial Inspection,BX17
50017143,3 IN 1 FS&H JAMAICAN RESTAURANT,Queens,14412,243RD ST,11422.0,3476320767,Caribbean,P,06A,Cycle Inspection / Initial Inspection,QN05
50038565,DISH FOOD & EVENTS,Brooklyn,190,NORTH   14 STREET,11249.0,3474550077,Sandwiches,D,02H,Cycle Inspection / Initial Inspection,BK73
50001789,RESTAURANTE & PANADERIA GUATELINDA,Queens,170-18,JAMAICA AVENUE,11432.0,2124706169,Spanish,U,08C,Cycle Inspection / Initial Inspection,QN61
50044591,JIMMY'S,Manhattan,158,WEST   38 STREET,10018.0,3474401551,American,U,02G,Cycle Inspection / Re-inspection,MN17
50046516,EL CASTILLO DE JAGUA,Brooklyn,679,FLATBUSH AVENUE,11225.0,3478529114,Latin American,U,04L,Cycle Inspection / Re-inspection,BK60
50110924,,Manhattan,25,WEST   37 STREET,10018.0,2123912255,,,,,MN17
50078508,GITANO,Manhattan,76,VARICK STREET,10013.0,9175382328,American,D,02B,Cycle Inspection / Initial Inspection,MN24
50095297,BROOKLYN DIAMOND COFFEE,Manhattan,349,WEST BROADWAY,10013.0,6467915861,Coffee/Tea,U,08A,Cycle Inspection / Re-inspection,MN24
50036191,GABRIEL KREUTHER,Manhattan,37,WEST   42 STREET,10036.0,2122575826,French,D,10B,Cycle Inspection / Initial Inspection,MN17
41014673,PARISCIEN BAKERY,Queens,9921,NORTHERN BOULEVARD,11368.0,7183340063,Bakery Products/Desserts,U,08A,Cycle Inspection / Initial Inspection,QN27
40610139,VAN DAM DINER,Queens,45-55,VAN DAM STREET,11101.0,7183921686,American,P,06C,Cycle Inspection / Initial Inspection,QN31
40366857,MALONEY'S BAR,Queens,8769,SUTPHIN BOULEVARD,11435.0,3472334472,American,P,08A,Cycle Inspection / Initial Inspection,QN61
41716268,KENNEDY FRIED CHICKEN,Bronx,3042,3 AVENUE,10451.0,9173764215,Chicken,D,06E,Cycle Inspection / Re-inspection,BX34
41390152,FIVE GUYS FAMOUS BURGERS AND FRIES,Queens,7325,WOODHAVEN BOULEVARD,11385.0,7189433483,Hamburgers,U,06C,Cycle Inspection / Re-inspection,QN19
41450604,BAGELS & CO,Queens,188-02,UNION TURNPIKE,11366.0,7182177755,Jewish/Kosher,F,06C,Cycle Inspection / Initial Inspection,QN06
50064922,B&B HALALL RESTAURANT,Brooklyn,67A,UTICA AVENUE,11213.0,3472958422,African,G,08C,Pre-permit (Operational) / Re-inspection,BK61
