Department family,Entity,Date,Expense type,Expense area,Supplier,Transaction number,Amount,VAT registration number
"Department for Business, Innovation and Skills",Intellectual Property Office,05/08/2010,Entertainment,Chief Executive's Office,Mitie Facilities Services Ltd,100/90165487,355,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,05/08/2010,Entertainment,Innovation Directorate,Mitie Facilities Services Ltd,100/90165487,456.9,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,05/08/2010,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Personal expenses name witheld,48445,507.21,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,05/08/2010,Training,International Policy Directorate,Leap Languages,IPO BUSINENG/JPTK/AWEA/2010-04,562.5,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,05/08/2010,Law Reporting,Patents Directorate,Cater Walsh Transcription Ltd,114155,583.53,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,05/08/2010,Books  Newspapers & Publications,Business Support Directorate,Mitie Facilities Services Ltd,100/90165487,617,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,05/08/2010,Entertainment,Business Support Directorate,Mitie Facilities Services Ltd,100/90165487,617,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,05/08/2010,Minor Building Works & Maintenance,Business Support Directorate,Tiltview Engineering,43187,763.75,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,05/08/2010,Copyright Tribunal - Expenditure,Copyright and IP Enforcement Directorate,Personal expenses name witheld,32977,822.5,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,05/08/2010,Other Stationery & General Supplies,Finance Directorate,Banner  Business Supplies Ltd,22217131,841.73,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,05/08/2010,Payroll Costs,Business Support Directorate,LogicaCMG UK Ltd,HRS114369,"1,737.86",Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,05/08/2010,Fuel &Utilities,Business Support Directorate,EDF Energy 1 Ltd,17448736-0008,"2,119.89",Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,05/08/2010,Training,Copyright and IP Enforcement Directorate,West Yorkshire Police Authority,OBSI4002322,"2,560.00",Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,05/08/2010,Travel and subsistence UK,Chief Executive's Office,Arriva Trains Wales Ltd,48439,"9,008.00",Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,05/08/2010,Telephone Rentals and Call Charges,Business Support Directorate,British  Telecom,VP02239170M10201,"11,112.55",Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,05/08/2010,Fuel &Utilities,Business Support Directorate,EDF Energy 1 Ltd,11555683-0094,"16,725.69",Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,05/08/2010,Minor Building Works & Maintenance,Business Support Directorate,Balfour Beatty WorkPlace Ltd,B166206,"18,793.90",Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,05/08/2010,IT Contractors,Business Support Directorate,Actica Consulting Ltd,2995,"19,701.58",Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,06/08/2010,Travel and subsistence UK,Innovation Directorate,Personal expenses name witheld,48449,3.6,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,06/08/2010,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Leasedrive Velo Rental Management Ltd,RHI00425350,46.35,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,06/08/2010,Training,Innovation Directorate,Business Language Services Ltd,10006,49.7,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,06/08/2010,Training,Business Support Directorate,Business Language Services Ltd,10006,49.7,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,06/08/2010,Training,Business Support Directorate,Business Language Services Ltd,10006,49.7,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,06/08/2010,Training,Patents Directorate,Business Language Services Ltd,10006,49.7,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,06/08/2010,Training,Patents Directorate,Business Language Services Ltd,10006,49.7,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,06/08/2010,Training,Patents Directorate,Business Language Services Ltd,10006,49.7,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,06/08/2010,Training,Patents Directorate,Business Language Services Ltd,10006,49.7,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,06/08/2010,Training,Patents Directorate,Business Language Services Ltd,10006,49.7,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,06/08/2010,Training,Patents Directorate,Business Language Services Ltd,10006,49.7,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,06/08/2010,Training,Patents Directorate,Business Language Services Ltd,10006,49.7,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,06/08/2010,Training,Trade Marks Directorate,Business Language Services Ltd,10006,49.7,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,06/08/2010,Other Stationery & General Supplies,Finance Directorate,Stamps Direct,CA302183,62.04,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,06/08/2010,Non - IT Contractors,Copyright and IP Enforcement Directorate,Experian Ltd,IEX3000802041,62.16,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,06/08/2010,Training,Patents Directorate,Business Language Services Ltd,10006,66,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,06/08/2010,Training,Patents Directorate,Business Language Services Ltd,10006,79.65,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,06/08/2010,Office Cleaning,Business Support Directorate,Biffa Waste Services Ltd,247C15736,85.76,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,06/08/2010,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Leasedrive Velo Rental Management Ltd,RHI00425348,99.17,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,06/08/2010,Training,Business Support Directorate,Business Language Services Ltd,10006,99.4,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,06/08/2010,Training,Trade Marks Directorate,Business Language Services Ltd,10006,99.4,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,06/08/2010,Training,Copyright and IP Enforcement Directorate,Business Language Services Ltd,10006,99.95,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,06/08/2010,Training,Business Support Directorate,Business Language Services Ltd,10006,149.1,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,06/08/2010,Training,Patents Directorate,Business Language Services Ltd,10006,247.7,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,06/08/2010,Office Cleaning,Business Support Directorate,Biffa Waste Services Ltd,512C08164,646.9,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,06/08/2010,Training,Business Support Directorate,Posturite (UK)  Ltd,INV496694,720,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,06/08/2010,Training,Copyright and IP Enforcement Directorate,West Yorkshire Police Authority,OBSI4002317,925,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,06/08/2010,Training,Copyright and IP Enforcement Directorate,West Yorkshire Police Authority,OBSI4002318,925,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,06/08/2010,Office Cleaning,Business Support Directorate,Biffa Waste Services Ltd,512C08165,999.91,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,06/08/2010,Paper,Finance Directorate,Xerox Office Supplies Ltd,15000930/34,"2,171.25",Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,06/08/2010,Minor Building Works & Maintenance,Business Support Directorate,Ian Williams Ltd,101049,"3,851.84",Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,06/08/2010,Computer hardware and software,Business Support Directorate,Midland Communications Co Ltd,66932,"15,677.44",Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,09/08/2010,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Personal expenses name witheld,48454,23.1,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,09/08/2010,Travel and subsistence UK,Chief Executive's Office,Personal expenses name witheld,48453,25.1,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,09/08/2010,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Personal expenses name witheld,48450,43.25,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,09/08/2010,Innovation support,Copyright and IP Enforcement Directorate,Companies House,168498403,45,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,09/08/2010,Travel and subsistence UK,Patents Directorate,Leasedrive Velo Rental Management Ltd,RHI00425349,47.72,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,09/08/2010,Books  Newspapers & Publications,Patents Directorate,PSCA International Ltd,24841,60,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,09/08/2010,Entertainment,Innovation Directorate,Personal expenses name witheld,48452,62,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,09/08/2010,Travel and subsistence Overseas,Trade Marks Directorate,Personal expenses name witheld,48451,214.77,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,09/08/2010,Telephone Rentals and Call Charges,Business Support Directorate,Virgin Media,414781801-04.08.10,282.14,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,09/08/2010,Overseas Patent Specifications,Patents Directorate,British Library,139618835,337.05,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,09/08/2010,Telephone Rentals and Call Charges,Business Support Directorate,Virgin Media,409092102-04.08.10,412.43,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,09/08/2010,Telephone Rentals and Call Charges,Business Support Directorate,Virgin Media,409092201-04.08.10,457.99,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,09/08/2010,Marketing and Publicity ,Innovation Directorate,Glasgow Science Centre,GSC2270,912.5,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,09/08/2010,Postage,Business Support Directorate,Parcelforce Worldwide,9030266059,"1,092.26",Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,09/08/2010,Marketing and Publicity ,Innovation Directorate,SGA Productions Ltd,1503,"1,450.00",Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,09/08/2010,Courier service,Business Support Directorate,DHL International (UK) Ltd,NPR5985345,"3,726.66",Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,09/08/2010,Overseas Patent Specifications,Patents Directorate,British Library,139618836,"6,473.46",Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,09/08/2010,Printing ,Patents Directorate,Xerox Business Services,900069871,"7,128.57",Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,09/08/2010,IT Contractors,Business Support Directorate,Capgemini UK Plc,2.60E+13,"13,502.62",Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,09/08/2010,IT Contractors,Trade Marks Directorate,Capgemini UK Plc,2.60E+13,"16,118.65",Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,10/08/2010,Telephone Rentals and Call Charges,Business Support Directorate,Cable & Wireless,19646274,0.02,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,10/08/2010,Non - IT Contractors,Business Support Directorate,OutSec Ltd,1007151,4.23,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,10/08/2010,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Personal expenses name witheld,48460,9.3,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,10/08/2010,Travel and subsistence UK,Business Support Directorate,Personal expenses name witheld,48459,21.6,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,10/08/2010,Telephone Rentals and Call Charges,Business Support Directorate,Virgin Media,414853701001-06.08.10,46.4,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,10/08/2010,Training,SABIP,Department For Business Innovation & Skills,10029778,58,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,10/08/2010,Travel and subsistence UK,Business Support Directorate,Personal expenses name witheld,48455,60.5,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,10/08/2010,Telephone Rentals and Call Charges,Business Support Directorate,Virgin Media,414650701001-06.08.10,101.43,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,10/08/2010,Minor Building Works & Maintenance,Business Support Directorate,Solar Graphics (GB) Ltd,17444,112.8,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,10/08/2010,Travel and subsistence UK,Innovation Directorate,Personal expenses name witheld,48456,124.46,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,10/08/2010,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Personal expenses name witheld,45458,127.15,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,10/08/2010,Other Stationery & General Supplies,Finance Directorate,John MacLennan Ltd,42585,150.29,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,10/08/2010,Books  Newspapers & Publications,Business Support Directorate,Menzies Distribution Ltd t/a Jones Yarrell,107305,184.05,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,10/08/2010,Telephone Rentals and Call Charges,Business Support Directorate,Virgin Media,414673601001-04.08.10,229.13,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,10/08/2010,Training,International Policy Directorate,Office for National Statistics,1018663,512,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,10/08/2010,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Personal expenses name witheld,45457,537.3,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,10/08/2010,Other Stationery & General Supplies,Finance Directorate,Personal expenses name witheld,231795,563.12,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,10/08/2010,Training,Business Support Directorate,Worth Consulting Ltd,1000,865.57,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,10/08/2010,Training,Business Support Directorate,Worth Consulting Ltd,1000,865.57,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,10/08/2010,Other,Business Support Directorate,On Your Bike,30330,"1,000.00",Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,10/08/2010,Postage,Business Support Directorate,Royal Mail,9030302410,"1,015.14",Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,10/08/2010,Other Stationery & General Supplies,Finance Directorate,Tower Supplies,58098,"1,211.43",Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,10/08/2010,Treasury Solicitors,Business Support Directorate,Capital Law LLP,20013867,"1,344.00",Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,10/08/2010,Marketing and Publicity ,Innovation Directorate,ICHF Ltd,XINV0101476,"1,489.20",Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,10/08/2010,Training,Finance Directorate,Worth Consulting Ltd,999,"1,817.90",Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,10/08/2010,Machinery hire and maintenance,Business Support Directorate,Siemens Financial Services Ltd,384/10/0104509,"2,408.00",Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,10/08/2010,Treasury Solicitors,Business Support Directorate,Capital Law LLP,20013925,"3,955.50",Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,10/08/2010,SABIP Research,SABIP,Burns Owens Partnership Ltd,05/1128,"5,075.00",Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,11/08/2010,Training,Business Support Directorate,City & Guilds Institute,801534365,21,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,11/08/2010,Travel and subsistence UK,Business Support Directorate,Personal expenses name witheld,48463,36.45,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,11/08/2010,Office Cleaning,Business Support Directorate,Protectahome Ltd,56416,60,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,11/08/2010,Travel and subsistence UK,Patents Directorate,Personal expenses name witheld,48461,60.22,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,11/08/2010,Ex Gratia Payments,Patents Directorate,Malcolm H Egerton,GB0601564.8,70,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,11/08/2010,Travel and subsistence Overseas,Patents Directorate,Personal expenses name witheld,48462,259.24,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,11/08/2010,Travel and subsistence UK,Innovation Directorate,Leasedrive Velo Rental Management Ltd,RHI00427497,495.15,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,11/08/2010,Marketing and Publicity ,Innovation Directorate,Business Scene Ltd,INV060810001,500,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,11/08/2010,Staff Counselling Services,Business Support Directorate,Companies House,S0000221874,"16,107.00",Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,11/08/2010,Accommodation charges,Business Support Directorate,Caerphilly County Borough Council,12/0,"44,581.00",Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,12/08/2010,Eyecare,Business Support Directorate,Visionplus Ltd,553651,17,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,12/08/2010,Travel and subsistence UK,International Policy Directorate,Personal expenses name witheld,48464,26.85,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,12/08/2010,Relocation Removals & Excess Fare,Business Support Directorate,Personal expenses name witheld,48466,188,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,12/08/2010,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Personal expenses name witheld,48465,359.12,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,12/08/2010,Office Cleaning,Business Support Directorate,Gremer Chemicals(UK) Ltd,212759,366.23,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,12/08/2010,Copyright Tribunal - Expenditure,Copyright and IP Enforcement Directorate,Personal expenses name witheld,LC12AUG2010,"2,267.46",Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,12/08/2010,Childcare costs,Business Support Directorate,Childcare Vouchers Ltd,IN031245313,"3,736.65",Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,12/08/2010,Childcare costs,Business Support Directorate,Computershare  Voucher Services,975719,"4,997.18",Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,13/08/2010,Van Delivery Service,Business Support Directorate,ARVAL PHH Business Solutions Ltd,1014636316,6.95,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,13/08/2010,Machinery hire and maintenance,Business Support Directorate,Xerox Finance,96414793,7.89,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,13/08/2010,Machinery hire and maintenance,Business Support Directorate,Xerox Finance,96414792,16.9,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,13/08/2010,Travel and subsistence UK,Business Support Directorate,Personal expenses name witheld,48468,24.5,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,13/08/2010,Travel and subsistence UK,Business Support Directorate,Personal expenses name witheld,48467,27.9,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,13/08/2010,Travel and subsistence UK,Innovation Directorate,ARVAL PHH Business Solutions Ltd,1014636316,60.81,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,13/08/2010,SABIP Research,SABIP,Personal expenses name witheld,RATIONALE OF PATENTS PAPER,250,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,13/08/2010,Paper,Finance Directorate,Antalis McNaughton Ltd,JR9435987,633.44,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,13/08/2010,Machinery hire and maintenance,Business Support Directorate,Xerox Finance,96414791,861.24,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,13/08/2010,Overseas Patent Specifications,Patents Directorate,British Library,130038041,"2,000.00",Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,13/08/2010,Research Projects,Innovation Directorate,Capita Resourcing Ltd,22899,"6,110.00",Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,16/08/2010,Travel and subsistence UK,Business Support Directorate,Personal expenses name witheld,48471,29.3,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,16/08/2010,Overseas Patent Specifications,Patents Directorate,Thomson Reuters (Scientific) Ltd,r939199-646304,81,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,16/08/2010,Telephone Rentals and Call Charges,Business Support Directorate,Virgin Media,917218-002,231.08,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,16/08/2010,Fuel &Utilities,Business Support Directorate,Corona Energy,V4971231,371.94,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,16/08/2010,Fuel &Utilities,Business Support Directorate,Corona Energy,V4971224,420,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,16/08/2010,Training,Business Support Directorate,Tech Touchstone Ltd,INV-1113,"1,000.00",Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,16/08/2010,Fuel &Utilities,Business Support Directorate,Corona Energy,V4979781,"1,011.80",Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,16/08/2010,IT Contractors,Business Support Directorate,LA International Computer Consultants Ltd,LA151632,"3,475.65",Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,16/08/2010,CIMS Printing,Patents Directorate,Xerox (UK) Ltd,AF234591,"9,455.09",Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,16/08/2010,Training,Business Support Directorate,Centre for Parliamentary Studies,CPS-447,"10,000.00",Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,17/08/2010,Office Cleaning,Business Support Directorate,OCS Group UK Ltd T/A Cannon,CN17387253,31.36,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,17/08/2010,Relocation Removals & Excess Fare,Business Support Directorate,Personal expenses name witheld,48472,75.2,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,17/08/2010,Office Cleaning,Business Support Directorate,OCS Group UK Ltd T/A Cannon,CN17387252,196.03,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,17/08/2010,Bank charges,Finance Directorate,G4S Cash Services (UK) Ltd,1304965,394.9,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,17/08/2010,Office Cleaning,Business Support Directorate,Gremer Chemicals(UK) Ltd,212915,443.8,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,17/08/2010,Payroll Costs,Business Support Directorate,LogicaCMG UK Ltd,HRS114981,557.95,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,17/08/2010,Training,Business Support Directorate,Without A Mouse Training,i100323-77,560,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,17/08/2010,Agency Staff,International Policy Directorate,Acorn Recruitment Ltd,554341,762.39,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,17/08/2010,Agency Staff,International Policy Directorate,Acorn Recruitment Ltd,553459,806.8,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,17/08/2010,Postage,Business Support Directorate,Royal Mail,9030398507,"1,010.14",Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,17/08/2010,Minor Building Works & Maintenance,Business Support Directorate,Balfour Beatty WorkPlace Ltd,M103774-INV,"1,092.75",Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,17/08/2010,Paper,Finance Directorate,Antalis McNaughton Ltd,JR9449585,"1,316.00",Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,17/08/2010,Computer hardware and software,Business Support Directorate,XMA Ltd,S0/I179930,"1,703.75",Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,17/08/2010,Treasury Solicitors,Business Support Directorate,Treasury Solicitors,102317,"2,803.30",Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,17/08/2010,Other Stationery & General Supplies,Finance Directorate,Tower Supplies,58394,"2,846.44",Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,17/08/2010,Treasury Solicitors,Patents Directorate,Treasury Solicitors,102292,"5,311.80",Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,17/08/2010,Treasury Solicitors,Trade Marks Directorate,Treasury Solicitors,102292,"5,457.48",Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,17/08/2010,BIS Solicitors,Finance Directorate,Department For Business Innovation & Skills,10029811,"55,416.66",Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,18/08/2010,Machinery hire and maintenance,Business Support Directorate,Xerox Finance,96415381,30.51,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,18/08/2010,Entertainment,Innovation Directorate,Europa Facilities Management Ltd,7790,57.58,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,18/08/2010,Travel and subsistence UK,International Policy Directorate,Personal expenses name witheld,48475,107.2,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,18/08/2010,Machinery hire and maintenance,Business Support Directorate,Crown Lift Truck Ltd,SIN/10129035,163.01,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,18/08/2010,Travel and subsistence UK,Business Support Directorate,Personal expenses name witheld,48476,185.15,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,18/08/2010,Other Stationery & General Supplies,Finance Directorate,Total Print Finishing Services Ltd,31289,214.04,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,18/08/2010,Minor Building Works & Maintenance,Business Support Directorate,Balfour Beatty WorkPlace Ltd,M104186,230,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,18/08/2010,Machinery hire and maintenance,Business Support Directorate,Xerox Finance,96415334,279.84,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,18/08/2010,Minor Building Works & Maintenance,Business Support Directorate,Balfour Beatty WorkPlace Ltd,M104184,310,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,18/08/2010,Minor Building Works & Maintenance,Business Support Directorate,Balfour Beatty WorkPlace Ltd,M104189,460,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,18/08/2010,SABIP Research,SABIP,Personal expenses name witheld,48473,750,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,18/08/2010,Minor Building Works & Maintenance,Business Support Directorate,Balfour Beatty WorkPlace Ltd,M104183,806,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,18/08/2010,Travel and subsistence UK,Finance Directorate,Radiocabs (Bridgend) Ltd T/A Dragon Taxis (Newport),6170,823.2,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,18/08/2010,Minor Building Works & Maintenance,Business Support Directorate,Balfour Beatty WorkPlace Ltd,M104185,852,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,18/08/2010,Postage,Business Support Directorate,Neopost Ltd,90902976,916.78,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,18/08/2010,Training,Finance Directorate,PPSOSIG,PPSOSIG-09-1419,"1,540.00",Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,18/08/2010,Van Delivery Service,Business Support Directorate,Government Car and Despatch Agency,330988,"6,556.00",Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,19/08/2010,Travel and subsistence Overseas,Patents Directorate,Carlson Wagonlit,45154678CN,-217.8,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,19/08/2010,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Carlson Wagonlit,691608,-179.4,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,19/08/2010,Travel and subsistence UK,Business Support Directorate,Carlson Wagonlit,689734,-167.68,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,19/08/2010,Travel and subsistence UK,Patents Directorate,Carlson Wagonlit,699916,-149.43,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,19/08/2010,Travel and subsistence UK,Patents Directorate,Leasedrive Velo Rental Management Ltd,CRD00042667,-119.5,Not recorded
