Department family,Entity,Date,Expense type,Expense area,Supplier,Transaction number,Amount,VAT registration number
"Department for Business, Innovation and Skills",Intellectual Property Office,06/05/2010,Non - IT Consultants,Finance Directorate,Personal expenses name witheld,10/224,5015.12,Not available
"Department for Business, Innovation and Skills",Intellectual Property Office,06/05/2010,Training,Business Support Directorate,Saville Audio Visual,OP/9605206,5771.32,Not available
"Department for Business, Innovation and Skills",Intellectual Property Office,06/05/2010,CIMS Printing,Patents Directorate,Xerox (UK) Ltd,AF201968,9455.09,Not available
"Department for Business, Innovation and Skills",Intellectual Property Office,06/05/2010,Internal Audit,Finance Directorate,Department For Business Innovation & Skills,10029051,14875.0,Not available
"Department for Business, Innovation and Skills",Intellectual Property Office,06/05/2010,Fuel &Utilities,Business Support Directorate,EDF Energy 1 Ltd,11555683-0091,15200.4,Not available
"Department for Business, Innovation and Skills",Intellectual Property Office,06/05/2010,IT Contractors,Trade Marks Directorate,Department For Business Innovation & Skills,10029050,58065.0,Not available
"Department for Business, Innovation and Skills",Intellectual Property Office,07/05/2010,Security Guards,Business Support Directorate,Legion Group plc,3143,-1749.97,Not available
"Department for Business, Innovation and Skills",Intellectual Property Office,07/05/2010,Books Newspapers & Publications,Trade Marks Directorate,Thomson Reuters Legal Ltd,6650005952,-699.43,Not available
"Department for Business, Innovation and Skills",Intellectual Property Office,07/05/2010,Books Newspapers & Publications,Trade Marks Directorate,Thomson Reuters Legal Ltd,6650005951,-87.4,Not available
"Department for Business, Innovation and Skills",Intellectual Property Office,07/05/2010,Travel and subsistence UK,Patents Directorate,Personal expenses name witheld,47878,4.25,Not available
"Department for Business, Innovation and Skills",Intellectual Property Office,07/05/2010,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Dragon Taxis (Newport) Ltd,4962,6.5,Not available
"Department for Business, Innovation and Skills",Intellectual Property Office,07/05/2010,Travel and subsistence Overseas,Patents Directorate,Dragon Taxis (Newport) Ltd,4962,6.5,Not available
"Department for Business, Innovation and Skills",Intellectual Property Office,07/05/2010,Travel and subsistence UK,Innovation Directorate,Dragon Taxis (Newport) Ltd,4962,23.9,Not available
"Department for Business, Innovation and Skills",Intellectual Property Office,07/05/2010,Travel and subsistence UK,Innovation Directorate,Dragon Taxis (Newport) Ltd,4962,27.0,Not available
"Department for Business, Innovation and Skills",Intellectual Property Office,07/05/2010,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Personal expenses name witheld,47877,38.5,Not available
"Department for Business, Innovation and Skills",Intellectual Property Office,07/05/2010,Travel and subsistence UK,Chief Executive's Office,Dragon Taxis (Newport) Ltd,4962,46.3,Not available
"Department for Business, Innovation and Skills",Intellectual Property Office,07/05/2010,Machinery hire and maintenance,Business Support Directorate,Xerox (UK) Ltd,AF201790,50.51,Not available
"Department for Business, Innovation and Skills",Intellectual Property Office,07/05/2010,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Personal expenses name witheld,47882,57.9,Not available
"Department for Business, Innovation and Skills",Intellectual Property Office,07/05/2010,Courier service,Business Support Directorate,DHL International (UK) Ltd,CODI606249,68.01,Not available
"Department for Business, Innovation and Skills",Intellectual Property Office,07/05/2010,Training,Trade Marks Directorate,Design Museum,5251,75.0,Not available
"Department for Business, Innovation and Skills",Intellectual Property Office,07/05/2010,Travel and subsistence UK,Trade Marks Directorate,Dragon Taxis (Newport) Ltd,4962,86.5,Not available
"Department for Business, Innovation and Skills",Intellectual Property Office,07/05/2010,Training,Business Support Directorate,Personal expenses name witheld,47874,88.0,Not available
"Department for Business, Innovation and Skills",Intellectual Property Office,07/05/2010,Travel and subsistence UK,Innovation Directorate,Personal expenses name witheld,47869,88.9,Not available
"Department for Business, Innovation and Skills",Intellectual Property Office,07/05/2010,Travel and subsistence UK,Business Support Directorate,Personal expenses name witheld,47883,99.4,Not available
"Department for Business, Innovation and Skills",Intellectual Property Office,07/05/2010,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Dragon Taxis (Newport) Ltd,4962,108.2,Not available
"Department for Business, Innovation and Skills",Intellectual Property Office,07/05/2010,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Personal expenses name witheld,47880,108.31,Not available
"Department for Business, Innovation and Skills",Intellectual Property Office,07/05/2010,Relocation Removals & Excess Fare,Business Support Directorate,Personal expenses name witheld,47871,112.8,Not available
"Department for Business, Innovation and Skills",Intellectual Property Office,07/05/2010,Security Guards,Business Support Directorate,Legion Group plc,16353,116.79,Not available
"Department for Business, Innovation and Skills",Intellectual Property Office,07/05/2010,Travel and subsistence UK,Innovation Directorate,Personal expenses name witheld,47870,122.28,Not available
"Department for Business, Innovation and Skills",Intellectual Property Office,07/05/2010,Travel and subsistence UK,Business Support Directorate,Dragon Taxis (Newport) Ltd,4962,123.0,Not available
"Department for Business, Innovation and Skills",Intellectual Property Office,07/05/2010,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Personal expenses name witheld,47879,126.2,Not available
"Department for Business, Innovation and Skills",Intellectual Property Office,07/05/2010,Travel and subsistence UK,International Policy Directorate,Dragon Taxis (Newport) Ltd,4962,145.3,Not available
"Department for Business, Innovation and Skills",Intellectual Property Office,07/05/2010,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Dragon Taxis (Newport) Ltd,4962,181.4,Not available
"Department for Business, Innovation and Skills",Intellectual Property Office,07/05/2010,Travel and subsistence Overseas,Copyright and IP Enforcement Directorate,Dragon Taxis (Newport) Ltd,4962,181.4,Not available
"Department for Business, Innovation and Skills",Intellectual Property Office,07/05/2010,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Personal expenses name witheld,47881,240.4,Not available
"Department for Business, Innovation and Skills",Intellectual Property Office,07/05/2010,Security Guards,Business Support Directorate,Legion Group plc,16818,241.73,Not available
"Department for Business, Innovation and Skills",Intellectual Property Office,07/05/2010,Computer hardware and software,Patents Directorate,Insight Direct (UK) Ltd,10460095,258.5,Not available
"Department for Business, Innovation and Skills",Intellectual Property Office,07/05/2010,Travel and subsistence UK,Innovation Directorate,Personal expenses name witheld,47867,277.14,Not available
"Department for Business, Innovation and Skills",Intellectual Property Office,07/05/2010,Travel and subsistence UK,Trade Marks Directorate,Personal expenses name witheld,1343,300.0,Not available
"Department for Business, Innovation and Skills",Intellectual Property Office,07/05/2010,Travel and subsistence Overseas,Trade Marks Directorate,Dragon Taxis (Newport) Ltd,4962,342.0,Not available
"Department for Business, Innovation and Skills",Intellectual Property Office,07/05/2010,Travel and subsistence UK,Chief Executive's Office,Personal expenses name witheld,47868,424.45,Not available
"Department for Business, Innovation and Skills",Intellectual Property Office,07/05/2010,Training,SABIP,Dod's Parliamentary Communications,PK041686,430.0,Not available
"Department for Business, Innovation and Skills",Intellectual Property Office,07/05/2010,Travel and subsistence UK,Business Support Directorate,Personal expenses name witheld,47873,507.1,Not available
"Department for Business, Innovation and Skills",Intellectual Property Office,07/05/2010,Travel and subsistence UK,Business Support Directorate,Personal expenses name witheld,47885,509.8,Not available
"Department for Business, Innovation and Skills",Intellectual Property Office,07/05/2010,Security Guards,Business Support Directorate,Legion Group plc,19508,1617.36,Not available
"Department for Business, Innovation and Skills",Intellectual Property Office,07/05/2010,Computer hardware and software,Business Support Directorate,2e2 UK Limited,PRI011499,2550.0,Not available
"Department for Business, Innovation and Skills",Intellectual Property Office,07/05/2010,Paper,Finance Directorate,Xerox Office Supplies Ltd,15000930/31,3158.52,Not available
"Department for Business, Innovation and Skills",Intellectual Property Office,07/05/2010,Copyright Tribunal - Expenditure,Copyright and IP Enforcement Directorate,Personal expenses name witheld,32699,3500.0,Not available
"Department for Business, Innovation and Skills",Intellectual Property Office,07/05/2010,Int Co-operation,International Policy Directorate,Potter Clarkson IP Ltd,10/364,3924.78,Not available
"Department for Business, Innovation and Skills",Intellectual Property Office,07/05/2010,Marketing and Publicity ,Innovation Directorate,New Start Exhibitions Ltd,NSW2073,4371.0,Not available
"Department for Business, Innovation and Skills",Intellectual Property Office,07/05/2010,Computer hardware and software,Business Support Directorate,2e2 UK Limited,PRI011742,5734.66,Not available
"Department for Business, Innovation and Skills",Intellectual Property Office,10/05/2010,Entertainment,Finance Directorate,Mitie Facilities Services Ltd,100/90127505,-112.45,Not available
"Department for Business, Innovation and Skills",Intellectual Property Office,10/05/2010,Office Cleaning,Business Support Directorate,Biffa Waste Services Ltd,247C07653,2.88,Not available
"Department for Business, Innovation and Skills",Intellectual Property Office,10/05/2010,Minor Building Works & Maintenance,Business Support Directorate,BOC Ltd,3001561762,7.38,Not available
"Department for Business, Innovation and Skills",Intellectual Property Office,10/05/2010,Eyecare,Business Support Directorate,Personal expenses name witheld,47984,16.5,Not available
"Department for Business, Innovation and Skills",Intellectual Property Office,10/05/2010,Entertainment,Business Support Directorate,Mitie Facilities Services Ltd,100/90127540A,16.6,Not available
"Department for Business, Innovation and Skills",Intellectual Property Office,10/05/2010,Entertainment,Patents Directorate,Mitie Facilities Services Ltd,100/90127540A,17.5,Not available
"Department for Business, Innovation and Skills",Intellectual Property Office,10/05/2010,Travel and subsistence UK,Trade Marks Directorate,Personal expenses name witheld,47898,17.8,Not available
"Department for Business, Innovation and Skills",Intellectual Property Office,10/05/2010,Travel and subsistence UK,Chief Executive's Office,Personal expenses name witheld,47887,19.5,Not available
"Department for Business, Innovation and Skills",Intellectual Property Office,10/05/2010,Eyecare,Business Support Directorate,Personal expenses name witheld,47893,20.0,Not available
"Department for Business, Innovation and Skills",Intellectual Property Office,10/05/2010,Entertainment,Business Support Directorate,Mitie Facilities Services Ltd,100/90127540A,35.55,Not available
"Department for Business, Innovation and Skills",Intellectual Property Office,10/05/2010,Travel and subsistence UK,Finance Directorate,Personal expenses name witheld,47895,36.98,Not available
"Department for Business, Innovation and Skills",Intellectual Property Office,10/05/2010,Travel and subsistence UK,Patents Directorate,Personal expenses name witheld,47886,38.3,Not available
"Department for Business, Innovation and Skills",Intellectual Property Office,10/05/2010,Relocation Removals & Excess Fare,Business Support Directorate,Personal expenses name witheld,47887,38.5,Not available
"Department for Business, Innovation and Skills",Intellectual Property Office,10/05/2010,Entertainment,Patents Directorate,Mitie Facilities Services Ltd,100/90127540A,65.1,Not available
"Department for Business, Innovation and Skills",Intellectual Property Office,10/05/2010,Travel and subsistence UK,Trade Marks Directorate,Personal expenses name witheld,47889,90.75,Not available
"Department for Business, Innovation and Skills",Intellectual Property Office,10/05/2010,Travel and subsistence UK,Trade Marks Directorate,Personal expenses name witheld,47890,90.75,Not available
"Department for Business, Innovation and Skills",Intellectual Property Office,10/05/2010,Travel and subsistence UK,Business Support Directorate,Personal expenses name witheld,47888,105.6,Not available
"Department for Business, Innovation and Skills",Intellectual Property Office,10/05/2010,Books Newspapers & Publications,Business Support Directorate,Mitie Facilities Services Ltd,100/90127540A,141.45,Not available
"Department for Business, Innovation and Skills",Intellectual Property Office,10/05/2010,Entertainment,Business Support Directorate,Mitie Facilities Services Ltd,100/90127540A,141.45,Not available
"Department for Business, Innovation and Skills",Intellectual Property Office,10/05/2010,Entertainment,Copyright and IP Enforcement Directorate,Earls Caterers Ltd,25626,166.0,Not available
"Department for Business, Innovation and Skills",Intellectual Property Office,10/05/2010,Entertainment,Chief Executive's Office,Mitie Facilities Services Ltd,100/90127540A,182.5,Not available
"Department for Business, Innovation and Skills",Intellectual Property Office,10/05/2010,Entertainment,Innovation Directorate,Mitie Facilities Services Ltd,100/90127540A,190.85,Not available
"Department for Business, Innovation and Skills",Intellectual Property Office,10/05/2010,Entertainment,Business Support Directorate,Mitie Facilities Services Ltd,100/90127540A,229.4,Not available
"Department for Business, Innovation and Skills",Intellectual Property Office,10/05/2010,Travel and subsistence UK,Business Support Directorate,Personal expenses name witheld,47897,235.45,Not available
"Department for Business, Innovation and Skills",Intellectual Property Office,10/05/2010,Books Newspapers & Publications,Patents Directorate,Mitie Facilities Services Ltd,100/90127540A,236.12,Not available
"Department for Business, Innovation and Skills",Intellectual Property Office,10/05/2010,Subscription to Professional bodies,Business Support Directorate,Solace,AMEM-1267,370.0,Not available
"Department for Business, Innovation and Skills",Intellectual Property Office,10/05/2010,Computer hardware and software,Business Support Directorate,Techland Group,SIN015888,414.48,Not available
"Department for Business, Innovation and Skills",Intellectual Property Office,10/05/2010,Office Cleaning,Business Support Directorate,Gremer Chemicals(UK) Ltd,210535,574.78,Not available
"Department for Business, Innovation and Skills",Intellectual Property Office,10/05/2010,Training,Business Support Directorate,E Academy Ltd,19683,1095.0,Not available
"Department for Business, Innovation and Skills",Intellectual Property Office,10/05/2010,Training,Business Support Directorate,E Academy Ltd,19684,1095.0,Not available
"Department for Business, Innovation and Skills",Intellectual Property Office,10/05/2010,IT Contractors,Business Support Directorate,LA International Computer Consultants Ltd,LA145750,1870.72,Not available
"Department for Business, Innovation and Skills",Intellectual Property Office,10/05/2010,Marketing and Publicity ,Innovation Directorate,Compass Group PLC,OC31413875,1920.0,Not available
"Department for Business, Innovation and Skills",Intellectual Property Office,10/05/2010,Marketing and Publicity ,Innovation Directorate,Corkscrew Events Ltd,610,3600.0,Not available
"Department for Business, Innovation and Skills",Intellectual Property Office,10/05/2010,IT Contractors,Business Support Directorate,LA International Computer Consultants Ltd,LA145749,3750.74,Not available
"Department for Business, Innovation and Skills",Intellectual Property Office,10/05/2010,IT Contractors,Business Support Directorate,LA International Computer Consultants Ltd,LA145748,4332.0,Not available
"Department for Business, Innovation and Skills",Intellectual Property Office,10/05/2010,Computer hardware and software,Business Support Directorate,Techland Group,SIN015887,7016.39,Not available
"Department for Business, Innovation and Skills",Intellectual Property Office,10/05/2010,IT Contractors,Business Support Directorate,LA International Computer Consultants Ltd,LA145751,9349.24,Not available
"Department for Business, Innovation and Skills",Intellectual Property Office,10/05/2010,IT Contractors,Trade Marks Directorate,Capgemini UK Plc,2.60E+13,14421.95,Not available
"Department for Business, Innovation and Skills",Intellectual Property Office,11/05/2010,IT Contractors,Trade Marks Directorate,IBM UK Ltd,5904100292,-8648.05,Not available
"Department for Business, Innovation and Skills",Intellectual Property Office,11/05/2010,Travel and subsistence UK,Business Support Directorate,Personal expenses name witheld,47911,27.5,Not available
"Department for Business, Innovation and Skills",Intellectual Property Office,11/05/2010,Travel and subsistence UK,Business Support Directorate,Personal expenses name witheld,47910,28.8,Not available
"Department for Business, Innovation and Skills",Intellectual Property Office,11/05/2010,Travel and subsistence UK,Finance Directorate,Leasedrive Velo Rental Management Ltd,RHI00387371,38.55,Not available
"Department for Business, Innovation and Skills",Intellectual Property Office,11/05/2010,Paper,Finance Directorate,Antalis Ltd,WW9170662,54.12,Not available
"Department for Business, Innovation and Skills",Intellectual Property Office,11/05/2010,Paper,Finance Directorate,Antalis Ltd,WW9170663,54.12,Not available
"Department for Business, Innovation and Skills",Intellectual Property Office,11/05/2010,Travel and subsistence UK,Business Support Directorate,Personal expenses name witheld,47904,109.75,Not available
"Department for Business, Innovation and Skills",Intellectual Property Office,11/05/2010,Travel and subsistence UK,Patents Directorate,Personal expenses name witheld,47904,109.75,Not available
"Department for Business, Innovation and Skills",Intellectual Property Office,11/05/2010,Training,Business Support Directorate,Personal expenses name witheld,47905,116.32,Not available
"Department for Business, Innovation and Skills",Intellectual Property Office,11/05/2010,Subscription to Professional bodies,Business Support Directorate,Personal expenses name witheld,47908,135.0,Not available
"Department for Business, Innovation and Skills",Intellectual Property Office,11/05/2010,Relocation Removals & Excess Fare,Business Support Directorate,Personal expenses name witheld,47907,150.4,Not available
"Department for Business, Innovation and Skills",Intellectual Property Office,11/05/2010,Eyecare,Business Support Directorate,Personal expenses name witheld,47892,165.0,Not available
"Department for Business, Innovation and Skills",Intellectual Property Office,11/05/2010,Telephone Rentals and Call Charges,Business Support Directorate,Virgin Media,41467360105/05/10,229.13,Not available
"Department for Business, Innovation and Skills",Intellectual Property Office,11/05/2010,Travel and subsistence UK,Innovation Directorate,Leasedrive Velo Rental Management Ltd,RHI00387372,345.45,Not available
"Department for Business, Innovation and Skills",Intellectual Property Office,11/05/2010,Telephone Rentals and Call Charges,Business Support Directorate,Virgin Media,409092102/05/05/10,412.43,Not available
"Department for Business, Innovation and Skills",Intellectual Property Office,11/05/2010,Telephone Rentals and Call Charges,Business Support Directorate,Virgin Media,409092201/05/05/10,418.82,Not available
"Department for Business, Innovation and Skills",Intellectual Property Office,11/05/2010,Entertainment,Innovation Directorate,Newport City Council,189520,502.13,Not available
"Department for Business, Innovation and Skills",Intellectual Property Office,11/05/2010,Office Cleaning,Business Support Directorate,Biffa Waste Services Ltd,512C04848,530.04,Not available
"Department for Business, Innovation and Skills",Intellectual Property Office,11/05/2010,Marketing and Publicity ,Innovation Directorate,Distinctive Publishing,1612,587.5,Not available
"Department for Business, Innovation and Skills",Intellectual Property Office,11/05/2010,Paper,Finance Directorate,James McNaughton Paper Merchants Ltd,JR9195963,608.18,Not available
"Department for Business, Innovation and Skills",Intellectual Property Office,11/05/2010,Other Stationery & General Supplies,Finance Directorate,James McNaughton Paper Merchants Ltd,JR9195963,608.18,Not available
"Department for Business, Innovation and Skills",Intellectual Property Office,11/05/2010,Int Co-operation,International Policy Directorate,Personal expenses name witheld,47909,943.8,Not available
"Department for Business, Innovation and Skills",Intellectual Property Office,11/05/2010,Paper,Finance Directorate,James McNaughton Paper Merchants Ltd,JR9180894,1177.35,Not available
"Department for Business, Innovation and Skills",Intellectual Property Office,11/05/2010,Postage,Business Support Directorate,Royal Mail,9029076170,1663.81,Not available
"Department for Business, Innovation and Skills",Intellectual Property Office,11/05/2010,Courier service,Business Support Directorate,DHL International (UK) Ltd,NPR5790243,4034.05,Not available
"Department for Business, Innovation and Skills",Intellectual Property Office,11/05/2010,IT Contractors,Trade Marks Directorate,IBM UK Ltd,5804102335,4893.85,Not available
"Department for Business, Innovation and Skills",Intellectual Property Office,11/05/2010,Printing ,Patents Directorate,Xerox Business Services,900067419,10300.8,Not available
"Department for Business, Innovation and Skills",Intellectual Property Office,11/05/2010,IT Contractors,Trade Marks Directorate,IBM UK Ltd,5804102334,83945.97,Not available
"Department for Business, Innovation and Skills",Intellectual Property Office,12/05/2010,Travel and subsistence Overseas,International Policy Directorate,Carlson Wagonlit,4521651,-1690.7,Not available
"Department for Business, Innovation and Skills",Intellectual Property Office,12/05/2010,Travel and subsistence Overseas,Copyright and IP Enforcement Directorate,Carlson Wagonlit,4518455,-314.83,Not available
"Department for Business, Innovation and Skills",Intellectual Property Office,12/05/2010,Travel and subsistence Overseas,International Policy Directorate,Carlson Wagonlit,4518880,-314.83,Not available
"Department for Business, Innovation and Skills",Intellectual Property Office,12/05/2010,Travel and subsistence Overseas,Copyright and IP Enforcement Directorate,Carlson Wagonlit,4519333,-314.83,Not available
"Department for Business, Innovation and Skills",Intellectual Property Office,12/05/2010,Travel and subsistence Overseas,Copyright and IP Enforcement Directorate,Carlson Wagonlit,4519832,-314.83,Not available
"Department for Business, Innovation and Skills",Intellectual Property Office,12/05/2010,Travel and subsistence Overseas,Copyright and IP Enforcement Directorate,Carlson Wagonlit,4515754,-219.0,Not available
"Department for Business, Innovation and Skills",Intellectual Property Office,12/05/2010,Travel and subsistence Overseas,Patents Directorate,Carlson Wagonlit,4520431,-159.13,Not available
"Department for Business, Innovation and Skills",Intellectual Property Office,12/05/2010,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Carlson Wagonlit,596586,-111.22,Not available
"Department for Business, Innovation and Skills",Intellectual Property Office,12/05/2010,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Carlson Wagonlit,578204,-86.34,Not available
"Department for Business, Innovation and Skills",Intellectual Property Office,12/05/2010,IT Contractors,Trade Marks Directorate,CPC (Capital Project Consultancy) Ltd,4568C,-79.31,Not available
"Department for Business, Innovation and Skills",Intellectual Property Office,12/05/2010,Non - IT Consultants,Trade Marks Directorate,CPC (Capital Project Consultancy) Ltd,4568C,-79.31,Not available
"Department for Business, Innovation and Skills",Intellectual Property Office,12/05/2010,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Carlson Wagonlit,579948,-78.56,Not available
"Department for Business, Innovation and Skills",Intellectual Property Office,12/05/2010,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Carlson Wagonlit,590663,-78.56,Not available
"Department for Business, Innovation and Skills",Intellectual Property Office,12/05/2010,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Carlson Wagonlit,605097,-76.62,Not available
"Department for Business, Innovation and Skills",Intellectual Property Office,12/05/2010,Travel and subsistence UK,International Policy Directorate,Carlson Wagonlit,573771,-75.64,Not available
"Department for Business, Innovation and Skills",Intellectual Property Office,12/05/2010,Travel and subsistence UK,Business Support Directorate,Carlson Wagonlit,572739,-73.7,Not available
"Department for Business, Innovation and Skills",Intellectual Property Office,12/05/2010,Travel and subsistence Overseas,Copyright and IP Enforcement Directorate,Carlson Wagonlit,4519873,-61.29,Not available
"Department for Business, Innovation and Skills",Intellectual Property Office,12/05/2010,Travel and subsistence Overseas,Patents Directorate,Carlson Wagonlit,4515811,-43.17,Not available
"Department for Business, Innovation and Skills",Intellectual Property Office,12/05/2010,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Carlson Wagonlit,605095,-39.56,Not available
"Department for Business, Innovation and Skills",Intellectual Property Office,12/05/2010,Travel and subsistence Overseas,Copyright and IP Enforcement Directorate,Carlson Wagonlit,4515755,-12.11,Not available
"Department for Business, Innovation and Skills",Intellectual Property Office,12/05/2010,Travel and subsistence Overseas,Patents Directorate,Carlson Wagonlit,4519207,-6.51,Not available
"Department for Business, Innovation and Skills",Intellectual Property Office,12/05/2010,Travel and subsistence Overseas,Patents Directorate,Carlson Wagonlit,4519211,-6.51,Not available
"Department for Business, Innovation and Skills",Intellectual Property Office,12/05/2010,Travel and subsistence UK,Business Support Directorate,Carlson Wagonlit,593177,-5.12,Not available
"Department for Business, Innovation and Skills",Intellectual Property Office,12/05/2010,Travel and subsistence UK,Innovation Directorate,Carlson Wagonlit,572318,5.1,Not available
"Department for Business, Innovation and Skills",Intellectual Property Office,12/05/2010,Travel and subsistence UK,Business Support Directorate,Carlson Wagonlit,580896,5.1,Not available
"Department for Business, Innovation and Skills",Intellectual Property Office,12/05/2010,Van Delivery Service,Business Support Directorate,ARVAL PHH Business Solutions Ltd,1014022833,6.95,Not available
"Department for Business, Innovation and Skills",Intellectual Property Office,12/05/2010,Travel and subsistence UK,Business Support Directorate,Carlson Wagonlit,568444,9.02,Not available
"Department for Business, Innovation and Skills",Intellectual Property Office,12/05/2010,Travel and subsistence UK,Chief Executive's Office,Carlson Wagonlit,597067,9.97,Not available
"Department for Business, Innovation and Skills",Intellectual Property Office,12/05/2010,Entertainment,Trade Marks Directorate,Mitie Facilities Services Ltd,100/90124729,11.0,Not available
"Department for Business, Innovation and Skills",Intellectual Property Office,12/05/2010,Entertainment,Business Support Directorate,Mitie Facilities Services Ltd,100/90124729,11.6,Not available
"Department for Business, Innovation and Skills",Intellectual Property Office,12/05/2010,Travel and subsistence Overseas,Patents Directorate,Carlson Wagonlit,4518235,12.61,Not available
"Department for Business, Innovation and Skills",Intellectual Property Office,12/05/2010,Overseas Patent Specifications,Patents Directorate,British Library,139606748,12.75,Not available
"Department for Business, Innovation and Skills",Intellectual Property Office,12/05/2010,Travel and subsistence Overseas,Patents Directorate,Carlson Wagonlit,4518257,13.79,Not available
"Department for Business, Innovation and Skills",Intellectual Property Office,12/05/2010,Travel and subsistence UK,Chief Executive's Office,Carlson Wagonlit,603260,16.05,Not available
"Department for Business, Innovation and Skills",Intellectual Property Office,12/05/2010,Travel and subsistence Overseas,Patents Directorate,Carlson Wagonlit,4516224,16.82,Not available
"Department for Business, Innovation and Skills",Intellectual Property Office,12/05/2010,Travel and subsistence UK,Business Support Directorate,Carlson Wagonlit,575844,21.19,Not available
"Department for Business, Innovation and Skills",Intellectual Property Office,12/05/2010,Travel and subsistence UK,Business Support Directorate,Carlson Wagonlit,576164,21.57,Not available
"Department for Business, Innovation and Skills",Intellectual Property Office,12/05/2010,Travel and subsistence UK,Innovation Directorate,Carlson Wagonlit,602751,22.98,Not available
"Department for Business, Innovation and Skills",Intellectual Property Office,12/05/2010,Travel and subsistence UK,International Policy Directorate,Carlson Wagonlit,4518355,27.13,Not available
"Department for Business, Innovation and Skills",Intellectual Property Office,12/05/2010,Marketing and Publicity ,Innovation Directorate,Broom Incentives,IV20940,28.84,Not available
"Department for Business, Innovation and Skills",Intellectual Property Office,12/05/2010,Telephone Rentals and Call Charges,Business Support Directorate,O2 UK Ltd,14060393,29.86,Not available
"Department for Business, Innovation and Skills",Intellectual Property Office,12/05/2010,Travel and subsistence UK,International Policy Directorate,Carlson Wagonlit,4516021,30.45,Not available
"Department for Business, Innovation and Skills",Intellectual Property Office,12/05/2010,Travel and subsistence UK,Finance Directorate,Carlson Wagonlit,579134,31.52,Not available
"Department for Business, Innovation and Skills",Intellectual Property Office,12/05/2010,Travel and subsistence UK,Patents Directorate,Carlson Wagonlit,597528,32.91,Not available
"Department for Business, Innovation and Skills",Intellectual Property Office,12/05/2010,Travel and subsistence UK,Business Support Directorate,Carlson Wagonlit,583266,33.61,Not available
"Department for Business, Innovation and Skills",Intellectual Property Office,12/05/2010,Travel and subsistence UK,International Policy Directorate,Carlson Wagonlit,596655,35.31,Not available
"Department for Business, Innovation and Skills",Intellectual Property Office,12/05/2010,Travel and subsistence UK,Business Support Directorate,Carlson Wagonlit,583265,37.5,Not available
"Department for Business, Innovation and Skills",Intellectual Property Office,12/05/2010,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Carlson Wagonlit,581872,37.6,Not available
"Department for Business, Innovation and Skills",Intellectual Property Office,12/05/2010,Travel and subsistence UK,Innovation Directorate,Carlson Wagonlit,585394,37.84,Not available
"Department for Business, Innovation and Skills",Intellectual Property Office,12/05/2010,Travel and subsistence UK,Innovation Directorate,Carlson Wagonlit,594373,37.98,Not available
"Department for Business, Innovation and Skills",Intellectual Property Office,12/05/2010,Travel and subsistence UK,Patents Directorate,Carlson Wagonlit,598284,38.74,Not available
"Department for Business, Innovation and Skills",Intellectual Property Office,12/05/2010,Travel and subsistence UK,Business Support Directorate,Carlson Wagonlit,569787,39.11,Not available
"Department for Business, Innovation and Skills",Intellectual Property Office,12/05/2010,Travel and subsistence UK,Patents Directorate,Carlson Wagonlit,569787,39.11,Not available
"Department for Business, Innovation and Skills",Intellectual Property Office,12/05/2010,Travel and subsistence UK,Business Support Directorate,Carlson Wagonlit,580776,39.11,Not available
"Department for Business, Innovation and Skills",Intellectual Property Office,12/05/2010,Travel and subsistence UK,Patents Directorate,Carlson Wagonlit,580776,39.11,Not available
"Department for Business, Innovation and Skills",Intellectual Property Office,12/05/2010,Travel and subsistence UK,Business Support Directorate,Carlson Wagonlit,582218,39.79,Not available
"Department for Business, Innovation and Skills",Intellectual Property Office,12/05/2010,Travel and subsistence UK,Innovation Directorate,Carlson Wagonlit,587647,40.57,Not available
"Department for Business, Innovation and Skills",Intellectual Property Office,12/05/2010,Travel and subsistence UK,Business Support Directorate,Carlson Wagonlit,590359,42.02,Not available
"Department for Business, Innovation and Skills",Intellectual Property Office,12/05/2010,Travel and subsistence UK,Business Support Directorate,Carlson Wagonlit,599924,42.02,Not available
"Department for Business, Innovation and Skills",Intellectual Property Office,12/05/2010,Travel and subsistence UK,Patents Directorate,Carlson Wagonlit,590359,42.03,Not available
"Department for Business, Innovation and Skills",Intellectual Property Office,12/05/2010,Travel and subsistence UK,Patents Directorate,Carlson Wagonlit,599924,42.03,Not available
"Department for Business, Innovation and Skills",Intellectual Property Office,12/05/2010,Travel and subsistence UK,Business Support Directorate,Carlson Wagonlit,579189,42.71,Not available
"Department for Business, Innovation and Skills",Intellectual Property Office,12/05/2010,Entertainment,Innovation Directorate,Mitie Facilities Services Ltd,100/90124729,42.8,Not available
