Academic Year,Level,TAP Level of Study,TAP Sector Group,Recipient Age Group,TAP Financial Status,TAP Recipient Dollars
2013,U,4 yr Undergrad,1-CUNY SR,age 26 - 35,Financial_Independent,500.0
2007,G,Grad,5-INDEPENDENT,age 26 - 35,Financial_Independent,1612.5
2009,U,4 yr Undergrad,1-CUNY SR,under age 22,Financial_Dependent,154812.75
2016,U,4 yr Undergrad,3-SUNY SO,under age 22,Financial_Dependent,23961.5
2007,U,2 yr Undergrad,2-CUNY CC,over age 50,Financial_Independent,2048.0
2016,U,2 yr Undergrad,6-BUS. DEGREE,age 26 - 35,Financial_Independent,1981.0
2005,U,2 yr Undergrad,4-SUNY CC,age 26 - 35,Financial_Independent,3000.0
2005,U,4 yr Undergrad,5-INDEPENDENT,age 36 - 50,Financial_Independent,970.0
2011,U,4 yr Undergrad,6-BUS. DEGREE,age 36 - 50,Financial_Independent,1008.0
2018,U,2 yr Undergrad,4-SUNY CC,age 26 - 35,Financial_Dependent,750.0
2002,U,4 yr Undergrad,1-CUNY SR,age 22 - 25,Financial_Independent,49349.5
2015,U,4 yr Undergrad,3-SUNY SO,under age 22,Financial_Dependent,4000.0
2005,U,4 yr Undergrad,1-CUNY SR,under age 22,Financial_Independent,2595.0
2007,U,2 yr Undergrad,4-SUNY CC,under age 22,Financial_Independent,14546.5
2001,U,STAP,5-INDEPENDENT,under age 22,Financial_Dependent,53.12
2018,U,4 yr Undergrad,1-CUNY SR,under age 22,Financial_Dependent,55375.0
2008,U,4 yr Undergrad,5-INDEPENDENT,age 26 - 35,Financial_Independent,1416.67
2010,U,4 yr Undergrad,6-BUS. DEGREE,over age 50,Financial_Independent,2313.0
2004,U,2 yr Undergrad,5-INDEPENDENT,age 26 - 35,Financial_Independent,10312.5
2013,U,2 yr Undergrad,3-SUNY SO,over age 50,Financial_Independent,4403.0
2008,U,2 yr Undergrad,2-CUNY CC,age 36 - 50,Financial_Independent,750.0
2000,U,2 yr Undergrad,6-BUS. DEGREE,age 36 - 50,Financial_Independent,115558.07
2015,U,2 yr Undergrad,4-SUNY CC,age 26 - 35,Financial_Independent,1268.0
2006,U,4 yr Undergrad,7-BUS. NON-DEG,age 26 - 35,Financial_Independent,400.0
2016,U,2 yr Undergrad,4-SUNY CC,over age 50,Financial_Independent,35414.4
2012,U,4 yr Undergrad,3-SUNY SO,age 22 - 25,Financial_Independent,500.0
2013,U,4 yr Undergrad,3-SUNY SO,age 36 - 50,Financial_Independent,625.0
2004,U,2 yr Undergrad,1-CUNY SR,age 22 - 25,Financial_Dependent,1950.0
2003,U,4 yr Undergrad,6-BUS. DEGREE,age 22 - 25,Financial_Dependent,500.01
2009,U,5 yr Undergrad,5-INDEPENDENT,age 22 - 25,Financial_Dependent,750.0
2004,U,2 yr Undergrad,3-SUNY SO,age 22 - 25,Financial_Dependent,1000.0
2000,U,2 yr Undergrad,4-SUNY CC,age 36 - 50,Financial_Independent,5976.6
2010,U,4 yr Undergrad,3-SUNY SO,age 22 - 25,Financial_Dependent,221.0
2011,U,2 yr Undergrad,6-BUS. DEGREE,age 36 - 50,Financial_Independent,51663.84
2008,U,2 yr Undergrad,1-CUNY SR,under age 22,Financial_Dependent,274863.5
2015,U,4 yr Undergrad,6-BUS. DEGREE,age 22 - 25,Financial_Independent,16283.62
2000,U,4 yr Undergrad,6-BUS. DEGREE,age 26 - 35,Financial_Dependent,1773.0
2006,U,4 yr Undergrad,5-INDEPENDENT,under age 22,Financial_Independent,11875.0
2019,U,5 yr Undergrad,9-CHAPTER XXII,under age 22,Financial_Dependent,91444.76
2003,U,4 yr Undergrad,5-INDEPENDENT,age 26 - 35,Financial_Dependent,1593.0
2010,U,4 yr Undergrad,1-CUNY SR,age 26 - 35,Financial_Dependent,8788.0
2003,U,4 yr Undergrad,5-INDEPENDENT,age 26 - 35,Financial_Independent,2875.0
2006,U,4 yr Undergrad,1-CUNY SR,age 22 - 25,Financial_Independent,82867.53
2009,U,4 yr Undergrad,5-INDEPENDENT,age 36 - 50,Financial_Independent,1933.0
2012,U,4 yr Undergrad,1-CUNY SR,age 26 - 35,Financial_Independent,51224.06
2018,U,2 yr Undergrad,5-INDEPENDENT,age 36 - 50,Financial_Independent,3572.0
2018,U,2 yr Undergrad,7-BUS. NON-DEG,age 22 - 25,Financial_Independent,1346.0
2009,U,2 yr Undergrad,2-CUNY CC,under age 22,Financial_Dependent,44500.0
2001,U,4 yr Undergrad,5-INDEPENDENT,age 22 - 25,Financial_Dependent,10633.0
2011,U,4 yr Undergrad,9-CHAPTER XXII,under age 22,Financial_Dependent,1000.0
2004,U,4 yr Undergrad,6-BUS. DEGREE,age 26 - 35,Financial_Independent,30750.02
2012,U,5 yr Undergrad,5-INDEPENDENT,under age 22,Financial_Dependent,4079.0
2011,U,4 yr Undergrad,1-CUNY SR,age 26 - 35,Financial_Independent,15585.0
2002,U,4 yr Undergrad,5-INDEPENDENT,under age 22,Financial_Dependent,500.0
2019,U,2 yr Undergrad,1-CUNY SR,under age 22,Financial_Dependent,350042.45
2001,U,4 yr Undergrad,6-BUS. DEGREE,age 26 - 35,Financial_Independent,482.0
2000,U,4 yr Undergrad,3-SUNY SO,age 22 - 25,Financial_Independent,325.0
2011,U,2 yr Undergrad,3-SUNY SO,over age 50,Financial_Independent,5000.0
2000,U,2 yr Undergrad,6-BUS. DEGREE,age 22 - 25,Financial_Independent,6312.01
2008,U,4 yr Undergrad,3-SUNY SO,age 22 - 25,Financial_Dependent,212435.55
2016,U,2 yr Undergrad,6-BUS. DEGREE,age 22 - 25,Financial_Independent,12130.34
2016,U,4 yr Undergrad,6-BUS. DEGREE,age 22 - 25,Financial_Dependent,10399.5
2007,U,5 yr Undergrad,4-SUNY CC,age 26 - 35,Financial_Independent,2786.0
2007,U,4 yr Undergrad,5-INDEPENDENT,age 26 - 35,Financial_Dependent,1737.5
2008,U,2 yr Undergrad,4-SUNY CC,age 36 - 50,Financial_Independent,2250.0
2018,U,4 yr Undergrad,3-SUNY SO,age 36 - 50,Financial_Independent,7999.5
2018,U,2 yr Undergrad,4-SUNY CC,over age 50,Financial_Independent,6058.0
2018,U,2 yr Undergrad,5-INDEPENDENT,under age 22,Financial_Dependent,18885.0
2000,U,4 yr Undergrad,3-SUNY SO,age 36 - 50,Financial_Independent,7376.51
2000,U,2 yr Undergrad,6-BUS. DEGREE,age 26 - 35,Financial_Independent,10345.85
2010,U,4 yr Undergrad,3-SUNY SO,age 36 - 50,Financial_Independent,413.0
2017,U,4 yr Undergrad,9-CHAPTER XXII,age 22 - 25,Financial_Dependent,1582.0
2009,U,4 yr Undergrad,3-SUNY SO,under age 22,Financial_Dependent,13351.0
2004,U,2 yr Undergrad,4-SUNY CC,under age 22,Financial_Independent,14935.0
2006,U,2 yr Undergrad,6-BUS. DEGREE,under age 22,Financial_Dependent,987159.63
2009,U,2 yr Undergrad,5-INDEPENDENT,age 36 - 50,Financial_Independent,25042.0
2011,U,2 yr Undergrad,5-INDEPENDENT,age 36 - 50,Financial_Independent,4061.5
2019,U,4 yr Undergrad,1-CUNY SR,age 22 - 25,Financial_Dependent,277082.55
2003,U,2 yr Undergrad,1-CUNY SR,age 22 - 25,Financial_Dependent,375.0
2013,U,4 yr Undergrad,3-SUNY SO,under age 22,Financial_Dependent,187291.7
2001,U,4 yr Undergrad,1-CUNY SR,under age 22,Financial_Dependent,338913.23
2000,U,4 yr Undergrad,5-INDEPENDENT,under age 22,Financial_Dependent,140214.79
2014,U,4 yr Undergrad,1-CUNY SR,age 22 - 25,Financial_Independent,176489.88
2001,G,Grad,5-INDEPENDENT,age 22 - 25,Financial_Independent,2712.5
2001,U,2 yr Undergrad,4-SUNY CC,age 26 - 35,Financial_Dependent,5964.5
2010,U,2 yr Undergrad,6-BUS. DEGREE,age 26 - 35,Financial_Independent,212.5
2009,U,2 yr Undergrad,7-BUS. NON-DEG,age 26 - 35,Financial_Dependent,4369.0
2004,U,2 yr Undergrad,6-BUS. DEGREE,age 22 - 25,Financial_Dependent,500.0
2010,U,4 yr Undergrad,3-SUNY SO,under age 22,Financial_Dependent,161447.25
2017,U,4 yr Undergrad,5-INDEPENDENT,age 22 - 25,Financial_Independent,54631.25
2011,U,4 yr Undergrad,5-INDEPENDENT,under age 22,Financial_Dependent,3380256.69
2016,U,5 yr Undergrad,5-INDEPENDENT,under age 22,Financial_Dependent,18661.5
2008,U,2 yr Undergrad,4-SUNY CC,age 26 - 35,Financial_Independent,1000.0
2018,U,2 yr Undergrad,8-OTHER,age 26 - 35,Financial_Independent,309.0
2008,U,4 yr Undergrad,3-SUNY SO,age 22 - 25,Financial_Independent,1097.75
2007,U,2 yr Undergrad,6-BUS. DEGREE,age 26 - 35,Financial_Dependent,726.0
2013,U,2 yr Undergrad,6-BUS. DEGREE,age 36 - 50,Financial_Independent,500.0
2013,U,4 yr Undergrad,3-SUNY SO,age 26 - 35,Financial_Independent,53331.5
2014,U,4 yr Undergrad,6-BUS. DEGREE,age 26 - 35,Financial_Independent,36445.34
2014,U,2 yr Undergrad,5-INDEPENDENT,age 22 - 25,Financial_Dependent,9366.5
2018,U,2 yr Undergrad,4-SUNY CC,age 26 - 35,Financial_Independent,7074.0
2000,U,2 yr Undergrad,3-SUNY SO,age 22 - 25,Financial_Dependent,3065.0
2000,U,2 yr Undergrad,4-SUNY CC,age 22 - 25,Financial_Dependent,3931.25
2007,U,2 yr Undergrad,5-INDEPENDENT,age 22 - 25,Financial_Dependent,1882.5
2013,U,4 yr Undergrad,1-CUNY SR,age 36 - 50,Financial_Independent,3415.5
2006,G,Grad,3-SUNY SO,age 26 - 35,Financial_Independent,238.0
2016,U,2 yr Undergrad,7-BUS. NON-DEG,under age 22,Financial_Independent,18000.0
2015,U,4 yr Undergrad,3-SUNY SO,under age 22,Financial_Dependent,2500.0
2004,U,2 yr Undergrad,8-OTHER,under age 22,Financial_Dependent,9800.0
2005,U,2 yr Undergrad,1-CUNY SR,age 36 - 50,Financial_Independent,250.0
2017,U,2 yr Undergrad,6-BUS. DEGREE,under age 22,Financial_Dependent,3750.0
2009,U,4 yr Undergrad,1-CUNY SR,age 26 - 35,Financial_Dependent,6567.0
2011,U,2 yr Undergrad,4-SUNY CC,age 22 - 25,Financial_Independent,500.0
2002,U,2 yr Undergrad,3-SUNY SO,age 22 - 25,Financial_Independent,2872.5
2010,U,2 yr Undergrad,2-CUNY CC,age 36 - 50,Financial_Independent,300.5
2004,U,2 yr Undergrad,6-BUS. DEGREE,age 36 - 50,Financial_Independent,2087.5
2003,U,4 yr Undergrad,5-INDEPENDENT,age 26 - 35,Financial_Dependent,7423.5
2008,U,2 yr Undergrad,4-SUNY CC,age 36 - 50,Financial_Independent,5869.75
2000,U,4 yr Undergrad,3-SUNY SO,age 26 - 35,Financial_Dependent,318.75
2017,U,2 yr Undergrad,5-INDEPENDENT,age 26 - 35,Financial_Dependent,500.0
2013,U,5 yr Undergrad,3-SUNY SO,age 22 - 25,Financial_Dependent,29400.0
2010,U,4 yr Undergrad,3-SUNY SO,over age 50,Financial_Independent,413.0
2007,U,4 yr Undergrad,4-SUNY CC,under age 22,Financial_Dependent,1000.0
2012,U,2 yr Undergrad,6-BUS. DEGREE,age 26 - 35,Financial_Independent,9470.31
2009,U,4 yr Undergrad,3-SUNY SO,age 26 - 35,Financial_Dependent,5722.0
2017,U,4 yr Undergrad,1-CUNY SR,over age 50,Financial_Independent,9631.25
2015,U,4 yr Undergrad,6-BUS. DEGREE,age 26 - 35,Financial_Independent,166.67
2002,U,4 yr Undergrad,3-SUNY SO,age 36 - 50,Financial_Independent,1500.0
2017,U,2 yr Undergrad,5-INDEPENDENT,age 26 - 35,Financial_Dependent,2532.5
2004,U,2 yr Undergrad,6-BUS. DEGREE,under age 22,Financial_Dependent,15833.44
2004,U,4 yr Undergrad,3-SUNY SO,age 22 - 25,Financial_Independent,124949.75
2007,U,2 yr Undergrad,6-BUS. DEGREE,age 26 - 35,Financial_Independent,1500.01
2018,U,4 yr Undergrad,3-SUNY SO,age 22 - 25,Financial_Independent,4537.5
2005,U,2 yr Undergrad,5-INDEPENDENT,age 26 - 35,Financial_Independent,250.0
2007,U,4 yr Undergrad,3-SUNY SO,age 22 - 25,Financial_Independent,750.0
2001,U,4 yr Undergrad,1-CUNY SR,age 22 - 25,Financial_Independent,76636.5
2000,U,2 yr Undergrad,1-CUNY SR,age 36 - 50,Financial_Independent,337.0
2004,U,4 yr Undergrad,3-SUNY SO,age 22 - 25,Financial_Independent,290364.73
2005,U,2 yr Undergrad,4-SUNY CC,age 36 - 50,Financial_Independent,2575.0
2008,U,2 yr Undergrad,2-CUNY CC,age 36 - 50,Financial_Independent,6770.0
2004,U,2 yr Undergrad,3-SUNY SO,under age 22,Financial_Dependent,30500.0
2002,G,Grad,6-BUS. DEGREE,age 26 - 35,Financial_Independent,136.0
2002,U,4 yr Undergrad,3-SUNY SO,age 26 - 35,Financial_Independent,1000.0
2019,U,2 yr Undergrad,4-SUNY CC,under age 22,Financial_Dependent,378091.65
2000,U,4 yr Undergrad,1-CUNY SR,age 22 - 25,Financial_Independent,2080.0
2003,U,2 yr Undergrad,6-BUS. DEGREE,age 26 - 35,Financial_Independent,291.67
2008,U,4 yr Undergrad,1-CUNY SR,over age 50,Financial_Independent,1126.5
2019,U,4 yr Undergrad,5-INDEPENDENT,age 22 - 25,Financial_Dependent,15525.02
2014,U,5 yr Undergrad,4-SUNY CC,age 22 - 25,Financial_Dependent,6083.75
2006,U,4 yr Undergrad,5-INDEPENDENT,under age 22,Financial_Dependent,14850.0
2002,U,2 yr Undergrad,6-BUS. DEGREE,age 26 - 35,Financial_Dependent,69710.17
2014,U,4 yr Undergrad,3-SUNY SO,age 26 - 35,Financial_Independent,1512.5
2005,U,2 yr Undergrad,5-INDEPENDENT,age 26 - 35,Financial_Independent,15037.5
2005,U,2 yr Undergrad,4-SUNY CC,under age 22,Financial_Independent,24025.5
2001,U,5 yr Undergrad,3-SUNY SO,under age 22,Financial_Dependent,212.5
2008,U,4 yr Undergrad,1-CUNY SR,age 26 - 35,Financial_Independent,21004.0
2003,U,4 yr Undergrad,5-INDEPENDENT,age 36 - 50,Financial_Independent,48489.25
2011,U,2 yr Undergrad,5-INDEPENDENT,age 36 - 50,Financial_Independent,9614.75
2017,U,2 yr Undergrad,4-SUNY CC,age 22 - 25,Financial_Dependent,56588.75
2010,U,4 yr Undergrad,5-INDEPENDENT,over age 50,Financial_Independent,29190.0
2003,U,5 yr Undergrad,5-INDEPENDENT,age 22 - 25,Financial_Dependent,250.0
2015,U,2 yr Undergrad,5-INDEPENDENT,age 22 - 25,Financial_Independent,1902.0
2007,U,4 yr Undergrad,5-INDEPENDENT,age 22 - 25,Financial_Dependent,263514.27
2010,U,4 yr Undergrad,3-SUNY SO,age 26 - 35,Financial_Independent,28524.75
2004,U,4 yr Undergrad,3-SUNY SO,under age 22,Financial_Dependent,2774206.1
2013,U,2 yr Undergrad,2-CUNY CC,age 22 - 25,Financial_Independent,31385.0
2001,U,5 yr Undergrad,3-SUNY SO,age 26 - 35,Financial_Independent,12253.53
2011,U,2 yr Undergrad,1-CUNY SR,age 36 - 50,Financial_Independent,18708.0
2008,U,2 yr Undergrad,2-CUNY CC,age 26 - 35,Financial_Dependent,8535.0
2010,U,4 yr Undergrad,1-CUNY SR,over age 50,Financial_Independent,1211.0
2008,U,4 yr Undergrad,4-SUNY CC,age 26 - 35,Financial_Independent,99837.5
2010,U,4 yr Undergrad,3-SUNY SO,age 26 - 35,Financial_Independent,1975.0
2010,U,4 yr Undergrad,8-OTHER,age 26 - 35,Financial_Independent,1412.5
2012,U,2 yr Undergrad,2-CUNY CC,age 26 - 35,Financial_Dependent,250.0
2005,U,4 yr Undergrad,3-SUNY SO,age 26 - 35,Financial_Independent,5230.5
2014,U,4 yr Undergrad,1-CUNY SR,age 22 - 25,Financial_Dependent,4500.0
2018,U,2 yr Undergrad,6-BUS. DEGREE,under age 22,Financial_Dependent,218981.99
2002,U,4 yr Undergrad,6-BUS. DEGREE,age 22 - 25,Financial_Independent,5000.0
2018,U,4 yr Undergrad,6-BUS. DEGREE,age 36 - 50,Financial_Independent,250.0
2004,U,4 yr Undergrad,6-BUS. DEGREE,age 36 - 50,Financial_Independent,3701.0
2007,U,2 yr Undergrad,6-BUS. DEGREE,age 26 - 35,Financial_Independent,272.5
2007,U,2 yr Undergrad,6-BUS. DEGREE,age 26 - 35,Financial_Dependent,6137.5
2000,U,2 yr Undergrad,6-BUS. DEGREE,age 36 - 50,Financial_Independent,275.01
2003,U,4 yr Undergrad,3-SUNY SO,age 22 - 25,Financial_Dependent,1768.0
2006,U,2 yr Undergrad,3-SUNY SO,age 26 - 35,Financial_Dependent,250.0
2003,U,2 yr Undergrad,4-SUNY CC,age 22 - 25,Financial_Dependent,3250.0
2000,U,4 yr Undergrad,5-INDEPENDENT,age 36 - 50,Financial_Independent,2656.26
2016,U,4 yr Undergrad,1-CUNY SR,age 26 - 35,Financial_Independent,7906.5
2013,U,4 yr Undergrad,3-SUNY SO,age 26 - 35,Financial_Dependent,18536.0
2013,U,2 yr Undergrad,2-CUNY CC,age 26 - 35,Financial_Independent,20816.5
2003,U,2 yr Undergrad,8-OTHER,age 22 - 25,Financial_Dependent,2653.0
2001,U,2 yr Undergrad,2-CUNY CC,age 22 - 25,Financial_Dependent,162.5
2013,U,4 yr Undergrad,6-BUS. DEGREE,age 36 - 50,Financial_Independent,6825.5
2011,U,2 yr Undergrad,8-OTHER,under age 22,Financial_Dependent,15100.0
2001,U,5 yr Undergrad,3-SUNY SO,under age 22,Financial_Dependent,5257.45
2000,U,2 yr Undergrad,8-OTHER,age 26 - 35,Financial_Independent,1179.0
2004,U,2 yr Undergrad,4-SUNY CC,age 22 - 25,Financial_Independent,250.0
2002,U,4 yr Undergrad,5-INDEPENDENT,age 36 - 50,Financial_Independent,1125.0
2001,U,2 yr Undergrad,2-CUNY CC,under age 22,Financial_Independent,5000.0
2000,U,4 yr Undergrad,6-BUS. DEGREE,age 22 - 25,Financial_Dependent,1948.33
2012,U,5 yr Undergrad,9-CHAPTER XXII,age 22 - 25,Financial_Independent,2500.0
2015,U,4 yr Undergrad,1-CUNY SR,under age 22,Financial_Dependent,46250.0
2017,U,4 yr Undergrad,1-CUNY SR,age 26 - 35,Financial_Independent,10772.5
2004,U,2 yr Undergrad,4-SUNY CC,age 22 - 25,Financial_Dependent,11375.0
2015,U,4 yr Undergrad,1-CUNY SR,age 26 - 35,Financial_Independent,250.0
2019,U,2 yr Undergrad,4-SUNY CC,age 26 - 35,Financial_Independent,39905.76
2003,U,5 yr Undergrad,3-SUNY SO,age 36 - 50,Financial_Independent,4773.1
2017,U,4 yr Undergrad,1-CUNY SR,age 36 - 50,Financial_Independent,526.0
2003,U,2 yr Undergrad,4-SUNY CC,age 26 - 35,Financial_Dependent,500.0
2002,U,2 yr Undergrad,5-INDEPENDENT,age 26 - 35,Financial_Independent,2877.0
2006,U,4 yr Undergrad,5-INDEPENDENT,age 22 - 25,Financial_Dependent,66747.01
2002,U,2 yr Undergrad,8-OTHER,age 26 - 35,Financial_Independent,6106.67
2009,U,2 yr Undergrad,2-CUNY CC,under age 22,Financial_Independent,1127.0
2002,U,4 yr Undergrad,5-INDEPENDENT,under age 22,Financial_Dependent,36666.73
2007,U,2 yr Undergrad,4-SUNY CC,under age 22,Financial_Dependent,207560.0
2001,U,2 yr Undergrad,5-INDEPENDENT,age 22 - 25,Financial_Dependent,1697.5
2002,U,4 yr Undergrad,3-SUNY SO,age 36 - 50,Financial_Independent,25162.5
2017,U,2 yr Undergrad,6-BUS. DEGREE,age 36 - 50,Financial_Independent,69577.0
2006,U,4 yr Undergrad,5-INDEPENDENT,age 22 - 25,Financial_Independent,1500.0
2010,U,4 yr Undergrad,3-SUNY SO,age 22 - 25,Financial_Dependent,1038.5
2000,U,2 yr Undergrad,2-CUNY CC,under age 22,Financial_Dependent,637.5
2002,U,4 yr Undergrad,1-CUNY SR,age 22 - 25,Financial_Independent,2431.26
2001,U,4 yr Undergrad,5-INDEPENDENT,age 36 - 50,Financial_Independent,2526.25
2015,U,2 yr Undergrad,4-SUNY CC,age 36 - 50,Financial_Independent,16843.0
2005,U,4 yr Undergrad,1-CUNY SR,age 36 - 50,Financial_Independent,2631.0
2001,U,2 yr Undergrad,2-CUNY CC,age 26 - 35,Financial_Independent,1062.5
2013,U,4 yr Undergrad,1-CUNY SR,age 26 - 35,Financial_Dependent,53910.0
2009,U,4 yr Undergrad,3-SUNY SO,age 26 - 35,Financial_Dependent,250.0
2011,U,4 yr Undergrad,6-BUS. DEGREE,age 26 - 35,Financial_Independent,333.34
2005,U,4 yr Undergrad,5-INDEPENDENT,age 26 - 35,Financial_Independent,250.0
2002,U,4 yr Undergrad,1-CUNY SR,under age 22,Financial_Dependent,173846.69
2015,U,2 yr Undergrad,6-BUS. DEGREE,age 36 - 50,Financial_Independent,3912.0
2009,U,4 yr Undergrad,1-CUNY SR,under age 22,Financial_Dependent,1986436.94
2017,U,2 yr Undergrad,5-INDEPENDENT,over age 50,Financial_Independent,431.0
2000,U,4 yr Undergrad,3-SUNY SO,age 22 - 25,Financial_Independent,16592.0
2002,U,2 yr Undergrad,8-OTHER,under age 22,Financial_Dependent,500.01
2016,U,5 yr Undergrad,3-SUNY SO,age 22 - 25,Financial_Dependent,2532.5
2011,U,2 yr Undergrad,5-INDEPENDENT,age 26 - 35,Financial_Independent,306.5
2002,U,4 yr Undergrad,3-SUNY SO,over age 50,Financial_Independent,1615.5
2010,U,5 yr Undergrad,3-SUNY SO,age 22 - 25,Financial_Dependent,200.5
2009,U,2 yr Undergrad,4-SUNY CC,age 26 - 35,Financial_Independent,2983.0
2002,U,4 yr Undergrad,3-SUNY SO,over age 50,Financial_Independent,7774.5
2002,U,2 yr Undergrad,6-BUS. DEGREE,age 26 - 35,Financial_Independent,20041.01
2013,U,2 yr Undergrad,4-SUNY CC,age 22 - 25,Financial_Independent,3651.5
2000,U,2 yr Undergrad,6-BUS. DEGREE,age 26 - 35,Financial_Dependent,1820.5
2014,U,2 yr Undergrad,6-BUS. DEGREE,over age 50,Financial_Independent,3269.5
2012,U,2 yr Undergrad,2-CUNY CC,age 36 - 50,Financial_Independent,1000.0
2010,U,4 yr Undergrad,6-BUS. DEGREE,age 26 - 35,Financial_Independent,141.67
2012,U,4 yr Undergrad,9-CHAPTER XXII,under age 22,Financial_Dependent,500.0
2015,U,2 yr Undergrad,6-BUS. DEGREE,age 36 - 50,Financial_Independent,30159.19
2009,U,2 yr Undergrad,3-SUNY SO,age 22 - 25,Financial_Dependent,1000.0
2003,U,2 yr Undergrad,5-INDEPENDENT,age 26 - 35,Financial_Independent,104150.0
2008,U,4 yr Undergrad,5-INDEPENDENT,age 26 - 35,Financial_Independent,173871.17
2010,U,2 yr Undergrad,5-INDEPENDENT,age 22 - 25,Financial_Dependent,2835.0
2009,U,4 yr Undergrad,1-CUNY SR,age 36 - 50,Financial_Independent,7598.75
2014,U,2 yr Undergrad,4-SUNY CC,under age 22,Financial_Dependent,97395.9
2004,U,2 yr Undergrad,4-SUNY CC,age 26 - 35,Financial_Dependent,750.0
2018,U,2 yr Undergrad,1-CUNY SR,age 22 - 25,Financial_Independent,250.0
2012,U,4 yr Undergrad,3-SUNY SO,age 26 - 35,Financial_Dependent,1174.0
2007,U,2 yr Undergrad,5-INDEPENDENT,age 26 - 35,Financial_Independent,3057.67
2014,U,2 yr Undergrad,5-INDEPENDENT,over age 50,Financial_Independent,1226.5
2012,U,4 yr Undergrad,6-BUS. DEGREE,age 22 - 25,Financial_Dependent,67183.3
2016,U,2 yr Undergrad,6-BUS. DEGREE,age 22 - 25,Financial_Independent,976.0
2000,U,2 yr Undergrad,7-BUS. NON-DEG,under age 22,Financial_Dependent,38088.84
2000,G,Grad,5-INDEPENDENT,over age 50,Financial_Independent,473.25
2013,U,4 yr Undergrad,3-SUNY SO,age 22 - 25,Financial_Independent,15476.5
2002,U,4 yr Undergrad,6-BUS. DEGREE,over age 50,Financial_Independent,9656.25
2006,U,2 yr Undergrad,5-INDEPENDENT,age 22 - 25,Financial_Dependent,37689.75
2011,U,2 yr Undergrad,6-BUS. DEGREE,age 26 - 35,Financial_Independent,4537.5
2007,U,4 yr Undergrad,3-SUNY SO,under age 22,Financial_Dependent,7750.0
2009,U,5 yr Undergrad,4-SUNY CC,age 26 - 35,Financial_Independent,4336.0
2009,U,4 yr Undergrad,1-CUNY SR,age 36 - 50,Financial_Independent,750.0
2005,U,4 yr Undergrad,5-INDEPENDENT,age 26 - 35,Financial_Dependent,22223.0
2010,U,4 yr Undergrad,3-SUNY SO,age 22 - 25,Financial_Dependent,182125.1
2008,U,2 yr Undergrad,4-SUNY CC,age 36 - 50,Financial_Independent,25393.04
2014,U,2 yr Undergrad,3-SUNY SO,under age 22,Financial_Dependent,16000.0
2004,U,4 yr Undergrad,5-INDEPENDENT,over age 50,Financial_Independent,1225.0
2017,U,2 yr Undergrad,5-INDEPENDENT,under age 22,Financial_Dependent,750.0
2008,U,2 yr Undergrad,2-CUNY CC,age 26 - 35,Financial_Dependent,500.0
2011,U,2 yr Undergrad,1-CUNY SR,age 36 - 50,Financial_Independent,19581.5
2006,U,2 yr Undergrad,5-INDEPENDENT,age 22 - 25,Financial_Independent,6187.5
2017,U,2 yr Undergrad,2-CUNY CC,under age 22,Financial_Dependent,1126726.0
2009,U,4 yr Undergrad,6-BUS. DEGREE,age 36 - 50,Financial_Independent,16032.0
2001,U,2 yr Undergrad,5-INDEPENDENT,under age 22,Financial_Dependent,123725.0
2009,U,2 yr Undergrad,5-INDEPENDENT,age 36 - 50,Financial_Independent,3475.0
2014,U,2 yr Undergrad,2-CUNY CC,under age 22,Financial_Independent,250.0
2001,U,4 yr Undergrad,3-SUNY SO,under age 22,Financial_Dependent,9775.0
2003,U,2 yr Undergrad,8-OTHER,age 26 - 35,Financial_Independent,1594.5
2002,U,2 yr Undergrad,6-BUS. DEGREE,under age 22,Financial_Dependent,750.0
2005,U,5 yr Undergrad,1-CUNY SR,age 26 - 35,Financial_Independent,4875.0
2012,U,2 yr Undergrad,1-CUNY SR,age 26 - 35,Financial_Independent,1924.0
2004,U,2 yr Undergrad,3-SUNY SO,age 36 - 50,Financial_Independent,5036.0
2009,U,4 yr Undergrad,3-SUNY SO,under age 22,Financial_Independent,12000.0
2005,U,4 yr Undergrad,6-BUS. DEGREE,age 26 - 35,Financial_Independent,250.0
2005,U,2 yr Undergrad,2-CUNY CC,under age 22,Financial_Independent,3700.5
2013,U,2 yr Undergrad,1-CUNY SR,age 26 - 35,Financial_Independent,868.0
2003,U,4 yr Undergrad,1-CUNY SR,over age 50,Financial_Independent,3737.5
2015,U,2 yr Undergrad,6-BUS. DEGREE,age 26 - 35,Financial_Independent,6908.5
2011,U,2 yr Undergrad,1-CUNY SR,age 22 - 25,Financial_Dependent,32332.0
2012,U,4 yr Undergrad,5-INDEPENDENT,age 36 - 50,Financial_Independent,125.0
2012,U,5 yr Undergrad,3-SUNY SO,age 22 - 25,Financial_Dependent,9264.5
2016,U,2 yr Undergrad,7-BUS. NON-DEG,over age 50,Financial_Independent,10587.5
2001,U,4 yr Undergrad,1-CUNY SR,age 26 - 35,Financial_Dependent,425.0
2002,U,2 yr Undergrad,7-BUS. NON-DEG,under age 22,Financial_Dependent,86482.17
2017,U,5 yr Undergrad,3-SUNY SO,under age 22,Financial_Dependent,7597.5
2018,U,4 yr Undergrad,6-BUS. DEGREE,age 22 - 25,Financial_Independent,4750.0
2010,U,5 yr Undergrad,3-SUNY SO,age 22 - 25,Financial_Dependent,212.5
2000,U,4 yr Undergrad,5-INDEPENDENT,under age 22,Financial_Dependent,177201.0
