OpenedDate,OpenedYear,PracticeCode,PracticeName,BusinessCategory,BusinessName,BusinessCity,BusinessState,BusinessZip
05/06/2019,2019,104,Non-Fulfillment,Electronic Shopping,Amazon.com,Seattle,WA,98108-1226
05/04/2017,2017,15,Privacy Abuse,Commercial Banking,Wells Fargo CRA Risk Management,Charlotte,NC,28256-0947
12/22/2020,2020,316,Billing Issues,Health Care,CHI Franciscan Health Systems,Tacoma,WA,98402-3400
08/29/2013,2013,22,Failure To Adjust/Refund,Contractors,,Ferndale,WA,98248    
05/07/2020,2020,301,Failure To Deliver/Perform,Electronic Shopping,,,  ,         
02/24/2014,2014,318,Charge:Service Not Performed/Product not delivered,Electronic Shopping,,Henderson,NV,89052    
08/20/2020,2020,318,Charge:Service Not Performed/Product not delivered,Electronic Shopping,,Virginia Beach,VA,         
08/25/2020,2020,301,Failure To Deliver/Perform,"Promoters of performing arts, sports & similar eve",Brown Paper Tickets,Seattle,WA,98109    
04/16/2021,2021,422,Credit/Financing,Mortgage Lending,Quicken Loans,Detroit,MI,48226    
07/31/2018,2018,999,Other/Miscellaneous,Legal Services,,Bellevue,WA,98004    
10/21/2019,2019,301,Failure To Deliver/Perform,Waste Management Services,Waste Management of Washington,Kirkland,WA,98033-8136
02/12/2015,2015,203,Internet & Mobile device based transaction,Electronic Shopping,eBay,San Jose,CA,95125-9855
04/02/2014,2014,222,Advance Fee Fraud,Advance Fee Fraud, Unknown,,  ,         
12/15/2014,2014,203,Internet & Mobile device based transaction,Telecommunications,T-Mobile,Albuquerque,NM,87176    
06/24/2019,2019,999,Other/Miscellaneous,Retail Sales,Best Buy,Minneapolis,MN,55440    
03/12/2020,2020,61,Phishing,Phishing, Unknown,,  ,         
02/07/2019,2019,999,Other/Miscellaneous,MHU Use Only - MH landlord,,Rapid City,SD,57702    
09/18/2014,2014,316,Billing Issues,Books/Magazines & Directory Publishers,US Search,Bellevue,WA,98004    
05/14/2019,2019,206,Right To Cancel,Travel,,,  ,L5L5M-5   
06/24/2020,2020,403,Collection Activity (Fraudulent or mistaken ID),Collections,Sentry Credit,Everett,WA,98201    
04/09/2018,2018,999,Other/Miscellaneous,Retail Sales,,Bothell,WA,98012    
03/23/2018,2018,100,Misrepresentation of Terms,Electronic Shopping,Industrial Chem Labs & Services,Deer Park,NY,11729-7200
09/11/2018,2018,26,Advertising,Automobile Manufacturing,,Novi,MI,48375    
06/22/2018,2018,26,Advertising,Electronic Shopping,Blue Apron,New York,NY,10010    
05/18/2016,2016,203,Internet & Mobile device based transaction,"Electronic Equip., Appliance & Component Mfg'ring ",Samsung Electronics America,Ridgefield Park,NJ,07660    
10/24/2018,2018,316,Billing Issues,Legal Services,,Portland,OR,97209    
07/17/2020,2020,303,Questionable Quality Product/Service,Telecommunications,Verizon Wireless,Chandler,AZ,85226    
11/18/2019,2019,999,Other/Miscellaneous,Auto Sales,Cliffs Cycle Center,Bremerton,WA,98312    
01/26/2016,2016,19,Inadequate Disclosure,Retail Sales,Sears Holdings Management Corporation,Hoffman Estates,IL,60179-0001
01/10/2020,2020,18,Service Representation,Collections,Otis Recovery/ Coastal Creditor Services,Puyallup,WA,98375    
11/06/2020,2020,999,Other/Miscellaneous,"Electronic Equip., Appliance & Component Mfg'ring ",Dyson Inc,Chicago,IL,60607    
06/03/2016,2016,10,Pyramid Schemes,Unclassified Establishments,,,WA,         
01/22/2021,2021,999,Other/Miscellaneous,Insurance,Integrity Admin Group Inc/Home Warranty,Costa Mesa,CA,92626    
07/08/2020,2020,993,COVID Mask Compliance,Government Agencies,City of Woodland,Woodland,WA,98674    
03/25/2016,2016,301,Failure To Deliver/Perform,Electronic Shopping,,Seattle,WA,98104    
10/22/2019,2019,104,Non-Fulfillment,Electronic Shopping,Amazon.com,Seattle,WA,98108-1226
03/20/2013,2013,316,Billing Issues,Broadband Providers,Comcast,Fife,WA,98424    
01/02/2014,2014,320,Unsatisfactory Repair/Service,Legal Services,Advantage Legal Group,Bellevue,WA,98005    
01/03/2019,2019,214,Crowdfunding,Online Auctions,,Chicago,IL,60642    
10/22/2019,2019,999,Other/Miscellaneous,Health Care,EvergreenHealth,Kirkland,WA,98034-3098
03/15/2016,2016,22,Failure To Adjust/Refund,Automobile Manufacturing,General Motors,Detroit,MI,48232-5173
11/01/2017,2017,999,Other/Miscellaneous,Telecommunications,Frontier Communications,Everett,WA,98201    
02/21/2013,2013,301,Failure To Deliver/Perform,Electronic & Precision Equip. Repair & Maintenance,,Tacoma ,WA,98404    
01/23/2018,2018,22,Failure To Adjust/Refund,Health Care,CHI Franciscan Health Systems,Tacoma,WA,98402-3400
03/16/2018,2018,7,Warranty,Retail Sales,Sears Holdings Management Corporation,Hoffman Estates,IL,60179-0001
12/13/2017,2017,999,Other/Miscellaneous,Contractors,Conner Homes LLC,Bellevue ,WA,98006-6108
08/11/2020,2020,13,Misrepresentation of product or service,Exterminating & pest control Services,,Lancaster,PA,17560-2   
01/26/2021,2021,999,Other/Miscellaneous,Unclassified Establishments, Unknown,,  ,         
11/30/2017,2017,999,Other/Miscellaneous,Electronic Shopping,Fanatics.com,Jacksonville,FL,32256    
05/30/2019,2019,999,Other/Miscellaneous,Amusement & Recreational Industries,,Seattle,WA,98134    
08/03/2020,2020,203,Internet & Mobile device based transaction,Telecommunications,Verizon Wireless,Chandler,AZ,85226    
08/14/2019,2019,632,Rules & enforcement,MHU Use Only - MH landlord,Roll-Inn Mobile Home Park,Bellevue,WA,98005    
08/14/2020,2020,203,Internet & Mobile device based transaction,"Promoters of performing arts, sports & similar eve",,South Windsor,CO,06074    
07/18/2018,2018,319,Unauthorized Repair/Service,Consumer Lending & Transfer Agents,Affirm Inc,San Francisco,CA,94108    
07/24/2015,2015,422,Credit/Financing,Auto Sales,Capitol City Honda,Olympia,WA,98502    
12/17/2020,2020,999,Other/Miscellaneous,Broadband Providers,Comcast,Fife,WA,98424    
08/29/2016,2016,999,Other/Miscellaneous,Parking Lots & Garages,Diamond Parking dba Parking Services Appeals Department,Seattle,WA,98105    
06/19/2017,2017,999,Other/Miscellaneous,Consumer Lending & Transfer Agents,FedLoan Servicing,Harrisburg,PA,17106-9184
06/16/2015,2015,13,Misrepresentation of product or service,Auto Sales,,,WA,         
07/02/2020,2020,18,Service Representation,Air Transportation,,New York,NY,10017    
05/22/2014,2014,26,Advertising,Auto Sales,Sound Ford of Renton,Renton,WA,98055    
06/26/2017,2017,7,Warranty,Extended Service contract companies,Mopar Vehicle Protection,Troy,MI,48007-2700
04/11/2020,2020,22,Failure To Adjust/Refund,Parking Lots & Garages,International Parking Management Inc,Seattle,WA,98104    
11/07/2016,2016,206,Right To Cancel,Telecommunications,CenturyLink,Spokane,WA,99208    
03/09/2021,2021,999,Other/Miscellaneous,Contractors,,Bellevue,WA,98008    
12/16/2019,2019,320,Unsatisfactory Repair/Service,Retail Sales,Fred Meyer,Portland,OR,97242    
08/01/2014,2014,422,Credit/Financing,Commercial Banking,Bank of America NA,Newark,DE,19713    
03/14/2013,2013,301,Failure To Deliver/Perform,Retail Sales,Worldwide Electronics dba Buy TV Today.com,Mukilteo,WA,98275    
11/26/2019,2019,999,Other/Miscellaneous,Government Agencies,Washington State Patrol,Olympia,WA,98504-2600
02/09/2021,2021,301,Failure To Deliver/Perform,Retail Sales,Home Depot,Atlanta,GA,30339    
10/20/2014,2014,317,Charge Above Estimate,Broadband Providers,Comcast,Fife,WA,98424    
05/02/2017,2017,26,Advertising,Electronic Shopping,Northwest Territorial Mint,Auburn,WA,98071    
05/22/2018,2018,58,Telemarketing,Collections,,Lee,NH,03861    
06/19/2019,2019,999,Other/Miscellaneous,Health Care,UW Medicine,Seattle,WA,98145-5095
10/03/2014,2014,22,Failure To Adjust/Refund,Retail Sales,Best Buy,Minneapolis,MN,55440    
05/08/2015,2015,61,Phishing,Phishing,Phishing,,  ,         
02/12/2018,2018,316,Billing Issues,Telecommunications,Ziply Fiber fka Frontier Communications,Everett,WA,98201    
09/03/2013,2013,404,Collection Practices,"Colleges, Universities & Professional Schools",Transworld Systems Inc FKA NCO Financial Systems,Fort Washington,PA,19034    
05/20/2020,2020,415,Unemployment Fraud,Government Agencies,Washington State Employment Security Department,Olympia,WA,98507    
01/22/2020,2020,999,Other/Miscellaneous,Contractors,Southwest Plumbing,Seattle,WA,98106    
11/24/2020,2020,999,Other/Miscellaneous,Exterminating & pest control Services,,Orem,UT,98118    
06/19/2017,2017,320,Unsatisfactory Repair/Service,Financing,Expect Payment Solutions,Vancouver,WA,98682    
06/12/2014,2014,3,Contest/Sweepstakes advertising,Advance Fee Fraud,,The Netherlands,  ,         
06/25/2020,2020,996,COVID-19,"Promoters of performing arts, sports & similar eve",Brown Paper Tickets,Seattle,WA,98109    
12/10/2019,2019,627,Privacy Issues,Mortgage Lending,Wells Fargo CRA Risk Management,Charlotte,NC,28256-0947
02/04/2014,2014,316,Billing Issues,Security Systems (including locksmiths),,Montesano,WA,98563    
11/15/2019,2019,303,Questionable Quality Product/Service,"Chemical Manufacturing (incl. paint, adhesive, sea",,Bolton,CT,06043    
10/05/2018,2018,444,Foreclosure Issue,Mortgage Lending,ServiSolutions (Alabama Housing Finance Authority),Montgomery,AL,36124-2967
03/30/2020,2020,62,Price Gouging,Retail Sales,,Richland,WA,99354    
08/22/2018,2018,999,Other/Miscellaneous,Contractors,,Arlington,WA,98233    
10/29/2020,2020,999,Other/Miscellaneous,Collections,Associated Credit Service,Spokane Valley,WA,99216    
01/02/2013,2013,301,Failure To Deliver/Perform,Retail Sales,Big Lots,Columbus,OH,43228    
05/09/2013,2013,303,Questionable Quality Product/Service,Retail Sales,Alpine Windows,Bothell,WA,98012    
05/02/2020,2020,996,COVID-19,"Promoters of performing arts, sports & similar eve",Gorge Amphitheatre,Quincy,WA,98848    
07/09/2020,2020,996,COVID-19,"Promoters of performing arts, sports & similar eve",Brown Paper Tickets,Seattle,WA,98109    
10/17/2014,2014,323,Invoice - misleading or fraudulent,Books/Magazines & Directory Publishers,American Yellow Distribution Inc,San Diego,CA,92119    
04/28/2016,2016,203,Internet & Mobile device based transaction,Dating Clubs and Social Networking,Match.com,Dallas,TX,75225    
12/06/2017,2017,412,Alleged criminal activity,Residential Landlord,Reach Property Community Development,Vancouver,WA,98662    
11/19/2018,2018,888,Spanish Language Complaints,Retail Sales,,Yakima,WA,98902    
07/25/2017,2017,206,Right To Cancel,Retail Sales,Watson Productions,Olympia,WA,98502    
10/10/2014,2014,444,Foreclosure Issue,Mortgage Lending,Freedom Mortgage,Mt Laurel,NJ,08054    
04/24/2019,2019,997,Employment Issue,Transit & ground passenger transportation,,Green Bay,WI,         
02/23/2021,2021,999,Other/Miscellaneous,Telecommunications,AT&T Mobility,Dallas,TX,75202    
10/18/2018,2018,303,Questionable Quality Product/Service,Contractors,,Kent,WA,98035-0927
10/12/2018,2018,316,Billing Issues,Telecommunications,CenturyLink,Spokane,WA,99208    
05/15/2020,2020,999,Other/Miscellaneous,Government Agencies,Washington State Employment Security Department,Olympia,WA,98507    
04/30/2019,2019,604,Permanent structures,MHU Use Only - MH landlord,Laurel Park Estates,Seattle,WA,98109-4018
01/22/2020,2020,25,Refund Policies,Taxi Service,Lyft Inc,Olympia,WA,98501    
12/21/2018,2018,999,Other/Miscellaneous,Moving Companies,We Like to Move It Move It,Lynnwood,WA,98037    
09/21/2018,2018,999,Other/Miscellaneous,Retail Sales,Sears Holdings Management Corporation,Hoffman Estates,IL,60179-0001
05/15/2014,2014,203,Internet & Mobile device based transaction,Software Publishers,Microsoft Corporation,Redmond,WA,98052    
10/17/2017,2017,301,Failure To Deliver/Perform,Telecommunications,AT&T Mobility,Dallas,TX,75202    
10/13/2014,2014,318,Charge:Service Not Performed/Product not delivered,Contractors,Thornbury Cabinets,Cottage Grove,OR,97424    
11/27/2013,2013,301,Failure To Deliver/Perform,Contractors,,Tacoma,WA,98407    
12/08/2020,2020,999,Other/Miscellaneous,Contractors,,Edmonds,WA,98020    
07/30/2020,2020,999,Other/Miscellaneous,Auto Repair,,Marysville,WA,98270    
04/30/2021,2021,303,Questionable Quality Product/Service,Extended Service contract companies,Endurance Warranty Service LLC,Northbrook,IL,60062    
07/11/2017,2017,61,Phishing,Phishing,Unknown - Utility Scam,,  ,         
11/05/2019,2019,203,Internet & Mobile device based transaction,Books/Magazines & Directory Publishers,,New York,NY,10006    
08/23/2018,2018,999,Other/Miscellaneous,ADAD,Card Services/Credit Card Services/Card Member Services/Card Holder Services/Bankcard Services,,  ,         
04/02/2014,2014,887,Unauthorized practice of Law,Legal Services,EC New Horizons,Lakewood,WA,98499    
07/06/2020,2020,22,Failure To Adjust/Refund,Health and Diet Clubs,,Bellingham ,WA,98226    
12/18/2020,2020,997,Employment Issue,Restaurants and Bars,,Kennewick,WA,99336    
11/23/2016,2016,999,Other/Miscellaneous,Unclassified Establishments, Unknown,,  ,         
11/12/2020,2020,999,Other/Miscellaneous,Retail Sales,Best Buy,Minneapolis,MN,55440    
06/11/2013,2013,405,Credit Reporting Error,Financing,Phoenix Financial LLC,Spokane,WA,99202-4424
11/29/2017,2017,22,Failure To Adjust/Refund,Pet Care Services (except Veterinary),Critters & Company Pet Center,Clinton,WA,98236    
06/03/2020,2020,301,Failure To Deliver/Perform,"Promoters of performing arts, sports & similar eve",Brown Paper Tickets,Seattle,WA,98109    
12/02/2019,2019,999,Other/Miscellaneous,Telecommunications,T-Mobile,Albuquerque,NM,87176    
11/05/2020,2020,316,Billing Issues,Health and Diet Clubs,Dojo 3,Renton,WA,98057    
02/04/2015,2015,22,Failure To Adjust/Refund,Telecommunications,T-Mobile,Albuquerque,NM,87176    
03/06/2013,2013,404,Collection Practices,Collections,"Universal Fidelity, LP",Houston,TX,77218    
04/06/2020,2020,62,Price Gouging,Retail Sales,,Zillah,WA,98953    
02/02/2016,2016,60,Unauthorized Debit,Electronic Shopping,,Bluffdale,UT,84065    
02/19/2019,2019,301,Failure To Deliver/Perform,Electronic Shopping,,San Diego,CA,92172    
08/13/2013,2013,999,Other/Miscellaneous,Residential Landlord,,Olympia,WA,98502    
06/27/2013,2013,422,Credit/Financing,Credit Card Issuers,Citibank Presidential Communications,Sioux Falls,SD,57010-8   
05/22/2020,2020,206,Right To Cancel,Electronic Shopping,,Clearwater,FL,33764-5748
08/09/2013,2013,640,Fees,Gas Stations & Convenience Stores,,Sunnyside,WA,98944    
06/15/2020,2020,996,COVID-19,Telecommunications,Sprint Executive Services,Irving,TX,75016    
04/06/2021,2021,301,Failure To Deliver/Perform,Commercial Banking,Remitly Inc,Seattle,WA,98101    
03/30/2018,2018,999,Other/Miscellaneous,Government Agencies,,Washington,DC,20520    
01/30/2015,2015,301,Failure To Deliver/Perform,Books/Magazines & Directory Publishers,Vanilla Heart Publishing,Everett,WA,98204    
08/24/2020,2020,998,Governement agency complaint,Government Agencies,Port of Centralia,Centralia,WA,98531    
04/11/2018,2018,999,Other/Miscellaneous,Electronic & Precision Equip. Repair & Maintenance,,Federal Way,WA,98003    
05/04/2020,2020,62,Price Gouging,Electronic Shopping,Amazon.com,Seattle,WA,98108-1226
12/07/2018,2018,999,Other/Miscellaneous,Amusement & Recreational Industries,Bethesda Softworks LLC,Rockville,MD,20850    
10/02/2020,2020,999,Other/Miscellaneous,Auto Sales,,Renton,WA,98057    
02/20/2015,2015,508,Unordered/Unsolicited Merchandise,Books/Magazines & Directory Publishers,Zillow Group Inc / Trulia Inc,Seattle,WA,98101    
07/28/2015,2015,316,Billing Issues,Electronic Shopping,,Snoqualmie,WA,98065    
03/14/2016,2016,316,Billing Issues,Retail Sales,Buddy's Home Furnishings,Auburn,WA,98002    
01/07/2021,2021,22,Failure To Adjust/Refund,"Promoters of performing arts, sports & similar eve",Brown Paper Tickets,Seattle,WA,98109    
08/11/2016,2016,999,Other/Miscellaneous,Dating Clubs and Social Networking,,Venice,CA,90291    
10/29/2019,2019,203,Internet & Mobile device based transaction,Travel,JustFly.com,Bellevue,WA,98005    
09/01/2016,2016,999,Other/Miscellaneous,Unclassified Establishments,Happily Ever After Wedding and Event Planning,Yelm,WA,98597    
02/13/2013,2013,22,Failure To Adjust/Refund,Retail Sales,Seattle Sun Tan - Ballard,Seattle,WA,98107    
06/30/2020,2020,100,Misrepresentation of Terms,Travel,Expedia,Seattle,WA,98119    
01/04/2017,2017,999,Other/Miscellaneous,"Justice, Public Order & Safety",Tumwater Police Department,Tumwater,WA,98501    
09/02/2014,2014,26,Advertising,Insurance,,Rockwall,TX,75087-9973
04/04/2017,2017,100,Misrepresentation of Terms,Financing,,Symmes Township,OH,45249    
09/19/2013,2013,316,Billing Issues,"Automotive Rental & Leasing (includes cars, trucks",Payless Car Rental - Seatac,Seatac,WA,98188    
10/09/2015,2015,18,Service Representation,Retail Sales,Sears Holdings Management Corporation,Hoffman Estates,IL,60179-0001
12/11/2020,2020,104,Non-Fulfillment,Telecommunications,Cricket Wireless,Atlanta,GA,30324    
03/01/2021,2021,999,Other/Miscellaneous,Couriers & Express Delivery Services,FedEx Customer Relations,Memphis,TN,38116    
05/26/2020,2020,999,Other/Miscellaneous,Electronic Shopping,,Bellevue,WA,98004    
07/23/2014,2014,316,Billing Issues,Broadband Providers,Dish Network,Littleton,CO,80120    
01/02/2013,2013,60,Unauthorized Debit,Health and Diet Clubs,,Bainbridge Island,WA,98110    
07/18/2019,2019,999,Other/Miscellaneous,Telecommunications,AT&T Mobility,Dallas,TX,75202    
02/03/2021,2021,22,Failure To Adjust/Refund,Telecommunications,AT&T Mobility,Dallas,TX,75202    
06/14/2017,2017,316,Billing Issues,Contractors,,Auburn,WA,98001    
03/12/2021,2021,203,Internet & Mobile device based transaction,Electronic Shopping,Amazon.com,Seattle,WA,98108-1226
10/02/2015,2015,316,Billing Issues,Travel,America's Best Value Inn,Shoreline,WA,98133    
01/10/2017,2017,513,Bushing,Auto Sales,Pierre Auto Centers dba Pierre's Pre-Owned Center & Lake City Auto Credit,Seattle,WA,98125    
05/07/2020,2020,996,COVID-19,Amusement & Recreational Industries,,Sammamish,WA,98075    
11/21/2017,2017,999,Other/Miscellaneous,Travel,Four Points Sheraton,Des Moines,WA,98198    
02/06/2018,2018,623,Rental agreements,MHU Use Only - MH landlord,Cascade Park Village,Vancouver,WA,98660    
09/10/2018,2018,999,Other/Miscellaneous,Broadband Providers,Dish Network,Littleton,CO,80120    
10/12/2020,2020,999,Other/Miscellaneous,Commercial Banking,US Bank Corporate Compliance,Minneapolis,MN,55402    
05/03/2013,2013,444,Foreclosure Issue,Commercial Banking,Boeing Employees Credit Union / BECU,Seattle,WA,98124-9750
08/05/2019,2019,25,Refund Policies,Retail Sales,Ashley Furniture/Ashley Homestore - Tukwila,Tukwila,WA,98188    
12/07/2018,2018,999,Other/Miscellaneous,Electronic & Precision Equip. Repair & Maintenance,DEAR Services,Kent,WA,98032    
09/16/2014,2014,222,Advance Fee Fraud,Advance Fee Fraud,Grandparent Scam,,  ,         
02/08/2021,2021,13,Misrepresentation of product or service,Electronic Shopping,LuLaRoe,Corona,CA,92879    
12/16/2020,2020,212,Spyware / Malware,Computer & office machine system repair & maintena,iYogi,New York,NY,10013    
07/08/2019,2019,301,Failure To Deliver/Perform,Contractors,Harbor Cross Construction Inc,Gig Harbor,WA,98332-8518
08/23/2019,2019,59,Automatic Dialing,Unclassified Establishments, Unknown,,  ,         
02/18/2015,2015,320,Unsatisfactory Repair/Service,Electronic Shopping,Amazon.com,Seattle,WA,98108-1226
01/21/2021,2021,999,Other/Miscellaneous,Auto Sales,Car Pros Tacoma Kia,Tacoma,WA,98409    
02/02/2015,2015,301,Failure To Deliver/Perform,Consumer Lending & Transfer Agents,321Loans dba Helping America Group,Boca Raton,FL,33432    
12/24/2020,2020,999,Other/Miscellaneous,Unclassified Establishments,Sempris LLC,Hopkins,MN,55343-2265
05/05/2016,2016,100,Misrepresentation of Terms,Travel,Worldmark by Wyndham,Orlando,FL,32821    
01/28/2020,2020,999,Other/Miscellaneous,Unclassified Establishments, Unknown,,  ,         
07/10/2019,2019,61,Phishing,Unclassified Establishments, Unknown,,  ,         
01/26/2017,2017,303,Questionable Quality Product/Service,Telecommunications,Ziply Fiber fka Frontier Communications,Everett,WA,98201    
12/05/2016,2016,303,Questionable Quality Product/Service,Retail Sales,,New York,NY,10012    
11/22/2017,2017,508,Unordered/Unsolicited Merchandise,"Medical, Dental, Hospital Equipment Wholesalers ",,Tacoma,WA,98466    
09/14/2016,2016,999,Other/Miscellaneous,Auto Sales,Sunset Auto Wholesale,Tacoma,WA,98409    
03/20/2017,2017,19,Inadequate Disclosure,Amusement & Recreational Industries,CenturyLink Field,Seattle,WA,98134    
01/25/2017,2017,206,Right To Cancel,Broadband Providers,Comcast,Fife,WA,98424    
07/18/2013,2013,14,Product Representation/Used,Auto Sales,Tacoma Auto Outlet,Tacoma,WA,98409    
01/25/2019,2019,61,Phishing,Unclassified Establishments, Unknown,,  ,         
03/05/2015,2015,320,Unsatisfactory Repair/Service,Bail handling,Jail Sucks Bail Bonds,Chehalis,WA,98532    
12/07/2020,2020,22,Failure To Adjust/Refund,Extended Service contract companies,American Home Shield,Carroll,IA,51401    
05/10/2013,2013,19,Inadequate Disclosure,Telecommunications,,Poulsbo,WA,98370    
04/29/2020,2020,203,Internet & Mobile device based transaction,Electronic Shopping,,Atlanta,GA,30305    
03/24/2016,2016,999,Other/Miscellaneous,Health Care,Boehringer Ingelheim Pharmaceuticals Inc,Ridgefield,CT,06877-0368
10/02/2020,2020,999,Other/Miscellaneous,"Colleges, Universities & Professional Schools",Shoreline Community College,Shoreline,WA,98133    
01/22/2019,2019,999,Other/Miscellaneous,Auto Sales,,Wapato,WA,98951    
03/29/2016,2016,301,Failure To Deliver/Perform,Online Auctions,,Waltham,MA,02453-1492
03/06/2014,2014,402,Collections - Threatening behavior includes arrest,Collections,United Recovery Group,Lehi,UT,84043    
10/02/2018,2018,521,Business Failure or Bankruptcy,Travel,,Cedar Rapids,IA,52402    
03/27/2019,2019,13,Misrepresentation of product or service,Software Publishers,Microsoft Corporation,Redmond,WA,98052    
08/29/2017,2017,303,Questionable Quality Product/Service,Auto Repair,Wrench-N-Time Quality Automotive,Vancouver,WA,98661    
05/23/2013,2013,508,Unordered/Unsolicited Merchandise,Retail Sales,Hydroxatone,Jersey City,NJ,07303    
12/09/2019,2019,999,Other/Miscellaneous,Travel,,North Bend,WA,98045    
02/22/2021,2021,999,Other/Miscellaneous,Broadband Providers,CBS All Access,El Dorado Hills,CA,95762    
03/05/2019,2019,303,Questionable Quality Product/Service,Health Care,,Yakima,WA,98902    
06/19/2017,2017,303,Questionable Quality Product/Service,Retail Sales,Office Depot / Office Max,Boca Raton,FL,33496-2434
10/29/2014,2014,208,Partial Performance,Contractors,,Arlington,WA,98223-8274
04/07/2014,2014,642,Landlord/Tenant - Residential,Residential Landlord,,Spokane Valley,WA,99016    
03/20/2014,2014,444,Foreclosure Issue,Mortgage Lending,HAMP 2 Default Servicing,Newport Beach,CA,92660    
09/18/2020,2020,444,Foreclosure Issue,Mortgage Lending,PennyMac Loan Services,Westlake Village,CA,91361    
04/16/2013,2013,301,Failure To Deliver/Perform,Securities,,,UK,         
01/06/2021,2021,999,Other/Miscellaneous,Extended Service contract companies,American Home Shield,Carroll,IA,51401    
10/18/2018,2018,616,Prevention of meetings,MHU Use Only - MH landlord,Del Ray Properties Inc,Longview,WA,98631    
11/14/2018,2018,60,Unauthorized Debit,Commercial Banking,Navy Federal Credit Union,Merrifield,VA,22119-3000
01/23/2017,2017,7,Warranty,Contractors,,Deming,WA,98244    
12/23/2015,2015,999,Other/Miscellaneous,Retail Sales,Hair Plus Beauty Supply,Bremerton,WA,98310    
03/27/2017,2017,203,Internet & Mobile device based transaction,Electronic Shopping,,Tucker,GA,30084    
09/26/2016,2016,521,Business Failure or Bankruptcy,Restaurants and Bars,,Washougal,WA,98671    
07/11/2019,2019,19,Inadequate Disclosure,Residential Landlord,,Seattle,WA,98104    
11/17/2014,2014,316,Billing Issues,Auto Sales,Parr Ford Mazda,Bremerton,WA,98312    
02/12/2020,2020,999,Other/Miscellaneous,Advertising & Related Services (includes coupon bo,Tablio LLC,Vancouver,WA,98684    
06/25/2013,2013,304,Questionable Quality/Used,Auto Repair,US Engine,Auburn,WA,98002    
07/12/2017,2017,316,Billing Issues,Telecommunications,Ziply Fiber fka Frontier Communications,Everett,WA,98201    
04/15/2013,2013,320,Unsatisfactory Repair/Service,Air Transportation,Allegiant Air,Las Vegas,NV,89113    
06/16/2020,2020,301,Failure To Deliver/Perform,Contractors,,Tacoma,WA,98444    
03/09/2020,2020,301,Failure To Deliver/Perform,Telecommunications,Verizon Wireless,Chandler,AZ,85226    
07/27/2016,2016,203,Internet & Mobile device based transaction,Travel,Expedia,Seattle,WA,98119    
05/19/2020,2020,642,Landlord/Tenant - Residential,Social Assistance,Shared Housing,Tacoma,WA,98415    
02/20/2018,2018,301,Failure To Deliver/Perform,Health and Diet Clubs,,Puyallup,WA,98373    
04/05/2016,2016,642,Landlord/Tenant - Residential,Unclassified Establishments,Inquiry,,  ,         
07/29/2014,2014,213,Free to Pay,Electronic Shopping,C&R Marketing dba Your Better Tomorrow,Blaine,WA,98230    
01/31/2014,2014,444,Foreclosure Issue,Legal Services,Evergreen Law Offices,,WA,         
08/20/2014,2014,316,Billing Issues,Utilities,Soos Creek Water and Sewer District,Renton,WA,98058    
07/12/2018,2018,999,Other/Miscellaneous,Travel,Motel 6,Carrollton,TX,75007    
01/21/2015,2015,301,Failure To Deliver/Perform,Broadband Providers,Comcast,Fife,WA,98424    
06/02/2015,2015,319,Unauthorized Repair/Service,Broadband Providers,Comcast,Fife,WA,98424    
02/12/2016,2016,404,Collection Practices,Collections,Convergent Outsourcing fka ER Solutions,Renton,WA,98055    
11/19/2019,2019,320,Unsatisfactory Repair/Service,Insurance,,St Petersburg,FL,33742    
05/02/2018,2018,999,Other/Miscellaneous,Retail Sales,Sears Holdings Management Corporation,Hoffman Estates,IL,60179-0001
10/03/2019,2019,320,Unsatisfactory Repair/Service,Auto Sales,Columbia Ford Lincoln Hyundai,Longview,WA,98632-2107
09/18/2017,2017,203,Internet & Mobile device based transaction,Financing,Bittrex,Redmond,WA,98052-6970
10/13/2015,2015,7,Warranty,"Electronic Equip., Appliance & Component Mfg'ring ",Rheem Sales Company,Montgomery,AL,36117    
08/17/2020,2020,203,Internet & Mobile device based transaction,Electronic Shopping,Amazon.com,Seattle,WA,98108-1226
03/12/2021,2021,642,Landlord/Tenant - Residential,Residential Landlord,,Huntington Beach ,CA,92649    
08/05/2014,2014,320,Unsatisfactory Repair/Service,Telecommunications,T-Mobile,Albuquerque,NM,87176    
12/07/2018,2018,412,Alleged criminal activity,Government Agencies,Washington State Department of Health,Tumwater,WA,98501    
11/13/2015,2015,403,Collection Activity (Fraudulent or mistaken ID),Collections,MCM/Midland Credit Management/Midland Funding/Encore Capital Group,San Diego,CA,92108    
04/05/2016,2016,323,Invoice - misleading or fraudulent,Books/Magazines & Directory Publishers,Global Publication Processing aka GPP,Bellingham,WA,98228    
02/01/2016,2016,301,Failure To Deliver/Perform,Telecommunications,Ziply Fiber fka Frontier Communications,Everett,WA,98201    
05/22/2015,2015,316,Billing Issues,Health Care,Valley Hospital and Medical Center,Spokane,WA,99210-2148
04/22/2013,2013,640,Fees,MHU Use Only - MH landlord,Country Mobile Estates,Gresham,OR,97080    
01/30/2018,2018,999,Other/Miscellaneous,Broadband Providers,Comcast,Fife,WA,98424    
03/27/2014,2014,303,Questionable Quality Product/Service,Auto Sales,Lithia BMW of Seattle,Seattle,WA,98134    
08/16/2013,2013,26,Advertising,Contractors,Sound Air Solutions,Everett,WA,98036    
