Production Year,Operator,County,Town,Producing Formation,Active Gas Wells,Inactive Gas Wells,Purchaser Codes
1998,"Desert Gas Exploration, Inc.",Chautauqua,CARROLL,MEDINA,5,0,GK
1999,"Perkins, Randy",Cattaraugus,ALLEGANY,BRADFORD,0,0,OD
1990,"Proctor, William F.",Erie,NORTH COLLINS,MEDINA,0,1,
1994,Exit 17 Truck Service,Cattaraugus,COLD SPRING,,1,4,
1986,Maynard Oil Co.,Erie,BRANT,MEDINA,1,0,"GK,GX"
1992,"Kayak Gas & Oil Co.,  Inc.",Erie,EVANS,MEDINA,4,2,GK
1976,Thropp Oil & Gas Corp.,Cattaraugus,ALLEGANY,BRADFORD,0,0,"OB,OX"
1999,"Johnson, Mark & Troy",Chautauqua,BUSTI,GLADE,0,0,OD
1990,"Howell, George E. and Betty L.",Chautauqua,BUSTI,MEDINA,1,0,
1992,"White, Walter W. & Christina L.",Cattaraugus,CARROLLTON,CHIPMUNK,0,0,OA
1988,Kirby Exploration Co.,Oswego,RICHLAND,TRENTON,0,2,
1996,Union Springs School District,Cayuga,SPRINGPORT,QUEENSTON,2,0,
1999,"Pan Energy Company, Inc.",Erie,CONCORD,MEDINA,1,1,GX
1986,"Universal Resources Holdings, Incorporated",Chautauqua,ELLERY,MEDINA,1,2,GK
1978,"Swanson, Ralph",,DUNKIRK,MEDINA,1,0,
1989,Joyce Management Corp.,Allegany,INDEPENDENCE,PENNY,0,0,OB
1989,Mother of Divine Grace Church,Erie,CHEEKTOWAGA,MEDINA,1,0,
1990,"Jamestown Plastics, Inc.",Chautauqua,PORTLAND,MEDINA,1,0,
1986,Gypsum Energy Management Co.,Genesee,ALABAMA,MEDINA,1,0,"GR,GX"
1999,"REI-NY, LLC",Chautauqua,SHERMAN,MEDINA,1,9,GH
1992,"Empire Exploration, Inc.",Chautauqua,NORTH HARMONY,MEDINA,1,0,GX
1996,"Stein, Paul E. & Sons",Livingston,CALEDONIA,MEDINA,0,1,
1986,"Consolidated Exploration  & Gathering, Inc.",Erie,EDEN,MEDINA,1,0,GU
1999,"GFS Energy, Inc.",Erie,ELMA,MEDINA,1,2,GK
1984,"Templeton Energy,  Inc.",Erie,ALDEN,MEDINA,0,2,GK
1979,"Burlingame, Leonard L",Cattaraugus,ALLEGANY,CHIPMUNK,0,0,
1993,"Meeder, Clinton C.",Chautauqua,RIPLEY,MEDINA,1,0,
1995,United States Gypsum Co.,Genesee,DARIEN,MEDINA,71,0,GR
1991,"Universal Resources Holdings, Incorporated",Chautauqua,ELLINGTON,MEDINA,1,0,GK
1974,"Studd,  Paul E.",Cattaraugus,,CHIPMUNK,0,0,
1992,"Doolittle, Ruth",Livingston,YORK,MEDINA,1,0,
1987,"KBK Land Ventures, Inc.",Chautauqua,SHERIDAN,MEDINA,1,0,GK
1977,"Jud Noble & Associates, Inc.",Genesee,COLUMBUS,MEDINA,9,1,GR
1975,"Barnes, Gertrude",Cattaraugus,ALLEGANY,BRADFORD,0,0,OA
1988,Midwest O & G Ltd Partnership,Cattaraugus,PERRYSBURG,MEDINA,2,0,
1993,"Densmore, Winfield F. & Debra",Chautauqua,BUSTI,MEDINA,1,0,
1980,Solar Gas Program,Chautauqua,CHAUTAUQUA,MEDINA,1,1,GK
1994,Har-Go Farms,Genesee,PAVILION,MEDINA,2,0,
1985,"Templeton Energy,  Inc.",Chautauqua,DUNKIRK,MEDINA,20,1,GK
1972,"Hitchcock, Glen",Cattaraugus,ALLEGANY,BRADFORD,0,0,OA
1990,"Balcerzak, Mr. & Mrs. Raymond  R., Sr.",Erie,MARILLA,MEDINA,1,0,
1980,"Carls, Kevin D.",Cattaraugus,CARROLLTON,BRADFORD,0,0,OA
1976,National Fuel Gas Supply Corp.,Erie,HAMBURG,MEDINA,3,1,
1980,"Morse, Terry S",Chautauqua,PORTLAND,MEDINA,1,0,GK
1988,Quaker State Corp.,Cattaraugus,CARROLLTON,CHIPMUNK,0,0,OB
1984,"Ebenezer Oil Co., Inc.",Allegany,ANDOVER,FULMER VALLEY,0,0,OB
1996,Altimus & Associates,Chautauqua,POMFRET,MEDINA,13,0,GK
1996,"Chapman-Bay Energy Co., Inc.",Erie,HAMBURG,MEDINA,1,0,GK
1992,Cabot Oil & Gas Corp.,Chautauqua,CLYMER,ONONDAGA-BASS ISLAND,2,0,GH
1987,"Monroe , John",Cattaraugus,OLEAN,BRADFORD,0,0,OB
1986,"Templeton Energy,  Inc.",Erie,MARILLA,MEDINA,3,0,GK
1986,M & W Oil Co.,Cattaraugus,ALLEGANY,BRADFORD,0,0,OB
1983,"Alden Aurora Gas Co.,  Inc.",Erie,NEWSTEAD,MEDINA,6,0,
1979,Bruce Ingalls & Son,Allegany,BOLIVAR,RICHBURG,0,0,OB
1983,"Templeton Energy,  Inc.",Chautauqua,POMFRET,MEDINA,113,0,
1990,Kinley Oil & Gas Corp.,Cattaraugus,ALLEGANY,BRADFORD,0,0,OB
1979,Fitzgerald Brothers,Ontario,RICHMOND,ORISKANY,2,2,GK
1992,"Hearthstone Manor, Inc.",Erie,CHEEKTOWAGA,QUEENSTON,1,0,
1991,"O'Connor, James M.",Allegany,GENESEE,RICHBURG,0,0,OB
1992,"Ardent Resources, Inc.",Yates,BARRINGTON,QUEENSTON,0,1,
1983,Carey Hollow Oil Co.,Cattaraugus,ALLEGANY,BRADFORD,0,0,
1983,Libra Petroleum Company,Chautauqua,BUSTI,GLADE,0,0,
1986,Midwest O & G Ltd Partnership,Chautauqua,HANOVER,MEDINA,1,0,GK
1995,"Steimle, Shirley L.",Cayuga,OWASCO,QUEENSTON,1,0,
1980,"Basic Energy Producers, Inc.",Chautauqua,CHARLOTTE,MEDINA,1,0,GK
1984,New Gas Drilling Co.,Chautauqua,SHERIDAN,MEDINA,1,0,GK
1988,"Pan Energy Company, Inc.",Erie,HAMBURG,,0,0,
1991,"Perry, Gerald W",Allegany,ANDOVER,PENNY,1,0,
1996,"Ricotta, Anthony P.",Wyoming,WARSAW,MEDINA,1,0,
1997,21 Pavement of WNY LLC,Erie,LANCASTER,MEDINA,1,0,
1993,"J M Resources, Inc.",Chautauqua,RIPLEY,MEDINA,2,0,GK
1987,"American Penn Energy,  Inc.",Chautauqua,SHERMAN,MEDINA,1,1,GH
1976,International Baslen Enterprises Ltd,Wyoming,BENTON,QUEENSTON,0,1,
1986,National Fuel Gas Supply Corp.,Erie,WEST SENECA,MEDINA,2,0,GK
1999,Great Lakes Energy Partners,Chautauqua,ELLERY,BASS ISLAND,3,1,GH
1990,"Chautauqua Energy, Inc.",Chautauqua,CLYMER,ONONDAGA-BASS ISLAND,0,0,"GX,OA"
1989,"Eclipse Management Assoc., Inc",Chautauqua,NORTH HARMONY,MEDINA,1,2,GK
1985,National Fuel Gas Supply Corp.,Genesee,DARIEN,MEDINA,1,0,GK
1995,"Nornew, Inc.",Chautauqua,HARMONY,MEDINA,2,0,GH
1997,Arlington Exploration Co.,Steuben,BATH,ONONDAGA,2,0,GH
1986,"Kayak Gas & Oil Co.,  Inc.",Erie,EVANS,MEDINA,0,2,
1996,"Forster, Richard R. & Cheryl M",Chemung,VAN ETTEN,ORISKANY,1,0,
1990,"Roberts, Carl H",Allegany,CLARKSVILLE,CLARKSVILLE,0,0,OB
1984,"Growers Coop Grape Juice Co.,  Inc",Chautauqua,WESTFIELD,MEDINA,1,0,
1976,"Ford, Herald",Allegany,INDEPENDENCE,FULMER VALLEY,0,0,OB
1989,Hopewell Oil Co.,Allegany,WIRT,WAUGH & PORTER,0,0,
1996,"More, David Hamlin",Erie,NORTH COLLINS,AKRON,1,0,
1983,"Alden Aurora Gas Co.,  Inc.",Erie,CLARENCE,MEDINA,1,0,
1975,Olean Freres Corp.,Cattaraugus,ALLEGANY,BRADFORD,0,0,OB
1974,"Flint Oil & Gas, Inc.",Erie,ALDEN,MEDINA,0,1,
1978,"Scott, Ross",Allegany,ANDOVER,,1,1,
1999,Estate of Joseph Villlafrank,Chautauqua,WESTFIELD,MEDINA,1,0,GK
1980,"Hearthstone Manor, Inc.",Erie,ALDEN,MEDINA,1,0,
1996,Seneca Resources Corporation,Erie,COLDEN,MEDINA,3,0,GK
1994,"Weil Resources, Inc.",Cattaraugus,EAST OTTO,MEDINA,3,0,GK
1979,NYS Natural Gas Co.,Erie,HAMBURG,MEDINA,1,0,GK
1993,U S Energy Development Corp.,Chautauqua,SHERMAN,MEDINA,2,0,GH
1997,"P Y E Resources, Inc.",Cattaraugus,OLEAN,BRADFORD,6,0,
1981,Cassadaga Valley Central School,Chautauqua,GERRY,MEDINA,1,0,GX
1983,Estate of  Richard G Smith,Allegany,BOLIVAR,RICHBURG,0,0,
1994,Cunningham Natural Gas Corp.,Steuben,ADDISON,,0,1,
1990,B B & K Oil Co.,Allegany,BOLIVAR,RICHBURG,0,0,OB
1984,Dominion Energy Corp.,Erie,ELMA,MEDINA,2,0,GK
1972,Iroquois Gas Corp.,Chautauqua,WESTFIELD,MEDINA,1,0,GX
1970,Hunt Oil Co.,Allegany,ALMA,,0,0,OB
1998,"Ivett, Donald L. & Jeanette V.",Chautauqua,VILLENOVA,MEDINA,1,0,
1997,"Charrington Creek, Inc,",Chautauqua,CHERRY CREEK,MEDINA,1,0,
1995,Lomak Operating Company,Chautauqua,SHERMAN,MEDINA,1,0,GH
1983,Gerald M. & Jewell F. Mooney Revoc. Living Trust,Chautauqua,RIPLEY,MEDINA,1,0,
1991,21 Pavement of WNY LLC,Erie,LANCASTER,MEDINA,1,0,GK
1989,"J M Resources, Inc.",Chautauqua,VILLENOVA,MEDINA,1,0,GK
1986,Gypsum Energy Management Co.,Wyoming,SHELDON,MEDINA,2,0,"GR,GX"
1992,"Jinks, Jay C. & Joni V.",Livingston,LEICESTER,MEDINA,1,0,
1999,"Meeder, William H",Wyoming,MIDDLEBURY,MEDINA,0,1,
1982,"Desert Gas Exploration, Inc.",Allegany,GENESEE,RICHBURG,0,0,OB
1999,"McCool, John E.",Cattaraugus,SOUTH VALLEY,MEDINA,1,0,GH
1982,"Jim Murphy Buick GMC, Inc.",Erie,CHEEKTOWAGA,MEDINA,0,1,
1982,Steuben Gas Storage Co.,Steuben,CANISTEO,ORISKANY,1,2,GX
1997,Seneca Resources Corporation,Chautauqua,CHERRY CREEK,MEDINA,3,0,GK
1987,"Warriner, Wayne",Steuben,GREENWOOD,PENNY,1,0,
1982,"Whirlpool Gas & Oil Co., Inc.",Chautauqua,ELLERY,MEDINA,1,0,GH
1999,"Carls, Kevin D",Cattaraugus,ALLEGANY,BRADFORD THIRD,0,0,OA
1995,"R. W. Taylor & Sons, Inc.",,,,0,0,
1993,Iroquois Natural Gas Co.,Chautauqua,HANOVER,MEDINA,2,0,GK
1999,"Lenape Resources, Inc.",Chautauqua,POMFRET,MEDINA,4,8,GK
1986,"Cross, Wayne D",Cattaraugus,PERRYSBURG,MEDINA,1,1,
1990,"Weber, Richard",Erie,TONAWANDA,MEDINA,1,0,
1989,"Gleason, Charlotte",Allegany,ANDOVER,FULMER VALLEY,0,0,OB
1992,National Fuel Gas Supply Corp.,Chautauqua,ARKWRIGHT,MEDINA,8,0,GK
1993,"Cotton Well Drilling Company,  Inc.",Chautauqua,WESTFIELD,MEDINA,14,0,"GD,GK"
1994,"Hitchcock, Glen",Cattaraugus,ALLEGANY,BRADFORD,0,0,
1993,Altimus & Associates,Chautauqua,ARKWRIGHT,MEDINA,2,0,GX
1992,Auburn Country Club,Cayuga,OWASCO,ONONDAGA,1,0,
1974,"Brown, Edward J. and Anne D.",Seneca,FAYETTE,QUEENSTON,1,0,
1998,Thomas A Miller Oil Co.,Cattaraugus,ALLEGANY,BRADFORD,0,0,OD
1996,"Geo Ventures, Inc.",Chautauqua,VILLENOVA,MEDINA,2,0,GK
1997,Sisters of St. Joseph,Erie,CLARENCE,MEDINA,0,1,
1994,"Crossley, Robert L",Chautauqua,POLAND,UPPER DEVONIAN,1,0,
1993,"Nornew, Inc.",Chautauqua,ELLICOTT,MEDINA,23,0,GK
1984,"Local Energy, Inc.",Erie,MARILLA,MEDINA,0,1,GK
1997,Lackawanna City School District,Erie,LACKAWANNA,MEDINA,0,1,
1988,"Allegro Oil & Gas,  Inc.",Allegany,GENESEE,RICHBURG,0,0,OB
1987,Oilmark & Co.,Chautauqua,NORTH HARMONY,MEDINA,0,3,GH
1984,"Taylor, Mrs. C. Nell",Allegany,BOLIVAR,RICHBURG,0,0,OB
1987,"Allegro Oil & Gas,  Inc.",Cattaraugus,CARROLLTON,CHIPMUNK,0,0,OA
1992,"Heath, Francis A. & Ruth E. Heath",Cattaraugus,DAYTON,MEDINA,1,0,
1995,Hull,Livingston,LEICESTER,MEDINA,1,0,
1985,Christ The King Seminary,Erie,AURORA,MEDINA,1,0,
1999,"Elliot, Douglas",Madison,BROOKFIELD,HERKIMER,1,0,
1988,National Fuel Gas Supply Corp.,Genesee,PAVILION,MEDINA,5,0,GK
1992,TGX Corp.,Erie,MARILLA,MEDINA,7,0,GX
1996,Belden & Blake Corporation,Chautauqua,HANOVER,MEDINA,28,4,GK
1985,Estate of Donald Vanstrom,Chautauqua,ELLICOTT,MEDINA,1,0,
1985,Benson Oil Co.,Cattaraugus,ALLEGANY,CHIPMUNK,0,0,OB
1983,Williams Brothers Oil Co.,Cattaraugus,ALLEGANY,BRADFORD,0,0,
1983,"Energy Oil, Inc.",Genesee,,MEDINA,1,0,
1985,"Envirogas, Inc.",Cattaraugus,LITTLE VALLEY,MEDINA,0,3,
1986,"Lenape Resources Corp., The",Chautauqua,ELLERY,BASS ISLAND,2,0,"GQ,OB"
1995,"O'Connor, James M.",Allegany,GENESEE,RICHBURG,0,0,OC
1999,"Matrix Energy Development, Inc.",Erie,EDEN,MEDINA,1,0,
1988,"Sorrento Cheese Co., Inc.",Erie,BUFFALO,MEDINA,1,0,
1985,Villafrank & Price,Chautauqua,CHAUTAUQUA,MEDINA,2,0,GK
1999,"Carls, Thomas A",Cattaraugus,ALLEGANY,BRADFORD,0,0,OA
1991,Fault Line Oil Corporation,Wyoming,ARCADE,MEDINA,12,1,GK
1981,Brock-Acres Farm,Ontario,EAST BLOOMFIELD,MEDINA,1,0,
1982,"Beaver, Albert H",Cattaraugus,OLEAN,CHIPMUNK,0,0,GK
1995,"Geo Ventures, Inc.",Erie,EDEN,MEDINA,3,0,GK
1976,"Chapman,  C.W.",Chautauqua,BUSTI,GLADE,0,0,
1986,Columbia Natural Resources  LLC,Schuyler,READING,BLACK RIVER,0,1,
1974,"C.E. Bailey,Et al",Chautauqua,BUSTI,GLADE,0,0,OB
1999,Belden & Blake Corporation,Chautauqua,RIPLEY,MEDINA,62,0,GK
1997,"Steimle, Shirley L.",Cayuga,OWASCO,QUEENSTON,1,0,
1999,Columbia Natural Resources  LLC,Chautauqua,CHERRY CREEK,MEDINA,1,0,GX
1992,"Loch Exploration, Inc.",Wyoming,JAVA,MEDINA,10,0,GR
1995,Philpac Corp.,Erie,TONAWANDA,MEDINA,0,1,
1986,"Bounty Holdings, Incorporated",Chautauqua,BUSTI,MEDINA,7,0,"GH,GK"
1997,Seneca Resources Corporation,Ontario,RICHMOND,MEDINA,1,0,GK
1992,"Reserve Gas Company, Inc.",Genesee,DARIEN,MEDINA,17,2,GN
1977,Williams Brothers Oil Co.,Cattaraugus,ALLEGANY,BRADFORD,0,0,OA
1992,Transfuel Resources Co.,Chautauqua,GERRY,MEDINA,4,0,"GH,GK"
1995,Symbol Oil Corp.,Erie,EDEN,MEDINA,9,2,GK
1987,Akron Central School District,Erie,NEWSTEAD,MEDINA,3,0,
1978,"Canton, Estate of James M.",Chautauqua,WESTFIELD,MEDINA,2,0,GK
1998,"Pefley Oil & Gas, Inc.",Chautauqua,BUSTI,GLADE,0,0,"GK,OA"
1985,"Stevenson, Scott R Jr",Cattaraugus,CARROLLTON,CHIPMUNK,0,0,OA
1989,Eclipse Gas Drilling No 2,Erie,NEWSTEAD,MEDINA,1,0,GX
1988,Shorewood Farms Drilling,Erie,HAMBURG,MEDINA,1,0,
1984,CNG Transmission Corp.,Erie,CONCORD,MEDINA,11,0,
1989,CNG Transmission Corp.,Wyoming,COVINGTON,MEDINA,1,0,GX
1990,Equitable Resources Exploraration,Cattaraugus,RANDOLPH,MEDINA,5,0,GH
1998,"Youngberg, Larry",Chautauqua,HANOVER,MEDINA,1,0,
1988,"Frey Well Drilling, Inc.",Erie,CHEEKTOWAGA,MEDINA,0,1,
1998,"Crump, Howard E. & Dianne",Chautauqua,SHERMAN,MEDINA,1,0,
1995,Seneca Resources Corporation,Allegany,ALMA,ORISKANY,1,3,GI
1986,"Keystone Energy Oil & Gas, Inc",Cattaraugus,PERSIA,ONONDAGA,0,0,"GK,OC"
1993,"Eclipse Energy Company, LLC",Chautauqua,SHERIDAN,MEDINA,2,1,GK
1995,"Overbagh, Malcolm & Sharon",Chautauqua,SHERMAN,MEDINA,1,0,
1977,Hughes Oil Co.,Allegany,SCIO,RICHBURG,0,5,
1969,Rochester Gas & Electric Corp.,Monroe,RIGA,MEDINA,14,0,GP
1981,National Fuel Gas Supply Corp.,Cattaraugus,PERRYSBURG,MEDINA,0,1,
1988,Frewsburg Central School District,Chautauqua,CARROLL,MEDINA,1,0,
1980,G.S. Gas Drilling Program,Chautauqua,CHAUTAUQUA,MEDINA,0,1,
1973,"Campbell, Mott",Allegany,SCIO,RICHBURG,0,0,OB
1971,Iroquois Gas Corp.,Chautauqua,ARKWRIGHT,MEDINA,3,0,GX
1976,"Country Side Sand & Gravel, Inc",Cattaraugus,DAYTON,MEDINA,1,0,GX
1995,"Ripley State Line Truck Stop, Inc.",Chautauqua,RIPLEY,MEDINA,1,0,
1993,"Kidder Exploration, Inc.",Erie,EVANS,MEDINA,0,0,GK
1988,Gypsum Energy Management Co.,Genesee,PEMBROKE,MEDINA,0,1,
1989,"Smith, Wayne L",Wyoming,WARSAW,MEDINA,1,0,
1997,"Industrial Patterns, Inc.",Allegany,GENESEE,RICHBURG,1,0,
1990,"P & S Drilling, Inc.",Erie,MARILLA,MEDINA,2,0,GX
1986,"Arapaho Ventures of NY, Inc.",Wyoming,WARSAW,MEDINA,0,4,GH
1982,"Warriner, Wayne",Steuben,GREENWOOD,PENNY,1,0,
1999,"Friendship Dairies, Inc.",Allegany,FRIENDSHIP,MEDINA,1,0,
1985,"Kayak Gas & Oil Co.,  Inc.",Chautauqua,CHAUTAUQUA,MEDINA,3,0,GK
1989,Oak Hill Oil Co.,Cattaraugus,ALLEGANY,BRADFORD,0,0,OA
1983,"Local Energy, Inc.",Erie,MARILLA,MEDINA,1,0,
1977,"Envirogas, Inc.",Chautauqua,RIPLEY,MEDINA,0,2,
1994,"Jennings, Alfred",Allegany,AMITY,SCIO,0,0,OC
1988,"Rochez, Mary B.",Cattaraugus,PERRYSBURG,AKRON,1,0,
1984,Columbia Gas Transmission Corp.,Chautauqua,GERRY,MEDINA,0,2,
1971,"Dedrick, Douglas",Erie,AURORA,MEDINA,3,0,GX
1986,Potter & Childs,Allegany,INDEPENDENCE,FULMER VALLEY,0,0,OB
1981,"Bounty Holdings, Incorporated",Chautauqua,KIANTONE,MEDINA,0,3,
1997,"Pan Energy Company, Inc.",Genesee,PEMBROKE,MEDINA,1,0,GX
1987,"Envirogas, Inc.",Cattaraugus,COLD SPRING,MEDINA,0,2,
1990,"Envirogas, Inc.",Chautauqua,ELLICOTT,MEDINA,2,0,GK
1985,"SCG Gas Quest, Inc.",Erie,EVANS,MEDINA,12,0,GU
1981,D. A. Griffin Corp.,Erie,WEST SENECA,MEDINA,3,0,
1997,Seneca Resources Corporation,Erie,COLLINS,AKRON,1,0,GK
1997,L. W. Resources,Chautauqua,WESTFIELD,MEDINA,4,6,GK
1986,National Fuel Gas Supply Corp.,Erie,HAMBURG,MEDINA,2,0,GK
1985,NY Conference Association of Seventh-Day Adventist,Cayuga,SPRINGPORT,QUEENSTON,2,0,
1980,Estate of Edward Eckstrom,Chautauqua,BUSTI,GLADE,0,0,OB
1983,"P & S Drilling, Inc.",Erie,MARILLA,MEDINA,1,0,
1992,"Sorrento Cheese Co., Inc.",Erie,BUFFALO,MEDINA,1,0,
1986,"Canton, Estate of James M.",Chautauqua,WESTFIELD,MEDINA,2,0,GK
1981,"Arapaho Ventures of NY, Inc.",Wyoming,WARSAW,QUEENSTON,4,0,GK
1982,Southwestern Central School District,Chautauqua,ELLICOTT,MEDINA,1,0,GK
1997,"Kabel, Ruth, G.",Erie,ORCHARD PARK,MEDINA,0,1,
1987,"Park-Ohio Energy,  Inc.",Steuben,TUSCARORA,ORISKANY,0,1,
1992,"Slater, Patricia A.",Erie,ALDEN,MEDINA,0,1,
1993,"J & J Realty, Inc.",Erie,NORTH COLLINS,MEDINA,1,0,GK
1989,Gypsum Energy Management Co.,Genesee,BATAVIA,MEDINA,19,1,GR
1988,"GFS Energy, Inc.",Erie,NEWSTEAD,MEDINA,4,1,GK
1969,Libra Petroleum Company,Chautauqua,BUSTI,GLADE,0,0,OB
1986,Clover Oil & Gas Co.,Erie,ALDEN,MEDINA,1,0,GN
1991,Miller Brewing Co.,Cayuga,FLEMING,QUEENSTON,1,0,GX
1989,"Frey Well Drilling, Inc.",Erie,ELMA,MEDINA,1,1,"GK,GX"
1984,"Merrill Natural Resources,  Inc",Cattaraugus,FARMERSVILLE,BRADFORD,0,0,OB
1980,Dunning & Barnes Oil Co.,Allegany,GENESEE,RICHBURG,0,0,OB
1986,"Bath, Village of",Steuben,BATH,MARCELLUS,3,0,GI
1993,"Mathis, Edna Joyce",Erie,ELMA,MEDINA,1,0,
1970,Iroquois Gas Corp.,Allegany,ALMA,CHEMUNG,46,0,GX
1998,"OI. Auburn, Inc.",Cayuga,THROOP,QUEENSTON,8,0,GX
1996,"Ark, Mary P.",Chautauqua,SHERIDAN,MEDINA,2,0,
1988,"Balcerzak, Walter & Evalyn",Erie,MARILLA,MEDINA,1,0,
1974,"Pagels, James",Allegany,WELLSVILLE,FULMER VALLEY,0,0,
1983,CNG Transmission Corp.,Erie,CONCORD,MEDINA,11,0,
1982,"Arrowhead Gas Producers, Inc.",Chautauqua,GERRY,MEDINA,2,0,GK
1987,Village of Depew,Erie,LANCASTER,MEDINA,3,0,
1999,"Hulsebosch, Jessica",Chemung,ELMIRA,MARCELLUS,1,0,
1996,"Lewis, Robert",Steuben,WEST UNION,ORISKANY,1,0,
1984,"Winter's Railroad Service, Inc",Erie,NORTH COLLINS,MEDINA,2,0,
1992,"McDonald, Gerald L.",Allegany,INDEPENDENCE,FULMER VALLEY,2,0,
1995,"Slater, Patricia A.",Erie,ALDEN,MEDINA,0,1,
1982,Joyce Management Corp.,Allegany,ANDOVER,FULMER VALLEY,0,0,OB
1991,"Sescil, Robert J.",Erie,NEWSTEAD,MEDINA,1,0,
1968,Iroquois Gas Corp.,Chautauqua,PORTLAND,MEDINA,1,0,GX
1989,"Griffith, Alvin H",Chautauqua,ELLICOTT,ONONDAGA,1,0,
1989,Berea Oil & Gas Corp.,Chautauqua,SHERMAN,MEDINA,12,10,GH
1978,"Dutton, Oscar E",Cattaraugus,OLEAN,BRADFORD,0,0,
1986,"Preston, Merton",Allegany,ANDOVER,,0,0,
1991,"Herberger, Donald",Genesee,BETHANY,MEDINA,1,0,GK
1993,"Energy Control Unlimited, Inc.",Cattaraugus,COLD SPRING,MEDINA,0,1,GK
1980,"McGinnis, Tom",Allegany,WILLING,RICHBURG,0,0,OB
1982,"Lenape Resources Corp., The",Ontario,WEST BLOOMFIELD,MEDINA,0,1,
1991,National Fuel Gas Supply Corp.,Ontario,WEST BLOOMFIELD,MEDINA,1,0,GK
1982,"Campbell, Mott",Allegany,SCIO,RICHBURG,0,0,OB
1973,"Taylor, Mrs. C. Nell",Allegany,BOLIVAR,RICHBURG,0,0,OB
1983,"Renard Resources Co., Inc.",Allegany,BOLIVAR,BRADFORD,0,0,
1991,"Hunn, Douglas",Livingston,YORK,MEDINA,1,0,
1995,"Edler, John L. & John W.",Cattaraugus,PERRYSBURG,ONONDAGA,1,0,
1995,"Clark, Bruce N.",Allegany,ANDOVER,FULMER VALLEY,0,0,OC
1993,Depew Union Free School District,Erie,LANCASTER,MEDINA,4,0,
1973,"McKee, Robert S",Allegany,ALMA,RICHBURG,0,0,OB
1982,Maynard Oil Co.,Erie,ORCHARD PARK,ONONDAGA,1,0,GK
1981,Villanova Natural Gas Corp.,Chautauqua,BUSTI,MEDINA,0,3,
1997,"Witkowski, Dave",Chautauqua,STOCKTON,MEDINA,1,0,GK
1980,"J M Resources, Inc.",Chautauqua,DUNKIRK,MEDINA,1,0,GK
1997,United States Gypsum Co.,Genesee,DARIEN,MEDINA,70,0,GR
1969,Iroquois Gas Corp.,Allegany,WILLING,ORISKANY,0,2,
1996,"Goose Creek Drilling, Inc.",Chautauqua,HARMONY,MEDINA,8,0,GX
1994,"Jim Murphy Buick GMC, Inc.",Erie,CHEEKTOWAGA,MEDINA,1,0,
1990,"Arrowhead Resources, Inc.",Cattaraugus,ASHFORD,MEDINA,0,4,
1968,Iroquois Gas Corp.,Cattaraugus,DAYTON,MEDINA,5,0,GX
1987,"Weil Resources, Inc.",Erie,EVANS,MEDINA,11,0,"GK,GX"
1979,"Seaport Natural Gas Co., Inc.",Erie,EVANS,MEDINA,2,0,GK
1999,Belden & Blake Corporation,Erie,BRANT,MEDINA,5,0,GK
1998,Moose Oil Co.,Allegany,BOLIVAR,RICHBURG,0,0,
1997,"Rudnik, Florian & Carol",Erie,MARILLA,MEDINA,1,0,
1993,"Steimle, Shirley L.",Cayuga,OWASCO,QUEENSTON,1,0,
1978,"Jennings, Alfred",Allegany,AMITY,SCIO,4,0,OB
1995,Lomak Operating Company,Chautauqua,RIPLEY,MEDINA,53,5,GK
1989,Smith & Forness,Allegany,GENESEE,RICHBURG,0,0,OB
1998,"Bower, Edwin L.",Livingston,PORTAGE,MEDINA,1,0,
1972,Knapps Creek Oil Co.,Cattaraugus,,BRADFORD,0,0,OA
1976,National Fuel Gas Supply Corp.,Allegany,INDEPENDENCE,ORISKANY,0,5,
1982,Columbia Gas Transmission Corp.,Chautauqua,NORTH HARMONY,BASS ISLAND,0,2,
1993,Mitchell Exploration Corp.,Cattaraugus,FARMERSVILLE,MEDINA,0,3,
1994,"Elliot, Douglas",Madison,BROOKFIELD,HERKIMER,0,1,
1995,"Swanson, Herman",Chautauqua,STOCKTON,MEDINA,1,0,
1994,U S Energy Development Corp.,Chautauqua,DUNKIRK,MEDINA,1,0,GK
1983,Newman & Uhl Producing Co.,Cattaraugus,ALLEGANY,CHIPMUNK,0,0,
1983,"Templeton Energy,  Inc.",Chautauqua,ELLERY,MEDINA,3,2,
1995,"Eastern States Energy, Inc.",Erie,AURORA,MEDINA,3,0,GK
1987,CNG Transmission Corp.,Chautauqua,CLYMER,MEDINA,0,2,GI
1986,"Envirogas, Inc.",Chautauqua,CHAUTAUQUA,MEDINA,1,0,"GH,GK,GX"
1977,"Boudon, Adrian",Cattaraugus,ALLEGANY,CHIPMUNK,0,0,OA
1994,"N.E.A. Cross of N.Y., Inc.",Chautauqua,MINA,MEDINA,7,2,GX
1993,"Burgard, Harold H.",Chautauqua,FRENCH CREEK,MEDINA,1,0,
1995,Belden & Blake Corporation,Chautauqua,PORTLAND,MEDINA,6,0,GX
1986,"Keystone Energy Oil & Gas, Inc",Cattaraugus,OTTO,MEDINA,2,0,"GK,GX"
1981,Gypsum Energy Management Co.,Genesee,PEMBROKE,MEDINA,8,2,
1998,"Cotton Well Drilling Company,  Inc.",Chautauqua,WESTFIELD,MEDINA,10,0,GX
1993,"White, William J",Allegany,BOLIVAR,RICHBURG,0,0,
1978,"Tellinghuisen, George",Chautauqua,BUSTI,GLADE,0,0,OB
