CAMIS,DBA,PHONE,CUISINE DESCRIPTION,SCORE,INSPECTION TYPE,BBL,NTA
41104041,THE SPARROW TAVERN,7186062260,American,13.0,Cycle Inspection / Initial Inspection,4008400042.0,QN72
50074590,NEW TEXAS FRIED CHICKEN,7183860413,Chicken,10.0,Cycle Inspection / Re-inspection,4034610003.0,QN20
40763881,GNOCCO,2126771913,Italian,11.0,Cycle Inspection / Re-inspection,1004040037.0,MN22
50093629,THE EXPAT,6464102922,Asian/Asian Fusion,7.0,Pre-permit (Operational) / Initial Inspection,1019940072.0,MN09
50010073,LA EXCELENCIA EMPANADAS MONUMENTAL,2125675241,Spanish,30.0,Cycle Inspection / Initial Inspection,1022220025.0,MN01
50100708,,9546825528,,,,1006460027.0,MN23
50068217,Davry Kosher Sports Bar,7185134742,Jewish/Kosher,32.0,Pre-permit (Operational) / Initial Inspection,3066640059.0,BK25
41699229,SAN MARZANO,2127773600,Italian,11.0,Cycle Inspection / Re-inspection,1004620023.0,MN22
40561340,SUGAR BAR,2125790222,American,27.0,Cycle Inspection / Initial Inspection,1011630057.0,MN14
50054139,TWIST IT TOP IT,3477213327,Frozen Desserts,7.0,Cycle Inspection / Initial Inspection,4035270065.0,QN20
41382329,LAS CONCHITAS BAKERY,9178157695,Mexican,20.0,Cycle Inspection / Initial Inspection,3007750004.0,BK34
50061502,STARBUCKS COFFEE #48340,9176857717,Coffee/Tea,10.0,Pre-permit (Operational) / Initial Inspection,3000350009.0,BK38
50040359,SANU RIA MALAYSIAN & INDONESIAN CUISINE,2122332288,Indonesian,11.0,Cycle Inspection / Initial Inspection,1001620049.0,MN27
50019103,LIAN SHENG RESTAURANT,7186872288,Chinese,9.0,Cycle Inspection / Re-inspection,3008500046.0,BK34
41143170,VINNY'S PIZZA,7186994433,Pizza,45.0,Cycle Inspection / Initial Inspection,4019050001.0,QN25
50070368,ZOE RESTAURANT & BAR LOUNGE,9172658730,Latin American,36.0,Cycle Inspection / Initial Inspection,1021680015.0,MN35
50006471,NIPPORI JAPANESE RESTAURANT,6469645332,Japanese,14.0,Cycle Inspection / Initial Inspection,1010230006.0,MN17
50058937,SEDUCTION,7189710576,Spanish,42.0,Cycle Inspection / Initial Inspection,4102140006.0,QN61
50002292,THE BARONESS BAR,7187845065,Hamburgers,18.0,Cycle Inspection / Initial Inspection,4004140039.0,QN68
41642773,UNION SQUARE EVENTS,9175667690,American,36.0,Cycle Inspection / Re-inspection,1000167512.0,MN25
40530583,CORNER GOURMET II,2124062200,American,12.0,Cycle Inspection / Re-inspection,1001320001.0,MN24
50084999,HARBS,2124731981,Bakery Products/Desserts,5.0,Pre-permit (Operational) / Initial Inspection,1005150008.0,MN24
41648187,EL NUEVO SANDY RESTAURANT,2123488654,Latin American,30.0,Cycle Inspection / Initial Inspection,1016660020.0,MN34
41686215,SHUN WON RESTAURANT,7187793330,Chinese,28.0,Cycle Inspection / Initial Inspection,4015097501.0,QN29
50047519,POULETTE,3474200714,French,31.0,Cycle Inspection / Initial Inspection,1013410149.0,MN19
41143605,BOBBY VAN'S STEAKHOUSE,2123448463,Steakhouse,20.0,Cycle Inspection / Re-inspection,1000250019.0,MN25
41291603,DONOVAN'S GRILL & TAVERN,7184235353,American,24.0,Cycle Inspection / Initial Inspection,4062900019.0,QN46
41461165,NEW BRISAS LATINAS BAKERY RESTAURANT,7183239183,Spanish,7.0,Cycle Inspection / Initial Inspection,4118060020.0,QN55
41290437,HUAXCUAXTLA RESTAURANT,6464638779,Mexican,49.0,Cycle Inspection / Initial Inspection,2024100040.0,BX34
40366471,ROLL-N-ROASTER,7187696000,American,12.0,Cycle Inspection / Initial Inspection,3087930063.0,BK17
41010271,MINCA RAMEN FACTORY,2125058001,Japanese,23.0,Cycle Inspection / Re-inspection,1004000024.0,MN22
50073017,HEXAGON LOUNGE,6468386500,American,12.0,Pre-permit (Operational) / Compliance Inspection,1020437503.0,MN03
41695440,BEST BAKERY,7184395138,Chinese,52.0,Cycle Inspection / Initial Inspection,3008580042.0,BK34
41662826,NAPOLEON'S SOUTHERN CUISINE & BAKERY,3476633069,Soul Food,11.0,Cycle Inspection / Initial Inspection,3019900030.0,BK69
50083894,MY JARABACOA #1 RESTAURANT,7188215880,Spanish,51.0,Cycle Inspection / Re-inspection,4036110004.0,QN20
41706173,PICK-A-BAGEL,2127869200,American,9.0,Cycle Inspection / Initial Inspection,1000167512.0,MN25
41175823,DUNKIN,7182170688,Donuts,19.0,Cycle Inspection / Initial Inspection,4107710017.0,QN34
41448576,PYRAMID COFFEE COMPANY,2127742695,Coffee/Tea,2.0,Cycle Inspection / Initial Inspection,1014820020.0,MN31
50078974,CHEN'S EXPRESS KITCHEN,2129828966,Chinese,26.0,Cycle Inspection / Re-inspection,1008960011.0,MN21
41185333,SNACKY,7184864848,Asian/Asian Fusion,8.0,Cycle Inspection / Initial Inspection,3023810006.0,BK73
40365239,DORRIAN'S RED HAND RESTAURANT,2127726660,Irish,21.0,Cycle Inspection / Initial Inspection,1015460049.0,MN32
50000343,SING HUA KITCHEN,7183389577,Chinese,50.0,Cycle Inspection / Initial Inspection,3076370036.0,BK58
50107808,CAMPANIA BUEL,3479834998,,,,5035380087.0,SI36
40543355,FOREST HILLS SPA,7186991919,American,10.0,Cycle Inspection / Re-inspection,4019490090.0,QN25
50063050,PRESSED JUICERY,6466570841,"Juice, Smoothies, Fruit Salads",10.0,Cycle Inspection / Re-inspection,1008420007.0,MN13
40388639,GLENDALE PIZZA,7183668313,Pizza,20.0,Cycle Inspection / Initial Inspection,4036830053.0,QN19
41125652,BANN,2125824446,Korean,13.0,Cycle Inspection / Initial Inspection,1010407501.0,MN15
41685002,NEW PUNJAB RESTAURANT & GRILL,7188566207,Pakistani,31.0,Cycle Inspection / Initial Inspection,3051410140.0,BK42
41411052,MOLE,3473842300,Mexican,24.0,Cycle Inspection / Initial Inspection,3023407502.0,BK73
41669157,EMPIRE HOUSE CHINESE RESTAURANT,7182343040,Chinese,4.0,Cycle Inspection / Initial Inspection,3066430052.0,BK29
50056873,LASH WEST INDIAN & AMERICAN CUISINE,7188820815,Caribbean,10.0,Cycle Inspection / Re-inspection,2045720025.0,BX07
50036869,PAK LAHORI CHILLI,7188591400,Indian,24.0,Cycle Inspection / Re-inspection,3054290025.0,BK42
50081307,TACO DELICIOSOS EL AMIGO,3474896932,Tex-Mex,7.0,Cycle Inspection / Initial Inspection,3008630004.0,BK32
50060290,OLLIN RESTAURANT,2128283644,Latin American,13.0,Pre-permit (Operational) / Initial Inspection,1016800023.0,MN33
50011531,TERRAZA 7 TRAIN CAFE,3476023924,Latin American,20.0,Cycle Inspection / Initial Inspection,4015030004.0,QN29
50005523,BAGELS PLUS,7182321404,American,40.0,Cycle Inspection / Initial Inspection,3062250046.0,BK28
40970904,MERRION SQUARE,2128317696,American,15.0,Cycle Inspection / Initial Inspection,1015580001.0,MN32
50000642,THE BAR ROOM,2125615523,American,5.0,Cycle Inspection / Re-inspection,1013950008.0,MN40
50016605,KAVKAZKIY DVORIK,7187697003,Mediterranean,14.0,Cycle Inspection / Re-inspection,3073320049.0,BK44
50060139,SATIN DOLLS,2127655047,American,37.0,Pre-permit (Operational) / Initial Inspection,1010340032.0,MN15
50059739,SALVATORE'S NY PIZZA,6462567754,Pizza,13.0,Cycle Inspection / Initial Inspection,2031720040.0,BX40
50050905,BY CHLOE,6463584021,Vegan,19.0,Cycle Inspection / Initial Inspection,1008230075.0,MN13
40401247,SHENANIGANS PUB,7186333689,American,11.0,Cycle Inspection / Initial Inspection,3053310001.0,BK40
40383496,THE GROTTO,2128096991,Pizza,3.0,Cycle Inspection / Initial Inspection,1000220017.0,MN25
50100474,RED CRAB JUICY SEAFOOD,7186481927,Seafood,12.0,Pre-permit (Operational) / Initial Inspection,3087700013.0,BK17
50002574,CIBO E VINO,2123620096,Italian,33.0,Cycle Inspection / Initial Inspection,1012360044.0,MN12
40395858,TEQUILLA SUNRISE,7186310377,Mexican,11.0,Cycle Inspection / Re-inspection,4061190055.0,QN46
50091996,RIVOLI PIZZA II,7187211583,Pizza,11.0,Cycle Inspection / Initial Inspection,1006300048.0,MN23
50047108,THE WARREN,2122431311,American,37.0,Cycle Inspection / Re-inspection,1006300048.0,MN23
41139411,HELL'S KITCHEN,2129771588,Mexican,9.0,Cycle Inspection / Initial Inspection,1010410062.0,MN15
40873138,WIMPY'S RESTAURANT,2122818989,American,24.0,Cycle Inspection / Re-inspection,1020820028.0,MN04
50073708,IN BETWEEN CAFE,7189741116,American,,Smoke-Free Air Act / Initial Inspection,4033940022.0,QN20
41554280,THE PASTELILLOS HOUSE & DELI,7182921540,Latin American,11.0,Cycle Inspection / Initial Inspection,2025510062.0,BX39
41668846,FRUIT AND VEGETABLES ANAYELYS BOUTIQUE,3475975322,Spanish,9.0,Cycle Inspection / Reopening Inspection,2030740001.0,BX06
50057973,PAPAYE DINER,7186760771,African,13.0,Pre-permit (Operational) / Initial Inspection,2031590001.0,BX40
50058625,TIM HORTONS,7186900783,Coffee/Tea,12.0,Cycle Inspection / Initial Inspection,5033680018.0,SI36
41709616,LA GUIRA RESTAURANT,3474833611,Latin American,8.0,Cycle Inspection / Initial Inspection,3022470006.0,BK72
41468132,COLLAGE BISTRO & BAR,2127066210,American,9.0,Cycle Inspection / Initial Inspection,1007630065.0,MN15
41514706,FRIED DUMPLING JIE JIE SHENG,7189393489,Chinese,,Administrative Miscellaneous / Initial Inspection,4050190063.0,QN22
41502955,TACOS EL REY,7187690116,Tex-Mex,17.0,Cycle Inspection / Initial Inspection,3086780077.0,BK19
40654328,CAFE AL MERCATO,7183647681,Pizza,9.0,Cycle Inspection / Re-inspection,2030730013.0,BX06
50066651,NAGOYA FUSION SUSHI,7183363688,Asian/Asian Fusion,23.0,Pre-permit (Operational) / Initial Inspection,3067820003.0,BK44
41643108,KAI FENG FU DUMPLING HOUSE,7184373542,Chinese,11.0,Cycle Inspection / Initial Inspection,3007780010.0,BK34
50048943,DBSK,7188866878,Korean,17.0,Cycle Inspection / Initial Inspection,4049500001.0,QN22
41628345,DAVIDSTEA,2127171116,Coffee/Tea,,Administrative Miscellaneous / Initial Inspection,1014000138.0,MN40
50057848,TRI DIM SHANGHAI,2125853388,Chinese,19.0,Cycle Inspection / Initial Inspection,1014130035.0,MN40
41399360,NEW RONG HANG RESTAURANT,2126258999,Chinese,35.0,Cycle Inspection / Initial Inspection,1003000003.0,MN27
50061295,TARTINA,6465900577,Italian,25.0,Cycle Inspection / Initial Inspection,1018820036.0,MN09
41544554,U LIKE CHINESE RESTAURANT,7182439096,Chinese,51.0,Cycle Inspection / Initial Inspection,3017580054.0,BK75
41644987,AMARONE RESTAURANT,2122456060,Italian,13.0,Cycle Inspection / Initial Inspection,1010380102.0,MN15
40482591,MAJESTIC THEATER,2125867610,American,11.0,Cycle Inspection / Initial Inspection,1010160005.0,MN17
41479049,MARGHERITA'S PIZZA,7184508380,Pizza,,Trans Fat / Initial Inspection,2027030053.0,BX33
50106152,CHARM BAR,6462266232,,,,3009310009.0,BK37
41035387,BAR VELOCE,2122291900,American,10.0,Cycle Inspection / Re-inspection,1007700039.0,MN13
41020466,FORTY CARROTS,2127295155,Coffee/Tea,,Calorie Posting / Re-inspection,1004830007.0,MN24
50070604,YUMMY CAFE HOUSE,7189982229,Bakery Products/Desserts,12.0,Cycle Inspection / Re-inspection,3073200047.0,BK44
41301857,FIESTA CAFE BAR,7187332211,Latin American,9.0,Cycle Inspection / Initial Inspection,2030550056.0,BX06
50056873,LASH WEST INDIAN & AMERICAN CUISINE,7188820815,Caribbean,22.0,Cycle Inspection / Initial Inspection,2045720025.0,BX07
50017416,DUNKIN,7188281188,Donuts,32.0,Cycle Inspection / Initial Inspection,2040040011.0,BX17
50005184,HIBINO LIC,7183925190,Japanese,19.0,Cycle Inspection / Initial Inspection,4000430008.0,QN31
40533515,DYCKMAN EXPRESS RESTAURANT,2125672288,Spanish,12.0,Cycle Inspection / Initial Inspection,1022170051.0,MN01
50033120,JAYA,2122193338,Asian/Asian Fusion,23.0,Cycle Inspection / Re-inspection,1001980001.0,MN27
50059380,O & O PIZZA,7189313822,Pizza,7.0,Cycle Inspection / Initial Inspection,2039387501.0,BX46
41658466,FISH N TING RESTAURANT,7188816116,Caribbean,13.0,Cycle Inspection / Initial Inspection,2049490080.0,BX03
41684033,TROPICAL RESTAURANT # 3,7188212600,Spanish,23.0,Cycle Inspection / Re-inspection,4027700007.0,QN21
50100251,5 STAR CHEESE STEAK AND PIZZA,2129871540,Pizza,28.0,Pre-permit (Operational) / Initial Inspection,1016770025.0,MN33
41072750,CUCINA BENE PIZZERIA,2126350345,Pizza,15.0,Cycle Inspection / Re-inspection,1000260021.0,MN25
40947919,DOS CAMINOS SOHO,2122774300,Mexican,16.0,Cycle Inspection / Initial Inspection,1005150013.0,MN24
41264387,CUENCA COFFEE SHOP RESTAURANT,7188474642,Latin American,12.0,Cycle Inspection / Initial Inspection,4088830083.0,QN53
50086667,JJ'S ASIAN FUSION,7186268888,Japanese,11.0,Pre-permit (Operational) / Compliance Inspection,4006590007.0,QN70
40392721,NUEVA VILLA CHINA RESTAURANT,7184761527,Chinese,11.0,Cycle Inspection / Re-inspection,4017700035.0,QN26
41182363,SHAN DONG DUMPLING,2126931060,Chinese,7.0,Cycle Inspection / Initial Inspection,1001640001.0,MN27
40948592,NATIONAL GRID,9293244066,American,9.0,Cycle Inspection / Initial Inspection,3001470004.0,BK38
40396037,SMILER'S DELI,2126441090,Sandwiches,117.0,Cycle Inspection / Initial Inspection,1012900015.0,MN17
50061079,IHS MARKIT CAFE,2122051200,American,16.0,Cycle Inspection / Initial Inspection,1000000000.0,MN13
50072279,NINJA GRILL,2129950999,Japanese,21.0,Pre-permit (Operational) / Initial Inspection,1004100062.0,MN27
50054604,JUSTIN PIZZA,7182928900,Pizza,4.0,Cycle Inspection / Re-inspection,2024830032.0,BX63
50058627,GLATT CONEY KOSHER CHINESE RESTAURANT,7186767781,Jewish/Kosher,18.0,Cycle Inspection / Initial Inspection,3065460014.0,BK46
50079614,MACOLETTA BRICK OVEN PIZZERIA,7187774992,Pizza,22.0,Cycle Inspection / Initial Inspection,4008430076.0,QN72
50007121,SLICE OF BROOKLYN INC.,7184992121,Pizza,40.0,Cycle Inspection / Re-inspection,3006770006.0,BK32
50037049,REY'S SMOOTHIE,3475907067,"Juice, Smoothies, Fruit Salads",23.0,Cycle Inspection / Initial Inspection,2028400001.0,BX63
50014122,NOCCIOLA RISTORANTE,6465595304,Italian,44.0,Cycle Inspection / Initial Inspection,1016660116.0,MN34
50033234,LEE'S KITCHEN,7182312003,Chinese,17.0,Cycle Inspection / Re-inspection,2045720025.0,BX07
41494274,ORIENTAL CHINESE KITCHEN,7188918563,Chinese,24.0,Cycle Inspection / Initial Inspection,3086610001.0,BK19
50000419,NATUREWORKS,2123333020,American,23.0,Cycle Inspection / Re-inspection,1012710015.0,MN17
41585763,NEW FLYING DRAGON,7189912688,Chinese,12.0,Cycle Inspection / Initial Inspection,2037440010.0,BX55
41715694,DUANE PARK,2127325555,American,24.0,Cycle Inspection / Initial Inspection,1005210077.0,MN23
41711813,BEDFORD FALLS,2127178181,American,12.0,Cycle Inspection / Re-inspection,1014210044.0,MN31
41281111,THE BOX,2129829330,American,23.0,Cycle Inspection / Initial Inspection,1004260033.0,MN27
50077477,KENNEDY FRIED CHICKEN & PIZZA,7184508039,Chicken,25.0,Cycle Inspection / Initial Inspection,2032000016.0,BX30
41502332,EL NUEVO POLLO RESTURANT #2,3478105304,Latin American,12.0,Cycle Inspection / Initial Inspection,2040480009.0,BX37
41504873,JOSHUE DELI & JUICE BAR,7182990601,Spanish,11.0,Cycle Inspection / Initial Inspection,2032280001.0,BX36
41026945,NEW DAWN RESTAURANT,7187865673,American,12.0,Cycle Inspection / Re-inspection,4004090016.0,QN68
50087301,GOLDEN WOK,2122810808,Chinese,13.0,Cycle Inspection / Initial Inspection,1020790033.0,MN04
50011568,IL FALCO,7187070009,Italian,20.0,Cycle Inspection / Initial Inspection,4000780136.0,QN31
50012543,WENDY'S,7188333034,American,,Calorie Posting / Initial Inspection,3060450013.0,BK31
50015159,AKAMI SUSHI,2128288668,Japanese,18.0,Cycle Inspection / Initial Inspection,1015540028.0,MN32
50078806,DOWNTOWN YUMMY RESTAURANT,2127916618,Chinese,21.0,Pre-permit (Operational) / Initial Inspection,1002800040.0,MN27
41240596,PANERA BREAD,7184942450,Sandwiches,8.0,Cycle Inspection / Initial Inspection,5024000300.0,SI24
41629513,PRET A MANGER,2128470421,Soups/Salads/Sandwiches,2.0,Cycle Inspection / Initial Inspection,1005800039.0,MN24
50066707,SZECHUAN DELIGHT,7187885408,Chinese,20.0,Cycle Inspection / Initial Inspection,3009630062.0,BK37
50065221,MONDAYOFF BY PLANT LOVE HOUSE,7189412022,Thai,13.0,Cycle Inspection / Re-inspection,3053780044.0,BK41
41324657,BUFF PATTY RESTAURANT & BAKERY,7188553266,Caribbean,23.0,Cycle Inspection / Initial Inspection,3020740028.0,BK68
41645673,69 PIZZERIA,7188988899,Pizza,21.0,Cycle Inspection / Initial Inspection,4024350001.0,QN50
50036129,BISTROT LEO,2122198119,American,9.0,Cycle Inspection / Re-inspection,1004880003.0,MN24
50017709,NICKOLAS' DELI RESTAURANT,7184249316,Spanish,17.0,Cycle Inspection / Initial Inspection,4024390055.0,QN50
40400710,IL BUCO RESTAURANT,2125331932,Italian,25.0,Cycle Inspection / Initial Inspection,1005297506.0,MN23
50017295,EL PALO BAR RESTAURANT,9179125951,Latin American,0.0,Cycle Inspection / Re-inspection,4017690055.0,QN26
50048062,GEORGIA & ALIOU'S TINY TREATS CAFE,2125414441,Coffee/Tea,5.0,Cycle Inspection / Initial Inspection,1270000161.0,MN15
50089601,OREN'S DAILY ROAST,2123485400,Coffee/Tea,5.0,Pre-permit (Operational) / Initial Inspection,1018840001.0,MN09
50050642,CUZCO PERUVIAN RESTAURANT,7182739430,Peruvian,9.0,Cycle Inspection / Initial Inspection,5003540067.0,SI07
50051729,NEW YORK YUMMY TACO,7186967038,Tex-Mex,8.0,Cycle Inspection / Initial Inspection,3053340040.0,BK41
40695079,LENNY'S BAGELS,2122220410,Bagels/Pretzels,20.0,Cycle Inspection / Initial Inspection,1018707501.0,MN12
50060058,PA PA CHICKEN,7188658989,Chicken,,Administrative Miscellaneous / Initial Inspection,4054060047.0,QN52
41696471,MAISON HARLEM RESTAURANT,2122229224,French,5.0,Cycle Inspection / Re-inspection,1019540050.0,MN06
50033098,EMPANADAS MONUMENTAL,3477264990,Latin American,17.0,Cycle Inspection / Initial Inspection,2032160066.0,BX36
50086079,SUNSHINE PARADISE,6463721813,Caribbean,25.0,Pre-permit (Operational) / Initial Inspection,3047840006.0,BK91
50049250,BEBE FRITAY RESTAURANT,7184840242,Creole,19.0,Cycle Inspection / Initial Inspection,3050970089.0,BK42
41704604,DUNKIN,2127951949,Donuts,25.0,Cycle Inspection / Initial Inspection,1021760070.0,MN36
50043786,CIENEGA LAS TLAYUDAS DE OAXACA,3473532366,Mexican,38.0,Cycle Inspection / Initial Inspection,4019357501.0,QN25
41363896,MARIO'S PIZZA,7182313086,Pizza,9.0,Cycle Inspection / Initial Inspection,2033280125.0,BX43
50040547,KITCHEN GRILL,7187897800,Indian,7.0,Cycle Inspection / Re-inspection,3020130028.0,BK69
41238106,BEST WESTERN GREGORY HOTEL,7182383737,American,81.0,Cycle Inspection / Initial Inspection,3060180001.0,BK31
50012284,LIBERTY COFFEE SHOP,7188430011,American,11.0,Cycle Inspection / Re-inspection,4091530003.0,QN56
50082996,NY 99 CENTS PIZZA,9294858969,Pizza,44.0,Pre-permit (Non-operational) / Initial Inspection,1001977501.0,MN24
41652570,RALPH'S ICES,7186055052,Frozen Desserts,0.0,Cycle Inspection / Initial Inspection,5053150001.0,SI54
41598963,PADDY'S ON THE BAY,7184306651,American,5.0,Cycle Inspection / Initial Inspection,2055290425.0,BX52
50059864,GIOVANNI RESTAURANT,7184026996,Italian,38.0,Cycle Inspection / Initial Inspection,2023470020.0,BX63
50078082,LAMANO,2122433200,Spanish,13.0,Cycle Inspection / Initial Inspection,1006100030.0,MN23
50088843,RED HOUSE,2122288288,Chinese,36.0,Cycle Inspection / Initial Inspection,1008960006.0,MN21
50061316,SURF CITY,7186764460,Pizza,32.0,Cycle Inspection / Initial Inspection,3072680225.0,BK23
50045479,FORTUNE HAWAII,7189818383,Chinese,14.0,Cycle Inspection / Initial Inspection,5032660019.0,SI14
50069643,TUDOR CITY STEAKHOUSE,2126824000,Steakhouse,13.0,Pre-permit (Operational) / Initial Inspection,1013350022.0,MN19
50063046,SUSHI K BAR,7188715227,Thai,42.0,Pre-permit (Operational) / Initial Inspection,3019140028.0,BK69
50058017,YONG KANG STREET,7183380200,Chinese,12.0,Cycle Inspection / Re-inspection,3084700055.0,BK45
41251243,CAFE ROMA PIZZERIA,2128758972,Jewish/Kosher,29.0,Cycle Inspection / Initial Inspection,1018730035.0,MN12
50006556,CHERRY VALLEY DELI,7187671937,Sandwiches,12.0,Cycle Inspection / Initial Inspection,4045170001.0,QN49
40391350,VACCARO'S PIZZERIA & TRATTORIA,7183474143,Pizza,10.0,Cycle Inspection / Reopening Inspection,4086680075.0,QN43
41445748,GRAND CAFE (Metropolitan Hospital),2124237519,American,12.0,Cycle Inspection / Re-inspection,1.0,MN33
50056930,TUBBY HOOK TAVERN,2125797071,American,12.0,Cycle Inspection / Initial Inspection,1022360001.0,MN01
50055046,DON ALEX RESTAURANT,7184240123,Peruvian,12.0,Cycle Inspection / Initial Inspection,4015940026.0,QN29
50091361,VICNAT DINER,7184508223,Spanish,52.0,Pre-permit (Operational) / Initial Inspection,2025110027.0,BX26
50089310,DEAR MAMA COFFEE,9292792225,American,58.0,Pre-permit (Operational) / Initial Inspection,1019960023.0,MN06
50016770,THE MILTON,2123691900,American,42.0,Cycle Inspection / Initial Inspection,1015540004.0,MN32
41171542,NATIONAL BAKERY,7186533870,Czech,13.0,Cycle Inspection / Initial Inspection,2045110061.0,BX07
41462077,TAKASHI,2124142929,Japanese,18.0,Cycle Inspection / Initial Inspection,1005847501.0,MN23
50097297,NACHO CRESPO,3476471595,Mexican,10.0,Pre-permit (Operational) / Reopening Inspection,3007080040.0,BK32
40886422,THE BEST ITALIAN PIZZA,7185856444,Pizza,32.0,Cycle Inspection / Initial Inspection,2022930008.0,BX39
50058133,WENDY'S,7182243636,Hamburgers,9.0,Pre-permit (Operational) / Initial Inspection,4074730001.0,QN46
41207822,CROWN FRIED CHICKEN,7189780600,Chicken,13.0,Cycle Inspection / Initial Inspection,4110590001.0,QN08
50082290,KIRKLAND & ELLIS CAFE,5162361932,American,13.0,Cycle Inspection / Re-inspection,1013087501.0,MN19
50018224,MITI MITI TAPERIA,7182303760,Spanish,9.0,Cycle Inspection / Re-inspection,3009430043.0,BK37
50012857,SUSHI MAMBO,3475133649,Latin American,25.0,Cycle Inspection / Initial Inspection,1021990011.0,MN01
41057755,BAROSA BRICK OVEN,7184241455,Italian,,Administrative Miscellaneous / Initial Inspection,4031070144.0,QN18
50045798,MARGARITA'S,9172166715,Spanish,17.0,Cycle Inspection / Initial Inspection,2026860012.0,BX33
40824512,COURTYARD BY MARRIOTT,7188482121,American,20.0,Cycle Inspection / Initial Inspection,4120990016.0,QN76
41714339,BUCA DI BEPPO,2127646527,Italian,48.0,Cycle Inspection / Initial Inspection,3.0,BK79
41688479,MADISON'S PIZZERIA,7188318555,Pizza,21.0,Cycle Inspection / Initial Inspection,4034810014.0,QN20
50084009,ICHIRAN TIMES SQUARE,6466177087,Japanese,2.0,Cycle Inspection / Initial Inspection,1010010059.0,MN17
50002514,SHAKE SHACK,6465175805,Hamburgers,19.0,Cycle Inspection / Initial Inspection,1012800001.0,MN19
41235437,SOLO PIZZA,2124207656,Pizza,12.0,Cycle Inspection / Initial Inspection,1003850005.0,MN28
50014390,CINCO DE MAYO,7182240330,Tex-Mex,21.0,Cycle Inspection / Re-inspection,4062980006.0,QN46
50046472,Texas Chicken and Burger,7185636633,Chicken,3.0,Cycle Inspection / Initial Inspection,2031910043.0,BX05
50052413,KING CHICKEN PIZZA BURGERS,7188492350,Chicken,51.0,Cycle Inspection / Initial Inspection,4092540015.0,QN54
50065197,BAJEKO SEKUWA,3478088100,Indian,51.0,Pre-permit (Operational) / Re-inspection,4001680031.0,QN31
41467392,POPEYES,2127647071,American,13.0,Cycle Inspection / Initial Inspection,1007890062.0,MN17
40367179,TWINS PUB,2126431688,Irish,17.0,Cycle Inspection / Initial Inspection,1007310044.0,MN13
41693861,ACE BAGEL & DELI,7182240014,Bagels/Pretzels,18.0,Cycle Inspection / Initial Inspection,4081320055.0,QN45
50090983,QUEENS PALACE,7186727000,American,63.0,Pre-permit (Operational) / Initial Inspection,4012120066.0,QN63
40396492,ROYAL KING'S PIZZA,7184923846,Pizza,13.0,Cycle Inspection / Re-inspection,3008080005.0,BK34
41632535,CROWN FRIED CHICKEN,7187084524,Chicken,20.0,Cycle Inspection / Re-inspection,3037640028.0,BK81
50105648,Cozy Royale,4127204760,,,,3028750001.0,BK90
50082236,SUBWAY,3472233308,Sandwiches,57.0,Pre-permit (Operational) / Initial Inspection,4099170043.0,QN61
50064514,BABY BRASA,6465909010,Peruvian,50.0,Pre-permit (Operational) / Initial Inspection,1006130062.0,MN23
40659758,ROTI BOTI RESTAURANT,7182787888,Pakistani,28.0,Cycle Inspection / Initial Inspection,4005430015.0,QN71
41409441,GOLDEN STEAMER,2122261886,Bakery Products/Desserts,86.0,Cycle Inspection / Initial Inspection,1002370019.0,MN24
50046449,RABBIT HOUSE,2123134200,Japanese,13.0,Cycle Inspection / Initial Inspection,1003060008.0,MN27
50007972,TWIST AND SMASH'D SPORTS,7189376622,American,7.0,Cycle Inspection / Re-inspection,4006720025.0,QN70
50082909,FLE-FLE GRILL,6467191812,Middle Eastern,21.0,Cycle Inspection / Initial Inspection,1007720081.0,MN13
40919777,CAFE METRO,2123917800,Sandwiches/Salads/Mixed Buffet,18.0,Cycle Inspection / Initial Inspection,1010010029.0,MN17
50057983,ROSMAR DELI RESTAURANT,3476658538,Spanish,50.0,Cycle Inspection / Initial Inspection,4018230060.0,QN99
50014157,POLLO SABROSO RESTAURANT,7169071057,Latin American,50.0,Cycle Inspection / Initial Inspection,2033040128.0,BX05
50001471,ROY'S RESTAURNT & BAR,9174718937,Latin American,12.0,Cycle Inspection / Initial Inspection,2029600070.0,BX17
40885643,APPLEBEE'S,7187694889,American,12.0,Cycle Inspection / Re-inspection,3087880061.0,BK17
50059827,PATOUG RESTAURANT & CATERING,7182793500,Iranian,11.0,Cycle Inspection / Re-inspection,4076100001.0,QN42
40930674,NICK'S RESTAURANT PIZZERIA,2129875700,Pizza,38.0,Cycle Inspection / Initial Inspection,1015560049.0,MN32
50043130,RAKU,2122281324,Asian/Asian Fusion,11.0,Cycle Inspection / Initial Inspection,1004470028.0,MN22
50076475,NEEROB RESTAURANT,7189181234,Bangladeshi,41.0,Cycle Inspection / Initial Inspection,2039330109.0,BX46
50061344,PORTOFINO PIZZA,7189668700,Pizza,12.0,Cycle Inspection / Re-inspection,5061590001.0,SI32
50035943,PARLAY,9173615018,American,21.0,Cycle Inspection / Re-inspection,3009190041.0,BK34
41690815,PERLAS,7186852302,Asian/Asian Fusion,23.0,Cycle Inspection / Initial Inspection,4012820034.0,QN63
40716625,PRUNE,2126776221,American,29.0,Cycle Inspection / Initial Inspection,1004430050.0,MN22
50016144,SLIDE BAR-B-Q,7185650505,American,21.0,Cycle Inspection / Initial Inspection,4023820001.0,QN30
40561340,SUGAR BAR,2125790222,American,27.0,Cycle Inspection / Initial Inspection,1011630057.0,MN14
