CAMIS,DBA,PHONE,CUISINE DESCRIPTION,SCORE,INSPECTION TYPE,BBL,NTA
50079220,NEWTOWN,6198862544,Middle Eastern,23.0,Pre-permit (Operational) / Initial Inspection,3030460035.0,BK78
40376515,AMERICAN MUSEUM OF NATURAL HISTORY FOOD COURT,2127695370,American,7.0,Cycle Inspection / Initial Inspection,,
50063916,BOSNA EXPRESS,7184977577,Middle Eastern,7.0,Cycle Inspection / Initial Inspection,4034910021.0,QN20
50061246,EAST ONE COFFEE ROASTERS,3479874919,American,41.0,Pre-permit (Non-operational) / Initial Inspection,3003510034.0,BK33
41600677,XO TASTE,2123438339,Chinese,26.0,Cycle Inspection / Initial Inspection,1002040024.0,MN24
40377124,JP'S WATERSIDE RESTAURANT,7188853364,Seafood,10.0,Cycle Inspection / Initial Inspection,2056360177.0,BX10
50049019,TERRIFIC WINGS,6465599306,Chicken,15.0,Cycle Inspection / Initial Inspection,1017670021.0,MN34
50068059,MAGLIA ROSA INDUSTRY CITY,9176268179,Coffee/Tea,18.0,Pre-permit (Operational) / Initial Inspection,3006870001.0,BK32
50073572,GEM,9174733223,American,59.0,Pre-permit (Operational) / Initial Inspection,1004190040.0,MN27
50016943,EL NUEVO ROBLE BILLIARDS,3478206981,Spanish,32.0,Cycle Inspection / Re-inspection,2028310056.0,BX14
50065727,THE GRUMPY CAT BAR,9293377622,American,5.0,Cycle Inspection / Initial Inspection,3058000036.0,BK32
40859724,ESTIHANA ASIAN RESTAURANT& SUSHI,7186771515,Jewish/Kosher,12.0,Cycle Inspection / Initial Inspection,3067050046.0,BK43
41592595,CAFE REGULAR,7187830673,Coffee/Tea,10.0,Cycle Inspection / Initial Inspection,3009540037.0,BK37
50011150,GUERRERO'S GROCERY & DELI,7183393350,Mexican,11.0,Cycle Inspection / Initial Inspection,3071110045.0,BK25
50070383,KIMCHAYUL MYUNGPOOM GALBI,7188869292,Korean,38.0,Cycle Inspection / Initial Inspection,4053340024.0,QN51
50104050,COCOA GRINDER,7188912708,,,,3061070034.0,BK31
41698410,SUSHI TOKYO,7189541557,Jewish/Kosher,26.0,Cycle Inspection / Initial Inspection,3.0,
50012812,PANDA EXPRESS,7186998299,Chinese,0.0,Cycle Inspection / Initial Inspection,4018600100.0,QN29
50098525,SOFTBITE,3475369390,Pancakes/Waffles,32.0,Pre-permit (Operational) / Initial Inspection,1008310059.0,MN17
50090182,FOOD KING RESTAURANT,7185313260,Chinese,22.0,Pre-permit (Operational) / Initial Inspection,3082570038.0,BK50
50075238,QUEENS COMFORT,7187213800,American,18.0,Cycle Inspection / Re-inspection,4006510048.0,QN70
50043999,CRESCENT KITCHEN,6465330110,Greek,21.0,Cycle Inspection / Initial Inspection,4005720042.0,QN71
41110390,"YIP'S RESTAURANT, JUICE VITALITY",2124809010,Asian/Asian Fusion,37.0,Cycle Inspection / Initial Inspection,1000110009.0,MN25
50046487,SAPPHIRE INDIAN RESTAURANT,7186845777,Indian,12.0,Cycle Inspection / Initial Inspection,3019240059.0,BK69
50107036,PARTNERS COFFEE,3474576160,,,,1006110016.0,MN23
50012296,GOLDEN WOK CHINESE RESTAURANT,2126200712,Chinese,40.0,Cycle Inspection / Initial Inspection,1007440043.0,MN13
41633599,NEW PEKING KITCHEN,7183762207,Chinese,9.0,Cycle Inspection / Initial Inspection,3067470001.0,BK43
50050296,SWEET BROOKLYN BAR & GRILL,3474250111,American,2.0,Cycle Inspection / Re-inspection,3012000050.0,BK61
50008942,VIVI BUBBLE TEA,7184390288,Coffee/Tea,25.0,Cycle Inspection / Initial Inspection,3008660049.0,BK34
40879743,NEGRIL,2124772804,Caribbean,13.0,Cycle Inspection / Initial Inspection,1005377503.0,MN23
50108947,STARBUCKS CORPORATION,2126159700,,,,1000160120.0,MN25
41672217,GREEN HOUSE RESTAURANT & PARTY HALL,7188534030,Bangladeshi,10.0,Cycle Inspection / Re-inspection,3053520088.0,BK41
41337907,GOOD HOPE RESTAURANT,7186924274,Caribbean,14.0,Cycle Inspection / Re-inspection,3075970074.0,BK58
41629114,YI ZHANG FISHBALL,2129616151,Chinese,23.0,Cycle Inspection / Initial Inspection,1002920027.0,MN27
50097076,NEW CHOI HEE III,7184164035,Chinese,14.0,Pre-permit (Operational) / Re-inspection,4026950014.0,QN30
41465611,WING CHANG FOOD HOUSE,7186224720,Chinese,24.0,Cycle Inspection / Initial Inspection,3018540070.0,BK75
41611274,CHICK P,7187831525,Mediterranean,,Trans Fat / Initial Inspection,3011430014.0,BK64
41591603,ARIS POLLOS A LA BRASA,7183819400,Spanish,56.0,Cycle Inspection / Re-inspection,3033850008.0,BK77
41687795,BROADWAY CHINESE SEAFOOD,7186990688,Chinese,60.0,Cycle Inspection / Initial Inspection,4015807501.0,QN29
40402029,EL NUEVO IZALCO RESTAURANT,7185338373,Latin American,40.0,Cycle Inspection / Re-inspection,4012340082.0,QN63
50001588,TURNMILL BAR,6465246060,Irish,11.0,Cycle Inspection / Initial Inspection,1008830014.0,MN21
41594624,SAN MARINO RISTORANTE,2122063766,Italian,11.0,Cycle Inspection / Re-inspection,1005800015.0,MN24
41176692,EL SOL DE MEXICO DELI GROCERY,7186580231,Mexican,7.0,Cycle Inspection / Re-inspection,4100270036.0,QN61
41021766,SORRENTO'S PIZZERIA,7188287810,Pizza,9.0,Cycle Inspection / Initial Inspection,2043070028.0,BX49
40685858,DEL FRISCO'S STEAKHOUSE,2125755129,Steakhouse,13.0,Cycle Inspection / Re-inspection,1010010029.0,MN17
41634043,SUSHI MIKASA,7183326600,Japanese,46.0,Cycle Inspection / Initial Inspection,3073970080.0,BK25
41628619,MY NY BAKERY CAFE,2127227383,Bakery Products/Desserts,21.0,Cycle Inspection / Initial Inspection,1016270050.0,MN33
41580782,GOGO-GI,2125430922,Korean,9.0,Cycle Inspection / Initial Inspection,1021220058.0,MN36
40394357,ABITINO'S PIZZA,2126611919,Pizza,27.0,Cycle Inspection / Initial Inspection,1009200030.0,MN19
50073074,MUNCHIES,7183800100,Mediterranean,12.0,Cycle Inspection / Initial Inspection,4069310038.0,QN38
40972759,GATE WAY BEER GARDEN,7182353251,Caribbean,12.0,Cycle Inspection / Initial Inspection,3041370023.0,BK83
50045954,TASTE TACO HOUSE,2123350290,Tex-Mex,57.0,Cycle Inspection / Initial Inspection,1001460027.0,MN24
40797684,AMERICAS CAFE & GRILL,2126280740,American,41.0,Cycle Inspection / Initial Inspection,1014220048.0,MN31
40396433,CHRISTINA'S RESTAURANT,7183834382,Polish,10.0,Cycle Inspection / Initial Inspection,3025660046.0,BK76
50059314,JOE'S STEAM RICE ROLL,3473796961,Chinese,24.0,Cycle Inspection / Initial Inspection,4049800011.0,QN22
50111239,SEEKOS ASTORIA,3473854429,,,,4006840013.0,QN70
41219092,5TH & MAD,2127252353,Irish,22.0,Cycle Inspection / Initial Inspection,1008660001.0,MN20
50063050,PRESSED JUICERY,6466570841,"Juice, Smoothies, Fruit Salads",10.0,Cycle Inspection / Re-inspection,1008420007.0,MN13
50004309,KFC,7185262127,American,30.0,Cycle Inspection / Initial Inspection,4098340028.0,QN61
41713487,SPREADS,2127585555,American,11.0,Cycle Inspection / Re-inspection,1008850088.0,MN20
41692397,LA BELLA VITA,2127758484,Italian,12.0,Cycle Inspection / Re-inspection,1004710021.0,MN24
50088685,FLAVOR RESTAURANT,7182324680,Chinese,27.0,Pre-permit (Operational) / Re-inspection,3061780007.0,BK30
41688139,Corona Bar,9176186310,Bottled Beverages,2.0,Cycle Inspection / Initial Inspection,3011180001.0,BK37
40967394,LOS CUENCANITOS,7184261734,Latin American,21.0,Cycle Inspection / Initial Inspection,4013230001.0,QN63
50033468,CURRENT,2123366144,American,45.0,Cycle Inspection / Initial Inspection,1006620011.0,MN13
41579195,JIREH RESTAURANT,7182565433,Spanish,18.0,Cycle Inspection / Re-inspection,3064030023.0,BK27
41391415,HELLCAT ANNIE'S TAP ROOM,2125862707,American,18.0,Cycle Inspection / Initial Inspection,1010740029.0,MN15
50002550,CATS ON THE BAY,9297772287,Russian,23.0,Cycle Inspection / Initial Inspection,3087790053.0,BK17
50032862,ISLAND TRINI BURGER,3477899955,Caribbean,11.0,Cycle Inspection / Reopening Inspection,3050050012.0,BK42
50009079,TING FAI CUISINE,7183733888,Chinese,13.0,Cycle Inspection / Re-inspection,3063740048.0,BK28
41694845,THE WICKED MONK,3474975152,American,11.0,Cycle Inspection / Initial Inspection,3061160032.0,BK31
50044856,HOT BAGELS,7182529440,American,23.0,Cycle Inspection / Re-inspection,3078920042.0,BK58
41303290,GOLDEN EAGLE II,7188229433,American,6.0,Cycle Inspection / Initial Inspection,2040320004.0,BX37
41409441,GOLDEN STEAMER,2122261886,Bakery Products/Desserts,86.0,Cycle Inspection / Initial Inspection,1002370019.0,MN24
41555440,KATONAH PIZZA & PASTA,7189948337,Pizza,12.0,Cycle Inspection / Re-inspection,2033770053.0,BX62
50056450,K & V BAKERY,7186270986,Bakery Products/Desserts,12.0,Cycle Inspection / Re-inspection,3073190047.0,BK44
41581830,PAD THAI NOODLE LOUNGE,2126916226,Thai,24.0,Cycle Inspection / Re-inspection,1007650001.0,MN13
50060215,SHAKING CRAB,6172564211,Seafood,,Administrative Miscellaneous / Re-inspection,1018940050.0,MN09
41245491,GOTHAM PIZZA,2122888085,Pizza,7.0,Cycle Inspection / Initial Inspection,1014710026.0,MN31
50064516,CROSS CULTURE KITCHEN,2128603900,African,21.0,Cycle Inspection / Initial Inspection,1016210145.0,MN34
41613806,THE BEST $1.00 PIZZA,2126478777,Pizza,19.0,Cycle Inspection / Initial Inspection,1007990001.0,MN13
50002135,HALAL FRIED CHICKEN & PIZZA,3474046843,Chicken,26.0,Cycle Inspection / Initial Inspection,3037040016.0,BK85
40796717,ANYWAY CAFE & BAR,7189345988,Russian,17.0,Cycle Inspection / Initial Inspection,3073770054.0,BK17
50059659,KING OF FALAFEL & SHAWARMA,7183408068,Mediterranean,7.0,Pre-permit (Operational) / Re-inspection,4005890002.0,QN70
41290491,NARUTO RAMEN,2122897803,Japanese,9.0,Cycle Inspection / Re-inspection,1015180037.0,MN40
41696929,SCALLYWAG'S IRISH PUB & REST,6464904803,Irish,,Administrative Miscellaneous / Initial Inspection,1007620003.0,MN15
50017444,MCFADDEN'S,2129861515,Irish,67.0,Cycle Inspection / Re-inspection,1013357501.0,MN19
50019166,MAITE,7183663090,Spanish,3.0,Cycle Inspection / Initial Inspection,3032080001.0,BK78
50097038,ZOOBA,6465968090,Egyptian,20.0,Pre-permit (Operational) / Initial Inspection,1004810001.0,MN24
50057006,ARTICHOKE BASILLE'S PIZZA,7183860333,Pizza,11.0,Cycle Inspection / Re-inspection,3031880034.0,BK77
40669697,LE MONDE,2125313939,French,30.0,Cycle Inspection / Initial Inspection,1018950016.0,MN09
41645944,INAKA,7183988168,Japanese,13.0,Cycle Inspection / Initial Inspection,3011380003.0,BK64
50076237,ME BAKERY,9175631543,American,10.0,Pre-permit (Operational) / Initial Inspection,4056140036.0,QN48
41466245,ATLIXCO BAKERY & DELI,7183900171,Mexican,50.0,Cycle Inspection / Initial Inspection,5.0,
50065575,SWEETGREEN,9146023590,Salads,26.0,Cycle Inspection / Initial Inspection,1012390023.0,MN12
50036394,BROWN SUGAR BAR & RESTAURANT,6466883504,Latin American,12.0,Cycle Inspection / Initial Inspection,1022320018.0,MN01
40622601,A-1 PIZZA SHOP,2125330214,Pizza,16.0,Cycle Inspection / Initial Inspection,1002880045.0,MN28
50009898,EL GRAN MALECON RESTAURANT,3479155104,Spanish,60.0,Cycle Inspection / Re-inspection,3031860034.0,BK77
41150371,FAST & FRESH BURRITO DELI,7188021661,Mexican,43.0,Cycle Inspection / Initial Inspection,3001760031.0,BK38
50064192,TEXAS CHICKEN & BURGERS,3472717138,Chicken,2.0,Cycle Inspection / Initial Inspection,2022830053.0,BX39
41193517,PUNJABI DHABA CATERING & SWEETS,7184878002,Indian,41.0,Cycle Inspection / Re-inspection,4094870008.0,QN54
40389701,ROSA'S PIZZA,7184465910,Pizza,24.0,Cycle Inspection / Initial Inspection,4023980080.0,QN30
50045895,TAVERN 157,7188867488,Asian/Asian Fusion,24.0,Pre-permit (Operational) / Initial Inspection,4052760019.0,QN51
50073390,M&M BAKERY & HALAL,9178166830,Caribbean,13.0,Cycle Inspection / Initial Inspection,4095570037.0,QN55
50069802,MADE IN MEXICO,6466237900,Mexican,18.0,Pre-permit (Operational) / Initial Inspection,1016610021.0,MN34
50037988,BANH MI PLACE,7185522660,Southeast Asian,3.0,Cycle Inspection / Reopening Inspection,3.0,BK64
50046199,SZECHWAN ABSOLUTE,9179836666,Chinese,31.0,Cycle Inspection / Initial Inspection,4049737501.0,QN22
50050674,MCDONALD'S,7185427915,Hamburgers,13.0,Cycle Inspection / Initial Inspection,2029670042.0,BX75
50106333,CORNER 28,6464558828,,,,4050370152.0,QN22
50002228,"SUBWAY, CARVEL",2127327283,Sandwiches,4.0,Cycle Inspection / Initial Inspection,1000690054.0,MN25
50060422,TACOS TIMES SQUARE,2129120044,Tex-Mex,10.0,Cycle Inspection / Initial Inspection,1008120068.0,MN17
41620293,POPEYES,7184850500,Chicken,12.0,Cycle Inspection / Initial Inspection,3043460030.0,BK82
50052863,HANOVER GOURMET DELI,2122693232,Sandwiches/Salads/Mixed Buffet,21.0,Cycle Inspection / Initial Inspection,1000280001.0,MN25
41250031,NEW PETER'S KITCHEN,7185918688,Chinese,10.0,Cycle Inspection / Initial Inspection,4066910086.0,QN37
41554490,FLORINDA RESTAURANT,3479616100,Latin American,17.0,Cycle Inspection / Initial Inspection,2032830055.0,BX05
50057380,THE BROOKLYN FIREFLY,3475783701,Pizza,23.0,Cycle Inspection / Initial Inspection,3058910021.0,BK31
50015072,CROWN FRIED CHICKEN,2129822850,Chicken,15.0,Cycle Inspection / Initial Inspection,1003780039.0,MN28
41418367,CAFFE ITALIA,3475548899,Coffee/Tea,16.0,Cycle Inspection / Initial Inspection,3061610003.0,BK28
41280104,NO 1 LUCK SUNG RESTAURANT,7189334420,Chinese,10.0,Cycle Inspection / Initial Inspection,2030890035.0,BX06
50055985,MARCHE MADISON,2127790110,American,30.0,Cycle Inspection / Initial Inspection,1009687501.0,MN19
50045888,WHITE HORSE TAVERN,2126689046,American,41.0,Cycle Inspection / Initial Inspection,1000100019.0,MN25
50043755,TWO HANDS TRIBECA,2019934484,Australian,13.0,Cycle Inspection / Re-inspection,1001740011.0,MN24
50077543,WOODPECKER BY DAVID BURKE,6463987664,American,74.0,Pre-permit (Operational) / Initial Inspection,1008310059.0,MN17
50059826,MCDONALD'S,7184744949,Hamburgers,10.0,Cycle Inspection / Re-inspection,4161090031.0,QN12
50039535,TASTY HAND-PULLED NOODLES,9173882351,Chinese,29.0,Cycle Inspection / Initial Inspection,1010360004.0,MN15
50000395,STARBUCKS,7186239419,Coffee/Tea,8.0,Cycle Inspection / Initial Inspection,3010570005.0,BK64
40670353,DUKE'S,2129495400,American,12.0,Cycle Inspection / Initial Inspection,1008930041.0,MN20
50092090,SHABU GARDEN,6463977412,Asian/Asian Fusion,48.0,Pre-permit (Operational) / Initial Inspection,1008347501.0,MN17
50003242,ROUTE 66 AMERICAN BBQ,2129431602,American,74.0,Cycle Inspection / Re-inspection,1000290023.0,MN25
50044928,KELLY D JAMAICAN AND AMERICAN RESTAURANT,7189490390,Caribbean,7.0,Cycle Inspection / Re-inspection,4129630340.0,QN66
50057571,FOREVER INK BAR,7182844029,American,12.0,Cycle Inspection / Initial Inspection,3051320057.0,BK95
50072770,XOCHITL TAQUERIA,7189383607,Mexican,23.0,Cycle Inspection / Initial Inspection,3019910009.0,BK69
50097045,CHAIRMAN SUN,2129676088,Chinese,38.0,Pre-permit (Operational) / Initial Inspection,4000300047.0,QN31
41618158,STONE STREET COFFEE COMPANY,6465591671,American,19.0,Cycle Inspection / Re-inspection,1007420003.0,MN13
50086397,PABADE BAKERY & CAFE,6469826772,Coffee/Tea,,Administrative Miscellaneous / Initial Inspection,1016380014.0,MN33
50001115,THE GRANGE BAR & EATERY,2124911635,American,,Administrative Miscellaneous / Re-inspection,1020570056.0,MN04
40372631,YANKEE JZ PIZZA,7183284349,Pizza,17.0,Cycle Inspection / Re-inspection,2037760001.0,BX08
41241636,MCDONALD'S,3472264150,Hamburgers,29.0,Cycle Inspection / Initial Inspection,1020700001.0,MN04
40379149,MONTE'S,2122289194,Italian,8.0,Cycle Inspection / Initial Inspection,1005420052.0,MN23
50010822,HUNAN HOUSE,2122132299,Chinese,47.0,Cycle Inspection / Re-inspection,1012710060.0,MN17
41547117,PICCOLI,7187880006,Italian,7.0,Cycle Inspection / Re-inspection,3052680094.0,BK40
50081515,COFFEE FACTORY,7189392405,Coffee/Tea,46.0,Cycle Inspection / Re-inspection,4050310023.0,QN51
50056889,CHINA DRAGON,7188568656,Chinese,11.0,Cycle Inspection / Re-inspection,3050770034.0,BK42
41241627,MCDONALD'S,7182941309,Hamburgers,11.0,Cycle Inspection / Initial Inspection,2028780206.0,BX36
50036496,TAQUERIA ACATLAN,7184562095,Mexican,56.0,Cycle Inspection / Initial Inspection,3033260036.0,BK77
41426561,BROADWAY BAKERY,3472578759,Bakery Products/Desserts,13.0,Cycle Inspection / Initial Inspection,4014927501.0,QN29
50043744,CARIBBEAN COFFEE SHOP,7189752301,Caribbean,15.0,Cycle Inspection / Re-inspection,3043470030.0,BK82
40615828,THE BOWERY BALLROOM,2125332111,American,13.0,Cycle Inspection / Re-inspection,1004250043.0,MN27
50006255,FOREST HILL STATION HOUSE,7185445000,American,32.0,Cycle Inspection / Initial Inspection,4032340185.0,QN17
50044186,LEFKOS PYRGOS,7189324423,Bakery Products/Desserts,8.0,Cycle Inspection / Initial Inspection,4008320027.0,QN72
41236580,DUNKIN,7187933690,Donuts,10.0,Cycle Inspection / Initial Inspection,4021190011.0,QN17
50033122,PARTY WELL RESTAURANT & ORIENTAL BAKERY,7188860800,Korean,10.0,Cycle Inspection / Re-inspection,4050560017.0,QN51
41677480,FUSION HK BAR-GRILL,2129560185,Mexican,,Smoke-Free Air Act / Initial Inspection,1010580002.0,MN15
50008995,THE ELK,2129334780,American,19.0,Cycle Inspection / Initial Inspection,1006310017.0,MN23
50043628,LA CANTINA HEIGHTS,6469187503,American,27.0,Cycle Inspection / Initial Inspection,1021700066.0,MN35
50009700,DUNKIN,9175669651,Donuts,5.0,Cycle Inspection / Initial Inspection,3013970001.0,BK61
50063834,AVIATOR GRILL AT INTREPID,3472208442,American,19.0,Cycle Inspection / Initial Inspection,1.0,
40671821,DAGAN PIZZA & DAIRY RESTAURANT,7184355711,Jewish/Kosher,9.0,Cycle Inspection / Re-inspection,3054470044.0,BK88
41664275,"GRAND OAKS COUNTRY CLUB, BOXWOOD CAFE",7183562771,American,23.0,Cycle Inspection / Initial Inspection,5061100032.0,SI32
40964289,BOAT BAR,7182540607,American,7.0,Cycle Inspection / Initial Inspection,3003910007.0,BK38
50075824,CARIBBEAN STARR,9172617668,Caribbean,46.0,Cycle Inspection / Initial Inspection,1017220001.0,MN11
41716286,MARK JOSEPH STEAKHOUSE,2122770020,Steakhouse,8.0,Cycle Inspection / Initial Inspection,1001070042.0,MN25
41705626,ZUCKERS BAGELS,2126611080,Sandwiches,10.0,Cycle Inspection / Initial Inspection,1012950058.0,MN20
50066778,MS. YOO,9172612490,Korean,27.0,Cycle Inspection / Re-inspection,1004160024.0,MN27
40948723,PAQUITO'S,2126742071,Mexican,43.0,Cycle Inspection / Initial Inspection,1004500030.0,MN22
50012165,GOLDEN HOUSE RESTAURANT,7186595909,Caribbean,29.0,Cycle Inspection / Initial Inspection,4095280002.0,QN55
50046108,BAGELS CONVENIENCE STORE,7186922929,Sandwiches/Salads/Mixed Buffet,10.0,Cycle Inspection / Initial Inspection,3085410001.0,BK45
40703801,STARBUCKS,2129977337,Coffee/Tea,13.0,Cycle Inspection / Initial Inspection,1007890001.0,MN17
41301641,THE RABBIT HOLE,7187820910,American,22.0,Cycle Inspection / Initial Inspection,3024300022.0,BK73
50098288,J II CAFE,7184385559,Jewish/Kosher,47.0,Cycle Inspection / Initial Inspection,3056550056.0,BK88
50071467,TGA NYC,2126514842,American,9.0,Cycle Inspection / Initial Inspection,1007590055.0,MN13
50008665,SUBWAY,9172099622,Sandwiches,48.0,Cycle Inspection / Initial Inspection,2030330053.0,BX06
50002780,HOU YI HOT POT,2129663420,Chinese,27.0,Cycle Inspection / Initial Inspection,1003000015.0,MN27
41543275,EL CACTO,2124775577,Mexican,13.0,Cycle Inspection / Initial Inspection,1005640011.0,MN23
41720066,MAGGIE REILLY'S,6464763209,Irish,9.0,Cycle Inspection / Re-inspection,1007530005.0,MN13
50003842,T- 45,6466403775,American,68.0,Cycle Inspection / Initial Inspection,1009980015.0,MN17
50046567,PRINCE COFFEE HOUSE,6468751868,Coffee/Tea,,Administrative Miscellaneous / Re-inspection,2030730001.0,BX06
41570217,CRUST,5168652486,American,11.0,Cycle Inspection / Initial Inspection,4009260001.0,QN98
50079439,YUMMY II EXPRESS CHINESE RESTAURANT,7185255688,Chinese,4.0,Pre-permit (Operational) / Initial Inspection,4122920065.0,QN02
50013885,SBARRO,7183790719,Pizza,8.0,Cycle Inspection / Initial Inspection,2051410006.0,BX13
50043721,CHINATOWN RESTAURANT,2129873500,Asian/Asian Fusion,32.0,Cycle Inspection / Re-inspection,1015210034.0,MN40
50053469,POPEYES,7188863300,Chicken,8.0,Cycle Inspection / Initial Inspection,4043670001.0,QN22
41337043,CARVEL,7189348173,Frozen Desserts,9.0,Cycle Inspection / Initial Inspection,3072040110.0,BK19
50017182,ICOOK BUFFET,9172852516,Korean,13.0,Cycle Inspection / Initial Inspection,4050417505.0,QN22
41061016,PEARL RESTAURANT,7189258899,Chinese,22.0,Cycle Inspection / Initial Inspection,4095680048.0,QN55
41418301,THE SMILE,6463295836,Mediterranean,38.0,Cycle Inspection / Initial Inspection,1005300055.0,MN23
40393787,DUNKIN',7184973581,Donuts,4.0,Cycle Inspection / Re-inspection,4034610054.0,QN20
41291319,SUPER POLLO RESTAURANT,7184180808,Latin American,30.0,Cycle Inspection / Initial Inspection,4034830031.0,QN20
50088986,NEW CHINA RESTAURANT,7188568056,Chinese,31.0,Pre-permit (Operational) / Initial Inspection,3051520020.0,BK42
40545329,BEN'S DELI,2123982367,Jewish/Kosher,45.0,Cycle Inspection / Initial Inspection,1007880037.0,MN17
41205634,CLASSIC KOSHER CATERING,7186923100,Jewish/Kosher,13.0,Cycle Inspection / Re-inspection,3076280048.0,BK43
50078928,SCORES NEW YORK,2128684900,American,,Administrative Miscellaneous / Initial Inspection,1006990014.0,MN13
50003506,LUPITA RESTAURANT,6465904202,Mexican,24.0,Cycle Inspection / Re-inspection,1016550022.0,MN33
41334037,TRIPLE A DINER,2124106950,American,27.0,Cycle Inspection / Initial Inspection,1016550028.0,MN33
41398041,21 HOME'S KITCHEN,2124755049,Chinese,22.0,Cycle Inspection / Re-inspection,1008490060.0,MN13
50064404,SAMURICE,9254369387,Japanese,14.0,Cycle Inspection / Initial Inspection,1002090028.0,MN24
50069227,INDIAN PROJECT,7328950789,Indian,54.0,Cycle Inspection / Initial Inspection,1007880024.0,MN17
50092984,FOUR SAISON VEGAN,3479672919,Chinese,45.0,Pre-permit (Operational) / Initial Inspection,3014030003.0,BK61
41149243,FULTON CAFE,7185892233,Coffee/Tea,19.0,Cycle Inspection / Initial Inspection,2027800073.0,BX27
50099714,BONA CAFE PIZZERIA,7189919667,Pizza,11.0,Pre-permit (Operational) / Re-inspection,2026450043.0,BX34
41549759,CHIPOTLE MEXICAN GRILL,6466266520,Tex-Mex,12.0,Cycle Inspection / Initial Inspection,1010287501.0,MN17
41564788,THE LOCAL,7188166366,American,12.0,Cycle Inspection / Re-inspection,5.0,
41619148,LA POLLERA COLORADA II,7184246531,Latin American,7.0,Cycle Inspection / Re-inspection,4014120043.0,QN28
50038449,NAIA DELI GRILL JUICE AND SALAD BAR,9172957142,American,10.0,Cycle Inspection / Re-inspection,2030370025.0,BX01
41563445,GMT TAVERN,6468633776,American,12.0,Cycle Inspection / Re-inspection,1005257504.0,MN23
50056175,SUNDAY IN BROOKLYN,3472226722,American,22.0,Cycle Inspection / Re-inspection,3024150026.0,BK73
50015312,KENNEDY FRIED CHICKEN,9174349683,Chicken,45.0,Cycle Inspection / Re-inspection,3070150049.0,BK21
41480048,CENTURY SUPER BUFFET,7184682100,Chinese,26.0,Cycle Inspection / Initial Inspection,4.0,
50036957,IMPERIAL,7184590680,Jewish/Kosher,9.0,Cycle Inspection / Initial Inspection,4031590061.0,QN17
50108977,Chef Yu,2127366150,,,,1007860001.0,MN17
41505982,TROPICAL JADE GARDEN RESTAURANT,7186414168,Chinese,23.0,Cycle Inspection / Re-inspection,4095130036.0,QN55
41478531,THE RED LION,2122609797,American,10.0,Cycle Inspection / Initial Inspection,1005370037.0,MN23
50018536,HO MAY NY,7183899788,Chinese,13.0,Cycle Inspection / Initial Inspection,3.0,BK90
50043970,LA ISLA CUCHIFRITOS,7184147213,Latin American,25.0,Cycle Inspection / Initial Inspection,2022920004.0,BX39
50007127,GREGORY'S COFFEE,6466829225,Coffee/Tea,12.0,Cycle Inspection / Re-inspection,1000220020.0,MN25
50069929,CHIKARASHI,9172620623,Japanese,2.0,Cycle Inspection / Re-inspection,1008290030.0,MN13
50046048,UPTOWN BOURBON,6469186627,Coffee/Tea,3.0,Cycle Inspection / Initial Inspection,1020960034.0,MN04
50076485,ABRACADABRA MAGIC DELI,3474138644,Turkish,5.0,Cycle Inspection / Reopening Inspection,3031650033.0,BK77
50038859,JUN-MEN RAMEN BAR,6468526787,Japanese,31.0,Cycle Inspection / Initial Inspection,1007237502.0,MN13
41389304,JOHAL DELI,2122222636,Pakistani,9.0,Cycle Inspection / Re-inspection,1018420003.0,MN09
50093481,GREECOLOGIES CAFE,6465247356,Greek,11.0,Pre-permit (Operational) / Re-inspection,1004710039.0,MN24
41702914,ROYAL CARIBBEAN BAKERY & RESTAURANT,7189945544,Caribbean,11.0,Cycle Inspection / Compliance Inspection,2049470043.0,BX03
50062384,JOHN & TONY'S PIZZA,2123714965,Pizza,12.0,Cycle Inspection / Re-inspection,1014350023.0,MN31
40380826,FIT CAFETERIA (BUILDING A ) (8th ave),2122175770,American,38.0,Cycle Inspection / Initial Inspection,1007770018.0,MN17
50048386,MAMMA LUCIANA'S,7184456262,Pizza,45.0,Cycle Inspection / Initial Inspection,4040840011.0,QN23
50006522,HOT OFF THE PRESS,7182817262,American,11.0,Cycle Inspection / Initial Inspection,4042820100.0,QN23
50052956,CITY VINEYARD,6466778350,American,10.0,Cycle Inspection / Initial Inspection,1001840008.0,MN24
50058017,YONG KANG STREET,7183380200,Chinese,38.0,Cycle Inspection / Initial Inspection,3084700055.0,BK45
41396810,PEACEFOOD,2123622266,Vegan,22.0,Cycle Inspection / Initial Inspection,1012300029.0,MN12
50076434,WEST PLACE,2129329390,Chinese,46.0,Cycle Inspection / Initial Inspection,1019780001.0,MN09
40365166,CORNER BISTRO,2122429502,American,12.0,Cycle Inspection / Re-inspection,1006150060.0,MN23
50051643,PELS PIE CO,3473505906,Coffee/Tea,25.0,Cycle Inspection / Re-inspection,3013280051.0,BK60
50005886,APNAR PHARMACY,3475616428,Bakery Products/Desserts,26.0,Cycle Inspection / Initial Inspection,4098400001.0,QN35
50076083,KUNG FU TEA,6462489404,Coffee/Tea,12.0,Cycle Inspection / Initial Inspection,1004630023.0,MN22
41663384,MIRACALI III,3476390113,Bakery Products/Desserts,10.0,Cycle Inspection / Re-inspection,4015080001.0,QN29
50037963,GUARO DOMINICAN RESTAURANT,7183975265,Latin American,13.0,Cycle Inspection / Initial Inspection,4017490055.0,QN26
