CAMIS,DBA,BORO,BUILDING,STREET,ZIPCODE,PHONE,CUISINE DESCRIPTION,ACTION,VIOLATION CODE,INSPECTION TYPE,NTA
41555602,VITHAS COFFEE SHOP,Bronx,305,LOCUST AVENUE,10454.0,7182920669,American,D,04L,Cycle Inspection / Initial Inspection,BX39
50078357,PICK-A-BAGEL,Manhattan,210,EAST   23 STREET,10010.0,2126861414,American,E,04J,Pre-permit (Non-operational) / Initial Inspection,MN21
50038958,ONE IF BY LAND TWO IF BY SEA,Manhattan,17,BARROW STREET,10014.0,2122558649,American,F,08A,Cycle Inspection / Initial Inspection,MN23
41232906,SHANGHAI RESTAURANT,Queens,95-37,SUTPHIN BOULEVARD,11435.0,7187390158,Chinese,U,09C,Cycle Inspection / Initial Inspection,QN61
41142173,EL COFRE RESTAURANT,Brooklyn,454,MYRTLE AVENUE,11205.0,7189351153,Latin American,F,10F,Cycle Inspection / Initial Inspection,BK69
50001658,KOBEYAKI,Manhattan,110,WEST   40 STREET,10018.0,2123911600,Japanese,D,02G,Cycle Inspection / Re-inspection,MN17
41212475,MOE'S CAFE,Manhattan,209,EAST   23 STREET,10010.0,2125922167,American,D,10F,Cycle Inspection / Initial Inspection,MN21
41393496,VAQUEROS,Brooklyn,1541,MYRTLE AVENUE,11237.0,7183811042,Latin American,G,04K,Cycle Inspection / Initial Inspection,BK77
50086793,FISHERMAN'S COVE,Brooklyn,66,BROOKLYN TERMINAL MARKET,11236.0,7184444434,Caribbean,D,10H,Pre-permit (Operational) / Initial Inspection,BK50
41617359,DUNKIN,Bronx,1374,METROPOLITAN AVENUE,10462.0,7188243096,Donuts,P,10F,Cycle Inspection / Initial Inspection,BX46
50076035,JUNGO SUSHI,Queens,4811,43RD AVE,11104.0,7187797766,Japanese,F,08A,Cycle Inspection / Initial Inspection,QN31
50095376,BROOKLYN'S BEST,Brooklyn,23,HILLEL PLACE,11210.0,7182521234,Sandwiches,D,06D,Pre-permit (Operational) / Initial Inspection,BK42
41662362,HAPPY GARDEN,Brooklyn,370,UTICA AVENUE,11213.0,7184676618,Chinese,B,,Cycle Inspection / Initial Inspection,BK61
50017235,EL SOMBRERO,Manhattan,108,STANTON STREET,10002.0,2122544188,Latin American,F,04N,Cycle Inspection / Initial Inspection,MN27
40574150,WHITESTONE BAGEL FACTORY,Queens,2417,149 STREET,11357.0,7187627700,Sandwiches,F,06D,Cycle Inspection / Initial Inspection,QN51
50067950,MAMA G AFRICAN KITCHEN,Bronx,1322A,EAST GUN HILL ROAD,10469.0,7187087811,African,D,15F6,Smoke-Free Air Act / Initial Inspection,BX31
41706329,A SAFFRON THREAD,Manhattan,98,CHAMBERS STREET,10007.0,2126760313,Indian,F,04L,Cycle Inspection / Initial Inspection,MN24
41648700,LITTLE SHEEP MONGOLIAN HOT POT,Queens,13659,37 AVENUE,11354.0,7187628881,Chinese,D,02B,Cycle Inspection / Initial Inspection,QN22
40958170,SOHO HOUSE,Manhattan,2935,9 AVENUE,,2126279800,American,F,15F8,Smoke-Free Air Act / Initial Inspection,
50034907,STARBUCKS,Brooklyn,228,DUFFIELD STREET,11201.0,7188551900,Coffee/Tea,D,04N,Cycle Inspection / Initial Inspection,BK38
50051395,THURSDAY KITCEHN,Manhattan,424,EAST    9 STREET,10009.0,6467558088,Asian/Asian Fusion,P,08A,Pre-permit (Operational) / Initial Inspection,MN22
50012597,JADE GARDEN,Queens,96-27,LINDEN BOULEVARD,11417.0,7188430872,Chinese,B,,Administrative Miscellaneous / Initial Inspection,QN56
40395375,ILDA'S PLACE II,Queens,8122,BAXTER AVENUE,11373.0,7188987207,American,D,08A,Cycle Inspection / Re-inspection,QN29
50061393,PANINO RUSTICO II,Brooklyn,5801,AVENUE N,11234.0,7184447261,Italian,D,09C,Pre-permit (Operational) / Initial Inspection,BK58
41686207,PETE'S CAFE,Bronx,570,EAST FORDHAM ROAD,10458.0,7187337416,American,D,04C,Cycle Inspection / Re-inspection,BX06
50084005,SODEXO MICRO MARKET,Manhattan,1,LIBERTY PLZ,10006.0,7326930339,Coffee/Tea,D,06C,Cycle Inspection / Re-inspection,MN25
50057895,MIS ANTOJITOS AND NATURAL JUICE BAR,Bronx,1268,MORRISON AVENUE,10472.0,3475908673,"Juice, Smoothies, Fruit Salads",U,10F,Cycle Inspection / Initial Inspection,BX08
41356909,GIUSEPPE PIZZERIA,Staten Island,4300,AMBOY ROAD,10312.0,7182278332,Pizza,D,10E,Cycle Inspection / Initial Inspection,SI54
50074474,NOSTRAND EXPRESS,Brooklyn,2184,NOSTRAND AVENUE,11210.0,7184213300,Sandwiches,D,06D,Cycle Inspection / Initial Inspection,BK42
41631475,SUBWAY (+ STAR MINI MART),Queens,14716,NORTHERN BOULEVARD,11354.0,7183595501,Sandwiches,U,08A,Cycle Inspection / Re-inspection,QN51
50086769,BIG'AZ PIZZA CAFE,Bronx,80,WEST FORDHAM ROAD,10468.0,9178918088,Pizza,G,04H,Pre-permit (Operational) / Initial Inspection,BX30
40390758,WHITE CASTLE,Queens,11211,SPRINGFIELD BOULEVARD,11429.0,7184648334,Hamburgers,D,08A,Cycle Inspection / Initial Inspection,QN34
41591687,PIZZARTE,Manhattan,69,WEST   55 STREET,10019.0,2122473936,Italian,D,02G,Cycle Inspection / Initial Inspection,MN17
41625562,NEW CHEF HONG KITCHEN,Staten Island,55,VICTORY BOULEVARD,10301.0,7182733636,Chinese,D,09C,Cycle Inspection / Re-inspection,SI22
50049482,SUBWAY,Bronx,38,WEST KINGSBRIDGE ROAD,10468.0,3472977287,Sandwiches,D,02G,Cycle Inspection / Initial Inspection,BX30
50000256,CHAMPAGNE BAR AND ROSE CLUB,Manhattan,768,FIFTH AVENUE,10019.0,2125463000,American,D,06D,Cycle Inspection / Initial Inspection,MN17
50079537,"BREWERY HEIGHTS, GO GO STOP",Queens,NKA,"LAGUARDIA AIRPORT, CENTRAL TERMINAL BLDG",11369.0,7037237264,American,D,10F,Pre-permit (Operational) / Re-inspection,QN98
50056755,FRAME,Manhattan,552,7 AVENUE,10018.0,2127190111,Sandwiches,U,10B,Cycle Inspection / Re-inspection,MN17
50001125,AMBY'S RESTAURANT,Brooklyn,46,RALPH AVENUE,11221.0,7188130707,Latin American,O,04L,Cycle Inspection / Reopening Inspection,BK35
40945190,3 SISTERS' & SHANTA'S RESTAURANT & BAKERY,Queens,10704,LIBERTY AVENUE,11417.0,7188453570,Caribbean,U,02B,Cycle Inspection / Re-inspection,QN55
50007475,BHATTI INDIAN GRILL,Manhattan,100,LEXINGTON AVENUE,10016.0,2126834229,Indian,D,02B,Cycle Inspection / Re-inspection,MN21
41543901,CENTRAL CAFE BROOKLYN,Brooklyn,108,CENTRAL AVENUE,11206.0,7184373028,Coffee/Tea,D,10F,Cycle Inspection / Re-inspection,BK78
40373118,GOLDEN DOVE DINER,Staten Island,3281,RICHMOND AVENUE,10312.0,7189671900,American,D,10B,Cycle Inspection / Re-inspection,SI54
41427508,KING OF TANDOOR,Brooklyn,600,FLATBUSH AVENUE,11225.0,3475336811,Indian,F,06A,Cycle Inspection / Initial Inspection,BK60
50034536,PUNJABI KABAB HOUSE,Queens,9152,LEFFERTS BLVD,11418.0,7188462800,Indian,U,02H,Cycle Inspection / Initial Inspection,QN54
50098795,ALI'S LATIN FOOD,Queens,9422,LIBERTY AVE,11417.0,9083277340,Spanish,F,02G,Pre-permit (Operational) / Initial Inspection,QN56
41426339,PIAZZA PIZZA & GRILL,Manhattan,1530,3 AVENUE,10028.0,2128795566,Pizza,U,04L,Cycle Inspection / Re-inspection,MN40
40861868,MR. FALAFEL RESTAURANT,Brooklyn,226,7 AVENUE,11215.0,7187684961,Egyptian,F,02G,Cycle Inspection / Initial Inspection,BK37
41232708,NEW RED FLOWER CHINESE RESTAURANT,Manhattan,4733,WHITE PLAIN ROAD,,7189942375,Chinese,D,08A,Cycle Inspection / Re-inspection,
50046201,DOUBLE HAPPY KITCHEN,Queens,8518,JAMAICA AVE,11421.0,7188506003,Chinese,D,08A,Cycle Inspection / Initial Inspection,QN53
50019166,MAITE,Brooklyn,159,CENTRAL AVENUE,11221.0,7183663090,Spanish,F,08A,Cycle Inspection / Initial Inspection,BK78
50009557,GRAND CANYON DINER,Brooklyn,179,7 AVENUE,11215.0,7184993660,American,D,06C,Cycle Inspection / Initial Inspection,BK37
41390998,CAFE OLYMPIA,Manhattan,833,2 AVENUE,10017.0,2128838383,American,D,06C,Cycle Inspection / Re-inspection,MN19
50014500,CROWN FRIED CHICKEN,Brooklyn,332,CENTRAL AVENUE,11221.0,3475334461,Chicken,F,04A,Cycle Inspection / Initial Inspection,BK78
40384222,PJ MORANS,Manhattan,3,EAST   48 STREET,10017.0,2127536440,Irish,F,02G,Cycle Inspection / Initial Inspection,MN17
41568107,TAPPO,Manhattan,49,WEST   24 STREET,10010.0,2128076888,Pizza,F,08A,Cycle Inspection / Initial Inspection,MN13
41330366,SUBWAY,Brooklyn,1567,FLATBUSH AVENUE,11210.0,7184210175,Sandwiches,D,10F,Cycle Inspection / Initial Inspection,BK42
50038896,BOISHAKHI,Queens,2914,36TH AVE,11106.0,7186061242,Bangladeshi,D,02H,Cycle Inspection / Re-inspection,QN68
40392766,BERGEN BEACH CAFE,Brooklyn,7112,AVENUE U,11234.0,7182411891,American,P,04L,Cycle Inspection / Initial Inspection,BK45
50063632,CASA BOCADO,Manhattan,146,BOWERY,10013.0,6463551840,American,F,06C,Pre-permit (Operational) / Initial Inspection,MN24
41313594,MUMBAI XPRESS,Queens,25605,HILLSIDE AVENUE,11004.0,7184700059,Indian,D,06D,Cycle Inspection / Re-inspection,QN44
40976973,EL PASILLO,Queens,3769,103 STREET,11368.0,7184268738,Latin American,F,10E,Cycle Inspection / Re-inspection,QN26
50081419,JJ'S,Brooklyn,97,NORTH   10 STREET,11249.0,9178922698,American,F,10F,Pre-permit (Operational) / Initial Inspection,BK73
40938384,MOCA BAR & LOUNGE,Manhattan,2210,8 AVENUE,10026.0,2126658081,American,U,08A,Cycle Inspection / Re-inspection,MN11
41488373,CRAWFORDS,Brooklyn,19421944,CONEY ISLAND AVENUE,,7189987002,Jewish/Kosher,D,06D,Cycle Inspection / Initial Inspection,
50044252,OPEN MARKET,Manhattan,15,WILLIAM STREET,10005.0,2127855555,American,D,02B,Cycle Inspection / Re-inspection,MN25
50045954,TASTE TACO HOUSE,Manhattan,178,CHURCH STREET,10013.0,2123350290,Tex-Mex,U,04N,Cycle Inspection / Re-inspection,MN24
50042945,9TEN RESTAURANT,Manhattan,910,7 AVENUE,10019.0,6464272834,American,D,02G,Cycle Inspection / Initial Inspection,MN17
40397723,WHITE CASTLE,Staten Island,2221,HYLAN BOULEVARD,10306.0,7189802840,Hamburgers,D,06D,Cycle Inspection / Initial Inspection,SI45
41014566,STARBUCKS,Queens,9015,QUEENS BOULEVARD,11373.0,7186997856,Coffee/Tea,D,10F,Cycle Inspection / Initial Inspection,QN29
50005684,BOON CHU #2,Queens,35-13,DITMARS BOULEVARD,11105.0,7187777013,Thai,F,10F,Cycle Inspection / Initial Inspection,QN72
50035804,CHINA ONE,Brooklyn,5602,4 AVENUE,11220.0,7187651155,Chinese,U,09C,Cycle Inspection / Initial Inspection,BK32
40699907,GIGINO AT WAGNER PARK,Manhattan,20,BATTERY PLACE,10004.0,2125282228,Italian,U,04H,Cycle Inspection / Re-inspection,MN25
41623737,CORKBUZZ WINE STUDIO,Manhattan,13,EAST   13 STREET,10003.0,6468736071,American,D,08C,Cycle Inspection / Initial Inspection,MN23
50045350,NOSTRO RISTORANTE,Brooklyn,710,5 AVENUE,11215.0,9293377053,Italian,D,02G,Cycle Inspection / Initial Inspection,BK32
50078655,HANSHI BAOZI,Queens,4002,BOWNE ST,11354.0,9176871789,Chinese,F,02G,Pre-permit (Operational) / Re-inspection,QN22
40395087,AUSTINS ALE HOUSE,Queens,8270,AUSTIN STREET,11415.0,7188493939,American,D,10F,Cycle Inspection / Re-inspection,QN60
41547472,MAOZ Falafel & Grill,Manhattan,683,8 AVENUE,10036.0,2122652315,American,U,08A,Cycle Inspection / Re-inspection,MN15
50074176,KAZAN MANGAL,Queens,9713,QUEENS BLVD,11374.0,7189977779,Mediterranean,F,02B,Pre-permit (Operational) / Initial Inspection,QN18
50000767,PARLAY CAFE,Manhattan,1780,AMSTERDAM AVENUE,10031.0,6468820179,Middle Eastern,P,08A,Cycle Inspection / Initial Inspection,MN04
50017143,3 IN 1 FS&H JAMAICAN RESTAURANT,Queens,14412,243RD ST,11422.0,3476320767,Caribbean,P,08A,Cycle Inspection / Initial Inspection,QN05
50056126,RICURAS DEL REY RESTAURANT,Queens,8706,WOODHAVEN BLVD,11421.0,7188050860,Spanish,U,02G,Pre-permit (Operational) / Re-inspection,QN53
50057047,SODAM,Queens,156-50,NORTHERN BOULEVARD,11354.0,7188861616,Korean,U,08A,Cycle Inspection / Initial Inspection,QN51
50018582,Lin MINI CAFE,Brooklyn,4824,8 AVENUE,11220.0,7182495832,Chinese,O,06C,Cycle Inspection / Reopening Inspection,BK34
50043384,BURGER KING,Bronx,1607,WESTCHESTER AVENUE,10472.0,6466858366,Hamburgers,D,10F,Cycle Inspection / Re-inspection,BX08
50099434,NOWON,Manhattan,507,EAST    6 STREET,10009.0,5166607858,Korean,D,10F,Pre-permit (Operational) / Initial Inspection,MN22
50070180,SAM'S DELI,Manhattan,30,MULBERRY STREET,10013.0,2129646418,American,B,,Cycle Inspection / Initial Inspection,MN27
50082974,SOHO 99 CENTS CHEESE PIZZA,Manhattan,204,WEST   14 STREET,10011.0,6465933348,Pizza,F,02G,Cycle Inspection / Re-inspection,MN23
50012902,NEW MING LIANG KITCHEN,Bronx,236,EAST GUN HILL ROAD,10467.0,7185470778,Chinese,F,15F7,Smoke-Free Air Act / Initial Inspection,BX43
41546741,JUNIPER,Brooklyn,112,BERRY STREET,11249.0,7187828777,American,P,10B,Cycle Inspection / Initial Inspection,BK73
41640238,HONG KONG KITCHEN,Bronx,214,EAST  198 STREET,10458.0,7183676688,Chinese,D,10J,Cycle Inspection / Initial Inspection,BX05
50102470,AL AFIA SEN TERANGA FOOD SERVICE CORP,Bronx,1230A,JEROME AVENUE,10452.0,7182930444,African,D,10E,Pre-permit (Non-operational) / Initial Inspection,BX63
50076141,UNCLE LOUIE G'S ITALIAN ICE,Staten Island,30,GIFFORDS LANE,10308.0,7182279888,Frozen Desserts,F,16C,Calorie Posting / Initial Inspection,SI54
40987470,GROTTA AZZURRA,Manhattan,177,MULBERRY STREET,10013.0,2129258775,Italian,D,10F,Cycle Inspection / Initial Inspection,MN24
50073653,SOLDIER'S JERK CENTER,Brooklyn,98,MALCOLM X BOULEVARD,11221.0,3476275394,Caribbean,U,08A,Cycle Inspection / Initial Inspection,BK35
50093030,DOMINO'S,Queens,10950,MERRICK BLVD,11433.0,7186584200,Pizza,D,10B,Pre-permit (Operational) / Initial Inspection,QN01
50010284,KAIETEUR RESTAURANT,Bronx,4379,WHITE PLAINS ROAD,10466.0,7182318700,Caribbean,U,04N,Cycle Inspection / Re-inspection,BX62
41459743,EVERYDAY GOURMET DELI,Manhattan,369,LEXINGTON AVENUE,10017.0,2129860500,American,F,02B,Cycle Inspection / Initial Inspection,MN20
50041218,LITTLE CAESARS,Manhattan,3830,BROADWAY,10032.0,2127951585,Pizza,D,08A,Cycle Inspection / Initial Inspection,MN36
41574275,BAGELSMITH,Brooklyn,566,LORIMER STREET,11211.0,3472940046,Bagels/Pretzels,U,02G,Cycle Inspection / Initial Inspection,BK90
50070293,BEAN'S & LAGER,Queens,3301,36TH AVE,11106.0,7183925777,Mediterranean,E,10B,Pre-permit (Non-operational) / Initial Inspection,QN70
50043665,MEXICO EN LA PIEL,Brooklyn,5904,5 AVENUE,11220.0,7187650001,Mexican,U,02G,Cycle Inspection / Re-inspection,BK32
50043344,HALAL INDIAN FOOD & FALAFEL,Brooklyn,6742,5 AVENUE,11220.0,7188338433,Indian,U,06C,Cycle Inspection / Re-inspection,BK31
50001855,MANGIA,Manhattan,422,MADISON AVENUE,10017.0,2126449144,Italian,F,02G,Cycle Inspection / Initial Inspection,MN17
41515015,TAGLIARE PIZZA DELTA TERMINAL,Queens,0,LAGUARDIA AIRPORT,11369.0,2159970667,American,D,10F,Cycle Inspection / Initial Inspection,QN98
40386067,COUNTRY DONUTS,Staten Island,4357,AMBOY ROAD,10312.0,7183560884,Donuts,D,02H,Cycle Inspection / Re-inspection,SI54
40675225,BEHAN'S PUB,Bronx,4299,KATONAH AVENUE,10470.0,7186529153,Irish,U,04H,Cycle Inspection / Initial Inspection,BX62
41614445,SKINNY'S CANTINA,Queens,4705,CENTER BOULEVARD,11109.0,7188061068,Mexican,U,02G,Cycle Inspection / Initial Inspection,QN31
41630839,NoMad,Manhattan,1170,BROADWAY,10001.0,2127961500,American,D,08A,Cycle Inspection / Initial Inspection,MN13
50072006,PATSY'S PIZZERIA OF BAY RIDGE,Brooklyn,8814,3 AVENUE,11209.0,7187453003,Pizza,D,02G,Cycle Inspection / Initial Inspection,BK31
40951329,TAKAHACHI TRIBECA,Manhattan,145,DUANE STREET,10013.0,2125711830,Japanese,F,04L,Cycle Inspection / Initial Inspection,MN24
40384340,FRIEND OF A FARMER,Manhattan,77,IRVING PLACE,10003.0,2124772188,American,G,06D,Cycle Inspection / Re-inspection,MN21
50018586,PARKSIDE COFFEE SHOP,Brooklyn,188,PARKSIDE AVENUE,11226.0,7182841914,American,F,04L,Cycle Inspection / Initial Inspection,BK42
50044736,GEBHARD'S BEER CULTURE,Manhattan,228,WEST   72 STREET,10023.0,9176393420,American,P,10B,Cycle Inspection / Initial Inspection,MN14
41293886,SUBWAY,Manhattan,731,COLUMBUS AVENUE,10025.0,2122226014,Sandwiches,D,10F,Cycle Inspection / Initial Inspection,MN12
40394401,BAR SIX,Manhattan,502,6 AVENUE,10011.0,2126911363,French,U,02B,Cycle Inspection / Re-inspection,MN23
41360734,GEE WHIZ,Manhattan,295,GREENWICH STREET,10007.0,2126087200,American,D,06D,Cycle Inspection / Re-inspection,MN24
41645250,MANDARIN HOUSE,Brooklyn,2348,FLATBUSH AVENUE,11234.0,7182521719,Chinese,D,10F,Cycle Inspection / Initial Inspection,BK45
50044140,BOULE & CHERIE,Manhattan,170,AMSTERDAM AVENUE,10023.0,6467526297,Coffee/Tea,U,09C,Cycle Inspection / Initial Inspection,MN14
41247133,MERMELSTEIN CATERERS,Brooklyn,351,KINGSTON AVENUE,11213.0,7187783100,Jewish/Kosher,U,02G,Cycle Inspection / Initial Inspection,BK63
50085035,JJ KINAHAN'S,Manhattan,757,6 AVENUE,10010.0,6464766276,American,F,04L,Pre-permit (Operational) / Initial Inspection,MN13
41289484,GREEN AND ACKERMAN KOSHER DAIRY RESTAURANT & PIZZA,Brooklyn,216,ROSS STREET,11211.0,7183842540,Jewish/Kosher,F,06D,Cycle Inspection / Initial Inspection,BK72
50046035,LUCKYBIRD BAKERY,Brooklyn,163,MONTROSE AVENUE,11206.0,9174129455,Bakery Products/Desserts,U,10D,Cycle Inspection / Initial Inspection,BK78
50037810,SHANGRI-LA VEGETARIAN,Brooklyn,7400,3 AVENUE,11209.0,7188360333,Asian/Asian Fusion,F,08A,Cycle Inspection / Initial Inspection,BK31
41028321,D'ANGELO'S PIZZA,Bronx,902,EAST GUN HILL ROAD,10469.0,7183256448,Pizza,P,06A,Cycle Inspection / Initial Inspection,BX44
50040532,INTERNATIONAL HOUSE DINING,Manhattan,500,RIVERSIDE DRIVE,10027.0,2123168479,American,D,09C,Cycle Inspection / Re-inspection,MN09
41322705,FISHERMAN'S COVE,Brooklyn,4,NEWKIRK PLAZA,11226.0,7188591580,Caribbean,G,04M,Cycle Inspection / Re-inspection,BK42
50050603,HOME DELI & CATERING,Queens,7135,73RD PL,11385.0,7186284005,Sandwiches,U,06C,Cycle Inspection / Initial Inspection,QN19
50018573,TURCO,Manhattan,604,9 AVENUE,10036.0,2125108666,Middle Eastern,P,06F,Cycle Inspection / Initial Inspection,MN15
50035920,T & G FLAVORS,Queens,22801,LINDEN BLVD,11411.0,7187122956,Caribbean,D,02H,Cycle Inspection / Re-inspection,QN33
50005897,TI AMO PIZZA,Staten Island,3555,VICTORY BOULEVARD,10314.0,7184770007,Pizza,F,02G,Cycle Inspection / Initial Inspection,SI05
41417901,PALADARES BAKERY & RESTAURANT,Queens,4107,NATIONAL STREET,11368.0,3477384205,Latin American,U,04N,Cycle Inspection / Initial Inspection,QN26
41107259,BANTRY BAY PUBLICK HOUSE,Queens,3301,GREENPOINT AVENUE,11101.0,7187849500,Irish,P,10B,Cycle Inspection / Initial Inspection,QN31
41138610,THE SPOT: HOOKAH LOUNGE,Queens,42-21,BROADWAY,11103.0,7182046811,Middle Eastern,F,15E3,Smoke-Free Air Act / Initial Inspection,QN70
41545974,NEW SAU VOI,Manhattan,101105,LAFAYETTE STREET,,2122268184,Sandwiches,P,04C,Cycle Inspection / Initial Inspection,
50070209,TAI THAI,Manhattan,78,EAST    1 STREET,10009.0,2127772552,Thai,F,20F,Administrative Miscellaneous / Initial Inspection,MN22
41195691,F & J PINE RESTAURANT,Bronx,1913,BRONXDALE AVENUE,10462.0,7187925956,Italian,D,10F,Cycle Inspection / Initial Inspection,BX49
50032629,LOOSIE ROUGE,Brooklyn,91,SOUTH    6 STREET,11249.0,7183842904,Creole/Cajun,U,06D,Cycle Inspection / Initial Inspection,BK73
50013048,THE HAROLD,Manhattan,1271,BROADWAY,10001.0,2126861888,American,F,02H,Cycle Inspection / Initial Inspection,MN17
50075239,EAST PALACE,Manhattan,819,2 AVENUE,10017.0,2129497708,Chinese,D,10D,Pre-permit (Operational) / Re-inspection,MN19
41504624,THE ORIGINAL SOUPMAN,Manhattan,259,WEST   55 STREET,10019.0,2129560900,Soups,D,09A,Cycle Inspection / Initial Inspection,MN17
41312223,FRESH & CO,Manhattan,200,WEST   57 STREET,10019.0,2125137374,American,D,08C,Cycle Inspection / Re-inspection,MN17
50071317,FOOD SING RESTAURANT,Brooklyn,172,GRAND STREET,11211.0,7187827596,Chinese,P,10B,Cycle Inspection / Initial Inspection,BK73
50006109,THE NEW RANCH,Bronx,1619,WESTCHESTER AVENUE,10472.0,7189910708,American,P,02B,Cycle Inspection / Initial Inspection,BX08
50033491,COMMONS CAFE,Brooklyn,388,ATLANTIC AVENUE,11217.0,9172168754,American,G,10F,Cycle Inspection / Initial Inspection,BK38
40423654,HUNGARIAN PASTRY SHOP,Manhattan,1030,AMSTERDAM AVENUE,10025.0,2128664230,Eastern European,D,10B,Cycle Inspection / Initial Inspection,MN09
50050327,NOSTRAND CAFE,Brooklyn,261,NOSTRAND AVENUE,11216.0,9176567699,Coffee/Tea,D,10F,Cycle Inspection / Initial Inspection,BK75
40512087,BIG NEW YORK FRIED CHICKEN,Queens,715,BEACH   20 STREET,11691.0,7183372312,Chicken,F,02G,Cycle Inspection / Initial Inspection,QN15
50060932,"525 LEX Restaurant, M Club Lounge/illy Caf̩",Manhattan,525,LEXINGTON AVENUE,10017.0,2127554000,American,D,06D,Cycle Inspection / Initial Inspection,MN19
41479049,MARGHERITA'S PIZZA,Bronx,945,EAST  163 STREET,10459.0,7184508380,Pizza,P,04N,Cycle Inspection / Initial Inspection,BX33
50000582,DREAM BABY,Manhattan,162,AVENUE B,10009.0,6314774041,American,D,08C,Cycle Inspection / Initial Inspection,MN22
50069439,PARCEROS BAKERY & COFFEE SHOP,Queens,6354,WOODHAVEN BLVD,11374.0,7184248444,Bakery Products/Desserts,P,10F,Cycle Inspection / Initial Inspection,QN21
50052602,MAMAN,Brooklyn,80,KENT STREET,11222.0,3476899195,French,B,,Cycle Inspection / Re-inspection,BK76
50004097,MITCHELL'S KITCHEN,Brooklyn,261,PATCHEN AVENUE,11233.0,3473651243,Caribbean,D,04L,Cycle Inspection / Re-inspection,BK61
41348986,LA CABANA MEXICAN RESTAURANT,Brooklyn,4503,5 AVENUE,11220.0,7189722380,Mexican,F,04N,Cycle Inspection / Initial Inspection,BK34
41583757,BEECHER'S HANDMADE CHEESE,Manhattan,900,BROADWAY,10003.0,2124663340,American,P,02G,Cycle Inspection / Initial Inspection,MN13
50061226,TACO BELL PIZZA HUT,Queens,16001,JAMAICA AVE,11432.0,3478854287,Tex-Mex,D,06E,Cycle Inspection / Initial Inspection,QN61
50018572,NIKKO HIBACHI STEAKHOUSE & LOUNGE,Queens,177-15/21,UNION TPKE,,7188208818,Japanese,U,06F,Cycle Inspection / Re-inspection,
50090224,18 LOUNGE KTV,Brooklyn,8732,18 AVENUE,11214.0,9179232338,Bottled Beverages,O,08A,Pre-permit (Operational) / Reopening Inspection,BK27
50078821,AZUMMA,Manhattan,265,CANAL STREET,10013.0,6465906816,Spanish,P,03A,Cycle Inspection / Initial Inspection,MN24
41564000,SOFIA'S LITTLE ITALY,Manhattan,143,MULBERRY STREET,10013.0,2122199799,Italian,G,02G,Cycle Inspection / Initial Inspection,MN24
41475992,THE CROOKED KNIFE,Manhattan,232,WEST   14 STREET,10011.0,2129294534,American,D,06D,Cycle Inspection / Re-inspection,MN23
50098700,D K,Manhattan,207,WEST   36 STREET,10018.0,2126955220,American,D,06D,Pre-permit (Operational) / Initial Inspection,MN17
50042840,DUNKIN,Manhattan,105,WEST  125 STREET,10027.0,6468927695,Donuts,D,10B,Cycle Inspection / Initial Inspection,MN11
50016546,JADE JOY,Bronx,1642,BRUCKNER BOULEVARD,10473.0,7189916561,Chinese,D,10F,Cycle Inspection / Initial Inspection,BX09
50008206,ROMEO'S PIZZA AND PASTA,Queens,10320,LIBERTY AVE,11417.0,7188359626,Italian,P,04A,Cycle Inspection / Initial Inspection,QN55
50058321,SUMA PIZZA,Bronx,86,EAST  161 STREET,10451.0,7184847015,Pizza,D,10E,Pre-permit (Operational) / Re-inspection,BX63
40388386,LEE'S VILLA CHINESE RESTAURANT,Brooklyn,152,LAWRENCE STREET,11201.0,7188551818,Chinese,D,06E,Cycle Inspection / Initial Inspection,BK38
41711596,SERGIO'S PIZZA & DELI,Queens,48-03,DITMARS BOULEVARD,11105.0,7182748595,Sandwiches,U,10F,Cycle Inspection / Initial Inspection,QN72
40844457,LA ISLA,Brooklyn,4920,5 AVENUE,11220.0,7187489375,Latin American,D,06A,Cycle Inspection / Re-inspection,BK32
41674445,VESUVIO PIZZA,Bronx,680,ALLERTON AVENUE,10467.0,7186541344,Pizza,D,04M,Cycle Inspection / Initial Inspection,BX07
41373803,Z-ONE DINER & LOUNGE,Staten Island,1821,RICHMOND AVENUE,10314.0,7184949100,American,P,10B,Cycle Inspection / Initial Inspection,SI05
50017826,BRIGADEIRO BAKERY,Manhattan,156,SULLIVAN STREET,10012.0,9173282571,Bakery Products/Desserts,P,02G,Cycle Inspection / Initial Inspection,MN24
50056743,BUNKER,Brooklyn,99,SCOTT AVENUE,11237.0,7183864282,Japanese,D,09C,Cycle Inspection / Initial Inspection,BK90
50047786,KARAOKE CITY,Manhattan,22,WEST   32 STREET,10001.0,6467918318,Other,D,06D,Cycle Inspection / Initial Inspection,MN17
50057588,ELLA KITCHEN AND BAR,Manhattan,249,COLUMBUS AVENUE,10023.0,2125799929,Mediterranean,F,06C,Cycle Inspection / Initial Inspection,MN14
50069805,HOME FRONT DELI,Manhattan,41,EAST   41 STREET,10017.0,2126820838,American,F,20F,Administrative Miscellaneous / Compliance Inspection,MN20
40656594,RIVERDALE STEAK HOUSE,Bronx,5700,RIVERDALE AVENUE,10471.0,7185499946,Steakhouse,U,06B,Cycle Inspection / Initial Inspection,BX22
50045209,POP'S RESTAURANT,Queens,8522,JAMAICA AVE,11421.0,7188462037,Spanish,G,08A,Cycle Inspection / Re-inspection,QN53
