UID,Client,Pro Class,Contract Title,Route to Market,Agreement Type,Contract Start Date,Contract Term (Months),Maximum Duration of Contract (Months),Contract End Date,Ext. Applied to Contract,Maximum Extend Date,Review Date,Estimated Annual Value,Estimated Total Value,Supplier Name,Supplier Type,Registered Number,Postcode,Council Directorate
3059,Stockport Council,269999-Human Resources : Not Elsewhere Classified : ,Physiotherapy services for Stockport Council ,Tender,Contract,01/08/2016,36,36,31/07/2019,No,31/07/2019,01/02/2019,"Â£42,000.00","Â£126,000.00",Physio.co.uk ,SME,Partnership,M3 4DN,Stockport- Corporate & Support Services
3060,Stockport Council,269999-Human Resources : Not Elsewhere Classified : ,Counselling Services to Stockport Council ,Tender,Contract,05/09/2016,36,36,04/09/2019,Yes,04/09/2019,01/02/2019,"Â£47,000.00","Â£141,000.00",Beacon Counselling,SME,5429473,SK7 1BA,Stockport- Corporate & Support Services
3078,Stockport Council,321800-Social Community Care Supplies & Services - Adult : Independent Supported Living : ,Supported Living Services (103.10 - Phase 8),Tender,Contract,16/01/2017,36,48,15/01/2020,No,15/01/2021,01/09/2019,"Â£880,584.00","Â£3,522,336.00",Royal Mencap  ,VCSE,"550457
222377",M16 9HU,Stockport- Services to People
3110,Stockport Council,321100-Social Community Care Supplies & Services - Children :  ,Independent Travel Training 2016 - Stockport,Tender,Contract,01/09/2016,24,36,31/08/2019,Yes,31/08/2019,31/03/2018,"Â£130,000.00","Â£390,000.00",Pure Innovations Limited,Medium,5241249,SK3 0RF,Stockport- Services to People
3153,Stockport Council,321930-Social Community Care Supplies & Services - Adult : Respite : Community,Development of a Wellbeing Centre in Stockport,Tender,Contract,01/08/2016,36,36,31/07/2019,Yes,31/07/2019,30/06/2017,"Â£45,000.00","Â£135,000.00",Disability Stockport,VCSE,7063608,SK1 1EG ,Stockport- Services to People
3163,Stockport Council,151514-Healthcare : Public Health : Specialist Services,TENDER FOR THE PROVISION OF COMMUNITY BASED LIFESTYLE SERVICES,OJEU Tender,Contract,01/10/2016,36,72,30/09/2019,No,30/09/2022,01/09/2018,"Â£914,993.00","Â£5,489,958.00",Various - see below,Various - see below,Various - see below,Various - see below,Stockport- Services to People
3163,Stockport Council,151514-Healthcare : Public Health : Specialist Services,TENDER FOR THE PROVISION OF COMMUNITY BASED LIFESTYLE SERVICES,-,-,-,-,-,-,-,-,-,-,-,ABL HEALTH LIMITED,Medium,7074944,BL4 0JL ,Stockport- Services to People
3163,Stockport Council,151514-Healthcare : Public Health : Specialist Services,TENDER FOR THE PROVISION OF COMMUNITY BASED LIFESTYLE SERVICES,-,-,-,-,-,-,-,-,-,-,-,STOCKPORT SPORTS TRUST t/a LIFE LEISURE,Large,4304674,SK8 7BS   ,Stockport- Services to People
3169,Stockport Council,310000-Healthcare :  ,"Sexual and Reproductive Health Services for the boroughs of Stockport, Tameside & Trafford",OJEU Tender,Contract,16/09/2016,31,55,31/03/2019,No,31/03/2021,01/05/2018,"Â£1,652,313.00","Â£7,435,408.50",Central Manchester University Hospitals NHS Foundation Trust,NHS,1049274,M13 0ZY,Stockport- Corporate & Support Services
3173,Stockport Council,199999-Facilities & Management Services : Not Elsewhere Classified : ,Consolidation of franking equipment in the Corporate mailroom,Quote,Contract,01/06/2016,24,36,31/05/2019,Yes,31/05/2019,01/01/2019,"Â£7,133.00","Â£14,266.00",Pitney Bowes Limited,Large,182037,AL10 9UJ,Stockport- Corporate & Support Services
3181,Stockport Council,379999-Utilities : Not Elsewhere Classified : ,"Water, Waste Water, and Ancillary Services",Local Services,Contract,01/04/1974,538,538,30/01/2019,No,30/01/2019,,"Â£1,973,000.00","Â£84,674,583.33",Water Plus,Large,04141390,ST1 4FD ,Stockport- Corporate & Support Services
3184,Stockport Council,271699-Information Communication Technology : Telecommunications : ,Unified Communications,Mini Competition (External),Contract,06/04/2017,36,60,05/04/2020,No,05/04/2022,01/06/2019,"Â£69,973.94","Â£500,895.25",Virgin Media Business,Large,01785381,S98 1HS,Stockport- Corporate & Support Services
3188,Stockport Council,271420-Information Communication Technology : Services : Online Services,Governors Hub,Quote,Contract,01/04/2016,48,48,31/03/2020,No,31/03/2020,01/10/2019,"Â£12,372.00","Â£43,872.00",Ortoo Technologies,SME,8142817,NR28 ODX,Stockport- Services to People
3192,Stockport Council,379999-Utilities : Not Elsewhere Classified : ,Demand Side Response Schemes,Mini Competition (External),Concession,01/11/2016,36,36,31/10/2019,No,31/10/2019,31/10/2018,Income,Income,KiWi Power Limited,Large,07104653 ,N3 1XW ,Stockport- Services to Place
3223,Stockport Council,141100-Clothing : Protective : ,"Personal Protective Equipment, Footwear, Corporate Clothing & Equipment Framework Contract",OJEU Tender,Contract,01/10/2015,24,48,30/09/2019,Yes,30/09/2019,01/06/2017,"Â£21,198.62","Â£84,794.48",Various - see below,Various - see below,Various - see below,Various - see below,Stockport- Corporate & Support Services
3223,Stockport Council,141100-Clothing : Protective : ,"Personal Protective Equipment, Footwear, Corporate Clothing & Equipment Framework Contract",-,-,-,-,-,-,-,-,-,-,-,Arco Ltd,Large,00133804,HU1 2SJ,Stockport- Corporate & Support Services
3223,Stockport Council,141100-Clothing : Protective : ,"Personal Protective Equipment, Footwear, Corporate Clothing & Equipment Framework Contract",-,-,-,-,-,-,-,-,-,-,-,Ioma Clothing Company,Large, 00505191,L24 9WF,Stockport- Corporate & Support Services
3223,Stockport Council,141100-Clothing : Protective : ,"Personal Protective Equipment, Footwear, Corporate Clothing & Equipment Framework Contract",-,-,-,-,-,-,-,-,-,-,-,J & K Ross,SME,01246794, FK3 9XB,Stockport- Corporate & Support Services
3223,Stockport Council,141100-Clothing : Protective : ,"Personal Protective Equipment, Footwear, Corporate Clothing & Equipment Framework Contract",-,-,-,-,-,-,-,-,-,-,-,Lion Safety,SME,SC498428,BS35 2NT,Stockport- Corporate & Support Services
3223,Stockport Council,141100-Clothing : Protective : ,"Personal Protective Equipment, Footwear, Corporate Clothing & Equipment Framework Contract",-,-,-,-,-,-,-,-,-,-,-,MWUK Ltd t/a Alexandra,SME,02411540,BS35 2NT,Stockport- Corporate & Support Services
3223,Stockport Council,141100-Clothing : Protective : ,"Personal Protective Equipment, Footwear, Corporate Clothing & Equipment Framework Contract",-,-,-,-,-,-,-,-,-,-,-,Rexel UK Ltd T/A Newey & Eyre ,SME,00216596,LS26 0DU,Stockport- Corporate & Support Services
3223,Stockport Council,141100-Clothing : Protective : ,"Personal Protective Equipment, Footwear, Corporate Clothing & Equipment Framework Contract",-,-,-,-,-,-,-,-,-,-,-,SBA Ltd,SME,00381000,LE2 7SQ ,Stockport- Corporate & Support Services
3233,Stockport Council,271510-Information Communication Technology : Services : Application Service Provision,Social Care Case Management System,Call Off (External),Contract,01/12/2017,48,96,30/11/2021,No,30/11/2025,30/11/2020,"Â£93,149.00","Â£1,446,773.00","Liquidlogic Ltd

",Large,040006349,ME14 1RF,Stockport- Services to People
3238,Stockport Council,271300-Information Communication Technology : Services : Maintenance & Support,The Chest eProcurement Portal,Call Off (External),contract,01/08/2015,48,96,31/07/2019,No,31/07/2023,31/07/2018,"Â£2,140.00","Â£17,120.00",Due-North Ltd,SME,4499218,NE23 1LZ,Stockport- Corporate & Support Services
3245,Stockport Council,"391111-Works - Construction, Repair & Maintenance : Buildings : Repair & Maintenance",Associated Building Contractor Framework 1 (Building & Roofing) ,OJEU Tender,Framework Agreement,01/08/2017,24,48,31/07/2019,No,31/07/2021,01/10/2018,"Â£9,000,000.00","Â£36,000,000.00",Various - see below,Various - see below,Various - see below,Various - see below,Stockport- Services to Place
3245,Stockport Council,"391111-Works - Construction, Repair & Maintenance : Buildings : Repair & Maintenance",Associated Building Contractor Framework 1 (Building & Roofing) ,-,-,-,-,-,-,-,-,-,-,-,A Connolly Ltd,SME,3860866,wn3 4bw,Stockport- Services to Place
3245,Stockport Council,"391111-Works - Construction, Repair & Maintenance : Buildings : Repair & Maintenance",Associated Building Contractor Framework 1 (Building & Roofing) ,-,-,-,-,-,-,-,-,-,-,-,Allied Roofing ,SME,2518468,SK4 1BJ,Stockport- Services to Place
3245,Stockport Council,"391111-Works - Construction, Repair & Maintenance : Buildings : Repair & Maintenance",Associated Building Contractor Framework 1 (Building & Roofing) ,-,-,-,-,-,-,-,-,-,-,-,Avonside Roofing Ltd,Large,2330586,S80 3LR,Stockport- Services to Place
3245,Stockport Council,"391111-Works - Construction, Repair & Maintenance : Buildings : Repair & Maintenance",Associated Building Contractor Framework 1 (Building & Roofing) ,-,-,-,-,-,-,-,-,-,-,-,Dawnus Construction,Large,4230579,SA7 0AP,Stockport- Services to Place
3245,Stockport Council,"391111-Works - Construction, Repair & Maintenance : Buildings : Repair & Maintenance",Associated Building Contractor Framework 1 (Building & Roofing) ,-,-,-,-,-,-,-,-,-,-,-,Designed Roof Systems Ltd,SME,3392877,PR2 9ZG,Stockport- Services to Place
3245,Stockport Council,"391111-Works - Construction, Repair & Maintenance : Buildings : Repair & Maintenance",Associated Building Contractor Framework 1 (Building & Roofing) ,-,-,-,-,-,-,-,-,-,-,-,F Parkinson Ltd,SME,446626,FY3 7UN,Stockport- Services to Place
3245,Stockport Council,"391111-Works - Construction, Repair & Maintenance : Buildings : Repair & Maintenance",Associated Building Contractor Framework 1 (Building & Roofing) ,-,-,-,-,-,-,-,-,-,-,-,H Bell & Sons (Rochdale) Ltd,SME,1557160,OL12 0HA,Stockport- Services to Place
3245,Stockport Council,"391111-Works - Construction, Repair & Maintenance : Buildings : Repair & Maintenance",Associated Building Contractor Framework 1 (Building & Roofing) ,-,-,-,-,-,-,-,-,-,-,-,Harry Fairclough Construction ,SME,1305987,WA1 2DN,Stockport- Services to Place
3245,Stockport Council,"391111-Works - Construction, Repair & Maintenance : Buildings : Repair & Maintenance",Associated Building Contractor Framework 1 (Building & Roofing) ,-,-,-,-,-,-,-,-,-,-,-,Henry Boot Construction,SME,2880202,S18 2XN,Stockport- Services to Place
3245,Stockport Council,"391111-Works - Construction, Repair & Maintenance : Buildings : Repair & Maintenance",Associated Building Contractor Framework 1 (Building & Roofing) ,-,-,-,-,-,-,-,-,-,-,-,J Greenwood (Builders) Limited,SME,1017470,M24 1SW,Stockport- Services to Place
3245,Stockport Council,"391111-Works - Construction, Repair & Maintenance : Buildings : Repair & Maintenance",Associated Building Contractor Framework 1 (Building & Roofing) ,-,-,-,-,-,-,-,-,-,-,-,Kaberry Construction ,SME,479502,OL10 3JY,Stockport- Services to Place
3245,Stockport Council,"391111-Works - Construction, Repair & Maintenance : Buildings : Repair & Maintenance",Associated Building Contractor Framework 1 (Building & Roofing) ,-,-,-,-,-,-,-,-,-,-,-,Keepmoat Regeneration Ltd,Large,1738371,M50 3BF,Stockport- Services to Place
3245,Stockport Council,"391111-Works - Construction, Repair & Maintenance : Buildings : Repair & Maintenance",Associated Building Contractor Framework 1 (Building & Roofing) ,-,-,-,-,-,-,-,-,-,-,-,Liquid Roofing Limited,SME,5348142,M30 0ET,Stockport- Services to Place
3245,Stockport Council,"391111-Works - Construction, Repair & Maintenance : Buildings : Repair & Maintenance",Associated Building Contractor Framework 1 (Building & Roofing) ,-,-,-,-,-,-,-,-,-,-,-,M & J Group (Construction & Roofing) Ltd,SME,1371473,MK41 0UD,Stockport- Services to Place
3245,Stockport Council,"391111-Works - Construction, Repair & Maintenance : Buildings : Repair & Maintenance",Associated Building Contractor Framework 1 (Building & Roofing) ,-,-,-,-,-,-,-,-,-,-,-,Mac Roofing and Contracting Ltd,SME,1224597,CH62 3PT,Stockport- Services to Place
3245,Stockport Council,"391111-Works - Construction, Repair & Maintenance : Buildings : Repair & Maintenance",Associated Building Contractor Framework 1 (Building & Roofing) ,-,-,-,-,-,-,-,-,-,-,-,Manchester & Cheshire Construction Co,SME,1021959,M5 4WB,Stockport- Services to Place
3245,Stockport Council,"391111-Works - Construction, Repair & Maintenance : Buildings : Repair & Maintenance",Associated Building Contractor Framework 1 (Building & Roofing) ,-,-,-,-,-,-,-,-,-,-,-,McGoff & Byrne ,SME,1127310,Wa14 5EF,Stockport- Services to Place
3245,Stockport Council,"391111-Works - Construction, Repair & Maintenance : Buildings : Repair & Maintenance",Associated Building Contractor Framework 1 (Building & Roofing) ,-,-,-,-,-,-,-,-,-,-,-,PLP Construction Ltd,SME,3244506,OL10 1PF,Stockport- Services to Place
3245,Stockport Council,"391111-Works - Construction, Repair & Maintenance : Buildings : Repair & Maintenance",Associated Building Contractor Framework 1 (Building & Roofing) ,-,-,-,-,-,-,-,-,-,-,-,R Walker & Sons (Preston) Ltd,SME,207315,PR2 2YL,Stockport- Services to Place
3245,Stockport Council,"391111-Works - Construction, Repair & Maintenance : Buildings : Repair & Maintenance",Associated Building Contractor Framework 1 (Building & Roofing) ,-,-,-,-,-,-,-,-,-,-,-,Schofield and Sons Ltd,SME,2459259,M30 9PS,Stockport- Services to Place
3245,Stockport Council,"391111-Works - Construction, Repair & Maintenance : Buildings : Repair & Maintenance",Associated Building Contractor Framework 1 (Building & Roofing) ,-,-,-,-,-,-,-,-,-,-,-,Seddon Construction Ltd,Large,3578140,B37 7YE,Stockport- Services to Place
3245,Stockport Council,"391111-Works - Construction, Repair & Maintenance : Buildings : Repair & Maintenance",Associated Building Contractor Framework 1 (Building & Roofing) ,-,-,-,-,-,-,-,-,-,-,-,Strategic Team Group,Large,3901222,WF10 4UA,Stockport- Services to Place
3245,Stockport Council,"391111-Works - Construction, Repair & Maintenance : Buildings : Repair & Maintenance",Associated Building Contractor Framework 1 (Building & Roofing) ,-,-,-,-,-,-,-,-,-,-,-,Thomas Kershaw Builders Limited,SME,1809894,OL15 9EW,Stockport- Services to Place
3245,Stockport Council,"391111-Works - Construction, Repair & Maintenance : Buildings : Repair & Maintenance",Associated Building Contractor Framework 1 (Building & Roofing) ,-,-,-,-,-,-,-,-,-,-,-,Truline Construction & Interior Services Ltd,SME,2131606,WN5 0LD,Stockport- Services to Place
3245,Stockport Council,"391111-Works - Construction, Repair & Maintenance : Buildings : Repair & Maintenance",Associated Building Contractor Framework 1 (Building & Roofing) ,-,-,-,-,-,-,-,-,-,-,-,Warden Construction Limited,SME,533082,PR4 2HU,Stockport- Services to Place
3246,Stockport Council,"391111-Works - Construction, Repair & Maintenance : Buildings : Repair & Maintenance",Associated Building Contractor Framework 2 (Mechanical & Electrical)   ,OJEU Tender,Framework Agreement,01/08/2017,24,48,31/07/2019,No,31/07/2021,01/01/2019,"Â£2,500,000.00","Â£10,000,000.00",Various - see below,Various - see below,Various - see below,Various - see below,Stockport- Services to Place
3246,Stockport Council,"391111-Works - Construction, Repair & Maintenance : Buildings : Repair & Maintenance",Associated Building Contractor Framework 2 (Mechanical & Electrical)   ,-,-,-,-,-,-,-,-,-,-,-,Alternative Heat Ltd,SME,54205,BT32 3QD,Stockport- Services to Place
3246,Stockport Council,"391111-Works - Construction, Repair & Maintenance : Buildings : Repair & Maintenance",Associated Building Contractor Framework 2 (Mechanical & Electrical)   ,-,-,-,-,-,-,-,-,-,-,-,Copeland Group Ltd,SME,1176225,OL7 0NZ,Stockport- Services to Place
3246,Stockport Council,"391111-Works - Construction, Repair & Maintenance : Buildings : Repair & Maintenance",Associated Building Contractor Framework 2 (Mechanical & Electrical)   ,-,-,-,-,-,-,-,-,-,-,-,CPL Heating and Plumbing Ltd,SME,1783689,PR2 2YL,Stockport- Services to Place
3246,Stockport Council,"391111-Works - Construction, Repair & Maintenance : Buildings : Repair & Maintenance",Associated Building Contractor Framework 2 (Mechanical & Electrical)   ,-,-,-,-,-,-,-,-,-,-,-,Dodd Group (Midlands) Limited,Large,1179878,B66 2NN,Stockport- Services to Place
3246,Stockport Council,"391111-Works - Construction, Repair & Maintenance : Buildings : Repair & Maintenance",Associated Building Contractor Framework 2 (Mechanical & Electrical)   ,-,-,-,-,-,-,-,-,-,-,-,Ford-mainwaring Ltd,SME,1302151,ST5 0UU,Stockport- Services to Place
3246,Stockport Council,"391111-Works - Construction, Repair & Maintenance : Buildings : Repair & Maintenance",Associated Building Contractor Framework 2 (Mechanical & Electrical)   ,-,-,-,-,-,-,-,-,-,-,-,G R Bailey ,SME,787449,SK11 6SA,Stockport- Services to Place
3246,Stockport Council,"391111-Works - Construction, Repair & Maintenance : Buildings : Repair & Maintenance",Associated Building Contractor Framework 2 (Mechanical & Electrical)   ,-,-,-,-,-,-,-,-,-,-,-,GTM Electrical Services Ltd,SME,4212774,OL12 9BF,Stockport- Services to Place
3246,Stockport Council,"391111-Works - Construction, Repair & Maintenance : Buildings : Repair & Maintenance",Associated Building Contractor Framework 2 (Mechanical & Electrical)   ,-,-,-,-,-,-,-,-,-,-,-,Herbert T Forrest ,SME,1060906,BL5 3NU,Stockport- Services to Place
3246,Stockport Council,"391111-Works - Construction, Repair & Maintenance : Buildings : Repair & Maintenance",Associated Building Contractor Framework 2 (Mechanical & Electrical)   ,-,-,-,-,-,-,-,-,-,-,-,Sudlows Enterprise Limited ,SME,2253701,M40 8HH,Stockport- Services to Place
3246,Stockport Council,"391111-Works - Construction, Repair & Maintenance : Buildings : Repair & Maintenance",Associated Building Contractor Framework 2 (Mechanical & Electrical)   ,-,-,-,-,-,-,-,-,-,-,-,J C Mills & Sons Ltd,SME,5058262,OL16 4RP,Stockport- Services to Place
3246,Stockport Council,"391111-Works - Construction, Repair & Maintenance : Buildings : Repair & Maintenance",Associated Building Contractor Framework 2 (Mechanical & Electrical)   ,-,-,-,-,-,-,-,-,-,-,-,KDE limited ,SME,4675574,WA7 3EG,Stockport- Services to Place
3246,Stockport Council,"391111-Works - Construction, Repair & Maintenance : Buildings : Repair & Maintenance",Associated Building Contractor Framework 2 (Mechanical & Electrical)   ,-,-,-,-,-,-,-,-,-,-,-,New Charter Building Company Limited,SME,3807120,SK16 4XP,Stockport- Services to Place
3246,Stockport Council,"391111-Works - Construction, Repair & Maintenance : Buildings : Repair & Maintenance",Associated Building Contractor Framework 2 (Mechanical & Electrical)   ,-,-,-,-,-,-,-,-,-,-,-,Saunders & Taylor ,SME,3505548,M50 2GN,Stockport- Services to Place
3246,Stockport Council,"391111-Works - Construction, Repair & Maintenance : Buildings : Repair & Maintenance",Associated Building Contractor Framework 2 (Mechanical & Electrical)   ,-,-,-,-,-,-,-,-,-,-,-,Seddon Construction Ltd,Large,3578140,B37 7YE,Stockport- Services to Place
3246,Stockport Council,"391111-Works - Construction, Repair & Maintenance : Buildings : Repair & Maintenance",Associated Building Contractor Framework 2 (Mechanical & Electrical)   ,-,-,-,-,-,-,-,-,-,-,-,Truline Construction & Interior Services,SME,2131606,WN5 0LD,Stockport- Services to Place
3246,Stockport Council,"391111-Works - Construction, Repair & Maintenance : Buildings : Repair & Maintenance",Associated Building Contractor Framework 2 (Mechanical & Electrical)   ,-,-,-,-,-,-,-,-,-,-,-,WH Good Ltd ,SME,4528366,BB4 5JT,Stockport- Services to Place
3247,Stockport Council,"391111-Works - Construction, Repair & Maintenance : Buildings : Repair & Maintenance",Associated Building Contractor Framework 3 (Prefabricated Buildings) ,OJEU Tender,Framework Agreement,01/08/2017,24,48,31/07/2019,No,31/07/2021,01/01/2019,"Â£1,450,000.00","Â£5,800,000.00",Various - see below,Various - see below,Various - see below,Various - see below,Stockport- Services to Place
3247,Stockport Council,"391111-Works - Construction, Repair & Maintenance : Buildings : Repair & Maintenance",Associated Building Contractor Framework 3 (Prefabricated Buildings) ,-,-,-,-,-,-,-,-,-,-,-,Seddon Construction Ltd,Large,3578140,BL4 0NN,Stockport- Services to Place
3247,Stockport Council,"391111-Works - Construction, Repair & Maintenance : Buildings : Repair & Maintenance",Associated Building Contractor Framework 3 (Prefabricated Buildings) ,-,-,-,-,-,-,-,-,-,-,-,Herbert T Forerest Ltd,Large,1060906,BL5 3NU ,Stockport- Services to Place
3247,Stockport Council,"391111-Works - Construction, Repair & Maintenance : Buildings : Repair & Maintenance",Associated Building Contractor Framework 3 (Prefabricated Buildings) ,-,-,-,-,-,-,-,-,-,-,-,Actavo Building Solutions,SME,7003876,WF4 3BA ,Stockport- Services to Place
3247,Stockport Council,"391111-Works - Construction, Repair & Maintenance : Buildings : Repair & Maintenance",Associated Building Contractor Framework 3 (Prefabricated Buildings) ,-,-,-,-,-,-,-,-,-,-,-,Keepmoat Regeneration Ltd,Large,1738371,NE12 8EX ,Stockport- Services to Place
3247,Stockport Council,"391111-Works - Construction, Repair & Maintenance : Buildings : Repair & Maintenance",Associated Building Contractor Framework 3 (Prefabricated Buildings) ,-,-,-,-,-,-,-,-,-,-,-,Extraspace Solutions ,SME,0050211NI ,BT4 2AW ,Stockport- Services to Place
3247,Stockport Council,"391111-Works - Construction, Repair & Maintenance : Buildings : Repair & Maintenance",Associated Building Contractor Framework 3 (Prefabricated Buildings) ,-,-,-,-,-,-,-,-,-,-,-,Intergra Buildings Ltd,SME,3386037I,HU12 9SH ,Stockport- Services to Place
3247,Stockport Council,"391111-Works - Construction, Repair & Maintenance : Buildings : Repair & Maintenance",Associated Building Contractor Framework 3 (Prefabricated Buildings) ,-,-,-,-,-,-,-,-,-,-,-,Harry Fairclough Construction ,SME,1305987,WA1 2DN ,Stockport- Services to Place
3247,Stockport Council,"391111-Works - Construction, Repair & Maintenance : Buildings : Repair & Maintenance",Associated Building Contractor Framework 3 (Prefabricated Buildings) ,-,-,-,-,-,-,-,-,-,-,-,Catoplan,SME,1626185,WN4 8BX ,Stockport- Services to Place
3250,Stockport Council,201400-Financial Services : Council Tax & Business Rates : ,Mini competition from Manchester  City Council TC804 Â Support and Intelligence Collection of Business Rates Lot 1 ,Call Off (External),Contract,06/09/2016,24,48,06/09/2018,No,06/09/2020,01/03/2018,"Â£50,000.00","Â£200,000.00",Inform CPI,Large,5599551,EC2N 1AR,Stockport- Corporate & Support Services
3290,Stockport Council,209999-Financial Services : Not Elsewhere Classified : ,Treasury Management Services ,Call Off (External),Contract,01/10/2016,18,30,31/03/2019,Yes,31/03/2019,01/12/2018,"Â£11,891.67","Â£29,729.18",Link Asset Services,SME,2652033,EC3A 7NH,Stockport- Corporate & Support Services
3296,Stockport Council,269999-Human Resources : Not Elsewhere Classified : ,Home Electronics Salary Sacrifice Scheme ,Call Off (External),Contract,01/10/2016,48,48,30/09/2020,No,30/09/2020,01/07/2019,"Â£350,000.00","Â£1,400,000.00",Northumbria Healthcare NHS Foundation Trust,NHS,Supplier does not have company number,NE27 0QJ,Stockport- Corporate & Support Services
3314,Stockport Council,271200-Information Communication Technology : Hardware : ,Provision of the Councils laptop requirements,Mini Competition (External),Contract,01/07/2016,24,48,30/06/2019,Yes,30/06/2020,01/01/2019,"Â£30,000.00","Â£120,000.00",XMA Ltd,Large,2051703,NG11 7EP,Stockport- Corporate & Support Services
3316,Stockport Council,261600-Human Resources : Travel & Subsistence : ,Travel Rail Scheme ,Exemption,Contract,10/08/2016,48,48,09/08/2020,No,09/08/2020,01/04/2019,"Â£158,000.00","Â£632,000.00",Northern Rail,Large,04619954,YO1 6HZ,Stockport- Corporate & Support Services
3317,Stockport Council,261600-Human Resources : Travel & Subsistence : ,Travel Bus Scheme ,Exemption,Contract,10/08/2016,48,48,09/08/2020,No,09/08/2020,01/04/2019,"Â£316,800.00","Â£1,267,200.00",Stagecoach,Large,03092390,SK3 0DU,Stockport- Corporate & Support Services
3329,Stockport Council,"391110-Works - Construction, Repair & Maintenance : Buildings : Construction",Principal Designer,OJEU Tender,Contract,01/02/2017,36,48,31/01/2020,No,31/01/2021,01/07/2019,"Â£200,000.00","Â£800,000.00",Keelagher Okey Associates Ltd,SME,4390026,WA11HU,Stockport- Corporate & Support Services
3345,Stockport Council,201300-Financial Services : Cash Collection : ,Cash Collection and Banking (Parking) ,OJEU Tender,Contract,01/11/2017,36,72,31/10/2020,No,31/10/2023,01/08/2019,"Â£161,000.00","Â£483,000.00",NSL Ltd,Medium,6033060,SL1 2BE,Stockport- Corporate & Support Services
3355,Stockport Council,321100-Social Community Care Supplies & Services - Children :  ,Mentoring for Children 16+,OJEU Tender,Contract,01/04/2017,36,48,31/03/2020,No,31/03/2021,08/08/2018,"Â£43,000.00","Â£172,000.00",Pure Innovations Limited,Medium,5241249,SK3 0RF,Stockport- Services to People
3389,Stockport Council,321100-Social Community Care Supplies & Services - Children :  ,Adoption Support FPS,OJEU Tender,DPS (Dynamic Purchasing System),25/10/2017,48,48,24/10/2021,No,24/10/2021,24/10/2020,"Â£11,250,000.00","Â£45,000,000.00",Approved supplier list maintained by the Council. Contact STAR Procurement for further details,,,,Stockport- Services to People
3397,Stockport Council,191100-Facilities & Management Services : Design & Photography : ,12 x bespoke images for use on banners and in promotional campaigns related to Stopfordia exhibition,Exemption,Contract,15/09/2016,120,120,14/09/2026,No,14/09/2026,01/04/2021,"Â£10,000.00","Â£10,000.00",Redacted,Sole Trader,Supplier does not have company number,-,Stockport- Corporate & Support Services
3400,Stockport Council,371000-Utilities : Electricity : ,Electricity Contract (Non-Half Hourly Metered),Call Off (External),Contract,08/09/2016,36,36,07/09/2019,No,07/09/2019,08/09/2018,"Â£816,000.00","Â£2,448,000.00",Total Gas and Power,Large,2172239,E14 5BF,Stockport- Corporate & Support Services
3401,Stockport Council,371000-Utilities : Electricity : ,Electricity Contract (Half Hourly Metered),Call Off (External),Contract,08/09/2016,36,36,07/09/2019,No,07/09/2019,08/09/2018,"Â£1,362,000.00","Â£4,086,000.00",Npower,Large,03653277,LS14 9AN,Stockport- Corporate & Support Services
3402,Stockport Council,371100-Utilities : Gas : ,Gas,Call Off (External),Contract,01/10/2016,36,36,30/09/2019,No,30/09/2019,30/09/2019,"Â£890,000.00","Â£2,670,000.00",Gazprom,Large,3904624,NW1 3BF,Stockport- Corporate & Support Services
3416,Stockport Council,171111-Education : Audio Visual : ,GM Libraries eBooks and eAudiobooks ,Call Off (External),Contract,01/06/2017,46,70,31/03/2021,No,31/03/2023,25/04/2019,"Â£21,500.00","Â£129,000.00",Bolinda UK Ltd,Large,5086231,RG14 2PZ,Stockport- Services to People
3429,Stockport Council,201200-Financial Services : Banking : ,Stockport Bill Payment Service,Call Off (External),Contract,01/07/2017,24,48,30/06/2019,Yes,30/06/2021,02/01/2019,"Â£100,000.00","Â£400,000.00",allPay,Large,2933191,HR1 3SE,Stockport- Corporate & Support Services
3439,Stockport Council,SOCIAL CARE SERVICES : Adult,Supported Living Services (103.11 - Phase 9),Tender,Contract,10/04/2017,36,48,09/04/2020,No,09/04/2021,01/09/2019,"Â£1,262,143.00","Â£5,048,572.00",Creative Support,SME,27440R,SK1 3TS,Stockport- Services to People
3444,Stockport Council,151514-Healthcare : Public Health : Specialist Services,Stockport Provision of Community Based Adult Drug and Alcohol Services,OJEU Tender,Contract,01/10/2015,60,84,30/09/2020,No,30/09/2022,01/10/2019,"Â£1,605,000.00","Â£11,235,000.00",Various - see below,Various - see below,Various - see below,Various - see below,Stockport- Services to People
3444,Stockport Council,151514-Healthcare : Public Health : Specialist Services,Stockport Provision of Community Based Adult Drug and Alcohol Services,-,-,-,-,-,-,-,-,-,-,-,"CGL (CHANGE, GROW, LIVE)",SME,3861209,BN1 1YR,Stockport- Services to People
3444,Stockport Council,151514-Healthcare : Public Health : Specialist Services,Stockport Provision of Community Based Adult Drug and Alcohol Services,-,-,-,-,-,-,-,-,-,-,-,Pennine Care NHS Foundation Trust,NHS,8436885,OL6 7SR,Stockport- Services to People
3457,Stockport Council,171113-Education : Library Books : ,Supply & Servicing of materials to Public Library Authorities Lot 7 Government Info,Call Off (Internal),Contract,01/04/2013,74,74,31/05/2019,Yes,31/05/2019,29/08/2018,"Â£7,500.00","Â£46,250.00",Dandy Booksellers,SME,4846829,NW6 7UP,Stockport- Corporate & Support Services
