OpenedDate,OpenedYear,PracticeCode,PracticeName,BusinessCategory,BusinessName,BusinessCity,BusinessState,BusinessZip
02/24/2015,2015,19,Inadequate Disclosure,Telecommunications,T-Mobile,Albuquerque,NM,87176    
02/27/2017,2017,206,Right To Cancel,Security Systems (including locksmiths),SAFE Security aka Security Alarm Financing,San Ramon,CA,94583    
03/23/2021,2021,301,Failure To Deliver/Perform,Contractors,Superior Window and Gutter Cleaning,Olympia,WA,98512    
03/29/2013,2013,422,Credit/Financing,Auto Sales,Gilbert Imports LLC dba Gilbert Auto Honda,College Place,WA,99362    
11/02/2017,2017,303,Questionable Quality Product/Service,"Electronic Equip., Appliance & Component Mfg'ring ",Electrolux Major Appliances Inc,Charlotte,NC,28262    
10/12/2018,2018,301,Failure To Deliver/Perform,Internet Search Engines,Google Incorporated,Mountain View,CA,94043    
02/27/2019,2019,301,Failure To Deliver/Perform,Electronic Shopping,Hook N Clay,,  ,         
04/23/2018,2018,999,Other/Miscellaneous,"Breeders, Stables and Livestock Boarding",,Auburn,WA,98092    
05/11/2016,2016,19,Inadequate Disclosure,Auto Sales,Good Chevrolet & Oldsmobile,Renton,WA,98057    
06/18/2014,2014,203,Internet & Mobile device based transaction,Books/Magazines & Directory Publishers,,Vancouver,WA,98682    
07/26/2018,2018,60,Unauthorized Debit,Legal Services,JustAnswer,San Francisco,CA,94129    
12/09/2020,2020,999,Other/Miscellaneous,Collections,,Seattle,WA,98122    
05/10/2017,2017,404,Collection Practices,Collections,Phoenix Financial LLC,Indianapolis,IN,46216-1009
04/22/2020,2020,997,Employment Issue,Health Care,,Snohomish ,WA,98290    
05/09/2018,2018,648,Rent receipts,MHU Use Only - MH landlord,Oaks Mobile & RV Court,Vancouver,WA,98683    
04/19/2017,2017,7,Warranty,Auto Sales,Peninsula Subaru,Bremerton,WA,98312    
02/10/2017,2017,999,Other/Miscellaneous,Insurance,Safeco Insurance,Seattle,WA,98187    
07/20/2016,2016,999,Other/Miscellaneous,Retail Sales,Rite Aid,Harrisburg,PA,17105    
08/02/2013,2013,999,Other/Miscellaneous,ADAD,Medical Alert / Medic Alert,,  ,         
06/23/2014,2014,320,Unsatisfactory Repair/Service,Contractors,,Kennewick,WA,99336    
04/14/2020,2020,22,Failure To Adjust/Refund,Electronic Shopping,Loot Crate/Lootcrate.com,Los Angeles,CA,90031    
04/08/2021,2021,301,Failure To Deliver/Perform,Retail Sales,Ashley Furniture/Ashley Homestore - Burlington,Burlington,WA,98233-3227
11/12/2019,2019,999,Other/Miscellaneous,"Admin. & support services (office admin., faciliti",WA Certificate Service,Seattle,WA,98101    
06/03/2014,2014,316,Billing Issues,Telecommunications,Verizon Wireless,Chandler,AZ,85226    
01/31/2017,2017,999,Other/Miscellaneous,Collections,Evergreen Professional Recoveries,Bothell,WA,98011    
03/27/2019,2019,999,Other/Miscellaneous,Carpet & Upholstery Cleaning Services,,Lacey,WA,98503    
04/26/2017,2017,444,Foreclosure Issue,Mortgage Lending,Rushmore Loan Management Services,Irvine,CA,92619    
04/16/2020,2020,22,Failure To Adjust/Refund,Air Transportation,Alaska Airlines,Seattle,WA,98168    
09/10/2015,2015,319,Unauthorized Repair/Service,Advertising & Related Services (includes coupon bo,,Dallas ,TX,75202    
10/06/2020,2020,623,Rental agreements,MHU Use Only - MH landlord,Eloika Pines Mobile Home Park ,Port Orchard,WA,98366-4501
11/15/2016,2016,206,Right To Cancel,Auto Sales,GT Auto Sales,Tacoma,WA,98409    
02/03/2014,2014,13,Misrepresentation of product or service,Legal Services,McCormack Intellectual Property Law,Seattle,WA,98109    
06/19/2020,2020,300,Excessive Price or Charge,Broadband Providers,Comcast,Fife,WA,98424    
08/08/2013,2013,19,Inadequate Disclosure,Telecommunications,Verizon Wireless,Chandler,AZ,85226    
08/20/2019,2019,999,Other/Miscellaneous,Travel,,,WA,         
03/20/2018,2018,203,Internet & Mobile device based transaction,Broadband Providers,Dish Network,Littleton,CO,80120    
09/22/2015,2015,22,Failure To Adjust/Refund,Educational Services,,Kenmore,WA,98028    
08/07/2015,2015,701,Homeowner/Condo Association complaint or concern,Home and Condo owner associations,,Seattle,WA,98121    
11/30/2017,2017,13,Misrepresentation of product or service,Contractors,,Bellevue,WA,98005    
09/14/2016,2016,301,Failure To Deliver/Perform,"Admin. & support services (office admin., faciliti",,Seattle,WA,98122    
08/14/2020,2020,999,Other/Miscellaneous,Broadband Providers,Comcast,Fife,WA,98424    
05/29/2020,2020,999,Other/Miscellaneous,Unclassified Establishments,,,  ,         
12/10/2018,2018,316,Billing Issues,Retail Sales,Kohl's,Milwaukee,WI,53201-3043
06/19/2013,2013,19,Inadequate Disclosure,Electronic Shopping,,Wallingford,CT,06433    
09/03/2014,2014,999,Other/Miscellaneous,Unclassified Establishments,,Bellingham,WA,98225    
12/21/2020,2020,999,Other/Miscellaneous,Broadband Providers,Yelp.com,San Francisco,CA,94105-3705
03/26/2013,2013,302,Not As Ordered,Retail Sales,,Overland Park,KS,66212    
03/08/2021,2021,16,Identity Theft,Financing,PayPal,Lavista,NE,68128    
03/29/2018,2018,303,Questionable Quality Product/Service,Educational Services,FBA Stores LLC aka FBA Distributors LLC aka AWS LLC ,Braintree,MA,12184    
05/28/2020,2020,22,Failure To Adjust/Refund,Amusement & Recreational Industries,Seattle Mariners,Seattle,WA,98194-0100
08/31/2018,2018,999,Other/Miscellaneous,"Admin. & support services (office admin., faciliti",Filing Labor Compliance Department/FLCD,North Miami,FL,33261-9989
01/05/2017,2017,206,Right To Cancel,Telecommunications,CenturyLink,Spokane,WA,99208    
05/28/2019,2019,61,Phishing,Unclassified Establishments, Unknown,,  ,         
02/01/2021,2021,999,Other/Miscellaneous,Auto Sales,Carvana,Tempe,AZ,85281    
03/02/2020,2020,999,Other/Miscellaneous,MHU Use Only - MH landlord,Mountain Green Mobile Home Park,San Francisco,CA,94080    
09/09/2016,2016,404,Collection Practices,Collections,Associated Credit Service,Spokane Valley,WA,99216    
11/22/2017,2017,422,Credit/Financing,Credit Card Issuers,Bank of America NA,Newark,DE,19713    
03/06/2017,2017,203,Internet & Mobile device based transaction,Electronic Shopping,,Seattle,WA,98104    
12/29/2014,2014,316,Billing Issues,Mortgage Lending,Ditech Financial LLC fka Green Tree Servicing,St Paul,MN,55102    
10/16/2015,2015,13,Misrepresentation of product or service,Books/Magazines & Directory Publishers,LookupVIN,,OR,         
04/09/2020,2020,301,Failure To Deliver/Perform,Electronic Shopping,,Columbia,MO,65201    
03/23/2017,2017,316,Billing Issues,Broadband Providers,Comcast,Fife,WA,98424    
07/17/2018,2018,999,Other/Miscellaneous,Boat Dealers,,Richland,WA,99352    
09/04/2015,2015,206,Right To Cancel,Telecommunications,T-Mobile,Albuquerque,NM,87176    
07/31/2020,2020,22,Failure To Adjust/Refund,Travel,Expedia,Seattle,WA,98119    
04/14/2020,2020,996,COVID-19,Mortgage Lending,Bank of America NA,Newark,DE,19713    
07/28/2015,2015,320,Unsatisfactory Repair/Service,Auto Repair,,Tacoma,WA,98445    
02/26/2021,2021,642,Landlord/Tenant - Residential,Residential Landlord,,Kent,WA,98031    
02/01/2019,2019,17,Imposter scam,Couriers & Express Delivery Services,,Seattle,WA,98373    
03/07/2018,2018,999,Other/Miscellaneous,"Electric Power Generation, Transmission & Distribu",Puget Sound Energy,Bellevue,WA,98009-9269
07/19/2019,2019,303,Questionable Quality Product/Service,Auto Sales,Town Toyota,East Wenatchee,WA,98802    
08/12/2014,2014,320,Unsatisfactory Repair/Service,Auto Sales,AutoNation Chevrolet,Spokane Valley,WA,99212    
03/20/2017,2017,999,Other/Miscellaneous,Waste Management Services,Waste Connections,Lacey,WA,98516    
09/06/2017,2017,203,Internet & Mobile device based transaction,Electronic Shopping,,Brooklyn,NY,11230    
04/22/2015,2015,301,Failure To Deliver/Perform,Retail Sales,Radio Shack Corporation,Fort Worth,TX,76102    
06/29/2020,2020,999,Other/Miscellaneous,Legal Services,Northwest Justice Project,Seattle,WA,98104    
09/03/2020,2020,999,Other/Miscellaneous,Contractors,,Federal Way,WA,98003    
05/19/2015,2015,320,Unsatisfactory Repair/Service,Online Auctions,Ehli Auctions,Tacoma,WA,98444    
04/17/2014,2014,402,Collections - Threatening behavior includes arrest,Collections,,Los Angeles,CA,         
02/06/2020,2020,316,Billing Issues,Travel,,Cinncinnati,OH,45263-0508
10/25/2013,2013,222,Advance Fee Fraud,Advance Fee Fraud, Unknown,,  ,         
05/27/2020,2020,320,Unsatisfactory Repair/Service,Contractors,,Seattle,WA,98108    
06/05/2014,2014,213,Free to Pay,Software Publishers,RealNetworks,Seattle,WA,98134    
12/02/2015,2015,301,Failure To Deliver/Perform,Telecommunications,CenturyLink,Spokane,WA,99208    
06/05/2018,2018,25,Refund Policies,"Electronic Equip., Appliance & Component Mfg'ring ",BoxWave,Kirkland,WA,98034-4305
05/08/2019,2019,403,Collection Activity (Fraudulent or mistaken ID),Unclassified Establishments, Unknown,,  ,         
07/17/2017,2017,999,Other/Miscellaneous,Auto Sales,South Tacoma Mazda,Tacoma,WA,98409    
03/25/2014,2014,627,Privacy Issues,Religious Organizations,Archdiocese of Seattle,Seattle,WA,98104    
01/11/2018,2018,999,Other/Miscellaneous,Health Care,PeaceHealth,Vancouver,WA,98683    
03/15/2013,2013,315,Failure To Return Goods/Part,Software Publishers,Valve Software dba Steam Powered/Steamgames/Steam Software,Bellevue,WA,98004    
06/22/2018,2018,999,Other/Miscellaneous,Auto Sales,TRED,Seattle,WA,98122    
10/21/2019,2019,61,Phishing,Phishing,Unknown - Utility Scam,,  ,         
01/18/2019,2019,999,Other/Miscellaneous,Government Agencies,United States Postal Service,Washington,DC,20260    
02/16/2021,2021,999,Other/Miscellaneous,"Chemical Manufacturing (incl. paint, adhesive, sea",,Hayden,ID,83835    
02/23/2016,2016,627,Privacy Issues,Books/Magazines & Directory Publishers,,Irvine,CA,92612    
09/23/2013,2013,316,Billing Issues,Telecommunications,T-Mobile,Albuquerque,NM,87176    
12/03/2019,2019,422,Credit/Financing,Auto Sales,Lexus of Fife,Fife,WA,98034    
07/22/2020,2020,999,Other/Miscellaneous,"Admin. & support services (office admin., faciliti",,,  ,         
10/04/2016,2016,104,Non-Fulfillment,"Colleges, Universities & Professional Schools",,Seattle,WA,98109    
07/20/2016,2016,2,Charitable Solicitation Issue,Charities,,Vancouver,WA,98687    
07/09/2020,2020,640,Fees,Broadband Providers,Frontier Communications ,,WA,         
04/10/2013,2013,19,Inadequate Disclosure,Parking Lots & Garages,Ampco System Parking,Seattle,WA,98144    
10/04/2017,2017,22,Failure To Adjust/Refund,Travel,Booking.com,"Amsterdam, The Netherlands",  ,         
04/09/2020,2020,999,Other/Miscellaneous,Insurance,,Irving,TX,75063    
06/13/2018,2018,999,Other/Miscellaneous,Unclassified Establishments,Filing Labor Compliance Department/FLCD,North Miami,FL,33261-9989
09/25/2019,2019,320,Unsatisfactory Repair/Service,Auto Repair,,Longview,WA,98632    
07/29/2019,2019,22,Failure To Adjust/Refund,Retail Sales,The Landing at Shilshole,Seattle,WA,98107    
10/25/2018,2018,888,Spanish Language Complaints,Consumer Lending & Transfer Agents,,,  ,         
08/23/2017,2017,999,Other/Miscellaneous,Electronic & Precision Equip. Repair & Maintenance,Jimmy Z Appliance Services,Seattle,WA,98106    
05/09/2018,2018,999,Other/Miscellaneous,Mortgage Lending,Bank of America NA,Newark,DE,19713    
10/01/2019,2019,895,Mortgage Servicing Issue,Mortgage Lending,"Nationstar Mortgage, LLC dba Mr. Cooper ",Dallas,TX,75261    
04/16/2020,2020,204,Unsolicited E-mail,Unclassified Establishments, Unknown,,  ,         
11/19/2020,2020,301,Failure To Deliver/Perform,Telecommunications,AT&T Mobility,Dallas,TX,75202    
12/12/2014,2014,521,Business Failure or Bankruptcy,Retail Sales,American Laser Skincare - Lynnwood,Lynnwood,WA,98036    
01/02/2015,2015,403,Collection Activity (Fraudulent or mistaken ID),Phishing,,,WA,         
04/25/2020,2020,61,Phishing,Unclassified Establishments, Unknown,,  ,         
02/25/2016,2016,421,Repossession,Mortgage Lending,Wells Fargo CRA Risk Management,Charlotte,NC,28256-0947
10/13/2017,2017,206,Right To Cancel,Commercial Banking,Citibank Presidential Communications,Sioux Falls,SD,57010-8   
04/19/2013,2013,26,Advertising,Books/Magazines & Directory Publishers,Yellow US Pages,New York,NY,10007    
02/21/2019,2019,999,Other/Miscellaneous,Charities,"Fallen Hero Bracelets aka The Roberts Ridge Foundation, The Benjamin Foundation, Kopfjager Arms, Midnight Coal Company",Tacoma,WA,98445    
08/30/2013,2013,316,Billing Issues,Health Care,,Chattanooga,WA,37422    
04/24/2014,2014,997,Employment Issue,Auto Repair,Trusted Detailing,Spokane,WA,99207    
01/17/2018,2018,999,Other/Miscellaneous,Mortgage Lending,Mr. Cooper fka Nationstar Mortgage,Dallas,TX,75261    
03/13/2013,2013,300,Excessive Price or Charge,Broadband Providers,Comcast,Fife,WA,98424    
05/21/2020,2020,22,Failure To Adjust/Refund,Travel,Trafalgar Tours West Inc,Cypress,CA,90630    
07/25/2014,2014,203,Internet & Mobile device based transaction,Charities,,,WA,         
07/01/2014,2014,316,Billing Issues,Government Agencies,,Prosser,WA,99350    
08/03/2016,2016,521,Business Failure or Bankruptcy,Insurance,LNW Insurance Administrators,Oceanside,CA,92049    
04/29/2021,2021,301,Failure To Deliver/Perform,Extended Service contract companies,Cinch Home Services dba HomeSure Services Inc. dba Residential MD Gold dba Total Protect,Boca Raton,FL,33431    
05/16/2018,2018,201,Unsolicited Mail,"Business, professional, labor, political & other organizations including PACs", Unknown,,  ,         
02/19/2016,2016,316,Billing Issues,Auto Repair,Les Schwab,Bend,OR,97708    
05/22/2019,2019,203,Internet & Mobile device based transaction,Electronic & Precision Equip. Repair & Maintenance,Brothertech IT Services,Babylon,NY,11704    
08/31/2018,2018,632,Rules & enforcement,MHU Use Only - MH landlord,Allimor Estates LLC,Bellevue,WA,98004    
10/26/2020,2020,318,Charge:Service Not Performed/Product not delivered,Amusement & Recreational Industries,Regal Cinemas,Knoxville,TN,37920    
09/09/2013,2013,7,Warranty,Extended Service contract companies,Montage Furniture Services,Milbank,SD,57252    
07/01/2019,2019,512,Forged or Altered Documents,Auto Sales,Northwest Motorsport,Puyallup,WA,98371    
11/19/2015,2015,25,Refund Policies,Retail Sales,,,  ,         
04/05/2018,2018,58,Telemarketing,Unclassified Establishments, Unknown,,  ,         
08/11/2016,2016,999,Other/Miscellaneous,Government Agencies,Washington State Insurance Commissioner,Olympia,WA,98504-0256
02/02/2015,2015,316,Billing Issues,Broadband Providers,Comcast,Fife,WA,98424    
03/30/2018,2018,22,Failure To Adjust/Refund,Electronic Shopping,,Chatsworth,CA,91311    
04/25/2020,2020,204,Unsolicited E-mail,Unclassified Establishments, Unknown,,  ,         
04/24/2014,2014,5,Bait & Switch,Auto Sales,First National Fleet & Lease,Seattle,WA,98133-7518
12/21/2020,2020,999,Other/Miscellaneous,Financing,Reliable Credit Association,Milwaukie,OR,97269-2829
04/01/2013,2013,320,Unsatisfactory Repair/Service,Broadband Providers,,Fairfield,IA,52556    
03/01/2019,2019,300,Excessive Price or Charge,Auto Sales,Own a Car,Yakima,WA,98901    
08/14/2017,2017,303,Questionable Quality Product/Service,Broadband Providers,Dish Network,Littleton,CO,80120    
12/11/2018,2018,640,Fees,Broadband Providers,Comcast,Fife,WA,98424    
05/22/2015,2015,316,Billing Issues,Financing,PayPal,Lavista,NE,68128    
11/15/2017,2017,316,Billing Issues,Health Care,Lourdes Medical Center,Pasco,WA,99301    
11/06/2019,2019,628,Rent raise,MHU Use Only - MH landlord,Village Park,Portland,OR,97290-6850
08/07/2019,2019,320,Unsatisfactory Repair/Service,Retail Sales,Empire Today,Kent,WA,98032    
12/11/2017,2017,26,Advertising,Software Publishers,Bungie,Bellevue,WA,98004    
10/05/2020,2020,999,Other/Miscellaneous,Collections,Unknown - Fraudulent Collection Agency,,  ,         
03/29/2018,2018,999,Other/Miscellaneous,Residential Landlord,North Pacific Property Management,Seattle,WA,98109    
01/03/2018,2018,320,Unsatisfactory Repair/Service,Air Transportation,Air Canada,,  ,YUL12-76  
11/02/2016,2016,100,Misrepresentation of Terms,Retail Sales,Best Buy,Minneapolis,MN,55440    
08/11/2016,2016,999,Other/Miscellaneous,Auto Repair,Haury's Lake City Collision,Seattle,WA,98125    
01/02/2020,2020,412,Alleged criminal activity,"Justice, Public Order & Safety",San Diego County District Attorney,San Diego,CA,92112    
09/09/2015,2015,203,Internet & Mobile device based transaction,Software Publishers,Valve Software dba Steam Powered/Steamgames/Steam Software,Bellevue,WA,98004    
06/11/2014,2014,208,Partial Performance,Contractors,,Lynnwood,WA,98087    
03/27/2018,2018,316,Billing Issues,Health Care,Everett Clinic,Everett,WA,98201    
06/25/2013,2013,647,Duty to comply with laws & codes,Government Agencies,Yakima Police Department,Yakima,WA,98901    
04/21/2015,2015,403,Collection Activity (Fraudulent or mistaken ID),Collections,,Los Angeles,CA,         
03/18/2016,2016,641,Failed communication attempts,Health Care,,Phoenix,AZ,85071    
12/19/2019,2019,999,Other/Miscellaneous,Radio & Television Broadcasting,Sirius XM Satellite Radio,New York,NY,10001    
04/10/2019,2019,316,Billing Issues,Health Care,Spokane Emergency Physicians,Seattle,WA,98124-0783
05/11/2021,2021,999,Other/Miscellaneous,Auto Sales,Car Pros Tacoma Kia,Tacoma,WA,98409    
07/17/2015,2015,316,Billing Issues,Mortgage Lending,Chase Mortgage Banking Executive Office,Columbus,OH,43219    
12/13/2017,2017,303,Questionable Quality Product/Service,Contractors,Conner Homes LLC,Bellevue,WA,98006-6108
02/03/2015,2015,318,Charge:Service Not Performed/Product not delivered,Security Systems (including locksmiths),Vivint,Provo,UT,84604-5816
12/13/2017,2017,999,Other/Miscellaneous,Electronic Shopping,,Woodland ,WA,98674-2526
10/24/2017,2017,999,Other/Miscellaneous,Auto Sales,Bill Pierre Ford,Seattle,WA,98125    
12/09/2015,2015,316,Billing Issues,Collections,Convergent Outsourcing fka ER Solutions,Renton,WA,98055    
02/09/2018,2018,999,Other/Miscellaneous,Telecommunications,Frontier Communications,Everett,WA,98201    
03/29/2018,2018,203,Internet & Mobile device based transaction,Educational Services,FBA Stores LLC aka FBA Distributors LLC aka AWS LLC ,Braintree,MA,12184    
01/02/2020,2020,7,Warranty,Insurance,,Arlington Heights,IL,60006    
04/25/2013,2013,18,Service Representation,Broadband Providers,DIRECTV,Dallas,TX,75202    
12/31/2018,2018,999,Other/Miscellaneous,Pet Care Services (except Veterinary),,Everett,WA,98208    
02/13/2019,2019,104,Non-Fulfillment,Amusement & Recreational Industries,,Tukwila,WA,98188    
08/24/2020,2020,999,Other/Miscellaneous,Health and Diet Clubs,,Kent,WA,98030    
09/15/2020,2020,999,Other/Miscellaneous,"Justice, Public Order & Safety",Pend Oreille County Sheriff's Office,Newport,WA,99156    
02/19/2019,2019,404,Collection Practices,Telecommunications,CenturyLink,Spokane,WA,99208    
08/29/2017,2017,222,Advance Fee Fraud,"Admin. & support services (office admin., faciliti",,Palm Harbor,FL,34685    
03/20/2020,2020,7,Warranty,Motor home Manufacturing,,Goshen,IN,46527    
12/08/2020,2020,18,Service Representation,Electronic Shopping,Amazon.com,Seattle,WA,98108-1226
07/31/2017,2017,999,Other/Miscellaneous,Retail Sales,Nordstrom Inc,Seattle,WA,98101    
01/03/2017,2017,28,Other Vulnerable Audience Exploitation,Auto Sales,,Seattle,WA,98105    
07/02/2020,2020,301,Failure To Deliver/Perform,Financing,,Alpharetta,GA,30009    
06/08/2017,2017,303,Questionable Quality Product/Service,Commercial Banking,Citibank Presidential Communications,Sioux Falls,SD,57010-8   
05/01/2019,2019,303,Questionable Quality Product/Service,Retail Sales,Walgreens,Deerfield,IL,60015    
08/02/2019,2019,999,Other/Miscellaneous,Broadband Providers,Comcast,Fife,WA,98424    
07/08/2020,2020,203,Internet & Mobile device based transaction,Air Transportation,Delta Airlines,Atlanta,GA,30320-2980
10/11/2013,2013,320,Unsatisfactory Repair/Service,"Electronic Equip., Appliance & Component Mfg'ring ",Lexmark International Inc,Lexington,KY,40550    
01/06/2020,2020,29,Refund Anticipation Loan problem,Retail Sales,,Lakewood,WA,98499    
02/21/2017,2017,300,Excessive Price or Charge,Auto Sales,CarHop / UAC,Minnetonka,MN,55343    
02/04/2019,2019,323,Invoice - misleading or fraudulent,Auto Repair,The Wrench,Silverdale,WA,98383    
05/22/2014,2014,316,Billing Issues,Broadband Providers,Comcast,Fife,WA,98424    
11/23/2020,2020,203,Internet & Mobile device based transaction,Electronic Shopping,,Middleton,WI,53562    
04/27/2021,2021,999,Other/Miscellaneous,Collections,,East Wenatchee,WA,98802    
11/05/2015,2015,61,Phishing,Phishing, Unknown,,  ,         
08/23/2017,2017,998,Governement agency complaint,Government Agencies,Medicare,Lawrence,KS,66044    
09/01/2015,2015,300,Excessive Price or Charge,"Automotive Rental & Leasing (includes cars, trucks",,Ft Lauderdale,FL,33316    
04/03/2014,2014,222,Advance Fee Fraud,Books/Magazines & Directory Publishers,Publishers Clearing House / PCH,Jericho,NY,11753    
09/16/2020,2020,999,Other/Miscellaneous,Veterinary Services,,Vancouver,WA,98686    
06/13/2018,2018,320,Unsatisfactory Repair/Service,Contractors,,Edgewood,WA,98371    
02/16/2021,2021,999,Other/Miscellaneous,Insurance,America's First Choice Home Club,Marietta,GA,30066    
09/28/2017,2017,18,Service Representation,"Admin. & support services (office admin., faciliti",Homewisedocs.com,Fairfield,CA,94534    
10/06/2020,2020,999,Other/Miscellaneous,Retail Sales,Wizards of the Coast LLC,Renton,WA,98057    
02/01/2013,2013,18,Service Representation,Broadband Providers,Comcast,Fife,WA,98424    
03/19/2019,2019,316,Billing Issues,Security Systems (including locksmiths),ADT Security/Protection One Alarm Services,Boca Raton,FL,33431    
10/02/2019,2019,999,Other/Miscellaneous,Contractors,,Vancouver,WA,98682    
08/16/2017,2017,301,Failure To Deliver/Perform,Commercial Banking,US Bank Corporate Compliance,Minneapolis,MN,55402    
11/15/2018,2018,999,Other/Miscellaneous,Books/Magazines & Directory Publishers,MyLife.com/My Life,Los Angeles,CA,90024    
09/04/2019,2019,316,Billing Issues,Health Care,,Bellevue,WA,98006    
10/01/2020,2020,999,Other/Miscellaneous,Retail Sales,Goodwill of the Olympics and Rainier Region,Tacoma,WA,98409    
07/26/2018,2018,303,Questionable Quality Product/Service,Auto Sales,Holland's Auto Sales,Spokane,WA,99207    
12/12/2017,2017,403,Collection Activity (Fraudulent or mistaken ID),Financing,Vantiv Holding LLC,Symmes Township,OH,45249    
03/04/2016,2016,303,Questionable Quality Product/Service,Auto Sales,,Seattle,WA,98103    
06/21/2018,2018,412,Alleged criminal activity,Residential Landlord,,Bellevue,WA,98005    
06/17/2015,2015,320,Unsatisfactory Repair/Service,Financing,Fidelity Investments,Covington,KY,41015    
01/11/2021,2021,27,Senior Exploitation,Contractors,,Mount Vernon,WA,98273    
12/12/2018,2018,999,Other/Miscellaneous,Health Care,Western State Hospital,Lakewood,WA,98684    
05/19/2014,2014,632,Rules & enforcement,MHU Use Only - MH landlord,Battle Ground Mobile Estates,Battle Ground,WA,98604    
07/13/2016,2016,20,Negative Option,Insurance,Care.com,North Waltham,MA,02451    
08/14/2018,2018,316,Billing Issues,Telecommunications,Sprint Executive Services,Irving,TX,75016    
02/12/2021,2021,621,Eviction Issues,Residential Landlord,Sharp Property Management,Longview,WA,98632-8122
07/09/2015,2015,301,Failure To Deliver/Perform,Restaurants and Bars,,Mesquite,TX,75150    
10/07/2016,2016,999,Other/Miscellaneous,Broadband Providers,Comcast,Fife,WA,98424    
10/04/2013,2013,28,Other Vulnerable Audience Exploitation,Auto Sales,Stewart Subaru,Yakima,WA,98902    
09/12/2019,2019,999,Other/Miscellaneous,Health Care,,Everett,WA,98203    
02/02/2017,2017,25,Refund Policies,Electronic Shopping, Unknown,,  ,         
05/28/2020,2020,61,Phishing,Phishing,Unknown - Utility Scam,,  ,         
05/28/2020,2020,317,Charge Above Estimate,Telecommunications,AT&T Mobility,Dallas,TX,75202    
12/31/2018,2018,303,Questionable Quality Product/Service,Rental & leasing services,U-Haul,Phoenix,AZ,85004    
02/26/2013,2013,60,Unauthorized Debit,Unclassified Establishments,,Hammond,IN,46323    
06/20/2019,2019,17,Imposter scam,Phishing, Unknown,,  ,         
11/16/2017,2017,7,Warranty,Extended Service contract companies,SquareTrade,San Francisco,CA,94107    
07/16/2018,2018,999,Other/Miscellaneous,Auto Repair,,Seattle,WA,98134    
05/14/2020,2020,203,Internet & Mobile device based transaction,Electronic Shopping,StubHub Inc,San Francisco,CA,94118    
04/03/2020,2020,62,Price Gouging,Electronic Shopping,Amazon.com,Seattle,WA,98108-1226
08/20/2015,2015,320,Unsatisfactory Repair/Service,Electronic Shopping,Seattles Best Cannabis Delivery,,WA,         
05/27/2021,2021,999,Other/Miscellaneous,Contractors,Beacon Plumbing & Mechanical,Kent,WA,98031    
10/29/2015,2015,213,Free to Pay,Electronic Shopping,,Newark,DE,19711    
03/27/2014,2014,303,Questionable Quality Product/Service,Auto Sales,Lithia BMW of Seattle,Seattle,WA,98134    
01/10/2014,2014,316,Billing Issues,Auto Repair,,Seattle,WA,98115    
01/22/2015,2015,640,Fees,Financing,Ocwen Loan Servicing LLC / Ocwen Financial Corporation,Orlando,FL,32878-5061
02/20/2020,2020,999,Other/Miscellaneous,Phishing,MICSMedia,Bellingham,WA,98225    
09/15/2017,2017,999,Other/Miscellaneous,Electronic Shopping,,Chicago,IL,60654    
06/11/2018,2018,999,Other/Miscellaneous,Contractors,,Vancouver,WA,98662    
08/24/2020,2020,999,Other/Miscellaneous,"Promoters of performing arts, sports & similar eve",Brown Paper Tickets,Seattle,WA,98109    
10/31/2013,2013,999,Other/Miscellaneous,Radio & Television Broadcasting,Sirius XM Satellite Radio,New York,NY,10001    
10/30/2018,2018,301,Failure To Deliver/Perform,Auto Repair,Smart Start Inc,Grapevine,TX,76051    
10/16/2018,2018,999,Other/Miscellaneous,Restaurants and Bars,,Seattle,WA,98105    
11/29/2017,2017,22,Failure To Adjust/Refund,Financing,PayPal,Lavista,NE,68128    
07/24/2019,2019,316,Billing Issues,Taxi Service,Rasier LLC dba Uber,San Francisco,CA,94103    
10/29/2013,2013,317,Charge Above Estimate,Restaurants and Bars,McDonald's,Oak Brook,IL,60523-2275
05/17/2018,2018,999,Other/Miscellaneous,Website Design,Innovative Online Design LLC,Edmonds,WA,98026    
04/28/2020,2020,25,Refund Policies,Amusement & Recreational Industries,Freighthouse Square Venues,Tacoma,WA,98421    
05/24/2021,2021,448,Student Loan Issue,Consumer Lending & Transfer Agents,Navient,Wilkes-Barre,PA,18706    
02/02/2015,2015,26,Advertising,Retail Sales,,Tukwila,WA,98188    
11/13/2018,2018,301,Failure To Deliver/Perform,Electronic Shopping,Door Dash,Seattle,WA,98121    
12/02/2020,2020,100,Misrepresentation of Terms,Auto Sales,Jaguar Land Rover of Tacoma,Fife,WA,98424-1601
09/15/2016,2016,20,Negative Option,Electronic Shopping,,Tampa,FL,33684-9998
04/20/2021,2021,422,Credit/Financing,Credit Card Issuers,Capital One Services,Richmond,VA,23285-5870
11/26/2018,2018,206,Right To Cancel,Telecommunications,T-Mobile,Albuquerque,NM,87176    
05/04/2017,2017,19,Inadequate Disclosure,Rental & leasing services,Northern Leasing Systems,Middletown,NY,10940    
11/15/2013,2013,404,Collection Practices,Collections,Kirkland Law Group,Kent,WA,98023    
12/21/2017,2017,410,Discrimination,Personal Care Services,Valentine's Tattoo,Seattle,WA,98122    
08/30/2013,2013,620,Retaliation,MHU Use Only - MH landlord,College Place Mobile Home Park,Seattle,WA,98105    
