Key-Clé,CoAppNm,CoAppRoleCD,CoAppRoleEN,CoAppRoleFR,CoAppOrgID,CoAppOrgNm,ProvinceEN,ProvinceFR,CountryEN,PaysFR,FiscalYear-AnnéeFinancière
243331,"Preiksaitis, Harold G",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CEEA,University of Western Ontario,Ontario,Ontario,Canada,Canada,200001
243331,"Sims, Stephen M",CO,Co-Investigator,Co-chercheur,CEEA,University of Western Ontario,Ontario,Ontario,Canada,Canada,200001
366339,"Smith, Michael",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CAAA,University of British Columbia,British Columbia,Colombie-Britannique,Canada,Canada,200001
501495,"Desjardins, Michel",SUP1,Primary Supervisor,Directeur principal,CFCA,Université de Montréal,Québec,Québec,Canada,Canada,200001
501495,"Duclos, Sophie",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CFCA,Université de Montréal,Québec,Québec,Canada,Canada,200001
840321,"Wells, Peter G",SUP1,Primary Supervisor,Directeur principal,CEAA,University of Toronto,Ontario,Ontario,Canada,Canada,200001
840321,"Laposa, Rebecca R",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CEAA,University of Toronto,Ontario,Ontario,Canada,Canada,200001
803226,"Gallie, Brenda L",SUP1,Primary Supervisor,Directeur principal,CEAB,Hospital for Sick Children (Toronto),Ontario,Ontario,Canada,Canada,200001
803226,"Diciommo, David P",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CEAB,Hospital for Sick Children (Toronto),Ontario,Ontario,Canada,Canada,200001
921591,"Hayden, Michael R",SUP1,Primary Supervisor,Directeur principal,CAAA,University of British Columbia,British Columbia,Colombie-Britannique,Canada,Canada,200001
921591,"Leavitt, Blair R",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CAAA,University of British Columbia,British Columbia,Colombie-Britannique,Canada,Canada,200001
104964,"Berthiaume, Luc G",SUP1,Primary Supervisor,Directeur principal,CBAA,University of Alberta,Alberta,Alberta,Canada,Canada,200001
104964,"Mccabe, James B",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CBAA,University of Alberta,Alberta,Alberta,Canada,Canada,200001
894643,"Renaud, Leo P",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CECB,The Ottawa Hospital - Civic Campus/L'Hôpital d'Ottawa - Campus Civic,Ontario,Ontario,Canada,Canada,200001
251290,"Greenblatt, Jack F",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CEAA,University of Toronto,Ontario,Ontario,Canada,Canada,200001
837593,"Hancock, Robert Ernest W",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CAAA,University of British Columbia,British Columbia,Colombie-Britannique,Canada,Canada,200001
929257,"Hodges, Robert S",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,ADBZ,University of Colorado (Denver),Colorado,Colorado,United States,États-Unis,200001
11140,"Scriver, Charles R",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CFAA,McGill University/Université McGill,Québec,Québec,Canada,Canada,200001
153631,"Seidah, Nabil G",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CFCN,Institut de recherches cliniques de Montréal,Québec,Québec,Canada,Canada,200001
272307,"Laupacis, Andreas",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CEAJ,Unity Health Toronto,Ontario,Ontario,Canada,Canada,200001
304215,"Cook, Richard J",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CENA,University of Waterloo (Ontario),Ontario,Ontario,Canada,Canada,200001
398729,"Hawker, Gillian A",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CEAA,University of Toronto,Ontario,Ontario,Canada,Canada,200001
383470,"Tonin, Patricia N",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CFAA,McGill University/Université McGill,Québec,Québec,Canada,Canada,200001
254258,"Bertrand, Richard",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,ADWY,Centre hospitalier de l'Université de Montréal (CHUM),Québec,Québec,Canada,Canada,200001
436417,"Hegele, Richard G",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CEAA,University of Toronto,Ontario,Ontario,Canada,Canada,200001
83397,"Bai, Tony R",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CAAA,University of British Columbia,British Columbia,Colombie-Britannique,Canada,Canada,200001
271496,"Andrews, David W",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CEAF,"Sunnybrook Research Institute (Toronto, Ontario)",Ontario,Ontario,Canada,Canada,200001
878999,"Clark-Lewis, Ian",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CAAA,University of British Columbia,British Columbia,Colombie-Britannique,Canada,Canada,200001
226525,"Giguere, Vincent",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CFAA,McGill University/Université McGill,Québec,Québec,Canada,Canada,200001
341156,"Snutch, Terrance P",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CAAA,University of British Columbia,British Columbia,Colombie-Britannique,Canada,Canada,200001
122042,"Wong, Norman C",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CBBA,University of Calgary,Alberta,Alberta,Canada,Canada,200001
524391,"Moss, Thomas",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CFBA,Université Laval,Québec,Québec,Canada,Canada,200001
363870,"Destexhe, Alain",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CFBA,Université Laval,Québec,Québec,Canada,Canada,200001
867387,"Drobetsky, Elliot A",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CFCA,Université de Montréal,Québec,Québec,Canada,Canada,200001
174743,"Gold, Michael R",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CAAA,University of British Columbia,British Columbia,Colombie-Britannique,Canada,Canada,200001
251576,"Hobman, Tom C",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CBAA,University of Alberta,Alberta,Alberta,Canada,Canada,200001
923490,"Lukacs, Gergely L",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CFAA,McGill University/Université McGill,Québec,Québec,Canada,Canada,200001
831475,"Swain, Mark G",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CBBA,University of Calgary,Alberta,Alberta,Canada,Canada,200001
946825,"Tse, Amy M",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CBAA,University of Alberta,Alberta,Alberta,Canada,Canada,200001
235717,"Walter, Michael A",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CBAA,University of Alberta,Alberta,Alberta,Canada,Canada,200001
628214,"Perreault, Jean-Pierre",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CFDA,Université de Sherbrooke,Québec,Québec,Canada,Canada,200001
569348,"Tiberi, Mario",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,ADYP,Ottawa Hospital Research Institute/Institut de recherche de l'Hôpital d'Ottawa,Ontario,Ontario,Canada,Canada,200001
440144,"Wright, Gerard D",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CEBA,McMaster University,Ontario,Ontario,Canada,Canada,200001
617188,"Miller, Wilson H",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CFAA,McGill University/Université McGill,Québec,Québec,Canada,Canada,200001
119591,"Brown, Carolyn J",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CAAA,University of British Columbia,British Columbia,Colombie-Britannique,Canada,Canada,200001
721935,"Cheifetz, Sela",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CEAA,University of Toronto,Ontario,Ontario,Canada,Canada,200001
578113,"Descoteaux, Albert",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CFJA,"INRS - (Québec, QC)",Québec,Québec,Canada,Canada,200001
442220,"De Koninck, Yves",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CFBA,Université Laval,Québec,Québec,Canada,Canada,200001
549890,"Liu, Johne X",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,ADYP,Ottawa Hospital Research Institute/Institut de recherche de l'Hôpital d'Ottawa,Ontario,Ontario,Canada,Canada,200001
589840,"Moore, Edwin D",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CAAA,University of British Columbia,British Columbia,Colombie-Britannique,Canada,Canada,200001
296657,"Wrana, Jeffrey L",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,ADHN,Lunenfeld-Tanenbaum Research Institute  (Toronto),Ontario,Ontario,Canada,Canada,200001
466151,"Wright, Graham A",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CEAA,University of Toronto,Ontario,Ontario,Canada,Canada,200001
902705,"Zuniga-Pflucker, Juan C",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CEAF,"Sunnybrook Research Institute (Toronto, Ontario)",Ontario,Ontario,Canada,Canada,200001
611080,"Bairam, Aida",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CFBA,Université Laval,Québec,Québec,Canada,Canada,200001
828207,"Hagg, Theodoor (Theo)",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,AAFN,University of Louisville (Kentucky),Kentucky,Kentucky,United States,États-Unis,200001
368945,"Bissonnette, Elyse",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CFBA,Université Laval,Québec,Québec,Canada,Canada,200001
41472,"van der Kooy, Derek J",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CEAA,University of Toronto,Ontario,Ontario,Canada,Canada,200001
366654,"Gros, Philippe",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CFAA,McGill University/Université McGill,Québec,Québec,Canada,Canada,200001
364541,"O'BYRNE, Paul M",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CEBA,McMaster University,Ontario,Ontario,Canada,Canada,200001
31770,"Tsui, Lap-Chee",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CEAB,Hospital for Sick Children (Toronto),Ontario,Ontario,Canada,Canada,200001
198221,"Vincent, Steven R",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CAAA,University of British Columbia,British Columbia,Colombie-Britannique,Canada,Canada,200001
760682,"Pittman, Quentin J",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CBBA,University of Calgary,Alberta,Alberta,Canada,Canada,200001
74207,"Ter Keurs, Hendrik E",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CBBA,University of Calgary,Alberta,Alberta,Canada,Canada,200001
406733,"Wishart, David S",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CBAA,University of Alberta,Alberta,Alberta,Canada,Canada,200001
470911,"French, Robert J",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CBBA,University of Calgary,Alberta,Alberta,Canada,Canada,200001
617729,"Labrie, Fernand",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CFBA,Université Laval,Québec,Québec,Canada,Canada,200001
46208,"Patel, Yogesh C",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CFSA,Royal Victoria Hospital (Montreal)/Hôpital Royal Victoria,Québec,Québec,Canada,Canada,200001
745902,"Rossant, Janet",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CEAB,Hospital for Sick Children (Toronto),Ontario,Ontario,Canada,Canada,200001
745413,"Sonenberg, Nahum",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CFAA,McGill University/Université McGill,Québec,Québec,Canada,Canada,200001
62682,"Devins, Gerald M",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CEAI,Ontario Cancer Institute (Toronto),Ontario,Ontario,Canada,Canada,200001
463832,"Potvin, Louise",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CFCA,Université de Montréal,Québec,Québec,Canada,Canada,200001
989010,"Richard, Lucie",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CFCA,Université de Montréal,Québec,Québec,Canada,Canada,200001
581926,"Cohen, S. Robin",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CFAA,McGill University/Université McGill,Québec,Québec,Canada,Canada,200001
478200,"Belmaaza, Abdellah",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CFCA,Université de Montréal,Québec,Québec,Canada,Canada,200001
423662,"Larose, Louise",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CFAC,Research Institute of the McGill University Health Centre/Institut de recherche du Centre universitaire de santé McGill,Québec,Québec,Canada,Canada,200001
324463,"Wiggs, Barry J",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CAAA,University of British Columbia,British Columbia,Colombie-Britannique,Canada,Canada,200001
906623,"Qayumi, Karim",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CAAA,University of British Columbia,British Columbia,Colombie-Britannique,Canada,Canada,200001
996856,"Finlay, Barton B",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CAAA,University of British Columbia,British Columbia,Colombie-Britannique,Canada,Canada,200001
89726,"Mackenzie, Alexander E",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CECA,University of Ottawa/Université d'Ottawa,Ontario,Ontario,Canada,Canada,200001
939349,"Muller, William J",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CFAA,McGill University/Université McGill,Québec,Québec,Canada,Canada,200001
314561,"Olivieri, Nancy F",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,ADHD,University Health Network (Toronto),Ontario,Ontario,Canada,Canada,200001
462442,"Park, Morag",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CFAA,McGill University/Université McGill,Québec,Québec,Canada,Canada,200001
741986,"Pelletier, Jerry M",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CFAA,McGill University/Université McGill,Québec,Québec,Canada,Canada,200001
369343,"St. George-Hyslop, Peter H",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CEAA,University of Toronto,Ontario,Ontario,Canada,Canada,200001
465700,"Tweed, Douglas B",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CEAA,University of Toronto,Ontario,Ontario,Canada,Canada,200001
329414,"Mitchell, Grant A",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CFCA,Université de Montréal,Québec,Québec,Canada,Canada,200001
36170,"Dick, John E",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CEAE,Princess Margaret Cancer Centre (Toronto),Ontario,Ontario,Canada,Canada,200001
904912,"Attisano, Liliana",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CEAA,University of Toronto,Ontario,Ontario,Canada,Canada,200001
278614,"Barker, Philip A",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CAAA,University of British Columbia,British Columbia,Colombie-Britannique,Canada,Canada,200001
804048,"Berthiaume, Luc G",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CBAA,University of Alberta,Alberta,Alberta,Canada,Canada,200001
975411,"Bulman, Dennis E",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CECC,Children's Hospital of Eastern Ontario Research Institute Inc/Institut recherche Centre hospitalier pour enfants de l'est de l'Ontario,Ontario,Ontario,Canada,Canada,200001
991573,"Casey, Joseph (Joe) R",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CBAA,University of Alberta,Alberta,Alberta,Canada,Canada,200001
322967,"Crawford, John Douglas",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CEPA,"York University (Toronto, Ontario)",Ontario,Ontario,Canada,Canada,200001
466523,"Cross, James C",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CBBA,University of Calgary,Alberta,Alberta,Canada,Canada,200001
743156,"Deans, Julie P",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CBBA,University of Calgary,Alberta,Alberta,Canada,Canada,200001
486212,"Egan, Sean E",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CEAB,Hospital for Sick Children (Toronto),Ontario,Ontario,Canada,Canada,200001
445338,"Evans, Stephen V",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CABA,University of Victoria (British Columbia),British Columbia,Colombie-Britannique,Canada,Canada,200001
471668,"Francis, Gordon A",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CAAA,University of British Columbia,British Columbia,Colombie-Britannique,Canada,Canada,200001
591882,"Jia, Zongchao",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CEDA,"Queen's University (Kingston, Ontario)",Ontario,Ontario,Canada,Canada,200001
77039,"Laberge, Sophie S",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CFCF,"Centre hospitalier universitaire Sainte-Justine (Montréal, Québec)",Québec,Québec,Canada,Canada,200001
384696,"Liu, Mingyao",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,ADHD,University Health Network (Toronto),Ontario,Ontario,Canada,Canada,200001
233994,"Marczynski, Gregory T",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CFAA,McGill University/Université McGill,Québec,Québec,Canada,Canada,200001
258116,"McPherson, Peter S",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CFAA,McGill University/Université McGill,Québec,Québec,Canada,Canada,200001
563686,"Nicolle, Michael W",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,LHSI,London Health Sciences Centre Res. Inc. (Ont.),Ontario,Ontario,Canada,Canada,200001
112941,"Perry, Marc D",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CEAA,University of Toronto,Ontario,Ontario,Canada,Canada,200001
871766,"Ragsdale, David S",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CFAA,McGill University/Université McGill,Québec,Québec,Canada,Canada,200001
10197,"Richard, Stéphane",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CFAA,McGill University/Université McGill,Québec,Québec,Canada,Canada,200001
418549,"Seow, Chun Y",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CAAA,University of British Columbia,British Columbia,Colombie-Britannique,Canada,Canada,200001
31702,"Snipes, George J",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CFAA,McGill University/Université McGill,Québec,Québec,Canada,Canada,200001
788709,"Too, Catherine K",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CHAA,Dalhousie University (Nova Scotia),Nova Scotia,Nouvelle-Écosse,Canada,Canada,200001
343328,"Wheeler, Michael B",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CEAA,University of Toronto,Ontario,Ontario,Canada,Canada,200001
990534,"Kelvin, David J",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CHAA,Dalhousie University (Nova Scotia),Nova Scotia,Nouvelle-Écosse,Canada,Canada,200001
741819,"Winston, Brent W",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CBBA,University of Calgary,Alberta,Alberta,Canada,Canada,200001
578085,"Collins, Richard A",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CEAA,University of Toronto,Ontario,Ontario,Canada,Canada,200001
746654,"Julien, Jean-Pierre",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CFBA,Université Laval,Québec,Québec,Canada,Canada,200001
556780,"Mcfadden, Grant",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CPCV,"Robarts Research Institute - U.W.O. (London, Ont.)",Ontario,Ontario,Canada,Canada,200001
659331,"Wallace, John L",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CBBA,University of Calgary,Alberta,Alberta,Canada,Canada,200001
224155,"Plummer, Francis A",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,HCGC,Health Canada (Ottawa)/Santé Canada (Ottawa),Ontario,Ontario,Canada,Canada,200001
427764,"Downey, Gregory P",SUP1,Primary Supervisor,Directeur principal,UFAB,National Jewish Hospital (University of Colorado),Colorado,Colorado,United States,États-Unis,200001
427764,"Tsakiridis, Theodoros",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CEBA,McMaster University,Ontario,Ontario,Canada,Canada,200001
776577,"Hudson, Thomas J",SUP1,Primary Supervisor,Directeur principal,OICR,"Ontario Institute for Cancer Research (Toronto, Ontario)/Institut ontarien de recherche sur le cancer",Ontario,Ontario,Canada,Canada,200001
776577,"Lepage, Pierre",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CFAC,Research Institute of the McGill University Health Centre/Institut de recherche du Centre universitaire de santé McGill,Québec,Québec,Canada,Canada,200001
16445,"Kain, Kevin C",SUP1,Primary Supervisor,Directeur principal,CEAA,University of Toronto,Ontario,Ontario,Canada,Canada,200001
16445,"Yau, Yvonne C",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CEAB,Hospital for Sick Children (Toronto),Ontario,Ontario,Canada,Canada,200001
879608,"Hanafusa, Hidesaburo",SUP1,Primary Supervisor,Directeur principal,SGIA,Rockefeller University (New York),New York,New York,United States,États-Unis,200001
879608,"Georgescu, Maria-Magdalena",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,SGIA,Rockefeller University (New York),New York,New York,United States,États-Unis,200001
257455,"Zetter, Bruce",SUP1,Primary Supervisor,Directeur principal,UVBB,"Boston Children's Hospital (Boston, MA)",Massachusetts,Massachusetts,United States,États-Unis,200001
257455,"Hutchinson, Lloyd M",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,UVBB,"Boston Children's Hospital (Boston, MA)",Massachusetts,Massachusetts,United States,États-Unis,200001
762197,"Liu, Peter P",SUP1,Primary Supervisor,Directeur principal,CECA,University of Ottawa/Université d'Ottawa,Ontario,Ontario,Canada,Canada,200001
762197,"Opavsky, Mary A",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CEAB,Hospital for Sick Children (Toronto),Ontario,Ontario,Canada,Canada,200001
56971,"Dick, John E",SUP1,Primary Supervisor,Directeur principal,CEAE,Princess Margaret Cancer Centre (Toronto),Ontario,Ontario,Canada,Canada,200001
56971,"Wang, Jean",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,ADHD,University Health Network (Toronto),Ontario,Ontario,Canada,Canada,200001
218203,"Roos, Leslie L",SUP1,Primary Supervisor,Directeur principal,CDAA,University of Manitoba,Manitoba,Manitoba,Canada,Canada,200001
218203,"Turner, Donna C",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,INWC,CancerCare Manitoba,Manitoba,Manitoba,Canada,Canada,200001
991868,"Albert, Paul R",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CECA,University of Ottawa/Université d'Ottawa,Ontario,Ontario,Canada,Canada,200001
930582,"Petrella, Robert J",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CEEA,University of Western Ontario,Ontario,Ontario,Canada,Canada,200001
986616,"Van Huysse, James W",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CECA,University of Ottawa/Université d'Ottawa,Ontario,Ontario,Canada,Canada,200001
629966,"Smiley, James R",SUP1,Primary Supervisor,Directeur principal,CBAA,University of Alberta,Alberta,Alberta,Canada,Canada,200001
629966,"Rice, Stephen A",SUP,Supervisor,Directeur de recherche,CBAA,University of Alberta,Alberta,Alberta,Canada,Canada,200001
629966,"Mossman, Karen L",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CEBA,McMaster University,Ontario,Ontario,Canada,Canada,200001
675171,"Burke, John M",SUP1,Primary Supervisor,Directeur principal,STAA,University of Vermont (Burlington),Vermont,Vermont,United States,États-Unis,200001
675171,"Pinard, Robert",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,STAA,University of Vermont (Burlington),Vermont,Vermont,United States,États-Unis,200001
518293,"Bedard, Paul J",SUP1,Primary Supervisor,Directeur principal,CFBA,Université Laval,Québec,Québec,Canada,Canada,200001
518293,"Bouchard, Pascale",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CFBA,Université Laval,Québec,Québec,Canada,Canada,200001
506970,"Brunetti, Craig R",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CEMA,"Trent University (Peterborough, Ontario)",Ontario,Ontario,Canada,Canada,200001
506970,"Carroll, Sean B",SUP1,Primary Supervisor,Directeur principal,SXAA,University of Wisconsin,Wisconsin,Wisconsin,United States,États-Unis,200001
776754,"Magoski, Neil S",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CEDA,"Queen's University (Kingston, Ontario)",Ontario,Ontario,Canada,Canada,200001
776754,"Kaczmarek, Leonard",SUP1,Primary Supervisor,Directeur principal,UGAA,Yale University (Connecticut),Connecticut,Connecticut,United States,États-Unis,200001
92856,"Newhouse, Joseph P",SUP1,Primary Supervisor,Directeur principal,UVAA,Harvard University (Massachusetts),Massachusetts,Massachusetts,United States,États-Unis,200001
92856,"Gnam, William H",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CEAH,Centre for Addiction and Mental Health (Toronto)/Centre de toxicomanie et de santé mentale,Ontario,Ontario,Canada,Canada,200001
72034,"Daneman, Denis",SUP1,Primary Supervisor,Directeur principal,CEAB,Hospital for Sick Children (Toronto),Ontario,Ontario,Canada,Canada,200001
72034,"Hamilton, Jill K",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CEAB,Hospital for Sick Children (Toronto),Ontario,Ontario,Canada,Canada,200001
171586,"Macleod, Stuart M",SUP1,Primary Supervisor,Directeur principal,BCCI,BC Children's Hospital Research Institute,British Columbia,Colombie-Britannique,Canada,Canada,200001
171586,"Labiris, Nancy R",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CEBA,McMaster University,Ontario,Ontario,Canada,Canada,200001
737993,"Drucker, Daniel J",SUP1,Primary Supervisor,Directeur principal,CEAA,University of Toronto,Ontario,Ontario,Canada,Canada,200001
737993,"Trinh, Denny K",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CEAA,University of Toronto,Ontario,Ontario,Canada,Canada,200001
737993,"NEWGARD, CHRISTOPHER B",SUP,Supervisor,Directeur de recherche,SHCA,Duke University (North Carolina),North Carolina,Caroline du Nord,United States,États-Unis,200001
643445,"Exner, Derek V",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CBBA,University of Calgary,Alberta,Alberta,Canada,Canada,200001
643445,"Domanski, Michael J",SUP1,Primary Supervisor,Directeur principal,AANS,University of Maryland,Maryland,Maryland,United States,États-Unis,200001
521803,"Murphy, Richard A",SUP1,Primary Supervisor,Directeur principal,ADBC,Montreal Neurological Institute/Institut neurologique de Montréal,Québec,Québec,Canada,Canada,200001
521803,"Fon, Edward A",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,ADBC,Montreal Neurological Institute/Institut neurologique de Montréal,Québec,Québec,Canada,Canada,200001
697609,"Karsan, Aly",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,BCAV,"BC Cancer, part of PHSA (Vancouver)",British Columbia,Colombie-Britannique,Canada,Canada,200001
585934,"Gallie, Brenda L",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CEAB,Hospital for Sick Children (Toronto),Ontario,Ontario,Canada,Canada,200001
796287,"Grinstein, Sergio",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CEAB,Hospital for Sick Children (Toronto),Ontario,Ontario,Canada,Canada,200001
959602,"Sanche, Léon",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CFDA,Université de Sherbrooke,Québec,Québec,Canada,Canada,200001
774714,"Bleackley, Robert C",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CBAA,University of Alberta,Alberta,Alberta,Canada,Canada,200001
610692,"Kramer, Michael S",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CFAA,McGill University/Université McGill,Québec,Québec,Canada,Canada,200001
545310,"Cohen, Marsha M",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CEAN,Women's College Hospital (Toronto),Ontario,Ontario,Canada,Canada,200001
594906,"Suissa, Samy",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,CFAA,McGill University/Université McGill,Québec,Québec,Canada,Canada,200001
587881,"Mustard, Cameron A",NPI,Nominated Principal Investigator,Chercheur principal qui parraine,ADZY,Institute for Work & Health (Toronto),Ontario,Ontario,Canada,Canada,200001
