Academic Year,Level,TAP Level of Study,TAP Sector Group,Recipient Age Group,TAP Financial Status,TAP Recipient Dollars
2000,U,2 yr Undergrad,8-OTHER,under age 22,Financial_Dependent,3497.0
2005,U,2 yr Undergrad,6-BUS. DEGREE,age 26 - 35,Financial_Independent,84764.0
2017,U,4 yr Undergrad,4-SUNY CC,under age 22,Financial_Dependent,750.0
2008,U,2 yr Undergrad,4-SUNY CC,age 26 - 35,Financial_Independent,41294.0
2011,U,4 yr Undergrad,6-BUS. DEGREE,age 36 - 50,Financial_Independent,7454.67
2005,U,2 yr Undergrad,1-CUNY SR,age 26 - 35,Financial_Independent,4508.06
2007,U,2 yr Undergrad,5-INDEPENDENT,under age 22,Financial_Dependent,1843.0
2003,U,2 yr Undergrad,4-SUNY CC,age 26 - 35,Financial_Independent,1000.0
2010,U,4 yr Undergrad,5-INDEPENDENT,age 22 - 25,Financial_Independent,28387.7
2012,U,4 yr Undergrad,4-SUNY CC,under age 22,Financial_Dependent,3000.0
2016,U,4 yr Undergrad,3-SUNY SO,under age 22,Financial_Dependent,1000.0
2013,U,2 yr Undergrad,5-INDEPENDENT,over age 50,Financial_Independent,3025.0
2012,U,4 yr Undergrad,3-SUNY SO,under age 22,Financial_Dependent,3500.0
2006,U,4 yr Undergrad,5-INDEPENDENT,age 36 - 50,Financial_Independent,18110.75
2001,U,2 yr Undergrad,3-SUNY SO,age 22 - 25,Financial_Independent,1899.5
2014,U,4 yr Undergrad,6-BUS. DEGREE,age 22 - 25,Financial_Dependent,500.01
2003,U,2 yr Undergrad,8-OTHER,age 22 - 25,Financial_Dependent,250.0
2005,U,5 yr Undergrad,3-SUNY SO,under age 22,Financial_Dependent,250.0
2002,G,Grad,5-INDEPENDENT,age 36 - 50,Financial_Independent,2194.0
2014,U,4 yr Undergrad,6-BUS. DEGREE,age 26 - 35,Financial_Independent,2106.17
2012,U,2 yr Undergrad,4-SUNY CC,age 22 - 25,Financial_Dependent,9895.88
2003,U,4 yr Undergrad,3-SUNY SO,age 26 - 35,Financial_Dependent,500.0
2001,U,4 yr Undergrad,5-INDEPENDENT,age 22 - 25,Financial_Independent,70850.0
2014,U,4 yr Undergrad,3-SUNY SO,age 36 - 50,Financial_Independent,2095.0
2002,U,2 yr Undergrad,2-CUNY CC,under age 22,Financial_Dependent,1020.85
2008,U,4 yr Undergrad,3-SUNY SO,age 36 - 50,Financial_Independent,5387.5
2001,G,Grad,5-INDEPENDENT,age 22 - 25,Financial_Independent,289987.27
2019,U,2 yr Undergrad,4-SUNY CC,age 22 - 25,Financial_Independent,254.02
2006,U,2 yr Undergrad,4-SUNY CC,over age 50,Financial_Independent,4913.5
2000,U,2 yr Undergrad,3-SUNY SO,age 22 - 25,Financial_Independent,983.51
2006,U,2 yr Undergrad,5-INDEPENDENT,under age 22,Financial_Independent,1815.0
2019,U,4 yr Undergrad,4-SUNY CC,age 22 - 25,Financial_Dependent,254.02
2007,U,2 yr Undergrad,6-BUS. DEGREE,age 26 - 35,Financial_Dependent,650949.59
2019,U,2 yr Undergrad,6-BUS. DEGREE,over age 50,Financial_Independent,10270.7
2002,G,Grad,5-INDEPENDENT,age 26 - 35,Financial_Independent,918.75
2013,U,2 yr Undergrad,4-SUNY CC,age 22 - 25,Financial_Independent,7706.31
2011,U,2 yr Undergrad,4-SUNY CC,over age 50,Financial_Independent,500.0
2005,U,2 yr Undergrad,7-BUS. NON-DEG,age 22 - 25,Financial_Independent,599.0
2017,U,4 yr Undergrad,5-INDEPENDENT,age 22 - 25,Financial_Dependent,4080.0
2009,U,4 yr Undergrad,1-CUNY SR,age 36 - 50,Financial_Independent,500.0
2010,U,2 yr Undergrad,4-SUNY CC,age 26 - 35,Financial_Dependent,2334.0
2019,U,2 yr Undergrad,2-CUNY CC,under age 22,Financial_Dependent,36430.21
2017,U,2 yr Undergrad,4-SUNY CC,age 22 - 25,Financial_Independent,2575.0
2004,U,5 yr Undergrad,3-SUNY SO,age 22 - 25,Financial_Dependent,2870.5
2018,U,4 yr Undergrad,6-BUS. DEGREE,age 36 - 50,Financial_Independent,3921.38
2019,U,4 yr Undergrad,1-CUNY SR,age 26 - 35,Financial_Independent,13039.83
2002,U,4 yr Undergrad,1-CUNY SR,age 22 - 25,Financial_Independent,28750.0
2015,U,4 yr Undergrad,1-CUNY SR,over age 50,Financial_Independent,125.0
2007,U,4 yr Undergrad,3-SUNY SO,age 36 - 50,Financial_Independent,3016.5
2004,U,2 yr Undergrad,1-CUNY SR,age 22 - 25,Financial_Dependent,17800.27
2018,U,4 yr Undergrad,3-SUNY SO,age 26 - 35,Financial_Independent,5065.0
2009,U,2 yr Undergrad,3-SUNY SO,age 26 - 35,Financial_Dependent,1576.0
2007,U,2 yr Undergrad,2-CUNY CC,under age 22,Financial_Dependent,1205621.5
2003,U,5 yr Undergrad,3-SUNY SO,age 22 - 25,Financial_Dependent,2181.65
2002,G,Grad,1-CUNY SR,under age 22,Financial_Dependent,550.0
2012,U,4 yr Undergrad,1-CUNY SR,age 26 - 35,Financial_Independent,25217.5
2018,U,2 yr Undergrad,4-SUNY CC,age 26 - 35,Financial_Dependent,3427.0
2009,U,4 yr Undergrad,3-SUNY SO,age 36 - 50,Financial_Independent,500.0
2016,U,5 yr Undergrad,9-CHAPTER XXII,under age 22,Financial_Dependent,12207.0
2016,U,2 yr Undergrad,5-INDEPENDENT,age 26 - 35,Financial_Independent,14398.24
2004,U,2 yr Undergrad,5-INDEPENDENT,under age 22,Financial_Dependent,20572.5
2013,U,4 yr Undergrad,1-CUNY SR,over age 50,Financial_Independent,18625.0
2009,U,4 yr Undergrad,5-INDEPENDENT,age 22 - 25,Financial_Independent,14387.5
2019,U,4 yr Undergrad,3-SUNY SO,under age 22,Financial_Dependent,206147.86
2013,U,5 yr Undergrad,1-CUNY SR,under age 22,Financial_Dependent,49000.0
2011,U,2 yr Undergrad,3-SUNY SO,under age 22,Financial_Dependent,311861.5
2001,U,4 yr Undergrad,5-INDEPENDENT,age 26 - 35,Financial_Independent,131988.51
2017,U,4 yr Undergrad,3-SUNY SO,under age 22,Financial_Independent,449.0
2014,U,2 yr Undergrad,5-INDEPENDENT,over age 50,Financial_Independent,1870.0
2019,U,2 yr Undergrad,5-INDEPENDENT,age 26 - 35,Financial_Independent,1553.56
2011,U,4 yr Undergrad,1-CUNY SR,age 22 - 25,Financial_Dependent,128289.0
2007,U,2 yr Undergrad,3-SUNY SO,age 26 - 35,Financial_Independent,1629.0
2015,U,4 yr Undergrad,3-SUNY SO,under age 22,Financial_Dependent,1007916.88
2018,U,4 yr Undergrad,1-CUNY SR,age 22 - 25,Financial_Independent,163291.72
2001,U,4 yr Undergrad,3-SUNY SO,age 22 - 25,Financial_Independent,425.0
2005,U,4 yr Undergrad,3-SUNY SO,age 26 - 35,Financial_Independent,250.0
2015,U,2 yr Undergrad,1-CUNY SR,age 22 - 25,Financial_Independent,2191.0
2016,U,2 yr Undergrad,6-BUS. DEGREE,age 36 - 50,Financial_Independent,42611.5
2014,U,2 yr Undergrad,4-SUNY CC,age 36 - 50,Financial_Independent,889.0
2010,U,2 yr Undergrad,3-SUNY SO,age 36 - 50,Financial_Independent,4219.25
2001,U,4 yr Undergrad,3-SUNY SO,age 22 - 25,Financial_Independent,498.0
2003,U,2 yr Undergrad,5-INDEPENDENT,age 22 - 25,Financial_Dependent,7890.5
2012,U,4 yr Undergrad,6-BUS. DEGREE,age 22 - 25,Financial_Independent,853.0
2000,U,4 yr Undergrad,5-INDEPENDENT,age 26 - 35,Financial_Independent,10212.5
2015,U,2 yr Undergrad,1-CUNY SR,under age 22,Financial_Dependent,61064.0
2008,U,4 yr Undergrad,1-CUNY SR,age 26 - 35,Financial_Independent,46410.75
2001,U,2 yr Undergrad,2-CUNY CC,age 22 - 25,Financial_Dependent,1700.0
2013,U,5 yr Undergrad,3-SUNY SO,age 36 - 50,Financial_Independent,1911.5
2014,U,2 yr Undergrad,3-SUNY SO,age 36 - 50,Financial_Independent,5180.0
2005,U,2 yr Undergrad,2-CUNY CC,age 26 - 35,Financial_Dependent,1518.0
2015,U,4 yr Undergrad,1-CUNY SR,age 36 - 50,Financial_Independent,75791.88
2011,U,2 yr Undergrad,5-INDEPENDENT,age 36 - 50,Financial_Independent,57529.17
2019,U,4 yr Undergrad,5-INDEPENDENT,over age 50,Financial_Independent,26479.87
2001,U,2 yr Undergrad,4-SUNY CC,under age 22,Financial_Dependent,17637.5
2005,U,2 yr Undergrad,6-BUS. DEGREE,over age 50,Financial_Independent,3525.0
2010,U,2 yr Undergrad,6-BUS. DEGREE,age 22 - 25,Financial_Independent,200.5
2005,U,4 yr Undergrad,6-BUS. DEGREE,over age 50,Financial_Independent,11325.99
2008,U,2 yr Undergrad,4-SUNY CC,age 22 - 25,Financial_Independent,1373.0
2011,U,4 yr Undergrad,3-SUNY SO,age 22 - 25,Financial_Independent,1818.75
2003,U,2 yr Undergrad,1-CUNY SR,age 36 - 50,Financial_Independent,250.0
2003,U,5 yr Undergrad,5-INDEPENDENT,under age 22,Financial_Independent,1224.0
2016,U,4 yr Undergrad,4-SUNY CC,age 22 - 25,Financial_Dependent,1000.0
2017,U,4 yr Undergrad,1-CUNY SR,age 22 - 25,Financial_Independent,52000.5
2009,U,2 yr Undergrad,6-BUS. DEGREE,age 26 - 35,Financial_Independent,500.0
2015,U,2 yr Undergrad,5-INDEPENDENT,age 22 - 25,Financial_Dependent,1250.0
2003,U,4 yr Undergrad,6-BUS. DEGREE,under age 22,Financial_Dependent,65531.5
2012,U,2 yr Undergrad,2-CUNY CC,age 26 - 35,Financial_Independent,5775.0
2016,U,2 yr Undergrad,1-CUNY SR,under age 22,Financial_Dependent,5000.0
2012,U,2 yr Undergrad,2-CUNY CC,age 26 - 35,Financial_Independent,50861.71
2018,U,2 yr Undergrad,2-CUNY CC,age 22 - 25,Financial_Independent,39610.5
2006,U,5 yr Undergrad,6-BUS. DEGREE,under age 22,Financial_Dependent,3415.0
2002,U,5 yr Undergrad,1-CUNY SR,age 26 - 35,Financial_Independent,1897.0
2010,U,4 yr Undergrad,3-SUNY SO,age 26 - 35,Financial_Independent,413.0
2001,U,2 yr Undergrad,4-SUNY CC,age 26 - 35,Financial_Independent,1806.25
2004,U,2 yr Undergrad,2-CUNY CC,age 26 - 35,Financial_Independent,500.0
2001,U,2 yr Undergrad,6-BUS. DEGREE,age 26 - 35,Financial_Independent,4168.66
2015,U,4 yr Undergrad,3-SUNY SO,age 22 - 25,Financial_Dependent,2250.0
2005,U,2 yr Undergrad,6-BUS. DEGREE,age 26 - 35,Financial_Dependent,5083.34
2001,U,4 yr Undergrad,5-INDEPENDENT,under age 22,Financial_Dependent,212.5
2003,U,2 yr Undergrad,4-SUNY CC,under age 22,Financial_Dependent,435862.25
2003,U,4 yr Undergrad,6-BUS. DEGREE,age 22 - 25,Financial_Dependent,5596.32
2004,U,2 yr Undergrad,2-CUNY CC,under age 22,Financial_Dependent,514564.3
2006,U,4 yr Undergrad,1-CUNY SR,age 26 - 35,Financial_Dependent,8815.5
2015,U,4 yr Undergrad,3-SUNY SO,under age 22,Financial_Dependent,165111.0
2003,U,2 yr Undergrad,4-SUNY CC,over age 50,Financial_Independent,250.0
2003,U,5 yr Undergrad,3-SUNY SO,age 26 - 35,Financial_Independent,3989.5
2008,U,4 yr Undergrad,5-INDEPENDENT,age 36 - 50,Financial_Independent,6527.75
2006,U,4 yr Undergrad,5-INDEPENDENT,age 26 - 35,Financial_Dependent,3951.0
2005,U,4 yr Undergrad,5-INDEPENDENT,age 26 - 35,Financial_Independent,1250.0
2010,U,4 yr Undergrad,3-SUNY SO,age 22 - 25,Financial_Dependent,1038.5
2011,U,4 yr Undergrad,9-CHAPTER XXII,age 22 - 25,Financial_Dependent,250.0
2011,U,2 yr Undergrad,2-CUNY CC,under age 22,Financial_Independent,4618.0
2000,U,2 yr Undergrad,6-BUS. DEGREE,age 22 - 25,Financial_Independent,1793.34
2006,U,2 yr Undergrad,5-INDEPENDENT,age 26 - 35,Financial_Independent,250.0
2000,U,2 yr Undergrad,4-SUNY CC,under age 22,Financial_Independent,627.75
2018,U,5 yr Undergrad,4-SUNY CC,age 22 - 25,Financial_Dependent,2532.5
2007,G,Grad,5-INDEPENDENT,age 22 - 25,Financial_Independent,1012.5
2011,U,4 yr Undergrad,1-CUNY SR,age 22 - 25,Financial_Dependent,9767.5
2008,U,5 yr Undergrad,5-INDEPENDENT,age 22 - 25,Financial_Independent,1824.0
2010,U,4 yr Undergrad,3-SUNY SO,age 36 - 50,Financial_Independent,1947.5
2001,U,2 yr Undergrad,2-CUNY CC,under age 22,Financial_Dependent,6354.73
2003,U,2 yr Undergrad,2-CUNY CC,age 36 - 50,Financial_Independent,28488.61
2002,U,4 yr Undergrad,6-BUS. DEGREE,age 26 - 35,Financial_Dependent,5557.5
2015,U,4 yr Undergrad,1-CUNY SR,age 26 - 35,Financial_Dependent,62920.0
2015,U,4 yr Undergrad,3-SUNY SO,under age 22,Financial_Independent,2685.5
2019,U,2 yr Undergrad,6-BUS. DEGREE,age 26 - 35,Financial_Independent,1027.07
2009,U,4 yr Undergrad,6-BUS. DEGREE,age 26 - 35,Financial_Independent,15272.63
2000,U,4 yr Undergrad,5-INDEPENDENT,age 26 - 35,Financial_Dependent,13121.5
2016,U,4 yr Undergrad,5-INDEPENDENT,age 36 - 50,Financial_Independent,5332.83
2001,U,2 yr Undergrad,8-OTHER,under age 22,Financial_Dependent,8050.0
2002,U,2 yr Undergrad,5-INDEPENDENT,age 22 - 25,Financial_Independent,8250.0
2008,U,2 yr Undergrad,2-CUNY CC,age 26 - 35,Financial_Independent,3500.0
2014,U,2 yr Undergrad,5-INDEPENDENT,age 22 - 25,Financial_Dependent,1803.0
2006,U,4 yr Undergrad,3-SUNY SO,under age 22,Financial_Dependent,69524.5
2005,U,4 yr Undergrad,3-SUNY SO,age 36 - 50,Financial_Independent,1613.0
2001,U,4 yr Undergrad,1-CUNY SR,over age 50,Financial_Independent,212.5
2019,U,2 yr Undergrad,6-BUS. DEGREE,age 26 - 35,Financial_Independent,218648.16
2001,U,2 yr Undergrad,2-CUNY CC,over age 50,Financial_Independent,2463.0
2005,U,2 yr Undergrad,3-SUNY SO,age 36 - 50,Financial_Independent,4466.5
2009,G,Grad,5-INDEPENDENT,age 22 - 25,Financial_Independent,487.5
2009,U,4 yr Undergrad,6-BUS. DEGREE,age 26 - 35,Financial_Independent,5487.75
2019,U,2 yr Undergrad,5-INDEPENDENT,age 36 - 50,Financial_Independent,1668.6
2016,U,5 yr Undergrad,5-INDEPENDENT,age 22 - 25,Financial_Dependent,2844.0
2002,U,4 yr Undergrad,6-BUS. DEGREE,under age 22,Financial_Dependent,1000.0
2014,U,2 yr Undergrad,2-CUNY CC,over age 50,Financial_Independent,16688.64
2016,U,2 yr Undergrad,2-CUNY CC,age 26 - 35,Financial_Dependent,750.0
2014,U,5 yr Undergrad,1-CUNY SR,under age 22,Financial_Dependent,16525.5
2019,U,2 yr Undergrad,3-SUNY SO,under age 22,Financial_Independent,91922.56
2002,U,2 yr Undergrad,3-SUNY SO,age 26 - 35,Financial_Independent,250.0
2013,U,4 yr Undergrad,1-CUNY SR,age 36 - 50,Financial_Independent,2685.0
2001,U,4 yr Undergrad,3-SUNY SO,age 26 - 35,Financial_Dependent,425.0
2006,U,4 yr Undergrad,5-INDEPENDENT,age 22 - 25,Financial_Independent,28957.84
2004,U,4 yr Undergrad,3-SUNY SO,age 22 - 25,Financial_Dependent,55840.35
2013,U,2 yr Undergrad,6-BUS. DEGREE,age 22 - 25,Financial_Dependent,2416.67
2003,U,4 yr Undergrad,1-CUNY SR,under age 22,Financial_Dependent,40291.7
2018,U,4 yr Undergrad,1-CUNY SR,age 22 - 25,Financial_Dependent,242521.0
2001,U,4 yr Undergrad,6-BUS. DEGREE,age 22 - 25,Financial_Independent,4190.0
2000,U,2 yr Undergrad,3-SUNY SO,under age 22,Financial_Dependent,275.0
2007,U,2 yr Undergrad,5-INDEPENDENT,age 22 - 25,Financial_Dependent,14440.5
2018,U,2 yr Undergrad,4-SUNY CC,under age 22,Financial_Dependent,1145364.89
2000,U,5 yr Undergrad,3-SUNY SO,age 26 - 35,Financial_Independent,394.0
2000,U,2 yr Undergrad,4-SUNY CC,age 26 - 35,Financial_Dependent,9180.27
2018,U,4 yr Undergrad,5-INDEPENDENT,age 36 - 50,Financial_Independent,2689.5
2008,U,2 yr Undergrad,1-CUNY SR,age 22 - 25,Financial_Dependent,250.0
2007,U,4 yr Undergrad,6-BUS. DEGREE,age 36 - 50,Financial_Independent,625.0
2003,U,4 yr Undergrad,6-BUS. DEGREE,age 22 - 25,Financial_Dependent,41967.2
2004,U,2 yr Undergrad,2-CUNY CC,age 22 - 25,Financial_Dependent,250.0
2008,U,4 yr Undergrad,3-SUNY SO,under age 22,Financial_Dependent,87203.7
2003,U,4 yr Undergrad,1-CUNY SR,age 22 - 25,Financial_Dependent,2750.0
2010,U,2 yr Undergrad,3-SUNY SO,age 36 - 50,Financial_Independent,632.5
2003,U,5 yr Undergrad,1-CUNY SR,under age 22,Financial_Dependent,1935.0
2008,U,5 yr Undergrad,4-SUNY CC,under age 22,Financial_Dependent,1392.0
2005,U,2 yr Undergrad,2-CUNY CC,age 22 - 25,Financial_Dependent,250.0
2010,U,2 yr Undergrad,2-CUNY CC,age 26 - 35,Financial_Independent,35610.0
2015,U,2 yr Undergrad,2-CUNY CC,under age 22,Financial_Independent,9308.59
2019,U,2 yr Undergrad,1-CUNY SR,age 26 - 35,Financial_Independent,5339.1
2019,U,4 yr Undergrad,5-INDEPENDENT,age 22 - 25,Financial_Dependent,7190.03
2009,U,2 yr Undergrad,2-CUNY CC,age 26 - 35,Financial_Independent,75863.1
2001,U,2 yr Undergrad,6-BUS. DEGREE,age 22 - 25,Financial_Dependent,147859.97
2006,U,2 yr Undergrad,2-CUNY CC,age 26 - 35,Financial_Independent,4129.75
2013,U,4 yr Undergrad,3-SUNY SO,age 36 - 50,Financial_Independent,500.0
2004,U,2 yr Undergrad,3-SUNY SO,age 36 - 50,Financial_Independent,3000.0
2004,G,Grad,5-INDEPENDENT,age 26 - 35,Financial_Independent,525.99
2000,U,4 yr Undergrad,3-SUNY SO,age 22 - 25,Financial_Dependent,2058.0
2012,U,4 yr Undergrad,5-INDEPENDENT,age 26 - 35,Financial_Independent,22748.01
2016,U,4 yr Undergrad,4-SUNY CC,age 22 - 25,Financial_Dependent,1480.5
2010,U,4 yr Undergrad,6-BUS. DEGREE,age 36 - 50,Financial_Independent,625.5
2000,U,2 yr Undergrad,8-OTHER,age 36 - 50,Financial_Independent,2302.0
2011,U,4 yr Undergrad,5-INDEPENDENT,age 26 - 35,Financial_Independent,190058.66
2002,U,2 yr Undergrad,6-BUS. DEGREE,age 22 - 25,Financial_Dependent,1088.67
2005,U,2 yr Undergrad,5-INDEPENDENT,age 26 - 35,Financial_Independent,5256.5
2017,U,2 yr Undergrad,5-INDEPENDENT,under age 22,Financial_Dependent,461687.01
2002,U,2 yr Undergrad,3-SUNY SO,age 36 - 50,Financial_Independent,1117.5
2007,U,2 yr Undergrad,4-SUNY CC,age 26 - 35,Financial_Independent,13282.0
2000,U,2 yr Undergrad,1-CUNY SR,under age 22,Financial_Dependent,162.5
2016,U,4 yr Undergrad,3-SUNY SO,age 22 - 25,Financial_Independent,41866.24
2000,U,4 yr Undergrad,5-INDEPENDENT,age 22 - 25,Financial_Independent,19434.5
2009,U,4 yr Undergrad,3-SUNY SO,under age 22,Financial_Independent,4718.5
2002,U,2 yr Undergrad,3-SUNY SO,under age 22,Financial_Dependent,250.0
2010,U,4 yr Undergrad,3-SUNY SO,under age 22,Financial_Dependent,143311.28
2010,U,4 yr Undergrad,3-SUNY SO,age 36 - 50,Financial_Independent,3856.7
2012,U,4 yr Undergrad,1-CUNY SR,age 22 - 25,Financial_Dependent,104784.0
2009,U,2 yr Undergrad,5-INDEPENDENT,age 26 - 35,Financial_Independent,6151.0
2002,U,2 yr Undergrad,5-INDEPENDENT,age 26 - 35,Financial_Independent,2968.5
2011,U,4 yr Undergrad,6-BUS. DEGREE,age 22 - 25,Financial_Dependent,63378.51
2007,U,2 yr Undergrad,5-INDEPENDENT,age 26 - 35,Financial_Dependent,2500.0
2019,U,2 yr Undergrad,5-INDEPENDENT,age 36 - 50,Financial_Independent,7957.83
2013,U,2 yr Undergrad,6-BUS. DEGREE,age 26 - 35,Financial_Dependent,1666.67
2001,U,2 yr Undergrad,1-CUNY SR,age 26 - 35,Financial_Independent,1294.5
2005,U,2 yr Undergrad,3-SUNY SO,age 22 - 25,Financial_Dependent,250.0
2007,U,4 yr Undergrad,4-SUNY CC,age 22 - 25,Financial_Dependent,11317.5
2010,U,4 yr Undergrad,3-SUNY SO,age 26 - 35,Financial_Independent,158912.86
2011,U,2 yr Undergrad,1-CUNY SR,age 36 - 50,Financial_Independent,944.5
2010,U,2 yr Undergrad,6-BUS. DEGREE,over age 50,Financial_Independent,1895.83
2002,U,2 yr Undergrad,2-CUNY CC,under age 22,Financial_Dependent,500.0
2000,U,2 yr Undergrad,5-INDEPENDENT,under age 22,Financial_Dependent,962.5
2008,U,2 yr Undergrad,4-SUNY CC,age 26 - 35,Financial_Independent,237682.63
2004,U,2 yr Undergrad,5-INDEPENDENT,age 36 - 50,Financial_Independent,8391.0
2005,U,4 yr Undergrad,5-INDEPENDENT,age 22 - 25,Financial_Dependent,2000.0
2011,U,2 yr Undergrad,2-CUNY CC,age 36 - 50,Financial_Independent,803.0
2005,U,2 yr Undergrad,2-CUNY CC,age 22 - 25,Financial_Independent,53653.8
2013,U,4 yr Undergrad,3-SUNY SO,under age 22,Financial_Dependent,1384648.22
2007,U,2 yr Undergrad,6-BUS. DEGREE,age 26 - 35,Financial_Independent,5218.29
2013,U,4 yr Undergrad,1-CUNY SR,age 36 - 50,Financial_Independent,1737.5
2014,U,2 yr Undergrad,1-CUNY SR,age 36 - 50,Financial_Independent,1282.0
2019,U,2 yr Undergrad,5-INDEPENDENT,age 26 - 35,Financial_Independent,2900.67
2011,U,2 yr Undergrad,4-SUNY CC,under age 22,Financial_Dependent,3004124.17
2005,U,4 yr Undergrad,1-CUNY SR,age 22 - 25,Financial_Dependent,139164.19
2014,U,4 yr Undergrad,3-SUNY SO,over age 50,Financial_Independent,1303.0
2018,U,2 yr Undergrad,4-SUNY CC,under age 22,Financial_Independent,67400.0
2001,U,2 yr Undergrad,4-SUNY CC,over age 50,Financial_Independent,12839.5
2013,U,2 yr Undergrad,4-SUNY CC,age 36 - 50,Financial_Independent,250.0
2003,U,2 yr Undergrad,1-CUNY SR,age 36 - 50,Financial_Independent,21889.0
2009,U,2 yr Undergrad,6-BUS. DEGREE,age 36 - 50,Financial_Independent,4740.83
2001,U,4 yr Undergrad,3-SUNY SO,under age 22,Financial_Dependent,12616.5
2001,U,2 yr Undergrad,5-INDEPENDENT,age 36 - 50,Financial_Independent,67468.75
2017,U,4 yr Undergrad,3-SUNY SO,age 36 - 50,Financial_Independent,1750.0
2008,U,4 yr Undergrad,3-SUNY SO,over age 50,Financial_Independent,788.5
2009,U,2 yr Undergrad,6-BUS. DEGREE,age 22 - 25,Financial_Independent,86810.14
2018,U,2 yr Undergrad,4-SUNY CC,over age 50,Financial_Independent,7288.0
2001,U,2 yr Undergrad,6-BUS. DEGREE,age 36 - 50,Financial_Independent,34985.83
2013,U,2 yr Undergrad,4-SUNY CC,age 36 - 50,Financial_Independent,250.0
2005,U,2 yr Undergrad,4-SUNY CC,age 26 - 35,Financial_Dependent,500.0
2011,U,4 yr Undergrad,1-CUNY SR,age 36 - 50,Financial_Independent,250.0
2018,U,2 yr Undergrad,4-SUNY CC,over age 50,Financial_Independent,2250.0
2010,U,2 yr Undergrad,2-CUNY CC,under age 22,Financial_Dependent,530001.5
2007,U,4 yr Undergrad,6-BUS. DEGREE,age 26 - 35,Financial_Dependent,13908.33
2003,U,2 yr Undergrad,4-SUNY CC,age 36 - 50,Financial_Independent,2125.0
2017,U,4 yr Undergrad,6-BUS. DEGREE,age 22 - 25,Financial_Dependent,1250.0
2007,U,4 yr Undergrad,6-BUS. DEGREE,age 26 - 35,Financial_Independent,333.34
2012,U,2 yr Undergrad,5-INDEPENDENT,under age 22,Financial_Dependent,750.0
2011,U,4 yr Undergrad,5-INDEPENDENT,age 22 - 25,Financial_Dependent,194331.5
2015,U,4 yr Undergrad,5-INDEPENDENT,age 26 - 35,Financial_Independent,4190.0
2006,U,2 yr Undergrad,4-SUNY CC,age 22 - 25,Financial_Dependent,1000.0
2002,U,2 yr Undergrad,3-SUNY SO,age 26 - 35,Financial_Independent,65425.51
2014,U,2 yr Undergrad,6-BUS. DEGREE,age 36 - 50,Financial_Independent,4800.0
2003,U,2 yr Undergrad,7-BUS. NON-DEG,over age 50,Financial_Independent,32400.0
2006,U,2 yr Undergrad,4-SUNY CC,under age 22,Financial_Dependent,110500.0
2002,U,4 yr Undergrad,1-CUNY SR,over age 50,Financial_Independent,101003.35
2007,G,Grad,3-SUNY SO,age 22 - 25,Financial_Independent,2925.0
2011,U,4 yr Undergrad,3-SUNY SO,under age 22,Financial_Dependent,3000.0
2000,U,2 yr Undergrad,1-CUNY SR,age 22 - 25,Financial_Dependent,77773.52
2006,U,2 yr Undergrad,4-SUNY CC,age 22 - 25,Financial_Independent,500.0
2017,U,2 yr Undergrad,6-BUS. DEGREE,over age 50,Financial_Independent,13279.0
2010,U,4 yr Undergrad,6-BUS. DEGREE,age 26 - 35,Financial_Independent,11864.0
2003,U,2 yr Undergrad,6-BUS. DEGREE,age 22 - 25,Financial_Independent,13713.33
2012,U,2 yr Undergrad,5-INDEPENDENT,over age 50,Financial_Independent,2606.0
2009,U,2 yr Undergrad,6-BUS. DEGREE,age 36 - 50,Financial_Independent,4363.0
2003,U,2 yr Undergrad,6-BUS. DEGREE,age 26 - 35,Financial_Independent,89714.33
2006,U,4 yr Undergrad,3-SUNY SO,age 26 - 35,Financial_Independent,23909.0
2018,U,2 yr Undergrad,4-SUNY CC,over age 50,Financial_Independent,7416.0
2003,U,2 yr Undergrad,3-SUNY SO,over age 50,Financial_Independent,10837.5
2010,U,2 yr Undergrad,4-SUNY CC,age 22 - 25,Financial_Dependent,18461.25
2005,U,2 yr Undergrad,5-INDEPENDENT,age 22 - 25,Financial_Dependent,16609.5
2012,U,4 yr Undergrad,5-INDEPENDENT,under age 22,Financial_Dependent,13809.5
2006,U,4 yr Undergrad,5-INDEPENDENT,age 26 - 35,Financial_Independent,500.0
2002,U,4 yr Undergrad,5-INDEPENDENT,age 26 - 35,Financial_Dependent,1000.0
2010,U,4 yr Undergrad,2-CUNY CC,age 22 - 25,Financial_Independent,1413.0
2001,U,2 yr Undergrad,7-BUS. NON-DEG,over age 50,Financial_Independent,4116.0
2010,U,5 yr Undergrad,3-SUNY SO,age 36 - 50,Financial_Independent,968.75
2008,U,2 yr Undergrad,4-SUNY CC,age 26 - 35,Financial_Dependent,18386.0
2002,U,4 yr Undergrad,1-CUNY SR,age 22 - 25,Financial_Dependent,158526.13
2017,U,4 yr Undergrad,1-CUNY SR,age 36 - 50,Financial_Independent,2000.0
2000,U,4 yr Undergrad,5-INDEPENDENT,age 36 - 50,Financial_Independent,55671.0
2002,U,4 yr Undergrad,1-CUNY SR,under age 22,Financial_Dependent,229327.06
2009,U,4 yr Undergrad,5-INDEPENDENT,under age 22,Financial_Dependent,8872.0
2001,U,2 yr Undergrad,1-CUNY SR,age 26 - 35,Financial_Independent,7210.5
2017,U,2 yr Undergrad,2-CUNY CC,age 26 - 35,Financial_Independent,1750.0
2019,U,4 yr Undergrad,3-SUNY SO,age 36 - 50,Financial_Independent,1310.96
