OpenedDate,OpenedYear,PracticeCode,PracticeName,BusinessCategory,BusinessName,BusinessCity,BusinessState,BusinessZip
11/23/2020,2020,998,Governement agency complaint,Utilities,Snohomish County PUD,Everett,WA,98206    
05/22/2014,2014,3,Contest/Sweepstakes advertising,Unclassified Establishments,Carla Streetman/Fly A US Airline,,  ,         
10/23/2015,2015,316,Billing Issues,Books/Magazines & Directory Publishers,Progressive Business Publications,Malvern,PA,19355    
11/05/2019,2019,13,Misrepresentation of product or service,Contractors,LeafFilter North LLC,Hudson,OH,44236    
09/08/2016,2016,405,Credit Reporting Error,Auto Sales,Titus-Will Motors - Olympia,Olympia,WA,98502    
08/03/2018,2018,303,Questionable Quality Product/Service,Retail Sales,Savvy Home Store,Seattle,WA,98116    
10/21/2016,2016,316,Billing Issues,Retail Sales,Walgreens,Deerfield,IL,60015    
03/11/2016,2016,610,"Health, safety or sanitation",Residential Landlord,,Spokane Valley,WA,99016    
09/08/2017,2017,999,Other/Miscellaneous,Electronic Shopping,,Seattle,WA,98108-1226
12/24/2013,2013,303,Questionable Quality Product/Service,"Electronic Equip., Appliance & Component Mfg'ring ",,Modesto,CA,95352    
07/03/2017,2017,999,Other/Miscellaneous,Commercial Banking,US Bank Corporate Compliance,Minneapolis,MN,55402    
08/11/2015,2015,301,Failure To Deliver/Perform,Retail Sales,Flower Delivery Express/Wesley Berry,Commerce,MI,48390    
01/30/2018,2018,999,Other/Miscellaneous,Securities,,Los Angeles,CA,90064    
03/29/2017,2017,629,General maintenance,MHU Use Only - MH landlord,Rain Forest Mobile Home Park,Sequim,WA,98382    
04/08/2013,2013,301,Failure To Deliver/Perform,Books/Magazines & Directory Publishers,,Vancouver,WA,98682    
06/11/2013,2013,319,Unauthorized Repair/Service,Insurance,,Naperville,IL,60563    
08/08/2017,2017,999,Other/Miscellaneous,Data Processing Services,One Technologies LLC dba Scoresense.com,Dallas,TX,75205    
10/19/2020,2020,61,Phishing,Unclassified Establishments, Unknown,,  ,         
10/14/2020,2020,22,Failure To Adjust/Refund,"Motorcycle, bicycle, & parts Manufacturing",Rad Power Bikes,Seattle,WA,98107    
09/30/2020,2020,999,Other/Miscellaneous,Auto Sales,Puyallup Truck & RV Sales,Puyallup,WA,98375    
10/24/2017,2017,213,Free to Pay,Electronic Shopping,Keranique,Hoboken,NJ,07030-1366
12/22/2015,2015,999,Other/Miscellaneous,Software Publishers,,New Orleans,LA,70170    
11/22/2017,2017,316,Billing Issues,Health Care,Virginia Mason,Seattle,WA,98124    
01/19/2018,2018,22,Failure To Adjust/Refund,Telecommunications,AT&T Mobility,Dallas,TX,75202    
10/28/2020,2020,61,Phishing,Tech Support Scam,Unknown - Technical Support,,  ,         
05/22/2018,2018,303,Questionable Quality Product/Service,Retail Sales,Costco,Issaquah,WA,98027    
03/11/2014,2014,318,Charge:Service Not Performed/Product not delivered,Auto Repair,,Mountlake Terrace,WA,98043    
06/11/2013,2013,999,Other/Miscellaneous,Legal Services,,,  ,         
04/05/2021,2021,996,COVID-19,Health and Diet Clubs,Planet Fitness - Seattle,Seattle,WA,98118    
12/01/2015,2015,16,Identity Theft,Phishing,Atlantic Group,,WA,         
04/10/2013,2013,640,Fees,Mortgage Lending,Flagstar Bank,Troy,MI,48098    
05/04/2018,2018,404,Collection Practices,Collections,Diversified Consultants Inc/DCI,Jacksonville,FL,32202    
02/04/2021,2021,22,Failure To Adjust/Refund,"Promoters of performing arts, sports & similar eve",Brown Paper Tickets,Seattle,WA,98109    
10/21/2020,2020,303,Questionable Quality Product/Service,Commercial Banking,Umpqua Bank,Hillsboro,OR,97124-7104
07/30/2014,2014,316,Billing Issues,Telecommunications,Verizon Wireless,Chandler,AZ,85226    
02/07/2020,2020,999,Other/Miscellaneous,Telecommunications,T-Mobile,Albuquerque,NM,87176    
02/01/2018,2018,303,Questionable Quality Product/Service,Broadband Providers,Comcast,Fife,WA,98424    
01/20/2021,2021,992,COVID Vaccine,Health Care,Kaiser Permanente Washington,Seattle,WA,98124    
07/18/2019,2019,999,Other/Miscellaneous,Government Agencies,Department of Transporation Good to Go Division,Seattle,WA,98103-9730
11/24/2020,2020,999,Other/Miscellaneous,Government Agencies,,Spokane,WA,99201    
04/07/2015,2015,16,Identity Theft,Unclassified Establishments,Identity Theft,,  ,         
07/22/2020,2020,301,Failure To Deliver/Perform,Residential Landlord,,Silverdale,WA,98383    
09/12/2016,2016,999,Other/Miscellaneous,Consumer Lending & Transfer Agents,Auto Loans / Sovereign Lending Solutions LLC,Cincinnati,OH,45249    
12/31/2013,2013,999,Other/Miscellaneous,"Breeders, Stables and Livestock Boarding",Olympic Animal Sanctuary,Forks,WA,98331-9000
11/25/2019,2019,998,Governement agency complaint,Government Agencies,City of Ocean Shores,Ocean Shores,WA,98569    
04/02/2021,2021,318,Charge:Service Not Performed/Product not delivered,Telecommunications,CenturyLink,Spokane,WA,99208    
04/10/2013,2013,18,Service Representation,Broadband Providers,Future Ranking dba Optimized Solutions,Bellevue,WA,98005    
11/17/2014,2014,301,Failure To Deliver/Perform,Electronic Shopping,US Online/SuddenBlitz.com/SuddenValues.com,Wenatchee,WA,98801    
04/14/2015,2015,316,Billing Issues,Collections,AT&T Office of the President,Dallas,TX,75202    
09/21/2016,2016,999,Other/Miscellaneous,Broadband Providers,Comcast,Fife,WA,98424    
12/17/2020,2020,301,Failure To Deliver/Perform,"Duct Cleaning, Heating and Air-Conditioning",Holiday Heating & Air Conditioning,Spokane,WA,99202    
01/15/2019,2019,203,Internet & Mobile device based transaction,Electronic Shopping,,Portland,OR,97220    
10/06/2020,2020,61,Phishing,Phishing,Unknown - Utility Scam,,  ,         
04/30/2020,2020,999,Other/Miscellaneous,"Colleges, Universities & Professional Schools",Washington State University,Pullman,WA,99164-1067
05/14/2015,2015,301,Failure To Deliver/Perform,Retail Sales,,Van Nuys,CA,91406    
06/24/2013,2013,19,Inadequate Disclosure,Electronic Shopping,Washingtondriverslicense.org,,  ,         
06/02/2017,2017,317,Charge Above Estimate,Contractors,,Bothell,WA,98082    
01/08/2021,2021,999,Other/Miscellaneous,Collections,Columbia Debt Recovery dba Genesis Credit Management LLC,Everett,WA,98203    
04/13/2021,2021,999,Other/Miscellaneous,MHU Use Only - MH landlord,,Lakewood,WA,98499    
03/21/2019,2019,999,Other/Miscellaneous,Waste Management Services,Waste Management of Washington,Kirkland,WA,98033-8136
05/26/2016,2016,997,Employment Issue,Insurance,,Seattle,WA,98101-1637
10/28/2019,2019,999,Other/Miscellaneous,Contractors,Fischer Plumbing,Mountlake Terrace,WA,98046    
12/10/2019,2019,999,Other/Miscellaneous,Electronic Shopping,,,  ,         
04/03/2014,2014,203,Internet & Mobile device based transaction,Electronic Shopping,Washingtondriverslicense.org,,  ,         
05/05/2020,2020,999,Other/Miscellaneous,Health and Diet Clubs,,Quincy ,WA,9888     
02/10/2017,2017,999,Other/Miscellaneous,Commercial Banking,Red Canoe Credit Union,Ewing,NJ,08628    
11/27/2013,2013,422,Credit/Financing,Auto Sales,Bruce Titus Automotive Group,Olympia,WA,98502    
03/28/2018,2018,999,Other/Miscellaneous,Broadband Providers,Comcast,Fife,WA,98424    
05/11/2020,2020,999,Other/Miscellaneous,Residential Landlord,,Arlington,WA,98223    
10/16/2014,2014,316,Billing Issues,Gas Stations & Convenience Stores,,Burlington,WA,98233    
07/25/2018,2018,303,Questionable Quality Product/Service,Auto Sales,Northwest Chevrolet of Bellingham,Bellingham,WA,98226    
09/03/2019,2019,320,Unsatisfactory Repair/Service,Unclassified Establishments, Unknown,,  ,         
02/24/2015,2015,60,Unauthorized Debit,Broadband Providers,Comcast,Fife,WA,98424    
08/25/2014,2014,621,Unlawful eviction,MHU Use Only - MH landlord,Picnic Pines Resort,Medical Lake,WA,99022    
05/30/2019,2019,320,Unsatisfactory Repair/Service,Auto Sales,Scott's RV Sales Inc,Vancouver,WA,98662    
02/23/2016,2016,203,Internet & Mobile device based transaction,Travel,Priceline.com,Norwalk,CT,06854    
03/19/2015,2015,203,Internet & Mobile device based transaction,Electronic Shopping,1880 Western Wear / Western by Design,Colville,WA,99114    
06/17/2020,2020,203,Internet & Mobile device based transaction,Insurance,AIG,New York,NY,10005    
11/08/2017,2017,58,Telemarketing,Real Estate Agents & Agencies,Century 21 - Kirkland,Kirkland,WA,98033    
09/10/2013,2013,316,Billing Issues,Collections,,Rock Hill,SC,29732-0512
02/06/2019,2019,999,Other/Miscellaneous,Collections,Unknown - Fraudulent Collection Agency,,  ,         
07/27/2017,2017,61,Phishing,Phishing,Unknown - IRS Phishing,,  ,         
08/06/2018,2018,999,Other/Miscellaneous,Residential Landlord,Arbor Ridge Assisted Living Community,Vancouver,WA,98665    
06/06/2014,2014,203,Internet & Mobile device based transaction,Unclassified Establishments, Unknown,,  ,         
04/23/2019,2019,319,Unauthorized Repair/Service,Auto Sales,,Auburn,WA,98002    
07/06/2020,2020,999,Other/Miscellaneous,Credit Reporting & Related Activities,Experian Consumer Services/Experian Interactive/Consumer Info/AutoCheck,Allen,TX,75013    
06/02/2020,2020,201,Unsolicited Mail,Insurance,Integrity Admin Group Inc/Home Warranty Direct/Home Warranty Solutions,Costa Mesa,CA,92626    
04/16/2019,2019,22,Failure To Adjust/Refund,Electronic Shopping,New York Shirt Company,Bellingham,WA,98226    
04/01/2015,2015,301,Failure To Deliver/Perform,Software Publishers,Comodo Group Inc,Clifton,NJ,07013    
08/19/2016,2016,444,Foreclosure Issue,Mortgage Lending,North Cascade Trustee Services Inc,Seattle,WA,98164    
04/29/2015,2015,404,Collection Practices,Collections,,Raymond,WA,98577    
06/20/2017,2017,100,Misrepresentation of Terms,Auto Sales,Hardin Auto Sales,Spokane,WA,99202    
01/19/2018,2018,316,Billing Issues,Contractors,,Camano Island,WA,98282-8409
09/25/2019,2019,999,Other/Miscellaneous,Auto Sales,Spirit Auto Center LLC,Renton,WA,98057    
05/31/2013,2013,320,Unsatisfactory Repair/Service,Telecommunications,Tracfone Wireless Inc,Miami,FL,33178    
05/12/2015,2015,604,Permanent structures,MHU Use Only - MH landlord,Friendly Village,Olympia,WA,98507    
01/23/2015,2015,998,Governement agency complaint,Residential Landlord,Brink Property Management,Bellevue,WA,98004    
11/25/2020,2020,307,Product Safety,Unclassified Establishments, Unknown,,  ,         
10/01/2015,2015,61,Phishing,Phishing, Unknown,,  ,         
04/24/2018,2018,999,Other/Miscellaneous,Phishing,Unknown - IRS Phishing,,  ,         
04/08/2021,2021,999,Other/Miscellaneous,Contractors,,Woodinville,WA,98072    
01/28/2019,2019,22,Failure To Adjust/Refund,Electronic Shopping,LuLaRoe,Corona,CA,92879    
09/23/2016,2016,61,Phishing,Phishing, Unknown,,  ,         
10/04/2017,2017,61,Phishing,Phishing,Unknown - IRS Phishing,,  ,         
06/22/2016,2016,301,Failure To Deliver/Perform,Contractors,,Gig Harbor,WA,98332    
10/27/2020,2020,316,Billing Issues,Insurance,Farmers Insurance,Grand Rapids,MI,49501    
05/11/2020,2020,999,Other/Miscellaneous,Telecommunications,AT&T Mobility,Dallas,TX,75202    
03/31/2021,2021,58,Telemarketing,Internet Search Engines,Google Incorporated,Mountain View,CA,94043    
07/03/2018,2018,104,Non-Fulfillment,"Admin. & support services (office admin., faciliti",Prime LLC,Edmonds,WA,98020    
09/03/2014,2014,999,Other/Miscellaneous,"Colleges, Universities & Professional Schools",,Scottsdale,AZ,86255    
11/12/2019,2019,999,Other/Miscellaneous,Books/Magazines & Directory Publishers,The Wall Street Journal,New York,NY,10036    
03/27/2018,2018,316,Billing Issues,Telecommunications,Boost Mobile Corporate Office,Littleton,CO,80120    
08/23/2018,2018,301,Failure To Deliver/Perform,"Electronic Equip., Appliance & Component Mfg'ring ",,La Crosse,WI,54603    
05/11/2021,2021,213,Free to Pay,Charities,ASPCA,New York,NY,10128-6804
07/19/2013,2013,320,Unsatisfactory Repair/Service,Auto Sales,U-Neek RV,Kelso,WA,98626    
03/30/2020,2020,214,Crowdfunding,Retail Sales,"Soulbound Studios, LLC",Issaquah,WA,98029-6245
07/17/2013,2013,320,Unsatisfactory Repair/Service,Restaurants and Bars,,Renton,WA,98055    
01/08/2018,2018,203,Internet & Mobile device based transaction,Electronic Shopping,eBay,San Jose,CA,95125-9855
04/07/2020,2020,303,Questionable Quality Product/Service,Retail Sales,,Bellingham,WA,98248    
05/01/2014,2014,203,Internet & Mobile device based transaction,Air Transportation,Western Union,Englewood,CO,80112-5939
03/04/2020,2020,999,Other/Miscellaneous,Contractors,,Mukilteo,WA,98275    
03/31/2020,2020,999,Other/Miscellaneous,Retail Sales,QFC aka Quality Food Centers,Cincinnati,OH,45202-1100
06/19/2015,2015,320,Unsatisfactory Repair/Service,Contractors,,Federal Way,WA,98003    
06/24/2013,2013,9,High Pressure Sales,Auto Sales,Hinshaw's Honda,Auburn,WA,98002    
10/09/2014,2014,203,Internet & Mobile device based transaction,Electronic Shopping,Fireplace Doors Direct,Blaine,WA,98230    
03/06/2014,2014,320,Unsatisfactory Repair/Service,Contractors,Paul Davis Restoration and Remodeling,Puyallup,WA,98371    
11/05/2020,2020,303,Questionable Quality Product/Service,Broadband Providers,Comcast,Fife,WA,98424    
12/07/2017,2017,999,Other/Miscellaneous,Unclassified Establishments, Unknown,,  ,         
03/23/2018,2018,203,Internet & Mobile device based transaction,Website Design,iePlexus Inc,Bothell,WA,98021    
01/25/2017,2017,316,Billing Issues,Contractors,Artistic Jorge Upholstery,Seattle,WA,98146    
09/24/2015,2015,26,Advertising,Auto Sales,Campbell Nelson Volkswagen of Edmonds,Edmonds,WA,98026    
01/25/2018,2018,61,Phishing,Phishing,Unknown - Utility Scam,,  ,         
12/13/2019,2019,316,Billing Issues,Health Care,Grays Harbor Community Hospital,Aberdeen,WA,98520    
08/04/2017,2017,316,Billing Issues,Telecommunications,T-Mobile,Albuquerque,NM,87176    
03/27/2020,2020,999,Other/Miscellaneous,"Justice, Public Order & Safety",Skamania County Prosecutor,Stevenson,WA,98648    
05/20/2016,2016,999,Other/Miscellaneous,"Duct Cleaning, Heating and Air-Conditioning",Family Fresh United,Vancouver,WA,98661    
05/11/2016,2016,25,Refund Policies,Retail Sales,Seattle Goodwill,Seattle,WA,98178    
02/12/2021,2021,22,Failure To Adjust/Refund,Parking Lots & Garages,Platinum Parking,Shoreline,WA,98155    
02/13/2014,2014,317,Charge Above Estimate,"Duct Cleaning, Heating and Air-Conditioning",TLC Duct Cleaning,Renton,WA,98055    
08/22/2018,2018,318,Charge:Service Not Performed/Product not delivered,"Admin. & support services (office admin., faciliti",Filing Labor Compliance Department,Spring,TX,77389    
09/24/2019,2019,302,Not As Ordered,Electronic Shopping,Amazon.com,Seattle,WA,98108-1226
09/06/2017,2017,316,Billing Issues,Broadband Providers,DIRECTV,Dallas,TX,75202    
03/22/2018,2018,404,Collection Practices,Collections,Transworld Systems Inc FKA NCO Financial Systems,Fort Washington,PA,19034    
07/18/2019,2019,404,Collection Practices,Collections,Mediation Processing Services,Orange Park,FL,32067    
01/28/2015,2015,303,Questionable Quality Product/Service,"Electronic Equip., Appliance & Component Mfg'ring ",HTC America,Seattle,WA,98104    
09/19/2017,2017,316,Billing Issues,Books/Magazines & Directory Publishers,Tacoma News Tribune,Tacoma,WA,98405-2817
03/07/2016,2016,16,Identity Theft,Unclassified Establishments,Identity Theft,,  ,         
08/07/2018,2018,999,Other/Miscellaneous,Software Publishers,Microsoft Corporation,Redmond,WA,98052    
03/23/2018,2018,997,Employment Issue,Transportation Equip. Manufacturing,,San Mateo,CA,94403    
12/21/2016,2016,58,Telemarketing,ADAD,Card Services/Credit Card Services/Card Member Services/Card Holder Services/Bankcard Services,,  ,         
08/07/2015,2015,316,Billing Issues,Government Agencies,Washington State Department of Transportation,Olympia,WA,98504-7300
10/12/2020,2020,404,Collection Practices,Collections,FBCS,Hatboro,PA,19040    
06/15/2018,2018,301,Failure To Deliver/Perform,Utilities,Fruitvale Schanno Irrigation,Yakima,WA,98909    
05/11/2020,2020,104,Non-Fulfillment,Electronic Shopping,Amazon.com,Seattle,WA,98108-1226
03/15/2018,2018,999,Other/Miscellaneous,Telecommunications,CenturyLink,Spokane,WA,99208    
11/21/2019,2019,320,Unsatisfactory Repair/Service,Auto Repair,,Auburn,WA,98001    
09/23/2019,2019,642,Landlord/Tenant - Residential,Health Care,REAM Adult Family Home,,  ,         
10/10/2016,2016,999,Other/Miscellaneous,Auto Sales,Mountain West Motor Company,Spokane Valley,WA,99206    
12/02/2019,2019,13,Misrepresentation of product or service,Auto Sales,Harris Ford,Lynnwood,WA,98036-5906
12/06/2018,2018,999,Other/Miscellaneous,Security Systems (including locksmiths),Safe Haven Security,Kansas City,MO,64116    
08/12/2013,2013,999,Other/Miscellaneous,Commercial Banking,Boeing Employees Credit Union / BECU,Seattle,WA,98124-9750
05/22/2018,2018,403,Collection Activity (Fraudulent or mistaken ID),Collections,IQ Data International,Everett,WA,98213    
11/13/2015,2015,18,Service Representation,Unclassified Establishments,,Melville,NY,11747    
02/22/2021,2021,104,Non-Fulfillment,Credit Card Issuers,Chase Bankcard Services Inc,Elgin,IL,60123    
08/20/2018,2018,999,Other/Miscellaneous,Telecommunications,CenturyLink,Spokane,WA,99208    
07/23/2013,2013,206,Right To Cancel,Financing,WorldPay.com,Atlanta,GA,30350    
11/12/2019,2019,203,Internet & Mobile device based transaction,Electronic Shopping,,,  ,         
12/20/2017,2017,303,Questionable Quality Product/Service,Auto Sales,Dave Smith Motors,Kellogg,ID,83837    
07/13/2020,2020,9,High Pressure Sales,Auto Sales,AutoNation Subaru - Spokane Valley,Spokane Valley,WA,99206    
09/13/2019,2019,414,Tech Support Scam,Tech Support Scam,Unknown - Technical Support,,  ,         
03/31/2021,2021,18,Service Representation,Financing,,Seattle,WA,98126-2677
01/23/2015,2015,22,Failure To Adjust/Refund,Auto Sales,Parkland Auto Center,Tacoma,WA,98444    
04/09/2021,2021,999,Other/Miscellaneous,Auto Repair,,Burlington,WA,98233    
04/07/2020,2020,206,Right To Cancel,Software Publishers,,Lake Grove,NY,11755    
11/09/2020,2020,999,Other/Miscellaneous,"Electronic Equip., Appliance & Component Mfg'ring ",Maytag Corporation,Benton Harbor,MI,49022    
12/11/2018,2018,443,Unsolicited Text Message,Phishing, Unknown,,  ,         
01/31/2018,2018,19,Inadequate Disclosure,Website Design,Bull Matrix Media,Woodinville,WA,98072    
06/29/2020,2020,999,Other/Miscellaneous,Retail Sales,,Washington ,WA,98444    
06/08/2015,2015,320,Unsatisfactory Repair/Service,Auto Sales,,Camas,WA,98607    
02/24/2014,2014,404,Collection Practices,Collections,Evergreen Professional Recoveries,Bothell,WA,98011    
06/20/2014,2014,303,Questionable Quality Product/Service,Auto Sales,DK Autosales,Bellingham,WA,98229    
04/10/2019,2019,316,Billing Issues,Insurance,United Healthcare,Minnetonka,MN,55343    
11/05/2018,2018,2,Charitable Solicitation Issue,Charities,,Lakewood,NJ,08701    
09/18/2017,2017,999,Other/Miscellaneous,Residential Landlord,,Lynnwood,WA,98087    
08/29/2016,2016,61,Phishing,Phishing,Unknown - IRS Phishing,,  ,         
12/13/2017,2017,100,Misrepresentation of Terms,Auto Sales,Northwest Mini,Tacoma,WA,98424    
09/15/2020,2020,993,COVID Mask Compliance,Government Agencies,,Walla Walla,WA,99362    
08/25/2017,2017,301,Failure To Deliver/Perform,Financial Planning,Money Map Press,Baltimore,MD,21201    
01/26/2018,2018,999,Other/Miscellaneous,Government Agencies,Washington State Employment Security Department,Olympia,WA,98507    
04/23/2014,2014,222,Advance Fee Fraud,Residential Landlord,,Federal Way,WA,98003    
07/02/2020,2020,996,COVID-19,Retail Sales,Sears Holdings Management Corporation,Hoffman Estates,IL,60179-0001
05/13/2014,2014,320,Unsatisfactory Repair/Service,Retail Sales,Big Lots,Columbus,OH,43228    
10/11/2017,2017,999,Other/Miscellaneous,Auto Sales,,Shelton,WA,98592    
07/22/2013,2013,508,Unordered/Unsolicited Merchandise,Books/Magazines & Directory Publishers,Family Circle Magazine,Boone,IA,50037    
03/21/2019,2019,999,Other/Miscellaneous,Electronic Shopping,,Wanchai HK,  ,         
04/05/2017,2017,203,Internet & Mobile device based transaction,Electronic Shopping,,Santa Ana,CA,92704    
04/04/2019,2019,206,Right To Cancel,Telecommunications,Sprint Executive Services,Irving,TX,75016    
09/10/2020,2020,997,Employment Issue,General Freight Trucking,,Granger,WA,98932    
12/24/2019,2019,999,Other/Miscellaneous,Phishing,Unknown - Utility Scam,,  ,         
05/26/2020,2020,316,Billing Issues,Health Care,Virginia Mason,Seattle,WA,98124    
02/18/2021,2021,61,Phishing,Phishing,,,  ,         
09/19/2017,2017,319,Unauthorized Repair/Service,Auto Repair,,Marysville,WA,98270    
06/27/2013,2013,422,Credit/Financing,Credit Card Issuers,Citibank Presidential Communications,Sioux Falls,SD,57010-8   
10/23/2020,2020,999,Other/Miscellaneous,"Admin. & support services (office admin., faciliti",Vital Records Direct SL dba VitalrecordsCertificates.com,"Barcelona, Spain",  ,08005    
09/29/2014,2014,22,Failure To Adjust/Refund,Landscaping Services,,North Bend,WA,98045    
11/22/2019,2019,999,Other/Miscellaneous,Travel,,Tukwila,WA,98168    
11/01/2019,2019,999,Other/Miscellaneous,MHU Use Only - MH landlord,,Muskegon,MI,49444    
12/16/2020,2020,999,Other/Miscellaneous,Couriers & Express Delivery Services,FedEx Customer Relations,Memphis,TN,38116    
06/05/2019,2019,999,Other/Miscellaneous,Mortgage Lending,Wells Fargo CRA Risk Management,Charlotte,NC,28256-0947
05/29/2019,2019,403,Collection Activity (Fraudulent or mistaken ID),Phishing,,Mansfield,TX,76063    
07/13/2016,2016,319,Unauthorized Repair/Service,Insurance,,Seattle,WA,98133    
07/23/2018,2018,999,Other/Miscellaneous,Travel,Alpine Inn at Crystal Mountain,Crystal Mountain,WA,98022    
05/15/2014,2014,444,Foreclosure Issue,Mortgage Lending,Northwest Trustee Services / NW Trustee,Bellevue,WA,98006    
08/28/2018,2018,422,Credit/Financing,Mortgage Lending,Bank of America NA,Newark,DE,19713    
09/15/2014,2014,203,Internet & Mobile device based transaction,Telecommunications,Frontier Communications,Everett,WA,98201    
08/04/2014,2014,60,Unauthorized Debit,Personal Care Services,Julep/Julep Maven,Seattle,WA,98109    
12/16/2019,2019,316,Billing Issues,Security Systems (including locksmiths),ADT Security/Protection One Alarm Services,Boca Raton,FL,33431    
02/01/2017,2017,403,Collection Activity (Fraudulent or mistaken ID),Unclassified Establishments, Unknown,,  ,         
12/06/2018,2018,999,Other/Miscellaneous,Unclassified Establishments,City of Seattle,Seattle,WA,98124    
05/03/2021,2021,301,Failure To Deliver/Perform,Commercial Banking,Bank of America NA,Newark,DE,19713    
04/01/2020,2020,996,COVID-19,"Promoters of performing arts, sports & similar eve",TicketMaster,Charleston,WV,25311    
08/14/2015,2015,316,Billing Issues,"Automotive Rental & Leasing (includes cars, trucks",Hertz Corporation,Park Ridge,NJ,07632    
06/03/2013,2013,422,Credit/Financing,Commercial Banking,,Spokane,WA,99228    
02/12/2015,2015,203,Internet & Mobile device based transaction,Electronic Shopping,Vivid Seats,Chicago,IL,60607    
12/12/2016,2016,443,Unsolicited Text Message,Phishing, Unknown,,  ,         
01/05/2021,2021,303,Questionable Quality Product/Service,Broadband Providers,Comcast,Fife,WA,98424    
10/06/2014,2014,203,Internet & Mobile device based transaction,Electronic Shopping,Amazon.com,Seattle,WA,98108-1226
09/07/2018,2018,999,Other/Miscellaneous,Auto Sales,Infiniti of Bellevue,Bellevue,WA,98005    
02/10/2021,2021,203,Internet & Mobile device based transaction,Broadband Providers,Dotster,Burlington,MA,01803    
05/22/2014,2014,642,Landlord/Tenant - Residential,Residential Landlord,,Puyallup,WA,98371    
09/27/2018,2018,22,Failure To Adjust/Refund,Retail Sales,GoPro.com,San Mateo,CA,94402-3710
09/03/2013,2013,222,Advance Fee Fraud,Advance Fee Fraud,Advance Fee Fraud/AFF,,  ,         
11/07/2017,2017,5,Bait & Switch,Telecommunications,AT&T Mobility,Dallas,TX,75202    
06/25/2013,2013,443,Unsolicited Text Message,Telecommunications,AT&T Mobility,Dallas,TX,75202    
08/26/2013,2013,27,Senior Exploitation,Electronic Shopping,,Tampa,FL,33610    
05/02/2019,2019,998,Governement agency complaint,"Justice, Public Order & Safety",Port Orchard Police Department,Bremerton,WA,98312    
05/13/2020,2020,7,Warranty,Electronic Shopping,Amazon.com,Seattle,WA,98108-1226
10/22/2019,2019,104,Non-Fulfillment,Electronic Shopping,Amazon.com,Seattle,WA,98108-1226
09/06/2019,2019,206,Right To Cancel,Broadband Providers,Comcast,Fife,WA,98424    
06/20/2016,2016,403,Collection Activity (Fraudulent or mistaken ID),Unclassified Establishments,,,  ,         
01/19/2017,2017,448,Student Loan Issue,Consumer Lending & Transfer Agents,Navient,Wilkes-Barre,PA,18706    
04/27/2018,2018,999,Other/Miscellaneous,Travel,Vacation Village Resorts/ VV Rewards Redemption Center,Ft Lauderdale,FL,33306    
06/10/2020,2020,999,Other/Miscellaneous,"Admin. & support services (office admin., faciliti",Your Vital Records,,  ,         
08/20/2020,2020,22,Failure To Adjust/Refund,Motor Vehicle Towing,Patriot Towing LLC,Vancouver,WA,98661    
06/10/2013,2013,640,Fees,"Electric Power Generation, Transmission & Distribu",Puget Sound Energy,Bellevue,WA,98009-9269
03/19/2020,2020,999,Other/Miscellaneous,Financial Planning,,Spokane,WA,99202    
07/10/2015,2015,22,Failure To Adjust/Refund,Residential Landlord,Bravern Signature Residences ,Bellevue,WA,98004    
03/20/2019,2019,17,Imposter scam,"Admin. & support services (office admin., faciliti",Vessel Documentation Online,Chino Hill,CA,91709    
02/10/2021,2021,26,Advertising,Insurance,Integrity Admin Group Inc/Home Warranty Direct/Home Warranty Solutions,Costa Mesa,CA,92626    
03/01/2021,2021,22,Failure To Adjust/Refund,Retail Sales,Mor Furniture,San Diego,CA,92121-2603
04/18/2017,2017,22,Failure To Adjust/Refund,Auto Repair,,Auburn,WA,98001    
03/21/2017,2017,410,Discrimination,Computer Manufacturing,Nintendo of America,Redmond,WA,98052    
01/15/2020,2020,895,Mortgage Servicing Issue,Mortgage Lending,Amerihome Mortgage Company,Ewing,NJ,08628    
06/03/2019,2019,104,Non-Fulfillment,Travel,Expedia,Seattle,WA,98119    
03/04/2016,2016,58,Telemarketing,Telemarketing,,Kent,WA,         
08/30/2017,2017,61,Phishing,Phishing, Unknown,,  ,         
05/08/2018,2018,999,Other/Miscellaneous,Telecommunications,Verizon Wireless,Chandler,AZ,85226    
09/02/2014,2014,640,Fees,Telecommunications,CenturyLink,Spokane,WA,99208    
08/24/2020,2020,999,Other/Miscellaneous,Travel,,kirkland,WA,98033    
08/24/2020,2020,301,Failure To Deliver/Perform,Electronic Shopping,Warmwood LLC,Shoreline,WA,98155    
07/15/2016,2016,301,Failure To Deliver/Perform,Contractors,Harley Exteriors Inc,Bothell,WA,98021    
09/13/2019,2019,999,Other/Miscellaneous,Telecommunications,CenturyLink,Spokane,WA,99208    
12/29/2020,2020,999,Other/Miscellaneous,Health Care,,Spokane,WA,99207    
11/03/2014,2014,22,Failure To Adjust/Refund,Retail Sales,Electronic Arts,Redwood City,CA,94065-1175
04/29/2015,2015,316,Billing Issues,Unclassified Establishments,,Woburn,MA,01801    
11/21/2018,2018,19,Inadequate Disclosure,Carpet & Upholstery Cleaning Services,Better Living Brands LLC,Pleasanton,CA,94566-0009
12/28/2015,2015,211,Wireless portability,Telecommunications,Nettalk Inc,Miami,FL,33169    
05/17/2019,2019,999,Other/Miscellaneous,Website Design,Bull Matrix Media,Renton,WA,98056    
12/12/2018,2018,999,Other/Miscellaneous,"Electric Power Generation, Transmission & Distribu",Puget Sound Energy,Bellevue,WA,98009-9269
