Department family,Entity,Date,Expense type,Expense area,Supplier,Transaction number,Amount,VAT registration number
"Department for Business, Innovation and Skills",Intellectual Property Office,22/11/2010,Travel and subsistence UK,Innovation Directorate,Personal expenses name witheld,48955,432.2,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,18/11/2010,Travel and subsistence UK,Innovation Directorate,Carlson Wagonlit,781450,-21.41,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,11/11/2010,Travel and subsistence UK,Innovation Directorate,Personal expenses name witheld,48900,11.25,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,29/11/2010,Travel and subsistence UK,Innovation Directorate,Personal expenses name witheld,48992,14.8,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,29/11/2010,Travel and subsistence UK,Innovation Directorate,Personal expenses name witheld,48991,20.35,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,09/11/2010,Travel and subsistence UK,Innovation Directorate,Personal expenses name witheld,48875,34.7,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,18/11/2010,Travel and subsistence UK,Innovation Directorate,Carlson Wagonlit,774324,38.32,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,04/11/2010,Travel and subsistence UK,Innovation Directorate,ARVAL PHH Business Solutions Ltd,1015148861,58.2,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,18/11/2010,Travel and subsistence UK,Innovation Directorate,Carlson Wagonlit,785545,61.5,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,30/11/2010,Travel and subsistence UK,Innovation Directorate,Personal expenses name witheld,48997,73.82,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,18/11/2010,Travel and subsistence UK,Innovation Directorate,Carlson Wagonlit,779906,88.57,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,18/11/2010,Travel and subsistence UK,Innovation Directorate,Carlson Wagonlit,766092,93.66,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,16/11/2010,Travel and subsistence UK,Innovation Directorate,Personal expenses name witheld,48921,94.15,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,24/11/2010,Travel and subsistence UK,Innovation Directorate,Personal expenses name witheld,48967,96.7,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,17/11/2010,Travel and subsistence UK,Innovation Directorate,Personal expenses name witheld,48928,102.15,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,16/11/2010,Travel and subsistence UK,Innovation Directorate,Personal expenses name witheld,48920,108.65,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,18/11/2010,Travel and subsistence UK,Innovation Directorate,Carlson Wagonlit,781449,110.73,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,25/11/2010,Travel and subsistence UK,Innovation Directorate,ARVAL PHH Business Solutions Ltd,1015174610,113.19,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,09/11/2010,Travel and subsistence UK,Innovation Directorate,Personal expenses name witheld,48876,114.15,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,18/11/2010,Travel and subsistence UK,Innovation Directorate,Carlson Wagonlit,787581,124.29,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,18/11/2010,Travel and subsistence UK,Innovation Directorate,ARVAL PHH Business Solutions Ltd,1015225816,124.39,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,18/11/2010,Travel and subsistence UK,Innovation Directorate,Carlson Wagonlit,792201,130.48,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,18/11/2010,Travel and subsistence UK,Innovation Directorate,Carlson Wagonlit,768615,131.5,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,03/11/2010,Travel and subsistence UK,Innovation Directorate,Personal expenses name witheld,48856,180.8,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,09/11/2010,Travel and subsistence UK,Innovation Directorate,Personal expenses name witheld,48880,289.85,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,12/11/2010,Travel and subsistence UK,Innovation Directorate,Leasedrive Velo Rental Management Ltd,RHI00438103,495.15,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,08/11/2010,Travel and subsistence UK,Innovation Directorate,Leasedrive Velo Rental Management Ltd,RHI00464397,495.15,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,18/11/2010,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Carlson Wagonlit,763317,-77.85,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,18/11/2010,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Carlson Wagonlit,785593,-19.12,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,01/11/2010,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Personal expenses name witheld,48830,9.3,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,02/11/2010,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Personal expenses name witheld,48846,11.7,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,01/11/2010,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Personal expenses name witheld,48834,16.6,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,22/11/2010,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Personal expenses name witheld,48956,22.2,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,18/11/2010,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Carlson Wagonlit,789184,60.56,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,19/11/2010,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Personal expenses name witheld,48950,72.25,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,19/11/2010,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Personal expenses name witheld,48949,77.3,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,18/11/2010,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Carlson Wagonlit,772502,79.04,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,18/11/2010,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Carlson Wagonlit,772715,82.79,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,18/11/2010,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Carlson Wagonlit,767450,96.12,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,18/11/2010,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Carlson Wagonlit,785909,105.77,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,18/11/2010,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Carlson Wagonlit,760522,119.13,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,18/11/2010,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Carlson Wagonlit,786926,135.44,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,18/11/2010,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Carlson Wagonlit,762977,137.55,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,18/11/2010,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Carlson Wagonlit,792328,141.36,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,18/11/2010,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Carlson Wagonlit,766167,142.38,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,18/11/2010,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Carlson Wagonlit,771236,142.38,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,19/11/2010,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Personal expenses name witheld,48948,143.55,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,18/11/2010,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Carlson Wagonlit,786933,145.79,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,18/11/2010,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Carlson Wagonlit,783303,146.8,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,18/11/2010,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Carlson Wagonlit,761074,148.76,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,01/11/2010,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Personal expenses name witheld,48831,149.95,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,01/11/2010,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Personal expenses name witheld,48832,158.6,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,26/11/2010,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Personal expenses name witheld,48975,171.95,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,18/11/2010,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Carlson Wagonlit,770034,187.46,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,18/11/2010,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Carlson Wagonlit,783300,190.89,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,18/11/2010,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Carlson Wagonlit,761836,192.24,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,18/11/2010,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Carlson Wagonlit,760249,193.44,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,19/11/2010,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Personal expenses name witheld,48947,200.0,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,18/11/2010,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Carlson Wagonlit,4572884,262.16,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,18/11/2010,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Carlson Wagonlit,769611,333.94,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,04/11/2010,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Personal expenses name witheld,48860,730.35,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,18/11/2010,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Carlson Wagonlit,762235,-18.14,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,18/11/2010,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Carlson Wagonlit,762236,-18.14,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,18/11/2010,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Carlson Wagonlit,781448,-10.31,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,03/11/2010,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Personal expenses name witheld,48853,9.3,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,18/11/2010,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Carlson Wagonlit,781636,21.06,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,05/11/2010,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Leasedrive Velo Rental Management Ltd,RHI00464396,21.48,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,18/11/2010,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Carlson Wagonlit,4566226,26.64,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,11/11/2010,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Leasedrive Velo Rental Management Ltd,RHI00457411,38.6,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,10/11/2010,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Leasedrive Velo Rental Management Ltd,RHI00462826,38.6,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,02/11/2010,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Leasedrive Velo Rental Management Ltd,RHI00462829,38.6,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,25/11/2010,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Leasedrive Velo Rental Management Ltd,RHI00472627,38.6,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,10/11/2010,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Leasedrive Velo Rental Management Ltd,RHI00465314,43.62,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,11/11/2010,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Leasedrive Velo Rental Management Ltd,RHI00466214,43.62,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,09/11/2010,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Leasedrive Velo Rental Management Ltd,RHI00436871,67.67,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,15/11/2010,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Leasedrive Velo Rental Management Ltd,RHI00438101,77.2,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,11/11/2010,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Leasedrive Velo Rental Management Ltd,RHI00466211,77.2,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,25/11/2010,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Leasedrive Velo Rental Management Ltd,RHI00472628,77.2,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,11/11/2010,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Personal expenses name witheld,48897,79.0,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,11/11/2010,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Leasedrive Velo Rental Management Ltd,RHI00466210,87.77,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,11/11/2010,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Leasedrive Velo Rental Management Ltd,RHI00466212,87.77,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,18/11/2010,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Carlson Wagonlit,4570095,98.94,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,25/11/2010,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Leasedrive Velo Rental Management Ltd,RHI00472629,99.17,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,18/11/2010,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Carlson Wagonlit,4565870,100.96,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,22/11/2010,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Personal expenses name witheld,48954,120.65,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,18/11/2010,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Carlson Wagonlit,762051,126.09,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,18/11/2010,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Carlson Wagonlit,781447,127.74,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,18/11/2010,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Carlson Wagonlit,771245,136.46,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,18/11/2010,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Carlson Wagonlit,785550,142.56,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,17/11/2010,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Personal expenses name witheld,48925,149.35,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,18/11/2010,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Carlson Wagonlit,773650,150.93,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,18/11/2010,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Carlson Wagonlit,4565861,157.04,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,18/11/2010,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Carlson Wagonlit,4565869,157.04,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,16/11/2010,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Personal expenses name witheld,48919,166.9,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,18/11/2010,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Carlson Wagonlit,759639,172.5,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,18/11/2010,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Carlson Wagonlit,759640,172.5,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,18/11/2010,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Carlson Wagonlit,759641,172.5,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,18/11/2010,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Carlson Wagonlit,4565862,176.37,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,18/11/2010,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Carlson Wagonlit,787405,186.46,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,18/11/2010,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Carlson Wagonlit,788509,186.95,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,18/11/2010,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Carlson Wagonlit,789559,188.13,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,18/11/2010,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Carlson Wagonlit,778490,188.64,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,18/11/2010,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Carlson Wagonlit,780300,192.42,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,23/11/2010,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Personal expenses name witheld,48960,203.05,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,23/11/2010,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Personal expenses name witheld,48964,205.65,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,11/11/2010,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Personal expenses name witheld,48887,212.89,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,18/11/2010,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Carlson Wagonlit,786074,304.44,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,26/11/2010,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Personal expenses name witheld,48981,456.78,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,18/11/2010,Travel and subsistence UK,Finance Directorate,Carlson Wagonlit,782735,79.33,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,18/11/2010,Travel and subsistence UK,Finance Directorate,Carlson Wagonlit,777723,79.84,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,05/11/2010,Travel and subsistence UK,Finance Directorate,Personal expenses name witheld,48868,111.4,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,18/11/2010,Travel and subsistence UK,Finance Directorate,Carlson Wagonlit,778493,153.94,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,18/11/2010,Travel and subsistence UK,Finance Directorate,Carlson Wagonlit,772501,193.44,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,04/11/2010,Travel and subsistence UK,Finance Directorate,Radiocabs (Bridgend) Ltd T/A Dragon Taxis (Newport),7089,450.75,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,18/11/2010,Travel and subsistence UK,Finance Directorate,Carlson Wagonlit,775801,-172.62,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,26/11/2010,Travel and subsistence UK,Finance Directorate,Leasedrive Velo Rental Management Ltd,RHI00470785,35.49,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,24/11/2010,Travel and subsistence UK,Finance Directorate,Leasedrive Velo Rental Management Ltd,RHI00472626,35.49,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,18/11/2010,Travel and subsistence UK,Finance Directorate,Carlson Wagonlit,785905,135.44,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,18/11/2010,Travel and subsistence UK,Finance Directorate,Carlson Wagonlit,761239,190.91,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,18/11/2010,Travel and subsistence UK,Finance Directorate,Carlson Wagonlit,761240,190.91,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,15/11/2010,Travel and subsistence UK,Finance Directorate,Personal expenses name witheld,48918,299.07,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,18/11/2010,Travel and subsistence UK,Business Support Directorate,Carlson Wagonlit,770879,-74.9,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,08/11/2010,Travel and subsistence UK,Business Support Directorate,Personal expenses name witheld,48871,29.85,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,18/11/2010,Travel and subsistence UK,Business Support Directorate,Carlson Wagonlit,784029,92.65,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,18/11/2010,Travel and subsistence UK,Business Support Directorate,Carlson Wagonlit,776914,171.47,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,18/11/2010,Travel and subsistence UK,Business Support Directorate,Carlson Wagonlit,780169,190.83,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,18/11/2010,Travel and subsistence UK,Business Support Directorate,Carlson Wagonlit,788986,192.42,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,30/11/2010,Travel and subsistence UK,Business Support Directorate,Personal expenses name witheld,48996,117.7,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,18/11/2010,Travel and subsistence UK,Business Support Directorate,Carlson Wagonlit,762983,374.1,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,18/11/2010,Travel and subsistence UK,Business Support Directorate,Carlson Wagonlit,766031,134.99,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,18/11/2010,Travel and subsistence UK,Business Support Directorate,Carlson Wagonlit,766972,143.58,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,18/11/2010,Travel and subsistence UK,Business Support Directorate,Carlson Wagonlit,767701,-350.8,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,18/11/2010,Travel and subsistence UK,Business Support Directorate,Carlson Wagonlit,767543,-28.0,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,18/11/2010,Travel and subsistence UK,Business Support Directorate,Carlson Wagonlit,772938,-27.56,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,18/11/2010,Travel and subsistence UK,Business Support Directorate,Carlson Wagonlit,790663,23.65,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,18/11/2010,Travel and subsistence UK,Business Support Directorate,Carlson Wagonlit,770339,39.8,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,18/11/2010,Travel and subsistence UK,Business Support Directorate,Carlson Wagonlit,784589,98.06,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,18/11/2010,Travel and subsistence UK,Business Support Directorate,Carlson Wagonlit,770341,98.55,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,18/11/2010,Travel and subsistence UK,Business Support Directorate,Carlson Wagonlit,790690,98.55,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,18/11/2010,Travel and subsistence UK,Business Support Directorate,Carlson Wagonlit,784547,124.57,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,18/11/2010,Travel and subsistence UK,Business Support Directorate,Personal expenses name witheld,48941,165.9,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,18/11/2010,Travel and subsistence UK,Business Support Directorate,Personal expenses name witheld,48935,170.15,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,18/11/2010,Travel and subsistence UK,Business Support Directorate,Carlson Wagonlit,767726,170.54,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,26/11/2010,Travel and subsistence UK,Business Support Directorate,Personal expenses name witheld,48984,171.45,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,11/11/2010,Travel and subsistence UK,Business Support Directorate,Personal expenses name witheld,48890,201.95,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,18/11/2010,Travel and subsistence UK,Business Support Directorate,Carlson Wagonlit,763523,266.54,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,18/11/2010,Travel and subsistence UK,Business Support Directorate,Carlson Wagonlit,784426,354.42,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,19/11/2010,Travel and subsistence UK,Business Support Directorate,Personal expenses name witheld,48944,362.75,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,18/11/2010,Travel and subsistence UK,Business Support Directorate,Carlson Wagonlit,763516,371.57,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,18/11/2010,Travel and subsistence UK,Business Support Directorate,Carlson Wagonlit,789717,372.55,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,11/11/2010,Travel and subsistence UK,Business Support Directorate,Personal expenses name witheld,48889,33.0,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,03/11/2010,Travel and subsistence UK,Business Support Directorate,Personal expenses name witheld,48854,38.5,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,26/11/2010,Travel and subsistence UK,Business Support Directorate,Personal expenses name witheld,48980,44.0,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,18/11/2010,Travel and subsistence UK,International Policy Directorate,Carlson Wagonlit,779597,-19.12,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,18/11/2010,Travel and subsistence UK,International Policy Directorate,Carlson Wagonlit,761238,25.47,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,11/11/2010,Travel and subsistence UK,International Policy Directorate,A Tan Do,48809,28.8,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,02/11/2010,Travel and subsistence UK,International Policy Directorate,Personal expenses name witheld,48833,28.8,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,15/11/2010,Travel and subsistence UK,International Policy Directorate,Personal expenses name witheld,48917,31.5,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,04/11/2010,Travel and subsistence UK,International Policy Directorate,Personal expenses name witheld,48866,32.1,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,18/11/2010,Travel and subsistence UK,International Policy Directorate,Carlson Wagonlit,774326,67.3,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,18/11/2010,Travel and subsistence UK,International Policy Directorate,Carlson Wagonlit,786129,76.16,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,11/11/2010,Travel and subsistence UK,International Policy Directorate,Personal expenses name witheld,48884,79.8,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,18/11/2010,Travel and subsistence UK,International Policy Directorate,Carlson Wagonlit,787778,80.61,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,18/11/2010,Travel and subsistence UK,International Policy Directorate,Carlson Wagonlit,791774,80.61,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,18/11/2010,Travel and subsistence UK,International Policy Directorate,Carlson Wagonlit,782374,82.88,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,18/11/2010,Travel and subsistence UK,International Policy Directorate,Carlson Wagonlit,782734,95.41,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,18/11/2010,Travel and subsistence UK,International Policy Directorate,Carlson Wagonlit,772186,96.43,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,18/11/2010,Travel and subsistence UK,International Policy Directorate,Carlson Wagonlit,773448,99.04,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,26/11/2010,Travel and subsistence UK,International Policy Directorate,Personal expenses name witheld,48979,104.4,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,02/11/2010,Travel and subsistence UK,International Policy Directorate,Personal expenses name witheld,48838,106.15,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,18/11/2010,Travel and subsistence UK,International Policy Directorate,Carlson Wagonlit,791072,110.72,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,18/11/2010,Travel and subsistence UK,International Policy Directorate,Carlson Wagonlit,760823,111.74,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,18/11/2010,Travel and subsistence UK,International Policy Directorate,Carlson Wagonlit,760695,119.15,Not known
