CAMIS,DBA,BORO,BUILDING,STREET,ZIPCODE,PHONE,CUISINE DESCRIPTION,ACTION,VIOLATION CODE,INSPECTION TYPE,NTA
50070604,YUMMY CAFE HOUSE,Brooklyn,1505,AVENUE U,11229.0,7189982229,Bakery Products/Desserts,U,06D,Cycle Inspection / Re-inspection,BK44
50069033,LADYBIRD,Manhattan,111,EAST    7 STREET,10009.0,2127772017,Vegan,F,06E,Cycle Inspection / Initial Inspection,MN22
50085082,FLAMING GRILL AND MODERN BUFFET,Brooklyn,3839,NOSTRAND AVENUE,11235.0,7186486888,Chinese/Japanese,F,02B,Cycle Inspection / Initial Inspection,BK17
50099806,BUUNNI COFFEE46,Manhattan,4211,BROADWAY,10033.0,9173251283,Coffee/Tea,D,04A,Pre-permit (Operational) / Initial Inspection,MN36
41391483,NEW FLUSHING BAKERY,Queens,135-45,ROOSEVELT AVENUE,11354.0,7185396363,Bakery Products/Desserts,U,06D,Cycle Inspection / Re-inspection,QN22
40534155,ODESSA,Manhattan,119,AVENUE A,10009.0,2122531470,American,D,06F,Cycle Inspection / Initial Inspection,MN22
41351756,MUSTANG THAKALI KITCHEN,Queens,7414,37 AVENUE,11372.0,7188985088,Asian/Asian Fusion,F,06A,Cycle Inspection / Initial Inspection,QN28
41072888,ROSELLA'S PIZZERIA,Manhattan,164,WILLIAM STREET,10038.0,2126128260,Pizza,U,04K,Cycle Inspection / Re-inspection,MN25
41702685,THE KEG ROOM,Manhattan,53,WEST   36 STREET,10018.0,2126431400,Irish,D,08C,Cycle Inspection / Initial Inspection,MN17
41434744,CHINA DOLL,Brooklyn,1356,LORING AVENUE,11208.0,7182355739,Chinese,U,06C,Cycle Inspection / Re-inspection,BK82
50086699,AROMA TRATTORIA,Manhattan,932,8 AVENUE,10019.0,2127813008,Italian,D,10F,Pre-permit (Operational) / Initial Inspection,MN17
40793030,UNION POOL,Brooklyn,484,UNION AVENUE,11211.0,7186090484,American,D,10F,Cycle Inspection / Initial Inspection,BK90
50009466,GP SMOOTHIES & GIFTSHOP,Bronx,1152,CASTLE HILL AVENUE,10462.0,3479480957,"Juice, Smoothies, Fruit Salads",P,06D,Cycle Inspection / Initial Inspection,BX59
50065639,QUEENS ROOM,Queens,3602,DITMARS BLVD,11105.0,3479873994,American,D,06D,Cycle Inspection / Initial Inspection,QN72
50099835,"JEANNIE'S, HANI PACIFIC/OH MOCHI DONUTS",Manhattan,225,WEST   57 STREET,10019.0,2063734068,American,F,08A,Pre-permit (Operational) / Initial Inspection,MN17
50100123,KINDRED,Manhattan,342,EAST    6 STREET,10003.0,6466493389,Italian,F,02H,Pre-permit (Operational) / Initial Inspection,MN22
40723644,TEN DEGREES,Manhattan,121,ST MARKS PLACE,10009.0,2123588600,American,F,04L,Cycle Inspection / Initial Inspection,MN22
41538513,ARTICHOKE BASILLE'S PIZZA & BAR,Manhattan,111,MACDOUGAL STREET,10012.0,6462786100,Pizza,D,10B,Cycle Inspection / Initial Inspection,MN23
40599004,BOTANICA BAR,Manhattan,47,EAST HOUSTON STREET,10012.0,2123437251,American,U,10F,Cycle Inspection / Initial Inspection,MN24
41498777,TIFFANY'S KARIB BAKERY,Queens,23109,LINDEN BOULEVARD,11411.0,7182760372,Bakery Products/Desserts,P,04N,Cycle Inspection / Initial Inspection,QN33
41541889,BUVETTE,Manhattan,42,GROVE STREET,10014.0,6464796864,French,D,10F,Cycle Inspection / Initial Inspection,MN23
50071777,KATHMANDU FUSION KITCHEN,Queens,39-26,61 STREET,11377.0,7186729500,Asian/Asian Fusion,O,08A,Cycle Inspection / Reopening Inspection,QN63
41319232,SALUGGI'S,Manhattan,325,CHURCH STREET,10013.0,2122267900,Italian,F,06C,Cycle Inspection / Initial Inspection,MN24
40791157,LA PIAZZA PIZZERIA & RESTAURANT,Staten Island,1445,RICHMOND AVENUE,10314.0,7183700707,Pizza,U,09B,Cycle Inspection / Re-inspection,SI05
50051877,TEXAS CHICKEN & BURGERS,Bronx,1027,WESTCHESTER AVENUE,10459.0,3472716300,Chicken,D,04N,Cycle Inspection / Initial Inspection,BX27
40911873,KMR,Manhattan,575,MADISON AVE FL 1ST,10022.0,2129407099,American,D,02G,Cycle Inspection / Initial Inspection,MN17
50066625,COFFEE.CHICKEN.PIZZA,Brooklyn,691,BROADWAY,11206.0,7183877780,Chicken,F,06C,Cycle Inspection / Initial Inspection,BK90
41209159,SECCHU YOKOTA,Manhattan,199,EAST    3 STREET,10009.0,2127771124,Japanese,U,15I,Smoke-Free Air Act / Initial Inspection,MN22
50066879,HK CAFE,Queens,4296,MAIN ST,11355.0,7183586488,Chinese,D,10F,Cycle Inspection / Initial Inspection,QN22
50072027,WENDY'S,Bronx,387,EAST  149 STREET,10455.0,2015674900,Sandwiches,U,10F,Cycle Inspection / Initial Inspection,BX34
50072539,FRIDUCHA MEXICAN,Brooklyn,946,MANHATTAN AVENUE,11222.0,7183830026,Mexican,D,06A,Cycle Inspection / Initial Inspection,BK76
41710752,PALACE CAFE,Brooklyn,2603,NOSTRAND AVENUE,11210.0,7183389525,Jewish/Kosher,D,10F,Cycle Inspection / Re-inspection,BK43
50088166,FOREST BBQ,Staten Island,1098,FOREST AVENUE,10310.0,7185560099,Barbecue,F,06C,Pre-permit (Operational) / Initial Inspection,SI07
50050924,GOLDEN LEAF SKY,Queens,136-17,41 AVENUE,11355.0,7186616655,Chinese,P,04L,Cycle Inspection / Initial Inspection,QN22
50076098,NAMASTE,Manhattan,1448,1 AVENUE,10021.0,2128611448,Indian,F,04L,Pre-permit (Operational) / Initial Inspection,MN31
50006311,MAMA PIO KITCHEN,Queens,53-05,65 PLACE,11378.0,7184240430,Sandwiches,D,10F,Cycle Inspection / Initial Inspection,QN30
41384329,ICHI SUSHI I,Brooklyn,2040,86 STREET,11214.0,7183732929,Japanese,U,02B,Cycle Inspection / Initial Inspection,BK28
41415808,FUGU JAPANESE CUISINE,Brooklyn,6804,BAY PARKWAY,11204.0,7186213124,Japanese,D,06D,Cycle Inspection / Re-inspection,BK28
40423481,KINGSTON TROPICAL BAKERY,Bronx,4000,WHITE PLAINS ROAD,10466.0,7187980076,Caribbean,D,04L,Cycle Inspection / Initial Inspection,BX44
40996642,RECUERDOS MEXICANOS,Staten Island,232,PORT RICHMOND AVENUE,10302.0,7188155533,Mexican,F,04H,Cycle Inspection / Re-inspection,SI28
50004838,TOMMY'S,Manhattan,3750,BROADWAY,10032.0,2123681837,American,D,10F,Cycle Inspection / Re-inspection,MN36
41713348,HAPPY SU GARDEN,Queens,136-20,ROOSEVELT AVENUE,11354.0,9173658308,Chinese,F,06D,Cycle Inspection / Initial Inspection,QN22
50016001,LUCKY PIZZERIA & CAFE,Queens,27-10,QUEENS PLAZA SOUTH,11101.0,7187849897,American,P,02B,Cycle Inspection / Initial Inspection,QN31
41697391,STAR KABAB & CHINESE RESTAURANT,Queens,16821,HILLSIDE AVENUE,11432.0,7185260400,Bangladeshi,F,04L,Cycle Inspection / Re-inspection,QN35
50095774,MOMO KING,Brooklyn,139B,LAWRENCE ST,11201.0,9294344112,Asian/Asian Fusion,E,05E,Pre-permit (Non-operational) / Initial Inspection,BK38
41568372,MICHAEL'S CAFE,Queens,2705,39 AVENUE,11101.0,3475363633,American,F,22A,Administrative Miscellaneous / Initial Inspection,QN68
41456522,MAGNOLIA BAKERY,Manhattan,107,EAST   42 STREET,10017.0,2126823588,Bakery Products/Desserts,D,08A,Cycle Inspection / Initial Inspection,MN19
50054745,DAO PALATE,Brooklyn,329,FLATBUSH AVENUE,11217.0,7186381995,Asian/Asian Fusion,D,10E,Cycle Inspection / Re-inspection,BK64
50002514,SHAKE SHACK,Manhattan,49,GRAND CENTRAL TERMINAL,10017.0,6465175805,Hamburgers,F,02B,Cycle Inspection / Initial Inspection,MN19
41455865,FRANHILL DELI,Queens,20417,HILLSIDE AVENUE,11423.0,7187762949,Sandwiches,O,09C,Cycle Inspection / Reopening Inspection,QN06
41504873,JOSHUE DELI & JUICE BAR,Bronx,173,WEST BURNSIDE AVENUE,10453.0,7182990601,Spanish,D,04C,Cycle Inspection / Initial Inspection,BX36
50001473,TACI'S BEYTI RESTAURANT,Brooklyn,1955,CONEY ISLAND AVENUE,11223.0,7186275750,Turkish,D,10B,Cycle Inspection / Initial Inspection,BK25
41576495,EL POLLO INKA PERU,Queens,8912,NORTHERN BOULEVARD,11372.0,7185052822,Peruvian,U,10B,Cycle Inspection / Re-inspection,QN28
40752294,DALLAS BBQ,Manhattan,3956,BROADWAY,10032.0,2125683700,Barbecue,D,06C,Cycle Inspection / Initial Inspection,MN36
50049096,TAJ MAHAL LOUNGE,Queens,2527,STEINWAY ST,11103.0,7187281950,Middle Eastern,D,10F,Cycle Inspection / Re-inspection,QN70
50078345,URBAN BACKYARD,Manhattan,180,MULBERRY STREET,10012.0,6463614657,Coffee/Tea,D,02G,Cycle Inspection / Re-inspection,MN24
41268058,MATRYOSHKA (SPA 88),Manhattan,88,FULTON STREET,10038.0,2127668600,Russian,U,09C,Cycle Inspection / Initial Inspection,MN25
41299914,CHUNG MOO ROLL RICE & DONGA,Queens,39-04,UNION STREET,11354.0,7183086582,Korean,G,02H,Cycle Inspection / Initial Inspection,QN22
40928483,RICE TO RICHES,Manhattan,37,SPRING STREET,10012.0,2122740008,American,D,10F,Cycle Inspection / Initial Inspection,MN24
50067944,HOUSE SPECIAL RESTAURANT,Manhattan,171,HESTER STREET,10013.0,2123439496,Chinese,U,02B,Cycle Inspection / Re-inspection,MN24
50066757,QUEENS BULLY,Queens,11330,QUEENS BLVD,11375.0,7185208600,American,F,06F,Cycle Inspection / Initial Inspection,QN17
50060381,LATIN SOCIAL COCINA-BAR,Manhattan,75,MAIDEN LANE,10038.0,6464100080,American,D,06C,Cycle Inspection / Re-inspection,MN25
41643576,ANGELO'S PIZZA,Manhattan,1043,2 AVENUE,10022.0,2126885916,Pizza,P,09C,Cycle Inspection / Initial Inspection,MN19
50064922,B&B HALALL RESTAURANT,Brooklyn,67A,UTICA AVENUE,11213.0,3472958422,African,8,08A,Pre-permit (Operational) / Reopening Inspection,BK61
50101339,SIX HAPPINESS,Manhattan,1413,2 AVENUE,10021.0,2129888002,Chinese,U,06D,Pre-permit (Operational) / Re-inspection,MN31
50052004,AUTUMN ASIAN,Brooklyn,349,FLATBUSH AVENUE,11238.0,7187890943,Chinese,U,04L,Cycle Inspection / Initial Inspection,BK64
50009868,16 HANDLES,Manhattan,1161,1 AVENUE,10065.0,6467073424,Frozen Desserts,D,04L,Cycle Inspection / Initial Inspection,MN31
50040389,RIKO PERUVIAN CUISINE,Queens,4523,GREENPOINT AVE,11104.0,7183615721,Peruvian,F,20F,Administrative Miscellaneous / Initial Inspection,QN31
50016658,NY PIZZA GRILL & CAFE,Queens,91-14,SUTPHIN BOULEVARD,11435.0,7186581277,American,F,10F,Cycle Inspection / Initial Inspection,QN61
50060683,LASIAF TACOS & LOUNGE,Brooklyn,2368,FLATBUSH AVENUE,11234.0,7182587515,Tex-Mex,F,10B,Pre-permit (Operational) / Initial Inspection,BK45
40359705,NATHAN'S FAMOUS,Brooklyn,1310,SURF AVENUE,11224.0,7183332202,Hotdogs,D,10F,Cycle Inspection / Initial Inspection,BK21
41462617,MIKE'S UNICORN DINER,Staten Island,2944,VICTORY BOULEVARD,10314.0,7184942129,American,D,06D,Cycle Inspection / Initial Inspection,SI05
41127647,BURRITO BAR,Brooklyn,307311,FLATBUSH AVENUE,,7182308646,Tex-Mex,U,08A,Cycle Inspection / Re-inspection,
50088746,CAFE M,Queens,709,SENECA AVENUE,11385.0,6469491811,Coffee/Tea,F,05D,Cycle Inspection / Initial Inspection,QN20
50003246,POTBELLY SANDWICH WORKS,Manhattan,127,FULTON STREET,10038.0,6463074896,American,D,10B,Cycle Inspection / Initial Inspection,MN25
41674167,FRANKS PIZZA,Brooklyn,8025,FLATLANDS AVENUE,11236.0,7182518095,Pizza,D,10F,Cycle Inspection / Initial Inspection,BK50
50079043,"DOMODOMO KITCHEN, RAW BAR",Manhattan,138-140,W HOUSTON ST,10012.0,6467070301,Seafood,F,02B,Pre-permit (Operational) / Initial Inspection,MN23
50017235,EL SOMBRERO,Manhattan,108,STANTON STREET,10002.0,2122544188,Latin American,F,04L,Cycle Inspection / Initial Inspection,MN27
41712403,SUBWAY,Manhattan,1392,MADISON AVENUE,10029.0,2128768888,Sandwiches,S,20D,Administrative Miscellaneous / Initial Inspection,MN33
41639772,AM THAI BISTRO,Brooklyn,1003,CHURCH AVENUE,11218.0,7182878888,Thai,G,04M,Cycle Inspection / Initial Inspection,BK42
40797688,TRIPLE CROWN DINER,Queens,24827,JAMAICA AVENUE,11426.0,7183474600,American,D,04N,Cycle Inspection / Initial Inspection,QN43
50094385,FYAH BUN CREATIVE,Manhattan,325,EAST   48 STREET,10017.0,6468371980,Caribbean,P,06C,Pre-permit (Operational) / Initial Inspection,MN19
50065187,TACOS EL NOPAL,Brooklyn,8321,5 AVENUE,11209.0,3475787461,Tex-Mex,D,04A,Pre-permit (Operational) / Re-inspection,BK31
50009544,WOK TO WALK,Manhattan,684,3 AVENUE,10017.0,6469645333,Asian/Asian Fusion,D,02G,Cycle Inspection / Re-inspection,MN19
41341336,MIRACALI BAKERY #1,Queens,4558,46 STREET,11377.0,7184828840,Bakery Products/Desserts,D,10F,Cycle Inspection / Initial Inspection,QN31
50014718,RUBY KITCHEN CHAN INC,Brooklyn,162,PARK PLACE,11217.0,7187894633,Chinese,P,10F,Cycle Inspection / Initial Inspection,BK64
40799123,STARBUCKS,Manhattan,230,PARK AVENUE,10169.0,2126819407,Coffee/Tea,D,04N,Cycle Inspection / Initial Inspection,MN19
41622578,INSOMNIA COOKIES,Manhattan,482,3 AVENUE,10016.0,2153831320,Bakery Products/Desserts,D,10F,Cycle Inspection / Initial Inspection,MN20
41088457,JOE,Manhattan,9,EAST   13 STREET,10003.0,2129247400,Coffee/Tea,D,10F,Cycle Inspection / Re-inspection,MN23
50062530,MARKET CRATES,Manhattan,224,WEST   35 STREET,10001.0,2126956922,American,D,10F,Cycle Inspection / Initial Inspection,MN17
40558850,DECHERT (THE DECH),Manhattan,1095,AVENUE OF THE AMERICAS,10036.0,2126983880,American,D,10F,Cycle Inspection / Initial Inspection,MN17
50007475,BHATTI INDIAN GRILL,Manhattan,100,LEXINGTON AVENUE,10016.0,2126834229,Indian,D,02G,Cycle Inspection / Initial Inspection,MN21
40663950,FOOD FOR THOUGHT CATERED EVENTS,Manhattan,130,WEST   25 STREET,10001.0,2129294689,American,O,09C,Cycle Inspection / Reopening Inspection,MN13
50045124,DOLCE VITA,Brooklyn,5811,AVENUE N,11234.0,7184443537,Italian,O,10F,Cycle Inspection / Reopening Inspection,BK58
41498611,MUSSELS & MORE,Brooklyn,510,80 STREET,11209.0,7186803390,Seafood,D,09C,Cycle Inspection / Re-inspection,BK31
50039666,NEW SZECHUAN HOUSE,Queens,5008,SKILLMAN AVE,11377.0,7184466092,Chinese,F,08A,Cycle Inspection / Initial Inspection,QN31
41710752,PALACE CAFE,Brooklyn,2603,NOSTRAND AVENUE,11210.0,7183389525,Jewish/Kosher,F,10B,Cycle Inspection / Initial Inspection,BK43
41497881,THE ONENESS FOUNTAIN HEART,Queens,157-19,72 AVENUE,11367.0,7185913663,Vegetarian,D,06A,Cycle Inspection / Initial Inspection,QN38
41184581,BOROUGH RESTAURANT,Brooklyn,338,FRANKLIN AVENUE,11238.0,7182304728,American,P,10F,Cycle Inspection / Initial Inspection,BK75
50010822,HUNAN HOUSE,Manhattan,40,WEST   56 STREET,10019.0,2122132299,Chinese,F,06D,Cycle Inspection / Re-inspection,MN17
40948382,NEW COUNTRY HOUSE,Brooklyn,887,FULTON STREET,11238.0,7187838652,American,D,10F,Cycle Inspection / Initial Inspection,BK69
50086382,IL POSTO,Brooklyn,7409,AVENUE U,11234.0,7182414317,Italian,F,08A,Pre-permit (Operational) / Re-inspection,BK45
50042671,EDGAR'S CAFE,Manhattan,650,AMSTERDAM AVENUE,10025.0,2125956261,Coffee/Tea,U,02G,Cycle Inspection / Initial Inspection,MN12
50098472,HEALTHY BITES DELI,Manhattan,4226,BROADWAY,10033.0,6462890192,Sandwiches,D,10F,Pre-permit (Non-operational) / Compliance Inspection,MN36
50044163,JIMMY'S GRAND CAFE,Bronx,1001,CASTLE HILL AVENUE,10472.0,7183191200,American,D,02B,Cycle Inspection / Re-inspection,BX59
41411052,MOLE,Brooklyn,178,KENT AVENUE,11249.0,3473842300,Mexican,D,10B,Cycle Inspection / Re-inspection,BK73
40510389,ZARO'S BREAD BASKET,Manhattan,1,PENNSYLVANIA STATION (AMTRACK),10121.0,2122920405,Bakery Products/Desserts,D,06D,Cycle Inspection / Initial Inspection,MN17
50037477,FRIENDS GOURMET DELI,Queens,24505,JERICHO TPKE,11426.0,7183478585,Sandwiches,P,08A,Cycle Inspection / Initial Inspection,QN43
50082952,JUN BO RESTAURANT,Bronx,3712,EAST TREMONT AVENUE,10465.0,7188231076,Chinese,O,06D,Cycle Inspection / Reopening Inspection,BX52
50015592,YAKITORI TORA,Manhattan,72,KENMARE STREET,10012.0,2129661100,Japanese,U,04L,Cycle Inspection / Initial Inspection,MN24
50057998,OLYMPIA DELI & JUICE,Manhattan,761,AVENUE OF THE AMERICAS,10010.0,2129245074,American,D,02G,Cycle Inspection / Initial Inspection,MN13
50011800,PHO VIETNAM 87 CORPORATION,Manhattan,87,CHRYSTIE STREET,10002.0,2127750999,Southeast Asian,F,08A,Cycle Inspection / Initial Inspection,MN27
50080546,CRAFT EMPANADAS BY S&R,Bronx,261,EAST GUN HILL ROAD,10467.0,3479645685,Latin American,D,10E,Cycle Inspection / Initial Inspection,BX43
50034508,HONEY BEE'S KITCHEN,Brooklyn,9322,AVENUE L,11236.0,7189752006,African,D,15L,Smoke-Free Air Act / Re-inspection,BK50
50012273,"HALSEY'S TAVERN, MOM'S KITCHEN & BAR",Queens,3095,33RD ST,11102.0,7182670142,American,P,04L,Cycle Inspection / Initial Inspection,QN70
41306113,HONG KONG KITCHEN,Queens,25-10,BROADWAY,11106.0,7187268482,Chinese,P,06F,Cycle Inspection / Initial Inspection,QN70
41251243,CAFE ROMA PIZZERIA,Manhattan,854,AMSTERDAM AVENUE,10025.0,2128758972,Jewish/Kosher,U,08A,Cycle Inspection / Initial Inspection,MN12
40834713,DIM SUM GO GO,Manhattan,5,EAST BROADWAY,10038.0,2127320796,Chinese,D,06D,Cycle Inspection / Initial Inspection,MN27
50060523,TROQUET,Manhattan,155,GRAND STREET,10013.0,2123434295,French,U,02H,Cycle Inspection / Initial Inspection,MN24
40380559,SUPERNOVA-NOVOTEL HOTEL,Manhattan,226,WEST 52 ND STREET,,2123150100,American,F,10B,Cycle Inspection / Re-inspection,
50013293,LIMANI,Manhattan,630,5 AVENUE,10020.0,2128589200,Mediterranean,F,10H,Cycle Inspection / Initial Inspection,MN17
41415498,LOT 2,Brooklyn,687,6 AVENUE,11215.0,7184995623,American,D,06D,Cycle Inspection / Initial Inspection,BK32
50086560,PANADERIA LA HACIENDA,Staten Island,111,VICTORY BOULEVARD,10301.0,7182854600,Bakery Products/Desserts,G,02G,Cycle Inspection / Initial Inspection,SI22
41451247,THE LONG ROOM,Manhattan,120,WEST   44 STREET,10036.0,2129973933,Irish,P,08A,Cycle Inspection / Initial Inspection,MN17
50095381,MAPO B.B.Q,Queens,14924,41ST AVE,11355.0,7188868292,Korean,P,02B,Pre-permit (Operational) / Initial Inspection,QN51
50057568,JUNKO SUSHI,Queens,3302,BROADWAY,11106.0,7187771588,Japanese,G,02B,Cycle Inspection / Initial Inspection,QN70
50059261,STARBUCKS COFFEE COMPANY #48116,Queens,15927,JAMAICA AVE,11432.0,2126159700,Coffee/Tea,P,08A,Pre-permit (Operational) / Initial Inspection,QN61
41396647,YANKEES CLUBHOUSE KITCHEN,Bronx,1,EAST  161 STREET,10451.0,9172843266,American,D,06C,Cycle Inspection / Re-inspection,BX63
50052503,ESS-A-BAGEL,Manhattan,324,1 AVENUE,10009.0,2122602252,American,D,10B,Cycle Inspection / Initial Inspection,MN50
41511660,EL ECONOMICO RESTAURANT,Bronx,5589,BROADWAY,10463.0,7186015577,Latin American,U,09C,Cycle Inspection / Re-inspection,BX29
41606952,EL PUERTO MEXICANO,Queens,8428,JAMAICA AVENUE,11421.0,7185210720,Mexican,F,10B,Cycle Inspection / Initial Inspection,QN53
50067656,FITOOR,Queens,17922,UNION TPKE,11366.0,7189697000,American,U,04L,Pre-permit (Operational) / Re-inspection,QN06
50076502,FUEL GRILL,Manhattan,112,WEST   38 STREET,10018.0,9178360276,American,P,04M,Pre-permit (Operational) / Initial Inspection,MN17
41649157,EBENEZER PIZZERIA RESTAURANT,Queens,11402,SUPTHIN BLVD,,7188456127,Spanish,D,10I,Cycle Inspection / Re-inspection,
41292582,TACOS PUEBLA RESTAURANT,Bronx,2181,GRAND CONCOURSE,10453.0,7182205463,Tex-Mex,F,04L,Cycle Inspection / Initial Inspection,BX40
50036378,MR. FONG'S,Manhattan,40,MARKET STREET,10002.0,4153176266,American,U,06D,Cycle Inspection / Initial Inspection,MN27
41704348,B & H RESTAURANT,Manhattan,127,SECOND AVENUE,10003.0,2125058065,Jewish/Kosher,D,06E,Cycle Inspection / Initial Inspection,MN22
41299074,THE DUB PIE SHOP,Brooklyn,211,PROSPECT PARK WEST,11215.0,9702162234,Australian,D,04L,Cycle Inspection / Initial Inspection,BK40
50059629,DIXY CHICKEN & GRILL,Brooklyn,7504,5 AVENUE,11209.0,7182382898,Chicken,F,06E,Cycle Inspection / Re-inspection,BK31
50072481,BASIL CUCINA & CATERING,Staten Island,1686,FOREST AVENUE,10302.0,7184481087,Pizza,P,05D,Pre-permit (Operational) / Initial Inspection,SI28
41530258,OSTERIA AL DODGE,Manhattan,142,WEST   44 STREET,10036.0,2129443643,Italian,D,04C,Cycle Inspection / Initial Inspection,MN17
50073845,THE ATTIC CAFE,Brooklyn,6754,4 AVENUE,11220.0,7183335202,American,F,20F,Administrative Miscellaneous / Initial Inspection,BK31
41151521,PALETTE,Manhattan,754,5 AVENUE,10019.0,2128728709,American,F,08A,Cycle Inspection / Initial Inspection,MN17
50018578,CLOVE INDIAN RESTAURANT BAR,Manhattan,1592,AMSTERDAM AVENUE,10031.0,6469186644,Indian,U,04N,Cycle Inspection / Re-inspection,MN04
50007879,MANDARIN ORIENTAL HOTEL-CAFETERIA,Manhattan,80,COLUMBUS CIRCLE,10023.0,2128058800,Chinese,D,08A,Cycle Inspection / Initial Inspection,MN14
50066506,GUACAMOLE,Manhattan,768,AMSTERDAM AVENUE,10025.0,9172658173,Spanish,U,04A,Cycle Inspection / Re-inspection,MN12
50000205,MIA HALAL FOOD,Queens,10507,CROSSBAY BOULEVARD,11417.0,7183743902,Middle Eastern,P,04A,Cycle Inspection / Initial Inspection,QN56
41720838,ROTI MEDITERRANEAN GRILL,Manhattan,100,MAIDEN LANE,10038.0,6464943359,Mediterranean,B,,Administrative Miscellaneous / Initial Inspection,MN25
50099285,JELL & CHILL,Manhattan,110,EAST    7 STREET,10009.0,6463705229,Frozen Desserts,O,,Pre-permit (Operational) / Reopening Inspection,MN22
50072204,CARIBBEAN SOCIAL,Brooklyn,847,FLATBUSH AVENUE,11226.0,3474747328,Caribbean,F,20F,Administrative Miscellaneous / Initial Inspection,BK60
50089296,SMILEY BAGEL & GRILL,Manhattan,844,2 AVENUE,10017.0,9172616055,American,G,05F,Pre-permit (Operational) / Initial Inspection,MN19
41678553,JESSIE'S EXPRESS CAFE,Manhattan,411,8 AVENUE,10001.0,2122551266,Sandwiches/Salads/Mixed Buffet,S,22C,Administrative Miscellaneous / Initial Inspection,MN13
50054639,"BURGER KING, CINNABON",Manhattan,1313,BROADWAY,10001.0,9089270130,Hamburgers,D,06D,Cycle Inspection / Re-inspection,MN17
50079890,MILLIE'S CUBAN CAFE,Brooklyn,151,WILSON AVENUE,11237.0,3474258253,Latin American,D,10B,Cycle Inspection / Initial Inspection,BK77
50091299,PHAYUL RESTAURANT,Queens,3759,74TH ST,11372.0,7184339688,Asian/Asian Fusion,U,04H,Cycle Inspection / Initial Inspection,QN28
50080915,MASHALLAH GRILL,Brooklyn,2004,BATH AVENUE,11214.0,7188750631,Middle Eastern,D,04L,Cycle Inspection / Initial Inspection,BK27
41362506,EMPIRE GRILL,Brooklyn,597,EMPIRE BOULEVARD,11213.0,7182218597,Jewish/Kosher,F,02G,Cycle Inspection / Initial Inspection,BK63
41538728,BOWLMOR LANE,Manhattan,222,WEST   44 STREET,10036.0,2126800012,American,P,06D,Cycle Inspection / Initial Inspection,MN17
50064478,JOE & THE JUICE,Manhattan,161,PRINCE STREET,10012.0,__________,Coffee/Tea,P,06C,Pre-permit (Operational) / Initial Inspection,MN24
41605870,CAKOR RESTAURANT,Bronx,632,EAST  186 STREET,10458.0,7187332300,Eastern European,D,08C,Cycle Inspection / Initial Inspection,BX06
41328784,SOUTHSIDE COFFEE,Brooklyn,652,6 AVENUE,11215.0,3475990887,Coffee/Tea,D,06D,Cycle Inspection / Initial Inspection,BK37
41525131,IL BACCO RISTORANTE,Queens,253-24,NORTHERN BOULEVARD,11362.0,7182247657,Italian,U,09C,Cycle Inspection / Initial Inspection,QN45
50066139,La Patrona,Bronx,812,EAST  149 STREET,10455.0,7184016000,Mexican,D,10B,Pre-permit (Operational) / Initial Inspection,BX39
41043971,DUNKIN,Bronx,843,EAST  149 STREET,10455.0,7182926882,Donuts,D,10F,Cycle Inspection / Initial Inspection,BX34
50041581,D'AMICO COFFEE,Brooklyn,309,COURT STREET,11231.0,7188755403,Coffee/Tea,D,02G,Cycle Inspection / Initial Inspection,BK33
40393051,FRIEND'S TAVERN,Queens,7811,ROOSEVELT AVENUE,11372.0,7183977256,American,F,05D,Cycle Inspection / Initial Inspection,QN28
41291910,FIVE GUYS FAMOUS BURGERS AND FRIES,Manhattan,43,WEST   55 STREET,10019.0,2124599600,Hamburgers,D,06C,Cycle Inspection / Initial Inspection,MN17
50010874,LITTLE ITALY PIZZA,Manhattan,214,WEST   92 STREET,10025.0,2125947817,Pizza,D,10F,Cycle Inspection / Initial Inspection,MN12
50002889,KINFOLK STUDIOS,Brooklyn,90,WYTHE AVENUE,11249.0,3477992946,American,D,15F6,Smoke-Free Air Act / Initial Inspection,BK73
50047392,MY BELLY'S PLAYLIST,Manhattan,218,WEST   35 STREET,10001.0,9178321209,American,F,09A,Cycle Inspection / Re-inspection,MN17
41337907,GOOD HOPE RESTAURANT,Brooklyn,1683,FLATBUSH AVENUE,11210.0,7186924274,Caribbean,P,10E,Cycle Inspection / Initial Inspection,BK58
50033235,OUR NEIGHBOURHOOD SPANISH RESTAURANT,Brooklyn,444,MOTHER GASTON BOULEVARD,11212.0,7189279302,Spanish,F,02B,Cycle Inspection / Re-inspection,BK81
50067635,CAFFEINE UNDERGROUND,Brooklyn,447,CENTRAL AVENUE,11221.0,7184844806,Coffee/Tea,D,08A,Pre-permit (Operational) / Initial Inspection,BK78
50058924,BANTER,Manhattan,169,SULLIVAN STREET,10012.0,3475151449,Australian,F,10B,Cycle Inspection / Initial Inspection,MN23
40979119,DUNKIN,Staten Island,97,STUYVESANT PLACE,10301.0,7188161917,Donuts,U,02G,Cycle Inspection / Initial Inspection,SI22
50055399,MCDONALD'S,Manhattan,490,8 AVENUE,10001.0,9142774800,Hamburgers,D,10D,Cycle Inspection / Re-inspection,MN17
50087521,iPizzaNY,Manhattan,642,9 AVENUE,10036.0,2122451451,Pizza,F,02B,Pre-permit (Operational) / Initial Inspection,MN15
50097578,TASTE OF HONG KONG,Queens,3711,MAIN ST,11354.0,9292827609,Chinese,F,06B,Pre-permit (Operational) / Initial Inspection,QN22
