Academic Year,Level,TAP Level of Study,TAP Sector Group,Recipient Age Group,TAP Financial Status,TAP Recipient Dollars
2008,U,4 yr Undergrad,4-SUNY CC,under age 22,Financial_Dependent,35160.0
2011,U,4 yr Undergrad,9-CHAPTER XXII,under age 22,Financial_Dependent,1000.0
2002,U,5 yr Undergrad,3-SUNY SO,under age 22,Financial_Dependent,3325.0
2018,U,2 yr Undergrad,4-SUNY CC,under age 22,Financial_Dependent,113229.45
2000,U,2 yr Undergrad,5-INDEPENDENT,age 36 - 50,Financial_Independent,125982.81
2016,U,2 yr Undergrad,2-CUNY CC,age 36 - 50,Financial_Independent,866.0
2014,U,2 yr Undergrad,4-SUNY CC,age 26 - 35,Financial_Independent,3250.0
2006,U,2 yr Undergrad,8-OTHER,age 36 - 50,Financial_Independent,4943.0
2008,U,4 yr Undergrad,3-SUNY SO,age 22 - 25,Financial_Dependent,3462.0
2002,U,2 yr Undergrad,5-INDEPENDENT,under age 22,Financial_Dependent,3888.0
2006,U,2 yr Undergrad,1-CUNY SR,under age 22,Financial_Independent,2000.0
2006,U,4 yr Undergrad,1-CUNY SR,over age 50,Financial_Independent,4000.0
2010,U,4 yr Undergrad,1-CUNY SR,over age 50,Financial_Independent,488.5
2013,U,2 yr Undergrad,4-SUNY CC,age 26 - 35,Financial_Independent,250.0
2011,U,4 yr Undergrad,5-INDEPENDENT,age 22 - 25,Financial_Dependent,11666.69
2008,U,4 yr Undergrad,1-CUNY SR,over age 50,Financial_Independent,3716.0
2013,U,2 yr Undergrad,5-INDEPENDENT,under age 22,Financial_Dependent,24945.0
2014,U,5 yr Undergrad,3-SUNY SO,age 22 - 25,Financial_Dependent,21406.75
2011,U,2 yr Undergrad,7-BUS. NON-DEG,age 26 - 35,Financial_Independent,6000.0
2019,U,2 yr Undergrad,6-BUS. DEGREE,age 26 - 35,Financial_Independent,15045.54
2011,U,4 yr Undergrad,5-INDEPENDENT,over age 50,Financial_Independent,250.0
2003,U,2 yr Undergrad,6-BUS. DEGREE,over age 50,Financial_Independent,1675.5
2019,U,2 yr Undergrad,4-SUNY CC,age 26 - 35,Financial_Independent,7430.99
2000,U,2 yr Undergrad,8-OTHER,age 22 - 25,Financial_Independent,3195.6
2012,U,4 yr Undergrad,3-SUNY SO,under age 22,Financial_Dependent,6250.0
2014,U,2 yr Undergrad,8-OTHER,age 22 - 25,Financial_Independent,1580.0
2002,U,5 yr Undergrad,3-SUNY SO,age 22 - 25,Financial_Dependent,49393.75
2000,U,5 yr Undergrad,4-SUNY CC,under age 22,Financial_Dependent,1678.8
2011,U,2 yr Undergrad,4-SUNY CC,under age 22,Financial_Dependent,2663140.87
2006,U,4 yr Undergrad,3-SUNY SO,under age 22,Financial_Dependent,262500.0
2002,U,4 yr Undergrad,5-INDEPENDENT,age 26 - 35,Financial_Dependent,16480.25
2002,U,2 yr Undergrad,6-BUS. DEGREE,over age 50,Financial_Independent,2506.33
2003,U,2 yr Undergrad,6-BUS. DEGREE,age 36 - 50,Financial_Independent,250.0
2007,U,2 yr Undergrad,4-SUNY CC,age 36 - 50,Financial_Independent,12657.5
2009,U,4 yr Undergrad,3-SUNY SO,age 26 - 35,Financial_Independent,250.0
2007,U,4 yr Undergrad,6-BUS. DEGREE,over age 50,Financial_Independent,3557.0
2016,U,4 yr Undergrad,5-INDEPENDENT,age 26 - 35,Financial_Independent,4639.5
2002,U,2 yr Undergrad,8-OTHER,age 26 - 35,Financial_Independent,3713.5
2008,U,2 yr Undergrad,2-CUNY CC,under age 22,Financial_Dependent,16125.0
2011,U,2 yr Undergrad,5-INDEPENDENT,age 22 - 25,Financial_Dependent,1944.5
2010,U,2 yr Undergrad,4-SUNY CC,under age 22,Financial_Independent,2559.5
2004,U,2 yr Undergrad,4-SUNY CC,age 26 - 35,Financial_Independent,28292.5
2012,U,2 yr Undergrad,4-SUNY CC,age 22 - 25,Financial_Independent,246504.5
2012,U,2 yr Undergrad,2-CUNY CC,age 22 - 25,Financial_Independent,81630.5
2006,U,4 yr Undergrad,4-SUNY CC,under age 22,Financial_Dependent,4693.0
2000,U,4 yr Undergrad,3-SUNY SO,age 36 - 50,Financial_Independent,650.0
2015,U,2 yr Undergrad,5-INDEPENDENT,over age 50,Financial_Independent,3723.5
2009,U,2 yr Undergrad,2-CUNY CC,under age 22,Financial_Dependent,124664.5
2019,U,2 yr Undergrad,6-BUS. DEGREE,age 26 - 35,Financial_Independent,115305.0
2007,U,4 yr Undergrad,1-CUNY SR,age 26 - 35,Financial_Dependent,3358.0
2003,U,2 yr Undergrad,3-SUNY SO,under age 22,Financial_Independent,4290.0
2003,U,2 yr Undergrad,6-BUS. DEGREE,age 36 - 50,Financial_Independent,1250.0
2012,U,4 yr Undergrad,5-INDEPENDENT,age 36 - 50,Financial_Independent,250.0
2003,U,2 yr Undergrad,2-CUNY CC,over age 50,Financial_Independent,2800.0
2014,U,4 yr Undergrad,5-INDEPENDENT,age 26 - 35,Financial_Dependent,2058.5
2001,U,4 yr Undergrad,3-SUNY SO,age 22 - 25,Financial_Independent,318.75
2016,U,4 yr Undergrad,1-CUNY SR,under age 22,Financial_Dependent,46625.0
2005,U,2 yr Undergrad,2-CUNY CC,age 26 - 35,Financial_Dependent,1243.5
2010,U,2 yr Undergrad,4-SUNY CC,age 36 - 50,Financial_Independent,2690.5
2013,U,2 yr Undergrad,6-BUS. DEGREE,age 36 - 50,Financial_Independent,8916.5
2004,U,2 yr Undergrad,6-BUS. DEGREE,over age 50,Financial_Independent,15558.5
2006,U,4 yr Undergrad,1-CUNY SR,under age 22,Financial_Independent,525.5
2012,U,2 yr Undergrad,4-SUNY CC,over age 50,Financial_Independent,2568.5
2001,U,4 yr Undergrad,3-SUNY SO,age 22 - 25,Financial_Dependent,8712.5
2006,U,2 yr Undergrad,8-OTHER,age 26 - 35,Financial_Independent,500.0
2019,U,2 yr Undergrad,3-SUNY SO,over age 50,Financial_Independent,2506.51
2003,U,2 yr Undergrad,6-BUS. DEGREE,age 26 - 35,Financial_Independent,59380.3
2005,U,2 yr Undergrad,1-CUNY SR,under age 22,Financial_Dependent,213767.32
2004,U,4 yr Undergrad,6-BUS. DEGREE,age 26 - 35,Financial_Independent,9520.83
2001,U,2 yr Undergrad,2-CUNY CC,age 26 - 35,Financial_Dependent,9825.0
2019,U,2 yr Undergrad,3-SUNY SO,age 26 - 35,Financial_Independent,5275.52
2010,U,4 yr Undergrad,4-SUNY CC,under age 22,Financial_Dependent,19832.0
2001,U,2 yr Undergrad,7-BUS. NON-DEG,age 26 - 35,Financial_Dependent,7425.0
2001,U,2 yr Undergrad,3-SUNY SO,age 36 - 50,Financial_Independent,325.0
2003,U,4 yr Undergrad,5-INDEPENDENT,age 22 - 25,Financial_Dependent,15583.36
2018,U,2 yr Undergrad,3-SUNY SO,age 36 - 50,Financial_Independent,2095.0
2000,U,2 yr Undergrad,5-INDEPENDENT,under age 22,Financial_Dependent,19187.5
2014,U,4 yr Undergrad,5-INDEPENDENT,under age 22,Financial_Dependent,37031.0
2018,U,2 yr Undergrad,5-INDEPENDENT,under age 22,Financial_Dependent,3500.0
2012,U,2 yr Undergrad,3-SUNY SO,age 22 - 25,Financial_Independent,6945.5
2002,U,2 yr Undergrad,5-INDEPENDENT,age 22 - 25,Financial_Dependent,375.0
2003,U,2 yr Undergrad,4-SUNY CC,age 22 - 25,Financial_Independent,333565.3
2002,U,2 yr Undergrad,4-SUNY CC,age 26 - 35,Financial_Dependent,500.0
2017,U,2 yr Undergrad,7-BUS. NON-DEG,age 36 - 50,Financial_Independent,5173.5
2004,U,4 yr Undergrad,3-SUNY SO,under age 22,Financial_Dependent,1350048.35
2014,U,2 yr Undergrad,4-SUNY CC,age 26 - 35,Financial_Independent,7219.0
2009,U,5 yr Undergrad,5-INDEPENDENT,age 26 - 35,Financial_Dependent,2083.0
2001,U,4 yr Undergrad,5-INDEPENDENT,age 22 - 25,Financial_Independent,8163.5
2004,U,4 yr Undergrad,5-INDEPENDENT,over age 50,Financial_Independent,1203.0
2006,U,4 yr Undergrad,3-SUNY SO,age 22 - 25,Financial_Independent,500.0
2000,U,4 yr Undergrad,6-BUS. DEGREE,under age 22,Financial_Dependent,5778.99
2002,U,2 yr Undergrad,3-SUNY SO,age 22 - 25,Financial_Independent,1396.0
2004,U,2 yr Undergrad,5-INDEPENDENT,under age 22,Financial_Dependent,3500.0
2003,U,5 yr Undergrad,1-CUNY SR,age 22 - 25,Financial_Dependent,53469.0
2010,U,5 yr Undergrad,5-INDEPENDENT,under age 22,Financial_Dependent,3915.5
2018,U,5 yr Undergrad,3-SUNY SO,under age 22,Financial_Dependent,5934.1
2018,U,2 yr Undergrad,3-SUNY SO,under age 22,Financial_Dependent,12437.5
2012,U,4 yr Undergrad,3-SUNY SO,under age 22,Financial_Dependent,10905.5
2019,U,2 yr Undergrad,5-INDEPENDENT,age 36 - 50,Financial_Independent,11192.38
2013,U,2 yr Undergrad,4-SUNY CC,age 36 - 50,Financial_Independent,1311.0
2005,U,2 yr Undergrad,2-CUNY CC,age 26 - 35,Financial_Independent,10991.5
2012,U,2 yr Undergrad,2-CUNY CC,age 36 - 50,Financial_Independent,34020.83
2014,U,4 yr Undergrad,3-SUNY SO,age 26 - 35,Financial_Independent,2318.0
2012,U,4 yr Undergrad,5-INDEPENDENT,age 26 - 35,Financial_Dependent,33157.0
2002,U,4 yr Undergrad,5-INDEPENDENT,age 26 - 35,Financial_Independent,10593.14
2019,U,5 yr Undergrad,5-INDEPENDENT,age 22 - 25,Financial_Dependent,2018.86
2005,U,4 yr Undergrad,3-SUNY SO,age 26 - 35,Financial_Independent,2500.0
2001,U,2 yr Undergrad,1-CUNY SR,age 22 - 25,Financial_Dependent,16952.01
2019,U,4 yr Undergrad,9-CHAPTER XXII,age 22 - 25,Financial_Independent,4217.47
2004,U,4 yr Undergrad,3-SUNY SO,age 36 - 50,Financial_Independent,1000.0
2003,U,2 yr Undergrad,3-SUNY SO,age 36 - 50,Financial_Independent,1726.0
2003,G,Grad,1-CUNY SR,under age 22,Financial_Dependent,75.0
2002,U,4 yr Undergrad,3-SUNY SO,age 22 - 25,Financial_Independent,7628.5
2019,U,4 yr Undergrad,6-BUS. DEGREE,age 36 - 50,Financial_Independent,7118.62
2003,U,2 yr Undergrad,4-SUNY CC,age 26 - 35,Financial_Independent,43898.25
2000,U,2 yr Undergrad,5-INDEPENDENT,under age 22,Financial_Dependent,61284.0
2015,U,2 yr Undergrad,5-INDEPENDENT,age 36 - 50,Financial_Independent,1133.0
2013,U,2 yr Undergrad,2-CUNY CC,under age 22,Financial_Independent,760014.41
2013,U,4 yr Undergrad,3-SUNY SO,age 36 - 50,Financial_Independent,19981.0
2001,U,2 yr Undergrad,3-SUNY SO,under age 22,Financial_Dependent,211034.0
2002,U,2 yr Undergrad,6-BUS. DEGREE,age 26 - 35,Financial_Independent,13816.67
2001,U,4 yr Undergrad,3-SUNY SO,age 26 - 35,Financial_Independent,1083.0
2009,U,4 yr Undergrad,3-SUNY SO,age 26 - 35,Financial_Independent,250.0
2003,U,2 yr Undergrad,8-OTHER,age 26 - 35,Financial_Independent,500.0
2010,U,2 yr Undergrad,6-BUS. DEGREE,age 26 - 35,Financial_Independent,279987.65
2015,U,4 yr Undergrad,3-SUNY SO,age 36 - 50,Financial_Independent,38245.0
2000,U,4 yr Undergrad,5-INDEPENDENT,age 22 - 25,Financial_Independent,11805.5
2003,U,5 yr Undergrad,5-INDEPENDENT,under age 22,Financial_Dependent,1986.0
2004,U,2 yr Undergrad,7-BUS. NON-DEG,under age 22,Financial_Independent,1333.35
2009,U,2 yr Undergrad,2-CUNY CC,under age 22,Financial_Independent,5793.5
2000,U,5 yr Undergrad,1-CUNY SR,age 22 - 25,Financial_Dependent,34228.75
2014,U,4 yr Undergrad,3-SUNY SO,age 26 - 35,Financial_Independent,540.0
2014,U,2 yr Undergrad,6-BUS. DEGREE,age 26 - 35,Financial_Independent,82.5
2013,U,2 yr Undergrad,3-SUNY SO,age 26 - 35,Financial_Independent,500.0
2015,U,4 yr Undergrad,5-INDEPENDENT,age 36 - 50,Financial_Independent,46597.0
2002,U,2 yr Undergrad,2-CUNY CC,age 26 - 35,Financial_Dependent,9650.0
2000,U,5 yr Undergrad,5-INDEPENDENT,age 22 - 25,Financial_Dependent,36768.75
2012,U,2 yr Undergrad,4-SUNY CC,age 36 - 50,Financial_Independent,165787.75
2017,U,4 yr Undergrad,3-SUNY SO,age 36 - 50,Financial_Independent,4354.5
2003,U,2 yr Undergrad,6-BUS. DEGREE,age 26 - 35,Financial_Dependent,250.0
2003,U,4 yr Undergrad,4-SUNY CC,age 22 - 25,Financial_Dependent,1654.0
2010,U,4 yr Undergrad,5-INDEPENDENT,under age 22,Financial_Independent,212.5
2000,U,4 yr Undergrad,6-BUS. DEGREE,age 22 - 25,Financial_Dependent,14062.5
2005,U,2 yr Undergrad,4-SUNY CC,age 22 - 25,Financial_Dependent,1250.0
2014,U,2 yr Undergrad,6-BUS. DEGREE,age 26 - 35,Financial_Dependent,166.67
2003,U,2 yr Undergrad,6-BUS. DEGREE,age 26 - 35,Financial_Independent,213657.29
2018,U,2 yr Undergrad,2-CUNY CC,under age 22,Financial_Independent,7361.0
2000,U,2 yr Undergrad,8-OTHER,age 26 - 35,Financial_Independent,5152.12
2004,U,4 yr Undergrad,5-INDEPENDENT,age 26 - 35,Financial_Independent,46971.75
2017,U,2 yr Undergrad,2-CUNY CC,age 22 - 25,Financial_Dependent,3127246.5
2009,U,2 yr Undergrad,4-SUNY CC,age 36 - 50,Financial_Independent,7620.5
2000,U,2 yr Undergrad,7-BUS. NON-DEG,age 22 - 25,Financial_Dependent,21804.0
2000,U,2 yr Undergrad,5-INDEPENDENT,age 22 - 25,Financial_Dependent,212.5
2013,U,4 yr Undergrad,3-SUNY SO,under age 22,Financial_Dependent,20853.0
2004,U,2 yr Undergrad,4-SUNY CC,under age 22,Financial_Dependent,536905.75
2014,U,2 yr Undergrad,6-BUS. DEGREE,under age 22,Financial_Independent,7562.49
2016,U,2 yr Undergrad,4-SUNY CC,under age 22,Financial_Independent,11712.0
2007,U,2 yr Undergrad,1-CUNY SR,under age 22,Financial_Dependent,8000.0
2003,U,4 yr Undergrad,3-SUNY SO,under age 22,Financial_Dependent,7250.0
2017,U,4 yr Undergrad,6-BUS. DEGREE,age 36 - 50,Financial_Independent,7540.0
2013,U,4 yr Undergrad,3-SUNY SO,age 36 - 50,Financial_Independent,6284.5
2018,U,2 yr Undergrad,2-CUNY CC,age 22 - 25,Financial_Independent,6726.0
2007,G,Grad,3-SUNY SO,age 26 - 35,Financial_Independent,4400.0
2000,U,2 yr Undergrad,5-INDEPENDENT,age 36 - 50,Financial_Independent,2182.5
2013,U,2 yr Undergrad,2-CUNY CC,over age 50,Financial_Independent,4487.5
2006,U,4 yr Undergrad,3-SUNY SO,under age 22,Financial_Dependent,128962.5
2003,U,2 yr Undergrad,7-BUS. NON-DEG,age 36 - 50,Financial_Independent,314.0
2010,U,4 yr Undergrad,3-SUNY SO,age 36 - 50,Financial_Independent,1830.0
2001,U,2 yr Undergrad,6-BUS. DEGREE,age 26 - 35,Financial_Independent,2606.25
2004,U,2 yr Undergrad,4-SUNY CC,age 22 - 25,Financial_Dependent,1000.0
2004,U,4 yr Undergrad,6-BUS. DEGREE,age 22 - 25,Financial_Dependent,3387.5
2001,U,2 yr Undergrad,6-BUS. DEGREE,over age 50,Financial_Independent,44166.69
2011,U,5 yr Undergrad,3-SUNY SO,age 22 - 25,Financial_Dependent,36750.0
2002,U,2 yr Undergrad,4-SUNY CC,over age 50,Financial_Independent,11384.5
2011,U,2 yr Undergrad,6-BUS. DEGREE,age 22 - 25,Financial_Independent,1692.0
2001,U,2 yr Undergrad,1-CUNY SR,age 22 - 25,Financial_Dependent,9742.37
2007,U,4 yr Undergrad,6-BUS. DEGREE,age 22 - 25,Financial_Dependent,5695.5
2012,U,2 yr Undergrad,5-INDEPENDENT,age 36 - 50,Financial_Independent,45190.04
2006,U,2 yr Undergrad,2-CUNY CC,age 22 - 25,Financial_Independent,70480.0
2006,U,2 yr Undergrad,7-BUS. NON-DEG,age 22 - 25,Financial_Dependent,12500.0
2000,U,4 yr Undergrad,1-CUNY SR,age 26 - 35,Financial_Independent,371780.05
2004,U,2 yr Undergrad,5-INDEPENDENT,age 26 - 35,Financial_Independent,824.0
2009,U,2 yr Undergrad,8-OTHER,under age 22,Financial_Dependent,1770.5
2005,U,4 yr Undergrad,1-CUNY SR,age 36 - 50,Financial_Independent,1821.5
2007,U,2 yr Undergrad,4-SUNY CC,age 22 - 25,Financial_Independent,1250.0
2002,U,2 yr Undergrad,2-CUNY CC,age 22 - 25,Financial_Independent,125.0
2014,U,2 yr Undergrad,5-INDEPENDENT,age 26 - 35,Financial_Independent,753.67
2002,U,2 yr Undergrad,2-CUNY CC,age 26 - 35,Financial_Dependent,2143.0
2008,U,4 yr Undergrad,5-INDEPENDENT,over age 50,Financial_Independent,2766.25
2009,U,4 yr Undergrad,5-INDEPENDENT,age 36 - 50,Financial_Independent,2166.68
2003,U,2 yr Undergrad,6-BUS. DEGREE,age 22 - 25,Financial_Dependent,1000.0
2006,U,4 yr Undergrad,5-INDEPENDENT,age 22 - 25,Financial_Independent,12175.01
2013,U,2 yr Undergrad,4-SUNY CC,under age 22,Financial_Dependent,116229.24
2002,U,2 yr Undergrad,7-BUS. NON-DEG,age 22 - 25,Financial_Dependent,14901.0
2007,U,5 yr Undergrad,5-INDEPENDENT,age 22 - 25,Financial_Dependent,34250.0
2016,U,2 yr Undergrad,4-SUNY CC,over age 50,Financial_Independent,3667.0
2013,U,2 yr Undergrad,1-CUNY SR,age 22 - 25,Financial_Dependent,250.0
2010,U,2 yr Undergrad,4-SUNY CC,under age 22,Financial_Dependent,473487.16
2000,U,2 yr Undergrad,2-CUNY CC,age 26 - 35,Financial_Independent,17444.52
2010,U,2 yr Undergrad,3-SUNY SO,age 36 - 50,Financial_Independent,6892.5
2005,U,2 yr Undergrad,3-SUNY SO,over age 50,Financial_Independent,1237.0
2007,U,2 yr Undergrad,1-CUNY SR,over age 50,Financial_Independent,250.0
2007,U,2 yr Undergrad,5-INDEPENDENT,under age 22,Financial_Dependent,3368.0
2000,U,2 yr Undergrad,6-BUS. DEGREE,under age 22,Financial_Dependent,137.5
2005,U,2 yr Undergrad,5-INDEPENDENT,under age 22,Financial_Dependent,8877.5
2005,U,2 yr Undergrad,5-INDEPENDENT,age 36 - 50,Financial_Independent,2484.5
2000,U,2 yr Undergrad,4-SUNY CC,under age 22,Financial_Independent,3195.74
2011,U,2 yr Undergrad,1-CUNY SR,under age 22,Financial_Dependent,4250.0
2000,G,Grad,1-CUNY SR,age 26 - 35,Financial_Independent,112.5
2009,U,2 yr Undergrad,1-CUNY SR,age 22 - 25,Financial_Independent,2862.0
2014,U,4 yr Undergrad,3-SUNY SO,age 22 - 25,Financial_Dependent,13124.2
2001,U,5 yr Undergrad,5-INDEPENDENT,age 22 - 25,Financial_Dependent,36225.0
2017,U,2 yr Undergrad,4-SUNY CC,under age 22,Financial_Dependent,1903705.08
2012,U,4 yr Undergrad,3-SUNY SO,age 26 - 35,Financial_Independent,500.0
2008,G,Grad,3-SUNY SO,age 36 - 50,Financial_Independent,1572.5
2006,U,2 yr Undergrad,4-SUNY CC,age 26 - 35,Financial_Independent,750.0
2011,U,2 yr Undergrad,1-CUNY SR,age 22 - 25,Financial_Dependent,27373.0
2011,U,2 yr Undergrad,6-BUS. DEGREE,age 26 - 35,Financial_Independent,1083.34
2015,U,2 yr Undergrad,5-INDEPENDENT,age 26 - 35,Financial_Independent,506.5
2001,U,4 yr Undergrad,1-CUNY SR,over age 50,Financial_Independent,93281.88
2019,U,2 yr Undergrad,5-INDEPENDENT,under age 22,Financial_Dependent,6348.8
2001,U,4 yr Undergrad,5-INDEPENDENT,age 22 - 25,Financial_Independent,1629.17
2003,U,2 yr Undergrad,6-BUS. DEGREE,age 22 - 25,Financial_Independent,250.0
2018,U,4 yr Undergrad,4-SUNY CC,age 22 - 25,Financial_Dependent,13182.0
2005,U,4 yr Undergrad,5-INDEPENDENT,age 26 - 35,Financial_Independent,93260.35
2004,U,2 yr Undergrad,7-BUS. NON-DEG,age 26 - 35,Financial_Independent,10262.5
2006,U,2 yr Undergrad,8-OTHER,age 36 - 50,Financial_Independent,500.0
2006,G,Grad,1-CUNY SR,age 26 - 35,Financial_Independent,101.0
2008,U,2 yr Undergrad,4-SUNY CC,age 26 - 35,Financial_Independent,250.0
2004,U,2 yr Undergrad,5-INDEPENDENT,age 22 - 25,Financial_Dependent,6548.5
2005,U,4 yr Undergrad,1-CUNY SR,age 22 - 25,Financial_Dependent,5000.0
2009,U,4 yr Undergrad,3-SUNY SO,age 22 - 25,Financial_Dependent,750.0
2001,U,4 yr Undergrad,3-SUNY SO,under age 22,Financial_Dependent,1194914.2
2008,U,4 yr Undergrad,3-SUNY SO,under age 22,Financial_Dependent,1748112.1
2011,U,2 yr Undergrad,6-BUS. DEGREE,age 26 - 35,Financial_Independent,4537.5
2003,U,2 yr Undergrad,5-INDEPENDENT,age 36 - 50,Financial_Independent,7255.5
2019,U,5 yr Undergrad,3-SUNY SO,under age 22,Financial_Dependent,4755.63
2013,U,4 yr Undergrad,5-INDEPENDENT,age 22 - 25,Financial_Independent,750.0
2005,U,2 yr Undergrad,5-INDEPENDENT,under age 22,Financial_Dependent,32298.5
2016,U,2 yr Undergrad,1-CUNY SR,age 22 - 25,Financial_Independent,2532.5
2004,U,4 yr Undergrad,6-BUS. DEGREE,under age 22,Financial_Dependent,2153796.96
2015,U,4 yr Undergrad,1-CUNY SR,age 36 - 50,Financial_Independent,9444.0
2017,U,4 yr Undergrad,1-CUNY SR,under age 22,Financial_Dependent,133968.31
2005,U,4 yr Undergrad,6-BUS. DEGREE,age 22 - 25,Financial_Independent,10571.0
2015,U,5 yr Undergrad,5-INDEPENDENT,under age 22,Financial_Dependent,30287.5
2005,U,4 yr Undergrad,3-SUNY SO,age 22 - 25,Financial_Dependent,750.0
2011,U,2 yr Undergrad,1-CUNY SR,under age 22,Financial_Dependent,481206.0
2018,U,4 yr Undergrad,3-SUNY SO,age 26 - 35,Financial_Dependent,10673.75
2003,U,2 yr Undergrad,2-CUNY CC,age 22 - 25,Financial_Dependent,2386.25
2005,U,4 yr Undergrad,5-INDEPENDENT,age 22 - 25,Financial_Independent,250.0
2003,U,4 yr Undergrad,6-BUS. DEGREE,age 22 - 25,Financial_Dependent,250.0
2013,U,2 yr Undergrad,6-BUS. DEGREE,age 26 - 35,Financial_Dependent,1361.5
2008,U,4 yr Undergrad,5-INDEPENDENT,age 36 - 50,Financial_Independent,38074.0
2006,U,4 yr Undergrad,3-SUNY SO,age 22 - 25,Financial_Dependent,85757.2
2010,U,2 yr Undergrad,5-INDEPENDENT,age 22 - 25,Financial_Dependent,20658.25
2002,U,4 yr Undergrad,6-BUS. DEGREE,age 36 - 50,Financial_Independent,1737.5
2006,U,2 yr Undergrad,3-SUNY SO,over age 50,Financial_Independent,2119.5
2000,U,4 yr Undergrad,3-SUNY SO,age 22 - 25,Financial_Dependent,275.0
2006,U,4 yr Undergrad,6-BUS. DEGREE,age 22 - 25,Financial_Independent,219057.6
2012,U,2 yr Undergrad,1-CUNY SR,age 22 - 25,Financial_Dependent,500.0
2012,U,2 yr Undergrad,4-SUNY CC,age 26 - 35,Financial_Dependent,750.0
2000,U,4 yr Undergrad,1-CUNY SR,age 26 - 35,Financial_Dependent,318.75
2014,U,2 yr Undergrad,6-BUS. DEGREE,age 36 - 50,Financial_Independent,79003.0
2002,U,4 yr Undergrad,5-INDEPENDENT,age 26 - 35,Financial_Independent,1250.0
2012,U,2 yr Undergrad,5-INDEPENDENT,under age 22,Financial_Dependent,94099.99
2018,U,2 yr Undergrad,6-BUS. DEGREE,over age 50,Financial_Independent,402.0
2015,U,2 yr Undergrad,7-BUS. NON-DEG,age 36 - 50,Financial_Independent,2929.0
2017,U,2 yr Undergrad,3-SUNY SO,under age 22,Financial_Dependent,34556.88
2006,U,2 yr Undergrad,6-BUS. DEGREE,under age 22,Financial_Independent,11713.32
2002,U,4 yr Undergrad,1-CUNY SR,age 26 - 35,Financial_Dependent,2184.5
2006,U,4 yr Undergrad,6-BUS. DEGREE,age 26 - 35,Financial_Dependent,15512.67
2004,U,4 yr Undergrad,5-INDEPENDENT,over age 50,Financial_Independent,1000.0
2002,U,4 yr Undergrad,1-CUNY SR,age 36 - 50,Financial_Independent,4255.5
2014,U,4 yr Undergrad,3-SUNY SO,over age 50,Financial_Independent,2723.5
2001,U,2 yr Undergrad,3-SUNY SO,under age 22,Financial_Dependent,1275.0
2002,U,2 yr Undergrad,6-BUS. DEGREE,age 26 - 35,Financial_Dependent,31543.76
2001,U,4 yr Undergrad,1-CUNY SR,age 36 - 50,Financial_Independent,425.0
2013,U,2 yr Undergrad,6-BUS. DEGREE,over age 50,Financial_Independent,2571.0
2016,U,5 yr Undergrad,5-INDEPENDENT,age 36 - 50,Financial_Independent,650.0
2014,U,2 yr Undergrad,5-INDEPENDENT,age 26 - 35,Financial_Independent,8411.0
2005,U,4 yr Undergrad,1-CUNY SR,age 26 - 35,Financial_Dependent,750.0
2007,G,Grad,3-SUNY SO,age 22 - 25,Financial_Dependent,1218.75
2016,U,4 yr Undergrad,3-SUNY SO,age 36 - 50,Financial_Independent,2975.0
2010,U,2 yr Undergrad,4-SUNY CC,age 22 - 25,Financial_Independent,327461.65
2002,U,4 yr Undergrad,6-BUS. DEGREE,age 22 - 25,Financial_Dependent,500.0
2017,U,4 yr Undergrad,3-SUNY SO,age 26 - 35,Financial_Independent,1000.0
2015,U,2 yr Undergrad,2-CUNY CC,age 26 - 35,Financial_Dependent,47422.0
2003,U,2 yr Undergrad,7-BUS. NON-DEG,age 36 - 50,Financial_Independent,81763.0
2000,U,2 yr Undergrad,1-CUNY SR,age 26 - 35,Financial_Independent,1401.25
2012,U,4 yr Undergrad,3-SUNY SO,age 22 - 25,Financial_Dependent,138969.01
2012,U,4 yr Undergrad,5-INDEPENDENT,over age 50,Financial_Independent,725.5
2004,U,5 yr Undergrad,4-SUNY CC,under age 22,Financial_Independent,1177.0
2014,U,4 yr Undergrad,5-INDEPENDENT,age 26 - 35,Financial_Independent,42528.38
2001,U,4 yr Undergrad,1-CUNY SR,under age 22,Financial_Dependent,68904.25
2004,U,2 yr Undergrad,4-SUNY CC,under age 22,Financial_Dependent,145750.0
2002,U,2 yr Undergrad,6-BUS. DEGREE,age 26 - 35,Financial_Dependent,1532.5
2018,U,2 yr Undergrad,4-SUNY CC,under age 22,Financial_Independent,588.0
2001,U,2 yr Undergrad,6-BUS. DEGREE,age 26 - 35,Financial_Dependent,425.0
2019,U,4 yr Undergrad,4-SUNY CC,age 26 - 35,Financial_Independent,1042.48
2002,U,4 yr Undergrad,3-SUNY SO,over age 50,Financial_Independent,526.5
2000,U,2 yr Undergrad,5-INDEPENDENT,under age 22,Financial_Dependent,162.5
2013,U,4 yr Undergrad,1-CUNY SR,age 26 - 35,Financial_Independent,62296.25
2002,U,4 yr Undergrad,3-SUNY SO,under age 22,Financial_Independent,3325.0
2014,U,4 yr Undergrad,3-SUNY SO,age 22 - 25,Financial_Dependent,250.0
2001,U,2 yr Undergrad,3-SUNY SO,under age 22,Financial_Independent,38675.0
2000,U,4 yr Undergrad,5-INDEPENDENT,under age 22,Financial_Independent,3119.0
2009,U,2 yr Undergrad,5-INDEPENDENT,age 26 - 35,Financial_Independent,51026.5
2004,U,2 yr Undergrad,4-SUNY CC,over age 50,Financial_Independent,250.0
2005,U,5 yr Undergrad,5-INDEPENDENT,under age 22,Financial_Dependent,3409.0
