Academic Year,Level,TAP Level of Study,TAP Sector Group,Recipient Age Group,TAP Financial Status,TAP Recipient Dollars
2008,U,4 yr Undergrad,5-INDEPENDENT,over age 50,Financial_Independent,4750.0
2005,G,Grad,5-INDEPENDENT,age 22 - 25,Financial_Independent,395037.09
2019,U,2 yr Undergrad,1-CUNY SR,age 22 - 25,Financial_Dependent,20557.36
2010,U,2 yr Undergrad,5-INDEPENDENT,under age 22,Financial_Dependent,4369.35
2002,U,4 yr Undergrad,1-CUNY SR,age 26 - 35,Financial_Independent,2691.75
2008,U,4 yr Undergrad,4-SUNY CC,age 26 - 35,Financial_Independent,4468.0
2005,U,2 yr Undergrad,7-BUS. NON-DEG,under age 22,Financial_Independent,162533.92
2002,U,2 yr Undergrad,2-CUNY CC,age 36 - 50,Financial_Independent,250.0
2007,U,2 yr Undergrad,6-BUS. DEGREE,age 22 - 25,Financial_Dependent,1000.0
2001,U,2 yr Undergrad,3-SUNY SO,under age 22,Financial_Dependent,325.0
2015,U,4 yr Undergrad,1-CUNY SR,over age 50,Financial_Independent,12652.0
2012,U,2 yr Undergrad,8-OTHER,age 26 - 35,Financial_Independent,250.0
2001,U,4 yr Undergrad,3-SUNY SO,age 22 - 25,Financial_Dependent,9946.4
2012,U,4 yr Undergrad,3-SUNY SO,age 36 - 50,Financial_Independent,778.0
2000,U,2 yr Undergrad,6-BUS. DEGREE,age 26 - 35,Financial_Independent,1062.51
2002,U,2 yr Undergrad,2-CUNY CC,age 22 - 25,Financial_Dependent,13616.35
2009,U,4 yr Undergrad,1-CUNY SR,age 22 - 25,Financial_Dependent,71303.75
2011,U,2 yr Undergrad,4-SUNY CC,age 26 - 35,Financial_Independent,4812.5
2005,U,5 yr Undergrad,1-CUNY SR,age 22 - 25,Financial_Independent,3033.0
2003,U,5 yr Undergrad,1-CUNY SR,under age 22,Financial_Dependent,19597.0
2003,U,2 yr Undergrad,5-INDEPENDENT,under age 22,Financial_Independent,1362.0
2006,U,5 yr Undergrad,3-SUNY SO,age 26 - 35,Financial_Independent,250.0
2006,U,2 yr Undergrad,5-INDEPENDENT,age 26 - 35,Financial_Independent,1296.5
2003,U,4 yr Undergrad,1-CUNY SR,age 36 - 50,Financial_Independent,31565.72
2001,U,2 yr Undergrad,1-CUNY SR,age 36 - 50,Financial_Independent,988.5
2015,U,4 yr Undergrad,5-INDEPENDENT,over age 50,Financial_Independent,750.0
2016,U,4 yr Undergrad,1-CUNY SR,age 36 - 50,Financial_Independent,23635.13
2019,U,2 yr Undergrad,1-CUNY SR,age 22 - 25,Financial_Dependent,662.3
2006,U,5 yr Undergrad,1-CUNY SR,under age 22,Financial_Independent,4408.0
2010,U,4 yr Undergrad,6-BUS. DEGREE,under age 22,Financial_Dependent,307271.53
2011,U,4 yr Undergrad,1-CUNY SR,under age 22,Financial_Dependent,2979301.5
2000,U,4 yr Undergrad,5-INDEPENDENT,age 22 - 25,Financial_Dependent,212.5
2009,U,2 yr Undergrad,2-CUNY CC,under age 22,Financial_Dependent,19000.0
2008,U,4 yr Undergrad,6-BUS. DEGREE,age 22 - 25,Financial_Dependent,19728.72
2002,U,4 yr Undergrad,4-SUNY CC,under age 22,Financial_Dependent,2000.0
2016,U,4 yr Undergrad,3-SUNY SO,under age 22,Financial_Dependent,167583.35
2017,U,4 yr Undergrad,3-SUNY SO,age 22 - 25,Financial_Independent,500.0
2008,U,4 yr Undergrad,5-INDEPENDENT,age 26 - 35,Financial_Dependent,566.0
2009,U,2 yr Undergrad,5-INDEPENDENT,under age 22,Financial_Dependent,69850.0
2009,U,2 yr Undergrad,6-BUS. DEGREE,age 26 - 35,Financial_Independent,416.67
2012,U,4 yr Undergrad,5-INDEPENDENT,over age 50,Financial_Independent,3009.0
2002,U,4 yr Undergrad,5-INDEPENDENT,age 22 - 25,Financial_Dependent,3958.35
2013,U,4 yr Undergrad,5-INDEPENDENT,over age 50,Financial_Independent,500.0
2014,U,2 yr Undergrad,4-SUNY CC,age 36 - 50,Financial_Independent,250.0
2002,U,4 yr Undergrad,3-SUNY SO,age 26 - 35,Financial_Independent,750.0
2017,U,4 yr Undergrad,9-CHAPTER XXII,age 22 - 25,Financial_Dependent,2125.5
2013,U,4 yr Undergrad,3-SUNY SO,age 22 - 25,Financial_Independent,13925.0
2006,U,2 yr Undergrad,6-BUS. DEGREE,over age 50,Financial_Independent,690.0
2000,U,2 yr Undergrad,3-SUNY SO,under age 22,Financial_Dependent,1275.0
2003,U,5 yr Undergrad,5-INDEPENDENT,age 22 - 25,Financial_Dependent,2318.0
2000,U,2 yr Undergrad,7-BUS. NON-DEG,age 22 - 25,Financial_Independent,14287.5
2014,U,4 yr Undergrad,1-CUNY SR,age 22 - 25,Financial_Independent,22262.5
2013,U,4 yr Undergrad,1-CUNY SR,over age 50,Financial_Independent,1125.0
2009,U,4 yr Undergrad,6-BUS. DEGREE,age 26 - 35,Financial_Independent,666.68
2015,U,2 yr Undergrad,5-INDEPENDENT,age 26 - 35,Financial_Dependent,50601.24
2001,U,4 yr Undergrad,5-INDEPENDENT,under age 22,Financial_Independent,12846.75
2016,U,4 yr Undergrad,6-BUS. DEGREE,over age 50,Financial_Independent,2029.0
2000,U,2 yr Undergrad,8-OTHER,age 26 - 35,Financial_Independent,3193.0
2007,U,4 yr Undergrad,5-INDEPENDENT,age 36 - 50,Financial_Independent,500.0
2009,U,4 yr Undergrad,3-SUNY SO,age 36 - 50,Financial_Independent,1250.0
2001,U,4 yr Undergrad,6-BUS. DEGREE,under age 22,Financial_Dependent,45700.08
2002,U,2 yr Undergrad,4-SUNY CC,under age 22,Financial_Dependent,51031.0
2003,U,4 yr Undergrad,3-SUNY SO,age 26 - 35,Financial_Independent,17175.5
2015,U,2 yr Undergrad,4-SUNY CC,age 36 - 50,Financial_Independent,2500.0
2015,U,2 yr Undergrad,6-BUS. DEGREE,over age 50,Financial_Independent,1702.0
2003,U,4 yr Undergrad,1-CUNY SR,age 36 - 50,Financial_Independent,4756.5
2018,U,4 yr Undergrad,4-SUNY CC,age 22 - 25,Financial_Independent,59143.75
2004,U,2 yr Undergrad,8-OTHER,age 36 - 50,Financial_Independent,3164.08
2017,U,4 yr Undergrad,5-INDEPENDENT,age 26 - 35,Financial_Dependent,3614.5
2012,U,4 yr Undergrad,1-CUNY SR,age 26 - 35,Financial_Dependent,40888.25
2004,U,2 yr Undergrad,8-OTHER,age 22 - 25,Financial_Independent,1228.67
2000,U,2 yr Undergrad,5-INDEPENDENT,over age 50,Financial_Independent,10612.5
2019,U,2 yr Undergrad,7-BUS. NON-DEG,age 26 - 35,Financial_Independent,57685.34
2004,U,4 yr Undergrad,3-SUNY SO,under age 22,Financial_Dependent,17894.0
2009,U,2 yr Undergrad,7-BUS. NON-DEG,over age 50,Financial_Independent,5362.5
2012,U,2 yr Undergrad,1-CUNY SR,age 26 - 35,Financial_Dependent,44725.0
2015,U,5 yr Undergrad,1-CUNY SR,under age 22,Financial_Dependent,10653.5
2018,U,4 yr Undergrad,4-SUNY CC,age 36 - 50,Financial_Independent,4631.0
2019,U,4 yr Undergrad,3-SUNY SO,age 22 - 25,Financial_Independent,1350.8
2003,U,4 yr Undergrad,3-SUNY SO,age 26 - 35,Financial_Independent,3250.0
2007,U,2 yr Undergrad,6-BUS. DEGREE,age 22 - 25,Financial_Dependent,42145.02
2001,U,5 yr Undergrad,5-INDEPENDENT,age 22 - 25,Financial_Dependent,2006.0
2003,U,2 yr Undergrad,2-CUNY CC,age 26 - 35,Financial_Independent,250.0
2002,U,2 yr Undergrad,6-BUS. DEGREE,age 26 - 35,Financial_Dependent,2670.5
2003,U,2 yr Undergrad,7-BUS. NON-DEG,age 36 - 50,Financial_Independent,880.5
2004,U,5 yr Undergrad,1-CUNY SR,age 22 - 25,Financial_Dependent,1354.5
2005,U,2 yr Undergrad,2-CUNY CC,over age 50,Financial_Independent,1855.0
2015,U,4 yr Undergrad,6-BUS. DEGREE,under age 22,Financial_Independent,250.0
2013,U,4 yr Undergrad,6-BUS. DEGREE,age 26 - 35,Financial_Dependent,14700.0
2012,U,2 yr Undergrad,5-INDEPENDENT,age 36 - 50,Financial_Independent,27141.65
2014,U,4 yr Undergrad,3-SUNY SO,age 22 - 25,Financial_Independent,8293.5
2000,U,2 yr Undergrad,6-BUS. DEGREE,age 22 - 25,Financial_Independent,7450.5
2007,U,2 yr Undergrad,2-CUNY CC,age 26 - 35,Financial_Independent,6620.86
2012,U,2 yr Undergrad,4-SUNY CC,age 36 - 50,Financial_Independent,7562.5
2003,U,2 yr Undergrad,2-CUNY CC,age 26 - 35,Financial_Independent,250.0
2001,U,5 yr Undergrad,5-INDEPENDENT,under age 22,Financial_Dependent,656.5
2003,U,4 yr Undergrad,5-INDEPENDENT,age 36 - 50,Financial_Independent,500.0
2010,U,4 yr Undergrad,3-SUNY SO,age 36 - 50,Financial_Independent,318.75
2004,U,2 yr Undergrad,4-SUNY CC,age 36 - 50,Financial_Independent,334.5
2003,U,2 yr Undergrad,1-CUNY SR,age 22 - 25,Financial_Dependent,250.0
2002,U,4 yr Undergrad,3-SUNY SO,age 36 - 50,Financial_Independent,500.0
2013,U,2 yr Undergrad,5-INDEPENDENT,under age 22,Financial_Independent,2418.0
2016,U,4 yr Undergrad,6-BUS. DEGREE,age 36 - 50,Financial_Independent,2049.5
2007,U,2 yr Undergrad,6-BUS. DEGREE,age 22 - 25,Financial_Independent,85405.33
2013,U,4 yr Undergrad,1-CUNY SR,age 36 - 50,Financial_Independent,250.0
2002,U,2 yr Undergrad,1-CUNY SR,age 26 - 35,Financial_Independent,3632.2
2017,U,4 yr Undergrad,5-INDEPENDENT,over age 50,Financial_Independent,8290.0
2008,U,4 yr Undergrad,3-SUNY SO,age 22 - 25,Financial_Independent,1000.0
2016,U,4 yr Undergrad,5-INDEPENDENT,under age 22,Financial_Dependent,1010642.37
2017,U,4 yr Undergrad,3-SUNY SO,under age 22,Financial_Dependent,5729.0
2000,U,2 yr Undergrad,6-BUS. DEGREE,age 26 - 35,Financial_Independent,675.51
2007,U,4 yr Undergrad,3-SUNY SO,over age 50,Financial_Independent,500.0
2005,U,4 yr Undergrad,1-CUNY SR,age 26 - 35,Financial_Independent,2003347.69
2003,U,2 yr Undergrad,1-CUNY SR,age 26 - 35,Financial_Dependent,20397.5
2012,U,4 yr Undergrad,1-CUNY SR,age 26 - 35,Financial_Independent,7047.5
2011,U,2 yr Undergrad,2-CUNY CC,age 26 - 35,Financial_Independent,4556.0
2018,U,4 yr Undergrad,3-SUNY SO,age 26 - 35,Financial_Dependent,250.0
2008,U,5 yr Undergrad,3-SUNY SO,age 36 - 50,Financial_Independent,1737.5
2014,U,4 yr Undergrad,6-BUS. DEGREE,age 22 - 25,Financial_Dependent,750.0
2005,U,2 yr Undergrad,5-INDEPENDENT,age 26 - 35,Financial_Independent,3475.0
2010,U,2 yr Undergrad,6-BUS. DEGREE,age 36 - 50,Financial_Independent,212694.47
2004,U,4 yr Undergrad,3-SUNY SO,under age 22,Financial_Dependent,6250.0
2002,U,4 yr Undergrad,5-INDEPENDENT,age 22 - 25,Financial_Dependent,29297.15
2006,U,4 yr Undergrad,4-SUNY CC,age 26 - 35,Financial_Dependent,4025.0
2018,U,2 yr Undergrad,5-INDEPENDENT,over age 50,Financial_Independent,1558.0
2002,U,2 yr Undergrad,8-OTHER,age 22 - 25,Financial_Independent,22687.5
2000,U,4 yr Undergrad,5-INDEPENDENT,under age 22,Financial_Dependent,2696702.76
2006,U,2 yr Undergrad,5-INDEPENDENT,age 36 - 50,Financial_Independent,1725.0
2006,U,4 yr Undergrad,6-BUS. DEGREE,age 36 - 50,Financial_Independent,5474.0
2016,U,4 yr Undergrad,5-INDEPENDENT,age 22 - 25,Financial_Independent,1693.0
2015,U,4 yr Undergrad,3-SUNY SO,age 22 - 25,Financial_Independent,250.0
2003,U,2 yr Undergrad,7-BUS. NON-DEG,under age 22,Financial_Dependent,250.0
2015,U,4 yr Undergrad,5-INDEPENDENT,age 36 - 50,Financial_Independent,250.0
2010,U,4 yr Undergrad,1-CUNY SR,age 36 - 50,Financial_Independent,11728.5
2016,U,2 yr Undergrad,4-SUNY CC,age 36 - 50,Financial_Independent,6219.0
2019,U,2 yr Undergrad,1-CUNY SR,age 22 - 25,Financial_Dependent,2118.42
2004,U,2 yr Undergrad,6-BUS. DEGREE,over age 50,Financial_Independent,37278.0
2014,U,2 yr Undergrad,5-INDEPENDENT,age 22 - 25,Financial_Dependent,250.0
2002,U,2 yr Undergrad,4-SUNY CC,age 26 - 35,Financial_Independent,3875.0
2006,U,5 yr Undergrad,1-CUNY SR,age 22 - 25,Financial_Dependent,1250.0
2007,U,4 yr Undergrad,6-BUS. DEGREE,age 26 - 35,Financial_Dependent,333.34
2010,U,2 yr Undergrad,2-CUNY CC,age 26 - 35,Financial_Independent,212.5
2010,U,2 yr Undergrad,5-INDEPENDENT,over age 50,Financial_Independent,3601.63
2003,U,2 yr Undergrad,5-INDEPENDENT,under age 22,Financial_Dependent,12442.0
2008,U,2 yr Undergrad,2-CUNY CC,age 36 - 50,Financial_Independent,7353.71
2004,U,2 yr Undergrad,4-SUNY CC,age 26 - 35,Financial_Independent,36651.75
2001,U,4 yr Undergrad,3-SUNY SO,age 22 - 25,Financial_Dependent,6580.5
2013,U,4 yr Undergrad,1-CUNY SR,age 26 - 35,Financial_Independent,1725.0
2015,U,4 yr Undergrad,3-SUNY SO,age 22 - 25,Financial_Independent,3900.0
2018,U,5 yr Undergrad,3-SUNY SO,under age 22,Financial_Dependent,2474.5
2016,U,4 yr Undergrad,6-BUS. DEGREE,age 36 - 50,Financial_Independent,25153.5
2007,U,4 yr Undergrad,1-CUNY SR,age 22 - 25,Financial_Dependent,5437.5
2007,U,2 yr Undergrad,6-BUS. DEGREE,age 36 - 50,Financial_Independent,1083.34
2005,U,2 yr Undergrad,4-SUNY CC,age 36 - 50,Financial_Independent,20439.0
2015,U,2 yr Undergrad,5-INDEPENDENT,age 26 - 35,Financial_Independent,1295.0
2002,U,2 yr Undergrad,6-BUS. DEGREE,age 22 - 25,Financial_Dependent,10162.5
2002,U,4 yr Undergrad,5-INDEPENDENT,age 22 - 25,Financial_Dependent,9333.36
2011,U,2 yr Undergrad,5-INDEPENDENT,age 26 - 35,Financial_Independent,15495.5
2002,U,2 yr Undergrad,4-SUNY CC,under age 22,Financial_Dependent,36809.75
2009,U,2 yr Undergrad,5-INDEPENDENT,over age 50,Financial_Independent,1737.5
2007,U,4 yr Undergrad,3-SUNY SO,age 26 - 35,Financial_Dependent,2942.0
2006,U,2 yr Undergrad,6-BUS. DEGREE,age 26 - 35,Financial_Dependent,250.0
2003,U,4 yr Undergrad,1-CUNY SR,over age 50,Financial_Independent,3475.0
2001,U,2 yr Undergrad,3-SUNY SO,age 36 - 50,Financial_Independent,4203.25
2011,U,2 yr Undergrad,6-BUS. DEGREE,age 26 - 35,Financial_Independent,250.0
2005,U,2 yr Undergrad,4-SUNY CC,age 26 - 35,Financial_Independent,1000.0
2014,U,2 yr Undergrad,5-INDEPENDENT,under age 22,Financial_Dependent,124028.17
2019,U,4 yr Undergrad,3-SUNY SO,age 26 - 35,Financial_Independent,510.7
2011,U,4 yr Undergrad,5-INDEPENDENT,age 26 - 35,Financial_Dependent,28687.25
2004,U,4 yr Undergrad,1-CUNY SR,age 22 - 25,Financial_Independent,7165.5
2016,U,4 yr Undergrad,3-SUNY SO,age 26 - 35,Financial_Independent,2746.5
2017,U,2 yr Undergrad,6-BUS. DEGREE,age 22 - 25,Financial_Dependent,124769.34
2009,U,4 yr Undergrad,6-BUS. DEGREE,under age 22,Financial_Dependent,233051.69
2017,U,5 yr Undergrad,3-SUNY SO,age 22 - 25,Financial_Dependent,7002.5
2011,U,2 yr Undergrad,2-CUNY CC,age 22 - 25,Financial_Dependent,1500.0
2001,U,5 yr Undergrad,2-CUNY CC,age 36 - 50,Financial_Independent,1105.0
2003,U,2 yr Undergrad,4-SUNY CC,over age 50,Financial_Independent,750.0
2019,U,2 yr Undergrad,2-CUNY CC,age 22 - 25,Financial_Independent,114448.41
2008,U,4 yr Undergrad,5-INDEPENDENT,age 36 - 50,Financial_Independent,26568.0
2004,U,5 yr Undergrad,4-SUNY CC,age 22 - 25,Financial_Dependent,3103.0
2010,U,4 yr Undergrad,5-INDEPENDENT,age 26 - 35,Financial_Dependent,1239.0
2001,U,2 yr Undergrad,2-CUNY CC,age 36 - 50,Financial_Independent,18121.56
2015,U,2 yr Undergrad,6-BUS. DEGREE,age 36 - 50,Financial_Independent,68395.18
2003,U,4 yr Undergrad,1-CUNY SR,age 26 - 35,Financial_Independent,250.0
2003,U,4 yr Undergrad,1-CUNY SR,age 26 - 35,Financial_Dependent,1861.5
2007,U,2 yr Undergrad,6-BUS. DEGREE,age 26 - 35,Financial_Independent,57746.01
2000,U,4 yr Undergrad,1-CUNY SR,age 22 - 25,Financial_Dependent,7118.75
2000,U,4 yr Undergrad,5-INDEPENDENT,age 26 - 35,Financial_Independent,19420.5
2000,U,4 yr Undergrad,5-INDEPENDENT,under age 22,Financial_Dependent,731669.31
2012,U,2 yr Undergrad,4-SUNY CC,age 22 - 25,Financial_Independent,1566.5
2009,U,4 yr Undergrad,1-CUNY SR,age 36 - 50,Financial_Independent,380.0
2006,U,2 yr Undergrad,5-INDEPENDENT,age 26 - 35,Financial_Independent,2849.0
2002,U,4 yr Undergrad,5-INDEPENDENT,under age 22,Financial_Dependent,25583.35
2000,U,2 yr Undergrad,3-SUNY SO,under age 22,Financial_Dependent,15496.0
2005,U,4 yr Undergrad,4-SUNY CC,under age 22,Financial_Dependent,1500.0
2017,U,2 yr Undergrad,2-CUNY CC,age 26 - 35,Financial_Dependent,8912.0
2011,U,2 yr Undergrad,2-CUNY CC,over age 50,Financial_Independent,500.0
2011,U,2 yr Undergrad,6-BUS. DEGREE,age 36 - 50,Financial_Independent,333.34
2010,U,4 yr Undergrad,1-CUNY SR,age 22 - 25,Financial_Dependent,38962.5
2003,U,4 yr Undergrad,6-BUS. DEGREE,age 22 - 25,Financial_Dependent,14216.5
2012,U,4 yr Undergrad,5-INDEPENDENT,age 36 - 50,Financial_Independent,15225.0
2005,U,4 yr Undergrad,6-BUS. DEGREE,age 22 - 25,Financial_Dependent,1387.66
2017,U,2 yr Undergrad,4-SUNY CC,age 22 - 25,Financial_Independent,148717.0
2006,U,2 yr Undergrad,1-CUNY SR,age 26 - 35,Financial_Independent,3704.5
2015,U,4 yr Undergrad,3-SUNY SO,age 26 - 35,Financial_Independent,2458.0
2018,U,2 yr Undergrad,6-BUS. DEGREE,age 22 - 25,Financial_Dependent,1284.0
2005,U,2 yr Undergrad,6-BUS. DEGREE,age 22 - 25,Financial_Dependent,22420.84
2000,U,2 yr Undergrad,4-SUNY CC,age 26 - 35,Financial_Independent,106662.77
2010,U,4 yr Undergrad,3-SUNY SO,age 22 - 25,Financial_Independent,93981.3
2015,U,4 yr Undergrad,1-CUNY SR,age 26 - 35,Financial_Independent,23980.5
2004,U,4 yr Undergrad,3-SUNY SO,under age 22,Financial_Dependent,927146.95
2013,U,4 yr Undergrad,6-BUS. DEGREE,over age 50,Financial_Independent,2468.0
2015,U,2 yr Undergrad,4-SUNY CC,age 36 - 50,Financial_Independent,478.0
2011,U,4 yr Undergrad,6-BUS. DEGREE,age 22 - 25,Financial_Dependent,69797.32
2002,U,2 yr Undergrad,1-CUNY SR,age 22 - 25,Financial_Dependent,16201.94
2003,U,2 yr Undergrad,2-CUNY CC,age 22 - 25,Financial_Dependent,250.0
2014,U,2 yr Undergrad,6-BUS. DEGREE,age 22 - 25,Financial_Independent,2566805.01
2005,U,2 yr Undergrad,8-OTHER,age 22 - 25,Financial_Independent,1142.0
2009,U,4 yr Undergrad,1-CUNY SR,age 26 - 35,Financial_Dependent,31470.0
2006,U,4 yr Undergrad,3-SUNY SO,age 36 - 50,Financial_Independent,12464.5
2006,U,2 yr Undergrad,1-CUNY SR,under age 22,Financial_Dependent,282688.0
2009,U,2 yr Undergrad,6-BUS. DEGREE,over age 50,Financial_Independent,12225.0
2008,U,4 yr Undergrad,5-INDEPENDENT,under age 22,Financial_Dependent,252000.28
2002,U,2 yr Undergrad,1-CUNY SR,age 26 - 35,Financial_Independent,500.0
2016,U,4 yr Undergrad,3-SUNY SO,age 22 - 25,Financial_Dependent,4250.0
2009,U,2 yr Undergrad,4-SUNY CC,age 22 - 25,Financial_Dependent,11000.0
2009,U,5 yr Undergrad,5-INDEPENDENT,under age 22,Financial_Dependent,80284.5
2018,U,4 yr Undergrad,5-INDEPENDENT,age 26 - 35,Financial_Dependent,7638.5
2011,U,4 yr Undergrad,1-CUNY SR,age 26 - 35,Financial_Independent,6952.5
2013,U,4 yr Undergrad,6-BUS. DEGREE,under age 22,Financial_Dependent,2894783.88
2003,U,2 yr Undergrad,6-BUS. DEGREE,age 26 - 35,Financial_Dependent,250.0
2013,U,4 yr Undergrad,5-INDEPENDENT,age 22 - 25,Financial_Dependent,4179.5
2007,U,5 yr Undergrad,3-SUNY SO,age 22 - 25,Financial_Dependent,24061.75
2005,U,4 yr Undergrad,3-SUNY SO,age 22 - 25,Financial_Dependent,2228.0
2005,U,2 yr Undergrad,4-SUNY CC,age 26 - 35,Financial_Independent,25098.14
2012,U,2 yr Undergrad,4-SUNY CC,over age 50,Financial_Independent,617.0
2000,G,Grad,5-INDEPENDENT,age 22 - 25,Financial_Independent,572.99
2007,U,2 yr Undergrad,3-SUNY SO,over age 50,Financial_Independent,4375.0
2019,U,5 yr Undergrad,1-CUNY SR,under age 22,Financial_Dependent,521.91
2014,U,2 yr Undergrad,3-SUNY SO,under age 22,Financial_Dependent,4479344.18
2016,U,4 yr Undergrad,1-CUNY SR,age 36 - 50,Financial_Independent,2177.0
2019,U,2 yr Undergrad,4-SUNY CC,age 26 - 35,Financial_Dependent,12550.93
2019,U,2 yr Undergrad,2-CUNY CC,age 26 - 35,Financial_Independent,263.83
2010,U,2 yr Undergrad,2-CUNY CC,age 26 - 35,Financial_Independent,99502.0
2007,U,2 yr Undergrad,6-BUS. DEGREE,over age 50,Financial_Independent,500.0
2014,U,4 yr Undergrad,3-SUNY SO,under age 22,Financial_Independent,2925.0
2017,U,2 yr Undergrad,5-INDEPENDENT,age 22 - 25,Financial_Dependent,4751.1
2017,U,4 yr Undergrad,3-SUNY SO,over age 50,Financial_Independent,2462.5
2007,U,2 yr Undergrad,6-BUS. DEGREE,age 26 - 35,Financial_Independent,16411.83
2011,U,4 yr Undergrad,3-SUNY SO,age 36 - 50,Financial_Independent,250.0
2016,U,4 yr Undergrad,3-SUNY SO,age 36 - 50,Financial_Independent,2343.0
2003,U,4 yr Undergrad,5-INDEPENDENT,under age 22,Financial_Dependent,1779196.72
2014,U,2 yr Undergrad,6-BUS. DEGREE,age 26 - 35,Financial_Independent,131326.51
2019,U,4 yr Undergrad,5-INDEPENDENT,over age 50,Financial_Independent,3738.82
2012,U,4 yr Undergrad,5-INDEPENDENT,age 26 - 35,Financial_Dependent,1030.5
2014,U,4 yr Undergrad,6-BUS. DEGREE,over age 50,Financial_Independent,1821.0
2018,U,2 yr Undergrad,8-OTHER,age 22 - 25,Financial_Dependent,5115.0
2017,U,2 yr Undergrad,4-SUNY CC,over age 50,Financial_Independent,500.0
2008,U,4 yr Undergrad,1-CUNY SR,age 22 - 25,Financial_Dependent,4375.0
2015,U,2 yr Undergrad,2-CUNY CC,under age 22,Financial_Dependent,23750.0
2005,U,2 yr Undergrad,2-CUNY CC,age 36 - 50,Financial_Independent,5925.0
2019,U,4 yr Undergrad,3-SUNY SO,age 22 - 25,Financial_Dependent,25993.69
2018,U,5 yr Undergrad,9-CHAPTER XXII,under age 22,Financial_Independent,2918.0
2015,U,4 yr Undergrad,1-CUNY SR,under age 22,Financial_Dependent,786570.5
2013,U,2 yr Undergrad,2-CUNY CC,over age 50,Financial_Independent,7101.5
2004,U,2 yr Undergrad,4-SUNY CC,age 26 - 35,Financial_Dependent,6885.0
2006,U,4 yr Undergrad,6-BUS. DEGREE,age 36 - 50,Financial_Independent,1339.5
2011,U,2 yr Undergrad,2-CUNY CC,age 22 - 25,Financial_Independent,73010.0
2005,U,4 yr Undergrad,6-BUS. DEGREE,under age 22,Financial_Independent,8925.0
2001,U,2 yr Undergrad,3-SUNY SO,under age 22,Financial_Dependent,8250.0
2013,U,2 yr Undergrad,3-SUNY SO,age 26 - 35,Financial_Independent,500.0
2010,U,4 yr Undergrad,3-SUNY SO,age 26 - 35,Financial_Dependent,9816.0
2002,U,2 yr Undergrad,2-CUNY CC,age 36 - 50,Financial_Independent,11212.28
2003,U,2 yr Undergrad,4-SUNY CC,under age 22,Financial_Dependent,750.0
2018,U,4 yr Undergrad,5-INDEPENDENT,age 36 - 50,Financial_Independent,1689.5
2019,U,4 yr Undergrad,6-BUS. DEGREE,under age 22,Financial_Dependent,78889.73
2014,U,2 yr Undergrad,5-INDEPENDENT,under age 22,Financial_Dependent,2500.0
2012,U,2 yr Undergrad,2-CUNY CC,age 22 - 25,Financial_Dependent,9510.0
2007,U,4 yr Undergrad,1-CUNY SR,age 36 - 50,Financial_Independent,9234.25
2002,U,4 yr Undergrad,1-CUNY SR,under age 22,Financial_Dependent,344383.13
2019,U,2 yr Undergrad,2-CUNY CC,age 36 - 50,Financial_Independent,27705.06
2011,U,2 yr Undergrad,6-BUS. DEGREE,age 26 - 35,Financial_Independent,11372.26
2012,U,4 yr Undergrad,5-INDEPENDENT,age 26 - 35,Financial_Independent,250.0
2007,U,4 yr Undergrad,1-CUNY SR,age 26 - 35,Financial_Independent,250.0
2007,U,2 yr Undergrad,8-OTHER,age 22 - 25,Financial_Independent,6850.0
2003,U,4 yr Undergrad,1-CUNY SR,age 26 - 35,Financial_Independent,687.5
2003,U,2 yr Undergrad,4-SUNY CC,over age 50,Financial_Independent,750.0
2009,U,2 yr Undergrad,2-CUNY CC,age 36 - 50,Financial_Independent,8289.0
2001,U,4 yr Undergrad,5-INDEPENDENT,age 36 - 50,Financial_Independent,3088.26
2008,U,2 yr Undergrad,6-BUS. DEGREE,under age 22,Financial_Dependent,40430.28
2009,U,5 yr Undergrad,1-CUNY SR,under age 22,Financial_Dependent,250.0
2001,U,2 yr Undergrad,3-SUNY SO,under age 22,Financial_Dependent,650.0
2002,U,2 yr Undergrad,7-BUS. NON-DEG,age 26 - 35,Financial_Independent,2568.83
2009,U,4 yr Undergrad,4-SUNY CC,age 22 - 25,Financial_Dependent,3043.0
2016,U,2 yr Undergrad,6-BUS. DEGREE,age 26 - 35,Financial_Independent,4145.0
2006,U,2 yr Undergrad,5-INDEPENDENT,age 22 - 25,Financial_Dependent,2590.0
2004,U,4 yr Undergrad,1-CUNY SR,age 22 - 25,Financial_Dependent,18446.27
2003,U,4 yr Undergrad,1-CUNY SR,age 36 - 50,Financial_Independent,750.0
2001,U,2 yr Undergrad,6-BUS. DEGREE,age 26 - 35,Financial_Dependent,11916.34
2019,U,2 yr Undergrad,5-INDEPENDENT,under age 22,Financial_Dependent,770.36
2013,U,2 yr Undergrad,4-SUNY CC,age 22 - 25,Financial_Independent,41432.98
2003,U,4 yr Undergrad,5-INDEPENDENT,age 22 - 25,Financial_Dependent,129733.0
2013,U,2 yr Undergrad,5-INDEPENDENT,over age 50,Financial_Independent,5326.33
2007,G,Grad,3-SUNY SO,age 22 - 25,Financial_Dependent,150.0
2017,U,2 yr Undergrad,1-CUNY SR,under age 22,Financial_Dependent,181900.0
2013,U,4 yr Undergrad,3-SUNY SO,age 26 - 35,Financial_Independent,4941.0
2008,U,4 yr Undergrad,5-INDEPENDENT,age 22 - 25,Financial_Dependent,232608.24
