OpenedDate,OpenedYear,PracticeCode,PracticeName,BusinessCategory,BusinessName,BusinessCity,BusinessState,BusinessZip
12/06/2016,2016,999,Other/Miscellaneous,Broadband Providers,Comcast,Fife,WA,98424    
11/02/2015,2015,320,Unsatisfactory Repair/Service,Contractors,,Spokane,WA,99223    
07/31/2017,2017,997,Employment Issue,Health Care,,Kirkland,WA,98034    
09/18/2017,2017,642,Landlord/Tenant - Residential,Residential Landlord,Black Lake Apartments,Olympia,WA,98512    
06/03/2015,2015,301,Failure To Deliver/Perform,Broadband Providers,FreedomPop,Los Angeles,CA,90024    
02/11/2021,2021,621,Eviction Issues,Travel,Howard Johnson Inn & Suites,Tacoma,WA,98444    
11/21/2016,2016,316,Billing Issues,"Electronic Equip., Appliance & Component Mfg'ring ",Samsung Electronics America,Ridgefield Park,NJ,07660    
06/20/2018,2018,19,Inadequate Disclosure,"Admin. & support services (office admin., faciliti",Very Busy Media dba driverlicenseonline.org,New Orleans,LA,70115    
10/29/2019,2019,22,Failure To Adjust/Refund,Retail Sales,,Lynnwood,WA,98036    
02/27/2019,2019,300,Excessive Price or Charge,Health Care,,,  ,         
08/21/2020,2020,403,Collection Activity (Fraudulent or mistaken ID),Collections,Unknown - Fraudulent Collection Agency,,  ,         
07/20/2020,2020,999,Other/Miscellaneous,"Promoters of performing arts, sports & similar eve",Brown Paper Tickets,Seattle,WA,98109    
04/17/2013,2013,301,Failure To Deliver/Perform,Travel,,Torrance,CA,90504    
11/04/2014,2014,316,Billing Issues,Telecommunications,Frontier Communications,Everett,WA,98201    
08/20/2019,2019,316,Billing Issues,Legal Services,,Olympia,WA,98501    
07/24/2019,2019,412,Alleged criminal activity,Tech Support Scam,Unknown - Technical Support,,  ,         
07/31/2020,2020,60,Unauthorized Debit,Tech Support Scam,,,WA,         
12/14/2017,2017,999,Other/Miscellaneous,Auto Sales,BMW Northwest,Tacoma,WA,98424    
11/01/2013,2013,316,Billing Issues,Telecommunications,T-Mobile,Albuquerque,NM,87176    
09/22/2016,2016,318,Charge:Service Not Performed/Product not delivered,Broadband Providers,Comcast,Fife,WA,98424    
11/01/2016,2016,316,Billing Issues,Commercial Banking,Navy Federal Credit Union,Merrifield,VA,22119-3000
06/22/2016,2016,203,Internet & Mobile device based transaction,Electronic Shopping,Amazon.com,Seattle,WA,98108-1226
12/10/2020,2020,206,Right To Cancel,Broadband Providers,Ziply Fiber fka Frontier Communications,Everett,WA,98201    
10/29/2018,2018,999,Other/Miscellaneous,Telecommunications,Frontier Communications,Everett,WA,98201    
05/14/2020,2020,415,Unemployment Fraud,Government Agencies,Washington State Employment Security Department,Olympia,WA,98507    
09/22/2016,2016,998,Governement agency complaint,Transit & ground passenger transportation,King County Metro Transit ORCA,Seattle,WA,98104-3854
04/06/2015,2015,303,Questionable Quality Product/Service,Auto Sales,TK Auto Sales,Spokane Valley,WA,99212    
11/04/2020,2020,999,Other/Miscellaneous,Parking Lots & Garages,Imperial Parking aka Impark,Seattle,WA,98111    
02/05/2020,2020,410,Discrimination,Commercial Banking,US Bank Corporate Compliance,Minneapolis,MN,55402    
10/03/2017,2017,999,Other/Miscellaneous,Unclassified Establishments, Unknown,,  ,         
04/04/2018,2018,320,Unsatisfactory Repair/Service,Retail Sales,QFC aka Quality Food Centers,Cincinnati,OH,45202-1100
07/20/2020,2020,999,Other/Miscellaneous,Unclassified Establishments, Unknown,,  ,         
03/03/2021,2021,25,Refund Policies,Air Transportation,,Seattle,WA,98102    
03/11/2016,2016,61,Phishing,Phishing,Unknown - IRS Phishing,,  ,         
12/27/2016,2016,222,Advance Fee Fraud,Advance Fee Fraud, Unknown,,  ,         
05/27/2014,2014,59,Automatic Dialing,ADAD,Card Services/Credit Card Services/Card Member Services/Card Holder Services/Bankcard Services,,  ,         
10/10/2018,2018,403,Collection Activity (Fraudulent or mistaken ID),Collections,Patenaude & Felix,Lynnwood,WA,98036    
08/22/2016,2016,316,Billing Issues,Telecommunications,CenturyLink,Spokane,WA,99208    
11/03/2020,2020,301,Failure To Deliver/Perform,Auto Repair,J & L Transmissions Specialist,Tacoma,WA,98409    
09/27/2019,2019,206,Right To Cancel,Radio & Television Broadcasting,Sirius XM Satellite Radio,New York,NY,10001    
06/15/2020,2020,61,Phishing,Phishing, Unknown,,  ,         
03/17/2020,2020,28,Other Vulnerable Audience Exploitation,Auto Sales,Harris Ford,Lynnwood,WA,98036-5906
11/14/2019,2019,301,Failure To Deliver/Perform,Internet Search Engines,Google Incorporated,Mountain View,CA,94043    
06/13/2016,2016,303,Questionable Quality Product/Service,Broadband Providers,Comcast,Fife,WA,98424    
10/30/2015,2015,320,Unsatisfactory Repair/Service,Internet Search Engines,Oath Holdings Inc fka Yahoo! Inc,Sunnyvale,CA,94089    
07/14/2014,2014,320,Unsatisfactory Repair/Service,Auto Sales,Auto's Only,Lynnwood,WA,98036    
01/17/2013,2013,404,Collection Practices,Collections,Audit & Adjustment Company,Lynnwood,WA,98046    
05/07/2021,2021,999,Other/Miscellaneous,Telecommunications,Robinhood Financial LLC,Menlo Park,CA,94025    
02/05/2014,2014,999,Other/Miscellaneous,Auto Repair,Jiffy Lube Corporate/Heartland Automotive Services,Irving,TX,75062    
11/09/2018,2018,999,Other/Miscellaneous,Credit Reporting & Related Activities,Experian Credit Reporting,Allen,TX,75013-1240
03/06/2013,2013,316,Billing Issues,Health and Diet Clubs,Oz Fitness,Spokane,WA,99218    
12/06/2018,2018,203,Internet & Mobile device based transaction,Telecommunications,AT&T Mobility,Dallas,TX,75202    
08/17/2018,2018,204,Unsolicited E-mail,"Business, professional, labor, political & other organizations including PACs",The Freedom Foundation/OptOutToday.com,Olympia,WA,98507    
04/26/2020,2020,303,Questionable Quality Product/Service,Contractors,"Reve Exteriors, LLC dba DaBella Exteriors, LLC",Hillsboro,OR,97124    
02/22/2016,2016,320,Unsatisfactory Repair/Service,Health Care,,Seattle,WA,98101    
07/09/2019,2019,203,Internet & Mobile device based transaction,Consumer Lending & Transfer Agents,Apex Financial Management,Buffalo Grove,IL,60089    
03/04/2013,2013,404,Collection Practices,Collections,Frontier Financial Group LLC dba Vegalo LLC,Henderson,NV,89014    
06/30/2014,2014,302,Not As Ordered,Retail Sales,,Bothell,WA,98021    
02/25/2019,2019,316,Billing Issues,Electronic Shopping,StubHub Inc,San Francisco,CA,94118    
07/03/2018,2018,300,Excessive Price or Charge,Health Care,Sono Bello,Bellevue,WA,98004-3774
02/02/2017,2017,13,Misrepresentation of product or service,Financing,,Seattle,WA,94104    
07/18/2016,2016,208,Partial Performance,Electronic Shopping,Amazon.com,Seattle,WA,98108-1226
02/12/2015,2015,301,Failure To Deliver/Perform,Electronic Shopping,SB Tickets,Melville,NY,11747    
07/14/2015,2015,640,Fees,Broadband Providers,Comcast,Fife,WA,98424    
02/21/2018,2018,999,Other/Miscellaneous,Credit Reporting & Related Activities,Equifax Office of Consumer Affairs,Atlanta,GA,30348    
02/08/2013,2013,422,Credit/Financing,Auto Sales,,Vancouver,WA,98665    
12/13/2016,2016,999,Other/Miscellaneous,Auto Sales,Hot Wheels Auto Sales,Vancouver,WA,98665    
09/11/2018,2018,999,Other/Miscellaneous,Electronic Shopping,Outletdone,Shenzhen,  ,         
06/15/2017,2017,60,Unauthorized Debit,Commercial Banking,Chase Executive Office,Houston,TX,77224-9020
11/16/2015,2015,316,Billing Issues,Civic & Social Organizations,,Brentwood,TN,37027    
12/02/2013,2013,316,Billing Issues,Telecommunications,CenturyLink,Spokane,WA,99208    
07/01/2013,2013,206,Right To Cancel,Unclassified Establishments,,Portsmouth,OH,45662    
08/12/2020,2020,316,Billing Issues,Rental & leasing services,Enterprise Rent A Car,Renton,WA,98057    
12/17/2013,2013,614,Screening / denial of sale or tenancy,MHU Use Only - MH landlord,Carriage Hill Estates,Yakima,WA,98908    
10/28/2015,2015,18,Service Representation,Health Care,GlaxoSmithKline,Philadelphia,PA,19112    
09/16/2020,2020,301,Failure To Deliver/Perform,Retail Sales,Ashley Furniture/Ashley Homestore - Tukwila,Tukwila,WA,98188    
03/07/2017,2017,301,Failure To Deliver/Perform,Health Care,Bellingham Dental Group,Bellingham,WA,98225    
10/14/2015,2015,307,Product Safety,"Kitchen utensil manufacturing, includes pots, pans",,Oakland,CA,94612    
04/29/2020,2020,58,Telemarketing,Internet Search Engines,Google Incorporated,Mountain View,CA,94043    
10/17/2018,2018,642,Landlord/Tenant - Residential,Residential Landlord,,Kent,WA,98032    
12/10/2014,2014,640,Fees,Telecommunications,CenturyLink,Spokane,WA,99208    
01/11/2018,2018,616,Prevention of meetings,MHU Use Only - MH landlord,Cascade Park Village,Vancouver,WA,98660    
04/21/2020,2020,999,Other/Miscellaneous,Collections,,,  ,         
01/04/2018,2018,316,Billing Issues,Health Care,Ball Chiropractic,Federal Way,WA,98003    
12/18/2013,2013,19,Inadequate Disclosure,Land Subdivisions & Land Development,Land Central,Vancouver,WA,98687    
08/27/2018,2018,61,Phishing,Phishing,Unknown - IRS Phishing,,  ,         
05/04/2017,2017,999,Other/Miscellaneous,Telecommunications,Net 10 Wireless,Miami,FL,33178    
03/21/2018,2018,100,Misrepresentation of Terms,Auto Sales,Korum Automotive Group,Puyallup,WA,98371    
01/22/2020,2020,104,Non-Fulfillment,Auto Sales,West Motorsports - Everett,Everett,WA,98201    
11/12/2019,2019,301,Failure To Deliver/Perform,Retail Sales,Costco,Issaquah,WA,98027    
03/08/2019,2019,61,Phishing,Unclassified Establishments, Unknown,,  ,         
04/25/2020,2020,301,Failure To Deliver/Perform,Software Publishers,"Soulbound Studios, LLC",Issaquah,WA,98029-6245
06/05/2013,2013,22,Failure To Adjust/Refund,Broadband Providers,Comcast,Fife,WA,98424    
07/28/2015,2015,206,Right To Cancel,Telecommunications,Sprint Executive Services,Irving,TX,75016    
01/22/2019,2019,999,Other/Miscellaneous,Telecommunications,CenturyLink,Spokane,WA,99208    
02/13/2019,2019,303,Questionable Quality Product/Service,Computer Manufacturing,Apple Inc,Cupertino,CA,95014    
02/01/2021,2021,303,Questionable Quality Product/Service,Auto Sales,Autos4Less.com,Puyallup,WA,98407    
03/20/2020,2020,203,Internet & Mobile device based transaction,Human Resources & Executive search & recruitment,,Austin,TX,78750    
10/19/2015,2015,316,Billing Issues,Consumer Lending & Transfer Agents,Navient,Wilkes-Barre,PA,18706    
11/24/2020,2020,516,Failure To Provide Title/Registration,Auto Sales,,Puyallup,WA,98375    
01/13/2021,2021,318,Charge:Service Not Performed/Product not delivered,Electronic Shopping,,Wallingford,CT,02210    
06/07/2016,2016,61,Phishing,Phishing,Unknown - IRS Phishing,,  ,         
10/26/2020,2020,999,Other/Miscellaneous,Auto Sales,Toyota of Olympia,Olympia,WA,98512-7364
04/27/2021,2021,999,Other/Miscellaneous,Insurance,Country Financial,Salem,OR,97309-5069
08/31/2018,2018,7,Warranty,Auto Sales,CB Auto Financing Inc dba CB Credit King Auto Sales,Seattle,WA,98165    
12/12/2013,2013,316,Billing Issues,Broadband Providers,Dish Network,Littleton,CO,80120    
01/15/2015,2015,7,Warranty,Retail Sales,Sam's Club Corporate,Bentonville,AR,72718    
06/15/2020,2020,22,Failure To Adjust/Refund,Retail Sales,Eddie Bauer,Groveport,OH,43125    
08/16/2016,2016,629,General maintenance,MHU Use Only - MH landlord,Parkwood Mobile Manor,Burlington,WA,98233    
04/25/2019,2019,999,Other/Miscellaneous,Travel,Worldmark by Wyndham,Orlando,FL,32821    
10/27/2016,2016,316,Billing Issues,Telecommunications,CenturyLink,Spokane,WA,99208    
11/08/2019,2019,22,Failure To Adjust/Refund,Taxi Service,Rasier LLC dba Uber,San Francisco,CA,94103    
07/19/2017,2017,206,Right To Cancel,Health and Diet Clubs,,Mount Vernon,WA,98273    
12/29/2014,2014,26,Advertising,Retail Sales,Target Stores,Minneapolis,MN,55440    
12/11/2014,2014,999,Other/Miscellaneous,Books/Magazines & Directory Publishers,Oxmoor House,Des Moines,IA,50336-1095
02/22/2018,2018,316,Billing Issues,Credit Card Issuers,American Express,Sunrise,FL,33323    
07/18/2018,2018,406,Servicemembers Civil Relief Act (SCRA),Contractors,,Charlottesville,VA,22911    
12/07/2017,2017,999,Other/Miscellaneous,Telecommunications,Verizon Wireless,Chandler,AZ,85226    
06/10/2020,2020,404,Collection Practices,Mortgage Lending,Freedom Mortgage,Mt Laurel,NJ,08054    
09/04/2019,2019,18,Service Representation,Telecommunications,Verizon Wireless,Chandler,AZ,85226    
09/12/2018,2018,301,Failure To Deliver/Perform,Broadband Providers,Dish Network,Littleton,CO,80120    
06/27/2016,2016,999,Other/Miscellaneous,Credit Card Issuers,Chase Bankcard Services Inc,Elgin,IL,60123    
04/12/2013,2013,7,Warranty,Auto Repair,Maaco - Puyallup,Puyallup,WA,98373    
05/06/2021,2021,999,Other/Miscellaneous,Auto Sales,Northwest Motorsport,Puyallup,WA,98371    
10/28/2019,2019,61,Phishing,Unclassified Establishments, Unknown,,  ,         
07/10/2019,2019,301,Failure To Deliver/Perform,Contractors,,Deerfield Beach,FL,33441    
12/26/2017,2017,203,Internet & Mobile device based transaction,Electronic Shopping,Amazon.com,Seattle,WA,98108-1226
12/26/2017,2017,999,Other/Miscellaneous,Broadband Providers,Comcast,Fife,WA,98424    
02/06/2014,2014,316,Billing Issues,Credit Card Issuers,Chevron & Texaco Business Card Services,Charlotte,NC,28272-0887
01/08/2015,2015,403,Collection Activity (Fraudulent or mistaken ID),Collections,JP and Associates,Chino Hills,CA,91709    
02/22/2021,2021,642,Landlord/Tenant - Residential,Residential Landlord,KWI LLC ,Post Falls,ID,83854    
02/17/2021,2021,301,Failure To Deliver/Perform,Commercial Banking,Bancorp Bank/Chime Bank,Wilmington,DE,19809    
04/09/2019,2019,403,Collection Activity (Fraudulent or mistaken ID),Telecommunications,T-Mobile,Albuquerque,NM,87176    
09/06/2017,2017,422,Credit/Financing,Consumer Lending & Transfer Agents,,Salt Lake City,UT,84121    
10/30/2020,2020,403,Collection Activity (Fraudulent or mistaken ID),Collections,Unknown - Fraudulent Collection Agency,,  ,         
09/06/2019,2019,323,Invoice - misleading or fraudulent,Advertising & Related Services (includes coupon bo,Sports Media,Las Vegas,NV,89120    
01/18/2018,2018,203,Internet & Mobile device based transaction,Electronic Shopping,,Merrillville,IN,46410    
02/27/2015,2015,214,Crowdfunding,Electronic Shopping,ZPM Ltd Co,Atlanta,GA,30328    
06/17/2014,2014,444,Foreclosure Issue,Commercial Banking,Chase Executive Office,Houston,TX,77224-9020
05/05/2020,2020,996,COVID-19,Health Care,,Spokane Valley,WA,99201    
01/28/2015,2015,422,Credit/Financing,Telecommunications,Verizon Wireless,Chandler,AZ,85226    
09/21/2016,2016,403,Collection Activity (Fraudulent or mistaken ID),Unclassified Establishments, Unknown,,  ,         
08/30/2017,2017,404,Collection Practices,Collections,Olympic Collection/OCI,Tukwila,WA,98188    
04/10/2020,2020,301,Failure To Deliver/Perform,Legal Services,Law Office of Cassidy Filer,Seattle,WA,98104    
12/11/2017,2017,999,Other/Miscellaneous,Electronic Shopping,Amazon.com,Seattle,WA,98108-1226
02/25/2013,2013,316,Billing Issues,Computer & office machine system repair & maintena,,Lancaster,CA,93536    
12/07/2015,2015,999,Other/Miscellaneous,Security Systems (including locksmiths),,Middleton,WI,53562    
03/09/2021,2021,203,Internet & Mobile device based transaction,"Admin. & support services (office admin., faciliti",,Canton,GA,30115    
10/15/2020,2020,22,Failure To Adjust/Refund,Broadband Providers,Comcast,Fife,WA,98424    
08/21/2015,2015,301,Failure To Deliver/Perform,Contractors,,Kent,WA,98064    
04/19/2018,2018,320,Unsatisfactory Repair/Service,Real Estate Appraisers,,Gig Harbor,WA,98332    
02/20/2019,2019,999,Other/Miscellaneous,Rental & leasing services,,Las Vegas,NV,89117    
03/14/2013,2013,316,Billing Issues,Rental & leasing services,Enterprise Rent A Car,Renton,WA,98057    
03/07/2016,2016,303,Questionable Quality Product/Service,Pet Care Services (except Veterinary),,Topeka,KS,66601-0148
02/26/2018,2018,999,Other/Miscellaneous,Government Agencies,Washington State Department of Social and Health Services,Olympia,WA,98504-4513
08/24/2020,2020,303,Questionable Quality Product/Service,Electronic Shopping,Walmart.com,Bentonville,AR,72716    
09/01/2016,2016,322,Failure To provide estimate,Auto Repair,Liberty Bay Auto Center,Poulsbo,WA,98370    
07/08/2014,2014,61,Phishing,Phishing,Advance Fee Fraud/AFF,,  ,         
01/07/2020,2020,999,Other/Miscellaneous,Parking Lots & Garages,International Parking Management Inc,Seattle,WA,98104    
10/26/2020,2020,303,Questionable Quality Product/Service,Telecommunications,CenturyLink,Spokane,WA,99208    
03/16/2018,2018,301,Failure To Deliver/Perform,Contractors,,Everett,WA,98204    
04/18/2014,2014,404,Collection Practices,Security Systems (including locksmiths),Modern Security Systems,Lakewood,WA,98496-8042
07/24/2018,2018,301,Failure To Deliver/Perform,Telecommunications,Assurance Wireless,Irving,TX,75016-9014
09/22/2015,2015,15,Privacy Abuse,Books/Magazines & Directory Publishers,WhitePages.com,Seattle,WA,98101    
01/27/2017,2017,320,Unsatisfactory Repair/Service,Broadband Providers,DIRECTV,Dallas,TX,75202    
04/14/2016,2016,206,Right To Cancel,Telecommunications,CenturyLink,Spokane,WA,99208    
08/02/2019,2019,444,Foreclosure Issue,Mortgage Lending,,Coppell,TX,75019    
03/27/2017,2017,316,Billing Issues,Auto Sales,Michael's Toyota,Bellevue,WA,98007    
05/10/2019,2019,22,Failure To Adjust/Refund,Electronic Shopping,Mercari Inc,Palo Alto,CA,94306    
07/23/2015,2015,320,Unsatisfactory Repair/Service,Auto Repair,Evergreen Tire,Pullman,WA,99163    
09/10/2019,2019,316,Billing Issues,Health Care,Kaiser Permanente Washington,Seattle,WA,98124    
04/30/2019,2019,612,Duties of Landlord,MHU Use Only - MH landlord,Laurel Park Estates,Seattle,WA,98109-4018
07/02/2019,2019,999,Other/Miscellaneous,Unclassified Establishments,Unknown - Technical Support,,  ,         
07/23/2015,2015,319,Unauthorized Repair/Service,Motor Vehicle Towing,Summit Towing,Olympia,WA,98516    
10/19/2015,2015,316,Billing Issues,Telecommunications,Verizon Wireless,Chandler,AZ,85226    
06/24/2016,2016,999,Other/Miscellaneous,Commercial Banking,Washington Federal Savings,Seattle,WA,98101    
05/28/2021,2021,999,Other/Miscellaneous,Insurance,Regence Blue Shield,Seattle,WA,98101-1314
01/21/2014,2014,998,Governement agency complaint,Government Agencies,Kittitas County Sheriff's Office,Ellensburg,WA,98926    
02/09/2017,2017,100,Misrepresentation of Terms,Broadband Providers,Comcast,Fife,WA,98424    
04/02/2020,2020,999,Other/Miscellaneous,Retail Sales,,Marysville,WA,98271    
06/06/2019,2019,104,Non-Fulfillment,Travel,Super 8 Motel,Ferndale,WA,98248    
03/12/2019,2019,13,Misrepresentation of product or service,Personal Care Services,,Los Angeles,CA,90010    
06/26/2018,2018,999,Other/Miscellaneous,Insurance,United Healthcare,Minnetonka,MN,55343    
11/08/2018,2018,404,Collection Practices,Residential Landlord,T-Square Real Estate Services,Bothell,WA,98011    
08/24/2016,2016,999,Other/Miscellaneous,Broadband Providers,Dish Network / Echo Star Dispute Resolution Team,Littleton,CO,80120    
07/03/2018,2018,317,Charge Above Estimate,Broadband Providers,Comcast,Fife,WA,98424    
05/30/2019,2019,410,Discrimination,Amusement & Recreational Industries,,Seattle,WA,98134    
01/19/2018,2018,15,Privacy Abuse,Travel,Motel 6,Carrollton,TX,75007    
10/19/2018,2018,318,Charge:Service Not Performed/Product not delivered,Electronic Shopping,Groupon,Chicago,IL,60654    
05/25/2021,2021,320,Unsatisfactory Repair/Service,Retail Sales,Haggen Inc. dba Haggen/Top Foods,Bellingham,WA,98226    
04/08/2021,2021,999,Other/Miscellaneous,Contractors,,Kent,WA,98031    
04/09/2020,2020,301,Failure To Deliver/Perform,Software Publishers,"Soulbound Studios, LLC",Issaquah,WA,98029-6245
10/11/2018,2018,647,Duty to comply with laws & codes,Auto Sales,S & S Best Auto Sales ,Auburn,WA,98002    
09/26/2016,2016,206,Right To Cancel,Travel,"Vacation Internationale dba VI Resorts, Vacation Ownership Sales",Bellevue,WA,98004    
09/01/2020,2020,999,Other/Miscellaneous,MHU Use Only - MH landlord,Auburn Manor Mobile Home Park,Costa Mesa,CA,92626    
07/29/2014,2014,320,Unsatisfactory Repair/Service,Educational Services,,Kirkland,WA,98034-8709
02/08/2018,2018,322,Failure To provide estimate,Broadband Providers,DIRECTV,Dallas,TX,75202    
02/12/2016,2016,61,Phishing,Phishing,,Brooklyn,NY,         
09/21/2017,2017,999,Other/Miscellaneous,Electronic Shopping,,Seattle,WA,98108-1226
05/19/2017,2017,7,Warranty,Software Publishers,Microsoft Corporation,Redmond,WA,98052    
05/03/2017,2017,203,Internet & Mobile device based transaction,Electronic Shopping,,Phoenix,AZ,85072    
01/23/2018,2018,320,Unsatisfactory Repair/Service,Auto Repair,,Tacoma,WA,98409    
01/23/2017,2017,999,Other/Miscellaneous,Air Transportation,Alaska Airlines,Seattle,WA,98124    
10/06/2020,2020,22,Failure To Adjust/Refund,Couriers & Express Delivery Services,,Lakewood,WA,98499    
03/23/2017,2017,58,Telemarketing,Legal Services,Accident Angels,,  ,         
01/12/2015,2015,321,Unnecessary Repair/Service,Health Care,,Mountlake Terrace,WA,98043    
12/28/2020,2020,624,Nature of fees,Commercial Banking,US Bank Corporate Compliance,Minneapolis,MN,55402    
09/04/2015,2015,316,Billing Issues,Consumer Lending & Transfer Agents,One Main Financial,Irving,TX,75039    
09/02/2020,2020,104,Non-Fulfillment,Contractors,GTS Interior Supply,Kirkland,WA,98083    
08/21/2017,2017,999,Other/Miscellaneous,Telecommunications,AT&T Mobility,Dallas,TX,75202    
02/01/2019,2019,203,Internet & Mobile device based transaction,Electronic Shopping,Amazon.com,Seattle,WA,98108-1226
05/01/2019,2019,12,Price or Savings Claim,Electronic Shopping,Amazon.com,Seattle,WA,98108-1226
05/13/2013,2013,316,Billing Issues,Health Care,Harrison Medical Center - Bremerton,Bremerton,WA,98310    
06/19/2018,2018,7,Warranty,Contractors,,Spokane,WA,99220    
02/07/2019,2019,307,Product Safety,Auto Sales,Motors Northwest,Tacoma,WA,98409    
10/19/2016,2016,405,Credit Reporting Error,Legal Services,,Portland,OR,97239    
09/30/2016,2016,316,Billing Issues,Health Care,"TRA-MINW, PS",Tacoma,WA,98401    
07/06/2018,2018,316,Billing Issues,Telecommunications,,Bellevue,WA,98004    
07/19/2013,2013,404,Collection Practices,Collections,ATG Credit LLC/Allied Credit Group,Chicago,IL,60614    
02/11/2016,2016,999,Other/Miscellaneous,MHU Use Only - MH landlord,Seashore Villa Mobile Home Park,Everett,WA,98208    
08/05/2020,2020,999,Other/Miscellaneous,Social Advocacy Organizations,AARP,Washington,DC,20004    
01/12/2015,2015,25,Refund Policies,Retail Sales,Walmart,Bentonville,AR,72716    
03/19/2014,2014,18,Service Representation,Auto Sales,Newport Motors / Xcite Motors,Lynnwood,WA,98036    
03/10/2021,2021,316,Billing Issues,Broadband Providers,Comcast,Fife,WA,98424    
06/04/2020,2020,998,Governement agency complaint,Government Agencies,Washington State Department of Licensing,Olympia,WA,98507-9030
07/27/2018,2018,641,Failed communication attempts,Books/Magazines & Directory Publishers,Almost Fearless,,  ,         
04/20/2015,2015,22,Failure To Adjust/Refund,Electronic Shopping,Northwest Territorial Mint,Auburn,WA,98071    
08/29/2018,2018,999,Other/Miscellaneous,Residential Landlord,,Federal Way ,WA,98023    
10/14/2020,2020,998,Governement agency complaint,Government Agencies,Seattle City Light,Seattle,WA,98124-4023
02/21/2018,2018,999,Other/Miscellaneous,Retail Sales,,Spokane,WA,99207    
03/02/2020,2020,320,Unsatisfactory Repair/Service,Electronic Shopping,Sur La Table Inc,Seattle,WA,98108    
08/21/2020,2020,301,Failure To Deliver/Perform,Charities,,Colfax,WA,99111    
04/15/2020,2020,25,Refund Policies,Travel,RCI,Orlando,FL,32821    
05/07/2020,2020,25,Refund Policies,"Promoters of performing arts, sports & similar eve",Brown Paper Tickets,Seattle,WA,98109    
04/01/2021,2021,203,Internet & Mobile device based transaction,Electronic Shopping,Amazon.com,Seattle,WA,98108-1226
06/11/2018,2018,999,Other/Miscellaneous,"Admin. & support services (office admin., faciliti",,"London, UK",  ,W1DEU    
03/14/2013,2013,301,Failure To Deliver/Perform,"Accounting, Tax Preparation Bookkeeping & Payroll ",H&R Block,Kansas City,MO,64105    
04/06/2021,2021,62,Price Gouging,Retail Sales,,Tacoma,WA,98241    
10/09/2019,2019,999,Other/Miscellaneous,Real Estate Agents & Agencies,,Houston,TX,77065    
10/28/2016,2016,203,Internet & Mobile device based transaction,Travel,Expedia,Seattle,WA,98119    
06/09/2014,2014,13,Misrepresentation of product or service,Travel,Hollywood Beach Tower,Hollywood,FL,33019    
12/24/2014,2014,12,Price or Savings Claim,Telecommunications,Verizon Wireless,Chandler,AZ,85226    
03/25/2015,2015,404,Collection Practices,Collections,Valley Empire Collections,Spokane Valley,WA,99214    
03/30/2020,2020,301,Failure To Deliver/Perform,Software Publishers,"Soulbound Studios, LLC",Issaquah,WA,98029-6245
03/08/2021,2021,640,Fees,Couriers & Express Delivery Services,Portier LLC dba Uber Eats,San Francisco,CA,94103    
01/30/2019,2019,26,Advertising,"Printing (incl. commercial, quick, digital, book &",Personnel Concepts,Ontario,CA,91761    
03/06/2018,2018,25,Refund Policies,Retail Sales,Sam's Club Corporate,Bentonville,AR,72718    
05/02/2018,2018,19,Inadequate Disclosure,Retail Sales,Sears Holdings Management Corporation,Hoffman Estates,IL,60179-0001
08/20/2015,2015,316,Billing Issues,Telecommunications,T-Mobile,Albuquerque,NM,87176    
05/28/2020,2020,203,Internet & Mobile device based transaction,Dating Clubs and Social Networking,,,  ,         
02/21/2017,2017,999,Other/Miscellaneous,"Electronic Equip., Appliance & Component Mfg'ring ",Samsung Electronics America,Ridgefield Park,NJ,07660    
09/14/2020,2020,25,Refund Policies,Electronic Shopping,Amazon.com,Seattle,WA,98108-1226
08/16/2016,2016,999,Other/Miscellaneous,Books/Magazines & Directory Publishers,The Bellingham Herald,Bellingham,WA,98225    
08/14/2018,2018,316,Billing Issues,Telecommunications,Affinity Cellular,North Babylon,NY,11703    
01/16/2015,2015,640,Fees,Parking Lots & Garages,WallyPark,Los Angeles,CA,90017-3622
05/06/2021,2021,316,Billing Issues,Insurance,Molina Healthcare of Washington,Bothell,WA,98021    
01/22/2020,2020,412,Alleged criminal activity,Travel,,Fife,WA,98424    
02/25/2020,2020,320,Unsatisfactory Repair/Service,Contractors,K Designers,Kent,WA,98031    
01/23/2014,2014,300,Excessive Price or Charge,Auto Repair,,Tukwilla,WA,98188    
05/15/2018,2018,301,Failure To Deliver/Perform,Unclassified Establishments,ModernChef aka Sansaire,Seattle,WA,98104    
04/16/2013,2013,627,Privacy Issues,Health Care,,Tacoma,WA,98405    
05/08/2019,2019,999,Other/Miscellaneous,"Electric Power Generation, Transmission & Distribu",Puget Sound Energy,Bellevue,WA,98009-9269
09/20/2016,2016,303,Questionable Quality Product/Service,Contractors,,Benton City,WA,99320    
11/16/2017,2017,999,Other/Miscellaneous,Residential Landlord,,Renton,WA,98059    
09/30/2019,2019,203,Internet & Mobile device based transaction,Rental & leasing services,Expedia,Seattle,WA,98119    
05/01/2019,2019,303,Questionable Quality Product/Service,Legal Services,,Auburn,WA,98002    
01/14/2021,2021,15,Privacy Abuse,"Admin. & support services (office admin., faciliti",Relx Group dba Lexis Nexis,Atlanta,GA,30348-5108
08/01/2017,2017,642,Landlord/Tenant - Residential,Residential Landlord,Lakeside Landing Apartments,Tacoma,WA,98465    
06/26/2018,2018,999,Other/Miscellaneous,Collections,IQ Data International,Everett,WA,98213    
