CAMIS,DBA,PHONE,CUISINE DESCRIPTION,SCORE,INSPECTION TYPE,BBL,NTA
50052226,LITTLE NEGRIL JAMAICAN CUISINE,7188820234,Caribbean,21.0,Cycle Inspection / Initial Inspection,2047380001.0,BX03
50068186,JIMMY'S ON THE GO,7188422324,American,5.0,Pre-permit (Operational) / Re-inspection,2026090028.0,BX01
50074726,BEETLE HOUSE,6465104786,American,,Administrative Miscellaneous / Initial Inspection,1004470009.0,MN22
50003337,SEASONED VEGAN,2122220092,Vegetarian,12.0,Cycle Inspection / Re-inspection,1018220052.0,MN11
50054114,PROVA PIZZA BAR,2129720385,Pizza,12.0,Cycle Inspection / Re-inspection,1012800001.0,MN19
50070493,TIAN SHUN RESTAURANT,7184393453,Chinese,56.0,Cycle Inspection / Initial Inspection,3008580044.0,BK34
41710752,PALACE CAFE,7183389525,Jewish/Kosher,13.0,Cycle Inspection / Re-inspection,3076480030.0,BK43
50065549,KANTU PERUVIAN CUISINE,3475310873,Peruvian,8.0,Cycle Inspection / Re-inspection,4030650022.0,QN21
50081720,COOKIES AND CREAM PASTRY SHOP,9292447006,Bakery Products/Desserts,12.0,Cycle Inspection / Initial Inspection,4092310010.0,QN60
50058767,PARIS BAGUETTE,7188978688,Bakery Products/Desserts,5.0,Cycle Inspection / Initial Inspection,4020880018.0,QN18
50011908,BUDDHA BODAI ONE VEGETARIAN RESTAURANT,2125668388,Vegetarian,,Administrative Miscellaneous / Re-inspection,1001640053.0,MN27
50006398,CROXLEYS THE ABBEY,7183874290,American,13.0,Cycle Inspection / Initial Inspection,3023780029.0,BK73
50094393,BOBBA HUBBA,2123658269,Coffee/Tea,32.0,Pre-permit (Non-operational) / Initial Inspection,4014857501.0,QN29
40724462,CHUCK E. CHEESE'S,7187281583,American,27.0,Cycle Inspection / Re-inspection,4001200012.0,QN31
50100734,OMEGA SALAD BAR AND DELI,7182381000,American,32.0,Pre-permit (Operational) / Initial Inspection,1019520011.0,MN09
41386105,GRACIE-MEWS RESTAURANT,2128612290,American,25.0,Cycle Inspection / Initial Inspection,1015600001.0,MN32
41657408,BUBBA'S BISTRO,7187282227,Creole/Cajun,22.0,Cycle Inspection / Initial Inspection,4008310032.0,QN72
50080834,BLUE PARK KITCHEN,6469219909,American,13.0,Pre-permit (Operational) / Initial Inspection,1000417504.0,MN25
41706711,NOT GUILTY DELICATESSEN,7184485143,Sandwiches,51.0,Cycle Inspection / Re-inspection,5000080099.0,SI22
41366722,OSLO COFFEE ROASTERS,7187820332,Coffee/Tea,8.0,Cycle Inspection / Initial Inspection,3023460003.0,BK73
50076528,MINETTA TAVERN,2124753850,French,10.0,Pre-permit (Operational) / Initial Inspection,1005420044.0,MN23
50069560,EL ENCEBOLLADO DE ROSSY,9179664969,Spanish,12.0,Cycle Inspection / Initial Inspection,3033290004.0,BK77
50069897,KENNEDY FRIED CHICKEN,2126901200,Chicken,54.0,Cycle Inspection / Initial Inspection,1020130038.0,MN03
50001085,DUNKIN,2126191222,Donuts,26.0,Cycle Inspection / Initial Inspection,1000640007.0,MN25
50100549,RITZ DINER,2123194993,American,19.0,Pre-permit (Operational) / Re-inspection,1014370025.0,MN31
50067464,BLISS BOWL,2127328888,Asian/Asian Fusion,26.0,Cycle Inspection / Initial Inspection,1001327501.0,MN24
40939208,SUGARCANE,7182303954,Caribbean,18.0,Cycle Inspection / Re-inspection,3009330041.0,BK37
41308090,GAMBRINUS & CO.,7182651009,Middle Eastern,23.0,Cycle Inspection / Initial Inspection,3072820062.0,BK23
40378774,FAME DINER,7184784674,American,9.0,Cycle Inspection / Initial Inspection,4025010029.0,QN30
50056923,LA ESPIGA RESTAURANT AND BAKERY,7187797898,Spanish,12.0,Cycle Inspection / Re-inspection,4019770001.0,QN26
50075731,BROOKLYN BARISTA,3478895755,American,0.0,Cycle Inspection / Initial Inspection,3033930049.0,BK77
41589585,PIZZALICIOUS,3476278399,Pizza,8.0,Cycle Inspection / Re-inspection,3049150039.0,BK95
40550801,CARVEL,7188243830,Frozen Desserts,15.0,Cycle Inspection / Initial Inspection,2038230088.0,BX59
50000851,THE CLASSIC DINER,7188477500,American,20.0,Cycle Inspection / Initial Inspection,4092620092.0,QN54
50110380,OPERATION FALAFEL,9145480973,,,,1007730044.0,MN13
40858719,BAR TOTO,7187684698,Italian,13.0,Cycle Inspection / Re-inspection,3010180086.0,BK37
50033308,OMIYA SUSHI,7187481977,Japanese,11.0,Cycle Inspection / Initial Inspection,3060440145.0,BK31
50067927,Accoustik Garden,7184501803,Tapas,13.0,Pre-permit (Operational) / Re-inspection,3018710055.0,BK61
41173497,KAZUZA,2125059300,Middle Eastern,35.0,Cycle Inspection / Compliance Inspection,1004347504.0,MN22
41706342,ROCKAWAY CAFE,7182900840,American,18.0,Cycle Inspection / Re-inspection,4142600001.0,QN98
40366574,BLARNEY STONE,2122694988,Irish,25.0,Cycle Inspection / Initial Inspection,1000200004.0,MN25
40523865,POPEYES,2126949293,Chicken,10.0,Cycle Inspection / Initial Inspection,1020310003.0,MN03
41512992,BAY RIDGE DINER,7189210266,American,10.0,Cycle Inspection / Re-inspection,3059900004.0,BK31
50069816,CROWN FRIED CHICKEN,7182973200,Chicken,13.0,Cycle Inspection / Re-inspection,4098260050.0,QN61
41554424,COYOTE BOHEMIO,7183868616,Mexican,11.0,Cycle Inspection / Initial Inspection,4034510012.0,QN20
41626598,SAL'S FAMILY PIZZA,2129250440,Pizza,19.0,Cycle Inspection / Initial Inspection,1004800041.0,MN24
41164643,YOGI RESTAURANT,7182629352,Caribbean,38.0,Cycle Inspection / Re-inspection,4101500048.0,QN01
50008140,CHOP'T,6467620060,Salads,21.0,Cycle Inspection / Initial Inspection,1000160125.0,MN25
50099151,O FENG' KITCHEN,7184847568,Chinese,19.0,Pre-permit (Operational) / Initial Inspection,3016040026.0,BK35
50064934,SIMMER DOWN RESTAURANT,7183426128,Caribbean,18.0,Pre-permit (Operational) / Re-inspection,3015520007.0,BK79
50054256,GOLDEN FOUNTAIN CHINESE RESTAURANT,7184415001,Chinese,17.0,Pre-permit (Operational) / Re-inspection,4033210007.0,QN60
40803444,MANOR HOUSE RESTAURANT,7186984433,Italian,17.0,Cycle Inspection / Re-inspection,5007000008.0,SI05
50080616,TAJ MAHAL RESTAURANT,7182972201,Indian,20.0,Cycle Inspection / Initial Inspection,4097040063.0,QN61
41144024,RIDGEWAY DINER,2127410096,American,9.0,Cycle Inspection / Re-inspection,1008220080.0,MN13
50017455,NEST RESTAURANT & BAR,7188474035,Caribbean,44.0,Cycle Inspection / Initial Inspection,4094680022.0,QN54
50086879,BENNY'S CHAO KING RESTAURANT,2128643790,Chinese,11.0,Cycle Inspection / Re-inspection,1018590031.0,MN12
50036890,NEW SHANGHAI TAN RESTAURANT,7186610900,Chinese,11.0,Cycle Inspection / Initial Inspection,4050370053.0,QN22
41620030,BURGER CLUB,7187777788,American,9.0,Cycle Inspection / Initial Inspection,4006160133.0,QN70
41683394,CAFE 58,7184924300,American,11.0,Cycle Inspection / Initial Inspection,3008440047.0,BK32
41536786,TUFFET,7183887434,American,,Smoke-Free Air Act / Initial Inspection,3027830003.0,BK90
41362111,PANNA II GARDEN INDIAN RESTAURANT,2125984610,Indian,33.0,Cycle Inspection / Initial Inspection,1004470030.0,MN22
40824179,COMMUNITY FOOD AND JUICE,2126652800,American,13.0,Cycle Inspection / Initial Inspection,1018950023.0,MN09
50074198,TUSCANY GRILL,7189215633,Italian,19.0,Cycle Inspection / Initial Inspection,3060430046.0,BK31
50045402,IRVING FARM COFFEE ROASTERS,6469187761,Coffee/Tea,,Administrative Miscellaneous / Initial Inspection,1000790015.0,MN25
50051351,JOE'S PIZZA,7183180600,Pizza,3.0,Pre-permit (Operational) / Re-inspection,4161210146.0,QN12
50012210,OGLIASTRO,7187893700,Italian,25.0,Cycle Inspection / Initial Inspection,3011730047.0,BK64
41574275,BAGELSMITH,3472940046,Bagels/Pretzels,53.0,Cycle Inspection / Initial Inspection,3027620003.0,BK90
50056824,HUNDRED TASTE,7186619066,Chinese,21.0,Cycle Inspection / Initial Inspection,4051357502.0,QN22
40553257,ACAPULCO DELI & RESTAURANT,7183498429,Mexican,12.0,Cycle Inspection / Re-inspection,3024830001.0,BK76
50017334,TEXAS CHICKEN & BURGERS,7184841444,Chicken,0.0,Cycle Inspection / Re-inspection,3016130009.0,BK35
50001962,AROME,2122337447,American,45.0,Cycle Inspection / Re-inspection,1001520025.0,MN24
50046986,THE UGLY DUCKLING,7184513825,American,20.0,Cycle Inspection / Initial Inspection,3003900040.0,BK38
41231634,HUSH CAFE LOUNGE & GARDEN,7187796061,Eastern European,11.0,Cycle Inspection / Re-inspection,4027970007.0,QN30
50064077,TBAAR,3477258218,"Juice, Smoothies, Fruit Salads",9.0,Cycle Inspection / Re-inspection,4050360036.0,QN22
50036930,REINA DE LA NUBE RESTAURANT,7188320200,Spanish,30.0,Cycle Inspection / Initial Inspection,3006880039.0,BK32
40806615,CAFE RENAISSANCE,7183821900,Jewish/Kosher,24.0,Cycle Inspection / Re-inspection,3066650034.0,BK25
50062852,LILLY'S CRAFT AND KITCHEN,2127570373,American,11.0,Cycle Inspection / Initial Inspection,1.0,MN15
50070798,LA MARGARITA PIZZERIA,2122281233,Pizza,28.0,Cycle Inspection / Re-inspection,1004120042.0,MN27
40948723,PAQUITO'S,2126742071,Mexican,19.0,Cycle Inspection / Initial Inspection,1004500030.0,MN22
50090854,NUR,9177437388,Mediterranean,25.0,Pre-permit (Operational) / Initial Inspection,3000260050.0,BK38
41022989,MULBERRY STREET BAR,2122269345,Italian,27.0,Cycle Inspection / Initial Inspection,1.0,
50088649,J & J PIZZERIA CAFE BAR,7184339642,Spanish,11.0,Pre-permit (Operational) / Re-inspection,4014930035.0,QN29
41268295,MCDONALD'S,7184781204,Hamburgers,12.0,Cycle Inspection / Re-inspection,4015390001.0,QN50
50088782,BALADE YOUR WAY,2126897171,Middle Eastern,9.0,Cycle Inspection / Initial Inspection,1012750066.0,MN20
50067646,BREAD & BUTTER,2127670444,Sandwiches,35.0,Pre-permit (Operational) / Re-inspection,1012720020.0,MN17
41702724,MOMINETTE,9292342941,French,17.0,Cycle Inspection / Initial Inspection,3031870007.0,BK77
50034681,CROWN FRIED CHICKEN,3474046066,Chicken,5.0,Cycle Inspection / Reopening Inspection,3015530003.0,BK79
50057912,BLACK TAP,9176393089,American,25.0,Cycle Inspection / Initial Inspection,1010070049.0,MN17
50049899,IHOP,2129273777,Pancakes/Waffles,24.0,Cycle Inspection / Initial Inspection,1021450015.0,MN36
50059249,BARFLY,2124739660,American,7.0,Pre-permit (Operational) / Re-inspection,1008767502.0,MN21
41585806,DARNA FALAFEL,3477991673,Middle Eastern,36.0,Cycle Inspection / Initial Inspection,3003020041.0,BK33
50018081,CHECKERS,2128371500,Hamburgers,13.0,Cycle Inspection / Initial Inspection,1017230001.0,MN11
41289305,BAGELS 'N MORE,7188534450,Bagels/Pretzels,21.0,Cycle Inspection / Initial Inspection,3056060008.0,BK88
40994615,APPLEBEE'S,2122622400,American,7.0,Cycle Inspection / Initial Inspection,1010220026.0,MN17
50058533,NEW SAN FRANCISCO RESTAURANT,2125684040,Latin American,25.0,Cycle Inspection / Re-inspection,1021250027.0,MN36
50078806,DOWNTOWN YUMMY RESTAURANT,2127916618,Chinese,2.0,Pre-permit (Operational) / Reopening Inspection,1002800040.0,MN27
50085944,GOLDEN CHEF,7188237885,Chinese,17.0,Cycle Inspection / Initial Inspection,2041680022.0,BX10
50065078,MADE IN PUERTO RICO,7186841309,Latin American,9.0,Cycle Inspection / Initial Inspection,2053110002.0,BX52
50082310,INTOXX FITNESS,7189870400,"Juice, Smoothies, Fruit Salads",10.0,Pre-permit (Operational) / Reopening Inspection,5045350205.0,SI54
41468442,LAS PALMAS BAKERY,3472698022,Bakery Products/Desserts,30.0,Cycle Inspection / Initial Inspection,2031960081.0,BX40
41643867,DUNKIN,7182059464,Donuts,7.0,Cycle Inspection / Initial Inspection,4018610001.0,QN29
41320931,RICH VILLAGE RESTAURANT,7182388628,Chinese,20.0,Cycle Inspection / Re-inspection,3057850007.0,BK34
50033472,MY PIZZA,7182990059,Pizza,38.0,Cycle Inspection / Initial Inspection,2028780216.0,BX36
41271290,SABOR LATINO SEAFOOD RESTAURANT,7188220899,Seafood,49.0,Cycle Inspection / Initial Inspection,2039480001.0,BX46
50067401,GINGER & LEMONGRASS LES,6468761237,Southeast Asian,20.0,Pre-permit (Operational) / Initial Inspection,1003480016.0,MN28
41597722,GOOD KITCHEN SEAFOOD RESTAURANT,7188868233,Chinese,12.0,Cycle Inspection / Re-inspection,4049710065.0,QN22
40575338,AIRPORT DELI,7186728584,Sandwiches,12.0,Cycle Inspection / Initial Inspection,4010960022.0,QN28
41705324,IBM CAFETERIA,2127457575,American,8.0,Cycle Inspection / Initial Inspection,1012920015.0,MN17
40724462,CHUCK E. CHEESE'S,7187281583,American,19.0,Cycle Inspection / Initial Inspection,4001200012.0,QN31
50105156,FLAVA II LOUNGE,7182071607,,,,3079460046.0,BK50
41706176,FORNO SICILIANO,7182670790,Italian,29.0,Cycle Inspection / Initial Inspection,4007840064.0,QN72
50057819,FRATELLI'S PIZZERIA,7182561232,Pizza,25.0,Cycle Inspection / Initial Inspection,3061940009.0,BK28
41431868,SHANGHAI CHINESE RESTAURANT,2122888066,Chinese,12.0,Cycle Inspection / Initial Inspection,1014460004.0,MN31
50017686,MAISON KAYSER,2128735900,Bakery Products/Desserts,18.0,Cycle Inspection / Initial Inspection,1011680010.0,MN12
50069363,JI XING RESTAURANT,7187968888,Chinese,13.0,Cycle Inspection / Re-inspection,2032620071.0,BX28
50090741,BOCCE,2126777818,Pizza,15.0,Pre-permit (Operational) / Re-inspection,1008450002.0,MN13
41615257,JIN RAMEN,6465592862,Japanese,21.0,Cycle Inspection / Re-inspection,1019957501.0,MN09
50046234,GIA LAM II,7185670800,Asian/Asian Fusion,9.0,Cycle Inspection / Initial Inspection,3008260043.0,BK34
50076073,LA ABUELITA,7188058000,Mexican,49.0,Pre-permit (Operational) / Initial Inspection,4089320002.0,QN53
40530630,NACIONAL BAKERY #1,7188930168,Bakery Products/Desserts,35.0,Cycle Inspection / Initial Inspection,2037380038.0,BX55
50046794,AUNT GINNY'S,3474898899,American,12.0,Pre-permit (Operational) / Re-inspection,4034670037.0,QN20
41202545,VANILLA CAFE,7187622888,Bakery Products/Desserts,38.0,Cycle Inspection / Initial Inspection,4050360023.0,QN22
50097501,FAMOUS ROTISSERIE AND GRILL,6462099299,Chinese,32.0,Pre-permit (Operational) / Initial Inspection,3070220054.0,BK21
50075209,ROTI PARADISE,3477953934,Caribbean,19.0,Cycle Inspection / Initial Inspection,4105460176.0,QN34
41084277,EAT A BAGEL (On the Guy V. Molinari Ferry),7182738400,Bagels/Pretzels,12.0,Cycle Inspection / Initial Inspection,1000020001.0,MN25
50005544,DUNKIN,6465908351,Donuts,10.0,Cycle Inspection / Re-inspection,1008400071.0,MN17
41455865,FRANHILL DELI,7187762949,Sandwiches,68.0,Cycle Inspection / Initial Inspection,4105330001.0,QN06
40376204,PORTOVINO,7182611239,Italian,18.0,Cycle Inspection / Re-inspection,4032920015.0,QN17
41472626,BURGER KING,7184410925,Hamburgers,10.0,Cycle Inspection / Initial Inspection,4092850040.0,QN60
50099815,CHATEAU LE WOOF CAFE,6464173171,American,,Administrative Miscellaneous / Re-inspection,4005030005.0,QN71
50085398,GOLDEN PHOENIX,7185488888,Chinese,14.0,Cycle Inspection / Re-inspection,2058630109.0,BX22
50000777,PIZZA BOY I,7186513381,Pizza,10.0,Cycle Inspection / Initial Inspection,4012850035.0,QN28
41590295,RISTORANTE LUNA,2124330132,Italian,13.0,Cycle Inspection / Re-inspection,1002060022.0,MN24
41391483,NEW FLUSHING BAKERY,7185396363,Bakery Products/Desserts,49.0,Cycle Inspection / Initial Inspection,4049760001.0,QN22
50054588,THE JUILLIARD SCHOOL(ROSE CAFE),2126714313,American,13.0,Cycle Inspection / Re-inspection,1011377501.0,MN14
41356077,BISTANGO,2127258484,Italian,10.0,Cycle Inspection / Initial Inspection,1009100001.0,MN20
50036869,PAK LAHORI CHILLI,7188591400,Indian,13.0,Cycle Inspection / Initial Inspection,3054290025.0,BK42
50044761,SUBWAY,9173785700,Sandwiches,8.0,Cycle Inspection / Initial Inspection,1020450072.0,MN03
50033000,LAS MARGARITAS RESTAURANT,7182383972,Mexican,13.0,Cycle Inspection / Re-inspection,3059070040.0,BK31
50079599,NICE ONE BAKERY,2127919365,Bakery Products/Desserts,9.0,Pre-permit (Operational) / Initial Inspection,1001630031.0,MN27
40987572,"DUNKIN',' BASKIN ROBBINS",7187266982,Donuts,9.0,Cycle Inspection / Initial Inspection,4008380108.0,QN71
50078374,THE GREENWICH SOCIAL,6466783921,American,48.0,Pre-permit (Operational) / Initial Inspection,1005770042.0,MN23
40364744,NEW PARK PIZZERIA & RESTAURANT,7186413082,Pizza,10.0,Cycle Inspection / Initial Inspection,4141480033.0,QN57
50060368,EAST COAST,7184508393,Caribbean,105.0,Cycle Inspection / Initial Inspection,3050560058.0,BK60
40367377,ZUM STAMMTISCH,7183863014,German,13.0,Cycle Inspection / Re-inspection,4037050001.0,QN19
50100007,WU LIANG YE,2123982308,Chinese,16.0,Pre-permit (Operational) / Initial Inspection,1012630057.0,MN17
50067198,EL DORADO RESTAURANT,7184184035,Spanish,8.0,Cycle Inspection / Re-inspection,4034460035.0,QN20
41629685,JAMBA JUICE,3475830891,"Juice, Smoothies, Fruit Salads",2.0,Cycle Inspection / Initial Inspection,,
50066621,"DUNKIN',' POPEYES",3474251537,Donuts,18.0,Cycle Inspection / Initial Inspection,3014920024.0,BK79
50046244,THE NEST FINE DESSERT,7184189493,Bakery Products/Desserts,12.0,Cycle Inspection / Initial Inspection,4035300060.0,QN20
50014408,MCDONALD'S,7184910223,Hamburgers,12.0,Cycle Inspection / Initial Inspection,3058900043.0,BK31
50069975,TACO MIX,6466348763,Tex-Mex,17.0,Cycle Inspection / Initial Inspection,3006950020.0,BK32
50060683,LASIAF TACOS & LOUNGE,7182587515,Tex-Mex,12.0,Cycle Inspection / Initial Inspection,3085280056.0,BK45
50109789,ALLEYWAY FUSION CUISINE LLC,3475614175,,,,4033280026.0,QN60
50049326,HARLEM BURGER CO.,9177141411,American,13.0,Cycle Inspection / Initial Inspection,1.0,
50036616,GOSSIP COFFEE,7184408792,American,30.0,Cycle Inspection / Re-inspection,4006590044.0,QN70
41702826,NINOS 46,2127194015,Italian,,Administrative Miscellaneous / Initial Inspection,1012620019.0,MN17
41720477,AROY DEE THAI KITCHEN,2125289922,Thai,53.0,Cycle Inspection / Initial Inspection,1000650022.0,MN25
41050171,CUBA,2124207878,Latin American,26.0,Cycle Inspection / Initial Inspection,1005370008.0,MN23
41387793,PAOLA'S,2127941890,Italian,10.0,Cycle Inspection / Re-inspection,1015040020.0,MN40
50070060,BEAUTY BAR,2125391389,American,,Smoke-Free Air Act / Initial Inspection,1008960015.0,MN21
41101595,ANGELO'S PIZZA,2122458811,Pizza,13.0,Cycle Inspection / Initial Inspection,1010250043.0,MN17
50065427,UPTOWN JUICE BAR,6465967569,"Juice, Smoothies, Fruit Salads",12.0,Cycle Inspection / Initial Inspection,1020320030.0,MN03
50058097,CROWN FRIED CHICKEN,9179662500,Chicken,17.0,Cycle Inspection / Re-inspection,3013600051.0,BK61
50018219,JIN RAMEN UWS,9177675088,Japanese,25.0,Cycle Inspection / Initial Inspection,1012300030.0,MN12
50004274,J & C DELICIAS,7188030284,Latin American,31.0,Cycle Inspection / Initial Inspection,4012900047.0,QN28
50069320,TOFU TOFU,2127962597,Korean,2.0,Pre-permit (Operational) / Reopening Inspection,1002390035.0,MN24
50066554,LOEWS REGENCY BAR AND GRILL,2123394130,American,13.0,Cycle Inspection / Re-inspection,1013760036.0,MN40
41497089,EL NUEVO TAINO,2125439635,Latin American,10.0,Cycle Inspection / Re-inspection,1021270046.0,MN36
50016798,NUEVA NITIN BAKERY,7184578413,Bakery Products/Desserts,32.0,Cycle Inspection / Initial Inspection,4015620014.0,QN29
40737933,STARBUCKS,7183589355,Coffee/Tea,,Administrative Miscellaneous / Initial Inspection,4050410030.0,QN22
50078197,MOTT HAVEN BAGEL & BARISTA CAFE,7182920600,Sandwiches,31.0,Cycle Inspection / Initial Inspection,2023407501.0,BX39
50069204,CHARM'S,6565908994,Thai,57.0,Pre-permit (Operational) / Initial Inspection,1007700002.0,MN13
41480283,CONNIE'S DELI,7182206911,Mexican,27.0,Cycle Inspection / Initial Inspection,2033090050.0,BX05
41143605,BOBBY VAN'S STEAKHOUSE,2123448463,Steakhouse,22.0,Cycle Inspection / Re-inspection,1000250019.0,MN25
41052309,BEAN POST PUB,7187459413,American,10.0,Cycle Inspection / Re-inspection,3059420001.0,BK31
50062648,T.G.I. FRIDAY'S,7186480891,American,12.0,Cycle Inspection / Re-inspection,3088410500.0,BK17
40402023,LE MARAIS,2128690900,Jewish/Kosher,34.0,Cycle Inspection / Initial Inspection,1009980055.0,MN17
41563809,WING WAH,2124278068,Chinese,11.0,Cycle Inspection / Initial Inspection,1018060004.0,MN34
50108636,NEW STREET FARMS,9173184408,,,,5014760051.0,SI28
50032988,LA LOTERIA,2128589096,Mexican,12.0,Cycle Inspection / Initial Inspection,1005860045.0,MN23
40393725,TRIBECA GRILL,2129413900,American,4.0,Cycle Inspection / Initial Inspection,1001877501.0,MN24
41418978,BAGEL EXPRESS III,2122134700,Bagels/Pretzels,22.0,Cycle Inspection / Initial Inspection,1008810040.0,MN21
50106253,TIGER SUGAR,3472077951,,,,3063790038.0,BK28
50001212,JM COFFEE SHOP & BAKERY,7187396313,Spanish,56.0,Cycle Inspection / Initial Inspection,4102120017.0,QN61
50088128,GRILL MASTER BK,7166662008,Chinese,3.0,Pre-permit (Operational) / Re-inspection,3057850065.0,BK34
41562680,DUNKIN,7187392284,Donuts,10.0,Cycle Inspection / Re-inspection,4101550069.0,QN61
50015023,URBAN CRAVE,7187514799,American,12.0,Cycle Inspection / Initial Inspection,4142600001.0,QN98
50033235,OUR NEIGHBOURHOOD SPANISH RESTAURANT,7189279302,Spanish,25.0,Cycle Inspection / Re-inspection,3035260325.0,BK81
50064914,HUNAN KITCHEN FLUSHING,7188880553,Chinese,29.0,Cycle Inspection / Initial Inspection,4051360008.0,QN22
50076675,ELIM BISTRO,2126194266,Sandwiches,9.0,Pre-permit (Operational) / Reopening Inspection,1001240004.0,MN24
41619938,BAREBURGER,7182047167,Hamburgers,24.0,Cycle Inspection / Initial Inspection,4008350037.0,QN72
41682198,THE MARK RESTAURANT,2126063030,American,15.0,Cycle Inspection / Re-inspection,1013920017.0,MN40
50058583,VEGGIES,3475338262,"Juice, Smoothies, Fruit Salads",17.0,Cycle Inspection / Initial Inspection,3013080036.0,BK63
50038753,PATSY'S PIZZERIA,7186222268,Italian,18.0,Cycle Inspection / Re-inspection,3009310010.0,BK37
41664706,DELICIAS PIZZA AND CHICKEN,7183535070,Chicken,16.0,Cycle Inspection / Initial Inspection,4052090008.0,QN52
50063500,BEDFORD & CO,2126344040,American,37.0,Cycle Inspection / Initial Inspection,1008950079.0,MN20
50080370,STANDARD BURGER,7189215500,Hamburgers,13.0,Cycle Inspection / Initial Inspection,3060610040.0,BK31
41334807,2 BROS PIZZA,2127770600,Pizza,9.0,Cycle Inspection / Initial Inspection,1004630025.0,MN22
41197540,DJERDAN,7184843180,Mediterranean,25.0,Cycle Inspection / Initial Inspection,3065530043.0,BK29
50101926,CAFE CHINA,2122132810,Chinese,34.0,Pre-permit (Operational) / Initial Inspection,1008670012.0,MN20
41636935,DOUBLE DELIGHT CHINESE RESTAURANT,7183315880,Chinese,25.0,Cycle Inspection / Initial Inspection,3062590070.0,BK28
41450073,BIG FLEISHIG'S EXPRESS,7184352779,Jewish/Kosher,11.0,Cycle Inspection / Re-inspection,3054880041.0,BK88
50041966,HER NAME IS HAN,2127799990,Korean,21.0,Cycle Inspection / Initial Inspection,1008610013.0,MN17
50004144,ONE STAR,2127770100,American,18.0,Cycle Inspection / Initial Inspection,1008000014.0,MN13
50041839,NEW LIN'S GARDEN NY,7185858386,Chinese,12.0,Cycle Inspection / Initial Inspection,2024580118.0,BX14
41618219,MORSO,2127592706,Italian,23.0,Cycle Inspection / Initial Inspection,1013700015.0,MN19
50066744,THIP OSHA,7183887787,Thai,12.0,Cycle Inspection / Re-inspection,3027840029.0,BK90
50059212,I LOVE DIM SUM,7189962882,Chinese,30.0,Cycle Inspection / Initial Inspection,3070970043.0,BK29
50034285,BAR A VIN (LE DISTRICT),2129818588,American,16.0,Cycle Inspection / Initial Inspection,1000160125.0,MN25
41473011,MACCHIATO ESPRESSO BAR,2122626600,Coffee/Tea,17.0,Cycle Inspection / Re-inspection,1012687502.0,MN17
41422704,BRONX ALEHOUSE,7186010204,American,29.0,Cycle Inspection / Initial Inspection,2032700054.0,BX29
41611217,"DUNKIN',' BASKIN ROBBINS",7188243131,Coffee/Tea,12.0,Cycle Inspection / Re-inspection,2039880018.0,BX37
50065189,NORTH COAST SHARK AND BAKE,3472953930,Caribbean,12.0,Cycle Inspection / Initial Inspection,3046730044.0,BK91
50069376,QINGDAO,9292582233,Chinese,30.0,Cycle Inspection / Initial Inspection,4050370061.0,QN22
41456225,PREVITI PIZZA,2125574992,Pizza,24.0,Cycle Inspection / Initial Inspection,1012950058.0,MN20
50095112,GYU-KAKU RESTAURANT,3102149572,,,,1012387503.0,MN12
50095276,PRIVILEGE RESTAURANT & LOUNGE,7184139994,Caribbean,12.0,Pre-permit (Operational) / Re-inspection,4099060047.0,QN61
41574355,"MBJ CAFETERIA, LAGUARDIA COMMUNITY COLLEGE",7184825578,American,65.0,Cycle Inspection / Initial Inspection,4002780001.0,QN31
41647741,THE STANDARD EAST VILLAGE,2124755700,American,23.0,Cycle Inspection / Initial Inspection,1004610003.0,MN22
50086702,JUSTINO'S PIZZERIA,2124066200,Pizza,5.0,Cycle Inspection / Reopening Inspection,1000760001.0,MN25
50036313,NYC HANDCRAFTED,2126893000,American,20.0,Cycle Inspection / Initial Inspection,1009070056.0,MN20
50018800,FRIEDMAN'S,2122681100,American,22.0,Cycle Inspection / Initial Inspection,1007330001.0,MN13
50091168,PUEBLA MEXICAN FOOD,3477031244,Mexican,7.0,Pre-permit (Operational) / Initial Inspection,1003527501.0,MN27
40667588,DEFONTE'S SANDWICH SHOP,7186258052,American,26.0,Cycle Inspection / Re-inspection,3005200008.0,BK33
50067644,NIEVES TIA MIMI ICEES,9172579930,Frozen Desserts,22.0,Pre-permit (Operational) / Re-inspection,4015100008.0,QN29
41702635,KAPPOCK CAFE,7186015500,Sandwiches,44.0,Cycle Inspection / Initial Inspection,2057230075.0,BX29
40704155,ERAWAN THAI CUISINE,7184282112,Thai,4.0,Cycle Inspection / Initial Inspection,4062980005.0,QN46
41519688,TOASTIES,2123984900,American,30.0,Cycle Inspection / Initial Inspection,1010010157.0,MN17
41712295,BEN'S PIZZA AND RESTAURANT,7187454243,Pizza,78.0,Cycle Inspection / Initial Inspection,3059970001.0,BK31
41192508,"DUNKIN','BASKINS ROBBINS",2125440272,Donuts,17.0,Cycle Inspection / Initial Inspection,1021740050.0,MN35
41686215,SHUN WON RESTAURANT,7187793330,Chinese,26.0,Cycle Inspection / Initial Inspection,4015097501.0,QN29
40536591,PORTOBELLO CAFE,7183562233,Italian,33.0,Cycle Inspection / Initial Inspection,5.0,
41413315,GEORGE'S DINER-CAFE,7188281170,American,37.0,Cycle Inspection / Initial Inspection,2039700001.0,BX59
41346158,CASA NINO,7189480440,Pizza,13.0,Cycle Inspection / Initial Inspection,5059650040.0,SI05
