Academic Year,Level,TAP Level of Study,TAP Sector Group,Recipient Age Group,TAP Financial Status,TAP Recipient Dollars
2003,U,2 yr Undergrad,6-BUS. DEGREE,age 22 - 25,Financial_Independent,5643.33
2013,U,2 yr Undergrad,7-BUS. NON-DEG,under age 22,Financial_Independent,1512.5
2009,U,2 yr Undergrad,4-SUNY CC,age 26 - 35,Financial_Independent,625.0
2005,U,4 yr Undergrad,3-SUNY SO,over age 50,Financial_Independent,6553.0
2012,U,4 yr Undergrad,3-SUNY SO,age 22 - 25,Financial_Independent,575720.5
2007,U,4 yr Undergrad,8-OTHER,under age 22,Financial_Dependent,4322.01
2015,U,2 yr Undergrad,5-INDEPENDENT,age 26 - 35,Financial_Independent,1623.5
2006,U,2 yr Undergrad,7-BUS. NON-DEG,age 26 - 35,Financial_Independent,36720.0
2002,U,2 yr Undergrad,6-BUS. DEGREE,age 26 - 35,Financial_Independent,124978.34
2004,U,2 yr Undergrad,5-INDEPENDENT,age 22 - 25,Financial_Dependent,356.5
2000,G,Grad,1-CUNY SR,over age 50,Financial_Independent,37.5
2016,U,4 yr Undergrad,5-INDEPENDENT,age 36 - 50,Financial_Independent,2613.0
2001,U,2 yr Undergrad,4-SUNY CC,age 36 - 50,Financial_Independent,162.5
2006,U,4 yr Undergrad,3-SUNY SO,age 22 - 25,Financial_Dependent,16750.0
2001,U,4 yr Undergrad,1-CUNY SR,under age 22,Financial_Independent,425.0
2016,U,5 yr Undergrad,1-CUNY SR,age 22 - 25,Financial_Dependent,101300.0
2014,U,4 yr Undergrad,3-SUNY SO,under age 22,Financial_Independent,236.13
2000,U,2 yr Undergrad,3-SUNY SO,age 22 - 25,Financial_Independent,2716.0
2017,U,4 yr Undergrad,5-INDEPENDENT,age 22 - 25,Financial_Independent,250.0
2005,U,2 yr Undergrad,6-BUS. DEGREE,age 36 - 50,Financial_Independent,1166.67
2003,U,4 yr Undergrad,3-SUNY SO,age 36 - 50,Financial_Independent,1097.5
2006,U,2 yr Undergrad,1-CUNY SR,age 36 - 50,Financial_Independent,1922.5
2016,U,2 yr Undergrad,6-BUS. DEGREE,age 26 - 35,Financial_Independent,62146.25
2000,U,4 yr Undergrad,5-INDEPENDENT,age 26 - 35,Financial_Independent,2973.0
2014,U,2 yr Undergrad,4-SUNY CC,age 36 - 50,Financial_Independent,43000.58
2009,U,4 yr Undergrad,1-CUNY SR,age 22 - 25,Financial_Independent,158980.0
2007,G,Grad,5-INDEPENDENT,age 22 - 25,Financial_Dependent,2506.25
2008,U,4 yr Undergrad,5-INDEPENDENT,age 26 - 35,Financial_Dependent,1000.0
2008,U,4 yr Undergrad,6-BUS. DEGREE,age 36 - 50,Financial_Independent,6999.99
2007,U,5 yr Undergrad,1-CUNY SR,age 22 - 25,Financial_Independent,5513.0
2015,U,4 yr Undergrad,3-SUNY SO,age 26 - 35,Financial_Independent,500.0
2008,U,4 yr Undergrad,1-CUNY SR,age 22 - 25,Financial_Dependent,10125.0
2014,U,4 yr Undergrad,3-SUNY SO,over age 50,Financial_Independent,2737.13
2005,G,Grad,3-SUNY SO,age 22 - 25,Financial_Dependent,1350.0
2016,U,2 yr Undergrad,1-CUNY SR,under age 22,Financial_Dependent,1250.0
2003,U,2 yr Undergrad,6-BUS. DEGREE,age 36 - 50,Financial_Independent,500.0
2002,U,2 yr Undergrad,8-OTHER,under age 22,Financial_Dependent,2686.0
2017,U,5 yr Undergrad,1-CUNY SR,under age 22,Financial_Dependent,937.5
2008,U,4 yr Undergrad,3-SUNY SO,age 26 - 35,Financial_Independent,2447.5
2008,U,4 yr Undergrad,3-SUNY SO,age 26 - 35,Financial_Independent,250.0
2006,U,5 yr Undergrad,1-CUNY SR,under age 22,Financial_Dependent,44748.5
2002,U,2 yr Undergrad,4-SUNY CC,over age 50,Financial_Independent,4349.0
2011,U,2 yr Undergrad,3-SUNY SO,over age 50,Financial_Independent,3025.0
2014,U,4 yr Undergrad,6-BUS. DEGREE,age 22 - 25,Financial_Dependent,2250.0
2013,U,4 yr Undergrad,3-SUNY SO,over age 50,Financial_Independent,12961.5
2000,U,2 yr Undergrad,3-SUNY SO,age 22 - 25,Financial_Dependent,162.5
2019,U,4 yr Undergrad,1-CUNY SR,age 36 - 50,Financial_Independent,5512.89
2008,U,4 yr Undergrad,3-SUNY SO,under age 22,Financial_Dependent,368662.0
2001,U,5 yr Undergrad,5-INDEPENDENT,age 22 - 25,Financial_Independent,600.5
2001,U,2 yr Undergrad,6-BUS. DEGREE,age 36 - 50,Financial_Independent,2350.0
2008,U,2 yr Undergrad,6-BUS. DEGREE,over age 50,Financial_Independent,12216.92
2006,U,2 yr Undergrad,5-INDEPENDENT,age 26 - 35,Financial_Independent,57300.0
2010,U,4 yr Undergrad,1-CUNY SR,age 26 - 35,Financial_Independent,18895.0
2000,U,2 yr Undergrad,5-INDEPENDENT,under age 22,Financial_Independent,2139.0
2000,U,2 yr Undergrad,4-SUNY CC,under age 22,Financial_Dependent,547304.07
2019,U,2 yr Undergrad,2-CUNY CC,age 26 - 35,Financial_Dependent,18264.78
2018,U,2 yr Undergrad,6-BUS. DEGREE,age 22 - 25,Financial_Dependent,500.0
2019,U,4 yr Undergrad,3-SUNY SO,under age 22,Financial_Independent,632.24
2007,G,Grad,1-CUNY SR,age 22 - 25,Financial_Dependent,525.0
2005,G,Grad,5-INDEPENDENT,age 22 - 25,Financial_Dependent,2631.25
2008,U,2 yr Undergrad,5-INDEPENDENT,age 26 - 35,Financial_Independent,3128.5
2011,U,4 yr Undergrad,3-SUNY SO,age 36 - 50,Financial_Independent,250.0
2010,U,2 yr Undergrad,4-SUNY CC,age 36 - 50,Financial_Independent,901.5
2000,U,2 yr Undergrad,4-SUNY CC,age 36 - 50,Financial_Independent,8020.05
2009,U,2 yr Undergrad,2-CUNY CC,age 36 - 50,Financial_Independent,612.0
2005,U,4 yr Undergrad,4-SUNY CC,age 26 - 35,Financial_Independent,2925.0
2019,U,2 yr Undergrad,6-BUS. DEGREE,over age 50,Financial_Independent,8848.72
2010,U,2 yr Undergrad,4-SUNY CC,age 22 - 25,Financial_Independent,8743.5
2001,U,2 yr Undergrad,5-INDEPENDENT,under age 22,Financial_Dependent,32011.25
2019,U,2 yr Undergrad,3-SUNY SO,under age 22,Financial_Dependent,9596.89
2014,U,2 yr Undergrad,8-OTHER,age 26 - 35,Financial_Independent,250.0
2001,U,4 yr Undergrad,6-BUS. DEGREE,under age 22,Financial_Dependent,550.01
2003,U,4 yr Undergrad,3-SUNY SO,age 36 - 50,Financial_Independent,7870.5
2013,U,2 yr Undergrad,4-SUNY CC,age 26 - 35,Financial_Independent,19612.5
2012,U,4 yr Undergrad,3-SUNY SO,age 36 - 50,Financial_Independent,5789.5
2016,U,4 yr Undergrad,9-CHAPTER XXII,age 22 - 25,Financial_Independent,3025.0
2009,U,5 yr Undergrad,1-CUNY SR,age 26 - 35,Financial_Independent,4387.5
2006,U,4 yr Undergrad,6-BUS. DEGREE,age 22 - 25,Financial_Dependent,2083.34
2011,U,5 yr Undergrad,6-BUS. DEGREE,age 26 - 35,Financial_Independent,500.0
2002,U,4 yr Undergrad,4-SUNY CC,under age 22,Financial_Dependent,1000.0
2010,U,2 yr Undergrad,2-CUNY CC,age 36 - 50,Financial_Independent,7676.5
2005,U,4 yr Undergrad,3-SUNY SO,over age 50,Financial_Independent,9706.25
2016,U,4 yr Undergrad,3-SUNY SO,age 22 - 25,Financial_Independent,250.0
2000,U,4 yr Undergrad,5-INDEPENDENT,age 36 - 50,Financial_Independent,137.5
2018,U,2 yr Undergrad,5-INDEPENDENT,under age 22,Financial_Dependent,10189.5
2004,U,4 yr Undergrad,5-INDEPENDENT,age 22 - 25,Financial_Dependent,3491.33
2008,U,2 yr Undergrad,3-SUNY SO,under age 22,Financial_Dependent,69928.5
2000,U,2 yr Undergrad,3-SUNY SO,age 22 - 25,Financial_Dependent,707.0
2007,U,2 yr Undergrad,7-BUS. NON-DEG,age 22 - 25,Financial_Dependent,14950.0
2013,U,4 yr Undergrad,1-CUNY SR,age 26 - 35,Financial_Independent,142533.5
2019,U,4 yr Undergrad,4-SUNY CC,under age 22,Financial_Dependent,19514.02
2014,U,2 yr Undergrad,4-SUNY CC,age 36 - 50,Financial_Independent,56403.25
2016,U,2 yr Undergrad,5-INDEPENDENT,age 26 - 35,Financial_Independent,500.0
2003,U,2 yr Undergrad,3-SUNY SO,over age 50,Financial_Independent,500.0
2000,U,4 yr Undergrad,5-INDEPENDENT,age 26 - 35,Financial_Independent,55969.59
2006,U,2 yr Undergrad,2-CUNY CC,age 26 - 35,Financial_Independent,38222.5
2002,U,4 yr Undergrad,3-SUNY SO,age 22 - 25,Financial_Independent,415940.15
2009,U,2 yr Undergrad,7-BUS. NON-DEG,age 26 - 35,Financial_Independent,166.65
2001,U,2 yr Undergrad,4-SUNY CC,age 22 - 25,Financial_Dependent,51985.5
2000,U,2 yr Undergrad,6-BUS. DEGREE,age 22 - 25,Financial_Dependent,13650.0
2000,U,2 yr Undergrad,4-SUNY CC,age 26 - 35,Financial_Dependent,637.5
2001,U,4 yr Undergrad,3-SUNY SO,age 22 - 25,Financial_Independent,1615.5
2008,U,4 yr Undergrad,5-INDEPENDENT,age 22 - 25,Financial_Independent,750.0
2006,U,4 yr Undergrad,5-INDEPENDENT,age 26 - 35,Financial_Independent,1000.0
2006,U,4 yr Undergrad,5-INDEPENDENT,over age 50,Financial_Independent,8243.0
2000,U,4 yr Undergrad,3-SUNY SO,under age 22,Financial_Dependent,119850.0
2003,U,2 yr Undergrad,6-BUS. DEGREE,age 22 - 25,Financial_Independent,42416.81
2017,U,4 yr Undergrad,3-SUNY SO,under age 22,Financial_Dependent,44065.0
2000,U,2 yr Undergrad,6-BUS. DEGREE,under age 22,Financial_Independent,1363.5
2018,U,4 yr Undergrad,9-CHAPTER XXII,age 22 - 25,Financial_Dependent,821.0
2006,U,4 yr Undergrad,1-CUNY SR,over age 50,Financial_Independent,831.0
2016,U,4 yr Undergrad,3-SUNY SO,age 36 - 50,Financial_Independent,36680.5
2015,U,2 yr Undergrad,7-BUS. NON-DEG,age 36 - 50,Financial_Independent,5651.5
2014,U,4 yr Undergrad,4-SUNY CC,age 26 - 35,Financial_Dependent,1401.0
2014,U,2 yr Undergrad,2-CUNY CC,under age 22,Financial_Independent,1168.0
2010,U,4 yr Undergrad,6-BUS. DEGREE,age 22 - 25,Financial_Dependent,32691.41
2009,U,2 yr Undergrad,4-SUNY CC,age 36 - 50,Financial_Independent,1500.0
2001,U,4 yr Undergrad,6-BUS. DEGREE,under age 22,Financial_Dependent,991.68
2001,U,2 yr Undergrad,5-INDEPENDENT,age 36 - 50,Financial_Independent,162.5
2015,U,4 yr Undergrad,3-SUNY SO,age 26 - 35,Financial_Independent,98479.0
2008,U,2 yr Undergrad,4-SUNY CC,age 26 - 35,Financial_Independent,5535.14
2000,U,4 yr Undergrad,3-SUNY SO,age 22 - 25,Financial_Independent,1373.5
2010,U,2 yr Undergrad,6-BUS. DEGREE,age 26 - 35,Financial_Dependent,43334.41
2017,U,2 yr Undergrad,7-BUS. NON-DEG,age 26 - 35,Financial_Independent,27547.5
2012,U,4 yr Undergrad,3-SUNY SO,age 36 - 50,Financial_Independent,2525.0
2011,U,2 yr Undergrad,4-SUNY CC,over age 50,Financial_Independent,250.0
2014,U,4 yr Undergrad,3-SUNY SO,age 22 - 25,Financial_Dependent,9120.5
2001,U,4 yr Undergrad,5-INDEPENDENT,age 36 - 50,Financial_Independent,17679.5
2017,U,4 yr Undergrad,1-CUNY SR,age 36 - 50,Financial_Independent,8337.0
2010,U,4 yr Undergrad,5-INDEPENDENT,under age 22,Financial_Dependent,16750.0
2013,U,2 yr Undergrad,6-BUS. DEGREE,age 36 - 50,Financial_Independent,500.0
2007,U,2 yr Undergrad,6-BUS. DEGREE,age 26 - 35,Financial_Dependent,760.0
2002,U,4 yr Undergrad,3-SUNY SO,age 26 - 35,Financial_Independent,11515.0
2018,U,2 yr Undergrad,4-SUNY CC,age 26 - 35,Financial_Independent,17900.0
2010,U,4 yr Undergrad,3-SUNY SO,under age 22,Financial_Dependent,18047.0
2011,U,2 yr Undergrad,4-SUNY CC,age 26 - 35,Financial_Independent,165050.77
2007,U,5 yr Undergrad,3-SUNY SO,over age 50,Financial_Independent,2350.0
2011,U,2 yr Undergrad,6-BUS. DEGREE,age 26 - 35,Financial_Dependent,2132.0
2005,U,2 yr Undergrad,5-INDEPENDENT,under age 22,Financial_Dependent,91409.75
2013,U,4 yr Undergrad,1-CUNY SR,under age 22,Financial_Independent,59600.0
2014,U,2 yr Undergrad,4-SUNY CC,under age 22,Financial_Independent,10145.0
2002,U,2 yr Undergrad,3-SUNY SO,under age 22,Financial_Dependent,29750.0
2014,U,2 yr Undergrad,6-BUS. DEGREE,over age 50,Financial_Independent,30789.73
2009,U,2 yr Undergrad,7-BUS. NON-DEG,age 36 - 50,Financial_Independent,1787.5
2015,U,2 yr Undergrad,8-OTHER,under age 22,Financial_Dependent,1487.0
2005,U,5 yr Undergrad,3-SUNY SO,age 22 - 25,Financial_Independent,5118.75
2000,U,2 yr Undergrad,6-BUS. DEGREE,age 22 - 25,Financial_Independent,5276.0
2001,U,2 yr Undergrad,6-BUS. DEGREE,under age 22,Financial_Dependent,91.67
2008,U,4 yr Undergrad,1-CUNY SR,under age 22,Financial_Dependent,67779.85
2002,U,2 yr Undergrad,5-INDEPENDENT,age 22 - 25,Financial_Dependent,500.0
2018,U,2 yr Undergrad,5-INDEPENDENT,age 26 - 35,Financial_Independent,16898.32
2012,U,2 yr Undergrad,5-INDEPENDENT,over age 50,Financial_Independent,8000.0
2000,U,2 yr Undergrad,6-BUS. DEGREE,age 22 - 25,Financial_Dependent,14575.0
2005,U,2 yr Undergrad,5-INDEPENDENT,age 22 - 25,Financial_Dependent,582.5
2011,U,2 yr Undergrad,6-BUS. DEGREE,under age 22,Financial_Independent,5765.33
2016,U,4 yr Undergrad,1-CUNY SR,age 26 - 35,Financial_Independent,6122.5
2000,U,4 yr Undergrad,3-SUNY SO,age 26 - 35,Financial_Independent,212.5
2005,U,2 yr Undergrad,5-INDEPENDENT,over age 50,Financial_Independent,1647.0
2017,U,2 yr Undergrad,5-INDEPENDENT,age 26 - 35,Financial_Independent,24862.48
2017,U,4 yr Undergrad,1-CUNY SR,age 22 - 25,Financial_Independent,7352.5
2005,U,2 yr Undergrad,4-SUNY CC,age 26 - 35,Financial_Dependent,549.0
2001,U,2 yr Undergrad,5-INDEPENDENT,age 26 - 35,Financial_Independent,5893.0
2016,U,4 yr Undergrad,4-SUNY CC,under age 22,Financial_Dependent,18549.0
2012,U,2 yr Undergrad,8-OTHER,under age 22,Financial_Dependent,500.0
2000,U,4 yr Undergrad,5-INDEPENDENT,over age 50,Financial_Independent,17069.75
2008,U,4 yr Undergrad,5-INDEPENDENT,under age 22,Financial_Dependent,302375.37
2001,U,4 yr Undergrad,6-BUS. DEGREE,age 26 - 35,Financial_Independent,3640.35
2019,U,4 yr Undergrad,1-CUNY SR,under age 22,Financial_Dependent,6151886.95
2019,U,2 yr Undergrad,6-BUS. DEGREE,over age 50,Financial_Independent,714.84
2012,U,2 yr Undergrad,1-CUNY SR,age 22 - 25,Financial_Independent,1593.0
2014,U,2 yr Undergrad,5-INDEPENDENT,under age 22,Financial_Dependent,4553.0
2012,U,2 yr Undergrad,2-CUNY CC,age 36 - 50,Financial_Independent,34020.83
2002,U,4 yr Undergrad,4-SUNY CC,age 36 - 50,Financial_Independent,885.5
2011,U,4 yr Undergrad,3-SUNY SO,age 26 - 35,Financial_Independent,15533.15
2008,U,2 yr Undergrad,5-INDEPENDENT,age 26 - 35,Financial_Independent,13562.5
2001,U,2 yr Undergrad,1-CUNY SR,under age 22,Financial_Independent,1212.0
2009,U,2 yr Undergrad,7-BUS. NON-DEG,under age 22,Financial_Dependent,29923.0
2001,U,2 yr Undergrad,2-CUNY CC,under age 22,Financial_Dependent,361431.04
2008,U,2 yr Undergrad,2-CUNY CC,age 26 - 35,Financial_Independent,1805.5
2003,U,4 yr Undergrad,5-INDEPENDENT,age 26 - 35,Financial_Dependent,16639.0
2003,U,2 yr Undergrad,5-INDEPENDENT,over age 50,Financial_Independent,8750.0
2009,U,2 yr Undergrad,6-BUS. DEGREE,age 26 - 35,Financial_Independent,25840.25
2019,U,2 yr Undergrad,6-BUS. DEGREE,under age 22,Financial_Independent,5559.01
2017,U,4 yr Undergrad,5-INDEPENDENT,over age 50,Financial_Independent,4944.0
2004,U,4 yr Undergrad,1-CUNY SR,under age 22,Financial_Dependent,1352998.97
2004,U,5 yr Undergrad,5-INDEPENDENT,under age 22,Financial_Independent,2925.0
2008,U,4 yr Undergrad,1-CUNY SR,age 22 - 25,Financial_Dependent,309604.14
2012,U,2 yr Undergrad,5-INDEPENDENT,under age 22,Financial_Dependent,169883.32
2019,U,5 yr Undergrad,9-CHAPTER XXII,under age 22,Financial_Dependent,5925.4
2001,U,4 yr Undergrad,3-SUNY SO,age 26 - 35,Financial_Independent,20834.55
2011,U,4 yr Undergrad,1-CUNY SR,age 26 - 35,Financial_Independent,123141.0
2013,U,5 yr Undergrad,3-SUNY SO,age 22 - 25,Financial_Dependent,20600.33
2018,U,4 yr Undergrad,5-INDEPENDENT,age 22 - 25,Financial_Independent,580.0
2012,U,4 yr Undergrad,1-CUNY SR,under age 22,Financial_Dependent,1635720.5
2007,U,5 yr Undergrad,3-SUNY SO,age 22 - 25,Financial_Dependent,250.0
2019,U,4 yr Undergrad,1-CUNY SR,age 36 - 50,Financial_Independent,6895.69
2000,U,4 yr Undergrad,1-CUNY SR,age 26 - 35,Financial_Dependent,2263.0
2014,U,4 yr Undergrad,5-INDEPENDENT,under age 22,Financial_Dependent,212416.75
2004,U,5 yr Undergrad,1-CUNY SR,under age 22,Financial_Dependent,625.0
2003,U,2 yr Undergrad,8-OTHER,under age 22,Financial_Dependent,1000.0
2015,U,2 yr Undergrad,5-INDEPENDENT,age 22 - 25,Financial_Independent,250.0
2012,U,4 yr Undergrad,1-CUNY SR,age 26 - 35,Financial_Independent,20216.5
2015,U,4 yr Undergrad,4-SUNY CC,age 22 - 25,Financial_Dependent,54707.19
2007,U,4 yr Undergrad,5-INDEPENDENT,age 36 - 50,Financial_Independent,10407.63
2011,U,4 yr Undergrad,1-CUNY SR,under age 22,Financial_Independent,18475.0
2017,U,2 yr Undergrad,1-CUNY SR,age 26 - 35,Financial_Dependent,495.0
2000,U,2 yr Undergrad,6-BUS. DEGREE,age 22 - 25,Financial_Dependent,1992.0
2019,U,4 yr Undergrad,5-INDEPENDENT,over age 50,Financial_Independent,603.45
2017,U,4 yr Undergrad,3-SUNY SO,age 22 - 25,Financial_Independent,166.68
2009,U,2 yr Undergrad,5-INDEPENDENT,over age 50,Financial_Independent,3575.0
2010,U,2 yr Undergrad,4-SUNY CC,over age 50,Financial_Independent,6945.0
2011,U,4 yr Undergrad,1-CUNY SR,age 36 - 50,Financial_Independent,750.0
2019,U,2 yr Undergrad,6-BUS. DEGREE,age 22 - 25,Financial_Independent,35213.43
2012,U,4 yr Undergrad,1-CUNY SR,over age 50,Financial_Independent,3712.5
2019,U,4 yr Undergrad,3-SUNY SO,age 26 - 35,Financial_Independent,510.7
2015,U,4 yr Undergrad,1-CUNY SR,age 36 - 50,Financial_Independent,9444.0
2010,U,4 yr Undergrad,6-BUS. DEGREE,age 26 - 35,Financial_Independent,10640.32
2015,U,2 yr Undergrad,6-BUS. DEGREE,under age 22,Financial_Dependent,145448.0
2001,U,2 yr Undergrad,5-INDEPENDENT,age 22 - 25,Financial_Independent,7512.5
2004,U,2 yr Undergrad,6-BUS. DEGREE,age 26 - 35,Financial_Independent,201476.47
2019,U,2 yr Undergrad,3-SUNY SO,age 36 - 50,Financial_Independent,7822.37
2013,U,4 yr Undergrad,5-INDEPENDENT,age 22 - 25,Financial_Dependent,16730.03
2002,U,4 yr Undergrad,1-CUNY SR,age 22 - 25,Financial_Dependent,500.0
2002,U,4 yr Undergrad,5-INDEPENDENT,under age 22,Financial_Dependent,2393.0
2001,U,4 yr Undergrad,3-SUNY SO,under age 22,Financial_Independent,38117.0
2013,U,4 yr Undergrad,3-SUNY SO,age 22 - 25,Financial_Dependent,2231.0
2018,U,2 yr Undergrad,4-SUNY CC,age 26 - 35,Financial_Independent,7564.5
2009,U,2 yr Undergrad,4-SUNY CC,under age 22,Financial_Independent,7755.34
2016,U,4 yr Undergrad,5-INDEPENDENT,age 36 - 50,Financial_Independent,250.0
2003,G,Grad,5-INDEPENDENT,age 22 - 25,Financial_Independent,328566.23
2002,U,2 yr Undergrad,2-CUNY CC,age 26 - 35,Financial_Independent,37826.5
2003,U,4 yr Undergrad,5-INDEPENDENT,age 36 - 50,Financial_Independent,250.0
2005,U,4 yr Undergrad,6-BUS. DEGREE,over age 50,Financial_Independent,983.75
2009,U,4 yr Undergrad,6-BUS. DEGREE,under age 22,Financial_Dependent,6166.69
2013,U,2 yr Undergrad,4-SUNY CC,over age 50,Financial_Independent,3106.0
2012,U,4 yr Undergrad,3-SUNY SO,age 36 - 50,Financial_Independent,21460.0
2000,G,Grad,5-INDEPENDENT,under age 22,Financial_Independent,37.5
2014,U,5 yr Undergrad,3-SUNY SO,age 26 - 35,Financial_Independent,10237.5
2007,G,Grad,5-INDEPENDENT,age 22 - 25,Financial_Independent,2837.5
2008,U,4 yr Undergrad,6-BUS. DEGREE,age 26 - 35,Financial_Independent,2257.0
2007,U,4 yr Undergrad,3-SUNY SO,age 22 - 25,Financial_Dependent,13707.5
2000,U,2 yr Undergrad,6-BUS. DEGREE,age 36 - 50,Financial_Independent,354.17
2005,U,2 yr Undergrad,6-BUS. DEGREE,age 36 - 50,Financial_Independent,2208.34
2006,U,4 yr Undergrad,1-CUNY SR,under age 22,Financial_Independent,9940.0
2005,U,4 yr Undergrad,5-INDEPENDENT,age 22 - 25,Financial_Independent,1875.0
2000,U,5 yr Undergrad,5-INDEPENDENT,age 36 - 50,Financial_Independent,1223.5
2004,U,2 yr Undergrad,2-CUNY CC,age 22 - 25,Financial_Independent,26848.37
2003,U,2 yr Undergrad,6-BUS. DEGREE,age 26 - 35,Financial_Dependent,144995.07
2000,U,2 yr Undergrad,2-CUNY CC,age 26 - 35,Financial_Independent,425.0
2015,U,2 yr Undergrad,6-BUS. DEGREE,age 36 - 50,Financial_Independent,417.5
2012,U,2 yr Undergrad,3-SUNY SO,age 22 - 25,Financial_Independent,1614.5
2009,U,4 yr Undergrad,4-SUNY CC,age 22 - 25,Financial_Independent,250.0
2002,U,2 yr Undergrad,8-OTHER,under age 22,Financial_Dependent,750.0
2004,U,2 yr Undergrad,5-INDEPENDENT,age 22 - 25,Financial_Dependent,19685.75
2003,U,4 yr Undergrad,3-SUNY SO,under age 22,Financial_Independent,607.0
2007,U,2 yr Undergrad,6-BUS. DEGREE,age 36 - 50,Financial_Independent,250.0
2003,U,2 yr Undergrad,5-INDEPENDENT,age 22 - 25,Financial_Independent,43575.0
2004,U,4 yr Undergrad,1-CUNY SR,age 26 - 35,Financial_Independent,35295.75
2000,U,4 yr Undergrad,3-SUNY SO,age 36 - 50,Financial_Independent,1275.0
2000,U,2 yr Undergrad,3-SUNY SO,age 26 - 35,Financial_Independent,4701.5
2008,U,4 yr Undergrad,1-CUNY SR,age 36 - 50,Financial_Independent,750.0
2016,U,4 yr Undergrad,4-SUNY CC,age 26 - 35,Financial_Dependent,2410.0
2013,U,4 yr Undergrad,5-INDEPENDENT,age 36 - 50,Financial_Independent,18296.0
2015,U,4 yr Undergrad,1-CUNY SR,age 36 - 50,Financial_Independent,40038.0
2017,U,2 yr Undergrad,4-SUNY CC,age 26 - 35,Financial_Dependent,625.0
2017,U,4 yr Undergrad,6-BUS. DEGREE,age 36 - 50,Financial_Independent,6521.5
2006,U,5 yr Undergrad,1-CUNY SR,age 26 - 35,Financial_Independent,3900.0
2019,U,4 yr Undergrad,6-BUS. DEGREE,age 26 - 35,Financial_Independent,592.62
2015,U,4 yr Undergrad,3-SUNY SO,age 26 - 35,Financial_Independent,1250.0
2002,U,4 yr Undergrad,5-INDEPENDENT,over age 50,Financial_Independent,5425.0
2001,U,2 yr Undergrad,6-BUS. DEGREE,age 22 - 25,Financial_Dependent,1300.67
2009,U,4 yr Undergrad,6-BUS. DEGREE,age 26 - 35,Financial_Independent,44433.34
2000,U,2 yr Undergrad,6-BUS. DEGREE,over age 50,Financial_Independent,2670.0
2002,U,2 yr Undergrad,2-CUNY CC,under age 22,Financial_Dependent,75986.96
2013,U,4 yr Undergrad,1-CUNY SR,age 36 - 50,Financial_Independent,750.0
2005,U,2 yr Undergrad,5-INDEPENDENT,age 26 - 35,Financial_Independent,6087.5
2003,U,2 yr Undergrad,5-INDEPENDENT,under age 22,Financial_Dependent,20768.5
2007,U,2 yr Undergrad,5-INDEPENDENT,age 26 - 35,Financial_Independent,5416.0
2005,U,4 yr Undergrad,5-INDEPENDENT,age 22 - 25,Financial_Dependent,250.0
2009,U,2 yr Undergrad,2-CUNY CC,under age 22,Financial_Independent,13619.0
2002,U,2 yr Undergrad,3-SUNY SO,under age 22,Financial_Dependent,15000.0
2002,U,4 yr Undergrad,3-SUNY SO,age 26 - 35,Financial_Independent,40401.53
2019,U,4 yr Undergrad,3-SUNY SO,age 26 - 35,Financial_Independent,766.05
2000,U,4 yr Undergrad,3-SUNY SO,under age 22,Financial_Dependent,10932.0
2000,U,4 yr Undergrad,1-CUNY SR,over age 50,Financial_Independent,637.5
2001,U,2 yr Undergrad,3-SUNY SO,age 22 - 25,Financial_Dependent,212.5
2000,U,2 yr Undergrad,3-SUNY SO,age 36 - 50,Financial_Independent,212.5
2011,U,4 yr Undergrad,3-SUNY SO,age 26 - 35,Financial_Independent,1354.0
2001,U,2 yr Undergrad,5-INDEPENDENT,under age 22,Financial_Dependent,2543.75
2017,U,2 yr Undergrad,3-SUNY SO,under age 22,Financial_Dependent,14000.0
2019,U,4 yr Undergrad,1-CUNY SR,over age 50,Financial_Independent,521.91
2004,U,4 yr Undergrad,3-SUNY SO,age 22 - 25,Financial_Dependent,1243.0
2009,U,2 yr Undergrad,5-INDEPENDENT,age 36 - 50,Financial_Independent,2002.0
2017,U,2 yr Undergrad,4-SUNY CC,age 36 - 50,Financial_Independent,9850.6
2001,U,2 yr Undergrad,1-CUNY SR,age 26 - 35,Financial_Independent,13496.37
2003,U,4 yr Undergrad,1-CUNY SR,under age 22,Financial_Dependent,142376.46
2003,U,2 yr Undergrad,5-INDEPENDENT,age 22 - 25,Financial_Independent,34875.0
2005,U,2 yr Undergrad,1-CUNY SR,age 36 - 50,Financial_Independent,1452.94
2002,U,5 yr Undergrad,1-CUNY SR,under age 22,Financial_Dependent,2172.5
2013,U,5 yr Undergrad,1-CUNY SR,under age 22,Financial_Dependent,5436.0
2006,U,2 yr Undergrad,5-INDEPENDENT,age 22 - 25,Financial_Dependent,4364.0
2004,U,2 yr Undergrad,4-SUNY CC,age 36 - 50,Financial_Independent,2750.0
2010,U,4 yr Undergrad,1-CUNY SR,age 26 - 35,Financial_Dependent,24674.74
2012,U,5 yr Undergrad,3-SUNY SO,over age 50,Financial_Independent,4343.75
2009,U,2 yr Undergrad,3-SUNY SO,age 36 - 50,Financial_Independent,1581.0
2012,U,2 yr Undergrad,1-CUNY SR,age 36 - 50,Financial_Independent,12425.0
2005,U,4 yr Undergrad,1-CUNY SR,age 22 - 25,Financial_Dependent,2187.5
2017,U,4 yr Undergrad,3-SUNY SO,age 36 - 50,Financial_Independent,1175.0
2018,U,4 yr Undergrad,5-INDEPENDENT,age 26 - 35,Financial_Independent,8875.0
2009,U,2 yr Undergrad,4-SUNY CC,over age 50,Financial_Independent,500.0
