Department family,Entity,Date,Expense type,Expense area,Supplier,Transaction number,Amount,VAT registration number
"Department for Business, Innovation and Skills",Intellectual Property Office,17/03/2011,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Carlson Wagonlit,906579,143.93,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,17/03/2011,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Carlson Wagonlit,915402,143.93,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,17/03/2011,Travel and subsistence UK,International Policy Directorate,Carlson Wagonlit,898264,144.91,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,17/03/2011,Travel and subsistence UK,Innovation Directorate,Carlson Wagonlit,900978,145.31,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,17/03/2011,Travel and subsistence UK,Innovation Directorate,Carlson Wagonlit,915439,145.31,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,17/03/2011,Travel and subsistence UK,Trade Marks Directorate,Carlson Wagonlit,894390,146.96,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,17/03/2011,Travel and subsistence UK,Trade Marks Directorate,Carlson Wagonlit,905441,146.96,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,17/03/2011,Travel and subsistence UK,Trade Marks Directorate,Carlson Wagonlit,905444,146.96,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,17/03/2011,Travel and subsistence UK,Innovation Directorate,Carlson Wagonlit,891411,150.26,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,17/03/2011,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Carlson Wagonlit,898656,151.83,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,17/03/2011,Travel and subsistence UK,Innovation Directorate,Carlson Wagonlit,906580,153.21,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,17/03/2011,Travel and subsistence UK,International Policy Directorate,Carlson Wagonlit,912121,153.21,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,17/03/2011,Travel and subsistence UK,International Policy Directorate,Carlson Wagonlit,912122,153.21,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,17/03/2011,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Carlson Wagonlit,915400,153.21,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,17/03/2011,Travel and subsistence UK,Trade Marks Directorate,Carlson Wagonlit,906582,153.71,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,17/03/2011,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Carlson Wagonlit,896465,155.19,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,17/03/2011,Travel and subsistence UK,Innovation Directorate,Carlson Wagonlit,900570,156.17,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,17/03/2011,Travel and subsistence UK,Patents Directorate,Carlson Wagonlit,906590,161.11,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,17/03/2011,Travel and subsistence UK,International Policy Directorate,Carlson Wagonlit,912123,161.11,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,17/03/2011,Travel and subsistence Overseas,Copyright and IP Enforcement Directorate,Carlson Wagonlit,4598577,161.82,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,17/03/2011,Travel and subsistence UK,Innovation Directorate,Carlson Wagonlit,898266,164.08,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,17/03/2011,Travel and subsistence UK,Innovation Directorate,Carlson Wagonlit,895894,166.55,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,17/03/2011,Travel and subsistence UK,Business Support Directorate,Carlson Wagonlit,888322,168.06,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,17/03/2011,Travel and subsistence UK,Business Support Directorate,Carlson Wagonlit,907944,168.52,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,17/03/2011,Travel and subsistence UK,Innovation Directorate,Carlson Wagonlit,917573,171.98,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,17/03/2011,Travel and subsistence UK,Patents Directorate,Carlson Wagonlit,897243,176.58,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,17/03/2011,Travel and subsistence UK,Patents Directorate,Carlson Wagonlit,915452,176.58,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,17/03/2011,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Carlson Wagonlit,900991,177.66,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,17/03/2011,Travel and subsistence UK,Innovation Directorate,Carlson Wagonlit,902609,179.87,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,17/03/2011,Travel and subsistence UK,Innovation Directorate,Carlson Wagonlit,902610,179.87,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,17/03/2011,Travel and subsistence UK,Innovation Directorate,Carlson Wagonlit,915765,179.88,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,17/03/2011,Travel and subsistence UK,Patents Directorate,Carlson Wagonlit,915766,179.88,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,17/03/2011,Travel and subsistence Overseas,International Policy Directorate,Carlson Wagonlit,4597138,184.3,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,17/03/2011,Travel and subsistence Overseas,Patents Directorate,Carlson Wagonlit,4603831,184.3,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,17/03/2011,Travel and subsistence UK,Trade Marks Directorate,Carlson Wagonlit,889126,186.46,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,17/03/2011,Travel and subsistence UK,Patents Directorate,Carlson Wagonlit,898260,186.46,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,17/03/2011,Travel and subsistence UK,Patents Directorate,Carlson Wagonlit,898538,186.46,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,17/03/2011,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Carlson Wagonlit,904173,186.46,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,17/03/2011,Travel and subsistence UK,Trade Marks Directorate,Carlson Wagonlit,905434,186.46,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,17/03/2011,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Carlson Wagonlit,915393,186.46,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,17/03/2011,Travel and subsistence UK,Patents Directorate,Carlson Wagonlit,905431,186.95,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,17/03/2011,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Carlson Wagonlit,904127,187.86,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,17/03/2011,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Carlson Wagonlit,4598432,187.96,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,17/03/2011,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Carlson Wagonlit,4598437,187.96,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,17/03/2011,Travel and subsistence UK,Chief Executive's Office,Carlson Wagonlit,916927,188.45,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,17/03/2011,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Carlson Wagonlit,896462,188.91,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,17/03/2011,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Carlson Wagonlit,900976,188.91,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,17/03/2011,Travel and subsistence UK,International Policy Directorate,Carlson Wagonlit,912115,188.91,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,17/03/2011,Travel and subsistence UK,Innovation Directorate,Carlson Wagonlit,912143,188.91,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,17/03/2011,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Carlson Wagonlit,915399,188.91,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,17/03/2011,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Carlson Wagonlit,915771,188.91,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,17/03/2011,Travel and subsistence UK,Trade Marks Directorate,Carlson Wagonlit,912392,188.94,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,17/03/2011,Travel and subsistence UK,International Policy Directorate,Carlson Wagonlit,900615,191.51,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,17/03/2011,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Carlson Wagonlit,896443,193.21,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,17/03/2011,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Carlson Wagonlit,896445,193.21,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,17/03/2011,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Carlson Wagonlit,896463,195.17,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,17/03/2011,Travel and subsistence UK,Trade Marks Directorate,Carlson Wagonlit,905433,196.33,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,17/03/2011,Travel and subsistence UK,Finance Directorate,Carlson Wagonlit,894394,196.81,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,17/03/2011,Travel and subsistence UK,Innovation Directorate,Carlson Wagonlit,902601,196.81,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,17/03/2011,Travel and subsistence UK,Finance Directorate,Carlson Wagonlit,916407,196.81,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,17/03/2011,Travel and subsistence UK,Innovation Directorate,Carlson Wagonlit,910546,197.34,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,17/03/2011,Travel and subsistence UK,Business Support Directorate,Carlson Wagonlit,912117,198.79,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,17/03/2011,Travel and subsistence UK,Innovation Directorate,Carlson Wagonlit,917249,199.25,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,17/03/2011,Travel and subsistence UK,Innovation Directorate,Carlson Wagonlit,907895,199.76,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,17/03/2011,Travel and subsistence UK,Innovation Directorate,Carlson Wagonlit,917266,199.76,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,17/03/2011,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Carlson Wagonlit,896444,203.07,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,17/03/2011,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Carlson Wagonlit,910558,203.07,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,17/03/2011,Travel and subsistence Overseas,Patents Directorate,Carlson Wagonlit,4600053,204.87,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,17/03/2011,Travel and subsistence UK,Finance Directorate,Carlson Wagonlit,4598199,213.61,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,17/03/2011,Travel and subsistence UK,Trade Marks Directorate,Carlson Wagonlit,887577,216.07,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,17/03/2011,Travel and subsistence Overseas,Patents Directorate,Carlson Wagonlit,4599229,218.92,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,17/03/2011,Travel and subsistence UK,Innovation Directorate,Carlson Wagonlit,915456,243.56,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,17/03/2011,Travel and subsistence UK,Innovation Directorate,Carlson Wagonlit,898465,269.43,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,17/03/2011,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Carlson Wagonlit,892717,282.07,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,17/03/2011,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Carlson Wagonlit,917571,282.07,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,17/03/2011,Travel and subsistence Overseas,Copyright and IP Enforcement Directorate,Carlson Wagonlit,4597656,282.51,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,17/03/2011,Travel and subsistence UK,International Policy Directorate,Carlson Wagonlit,895178,373.57,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,17/03/2011,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Carlson Wagonlit,896457,373.57,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,17/03/2011,Travel and subsistence UK,International Policy Directorate,Carlson Wagonlit,895175,393.31,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,17/03/2011,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Carlson Wagonlit,894391,510.16,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,17/03/2011,Travel and subsistence Overseas,Patents Directorate,Carlson Wagonlit,4597653,728.92,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,17/03/2011,Travel and subsistence Overseas,International Policy Directorate,Carlson Wagonlit,4598150,728.92,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,17/03/2011,Travel and subsistence Overseas,International Policy Directorate,Carlson Wagonlit,4597694,729.46,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,17/03/2011,Travel and subsistence Overseas,International Policy Directorate,Carlson Wagonlit,4597691,2224.97,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,17/03/2011,Travel and subsistence Overseas,International Policy Directorate,Carlson Wagonlit,4597699,2447.98,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,17/03/2011,Travel and subsistence Overseas,Chief Executive's Office,Carlson Wagonlit,4601721,2922.26,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,17/03/2011,Travel and subsistence Overseas,Patents Directorate,Carlson Wagonlit,4602944,3619.4,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,31/03/2011,Furniture & Fittings,Business Support Directorate,Carpet Services (Cardiff) Ltd,592003,495.0,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,31/03/2011,Furniture & Fittings,Business Support Directorate,Carpet Services (Cardiff) Ltd,591003,577.5,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,09/03/2011,Entertainment,Chief Executive's Office,Personal expenses name witheld,49479,1.9,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,09/03/2011,Travel and subsistence UK,Finance Directorate,Personal expenses name witheld,49478,5.05,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,09/03/2011,Travel and subsistence UK,Finance Directorate,Personal expenses name witheld,49480,12.6,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,18/03/2011,Travel and subsistence UK,Innovation Directorate,Personal expenses name witheld,49569,14.75,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,08/03/2011,Travel and subsistence Overseas,Chief Executive's Office,Personal expenses name witheld,49458,406.26,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,31/03/2011,Training,Trade Marks Directorate,Central Law Training Ltd,3780266CN(A),-495.0,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,24/03/2011,Training,Innovation Directorate,Centre for Parliamentary Studies,CPS-495,240.0,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,30/03/2011,Training,Innovation Directorate,Centre for Parliamentary Studies,CPS-495,240.0,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,31/03/2011,Training,Innovation Directorate,Centre for Parliamentary Studies,CPS-495,240.0,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,24/03/2011,Training,Innovation Directorate,Centre for Parliamentary Studies,CPS-495,240.0,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,30/03/2011,Training,Innovation Directorate,Centre for Parliamentary Studies,CPS-495,240.0,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,31/03/2011,Training,Innovation Directorate,Centre for Parliamentary Studies,CPS-495,240.0,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,24/03/2011,Training,Patents Directorate,Centre for Parliamentary Studies,CPS-495,240.0,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,30/03/2011,Training,Patents Directorate,Centre for Parliamentary Studies,CPS-495,240.0,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,31/03/2011,Training,Patents Directorate,Centre for Parliamentary Studies,CPS-495,240.0,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,24/03/2011,Training,Innovation Directorate,Centre for Parliamentary Studies,CPS-504,240.0,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,30/03/2011,Training,Innovation Directorate,Centre for Parliamentary Studies,CPS-504,240.0,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,31/03/2011,Training,Innovation Directorate,Centre for Parliamentary Studies,CPS-504,240.0,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,24/03/2011,Training,Innovation Directorate,Centre for Parliamentary Studies,CPS-504,240.0,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,30/03/2011,Training,Innovation Directorate,Centre for Parliamentary Studies,CPS-504,240.0,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,31/03/2011,Training,Innovation Directorate,Centre for Parliamentary Studies,CPS-504,240.0,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,24/03/2011,Training,Patents Directorate,Centre for Parliamentary Studies,CPS-504,240.0,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,30/03/2011,Training,Patents Directorate,Centre for Parliamentary Studies,CPS-504,240.0,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,31/03/2011,Training,Patents Directorate,Centre for Parliamentary Studies,CPS-504,240.0,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,24/03/2011,Training,Innovation Directorate,Centre for Parliamentary Studies,CPS-505,240.0,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,30/03/2011,Training,Innovation Directorate,Centre for Parliamentary Studies,CPS-505,240.0,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,31/03/2011,Training,Innovation Directorate,Centre for Parliamentary Studies,CPS-505,240.0,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,24/03/2011,Training,Innovation Directorate,Centre for Parliamentary Studies,CPS-505,240.0,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,30/03/2011,Training,Innovation Directorate,Centre for Parliamentary Studies,CPS-505,240.0,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,31/03/2011,Training,Innovation Directorate,Centre for Parliamentary Studies,CPS-505,240.0,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,24/03/2011,Training,Patents Directorate,Centre for Parliamentary Studies,CPS-505,240.0,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,30/03/2011,Training,Patents Directorate,Centre for Parliamentary Studies,CPS-505,240.0,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,31/03/2011,Training,Patents Directorate,Centre for Parliamentary Studies,CPS-505,240.0,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,24/03/2011,Training,Innovation Directorate,Centre for Parliamentary Studies,CPS-494,399.0,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,30/03/2011,Training,Innovation Directorate,Centre for Parliamentary Studies,CPS-494,399.0,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,31/03/2011,Training,Innovation Directorate,Centre for Parliamentary Studies,CPS-494,399.0,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,24/03/2011,Training,Patents Directorate,Centre for Parliamentary Studies,CPS-494,399.0,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,30/03/2011,Training,Patents Directorate,Centre for Parliamentary Studies,CPS-494,399.0,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,31/03/2011,Training,Patents Directorate,Centre for Parliamentary Studies,CPS-494,399.0,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,24/03/2011,Training,Innovation Directorate,Centre for Parliamentary Studies,CPS-502,399.0,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,30/03/2011,Training,Innovation Directorate,Centre for Parliamentary Studies,CPS-502,399.0,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,31/03/2011,Training,Innovation Directorate,Centre for Parliamentary Studies,CPS-502,399.0,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,24/03/2011,Training,Trade Marks Directorate,Centre for Parliamentary Studies,CPS-502,399.0,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,30/03/2011,Training,Trade Marks Directorate,Centre for Parliamentary Studies,CPS-502,399.0,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,31/03/2011,Training,Trade Marks Directorate,Centre for Parliamentary Studies,CPS-502,399.0,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,24/03/2011,Training,Patents Directorate,Centre for Parliamentary Studies,CPS-503,399.0,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,30/03/2011,Training,Patents Directorate,Centre for Parliamentary Studies,CPS-503,399.0,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,31/03/2011,Training,Patents Directorate,Centre for Parliamentary Studies,CPS-503,399.0,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,24/03/2011,Training,Trade Marks Directorate,Centre for Parliamentary Studies,CPS-503,399.0,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,30/03/2011,Training,Trade Marks Directorate,Centre for Parliamentary Studies,CPS-503,399.0,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,31/03/2011,Training,Trade Marks Directorate,Centre for Parliamentary Studies,CPS-503,399.0,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,24/03/2011,Training,Trade Marks Directorate,Centre for Parliamentary Studies,CPS-503,399.0,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,30/03/2011,Training,Trade Marks Directorate,Centre for Parliamentary Studies,CPS-503,399.0,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,31/03/2011,Training,Trade Marks Directorate,Centre for Parliamentary Studies,CPS-503,399.0,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,24/03/2011,Training,Innovation Directorate,Centre for Parliamentary Studies,CPS-506,399.0,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,30/03/2011,Training,Innovation Directorate,Centre for Parliamentary Studies,CPS-506,399.0,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,31/03/2011,Training,Innovation Directorate,Centre for Parliamentary Studies,CPS-506,399.0,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,24/03/2011,Training,Patents Directorate,Centre for Parliamentary Studies,CPS-506,399.0,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,30/03/2011,Training,Patents Directorate,Centre for Parliamentary Studies,CPS-506,399.0,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,31/03/2011,Training,Patents Directorate,Centre for Parliamentary Studies,CPS-506,399.0,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,24/03/2011,Training,Trade Marks Directorate,Centre for Parliamentary Studies,CPS-506,399.0,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,30/03/2011,Training,Trade Marks Directorate,Centre for Parliamentary Studies,CPS-506,399.0,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,31/03/2011,Training,Trade Marks Directorate,Centre for Parliamentary Studies,CPS-506,399.0,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,24/03/2011,Training,Trade Marks Directorate,Centre for Parliamentary Studies,CPS-506,399.0,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,30/03/2011,Training,Trade Marks Directorate,Centre for Parliamentary Studies,CPS-506,399.0,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,31/03/2011,Training,Trade Marks Directorate,Centre for Parliamentary Studies,CPS-506,399.0,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,24/03/2011,Training,Trade Marks Directorate,Centre for Parliamentary Studies,CPS-494,405.0,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,30/03/2011,Training,Trade Marks Directorate,Centre for Parliamentary Studies,CPS-494,405.0,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,31/03/2011,Training,Trade Marks Directorate,Centre for Parliamentary Studies,CPS-494,405.0,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,24/03/2011,Training,Trade Marks Directorate,Centre for Parliamentary Studies,CPS-494,405.0,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,30/03/2011,Training,Trade Marks Directorate,Centre for Parliamentary Studies,CPS-494,405.0,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,31/03/2011,Training,Trade Marks Directorate,Centre for Parliamentary Studies,CPS-494,405.0,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,24/03/2011,Training,Patents Directorate,Centre for Parliamentary Studies,CPS-502,405.0,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,30/03/2011,Training,Patents Directorate,Centre for Parliamentary Studies,CPS-502,405.0,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,31/03/2011,Training,Patents Directorate,Centre for Parliamentary Studies,CPS-502,405.0,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,24/03/2011,Training,Trade Marks Directorate,Centre for Parliamentary Studies,CPS-502,405.0,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,30/03/2011,Training,Trade Marks Directorate,Centre for Parliamentary Studies,CPS-502,405.0,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,31/03/2011,Training,Trade Marks Directorate,Centre for Parliamentary Studies,CPS-502,405.0,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,24/03/2011,Training,Innovation Directorate,Centre for Parliamentary Studies,CPS-503,405.0,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,30/03/2011,Training,Innovation Directorate,Centre for Parliamentary Studies,CPS-503,405.0,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,31/03/2011,Training,Innovation Directorate,Centre for Parliamentary Studies,CPS-503,405.0,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,24/03/2011,Training,Innovation Directorate,Centre for Parliamentary Studies,CPS-495,480.0,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,30/03/2011,Training,Innovation Directorate,Centre for Parliamentary Studies,CPS-495,480.0,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,31/03/2011,Training,Innovation Directorate,Centre for Parliamentary Studies,CPS-495,480.0,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,24/03/2011,Training,Trade Marks Directorate,Centre for Parliamentary Studies,CPS-495,480.0,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,30/03/2011,Training,Trade Marks Directorate,Centre for Parliamentary Studies,CPS-495,480.0,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,31/03/2011,Training,Trade Marks Directorate,Centre for Parliamentary Studies,CPS-495,480.0,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,24/03/2011,Training,Innovation Directorate,Centre for Parliamentary Studies,CPS-504,480.0,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,30/03/2011,Training,Innovation Directorate,Centre for Parliamentary Studies,CPS-504,480.0,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,31/03/2011,Training,Innovation Directorate,Centre for Parliamentary Studies,CPS-504,480.0,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,24/03/2011,Training,Trade Marks Directorate,Centre for Parliamentary Studies,CPS-504,480.0,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,30/03/2011,Training,Trade Marks Directorate,Centre for Parliamentary Studies,CPS-504,480.0,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,31/03/2011,Training,Trade Marks Directorate,Centre for Parliamentary Studies,CPS-504,480.0,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,24/03/2011,Training,Innovation Directorate,Centre for Parliamentary Studies,CPS-505,480.0,Not known
"Department for Business, Innovation and Skills",Intellectual Property Office,30/03/2011,Training,Innovation Directorate,Centre for Parliamentary Studies,CPS-505,480.0,Not known
