OpenedDate,OpenedYear,PracticeCode,PracticeName,BusinessCategory,BusinessName,BusinessCity,BusinessState,BusinessZip
07/22/2014,2014,316,Billing Issues,Health Care,Laboratory Corporation of America,Burlington,NC,27215    
06/26/2020,2020,203,Internet & Mobile device based transaction,Electronic Shopping,Amazon.com,Seattle,WA,98108-1226
09/08/2020,2020,303,Questionable Quality Product/Service,Charities,Bill & Melinda Gates Foundation,Seattle,WA,98109    
09/04/2014,2014,444,Foreclosure Issue,Mortgage Lending,Bank of America NA,Newark,DE,19713    
01/02/2015,2015,58,Telemarketing,Telemarketing, Unknown,,  ,         
10/21/2019,2019,22,Failure To Adjust/Refund,"Accounting, Tax Preparation Bookkeeping & Payroll ",H&R Block,Kansas City,MO,64105    
01/31/2013,2013,301,Failure To Deliver/Perform,Travel,Archer Travel Service/Global Personal Services,Newport Beach,CA,92660    
12/15/2020,2020,999,Other/Miscellaneous,Telecommunications,CenturyLink,Spokane,WA,99208    
11/10/2016,2016,16,Identity Theft,Credit Card Issuers,Wells Fargo CRA Risk Management,Charlotte,NC,28256-0947
06/18/2014,2014,303,Questionable Quality Product/Service,Unclassified Establishments,,,  ,         
03/28/2014,2014,30,Data Breach,Religious Organizations,Archdiocese of Seattle,Seattle,WA,98104    
01/29/2018,2018,303,Questionable Quality Product/Service,Computer Manufacturing,Apple Inc,Cupertino,CA,95014    
01/24/2017,2017,61,Phishing,Phishing,Unknown - IRS Phishing,,  ,         
07/19/2016,2016,206,Right To Cancel,Health and Diet Clubs,,Centralia,WA,98531    
03/15/2021,2021,61,Phishing,Unclassified Establishments, Unknown,,  ,         
04/20/2020,2020,7,Warranty,Extended Service contract companies,US Automotive Protection Services,O'Fallon,MO,63366    
06/04/2015,2015,303,Questionable Quality Product/Service,Auto Sales,Good Chevrolet and Oldsmobile,Renton,WA,98057    
10/03/2017,2017,999,Other/Miscellaneous,Real Estate Agents & Agencies,,Monroe,WA,98272    
10/19/2015,2015,320,Unsatisfactory Repair/Service,Insurance,,Louisville,KY,40201-7421
10/09/2019,2019,999,Other/Miscellaneous,Unclassified Establishments,,Vancouver,WA,98663    
04/30/2014,2014,319,Unauthorized Repair/Service,Telecommunications,AT&T Office of the President,Dallas,TX,75202    
11/01/2017,2017,22,Failure To Adjust/Refund,Retail Sales,Sears Holdings Management Corporation,Hoffman Estates,IL,60179-0001
12/16/2019,2019,999,Other/Miscellaneous,Couriers & Express Delivery Services,FedEx Customer Relations,Memphis,TN,38116    
05/26/2016,2016,206,Right To Cancel,Auto Repair,Larson Automotive Group,Fife,WA,98424    
05/16/2016,2016,301,Failure To Deliver/Perform,Telecommunications,AT&T Mobility,Dallas,TX,75202    
12/07/2017,2017,999,Other/Miscellaneous,Telecommunications,Frontier Communications,Everett,WA,98201    
01/10/2018,2018,319,Unauthorized Repair/Service,Contractors,Washington Restorer LLC,Fife,WA,98424    
05/12/2021,2021,999,Other/Miscellaneous,Veterinary Services,,Vancouver,WA,98685    
05/26/2016,2016,7,Warranty,Contractors,Old Republic Home Protection ,San Ramon,CA,94583-0917
07/06/2017,2017,316,Billing Issues,Telecommunications,T-Mobile,Albuquerque,NM,87176    
01/16/2020,2020,999,Other/Miscellaneous,Unclassified Establishments, Unknown,,  ,         
01/19/2021,2021,303,Questionable Quality Product/Service,Travel Trailer & Camper Manufacturing,,Middlebury,IN,46540    
12/20/2017,2017,320,Unsatisfactory Repair/Service,Contractors,McLeod Construction LLC,Seattle,WA,98133    
01/29/2020,2020,639,Non-payment of rent,MHU Use Only - MH Tenant,,Woodland,WA,98674    
03/17/2016,2016,19,Inadequate Disclosure,Beauty Salons,,Seattle,WA,98109    
04/17/2017,2017,203,Internet & Mobile device based transaction,Charities,,Culver City ,CA,90232-0866
04/20/2018,2018,301,Failure To Deliver/Perform,Telecommunications,Ziply Fiber fka Frontier Communications,Everett,WA,98201    
12/16/2015,2015,206,Right To Cancel,Health and Diet Clubs,30 Minute Hit,Bellingham,WA,98229    
12/28/2015,2015,319,Unauthorized Repair/Service,Software Publishers,Microsoft Corporation,Redmond,WA,98052    
10/31/2013,2013,999,Other/Miscellaneous,Telecommunications,Budget PrePay Inc dba Budget Mobile,Bossier City,LA,71111    
02/18/2014,2014,521,Business Failure or Bankruptcy,Retail Sales,,Vancouver,WA,         
05/02/2016,2016,999,Other/Miscellaneous,Phishing,Unknown - IRS Phishing,,  ,         
03/12/2014,2014,30,Data Breach,Religious Organizations,Archdiocese of Seattle,Seattle,WA,98104    
06/16/2017,2017,320,Unsatisfactory Repair/Service,Auto Sales,Tacoma Dodge Chrysler Jeep,Tacoma,WA,98409    
02/12/2015,2015,206,Right To Cancel,Telecommunications,CenturyLink,Spokane,WA,99208    
01/10/2018,2018,999,Other/Miscellaneous,Moving Companies,,Los Angeles ,CA,91605    
05/26/2021,2021,999,Other/Miscellaneous,Telecommunications,Verizon Wireless,Chandler,AZ,85226    
04/30/2018,2018,999,Other/Miscellaneous,Telecommunications,Frontier Communications,Everett,WA,98201    
08/07/2018,2018,642,Landlord/Tenant - Residential,Residential Landlord, Unknown,,  ,         
04/27/2016,2016,316,Billing Issues,Broadband Providers,Comcast,Fife,WA,98424    
10/11/2016,2016,204,Unsolicited E-mail,Unclassified Establishments,Digital Romance Inc,Seattle,WA,98109    
01/17/2018,2018,999,Other/Miscellaneous,Gas Stations & Convenience Stores,,Everett,WA,         
04/03/2013,2013,206,Right To Cancel,Security Systems (including locksmiths),,Denver,CO,80237    
08/30/2017,2017,58,Telemarketing,Telecommunications,AT&T Mobility,Dallas,TX,75202    
02/06/2015,2015,7,Warranty,Automobile Manufacturing,Ford Motor Company,Melbourne,FL,32902    
04/16/2013,2013,320,Unsatisfactory Repair/Service,"Admin. & support services (office admin., faciliti",CDC Management Services,Kirkland,WA,98033    
12/16/2014,2014,448,Student Loan Issue,Consumer Lending & Transfer Agents,Great Lakes,Madison,WI,53707    
02/26/2013,2013,641,Failed communication attempts,Advance Fee Fraud,Secret Shopping Services,Puyallup,WA,98374    
08/16/2017,2017,7,Warranty,Retail Sales,,Burlington,WA,98233    
06/24/2016,2016,206,Right To Cancel,Commercial Banking,Bank of America NA,Newark,DE,19713    
07/20/2015,2015,999,Other/Miscellaneous,Unclassified Establishments,Inquiry,,  ,         
04/27/2018,2018,999,Other/Miscellaneous,Commercial Banking,USAA ,San Antonio,TX,78288    
12/14/2017,2017,999,Other/Miscellaneous,Broadband Providers,DIRECTV,Dallas,TX,75202    
04/04/2017,2017,997,Employment Issue,Restaurants and Bars,,Beaverton ,OR,97008-7105
06/21/2018,2018,999,Other/Miscellaneous,Auto Sales,Corwin Ford Tri-Cities,Pasco,WA,99301    
09/26/2013,2013,22,Failure To Adjust/Refund,"Electronic Equip., Appliance & Component Mfg'ring ",,Tukwila,WA,98188    
10/06/2020,2020,895,Mortgage Servicing Issue,Mortgage Lending,Bank of America NA,Newark,DE,19713    
01/29/2019,2019,516,Failure To Provide Title/Registration,Auto Sales,Quality Auto Sales,Lakewood,WA,98499    
06/15/2020,2020,22,Failure To Adjust/Refund,"Promoters of performing arts, sports & similar eve",Brown Paper Tickets,Seattle,WA,98109    
02/02/2021,2021,996,COVID-19,Health and Diet Clubs,Emerald City Athletics,Seattle,WA,98103    
09/11/2018,2018,316,Billing Issues,Telecommunications,GreatCall,Dallas,TX,75266-0688
08/11/2015,2015,60,Unauthorized Debit,Janitorial Services,,Renton,WA,98057    
07/22/2020,2020,61,Phishing,Unclassified Establishments,Unknown - Utility Scam,,  ,         
11/04/2015,2015,61,Phishing,Computer & office machine system repair & maintena,Call to Resolve,Los Angeles,CA,90017-2577
06/27/2017,2017,316,Billing Issues,Health and Diet Clubs,LA Fitness/Fitness International,Irvine,CA,92612    
06/24/2020,2020,28,Other Vulnerable Audience Exploitation,Security Systems (including locksmiths),,Orem,UT,84057    
08/07/2019,2019,104,Non-Fulfillment,Travel,Diamond Resorts,Las Vegas,NV,89135    
10/06/2014,2014,60,Unauthorized Debit,Electronic Shopping,,Miami,FL,33176    
04/17/2020,2020,316,Billing Issues,Health Care,,Tacoma,WA,98402    
12/05/2016,2016,22,Failure To Adjust/Refund,Credit Counseling,,Seattle,WA,65003    
04/30/2019,2019,999,Other/Miscellaneous,MHU Use Only - MH landlord,Laurel Park Estates,Seattle,WA,98109-4018
06/13/2017,2017,318,Charge:Service Not Performed/Product not delivered,"Medical, Dental, Hospital Equipment Wholesalers ",,Concord,MA,01742    
06/11/2020,2020,998,Governement agency complaint,Government Agencies,,Omak,WA,98840    
01/17/2020,2020,301,Failure To Deliver/Perform,Educational Services,911 Driving School - Seattle,Seattle,WA,98105    
04/30/2019,2019,638,Utilities,MHU Use Only - MH landlord,Laurel Park Estates,Seattle,WA,98109-4018
11/09/2020,2020,316,Billing Issues,Health Care,Pediatrix Medical Group,Grand Rapids,MI,49528-0103
11/20/2018,2018,999,Other/Miscellaneous,Social Assistance,,Springfield,MO,65804    
04/14/2021,2021,316,Billing Issues,Insurance,LifeWise Health Plan of Washington,Eagan,MN,55121    
09/09/2020,2020,222,Advance Fee Fraud,Phishing,,San Diego,CA,         
07/02/2018,2018,18,Service Representation,Financing,Direct Processors,Vancouver,WA,98662    
04/23/2015,2015,405,Credit Reporting Error,Mortgage Lending,Mr. Cooper fka Nationstar Mortgage,Dallas,TX,75261    
04/10/2020,2020,62,Price Gouging,Retail Sales,,Seattle ,WA,98121    
06/03/2015,2015,320,Unsatisfactory Repair/Service,Contractors,,Fircrest,WA,98466    
04/04/2014,2014,638,Utilities,MHU Use Only - MH landlord,Rainier Vista Mobile Home Park,Kenmore,WA,98028    
08/06/2015,2015,203,Internet & Mobile device based transaction,Broadband Providers,CenturyLink,Spokane,WA,99208    
10/30/2018,2018,206,Right To Cancel,Security Systems (including locksmiths),ADT Security/Protection One Alarm Services,Boca Raton,FL,33431    
09/30/2014,2014,316,Billing Issues,Gas Stations & Convenience Stores,,Tacoma,WA,98405    
06/30/2020,2020,998,Governement agency complaint,Government Agencies,Washington State Employment Security Department,Olympia,WA,98507    
09/14/2015,2015,300,Excessive Price or Charge,Auto Repair,South Tacoma Honda,Tacoma,WA,98409    
08/23/2016,2016,999,Other/Miscellaneous,Government Agencies,Washington's Lottery,Olympia,WA,98504-3000
04/24/2015,2015,404,Collection Practices,Collections,Capital Solutions,,WA,         
03/31/2015,2015,26,Advertising,Restaurants and Bars,,Seattle,WA,98144    
12/13/2019,2019,999,Other/Miscellaneous,Auto Sales,Legend Auto Sales,Burien,WA,98168    
01/19/2021,2021,301,Failure To Deliver/Perform,Retail Sales,,West Hollywood,CA,90069    
01/11/2013,2013,640,Fees,Motor Vehicle Towing,InterCounty Towing II,Bothell,WA,98012    
06/23/2017,2017,26,Advertising,Telecommunications,T-Mobile,Albuquerque,NM,87176    
10/24/2019,2019,203,Internet & Mobile device based transaction,Telecommunications,Verizon Wireless,Chandler,AZ,85226    
07/23/2018,2018,104,Non-Fulfillment,Electronic Shopping,Zaycon Foods LLC dba Zaycon Fresh,Spokane,WA,99201    
09/04/2019,2019,412,Alleged criminal activity,Commercial Banking,US Bank Corporate Compliance,Minneapolis,MN,55402    
06/26/2017,2017,22,Failure To Adjust/Refund,Health Care,,West Hollywood,CA,90069    
06/25/2018,2018,203,Internet & Mobile device based transaction,Software Publishers,Microsoft Corporation,Redmond,WA,98052    
01/24/2013,2013,320,Unsatisfactory Repair/Service,Electronic Shopping,PixWraps,,  ,         
07/31/2017,2017,18,Service Representation,Mortgage Lending,Wells Fargo CRA Risk Management,Charlotte,NC,28256-0947
02/11/2021,2021,999,Other/Miscellaneous,"Admin. & support services (office admin., faciliti",,Dayton,OH,45430    
12/10/2018,2018,22,Failure To Adjust/Refund,Telecommunications,AT&T Mobility,Dallas,TX,75202    
06/05/2019,2019,301,Failure To Deliver/Perform,"Automotive Rental & Leasing (includes cars, trucks",Avis / Budget Rent A Car,Tulsa,OK,74169    
03/09/2021,2021,999,Other/Miscellaneous,Electronic Shopping,,Fort Lauderdale,FL,         
03/29/2021,2021,60,Unauthorized Debit,Credit Card Issuers,Synchrony Bank fka GE Capital Retail Bank/GECRB/Care Credit,Orlando,FL,32896-5031
12/23/2015,2015,27,Senior Exploitation,Computer & office machine system repair & maintena,iYogi,New York,NY,10013    
06/11/2015,2015,303,Questionable Quality Product/Service,Auto Sales,Curbside Motors,Tacoma,WA,98409    
08/24/2016,2016,19,Inadequate Disclosure,Health Care,Larrance Commons DDS,Shoreline,WA,98155    
06/11/2020,2020,22,Failure To Adjust/Refund,Extended Service contract companies,AAA American Automobile Assoc Washington,Bellevue,WA,98006    
05/31/2018,2018,999,Other/Miscellaneous,Electronic Shopping,,New York,NY,10003    
03/20/2020,2020,301,Failure To Deliver/Perform,"Business, professional, labor, political & other organizations including PACs",Western Conference of Teamsters Pension Trust,Seattle,WA,98102    
04/04/2017,2017,7,Warranty,Auto Sales,Fife RV & Auto Center Inc,Fife,WA,98424    
08/06/2020,2020,999,Other/Miscellaneous,Retail Sales,Home Depot,Atlanta,GA,30339    
11/25/2019,2019,104,Non-Fulfillment,Auto Sales,Audi of Bellevue,Bellevue,WA,98005    
04/15/2021,2021,999,Other/Miscellaneous,Travel Trailer & Camper Manufacturing,Canopy World Inc,Tacoma,WA,98444    
07/30/2019,2019,516,Failure To Provide Title/Registration,Auto Sales,Used LLC,Vancouver,WA,98665    
11/28/2017,2017,316,Billing Issues,Electronic Shopping,Checks Unlimited,Colorado Springs,CO,80935    
03/26/2020,2020,996,COVID-19,Retail Sales,,Seattle,WA,98178    
12/02/2016,2016,203,Internet & Mobile device based transaction,Electronic Shopping,,New York,NY,10038    
08/26/2015,2015,58,Telemarketing,Travel,Resort Services,,WA,         
10/09/2020,2020,999,Other/Miscellaneous,Retail Sales,,Chehalis,WA,98532    
10/26/2020,2020,301,Failure To Deliver/Perform,General Freight Trucking,,Blaine,MN,55449    
10/29/2018,2018,998,Governement agency complaint,Government Agencies,Washington State Department of Social and Health Services,Olympia,WA,98504-4513
11/07/2017,2017,999,Other/Miscellaneous,Gas Stations & Convenience Stores,,Sumner,WA,98390    
03/27/2014,2014,318,Charge:Service Not Performed/Product not delivered,Telecommunications,CenturyLink,Spokane,WA,99208    
07/19/2017,2017,206,Right To Cancel,Health and Diet Clubs,,Mount Vernon,WA,98273    
01/26/2018,2018,13,Misrepresentation of product or service,Educational Services,FBA Stores LLC aka FBA Distributors LLC aka AWS LLC ,Braintree,MA,12184    
09/05/2019,2019,316,Billing Issues,Telecommunications,CenturyLink,Spokane,WA,99208    
08/09/2016,2016,316,Billing Issues,Broadband Providers,Comcast,Fife,WA,98424    
07/06/2015,2015,316,Billing Issues,Telecommunications,Frontier Communications,Everett,WA,98201    
02/20/2018,2018,203,Internet & Mobile device based transaction,Telecommunications,T-Mobile,Albuquerque,NM,87176    
07/07/2016,2016,999,Other/Miscellaneous,Rental & leasing services,Enterprise Rent A Car,Renton,WA,98057    
12/15/2016,2016,301,Failure To Deliver/Perform,"Admin. & support services (office admin., faciliti",Top Shelf Ecommerce LLC,Woodinville,WA,98072    
08/07/2018,2018,19,Inadequate Disclosure,Electronic Shopping,Guthy Renker Crepe Erase,Palm Desert,CA,92260    
11/21/2019,2019,999,Other/Miscellaneous,Residential Landlord,,Seattle,WA,98107    
02/27/2017,2017,999,Other/Miscellaneous,Broadband Providers,Comcast,Fife,WA,98424    
08/08/2018,2018,448,Student Loan Issue,Consumer Lending & Transfer Agents,Navient,Wilkes-Barre,PA,18706    
07/10/2013,2013,316,Billing Issues,Broadband Providers,Comcast,Fife,WA,98424    
06/05/2015,2015,28,Other Vulnerable Audience Exploitation,Telecommunications,CenturyLink,Spokane,WA,99208    
07/02/2013,2013,303,Questionable Quality Product/Service,Retail Sales,Sears Holdings Management Corporation,Hoffman Estates,IL,60179-0001
03/25/2019,2019,301,Failure To Deliver/Perform,Commercial Banking,Alaska USA Federal Credit Union,Anchorage,AK,99519-6613
06/14/2018,2018,320,Unsatisfactory Repair/Service,Amusement & Recreational Industries,,Tumwater,WA,98512    
09/28/2017,2017,203,Internet & Mobile device based transaction,Broadband Providers,DIRECTV,Dallas,TX,75202    
05/12/2020,2020,300,Excessive Price or Charge,Health Care,Providence Health and Services,Seattle,WA,98138-9672
02/24/2021,2021,640,Fees,Security Systems (including locksmiths),Simplisafe,Boston,MA,02108    
03/04/2015,2015,61,Phishing,Phishing,Department of Legal Affairs,,  ,         
04/06/2020,2020,17,Imposter scam,Unclassified Establishments, Unknown,,  ,         
12/11/2019,2019,999,Other/Miscellaneous,Retail Sales,,Las Vegas,NV,89109    
04/09/2020,2020,62,Price Gouging,Electronic Shopping,Groupon,Chicago,IL,60654    
02/28/2013,2013,301,Failure To Deliver/Perform,Electronic Shopping,PixWraps,,  ,         
05/28/2013,2013,999,Other/Miscellaneous,Courts,Washington State Supreme Court,Olympia,WA,98504    
11/13/2015,2015,58,Telemarketing,Telemarketing, Unknown,,  ,         
02/04/2014,2014,320,Unsatisfactory Repair/Service,Contractors,,Colville,WA,99114    
02/01/2017,2017,448,Student Loan Issue,Consumer Lending & Transfer Agents,Navient,Wilkes-Barre,PA,18706    
05/08/2013,2013,316,Billing Issues,Health and Diet Clubs,,Seattle,WA,98101    
12/28/2020,2020,22,Failure To Adjust/Refund,Security Systems (including locksmiths),Guardian Security Systems Inc,Seattle,WA,98134    
03/05/2013,2013,422,Credit/Financing,Auto Sales,Gilbert Auto of Walla Walla dba Gilbert Auto Chrysler Jeep Dodge Ram,Walla Walla,WA,99362    
04/14/2016,2016,318,Charge:Service Not Performed/Product not delivered,Financing,"ABC Fitness Solutions, LLC dba ABC Financial",Sherwood,AR,72124    
10/22/2019,2019,999,Other/Miscellaneous,MHU Use Only - MH landlord,Volland Manor Mobile Home Park,Vancouver,WA,98660    
01/23/2017,2017,448,Student Loan Issue,Consumer Lending & Transfer Agents,Navient,Wilkes-Barre,PA,18706    
11/07/2018,2018,999,Other/Miscellaneous,Health Care,PeaceHealth,Vancouver,WA,98683    
07/08/2019,2019,999,Other/Miscellaneous,Broadband Providers,DIRECTV,Dallas,TX,75202    
11/08/2017,2017,404,Collection Practices,Collections,Phoenix Financial LLC,Indianapolis,IN,46216-1009
04/19/2016,2016,61,Phishing,Phishing,,,WA,         
09/08/2015,2015,320,Unsatisfactory Repair/Service,"Title Companies, Real Estate",,Puyallup,WA,98372    
04/28/2015,2015,303,Questionable Quality Product/Service,"Electronic Equip., Appliance & Component Mfg'ring ",Clarisonic,Redmond,WA,98052    
03/31/2017,2017,203,Internet & Mobile device based transaction,Commercial Banking,Bank of America NA,Newark,DE,19713    
04/21/2017,2017,521,Business Failure or Bankruptcy,Health Care,ET Research Inc dba Positive Changes,Spokane,WA,99201    
01/23/2013,2013,301,Failure To Deliver/Perform,Commercial Banking,,Carol Stream,IL,30197-6201
01/04/2018,2018,203,Internet & Mobile device based transaction,Phishing, Unknown,,  ,         
12/23/2015,2015,203,Internet & Mobile device based transaction,Broadband Providers,Comcast,Fife,WA,98424    
03/03/2021,2021,996,COVID-19,Air Transportation,Alaska Airlines,Seattle,WA,98168    
09/09/2019,2019,61,Phishing,Unclassified Establishments, Unknown,,  ,         
08/29/2016,2016,13,Misrepresentation of product or service,Electronic & Precision Equip. Repair & Maintenance,,Seattle,WA,98101    
01/26/2016,2016,26,Advertising,Mortgage Lending,Contour Mortgage Corporation,Garden City,NY,11530    
06/09/2020,2020,61,Phishing,Unclassified Establishments, Unknown,,  ,         
04/29/2015,2015,9,High Pressure Sales,Broadband Providers,WebSource Marketing/Visible.net/Captures.com,Redmond,WA,98052    
07/22/2013,2013,316,Billing Issues,Health Care,,Seattle,WA,98114-3489
04/23/2020,2020,104,Non-Fulfillment,Auto Sales,West Hills Ford - Bremerton,Bremerton,WA,98312    
02/25/2019,2019,999,Other/Miscellaneous,Retail Sales,Bartell Drugs,Seattle,WA,98106-1273
12/30/2015,2015,303,Questionable Quality Product/Service,Retail Sales,,San Diego,CA,92121    
04/10/2020,2020,412,Alleged criminal activity,Phishing, Unknown,,  ,         
07/18/2017,2017,17,Imposter scam,Consumer Lending & Transfer Agents,Western Union,Englewood,CO,80112-5939
06/19/2020,2020,301,Failure To Deliver/Perform,Electronic Shopping,Cardpool,Irving,TX,75063    
07/09/2020,2020,999,Other/Miscellaneous,Broadband Providers,Frontier Communications ,,WA,         
01/04/2016,2016,206,Right To Cancel,Telecommunications,Sprint Executive Services,Irving,TX,75016    
08/02/2018,2018,58,Telemarketing,Unclassified Establishments, Unknown,,  ,         
04/09/2021,2021,25,Refund Policies,Travel,Educational Travel Services Inc,Portland,OR,97282    
10/24/2017,2017,411,Notario Issue,Legal Services,Pronto Solutions,Burien,WA,98166    
04/03/2020,2020,214,Crowdfunding,Software Publishers,"Soulbound Studios, LLC",Issaquah,WA,98029-6245
07/18/2014,2014,999,Other/Miscellaneous,Securities,,Bowling Green ,KY,42101    
05/30/2014,2014,320,Unsatisfactory Repair/Service,Online Auctions,,Hamburg,GE,         
06/17/2016,2016,317,Charge Above Estimate,Broadband Providers,Comcast,Fife,WA,98424    
04/05/2018,2018,999,Other/Miscellaneous,Unclassified Establishments, Unknown,,  ,         
11/09/2018,2018,22,Failure To Adjust/Refund,Auto Sales,Evergreen Chevrolet,Issaquah,WA,98027    
10/28/2016,2016,999,Other/Miscellaneous,Contractors,Pat's Plumbing,Federal Way,WA,98063    
03/04/2021,2021,999,Other/Miscellaneous,Contractors,,Auburn,WA,98002    
09/18/2013,2013,444,Foreclosure Issue,Mortgage Lending,Bank of America NA,Newark,DE,19713    
08/21/2018,2018,204,Unsolicited E-mail,"Business, professional, labor, political & other organizations including PACs",The Freedom Foundation/OptOutToday.com,Olympia,WA,98507    
09/18/2019,2019,999,Other/Miscellaneous,Telecommunications,Verizon Wireless,Chandler,AZ,85226    
03/26/2020,2020,996,COVID-19,Contractors,,Kirkland,WA,98034    
08/11/2015,2015,316,Billing Issues,Commercial Banking,Citibank Presidential Communications,Sioux Falls,SD,57117    
09/29/2016,2016,61,Phishing,Phishing,,,WA,         
05/14/2013,2013,316,Billing Issues,Health Care,Neighborcare Health,Seattle,WA,98124-3835
07/07/2017,2017,19,Inadequate Disclosure,Restaurants and Bars,"Red Robin International, Inc.",Greenwood Village,CO,80111    
12/06/2017,2017,412,Alleged criminal activity,Electronic Shopping,Amazon.com,Seattle,WA,98108-1226
09/04/2014,2014,320,Unsatisfactory Repair/Service,Auto Repair,Auto Magic Transmission,South Prairie,WA,98385    
08/03/2016,2016,550,International/Cross Border,Advance Fee Fraud, Unknown,,  ,         
10/09/2017,2017,18,Service Representation,Collections,Certegy Payment Solutions LLC fka Certegy Check Services,Saint Petersburg,FL,33716-2202
01/22/2021,2021,22,Failure To Adjust/Refund,Electronic Shopping,,Renton,WA,98057    
07/20/2015,2015,320,Unsatisfactory Repair/Service,Real Estate Agents & Agencies,,Seattle,WA,98122-3916
07/13/2020,2020,206,Right To Cancel,Insurance,Safeco Insurance,Seattle,WA,98187    
09/10/2020,2020,996,COVID-19,Electronic Shopping,Amazon.com,Seattle,WA,98108-1226
01/02/2018,2018,443,Unsolicited Text Message,Software Publishers,,Palo Alto,CA,94302    
08/02/2016,2016,320,Unsatisfactory Repair/Service,Retail Sales,Walmart,Bentonville,AR,72716    
05/21/2021,2021,999,Other/Miscellaneous,Courts,King County Superior Court,Seattle,WA,98104    
12/05/2018,2018,203,Internet & Mobile device based transaction,Financing,,Mill Creek,WA,98012    
06/09/2015,2015,604,Permanent structures,MHU Use Only - MH landlord,Friendly Village,Olympia,WA,98507    
05/20/2019,2019,999,Other/Miscellaneous,MHU Use Only - MH landlord,Canyon Mobile Park,Kingston,WA,98346    
09/13/2019,2019,319,Unauthorized Repair/Service,Travel,,Germantown,MD,20874    
12/30/2020,2020,201,Unsolicited Mail,Credit Card Issuers,Continental Finance,Newark,DE,19713    
09/28/2020,2020,999,Other/Miscellaneous,Telecommunications,Assurance Wireless,Irving,TX,75016-9014
11/18/2015,2015,316,Billing Issues,Retail Sales,,Federal Way,WA,98003    
05/22/2014,2014,61,Phishing,Phishing,Microsoft Windows Tech Support,,  ,         
01/12/2016,2016,642,Landlord/Tenant - Residential,Home and Condo owner associations,,Gig Harbor,WA,98335    
10/26/2018,2018,999,Other/Miscellaneous,Auto Sales,Burien Nissan,Burien,WA,98148    
08/03/2020,2020,22,Failure To Adjust/Refund,"Electronic Equip., Appliance & Component Mfg'ring ",Samsung Electronics America,Ridgefield Park,NJ,07660    
08/30/2017,2017,999,Other/Miscellaneous,Broadband Providers,,Fife,WA,98424    
09/14/2020,2020,999,Other/Miscellaneous,Electronic Shopping,eBay,San Jose,CA,95125-9855
06/07/2016,2016,999,Other/Miscellaneous,Consumer Lending & Transfer Agents,Western Union,Englewood,CO,80112-5939
07/08/2013,2013,999,Other/Miscellaneous,Commercial Banking,US Bank Corporate Compliance,Minneapolis,MN,55402    
07/22/2020,2020,999,Other/Miscellaneous,Auto Repair,,Kirkland,WA,98034    
08/29/2016,2016,61,Phishing,Phishing,Unknown - IRS Phishing,,  ,         
06/25/2015,2015,646,Tenant to tenant dispute,MHU Use Only - MH landlord,Los Cedros,Lacey,WA,98509-8637
10/21/2016,2016,999,Other/Miscellaneous,Unclassified Establishments,,Battle Ground,WA,98604-8506
09/16/2016,2016,104,Non-Fulfillment,Educational Services,FedLoan Servicing,Harrisburg,PA,17106-9184
02/23/2017,2017,999,Other/Miscellaneous,Broadband Providers,Dish Network / Echo Star Dispute Resolution Team,Littleton,CO,80120    
12/02/2015,2015,302,Not As Ordered,General Freight Trucking,,Battle Gground,WA,98604    
03/14/2019,2019,25,Refund Policies,Telecommunications,DIRECTV,Dallas,TX,75202    
07/09/2013,2013,316,Billing Issues,"Accounting, Tax Preparation Bookkeeping & Payroll ",H&R Block,Kansas City,MO,64105    
07/22/2016,2016,999,Other/Miscellaneous,Telecommunications,Frontier Communications,Everett,WA,98201    
09/01/2015,2015,301,Failure To Deliver/Perform,Legal Services,Northwest Legal Services,Tacoma,WA,98406    
10/20/2020,2020,404,Collection Practices,Insurance,Travelers,Hartford,CT,06183    
10/02/2015,2015,444,Foreclosure Issue,Mortgage Lending,Ocwen Loan Servicing LLC / Ocwen Financial Corporation,Orlando,FL,32878-5061
01/22/2020,2020,999,Other/Miscellaneous,Telecommunications,AT&T Mobility,Dallas,TX,75202    
02/06/2017,2017,403,Collection Activity (Fraudulent or mistaken ID),Collections,Criminal Justice Legal Law Services,Albany,NY,         
09/14/2016,2016,100,Misrepresentation of Terms,Broadband Providers,DIRECTV,Dallas,TX,75202    
11/19/2018,2018,999,Other/Miscellaneous,Unclassified Establishments, Unknown,,  ,         
04/06/2015,2015,316,Billing Issues,Credit Card Issuers,,Salt Lake City,UT,84171    
01/05/2021,2021,999,Other/Miscellaneous,Health Care,,Seattle,WA,98103    
03/03/2014,2014,4,Prizes & Promotion Issue,Travel,Diamond Resorts International,Las Vegas,NV,89117    
03/14/2013,2013,60,Unauthorized Debit,Collections,RJM Acquisitions Funding,Syosset,NY,11791-3416
12/15/2014,2014,320,Unsatisfactory Repair/Service,Mortgage Lending,Wells Fargo CRA Risk Management,Charlotte,NC,28256-0947
11/15/2016,2016,203,Internet & Mobile device based transaction,Electronic Shopping,Beyond the Rack,"Saint- Laurent, Quebec Canada",  ,H4N2B-3   
08/05/2020,2020,301,Failure To Deliver/Perform,Travel,Worldmark by Wyndham,Orlando,FL,32821    
07/09/2020,2020,22,Failure To Adjust/Refund,"Promoters of performing arts, sports & similar eve",Brown Paper Tickets,Seattle,WA,98109    
03/19/2020,2020,13,Misrepresentation of product or service,Exterminating & pest control Services,Ecoshield Pest Control,Tukwila,WA,98188    
