Year,Quarter,LocationDesc,HealthTopic,PolicyTopic,Setting,Title,PolicyTypeID,PolicyTopicID
2007,1,New York,Nutrition,Disparities/Equity,Community,Health and Mental Hygiene Budget<br>,LEG,013DEQ
2009,1,Minnesota,Nutrition,Correctional Facilities Farms Programs,Community,Cultural Heritage,LEG,018CFP
2011,1,Hawaii,Nutrition,Food Security,Community,Important Agricultural Lands,LEG,023FOS
2009,1,Missouri,Nutrition,Appropriations,Early Care and Education,Workplace Recognition Program,LEG,002APP
2012,1,Minnesota,Nutrition,Fruits and Vegetables,Community,An Act Relating to Public Safety<br>,LEG,025FAV
2009,1,Illinois,Nutrition,Task Forces/Councils,Community,Affordable Health Insurance Act,LEG,047TFC
2011,1,Idaho,Obesity,Appropriations,Community,Eminent Domain,LEG,002APP
2010,1,Virginia,Physical Activity,Pedestrians/Walking,Community,Pedestrians and Drivers,LEG,052PED
2012,1,Iowa,Nutrition,Appropriations,Community,An Act Providing for Charitable Food Donations<br>,LEG,002APP
2010,1,Wisconsin,Nutrition,Access to Healthy Foods,Restaurant/Retail,Food Processing Plants,REG,001AHF
2010,1,New York,Physical Activity,Appropriations,Community,Downstate Revitalization Fund Program,REG,002APP
2010,1,District of Columbia,Obesity,Incentives,School/After School,Healthy Schools,LEG,029INC
2010,1,Mississippi,Nutrition,Food Assistance Programs,Medical and/or Hospital,SPA 2010-004,REG,003FAP
2006,1,Connecticut,Nutrition,Incentives,School/After School,An Act Implementing the Provisions of the Budget <br>,LEG,029INC
2011,1,Oregon,Nutrition,Agriculture and Farming,Restaurant/Retail,Nutrition,LEG,017AGF
2011,1,Texas,Obesity,Appropriations,Community,Webb County Municipal Management District,LEG,002APP
2009,1,Colorado,Obesity,Front of Package Labeling,School/After School,Facility Guidelines,REG,024FOP
2011,1,Tennessee,Nutrition,Farm Direct Foods,Community,Taxes,LEG,015FDF
2011,1,Maine,Obesity,Appropriations,Community,Electronic Benefits Transfers and Farmers Markets,LEG,002APP
2010,1,Massachusetts,Physical Activity,Disabilities,Community,Fiscal Year 2011 Budget,LEG,011DIS
2009,1,New York,Physical Activity,Bicycling,Community,Transportation and Economic Development Budget,LEG,005BIK
2010,1,Massachusetts,Obesity,Health Insurance Coverage,School/After School,School Nutrition,LEG,028HIC
2011,1,Texas,Physical Activity,Public Safety,Community,Port Isabel Improvement District No 1,LEG,039SAF
2011,1,Hawaii,Obesity,Appropriations,School/After School,Capital Improvement Projects for the Benefit of the Fir,LEG,002APP
2007,1,Vermont,Physical Activity,Appropriations,Community,Split Healthcare Benefit Designs,LEG,002APP
2011,1,Hawaii,Nutrition,Point of Purchase Promotion,Restaurant/Retail,Aspartame,LEG,037POP
2001,1,Maine,Obesity,Body Mass Index (BMI),Community,Passenger Rail Service Financial Liability,LEG,006BMI
2011,1,Maryland,Obesity,Menu Labeling,Community,Local Jurisdictions,LEG,032MNL
2011,1,District of Columbia,Nutrition,Agriculture and Farming,Community,Budget Support Act,LEG,017AGF
2011,1,Texas,Physical Activity,Physical Activity Requirements,Community,Sweetened Beverages Tax,LEG,035PAR
2009,1,Maryland,Obesity,Menu Labeling,Community,Smart Growth,LEG,032MNL
2011,1,Mississippi,Nutrition,Appropriations,Community,Organic Certification Program,LEG,002APP
2009,1,California,Obesity,Body Mass Index (BMI),Community,Budget Act of 2009,LEG,006BMI
2005,1,California,Obesity,Marketing Restrictions,Community,Senate Concurrent resolution                 <br>,LEG,019MAR
2009,1,New York,Obesity,Appropriations,Community,Office Of Nutrition And Fitness,LEG,002APP
2009,1,Minnesota,Obesity,Appropriations,Community,Capital Improvements,LEG,002APP
2009,1,North Dakota,Nutrition,Access to Healthy Foods,Community,Charitable Food Recovery,LEG,001AHF
2001,1,Illinois,Nutrition,Access to Healthy Foods,Community,An Act Making Appropriations,LEG,001AHF
2009,1,Kentucky,Physical Activity,Pedestrians/Walking,Community,Bicycle And Pedestrian Safety,LEG,052PED
2011,1,Florida,Physical Activity,School Siting,School/After School,Growth Management,LEG,042SIT
2009,1,California,Physical Activity,Public Transportation,Community,2009-10 Budget,LEG,040TRS
2007,1,Massachusetts,Nutrition,Medical Care,Community,Transportation System Financing Improvement,LEG,026MEC
2011,1,Maine,Obesity,Incentives,Medical and/or Hospital,Individual and Small Group Health Plans,LEG,029INC
2009,1,Washington,Obesity,Appropriations,School/After School,Economic Stimulus,LEG,002APP
2011,1,Maine,Nutrition,Fruits and Vegetables,School/After School,School Lunch Program Standards,LEG,025FAV
2007,1,Arkansas,Nutrition,Appropriations,Community,An Act to Reappropriate the Balances of Capital Improvement Appropriations for the Department of Correction<br>,LEG,002APP
2009,1,Georgia,Physical Activity,Disabilities,Community,Handicapped Persons,LEG,011DIS
2011,1,Illinois,Nutrition,Disparities/Equity,School/After School,Trans Fat Restriction Act,LEG,013DEQ
2009,1,Massachusetts,Physical Activity,Appropriations,Community,Land Use and Community Housing Development,LEG,002APP
2005,1,Pennsylvania,Physical Activity,Pedestrians/Walking,Community,Capital Budget,LEG,052PED
2009,1,Rhode Island,Nutrition,Correctional Facilities Farms Programs,Community,Office of Health Equity,LEG,018CFP
2011,1,Texas,Nutrition,Incentives,School/After School,Sweetened Beverages Tax,LEG,029INC
2011,1,Kentucky,Nutrition,Agriculture and Farming,Community,Budget Bill Amendments,LEG,017AGF
2009,1,Missouri,Obesity,Body Mass Index (BMI),Community,Transportation Issues,LEG,006BMI
2010,1,New Mexico,Nutrition,Agriculture and Farming,Community,Sweetened Beverage Excise Tax Act,LEG,017AGF
2009,1,Tennessee,Nutrition,Appropriations,Community,Food and Food Products,LEG,002APP
2011,1,Kentucky,Nutrition,Farm Direct Foods,Community,Budget Bill Amendments,LEG,015FDF
2011,1,Idaho,Nutrition,Incentives,Community,Food Tax Credits,LEG,029INC
2010,1,New Mexico,Nutrition,Appropriations,Restaurant/Retail,Taxation and Soft Drinks,LEG,002APP
2003,1,Massachusetts,Obesity,Appropriations,School/After School,Transportation Modernization,LEG,002APP
2009,1,Massachusetts,Physical Activity,Health Impact Assessment,Community,Transportation System Modernization,LEG,027HIA
2009,1,Delaware,Nutrition,Appropriations,Restaurant/Retail,Nutrition Information,LEG,002APP
2011,1,Hawaii,Obesity,Menu Labeling,Community,Taxation,LEG,032MNL
2011,1,Texas,Physical Activity,Incentives,Restaurant/Retail,Sweetened Beverages Tax,LEG,029INC
2015,1,New York,Nutrition,Sodium,Work Place,Trans fat reduction; breastfeeding rights; BMI in schools; PE/PA requirements; Bicycle parking,LEG,045SOD
2011,1,Minnesota,Physical Activity,Appropriations,Community,Taxation,LEG,002APP
2011,1,Texas,Nutrition,Farm Direct Foods,Community,Small Food Production Regulation,LEG,015FDF
2009,1,Connecticut,Nutrition,Food Assistance Programs,Community,Home Care Program for Elders,REG,003FAP
2012,3,Ohio,Nutrition,Nutrition Standards,Community,Meal Service,REG,010NUS
2009,1,Florida,Nutrition,School Nutrition,Early Care and Education,Child Care Standards,REG,043SNU
2005,1,Tennessee,Physical Activity,Public Safety,School/After School,Pedestrian Children Motor Vehicle Accidents,LEG,039SAF
2009,1,Nebraska,Nutrition,Incentives,Community,Childhood Obesity Study,LEG,029INC
2011,1,Oregon,Nutrition,Agriculture and Farming,Community,Nutrition,LEG,017AGF
2011,1,Massachusetts,Physical Activity,Public Transportation,Community,Healthy Transportation Planning,LEG,040TRS
2010,1,Oklahoma,Obesity,Disparities/Equity,Medical and/or Hospital,Public Health And Safety,LEG,013DEQ
2010,1,Ohio,Obesity,Body Mass Index (BMI),Community,Business Plan,REG,006BMI
2011,1,Iowa,Nutrition,Agriculture and Farming,Community,Agriculture and Natural Resources,LEG,017AGF
2012,1,District of Columbia,Nutrition,Access to Healthy Foods,Community,Resolution,LEG,001AHF
2011,1,Louisiana,Obesity,Appropriations,Early Care and Education,Child Day Care,LEG,002APP
2011,1,Rhode Island,Nutrition,Point of Purchase Promotion,Community,Highways,LEG,037POP
2010,1,Illinois,Physical Activity,Pedestrians/Walking,Community,Appropriations For Capital Projects,LEG,052PED
2011,1,Mississippi,Physical Activity,Physical Activity Requirements,School/After School,Council on Combating Obesity,LEG,035PAR
2011,1,Massachusetts,Nutrition,Appropriations,Restaurant/Retail,Farmers Markets,LEG,002APP
2010,1,South Carolina,Nutrition,Breastfeeding,Community,Child Custody,LEG,007BFD
2013,1,District of Columbia,Nutrition,Nutrition Standards,Community,Healthy Tots Act of 2013,LEG,010NUS
2011,1,Georgia,Nutrition,Farm Direct Foods,Community,Food Freedom Act,LEG,015FDF
2012,1,New York,Nutrition,Initiatives and Programs,Community,An Act to Amend the Public Health Law <br>,LEG,053INP
2011,1,Kentucky,Nutrition,Farm Direct Foods,Restaurant/Retail,Kentucky Grown Agriculture in State Resort Parks,LEG,015FDF
2008,1,Maryland,Obesity,Menu Labeling,Community,Maryland Transit Administration,LEG,032MNL
2011,1,Hawaii,Nutrition,Access to Healthy Foods,School/After School,Aspartame,LEG,001AHF
2010,1,New Jersey,Physical Activity,Built Environment and Street-Scale Design,Community,Monmouth Economic Revitalization Authority Act,LEG,049BED
2010,1,Pennsylvania,Obesity,Health Insurance Coverage,Medical and/or Hospital,Uninsurable Individuals Health Insurance Plan,LEG,028HIC
2010,1,District of Columbia,Nutrition,Medical Care,Community,Use Category Regulations,REG,026MEC
2011,1,Illinois,Nutrition,Correctional Facilities Farms Programs,Restaurant/Retail,Public Aid Code,LEG,018CFP
2011,1,Michigan,Physical Activity,Task Forces/Councils,Restaurant/Retail,Agriculture Industry,LEG,047TFC
2009,1,Minnesota,Physical Activity,Pedestrians/Walking,Community,Financing of State and Local Government,LEG,052PED
2003,1,Vermont,Nutrition,Appropriations,School/After School,Heart Disease,LEG,002APP
2011,1,Vermont,Obesity,Menu Labeling,Restaurant/Retail,Maple Products Labeling Requirements,LEG,032MNL
2009,1,Alabama,Physical Activity,Appropriations,Community,State Appropriations,LEG,002APP
2013,1,Connecticut,Obesity,Appropriations,Community,An Act Establishing a Tax on Certain Foods and Beverages,LEG,002APP
2015,3,California,Nutrition,Agriculture and Farming,Community,Relative to Farmworker Appreciation Day,LEG,017AGF
2004,1,Pennsylvania,Nutrition,Access to Healthy Foods,Community,An Act Making Appropriations,LEG,001AHF
2011,1,New York,Physical Activity,Physical Activity Requirements,Community,Use of School Facilities,LEG,035PAR
2011,1,Minnesota,Physical Activity,Pedestrians/Walking,Community,Capital Investment,LEG,052PED
2010,1,Missouri,Nutrition,Appropriations,Community,Local Foods Initiative,LEG,002APP
2015,1,New York,Obesity,Body Mass Index (BMI),Early Care and Education,Trans fat reduction; Menu Labeling; breastfeeding rights; BMI in schools; PE/PA requirements; Bicycle parking,LEG,006BMI
2010,1,Virginia,Nutrition,Agriculture and Farming,Community,Local Restrictions on Farm Businesses,LEG,017AGF
2011,1,Texas,Nutrition,Correctional Facilities Farms Programs,Community,Interagency Obesity Council,LEG,018CFP
2013,1,Arkansas,Nutrition,Food Security,Community,Block Grant Pre-Expenditure Report Amendment,OTH,023FOS
2011,1,Massachusetts,Obesity,Appropriations,Community,Use of Safety Helmets While Using Non Motorized Scooter,LEG,002APP
2014,4,New Jersey,Nutrition,Incentives,School/After School,Breakfast After the Bell Incentive Fund,LEG,029INC
2009,1,Vermont,Physical Activity,Physical Activity Requirements,Community,Special Education Rules,REG,035PAR
2011,1,Hawaii,Obesity,Incentives,Work Place,Wellness,LEG,029INC
2010,1,New Jersey,Physical Activity,Pedestrians/Walking,Community,State Budget,LEG,052PED
2010,1,Ohio,Nutrition,Access to Healthy Foods,Restaurant/Retail,Commercial Activity Tax Credit,LEG,001AHF
2011,1,Hawaii,Physical Activity,Pedestrians/Walking,Medical and/or Hospital,Health,LEG,052PED
2010,1,Oklahoma,Nutrition,Appropriations,Community,Revenue And Taxation,LEG,002APP
2005,1,West Virginia,Nutrition,Disparities/Equity,Community,An Act Making Appropriations,LEG,013DEQ
2007,1,Massachusetts,Physical Activity,Appropriations,Community,Transportation System Financing Improvement,LEG,002APP
2011,1,Texas,Physical Activity,Pedestrians/Walking,Community,Environmental Quality,LEG,052PED
2013,1,New York,Nutrition,Access to Healthy Foods,Community,An Act to Amend the Agriculture and Markets Law,LEG,001AHF
2010,1,Minnesota,Physical Activity,Built Environment and Street-Scale Design,Community,Traffic Regulations,LEG,049BED
2010,1,Hawaii,Obesity,Food Restrictions,Community,Nutritious Meal Programs,LEG,020FOR
2005,1,Rhode Island,Nutrition,School Nutrition,School/After School,An Act Making Appropriations<br>,LEG,043SNU
2010,1,Oregon,Nutrition,Appropriations,Community,Adult Foster Homes for Individuals,REG,002APP
2011,1,Texas,Physical Activity,"Parks, Recreation and Trails",Community,Rowlett Pecan Grove Management District Creation,LEG,034PRT
2009,1,North Carolina,Physical Activity,School Siting,School/After School,Active Living Communities Commission,LEG,042SIT
2012,1,Delaware,Nutrition,Access to Healthy Foods,Community,Commending the Food Bank of Delaware<br>,LEG,001AHF
2010,1,Virginia,Nutrition,Medical Care,Community,Pedestrians and Drivers,LEG,026MEC
2009,1,Iowa,Obesity,Appropriations,Community,Department of Elder Affairs and Services,LEG,002APP
2012,1,California,Nutrition,Nutrition Standards,Early Care and Education,An Act Relating to Family Day Care Homes<br>,LEG,010NUS
2007,1,Rhode Island,Nutrition,Access to Healthy Foods,School/After School,Healthier High School Vending Machines,LEG,001AHF
2011,1,Iowa,Nutrition,Farmers Markets,Restaurant/Retail,Production Processing,LEG,016FAM
2017,2,Maryland,Nutrition,Disparities/Equity,Community,Maryland Farms and Families Act,LEG,013DEQ
2011,1,Mississippi,Physical Activity,Physical Education Requirements,School/After School,Comprehensive School Health Education Program,LEG,036PER
2009,1,Hawaii,Nutrition,Vending,School/After School,Artificial Trans Fat,LEG,051VEN
2009,1,Missouri,Nutrition,Vending,School/After School,School Nutritional Standards,LEG,051VEN
2009,1,Minnesota,Nutrition,Medical Care,Community,Transportation,LEG,026MEC
2010,1,Wisconsin,Obesity,Food Restrictions,Community,Purchase of Food Produced in This State,LEG,020FOR
2009,1,New York,Nutrition,Appropriations,School/After School,Statewide School Nutrition Standards,LEG,002APP
2012,1,New York,Physical Activity,Initiatives and Programs,Work Place,An Act to Amend the Public Health Law <br>,LEG,053INP
2013,1,Hawaii,Obesity,Appropriations,Early Care and Education,Relating to Early Learning Wellness Guidelines,LEG,002APP
2010,1,Mississippi,Obesity,Portion Size,School/After School,State Board Policy 4011,REG,038POS
2009,1,Massachusetts,Obesity,Appropriations,Community,Right of way Fines and Penalties,LEG,002APP
2009,1,Massachusetts,Nutrition,Appropriations,Restaurant/Retail,Wellness Trust,LEG,002APP
2010,1,California,Nutrition,Task Forces/Councils,Medical and/or Hospital,Health and Human Services: Federal Grant Opportunities,LEG,047TFC
2010,1,New York,Nutrition,Point of Purchase Promotion,Work Place,Advisory Committee on Public Wellness,LEG,037POP
2009,1,New York,Nutrition,Farm Direct Foods,Community,Funding for Community Gardens,LEG,015FDF
2009,1,Massachusetts,Obesity,Appropriations,Community,Special Commission on Community Farming,LEG,002APP
2009,1,New York,Nutrition,Appropriations,Community,Grants For Greenmarkets As Farmers Market,LEG,002APP
2011,1,Tennessee,Physical Activity,Bicycling,Community,Traffic Safety,LEG,005BIK
2010,1,Colorado,Obesity,Appropriations,Restaurant/Retail,Food Systems Advisory Council,LEG,002APP
2009,1,Connecticut,Physical Activity,Public Transportation,Community,State Funded Agency Buildings,REG,040TRS
2009,1,Massachusetts,Physical Activity,Task Forces/Councils,School/After School,Out of School Time Programming,LEG,047TFC
2010,1,Illinois,Obesity,Appropriations,Community,Commission to End Hunger Act,LEG,002APP
2005,1,Rhode Island,Nutrition,Access to Healthy Foods,School/After School,Healthy Food Choices in Schools,LEG,001AHF
2011,1,Hawaii,Nutrition,Vending,Medical and/or Hospital,Tax Credits,LEG,051VEN
2010,1,Virginia,Nutrition,Farmers Markets,Community,Local Restrictions on Farm Businesses,LEG,016FAM
2009,1,Oklahoma,Nutrition,Food Assistance Programs,Medical and/or Hospital,State Government,LEG,003FAP
2011,1,Mississippi,Physical Activity,Physical Education Requirements,Community,Sweetened Beverages and Syrups Tax,LEG,036PER
2010,1,North Carolina,Nutrition,Agriculture and Farming,Work Place,State Health Plan,LEG,017AGF
2003,1,Arkansas,Nutrition,Task Forces/Councils,School/After School,Child Health Advisory Committee,LEG,047TFC
2007,1,Texas,Nutrition,Appropriations,School/After School,Department of Agriculture,LEG,002APP
2011,1,Massachusetts,Obesity,Body Mass Index (BMI),Community,Arborway Yard Transit Oriented Development,LEG,006BMI
2010,1,Florida,Nutrition,Incentives,Community,Health Care,LEG,029INC
2011,1,Oregon,Nutrition,Liability and Indemnity,Restaurant/Retail,The Taxation of Sugar Sweetened Beverages,LEG,030LAI
2009,1,Maryland,Nutrition,Incentives,Community,Sales and Use Tax,LEG,029INC
2010,1,District of Columbia,Nutrition,Appropriations,Community,Hospital and Medical Services Corporation,LEG,002APP
2011,1,District of Columbia,Physical Activity,Appropriations,Community,Budget Support Act,LEG,002APP
2010,1,Pennsylvania,Nutrition,Liability and Indemnity,Community,Fiscal Year 2010 2011 Capital Budget,LEG,030LAI
2011,1,Maryland,Physical Activity,Pedestrians/Walking,Community,Quiet Vehicles and Pedestrian Safety Task Force,LEG,052PED
2002,1,New York,Nutrition,Farm Direct Foods,School/After School,"An Act to Amend the Agriculture and Markets Law, and the Education Law<br>",LEG,015FDF
2011,1,New York,Nutrition,Fruits and Vegetables,Community,Establishing a Community Garden Task Force<br>,LEG,025FAV
2016,2,Alabama,Nutrition,Initiatives and Programs,Community,"""Healthy Food Financing Initiative Study Commission, created.""",LEG,053INP
2015,1,Washington,Nutrition,Food Policy Councils,School/After School,Washington Food Policy Forum,LEG,022FPC
2009,1,Mississippi,Nutrition,Appropriations,Community,Tobacco Tax and Sales Tax,LEG,002APP
2010,1,Pennsylvania,Obesity,Access to Drinking Water,School/After School,School Foods Reform,LEG,014ADW
2010,1,Arizona,Obesity,Disparities/Equity,Early Care and Education,Child Care Facilities Licensing Requirements,REG,013DEQ
2011,1,New Jersey,Nutrition,Farm Direct Foods,Restaurant/Retail,Sale and Lease of Unneeded Public Property,LEG,015FDF
2008,1,Maryland,Obesity,Task Forces/Councils,Community,Public Health,LEG,047TFC
2011,1,Vermont,Nutrition,School Nutrition,School/After School,Economic Development,LEG,043SNU
2011,1,Texas,Physical Activity,Physical Activity Requirements,School/After School,Public School Health and Fitness Program Recognition,LEG,035PAR
2005,1,California,Nutrition,Food Assistance Programs,School/After School,Free or Reduce-Price Meals,LEG,003FAP
2007,1,New Mexico,Nutrition,Initiatives and Programs,Community,An Act Making Appropriations <br>,LEG,053INP
2010,1,New Jersey,Obesity,Appropriations,School/After School,School Transportation in Hazardous Routes,LEG,002APP
2009,1,New York,Obesity,Marketing Restrictions,Community,Clean Water Jobs Bond Acts,LEG,019MAR
2011,1,West Virginia,Nutrition,Incentives,Restaurant/Retail,Food Tax Increasing the Tax on Nonintoxicating Beer,LEG,029INC
2010,1,Pennsylvania,Nutrition,Disparities/Equity,Restaurant/Retail,National Fresh Food Financing Initiative,LEG,013DEQ
2010,1,Texas,Physical Activity,Public Transportation,Community,Transportation Planning,REG,040TRS
2011,1,Nevada,Obesity,Appropriations,Community,Bicycle And Pedestrian Safety,LEG,002APP
2011,1,Connecticut,Physical Activity,Physical Education Requirements,School/After School,School District Mandates,LEG,036PER
2009,1,California,Obesity,Body Mass Index (BMI),Community,Budget Act of 2009,LEG,006BMI
2011,1,Texas,Physical Activity,Built Environment and Street-Scale Design,Community,Webb County Municipal Management District,LEG,049BED
2010,1,Maryland,Nutrition,Farm Direct Foods,Restaurant/Retail,Agricultural Product Sales,LEG,015FDF
2010,1,Wisconsin,Nutrition,School Nutrition,Restaurant/Retail,Food Produced in This State,LEG,043SNU
2010,1,District of Columbia,Nutrition,Access to Healthy Foods,Community,Food Environmental and Economic Development,LEG,001AHF
2008,1,Colorado,Obesity,Appropriations,School/After School,BEST Grant Rules,REG,002APP
2010,1,District of Columbia,Nutrition,Correctional Facilities Farms Programs,Medical and/or Hospital,Hospital and Medical Services Corporation,LEG,018CFP
2011,1,Hawaii,Nutrition,School Nutrition,School/After School,Department of Education,LEG,043SNU
2010,1,California,Physical Activity,Appropriations,Early Care and Education,Budget Act of 2010,LEG,002APP
2015,1,New York,Physical Activity,Task Forces/Councils,School/After School,Trans fat reduction; Menu Labeling; breastfeeding rights; BMI in schools; PE/PA requirements; Bicycle parking,LEG,047TFC
2010,1,Missouri,Nutrition,School Nutrition,School/After School,Local Foods Initiative,LEG,043SNU
2010,1,Rhode Island,Nutrition,Appropriations,School/After School,Education,LEG,002APP
2011,1,Hawaii,Nutrition,Appropriations,Medical and/or Hospital,Tax Credits,LEG,002APP
2009,1,Massachusetts,Obesity,Food Restrictions,School/After School,Promote Healthy School Meals,LEG,020FOR
2005,1,New York,Nutrition,Access to Healthy Foods,Community,An Act to Make Appropriations<br>,LEG,001AHF
2003,1,Massachusetts,Obesity,Appropriations,Community,Veterans Trail in Mansfield,LEG,002APP
2011,1,Texas,Nutrition,School Nutrition,Restaurant/Retail,Programs to Improve Health of Public School Students,LEG,043SNU
2002,1,Louisiana,Nutrition,Fruits and Vegetables,Community,An Act Making Appropriations <br>,LEG,025FAV
2011,1,South Carolina,Nutrition,Appropriations,School/After School,Snack Food Consumption,LEG,002APP
2010,1,New York,Nutrition,Appropriations,Community,Reduction of Farm Based Taxes,LEG,002APP
2013,1,New York,Nutrition,Access to Healthy Foods,Community,An Act to Amend the Elder Law (Senate),LEG,001AHF
2009,1,New York,Nutrition,Task Forces/Councils,Community,Office Of Nutrition And Fitness,LEG,047TFC
2014,2,New Jersey,Physical Activity,Liability and Indemnity,Community,Limit Liability of Facility Operators,LEG,030LAI
2011,1,Minnesota,Physical Activity,Pedestrians/Walking,Community,Capital Improvements,LEG,052PED
2003,1,Pennsylvania,Physical Activity,"Parks, Recreation and Trails",Community,Capital Budget Appropriation,LEG,034PRT
2010,1,Connecticut,Obesity,Appropriations,Community,Pedestrian Safety At Crosswalks,LEG,002APP
2009,1,Tennessee,Nutrition,Incentives,Restaurant/Retail,Taxes,LEG,029INC
2010,1,Washington,Physical Activity,Public Transportation,Community,Motor Vehicle Reports,LEG,040TRS
2009,1,New York,Obesity,Appropriations,Community,Appropriations for Support of Government,LEG,002APP
2011,1,Hawaii,Nutrition,Task Forces/Councils,Restaurant/Retail,Aspartame,LEG,047TFC
2011,1,Alabama,Obesity,Appropriations,Community,Traffic Control Legends,LEG,002APP
2011,1,Minnesota,Obesity,Appropriations,Community,Traffic Regulations,LEG,002APP
2011,1,Texas,Obesity,Appropriations,School/After School,High School Graduation Physical Education Requirements,LEG,002APP
2010,1,New York,Nutrition,Appropriations,Medical and/or Hospital,Advisory Committee on Public Wellness,LEG,002APP
2009,1,New Jersey,Physical Activity,Public Transportation,Community,Transit Oriented Developments,LEG,040TRS
2011,1,Hawaii,Physical Activity,Disparities/Equity,Community,Traffic and Pedestrian Study,LEG,013DEQ
2011,1,New York,Nutrition,Healthier Food Retail and Food Deserts,Restaurant/Retail,An Act Relating to Food Retail Establishment Subsidies for Healthy Communities<br>,LEG,021HFR
2002,1,Rhode Island,Physical Activity,Public Safety,Community,Bicycle Helmet Requirement,LEG,039SAF
2011,1,Texas,Physical Activity,Pedestrians/Walking,Community,Utility District Creation,LEG,052PED
2010,1,New Mexico,Nutrition,Agriculture and Farming,School/After School,New Mexico Grown Food for School Lunches,LEG,017AGF
2009,1,Vermont,Nutrition,Agriculture and Farming,Community,Farmers Markets,LEG,017AGF
2009,1,Alabama,Nutrition,Agriculture and Farming,Community,Government Appropriations,LEG,017AGF
2007,1,New York,Nutrition,Farm Direct Foods,Community,Health and Mental Hygiene Budget<br>,LEG,015FDF
2006,1,Connecticut,Nutrition,Agriculture and Farming,School/After School,Healthy School Food and Beverages,LEG,017AGF
2009,1,Vermont,Nutrition,Appropriations,Community,Soft Drinks Sales Tax,LEG,002APP
2011,1,Rhode Island,Nutrition,Correctional Facilities Farms Programs,Medical and/or Hospital,State Affairs and Government,LEG,018CFP
2013,1,Arkansas,Nutrition,Initiatives and Programs,Community,Block Grant Pre-Expenditure Report Amendment,OTH,053INP
2009,1,Illinois,Nutrition,Trans Fats,School/After School,School Code,LEG,050FAT
2011,1,Hawaii,Physical Activity,Public Transportation,Community,Repair and Repaving Of Side Streets,LEG,040TRS
2010,1,District of Columbia,Obesity,Appropriations,Restaurant/Retail,Supermarket Tax Abatement,LEG,002APP
2011,1,Hawaii,Obesity,Appropriations,School/After School,Capital Improvement Projects for the Benefit of the Fir,LEG,002APP
2009,1,Maine,Nutrition,Agriculture and Farming,Community,Farms for the Future Program,REG,017AGF
2011,1,Washington,Nutrition,Appropriations,Community,State Agency Food Purchasing Policy,LEG,002APP
2011,1,Texas,Physical Activity,Public Safety,Community,Webb County Municipal Management District,LEG,039SAF
2011,1,Mississippi,Obesity,Appropriations,Community,Food Reduced Sales Taxes,LEG,002APP
2011,1,Virginia,Nutrition,Medical Care,Community,Traffic Lights,LEG,026MEC
2011,1,California,Nutrition,Food Assistance Programs,Restaurant/Retail,CalFresh,LEG,003FAP
2011,1,Michigan,Nutrition,Medical Care,Community,Recreational Authorities,LEG,026MEC
2005,1,Michigan,Obesity,Appropriations,Community,Commercial Redevelopment,LEG,002APP
2011,1,Rhode Island,Nutrition,Appropriations,Community,Expand and Support Agriculture Initiatives,LEG,002APP
2001,1,Delaware,Nutrition,Appropriations,School/After School,School Breakfast and Lunch Programs,LEG,002APP
2009,1,Tennessee,Physical Activity,Public Transportation,Community,Transportation Department of Tennessee,LEG,040TRS
2001,1,Vermont,Physical Activity,Public Transportation,Community,Transportation Capital Program,LEG,040TRS
2015,1,Minnesota,Physical Activity,Pedestrians/Walking,School/After School,The Active Transportation Competitive Grant Program,LEG,052PED
2011,1,Texas,Obesity,Body Mass Index (BMI),Community,Mobility Improvement Project Funding,LEG,006BMI
2011,1,Texas,Physical Activity,Appropriations,Community,Rowlett Waterfront Entertainment Management District,LEG,002APP
2009,1,Montana,Nutrition,Farmers Markets,Community,License Fees,LEG,016FAM
2009,1,Indiana,Obesity,Appropriations,Community,Bicycles and Traffic Safety,LEG,002APP
2010,1,Florida,Obesity,Task Forces/Councils,Medical and/or Hospital,Health Care,LEG,047TFC
2011,1,Hawaii,Nutrition,Vending,School/After School,Aspartame,LEG,051VEN
2011,1,Illinois,Obesity,Marketing Restrictions,School/After School,Trans Fat Restriction Act,LEG,019MAR
2011,1,Maryland,Obesity,Appropriations,School/After School,County Board of Education,LEG,002APP
2006,1,New Jersey,Physical Activity,"Parks, Recreation and Trails",Community,Recreational Land Development and Conservation Purposes,LEG,034PRT
2010,1,District of Columbia,Nutrition,Healthier Food Retail and Food Deserts,Restaurant/Retail,Southeast Federal Center,LEG,021HFR
2005,1,California,Nutrition,Food Assistance Programs,School/After School,School Meals,LEG,003FAP
2011,1,Texas,Nutrition,Healthier Food Retail and Food Deserts,Community,Programs to Improve Health of Public School Students,LEG,021HFR
2005,1,Iowa,Obesity,Appropriations,Community,Healthy Children Task Force,LEG,002APP
2014,1,Washington,Nutrition,Initiatives and Programs,School/After School,The Apple a Day Act,LEG,053INP
2009,1,Washington,Physical Activity,Bicycling,Community,Revenues for Public Trails,LEG,005BIK
2011,1,Missouri,Nutrition,School Nutrition,Community,Department of Revenue and Department of Transportation,LEG,043SNU
2009,1,Massachusetts,Physical Activity,Bicycling,School/After School,Transportation System Modernization,LEG,005BIK
2010,1,New York,Nutrition,Incentives,School/After School,Healthy Schools Act,LEG,029INC
2010,1,California,Nutrition,School Nutrition,School/After School,Schools: Pupil Nutrition: Availability of Tap Water,LEG,043SNU
2011,1,Indiana,Nutrition,Appropriations,Early Care and Education,Child Care Regulation,LEG,002APP
