Academic Year,Level,TAP Level of Study,TAP Sector Group,Recipient Age Group,TAP Financial Status,TAP Recipient Dollars
2014,U,2 yr Undergrad,5-INDEPENDENT,age 22 - 25,Financial_Independent,8000.0
2002,U,2 yr Undergrad,7-BUS. NON-DEG,age 26 - 35,Financial_Dependent,5590.0
2009,U,4 yr Undergrad,5-INDEPENDENT,age 36 - 50,Financial_Independent,250.0
2002,U,2 yr Undergrad,5-INDEPENDENT,age 26 - 35,Financial_Independent,10312.5
2016,U,4 yr Undergrad,3-SUNY SO,age 26 - 35,Financial_Independent,570.0
2002,U,2 yr Undergrad,1-CUNY SR,age 26 - 35,Financial_Independent,29698.75
2008,U,5 yr Undergrad,5-INDEPENDENT,age 26 - 35,Financial_Independent,1560.0
2016,U,2 yr Undergrad,5-INDEPENDENT,age 22 - 25,Financial_Dependent,1083.34
2002,U,4 yr Undergrad,3-SUNY SO,age 22 - 25,Financial_Independent,250.0
2003,U,2 yr Undergrad,3-SUNY SO,under age 22,Financial_Dependent,32500.0
2010,U,4 yr Undergrad,1-CUNY SR,over age 50,Financial_Independent,1522.0
2005,U,5 yr Undergrad,1-CUNY SR,age 22 - 25,Financial_Dependent,26852.25
2001,U,4 yr Undergrad,3-SUNY SO,age 22 - 25,Financial_Dependent,212.5
2016,U,2 yr Undergrad,4-SUNY CC,age 36 - 50,Financial_Independent,500.0
2000,U,2 yr Undergrad,1-CUNY SR,age 26 - 35,Financial_Dependent,3040.0
2014,U,2 yr Undergrad,7-BUS. NON-DEG,age 22 - 25,Financial_Dependent,23800.0
2018,U,2 yr Undergrad,1-CUNY SR,age 22 - 25,Financial_Dependent,750.0
2004,U,2 yr Undergrad,2-CUNY CC,age 36 - 50,Financial_Independent,250.0
2016,U,5 yr Undergrad,3-SUNY SO,age 22 - 25,Financial_Dependent,26945.5
2019,U,2 yr Undergrad,7-BUS. NON-DEG,age 22 - 25,Financial_Dependent,1752.34
2008,U,4 yr Undergrad,3-SUNY SO,under age 22,Financial_Dependent,1745930.61
2012,U,4 yr Undergrad,1-CUNY SR,age 26 - 35,Financial_Dependent,500.0
2012,U,4 yr Undergrad,1-CUNY SR,age 36 - 50,Financial_Independent,16387.5
2001,U,2 yr Undergrad,7-BUS. NON-DEG,age 22 - 25,Financial_Independent,1066.68
2002,U,5 yr Undergrad,3-SUNY SO,age 22 - 25,Financial_Dependent,4300.0
2003,U,4 yr Undergrad,6-BUS. DEGREE,age 22 - 25,Financial_Dependent,500.0
2006,U,4 yr Undergrad,5-INDEPENDENT,age 22 - 25,Financial_Independent,10531.5
2005,U,2 yr Undergrad,5-INDEPENDENT,under age 22,Financial_Dependent,22248.0
2007,U,4 yr Undergrad,5-INDEPENDENT,age 36 - 50,Financial_Independent,250.0
2006,U,2 yr Undergrad,3-SUNY SO,age 36 - 50,Financial_Independent,2721.5
2001,U,4 yr Undergrad,3-SUNY SO,under age 22,Financial_Dependent,104059.5
2009,U,2 yr Undergrad,5-INDEPENDENT,age 36 - 50,Financial_Independent,2539.0
2017,U,4 yr Undergrad,1-CUNY SR,age 36 - 50,Financial_Independent,1949.5
2002,U,2 yr Undergrad,1-CUNY SR,age 22 - 25,Financial_Independent,9929.5
2016,U,2 yr Undergrad,4-SUNY CC,over age 50,Financial_Independent,250.0
2001,U,4 yr Undergrad,5-INDEPENDENT,age 26 - 35,Financial_Independent,8842.0
2003,U,2 yr Undergrad,2-CUNY CC,age 36 - 50,Financial_Independent,36578.88
2011,U,2 yr Undergrad,6-BUS. DEGREE,age 36 - 50,Financial_Independent,2350.0
2010,U,4 yr Undergrad,6-BUS. DEGREE,over age 50,Financial_Independent,717.67
2007,U,4 yr Undergrad,5-INDEPENDENT,under age 22,Financial_Independent,250.0
2012,U,2 yr Undergrad,7-BUS. NON-DEG,age 36 - 50,Financial_Independent,250.0
2016,U,4 yr Undergrad,3-SUNY SO,age 26 - 35,Financial_Independent,250.0
2017,U,4 yr Undergrad,3-SUNY SO,under age 22,Financial_Dependent,18041.7
2004,U,5 yr Undergrad,4-SUNY CC,age 22 - 25,Financial_Dependent,1124.5
2011,U,4 yr Undergrad,3-SUNY SO,age 26 - 35,Financial_Independent,2012.5
2018,U,4 yr Undergrad,4-SUNY CC,age 22 - 25,Financial_Dependent,687.5
2006,U,2 yr Undergrad,8-OTHER,age 26 - 35,Financial_Dependent,500.0
2006,U,4 yr Undergrad,5-INDEPENDENT,under age 22,Financial_Independent,8505.5
2006,G,Grad,3-SUNY SO,age 26 - 35,Financial_Independent,375.0
2002,G,Grad,3-SUNY SO,under age 22,Financial_Independent,45.0
2008,U,4 yr Undergrad,1-CUNY SR,under age 22,Financial_Dependent,1348460.0
2017,U,4 yr Undergrad,1-CUNY SR,age 26 - 35,Financial_Independent,24193.5
2011,U,5 yr Undergrad,9-CHAPTER XXII,under age 22,Financial_Dependent,707.5
2005,U,4 yr Undergrad,1-CUNY SR,age 22 - 25,Financial_Independent,8164.25
2003,U,4 yr Undergrad,1-CUNY SR,age 26 - 35,Financial_Independent,875.0
2009,U,2 yr Undergrad,4-SUNY CC,age 26 - 35,Financial_Independent,5067.0
2019,U,4 yr Undergrad,3-SUNY SO,age 36 - 50,Financial_Independent,1544.86
2005,U,2 yr Undergrad,7-BUS. NON-DEG,age 26 - 35,Financial_Independent,7263.5
2002,U,2 yr Undergrad,4-SUNY CC,age 36 - 50,Financial_Independent,250.0
2002,U,2 yr Undergrad,6-BUS. DEGREE,age 26 - 35,Financial_Dependent,46619.0
2018,U,4 yr Undergrad,5-INDEPENDENT,age 36 - 50,Financial_Independent,250.0
2007,U,4 yr Undergrad,6-BUS. DEGREE,under age 22,Financial_Dependent,5833.34
2001,U,2 yr Undergrad,5-INDEPENDENT,age 36 - 50,Financial_Independent,1753.0
2001,U,4 yr Undergrad,5-INDEPENDENT,under age 22,Financial_Independent,162.5
2000,U,2 yr Undergrad,5-INDEPENDENT,age 22 - 25,Financial_Dependent,3378.0
2013,U,2 yr Undergrad,1-CUNY SR,age 22 - 25,Financial_Dependent,9865.5
2002,U,4 yr Undergrad,4-SUNY CC,age 22 - 25,Financial_Independent,4950.0
2019,U,2 yr Undergrad,3-SUNY SO,age 22 - 25,Financial_Dependent,1857.92
2009,U,2 yr Undergrad,3-SUNY SO,age 36 - 50,Financial_Independent,7200.0
2012,U,2 yr Undergrad,5-INDEPENDENT,under age 22,Financial_Dependent,2500.0
2019,U,4 yr Undergrad,6-BUS. DEGREE,age 22 - 25,Financial_Dependent,4090.82
2019,U,5 yr Undergrad,4-SUNY CC,over age 50,Financial_Independent,1485.99
2014,U,4 yr Undergrad,5-INDEPENDENT,age 22 - 25,Financial_Dependent,1928.0
2013,U,2 yr Undergrad,3-SUNY SO,age 36 - 50,Financial_Independent,40664.78
2005,U,2 yr Undergrad,6-BUS. DEGREE,age 26 - 35,Financial_Independent,54260.82
2005,U,5 yr Undergrad,1-CUNY SR,under age 22,Financial_Dependent,375.0
2017,U,2 yr Undergrad,5-INDEPENDENT,age 26 - 35,Financial_Dependent,2762.0
2012,U,4 yr Undergrad,6-BUS. DEGREE,age 26 - 35,Financial_Independent,3412.5
2019,U,2 yr Undergrad,3-SUNY SO,age 22 - 25,Financial_Independent,4634.59
2002,U,4 yr Undergrad,3-SUNY SO,age 22 - 25,Financial_Independent,500.0
2015,U,2 yr Undergrad,1-CUNY SR,age 22 - 25,Financial_Dependent,38437.5
2000,U,5 yr Undergrad,5-INDEPENDENT,under age 22,Financial_Independent,1193.0
2004,U,4 yr Undergrad,4-SUNY CC,under age 22,Financial_Dependent,500.0
2003,U,4 yr Undergrad,5-INDEPENDENT,age 36 - 50,Financial_Independent,3500.0
2009,G,Grad,3-SUNY SO,age 22 - 25,Financial_Independent,262.5
2004,U,4 yr Undergrad,4-SUNY CC,age 22 - 25,Financial_Independent,90943.75
2005,U,2 yr Undergrad,5-INDEPENDENT,age 22 - 25,Financial_Dependent,1504.5
2015,U,2 yr Undergrad,2-CUNY CC,age 26 - 35,Financial_Independent,15125.0
2012,U,4 yr Undergrad,3-SUNY SO,age 36 - 50,Financial_Independent,3690.5
2009,U,2 yr Undergrad,2-CUNY CC,age 36 - 50,Financial_Independent,500.0
2009,U,2 yr Undergrad,1-CUNY SR,under age 22,Financial_Dependent,688159.0
2001,U,2 yr Undergrad,2-CUNY CC,over age 50,Financial_Independent,3558.5
2005,U,4 yr Undergrad,3-SUNY SO,age 26 - 35,Financial_Dependent,6412.5
2009,U,2 yr Undergrad,6-BUS. DEGREE,age 26 - 35,Financial_Independent,1000.0
2001,U,2 yr Undergrad,6-BUS. DEGREE,age 36 - 50,Financial_Independent,283.34
2000,U,2 yr Undergrad,4-SUNY CC,age 36 - 50,Financial_Independent,3400.0
2001,U,2 yr Undergrad,2-CUNY CC,age 26 - 35,Financial_Independent,23415.75
2014,U,4 yr Undergrad,1-CUNY SR,age 22 - 25,Financial_Independent,250.0
2001,U,4 yr Undergrad,6-BUS. DEGREE,under age 22,Financial_Dependent,812.5
2017,U,2 yr Undergrad,6-BUS. DEGREE,age 36 - 50,Financial_Independent,1085.5
2003,U,5 yr Undergrad,3-SUNY SO,age 36 - 50,Financial_Independent,3240.0
2015,U,4 yr Undergrad,3-SUNY SO,age 22 - 25,Financial_Dependent,13041.68
2011,U,2 yr Undergrad,5-INDEPENDENT,age 26 - 35,Financial_Independent,3539.0
2011,U,4 yr Undergrad,3-SUNY SO,under age 22,Financial_Independent,1676.0
2004,U,2 yr Undergrad,6-BUS. DEGREE,age 36 - 50,Financial_Independent,792.16
2015,U,4 yr Undergrad,5-INDEPENDENT,under age 22,Financial_Independent,20917.5
2000,U,2 yr Undergrad,2-CUNY CC,age 36 - 50,Financial_Independent,3246.0
2013,U,5 yr Undergrad,1-CUNY SR,under age 22,Financial_Independent,1462.5
2008,U,4 yr Undergrad,5-INDEPENDENT,age 36 - 50,Financial_Independent,250.0
2013,U,2 yr Undergrad,4-SUNY CC,over age 50,Financial_Independent,1977.0
2004,U,4 yr Undergrad,6-BUS. DEGREE,age 22 - 25,Financial_Dependent,1625.02
2008,U,2 yr Undergrad,4-SUNY CC,age 26 - 35,Financial_Independent,3762.5
2009,G,Grad,3-SUNY SO,under age 22,Financial_Independent,225.0
2008,U,2 yr Undergrad,2-CUNY CC,age 22 - 25,Financial_Independent,83020.75
2004,U,2 yr Undergrad,8-OTHER,age 26 - 35,Financial_Independent,705.0
2012,U,2 yr Undergrad,6-BUS. DEGREE,age 36 - 50,Financial_Independent,67468.17
2010,U,2 yr Undergrad,3-SUNY SO,under age 22,Financial_Dependent,329776.8
2017,U,4 yr Undergrad,3-SUNY SO,age 36 - 50,Financial_Independent,15947.25
2011,U,4 yr Undergrad,6-BUS. DEGREE,under age 22,Financial_Dependent,5916.7
2007,G,Grad,5-INDEPENDENT,age 36 - 50,Financial_Independent,300.0
2001,U,4 yr Undergrad,3-SUNY SO,age 26 - 35,Financial_Independent,24994.9
2004,U,STAP,5-INDEPENDENT,under age 22,Financial_Dependent,625.0
2010,U,4 yr Undergrad,3-SUNY SO,age 22 - 25,Financial_Dependent,413.0
2003,U,2 yr Undergrad,4-SUNY CC,under age 22,Financial_Independent,250.0
2000,U,5 yr Undergrad,1-CUNY SR,age 26 - 35,Financial_Dependent,699.75
2000,U,2 yr Undergrad,4-SUNY CC,over age 50,Financial_Independent,11800.49
2003,U,2 yr Undergrad,7-BUS. NON-DEG,age 22 - 25,Financial_Dependent,20000.0
2013,U,4 yr Undergrad,3-SUNY SO,age 22 - 25,Financial_Dependent,25272.0
2004,U,2 yr Undergrad,5-INDEPENDENT,age 26 - 35,Financial_Independent,1764.0
2009,U,5 yr Undergrad,1-CUNY SR,age 36 - 50,Financial_Independent,1727.5
2000,U,4 yr Undergrad,6-BUS. DEGREE,age 36 - 50,Financial_Independent,3121.0
2015,U,4 yr Undergrad,6-BUS. DEGREE,age 26 - 35,Financial_Dependent,500.01
2009,U,4 yr Undergrad,6-BUS. DEGREE,age 22 - 25,Financial_Dependent,40554.35
2006,U,2 yr Undergrad,6-BUS. DEGREE,age 22 - 25,Financial_Independent,78183.83
2001,U,2 yr Undergrad,5-INDEPENDENT,age 22 - 25,Financial_Dependent,2871.5
2008,U,4 yr Undergrad,3-SUNY SO,age 26 - 35,Financial_Independent,2013.75
2006,U,4 yr Undergrad,6-BUS. DEGREE,age 22 - 25,Financial_Independent,7011.51
2013,U,4 yr Undergrad,3-SUNY SO,over age 50,Financial_Independent,6782.4
2013,U,2 yr Undergrad,3-SUNY SO,under age 22,Financial_Dependent,351187.5
2014,U,4 yr Undergrad,1-CUNY SR,age 36 - 50,Financial_Independent,1512.5
2009,U,4 yr Undergrad,1-CUNY SR,under age 22,Financial_Dependent,1675718.5
2005,U,4 yr Undergrad,3-SUNY SO,age 26 - 35,Financial_Dependent,4075.0
2011,U,4 yr Undergrad,5-INDEPENDENT,over age 50,Financial_Independent,10353.0
2000,U,2 yr Undergrad,2-CUNY CC,under age 22,Financial_Independent,5937.5
2016,U,4 yr Undergrad,1-CUNY SR,under age 22,Financial_Independent,500.0
2007,U,4 yr Undergrad,1-CUNY SR,age 26 - 35,Financial_Independent,250.0
2001,U,4 yr Undergrad,5-INDEPENDENT,age 26 - 35,Financial_Dependent,325.0
2004,U,2 yr Undergrad,4-SUNY CC,age 26 - 35,Financial_Dependent,750.0
2002,U,4 yr Undergrad,5-INDEPENDENT,age 22 - 25,Financial_Dependent,132111.26
2000,U,4 yr Undergrad,6-BUS. DEGREE,age 22 - 25,Financial_Dependent,7484.0
2002,U,4 yr Undergrad,3-SUNY SO,under age 22,Financial_Dependent,35950.0
2003,U,2 yr Undergrad,4-SUNY CC,over age 50,Financial_Independent,750.0
2006,U,4 yr Undergrad,1-CUNY SR,over age 50,Financial_Independent,1250.0
2013,U,2 yr Undergrad,2-CUNY CC,age 22 - 25,Financial_Independent,96795.25
2006,U,4 yr Undergrad,4-SUNY CC,age 22 - 25,Financial_Dependent,1297.5
2007,U,2 yr Undergrad,3-SUNY SO,age 36 - 50,Financial_Independent,1135.5
2018,U,4 yr Undergrad,4-SUNY CC,age 22 - 25,Financial_Dependent,6987.5
2017,U,4 yr Undergrad,3-SUNY SO,age 22 - 25,Financial_Independent,5165.0
2004,U,2 yr Undergrad,2-CUNY CC,age 22 - 25,Financial_Independent,97221.09
2006,U,2 yr Undergrad,8-OTHER,under age 22,Financial_Dependent,2475.75
2015,U,4 yr Undergrad,1-CUNY SR,age 36 - 50,Financial_Independent,250.0
2004,U,4 yr Undergrad,5-INDEPENDENT,over age 50,Financial_Independent,669.5
2004,U,2 yr Undergrad,7-BUS. NON-DEG,over age 50,Financial_Independent,10800.0
2007,U,4 yr Undergrad,3-SUNY SO,over age 50,Financial_Independent,4375.0
2016,U,4 yr Undergrad,5-INDEPENDENT,age 22 - 25,Financial_Dependent,385681.95
2004,U,2 yr Undergrad,6-BUS. DEGREE,age 22 - 25,Financial_Independent,519.99
2003,U,2 yr Undergrad,4-SUNY CC,age 26 - 35,Financial_Independent,1254.98
2002,U,4 yr Undergrad,1-CUNY SR,age 26 - 35,Financial_Independent,6134.5
2013,U,2 yr Undergrad,5-INDEPENDENT,under age 22,Financial_Dependent,2838.0
2015,U,2 yr Undergrad,6-BUS. DEGREE,age 26 - 35,Financial_Independent,1000.0
2004,U,2 yr Undergrad,6-BUS. DEGREE,age 26 - 35,Financial_Dependent,666.68
2012,U,2 yr Undergrad,1-CUNY SR,under age 22,Financial_Dependent,290444.5
2000,U,2 yr Undergrad,5-INDEPENDENT,under age 22,Financial_Dependent,42696.0
2002,U,2 yr Undergrad,4-SUNY CC,age 36 - 50,Financial_Independent,15943.0
2012,U,2 yr Undergrad,6-BUS. DEGREE,age 22 - 25,Financial_Dependent,35856.51
2002,U,2 yr Undergrad,7-BUS. NON-DEG,age 36 - 50,Financial_Independent,3552.5
2019,U,2 yr Undergrad,4-SUNY CC,over age 50,Financial_Independent,1536.8
2005,U,2 yr Undergrad,6-BUS. DEGREE,age 26 - 35,Financial_Independent,7564.84
2003,U,4 yr Undergrad,5-INDEPENDENT,age 22 - 25,Financial_Dependent,262179.25
2006,U,2 yr Undergrad,6-BUS. DEGREE,age 36 - 50,Financial_Independent,4248.48
2019,U,2 yr Undergrad,3-SUNY SO,age 22 - 25,Financial_Dependent,10499.96
2008,U,4 yr Undergrad,5-INDEPENDENT,age 36 - 50,Financial_Independent,53005.25
2011,U,4 yr Undergrad,5-INDEPENDENT,age 22 - 25,Financial_Independent,95679.75
2013,U,4 yr Undergrad,6-BUS. DEGREE,age 26 - 35,Financial_Independent,2591.0
2010,U,2 yr Undergrad,3-SUNY SO,age 26 - 35,Financial_Independent,200.5
2010,U,4 yr Undergrad,1-CUNY SR,age 36 - 50,Financial_Independent,13990.5
2001,U,4 yr Undergrad,3-SUNY SO,age 36 - 50,Financial_Independent,212.5
2009,U,4 yr Undergrad,3-SUNY SO,age 22 - 25,Financial_Independent,32261.5
2007,U,2 yr Undergrad,8-OTHER,over age 50,Financial_Independent,2664.66
2008,U,4 yr Undergrad,3-SUNY SO,age 36 - 50,Financial_Independent,218.7
2003,U,4 yr Undergrad,5-INDEPENDENT,age 26 - 35,Financial_Independent,4375.0
2017,U,2 yr Undergrad,4-SUNY CC,age 26 - 35,Financial_Independent,10587.5
2002,U,5 yr Undergrad,1-CUNY SR,age 22 - 25,Financial_Independent,58500.0
2002,U,4 yr Undergrad,5-INDEPENDENT,age 26 - 35,Financial_Dependent,500.0
2014,U,4 yr Undergrad,1-CUNY SR,under age 22,Financial_Dependent,500339.08
2003,U,2 yr Undergrad,5-INDEPENDENT,over age 50,Financial_Independent,3025.0
2012,U,4 yr Undergrad,5-INDEPENDENT,age 36 - 50,Financial_Independent,4537.5
2019,U,2 yr Undergrad,4-SUNY CC,age 22 - 25,Financial_Independent,76568.27
2018,U,4 yr Undergrad,3-SUNY SO,under age 22,Financial_Dependent,846506.93
2002,U,4 yr Undergrad,1-CUNY SR,under age 22,Financial_Dependent,1472619.39
2009,U,2 yr Undergrad,2-CUNY CC,age 36 - 50,Financial_Independent,250.0
2006,U,4 yr Undergrad,6-BUS. DEGREE,age 36 - 50,Financial_Independent,125.0
2004,U,2 yr Undergrad,6-BUS. DEGREE,age 22 - 25,Financial_Dependent,2788.98
2009,U,5 yr Undergrad,3-SUNY SO,age 22 - 25,Financial_Dependent,338.0
2012,U,2 yr Undergrad,4-SUNY CC,age 22 - 25,Financial_Independent,3375.5
2001,U,2 yr Undergrad,6-BUS. DEGREE,age 26 - 35,Financial_Independent,980.0
2017,U,2 yr Undergrad,3-SUNY SO,age 22 - 25,Financial_Dependent,12912.5
2019,U,4 yr Undergrad,3-SUNY SO,age 36 - 50,Financial_Independent,2522.85
2009,U,2 yr Undergrad,4-SUNY CC,age 26 - 35,Financial_Independent,4587.5
2003,U,4 yr Undergrad,3-SUNY SO,under age 22,Financial_Dependent,53784.0
2010,U,4 yr Undergrad,6-BUS. DEGREE,age 22 - 25,Financial_Dependent,6938.99
2018,U,4 yr Undergrad,5-INDEPENDENT,age 26 - 35,Financial_Independent,2112.0
2000,U,2 yr Undergrad,2-CUNY CC,under age 22,Financial_Dependent,6906.25
2004,U,5 yr Undergrad,1-CUNY SR,age 26 - 35,Financial_Independent,982.0
2019,U,4 yr Undergrad,5-INDEPENDENT,under age 22,Financial_Dependent,860136.56
2009,U,2 yr Undergrad,5-INDEPENDENT,age 26 - 35,Financial_Dependent,1424.0
2011,U,4 yr Undergrad,3-SUNY SO,age 22 - 25,Financial_Independent,26772.5
2007,U,2 yr Undergrad,1-CUNY SR,age 22 - 25,Financial_Dependent,39935.0
2012,U,2 yr Undergrad,5-INDEPENDENT,age 36 - 50,Financial_Independent,1000.0
2000,U,5 yr Undergrad,1-CUNY SR,under age 22,Financial_Dependent,2760.5
2005,U,2 yr Undergrad,3-SUNY SO,age 36 - 50,Financial_Independent,4125.0
2004,G,Grad,3-SUNY SO,age 22 - 25,Financial_Dependent,1481.25
2014,U,4 yr Undergrad,5-INDEPENDENT,over age 50,Financial_Independent,250.0
2002,U,2 yr Undergrad,3-SUNY SO,age 26 - 35,Financial_Independent,250.0
2019,U,4 yr Undergrad,6-BUS. DEGREE,age 36 - 50,Financial_Independent,3004.18
2010,U,4 yr Undergrad,6-BUS. DEGREE,age 22 - 25,Financial_Independent,4714.0
2002,U,4 yr Undergrad,1-CUNY SR,age 36 - 50,Financial_Independent,250.0
2001,U,2 yr Undergrad,6-BUS. DEGREE,under age 22,Financial_Dependent,275.0
2014,U,2 yr Undergrad,5-INDEPENDENT,age 26 - 35,Financial_Independent,20877.36
2008,G,Grad,5-INDEPENDENT,under age 22,Financial_Independent,672.33
2000,U,2 yr Undergrad,2-CUNY CC,age 22 - 25,Financial_Independent,27312.5
2005,U,2 yr Undergrad,3-SUNY SO,age 26 - 35,Financial_Independent,14464.0
2000,U,4 yr Undergrad,3-SUNY SO,age 22 - 25,Financial_Independent,212.5
2019,U,4 yr Undergrad,1-CUNY SR,age 22 - 25,Financial_Dependent,327068.25
2006,U,2 yr Undergrad,6-BUS. DEGREE,age 26 - 35,Financial_Dependent,849.0
2019,U,4 yr Undergrad,3-SUNY SO,under age 22,Financial_Dependent,300951.62
2003,U,2 yr Undergrad,4-SUNY CC,age 22 - 25,Financial_Independent,91576.0
2013,U,4 yr Undergrad,3-SUNY SO,age 22 - 25,Financial_Independent,559.5
2007,U,2 yr Undergrad,4-SUNY CC,age 26 - 35,Financial_Independent,1500.0
2008,U,4 yr Undergrad,1-CUNY SR,age 26 - 35,Financial_Dependent,500.0
2004,U,2 yr Undergrad,8-OTHER,age 22 - 25,Financial_Dependent,801.83
2016,U,2 yr Undergrad,6-BUS. DEGREE,age 26 - 35,Financial_Independent,135041.17
2015,U,2 yr Undergrad,7-BUS. NON-DEG,over age 50,Financial_Independent,8874.5
2015,U,4 yr Undergrad,1-CUNY SR,under age 22,Financial_Independent,1353.0
2014,U,2 yr Undergrad,4-SUNY CC,age 22 - 25,Financial_Independent,1500.5
2008,U,2 yr Undergrad,2-CUNY CC,age 26 - 35,Financial_Dependent,1500.0
2002,U,4 yr Undergrad,3-SUNY SO,age 22 - 25,Financial_Dependent,500.0
2008,U,2 yr Undergrad,6-BUS. DEGREE,age 36 - 50,Financial_Independent,29953.85
2003,U,2 yr Undergrad,8-OTHER,age 22 - 25,Financial_Independent,5000.0
2015,U,2 yr Undergrad,5-INDEPENDENT,under age 22,Financial_Dependent,15861.5
2006,U,2 yr Undergrad,2-CUNY CC,under age 22,Financial_Dependent,518156.5
2018,U,5 yr Undergrad,5-INDEPENDENT,age 22 - 25,Financial_Dependent,7115.0
2004,G,Grad,1-CUNY SR,over age 50,Financial_Independent,75.0
2008,U,2 yr Undergrad,4-SUNY CC,age 26 - 35,Financial_Dependent,750.0
2013,U,4 yr Undergrad,3-SUNY SO,under age 22,Financial_Dependent,206979.18
2016,U,4 yr Undergrad,1-CUNY SR,over age 50,Financial_Independent,7663.0
2017,U,2 yr Undergrad,3-SUNY SO,age 36 - 50,Financial_Independent,2095.0
2019,U,4 yr Undergrad,1-CUNY SR,age 26 - 35,Financial_Dependent,88317.48
2010,U,2 yr Undergrad,6-BUS. DEGREE,age 36 - 50,Financial_Independent,5166.84
2006,U,4 yr Undergrad,5-INDEPENDENT,age 22 - 25,Financial_Independent,250.0
2000,U,2 yr Undergrad,2-CUNY CC,age 26 - 35,Financial_Independent,425.0
2008,U,4 yr Undergrad,3-SUNY SO,under age 22,Financial_Dependent,2250.0
2000,U,2 yr Undergrad,5-INDEPENDENT,under age 22,Financial_Dependent,19554.5
2004,U,4 yr Undergrad,5-INDEPENDENT,over age 50,Financial_Independent,250.0
2003,U,4 yr Undergrad,5-INDEPENDENT,age 22 - 25,Financial_Dependent,8416.69
2001,U,2 yr Undergrad,5-INDEPENDENT,under age 22,Financial_Dependent,5776.0
2011,U,2 yr Undergrad,7-BUS. NON-DEG,age 26 - 35,Financial_Independent,18100.0
2017,U,4 yr Undergrad,1-CUNY SR,under age 22,Financial_Dependent,75750.0
2006,U,2 yr Undergrad,4-SUNY CC,age 22 - 25,Financial_Independent,250.0
2011,U,4 yr Undergrad,3-SUNY SO,age 36 - 50,Financial_Independent,14661.0
2015,U,2 yr Undergrad,6-BUS. DEGREE,under age 22,Financial_Independent,15025.0
2012,U,2 yr Undergrad,6-BUS. DEGREE,under age 22,Financial_Dependent,4166.68
2012,U,4 yr Undergrad,5-INDEPENDENT,age 36 - 50,Financial_Independent,1500.0
2017,U,4 yr Undergrad,6-BUS. DEGREE,age 36 - 50,Financial_Independent,7647.5
2000,U,2 yr Undergrad,5-INDEPENDENT,over age 50,Financial_Independent,3056.25
2015,U,2 yr Undergrad,4-SUNY CC,age 26 - 35,Financial_Dependent,22621.0
2015,U,4 yr Undergrad,6-BUS. DEGREE,age 26 - 35,Financial_Independent,17800.0
2016,U,4 yr Undergrad,6-BUS. DEGREE,age 22 - 25,Financial_Dependent,39159.06
2019,U,4 yr Undergrad,5-INDEPENDENT,under age 22,Financial_Dependent,537405.34
2019,U,4 yr Undergrad,4-SUNY CC,age 22 - 25,Financial_Dependent,4326.91
2009,U,2 yr Undergrad,4-SUNY CC,age 26 - 35,Financial_Independent,2000.0
2018,U,2 yr Undergrad,2-CUNY CC,age 22 - 25,Financial_Independent,747.0
2011,U,2 yr Undergrad,4-SUNY CC,over age 50,Financial_Independent,250.0
2013,U,2 yr Undergrad,4-SUNY CC,age 36 - 50,Financial_Independent,250.0
2007,U,4 yr Undergrad,3-SUNY SO,age 26 - 35,Financial_Independent,500.0
2002,U,2 yr Undergrad,6-BUS. DEGREE,age 22 - 25,Financial_Independent,16666.68
2014,U,2 yr Undergrad,4-SUNY CC,over age 50,Financial_Independent,4168.5
2011,U,2 yr Undergrad,5-INDEPENDENT,age 26 - 35,Financial_Independent,35933.17
2005,U,2 yr Undergrad,6-BUS. DEGREE,age 22 - 25,Financial_Dependent,16349.84
2019,U,2 yr Undergrad,4-SUNY CC,age 22 - 25,Financial_Independent,508.03
2006,U,4 yr Undergrad,1-CUNY SR,over age 50,Financial_Independent,5880.0
2004,U,2 yr Undergrad,6-BUS. DEGREE,age 26 - 35,Financial_Dependent,666.67
2016,U,4 yr Undergrad,3-SUNY SO,age 36 - 50,Financial_Independent,5545.5
2002,U,2 yr Undergrad,5-INDEPENDENT,under age 22,Financial_Dependent,3018.75
2016,U,4 yr Undergrad,5-INDEPENDENT,age 26 - 35,Financial_Independent,55324.75
2003,U,2 yr Undergrad,6-BUS. DEGREE,age 26 - 35,Financial_Independent,1403.5
2003,U,4 yr Undergrad,6-BUS. DEGREE,age 26 - 35,Financial_Dependent,841.0
2017,U,4 yr Undergrad,3-SUNY SO,age 22 - 25,Financial_Independent,2743.0
2004,U,2 yr Undergrad,8-OTHER,under age 22,Financial_Dependent,3036.0
2001,U,4 yr Undergrad,1-CUNY SR,age 36 - 50,Financial_Independent,8272.5
2009,G,Grad,1-CUNY SR,age 26 - 35,Financial_Independent,255.0
2005,U,4 yr Undergrad,3-SUNY SO,age 26 - 35,Financial_Independent,875.0
2016,U,4 yr Undergrad,5-INDEPENDENT,over age 50,Financial_Independent,2271.0
2018,U,2 yr Undergrad,2-CUNY CC,age 36 - 50,Financial_Independent,4791.5
2000,U,2 yr Undergrad,4-SUNY CC,age 26 - 35,Financial_Dependent,3609.99
2002,U,4 yr Undergrad,6-BUS. DEGREE,under age 22,Financial_Dependent,12841.0
2019,U,2 yr Undergrad,6-BUS. DEGREE,age 26 - 35,Financial_Independent,2096.25
2004,U,4 yr Undergrad,3-SUNY SO,age 36 - 50,Financial_Independent,16906.25
2007,U,2 yr Undergrad,5-INDEPENDENT,age 26 - 35,Financial_Independent,500.0
