Academic Year,Level,TAP Level of Study,TAP Sector Group,Recipient Age Group,TAP Financial Status,TAP Recipient Dollars
2016,U,2 yr Undergrad,5-INDEPENDENT,age 26 - 35,Financial_Dependent,500.0
2012,U,5 yr Undergrad,6-BUS. DEGREE,age 22 - 25,Financial_Dependent,4900.0
2005,U,2 yr Undergrad,4-SUNY CC,under age 22,Financial_Independent,500.0
2002,U,4 yr Undergrad,3-SUNY SO,age 26 - 35,Financial_Independent,28166.0
2015,U,2 yr Undergrad,2-CUNY CC,over age 50,Financial_Independent,500.0
2002,U,2 yr Undergrad,7-BUS. NON-DEG,over age 50,Financial_Independent,950.0
2017,U,2 yr Undergrad,3-SUNY SO,age 22 - 25,Financial_Independent,1279.5
2003,U,4 yr Undergrad,5-INDEPENDENT,over age 50,Financial_Independent,1622.0
2008,U,4 yr Undergrad,1-CUNY SR,age 26 - 35,Financial_Independent,3750.0
2000,U,2 yr Undergrad,4-SUNY CC,age 36 - 50,Financial_Independent,46025.02
2006,U,2 yr Undergrad,1-CUNY SR,age 26 - 35,Financial_Independent,1514.0
2014,U,4 yr Undergrad,3-SUNY SO,age 26 - 35,Financial_Independent,42094.0
2006,U,4 yr Undergrad,1-CUNY SR,age 26 - 35,Financial_Independent,2970.5
2002,U,2 yr Undergrad,4-SUNY CC,age 22 - 25,Financial_Dependent,39237.0
2010,U,2 yr Undergrad,4-SUNY CC,age 26 - 35,Financial_Independent,345833.67
2001,U,4 yr Undergrad,6-BUS. DEGREE,age 22 - 25,Financial_Dependent,13127.32
2006,U,2 yr Undergrad,7-BUS. NON-DEG,under age 22,Financial_Dependent,94360.0
2012,U,4 yr Undergrad,5-INDEPENDENT,over age 50,Financial_Independent,2399.0
2015,U,2 yr Undergrad,2-CUNY CC,age 36 - 50,Financial_Independent,1820.0
2019,U,4 yr Undergrad,5-INDEPENDENT,age 36 - 50,Financial_Independent,3565.23
2017,U,2 yr Undergrad,4-SUNY CC,under age 22,Financial_Dependent,3027437.91
2011,U,2 yr Undergrad,1-CUNY SR,age 22 - 25,Financial_Dependent,62275.0
2005,U,5 yr Undergrad,4-SUNY CC,age 22 - 25,Financial_Dependent,807.0
2014,U,2 yr Undergrad,5-INDEPENDENT,age 26 - 35,Financial_Dependent,8148.0
2002,U,2 yr Undergrad,4-SUNY CC,under age 22,Financial_Dependent,176250.0
2018,U,4 yr Undergrad,5-INDEPENDENT,under age 22,Financial_Dependent,188729.27
2011,U,2 yr Undergrad,6-BUS. DEGREE,age 26 - 35,Financial_Dependent,8396.0
2005,U,4 yr Undergrad,5-INDEPENDENT,age 26 - 35,Financial_Dependent,500.0
2003,U,2 yr Undergrad,6-BUS. DEGREE,age 36 - 50,Financial_Independent,160887.33
2007,U,4 yr Undergrad,3-SUNY SO,age 36 - 50,Financial_Independent,12140.0
2000,U,4 yr Undergrad,3-SUNY SO,under age 22,Financial_Dependent,16250.0
2010,U,4 yr Undergrad,1-CUNY SR,age 26 - 35,Financial_Dependent,212.5
2001,U,2 yr Undergrad,6-BUS. DEGREE,age 22 - 25,Financial_Independent,99347.91
2005,U,4 yr Undergrad,3-SUNY SO,age 22 - 25,Financial_Dependent,2450.0
2017,U,2 yr Undergrad,3-SUNY SO,age 22 - 25,Financial_Dependent,2984.0
2011,U,2 yr Undergrad,4-SUNY CC,over age 50,Financial_Independent,2188.0
2001,G,Grad,5-INDEPENDENT,age 22 - 25,Financial_Independent,35429.12
2010,U,2 yr Undergrad,4-SUNY CC,age 26 - 35,Financial_Independent,900.9
2001,U,4 yr Undergrad,3-SUNY SO,age 36 - 50,Financial_Independent,12739.91
2009,U,2 yr Undergrad,3-SUNY SO,under age 22,Financial_Dependent,313899.0
2002,U,2 yr Undergrad,2-CUNY CC,age 26 - 35,Financial_Dependent,528.5
2007,U,2 yr Undergrad,6-BUS. DEGREE,age 26 - 35,Financial_Dependent,54116.68
2004,U,4 yr Undergrad,4-SUNY CC,age 22 - 25,Financial_Dependent,750.0
2013,U,2 yr Undergrad,2-CUNY CC,under age 22,Financial_Dependent,23458.35
2002,U,2 yr Undergrad,5-INDEPENDENT,age 36 - 50,Financial_Independent,16279.0
2013,U,4 yr Undergrad,5-INDEPENDENT,under age 22,Financial_Independent,1481.0
2017,U,2 yr Undergrad,1-CUNY SR,age 22 - 25,Financial_Dependent,1842.5
2012,U,5 yr Undergrad,1-CUNY SR,under age 22,Financial_Dependent,471.5
2012,U,4 yr Undergrad,5-INDEPENDENT,age 26 - 35,Financial_Independent,13932.5
2012,U,2 yr Undergrad,2-CUNY CC,age 36 - 50,Financial_Independent,3900.0
2002,G,Grad,3-SUNY SO,age 22 - 25,Financial_Independent,282149.82
2019,U,2 yr Undergrad,6-BUS. DEGREE,under age 22,Financial_Dependent,268945.53
2015,U,2 yr Undergrad,6-BUS. DEGREE,age 36 - 50,Financial_Independent,100261.67
2018,U,2 yr Undergrad,4-SUNY CC,age 26 - 35,Financial_Independent,11120.68
2003,U,4 yr Undergrad,3-SUNY SO,under age 22,Financial_Dependent,8250.0
2012,U,2 yr Undergrad,4-SUNY CC,over age 50,Financial_Independent,3508.0
2012,U,2 yr Undergrad,2-CUNY CC,age 26 - 35,Financial_Independent,750.0
2007,U,4 yr Undergrad,5-INDEPENDENT,age 26 - 35,Financial_Dependent,500.01
2005,U,4 yr Undergrad,3-SUNY SO,age 22 - 25,Financial_Independent,6016.5
2001,U,2 yr Undergrad,1-CUNY SR,age 26 - 35,Financial_Independent,162.5
2013,U,4 yr Undergrad,5-INDEPENDENT,over age 50,Financial_Independent,3863.0
2012,U,2 yr Undergrad,3-SUNY SO,age 36 - 50,Financial_Independent,500.0
2015,U,4 yr Undergrad,9-CHAPTER XXII,under age 22,Financial_Dependent,1250.0
2002,U,2 yr Undergrad,6-BUS. DEGREE,age 22 - 25,Financial_Dependent,4075.0
2004,U,5 yr Undergrad,1-CUNY SR,age 22 - 25,Financial_Independent,1853.0
2006,U,4 yr Undergrad,3-SUNY SO,over age 50,Financial_Independent,6306.5
2000,U,4 yr Undergrad,5-INDEPENDENT,age 22 - 25,Financial_Independent,137.5
2013,U,2 yr Undergrad,3-SUNY SO,under age 22,Financial_Dependent,22000.0
2005,U,5 yr Undergrad,5-INDEPENDENT,under age 22,Financial_Independent,7350.0
2007,U,2 yr Undergrad,4-SUNY CC,age 36 - 50,Financial_Independent,74965.25
2005,U,4 yr Undergrad,3-SUNY SO,age 22 - 25,Financial_Dependent,1250.0
2012,U,4 yr Undergrad,1-CUNY SR,under age 22,Financial_Dependent,1348128.0
2005,U,2 yr Undergrad,6-BUS. DEGREE,age 26 - 35,Financial_Dependent,1243.67
2006,G,Grad,3-SUNY SO,over age 50,Financial_Independent,452.0
2000,U,4 yr Undergrad,3-SUNY SO,age 22 - 25,Financial_Dependent,2058.0
2006,U,4 yr Undergrad,1-CUNY SR,age 26 - 35,Financial_Independent,250.0
2012,U,2 yr Undergrad,2-CUNY CC,age 36 - 50,Financial_Independent,7867.3
2004,U,2 yr Undergrad,8-OTHER,age 36 - 50,Financial_Independent,500.0
2007,U,2 yr Undergrad,7-BUS. NON-DEG,over age 50,Financial_Independent,32350.0
2014,U,4 yr Undergrad,5-INDEPENDENT,age 22 - 25,Financial_Dependent,34608.25
2010,U,4 yr Undergrad,1-CUNY SR,under age 22,Financial_Dependent,54059.93
2006,U,2 yr Undergrad,3-SUNY SO,over age 50,Financial_Independent,500.0
2010,U,2 yr Undergrad,2-CUNY CC,age 36 - 50,Financial_Independent,13048.5
2012,U,4 yr Undergrad,3-SUNY SO,under age 22,Financial_Dependent,1250.0
2010,U,2 yr Undergrad,5-INDEPENDENT,age 22 - 25,Financial_Independent,19126.5
2005,U,4 yr Undergrad,5-INDEPENDENT,age 26 - 35,Financial_Independent,83702.48
2002,U,2 yr Undergrad,1-CUNY SR,age 22 - 25,Financial_Dependent,11822.75
2007,U,2 yr Undergrad,4-SUNY CC,age 26 - 35,Financial_Dependent,269.5
2009,U,2 yr Undergrad,7-BUS. NON-DEG,age 26 - 35,Financial_Independent,25554.0
2007,U,4 yr Undergrad,3-SUNY SO,age 36 - 50,Financial_Independent,29660.5
2006,U,2 yr Undergrad,2-CUNY CC,age 36 - 50,Financial_Independent,5533.5
2013,U,2 yr Undergrad,5-INDEPENDENT,over age 50,Financial_Independent,2117.0
2017,U,4 yr Undergrad,5-INDEPENDENT,age 36 - 50,Financial_Independent,3326.0
2004,U,4 yr Undergrad,3-SUNY SO,age 26 - 35,Financial_Independent,14825.0
2003,U,5 yr Undergrad,3-SUNY SO,age 22 - 25,Financial_Dependent,5593.6
2015,U,2 yr Undergrad,3-SUNY SO,age 26 - 35,Financial_Independent,2399.0
2014,U,5 yr Undergrad,9-CHAPTER XXII,under age 22,Financial_Independent,2532.5
2018,U,5 yr Undergrad,1-CUNY SR,under age 22,Financial_Dependent,1076.0
2019,U,2 yr Undergrad,7-BUS. NON-DEG,age 22 - 25,Financial_Independent,3213.59
2005,U,2 yr Undergrad,6-BUS. DEGREE,age 26 - 35,Financial_Independent,50131.97
2008,G,Grad,5-INDEPENDENT,age 22 - 25,Financial_Dependent,3318.75
2001,U,2 yr Undergrad,5-INDEPENDENT,under age 22,Financial_Dependent,137804.5
2015,U,2 yr Undergrad,5-INDEPENDENT,age 26 - 35,Financial_Independent,28407.5
2010,U,4 yr Undergrad,1-CUNY SR,age 22 - 25,Financial_Dependent,6188.25
2011,U,2 yr Undergrad,2-CUNY CC,age 36 - 50,Financial_Independent,1242.0
2012,U,2 yr Undergrad,1-CUNY SR,age 36 - 50,Financial_Independent,505.0
2014,U,4 yr Undergrad,3-SUNY SO,over age 50,Financial_Independent,468.0
2012,U,4 yr Undergrad,1-CUNY SR,under age 22,Financial_Dependent,4314305.0
2017,U,4 yr Undergrad,5-INDEPENDENT,age 22 - 25,Financial_Independent,39815.5
2007,U,4 yr Undergrad,1-CUNY SR,age 26 - 35,Financial_Dependent,500.0
2005,U,2 yr Undergrad,8-OTHER,under age 22,Financial_Dependent,760.0
2009,U,4 yr Undergrad,3-SUNY SO,age 26 - 35,Financial_Independent,5239.5
2002,U,2 yr Undergrad,3-SUNY SO,under age 22,Financial_Dependent,147403.5
2008,U,4 yr Undergrad,3-SUNY SO,age 26 - 35,Financial_Dependent,250.0
2019,U,2 yr Undergrad,2-CUNY CC,age 36 - 50,Financial_Independent,3571.17
2003,U,2 yr Undergrad,1-CUNY SR,age 36 - 50,Financial_Independent,3984.5
2003,U,2 yr Undergrad,1-CUNY SR,over age 50,Financial_Independent,1346.0
2013,U,4 yr Undergrad,5-INDEPENDENT,age 36 - 50,Financial_Independent,7412.5
2016,U,2 yr Undergrad,3-SUNY SO,age 22 - 25,Financial_Independent,2041.0
2015,U,4 yr Undergrad,3-SUNY SO,age 26 - 35,Financial_Independent,2700.75
2004,U,4 yr Undergrad,3-SUNY SO,age 36 - 50,Financial_Independent,56556.5
2008,U,4 yr Undergrad,1-CUNY SR,age 26 - 35,Financial_Dependent,2319.0
2007,U,2 yr Undergrad,5-INDEPENDENT,age 26 - 35,Financial_Independent,375.0
2010,U,2 yr Undergrad,6-BUS. DEGREE,under age 22,Financial_Dependent,9830.37
2012,U,5 yr Undergrad,1-CUNY SR,under age 22,Financial_Independent,1462.5
2019,U,2 yr Undergrad,2-CUNY CC,age 36 - 50,Financial_Independent,4198.02
2010,U,2 yr Undergrad,1-CUNY SR,age 26 - 35,Financial_Independent,138086.26
2013,U,4 yr Undergrad,1-CUNY SR,age 36 - 50,Financial_Independent,7043.75
2002,U,2 yr Undergrad,5-INDEPENDENT,under age 22,Financial_Dependent,2875.0
2002,U,2 yr Undergrad,4-SUNY CC,age 22 - 25,Financial_Dependent,2250.0
2001,U,4 yr Undergrad,4-SUNY CC,under age 22,Financial_Independent,2369.5
2018,U,2 yr Undergrad,2-CUNY CC,age 36 - 50,Financial_Independent,250.0
2013,U,4 yr Undergrad,5-INDEPENDENT,age 36 - 50,Financial_Independent,1666.67
2012,U,2 yr Undergrad,8-OTHER,age 26 - 35,Financial_Independent,1000.0
2011,U,4 yr Undergrad,6-BUS. DEGREE,age 26 - 35,Financial_Dependent,7281.01
2003,U,2 yr Undergrad,4-SUNY CC,age 36 - 50,Financial_Independent,4984.5
2008,U,4 yr Undergrad,3-SUNY SO,over age 50,Financial_Independent,3589.0
2010,U,2 yr Undergrad,4-SUNY CC,age 26 - 35,Financial_Dependent,24372.0
2002,U,2 yr Undergrad,5-INDEPENDENT,age 22 - 25,Financial_Dependent,26125.0
2010,U,2 yr Undergrad,6-BUS. DEGREE,age 36 - 50,Financial_Independent,2656.82
2012,U,2 yr Undergrad,3-SUNY SO,age 22 - 25,Financial_Dependent,6155.5
2013,U,4 yr Undergrad,1-CUNY SR,age 22 - 25,Financial_Independent,13462.5
2010,U,2 yr Undergrad,2-CUNY CC,age 26 - 35,Financial_Independent,212.5
2018,U,4 yr Undergrad,5-INDEPENDENT,age 26 - 35,Financial_Dependent,1000.0
2005,U,5 yr Undergrad,5-INDEPENDENT,age 22 - 25,Financial_Dependent,500.0
2012,U,2 yr Undergrad,8-OTHER,age 26 - 35,Financial_Independent,2861.0
2005,U,4 yr Undergrad,3-SUNY SO,age 22 - 25,Financial_Dependent,18500.0
2003,U,2 yr Undergrad,2-CUNY CC,under age 22,Financial_Dependent,8187.5
2009,U,4 yr Undergrad,3-SUNY SO,age 26 - 35,Financial_Independent,250.0
2014,U,2 yr Undergrad,4-SUNY CC,age 36 - 50,Financial_Independent,138672.0
2001,U,4 yr Undergrad,5-INDEPENDENT,age 22 - 25,Financial_Independent,31122.0
2007,G,Grad,3-SUNY SO,under age 22,Financial_Independent,37.5
2015,U,4 yr Undergrad,3-SUNY SO,age 26 - 35,Financial_Dependent,250.0
2007,U,4 yr Undergrad,5-INDEPENDENT,age 36 - 50,Financial_Independent,6568.5
2001,U,4 yr Undergrad,5-INDEPENDENT,age 22 - 25,Financial_Independent,11398.25
2019,U,5 yr Undergrad,5-INDEPENDENT,age 36 - 50,Financial_Independent,5305.22
2010,U,2 yr Undergrad,4-SUNY CC,age 26 - 35,Financial_Independent,14019.5
2000,U,4 yr Undergrad,1-CUNY SR,age 22 - 25,Financial_Independent,28765.0
2001,U,2 yr Undergrad,4-SUNY CC,under age 22,Financial_Dependent,119000.0
2004,U,4 yr Undergrad,5-INDEPENDENT,under age 22,Financial_Dependent,500.0
2007,U,2 yr Undergrad,5-INDEPENDENT,age 26 - 35,Financial_Independent,250.0
2005,U,2 yr Undergrad,1-CUNY SR,age 22 - 25,Financial_Independent,250.0
2001,U,4 yr Undergrad,4-SUNY CC,under age 22,Financial_Dependent,65413.5
2004,U,4 yr Undergrad,1-CUNY SR,under age 22,Financial_Independent,926.0
2014,U,4 yr Undergrad,1-CUNY SR,under age 22,Financial_Dependent,56729.18
2006,U,4 yr Undergrad,5-INDEPENDENT,under age 22,Financial_Dependent,2000.0
2017,U,4 yr Undergrad,6-BUS. DEGREE,age 36 - 50,Financial_Independent,230083.13
2002,U,4 yr Undergrad,1-CUNY SR,age 26 - 35,Financial_Independent,1000.0
2011,U,2 yr Undergrad,7-BUS. NON-DEG,age 36 - 50,Financial_Independent,3485.0
2001,U,4 yr Undergrad,5-INDEPENDENT,age 22 - 25,Financial_Independent,12028.0
2001,U,2 yr Undergrad,3-SUNY SO,age 22 - 25,Financial_Dependent,243.75
2009,U,4 yr Undergrad,3-SUNY SO,age 36 - 50,Financial_Independent,250.0
2014,U,5 yr Undergrad,3-SUNY SO,under age 22,Financial_Dependent,17294.5
2006,G,Grad,1-CUNY SR,age 36 - 50,Financial_Independent,37.5
2015,U,4 yr Undergrad,3-SUNY SO,age 26 - 35,Financial_Dependent,6655.0
2003,U,5 yr Undergrad,5-INDEPENDENT,under age 22,Financial_Dependent,8834.33
2009,U,2 yr Undergrad,6-BUS. DEGREE,age 26 - 35,Financial_Independent,3790.5
2000,U,2 yr Undergrad,6-BUS. DEGREE,age 36 - 50,Financial_Independent,26130.51
2014,U,4 yr Undergrad,3-SUNY SO,age 26 - 35,Financial_Dependent,25069.5
2014,U,2 yr Undergrad,5-INDEPENDENT,over age 50,Financial_Independent,7140.0
2002,U,4 yr Undergrad,3-SUNY SO,under age 22,Financial_Dependent,21862.5
2004,U,2 yr Undergrad,5-INDEPENDENT,age 36 - 50,Financial_Independent,4774.0
2018,U,2 yr Undergrad,2-CUNY CC,under age 22,Financial_Independent,3900.0
2018,U,4 yr Undergrad,1-CUNY SR,age 22 - 25,Financial_Independent,250.0
2001,U,2 yr Undergrad,5-INDEPENDENT,age 22 - 25,Financial_Independent,77650.0
2015,U,2 yr Undergrad,6-BUS. DEGREE,over age 50,Financial_Independent,23075.0
2003,U,4 yr Undergrad,4-SUNY CC,age 22 - 25,Financial_Dependent,8436.0
2010,U,2 yr Undergrad,3-SUNY SO,age 22 - 25,Financial_Dependent,1122.0
2012,U,2 yr Undergrad,4-SUNY CC,age 26 - 35,Financial_Independent,10780.45
2012,U,2 yr Undergrad,7-BUS. NON-DEG,age 26 - 35,Financial_Independent,13440.5
2016,U,4 yr Undergrad,4-SUNY CC,age 26 - 35,Financial_Independent,4967.0
2012,U,5 yr Undergrad,3-SUNY SO,age 36 - 50,Financial_Independent,1633.5
2018,U,2 yr Undergrad,2-CUNY CC,over age 50,Financial_Independent,785.0
2000,U,2 yr Undergrad,6-BUS. DEGREE,age 26 - 35,Financial_Independent,324.99
2012,U,2 yr Undergrad,7-BUS. NON-DEG,age 26 - 35,Financial_Independent,10605.5
2002,U,2 yr Undergrad,4-SUNY CC,age 26 - 35,Financial_Independent,68267.0
2016,U,4 yr Undergrad,5-INDEPENDENT,age 22 - 25,Financial_Independent,52428.5
2013,U,2 yr Undergrad,7-BUS. NON-DEG,age 26 - 35,Financial_Independent,975.5
2004,U,4 yr Undergrad,5-INDEPENDENT,over age 50,Financial_Independent,6283.5
2011,U,4 yr Undergrad,6-BUS. DEGREE,under age 22,Financial_Dependent,246903.87
2019,U,4 yr Undergrad,4-SUNY CC,under age 22,Financial_Dependent,3810.24
2005,U,4 yr Undergrad,5-INDEPENDENT,age 22 - 25,Financial_Dependent,20291.7
2007,U,4 yr Undergrad,1-CUNY SR,under age 22,Financial_Dependent,861646.5
2003,U,2 yr Undergrad,1-CUNY SR,age 36 - 50,Financial_Independent,21900.0
2008,U,4 yr Undergrad,6-BUS. DEGREE,age 26 - 35,Financial_Dependent,2845.51
2007,U,2 yr Undergrad,5-INDEPENDENT,age 36 - 50,Financial_Independent,2975.0
2019,U,2 yr Undergrad,6-BUS. DEGREE,age 36 - 50,Financial_Independent,256.77
2016,U,4 yr Undergrad,5-INDEPENDENT,age 22 - 25,Financial_Dependent,10500.0
2013,U,5 yr Undergrad,6-BUS. DEGREE,under age 22,Financial_Dependent,250.0
2011,U,4 yr Undergrad,3-SUNY SO,age 22 - 25,Financial_Dependent,13362.0
2003,U,2 yr Undergrad,4-SUNY CC,age 26 - 35,Financial_Independent,890.0
2010,U,2 yr Undergrad,4-SUNY CC,age 26 - 35,Financial_Independent,59096.5
2000,U,4 yr Undergrad,5-INDEPENDENT,age 22 - 25,Financial_Dependent,42965.16
2007,U,2 yr Undergrad,1-CUNY SR,age 26 - 35,Financial_Independent,12925.0
2003,U,5 yr Undergrad,1-CUNY SR,under age 22,Financial_Independent,9750.0
2003,U,2 yr Undergrad,8-OTHER,age 22 - 25,Financial_Independent,4929.99
2010,U,2 yr Undergrad,7-BUS. NON-DEG,under age 22,Financial_Dependent,4019.0
2015,U,4 yr Undergrad,1-CUNY SR,age 36 - 50,Financial_Independent,8344.0
2019,U,2 yr Undergrad,6-BUS. DEGREE,age 26 - 35,Financial_Dependent,2933.31
2013,U,4 yr Undergrad,3-SUNY SO,age 26 - 35,Financial_Independent,132111.25
2005,U,2 yr Undergrad,4-SUNY CC,age 22 - 25,Financial_Dependent,500.0
2009,U,4 yr Undergrad,3-SUNY SO,age 26 - 35,Financial_Dependent,2602.0
2014,U,4 yr Undergrad,1-CUNY SR,age 22 - 25,Financial_Dependent,8500.0
2015,U,2 yr Undergrad,7-BUS. NON-DEG,age 36 - 50,Financial_Independent,3886.62
2003,U,5 yr Undergrad,4-SUNY CC,under age 22,Financial_Dependent,6313.5
2019,U,5 yr Undergrad,3-SUNY SO,under age 22,Financial_Dependent,255.35
2011,U,4 yr Undergrad,1-CUNY SR,age 26 - 35,Financial_Independent,4370.0
2003,G,Grad,1-CUNY SR,under age 22,Financial_Independent,37.5
2007,U,2 yr Undergrad,2-CUNY CC,age 36 - 50,Financial_Independent,2250.0
2000,U,2 yr Undergrad,5-INDEPENDENT,age 36 - 50,Financial_Independent,6545.75
2011,U,5 yr Undergrad,3-SUNY SO,under age 22,Financial_Dependent,127366.4
2002,U,4 yr Undergrad,3-SUNY SO,under age 22,Financial_Dependent,222207.15
2001,G,Grad,1-CUNY SR,age 26 - 35,Financial_Independent,150.0
2015,U,4 yr Undergrad,3-SUNY SO,age 22 - 25,Financial_Independent,11722.5
2015,U,2 yr Undergrad,3-SUNY SO,age 22 - 25,Financial_Dependent,500.0
2015,U,4 yr Undergrad,3-SUNY SO,age 36 - 50,Financial_Independent,1000.0
2001,U,4 yr Undergrad,3-SUNY SO,under age 22,Financial_Dependent,4387.5
2003,U,2 yr Undergrad,1-CUNY SR,under age 22,Financial_Dependent,4625.0
2003,U,4 yr Undergrad,3-SUNY SO,age 36 - 50,Financial_Independent,34858.35
2011,U,2 yr Undergrad,3-SUNY SO,age 36 - 50,Financial_Independent,7389.0
2006,U,4 yr Undergrad,3-SUNY SO,age 26 - 35,Financial_Independent,11443.75
2003,U,5 yr Undergrad,3-SUNY SO,age 22 - 25,Financial_Dependent,697.5
2004,U,2 yr Undergrad,6-BUS. DEGREE,under age 22,Financial_Dependent,12541.77
2008,U,4 yr Undergrad,3-SUNY SO,under age 22,Financial_Dependent,24312.5
2009,U,4 yr Undergrad,1-CUNY SR,age 26 - 35,Financial_Independent,688.75
2016,U,2 yr Undergrad,8-OTHER,age 26 - 35,Financial_Independent,2234.0
2002,U,4 yr Undergrad,1-CUNY SR,age 26 - 35,Financial_Dependent,4797.5
2016,U,2 yr Undergrad,5-INDEPENDENT,age 26 - 35,Financial_Dependent,5098.5
2002,U,4 yr Undergrad,1-CUNY SR,over age 50,Financial_Independent,3200.0
2011,U,2 yr Undergrad,4-SUNY CC,under age 22,Financial_Dependent,184028.31
2003,U,4 yr Undergrad,5-INDEPENDENT,under age 22,Financial_Independent,22773.0
2005,U,5 yr Undergrad,3-SUNY SO,under age 22,Financial_Dependent,4121.0
2017,U,4 yr Undergrad,5-INDEPENDENT,over age 50,Financial_Independent,932.5
2002,U,4 yr Undergrad,5-INDEPENDENT,age 22 - 25,Financial_Independent,750.0
2008,U,4 yr Undergrad,6-BUS. DEGREE,age 22 - 25,Financial_Independent,5021.34
2006,U,4 yr Undergrad,5-INDEPENDENT,age 22 - 25,Financial_Dependent,272410.83
2014,U,4 yr Undergrad,1-CUNY SR,under age 22,Financial_Independent,383.0
2007,U,2 yr Undergrad,2-CUNY CC,age 26 - 35,Financial_Independent,250.0
2002,U,2 yr Undergrad,2-CUNY CC,age 22 - 25,Financial_Independent,750.0
2016,U,5 yr Undergrad,9-CHAPTER XXII,age 22 - 25,Financial_Independent,2925.0
2000,U,4 yr Undergrad,5-INDEPENDENT,under age 22,Financial_Dependent,125162.73
2012,U,2 yr Undergrad,5-INDEPENDENT,age 26 - 35,Financial_Independent,2783.0
2017,U,4 yr Undergrad,1-CUNY SR,age 36 - 50,Financial_Independent,6763.5
2006,U,2 yr Undergrad,4-SUNY CC,under age 22,Financial_Dependent,1409278.99
2011,U,2 yr Undergrad,5-INDEPENDENT,age 26 - 35,Financial_Dependent,250.0
2015,U,2 yr Undergrad,5-INDEPENDENT,age 26 - 35,Financial_Dependent,1187.5
2014,U,2 yr Undergrad,4-SUNY CC,under age 22,Financial_Dependent,302067.97
2002,U,2 yr Undergrad,6-BUS. DEGREE,age 22 - 25,Financial_Dependent,18975.08
2011,U,4 yr Undergrad,1-CUNY SR,age 22 - 25,Financial_Dependent,10281.0
2006,U,2 yr Undergrad,5-INDEPENDENT,age 22 - 25,Financial_Independent,5211.0
2014,U,2 yr Undergrad,5-INDEPENDENT,age 36 - 50,Financial_Independent,41170.0
2015,U,2 yr Undergrad,2-CUNY CC,age 22 - 25,Financial_Dependent,131183.75
2000,U,5 yr Undergrad,5-INDEPENDENT,under age 22,Financial_Dependent,198059.45
2004,U,2 yr Undergrad,6-BUS. DEGREE,age 36 - 50,Financial_Independent,666.68
2001,U,2 yr Undergrad,7-BUS. NON-DEG,age 26 - 35,Financial_Dependent,7335.0
2011,U,4 yr Undergrad,2-CUNY CC,age 36 - 50,Financial_Independent,1750.0
2002,U,2 yr Undergrad,3-SUNY SO,age 26 - 35,Financial_Independent,2034.75
2015,U,4 yr Undergrad,5-INDEPENDENT,age 22 - 25,Financial_Dependent,1111.0
2000,U,2 yr Undergrad,3-SUNY SO,age 26 - 35,Financial_Independent,4537.5
2002,U,2 yr Undergrad,6-BUS. DEGREE,under age 22,Financial_Independent,61541.73
2003,U,5 yr Undergrad,1-CUNY SR,age 26 - 35,Financial_Independent,1467.5
2004,U,4 yr Undergrad,5-INDEPENDENT,age 22 - 25,Financial_Independent,2032.75
2012,U,4 yr Undergrad,3-SUNY SO,under age 22,Financial_Dependent,1000.0
2007,U,4 yr Undergrad,3-SUNY SO,age 26 - 35,Financial_Independent,250.0
2010,U,4 yr Undergrad,3-SUNY SO,under age 22,Financial_Dependent,9220.0
2015,U,2 yr Undergrad,6-BUS. DEGREE,over age 50,Financial_Independent,6661.5
2008,U,4 yr Undergrad,3-SUNY SO,age 36 - 50,Financial_Independent,11170.75
2005,U,2 yr Undergrad,2-CUNY CC,age 36 - 50,Financial_Independent,165747.09
2001,U,2 yr Undergrad,3-SUNY SO,under age 22,Financial_Dependent,2329.5
2007,U,4 yr Undergrad,3-SUNY SO,age 22 - 25,Financial_Dependent,11220.0
2019,U,2 yr Undergrad,4-SUNY CC,age 22 - 25,Financial_Independent,10512.22
2009,U,2 yr Undergrad,4-SUNY CC,age 22 - 25,Financial_Dependent,7125.0
2007,U,2 yr Undergrad,2-CUNY CC,age 26 - 35,Financial_Independent,4150.0
2002,U,4 yr Undergrad,5-INDEPENDENT,age 22 - 25,Financial_Dependent,45131.25
2002,U,2 yr Undergrad,7-BUS. NON-DEG,age 36 - 50,Financial_Independent,3266.0
2001,U,4 yr Undergrad,4-SUNY CC,under age 22,Financial_Dependent,275.0
2002,U,2 yr Undergrad,5-INDEPENDENT,under age 22,Financial_Dependent,314.5
2013,U,4 yr Undergrad,6-BUS. DEGREE,age 22 - 25,Financial_Independent,2554.33
2017,U,2 yr Undergrad,1-CUNY SR,age 22 - 25,Financial_Independent,1201.31
2010,U,2 yr Undergrad,2-CUNY CC,over age 50,Financial_Independent,4413.0
2007,U,4 yr Undergrad,3-SUNY SO,age 22 - 25,Financial_Independent,2012.5
2007,U,4 yr Undergrad,1-CUNY SR,age 26 - 35,Financial_Independent,2375.0
2010,U,4 yr Undergrad,1-CUNY SR,over age 50,Financial_Independent,3938.0
2013,U,2 yr Undergrad,5-INDEPENDENT,age 36 - 50,Financial_Independent,41096.59
2002,U,2 yr Undergrad,1-CUNY SR,age 36 - 50,Financial_Independent,500.0
2016,U,2 yr Undergrad,4-SUNY CC,age 36 - 50,Financial_Independent,10811.0
2018,U,4 yr Undergrad,1-CUNY SR,age 22 - 25,Financial_Independent,45531.25
2017,U,2 yr Undergrad,4-SUNY CC,age 22 - 25,Financial_Independent,9329.5
2000,U,5 yr Undergrad,3-SUNY SO,age 26 - 35,Financial_Independent,4657.5
