Academic Year,Level,TAP Level of Study,TAP Sector Group,Recipient Age Group,TAP Financial Status,TAP Recipient Dollars
2000,U,2 yr Undergrad,5-INDEPENDENT,age 36 - 50,Financial_Independent,2064.0
2001,U,4 yr Undergrad,4-SUNY CC,under age 22,Financial_Dependent,2715.5
2008,G,Grad,1-CUNY SR,age 36 - 50,Financial_Independent,37.5
2012,U,5 yr Undergrad,5-INDEPENDENT,age 22 - 25,Financial_Dependent,8313.5
2007,U,4 yr Undergrad,3-SUNY SO,age 36 - 50,Financial_Independent,1417.5
2003,U,2 yr Undergrad,4-SUNY CC,age 26 - 35,Financial_Independent,1625.0
2000,U,4 yr Undergrad,1-CUNY SR,age 26 - 35,Financial_Independent,22347.56
2003,U,2 yr Undergrad,5-INDEPENDENT,under age 22,Financial_Dependent,2625.0
2011,U,4 yr Undergrad,6-BUS. DEGREE,age 26 - 35,Financial_Dependent,404.5
2000,U,5 yr Undergrad,1-CUNY SR,age 26 - 35,Financial_Independent,258.5
2011,U,4 yr Undergrad,5-INDEPENDENT,age 26 - 35,Financial_Independent,2269.0
2013,U,2 yr Undergrad,4-SUNY CC,over age 50,Financial_Independent,15025.0
2012,U,2 yr Undergrad,2-CUNY CC,age 36 - 50,Financial_Independent,3025.0
2004,U,5 yr Undergrad,3-SUNY SO,age 22 - 25,Financial_Dependent,1064.5
2009,U,2 yr Undergrad,3-SUNY SO,over age 50,Financial_Independent,9930.0
2014,U,4 yr Undergrad,1-CUNY SR,over age 50,Financial_Independent,17605.0
2009,U,4 yr Undergrad,3-SUNY SO,over age 50,Financial_Independent,500.0
2015,U,4 yr Undergrad,4-SUNY CC,age 26 - 35,Financial_Dependent,816.25
2001,U,4 yr Undergrad,5-INDEPENDENT,age 22 - 25,Financial_Dependent,55446.17
2007,U,4 yr Undergrad,6-BUS. DEGREE,age 22 - 25,Financial_Independent,52872.33
2004,U,2 yr Undergrad,5-INDEPENDENT,age 26 - 35,Financial_Independent,1562.0
2016,U,2 yr Undergrad,2-CUNY CC,age 36 - 50,Financial_Independent,1329.0
2002,U,4 yr Undergrad,1-CUNY SR,age 22 - 25,Financial_Dependent,57557.99
2016,U,2 yr Undergrad,4-SUNY CC,age 36 - 50,Financial_Independent,1357.0
2015,U,2 yr Undergrad,6-BUS. DEGREE,age 36 - 50,Financial_Independent,500.0
2012,U,4 yr Undergrad,3-SUNY SO,age 36 - 50,Financial_Independent,9721.0
2005,U,2 yr Undergrad,5-INDEPENDENT,age 22 - 25,Financial_Independent,17357.5
2005,U,4 yr Undergrad,5-INDEPENDENT,age 22 - 25,Financial_Dependent,1500.0
2010,U,4 yr Undergrad,1-CUNY SR,age 36 - 50,Financial_Independent,48162.0
2000,U,5 yr Undergrad,5-INDEPENDENT,under age 22,Financial_Dependent,850.0
2005,U,5 yr Undergrad,1-CUNY SR,under age 22,Financial_Dependent,1546.0
2003,U,2 yr Undergrad,5-INDEPENDENT,age 36 - 50,Financial_Independent,7450.0
2018,U,4 yr Undergrad,9-CHAPTER XXII,age 22 - 25,Financial_Dependent,4830.0
2003,U,2 yr Undergrad,6-BUS. DEGREE,age 26 - 35,Financial_Independent,6943.0
2016,U,4 yr Undergrad,1-CUNY SR,age 22 - 25,Financial_Independent,1076.5
2001,U,2 yr Undergrad,5-INDEPENDENT,age 22 - 25,Financial_Dependent,425.0
2006,U,2 yr Undergrad,5-INDEPENDENT,age 36 - 50,Financial_Independent,7218.75
2002,U,2 yr Undergrad,1-CUNY SR,age 26 - 35,Financial_Independent,720.0
2008,U,4 yr Undergrad,5-INDEPENDENT,under age 22,Financial_Independent,821.0
2013,U,4 yr Undergrad,1-CUNY SR,age 26 - 35,Financial_Independent,3743.5
2009,U,4 yr Undergrad,6-BUS. DEGREE,age 26 - 35,Financial_Dependent,750.0
2011,U,2 yr Undergrad,2-CUNY CC,over age 50,Financial_Independent,19662.5
2004,U,2 yr Undergrad,2-CUNY CC,age 22 - 25,Financial_Independent,26848.37
2007,U,4 yr Undergrad,5-INDEPENDENT,age 36 - 50,Financial_Independent,16634.8
2001,U,2 yr Undergrad,4-SUNY CC,age 26 - 35,Financial_Dependent,275.0
2002,U,4 yr Undergrad,6-BUS. DEGREE,age 22 - 25,Financial_Dependent,666.68
2018,U,5 yr Undergrad,4-SUNY CC,age 26 - 35,Financial_Dependent,7597.5
2007,U,2 yr Undergrad,1-CUNY SR,age 26 - 35,Financial_Independent,4658.25
2005,U,2 yr Undergrad,2-CUNY CC,age 22 - 25,Financial_Independent,1110708.58
2016,U,5 yr Undergrad,3-SUNY SO,under age 22,Financial_Dependent,32445.5
2011,U,2 yr Undergrad,4-SUNY CC,age 36 - 50,Financial_Independent,8512.0
2004,U,4 yr Undergrad,5-INDEPENDENT,age 26 - 35,Financial_Independent,3299.0
2002,U,4 yr Undergrad,5-INDEPENDENT,under age 22,Financial_Dependent,4776.0
2009,U,2 yr Undergrad,5-INDEPENDENT,age 36 - 50,Financial_Independent,4505.13
2016,U,2 yr Undergrad,6-BUS. DEGREE,age 36 - 50,Financial_Independent,1666.68
2014,U,4 yr Undergrad,6-BUS. DEGREE,age 26 - 35,Financial_Independent,11173.34
2005,U,2 yr Undergrad,5-INDEPENDENT,age 22 - 25,Financial_Independent,63575.0
2000,U,4 yr Undergrad,1-CUNY SR,age 26 - 35,Financial_Dependent,9239.5
2006,U,4 yr Undergrad,3-SUNY SO,under age 22,Financial_Dependent,500.0
2015,U,2 yr Undergrad,3-SUNY SO,age 26 - 35,Financial_Independent,22119.5
2006,U,2 yr Undergrad,6-BUS. DEGREE,age 26 - 35,Financial_Dependent,5296.66
2004,U,4 yr Undergrad,5-INDEPENDENT,age 36 - 50,Financial_Independent,99605.09
2002,G,Grad,1-CUNY SR,age 36 - 50,Financial_Independent,7425.0
2011,U,4 yr Undergrad,5-INDEPENDENT,age 26 - 35,Financial_Dependent,12885.89
2014,U,4 yr Undergrad,5-INDEPENDENT,age 26 - 35,Financial_Independent,26361.0
2011,U,2 yr Undergrad,2-CUNY CC,age 22 - 25,Financial_Independent,250.0
2000,U,2 yr Undergrad,5-INDEPENDENT,age 22 - 25,Financial_Dependent,10125.0
2001,U,4 yr Undergrad,3-SUNY SO,under age 22,Financial_Dependent,989670.6
2007,U,4 yr Undergrad,5-INDEPENDENT,under age 22,Financial_Dependent,16839.0
2005,U,4 yr Undergrad,4-SUNY CC,under age 22,Financial_Dependent,4500.0
2007,U,2 yr Undergrad,1-CUNY SR,over age 50,Financial_Independent,2247.0
2000,U,2 yr Undergrad,3-SUNY SO,under age 22,Financial_Dependent,487.5
2019,U,4 yr Undergrad,6-BUS. DEGREE,age 22 - 25,Financial_Dependent,14187.43
2011,U,4 yr Undergrad,3-SUNY SO,over age 50,Financial_Independent,3906.0
2014,U,2 yr Undergrad,3-SUNY SO,age 26 - 35,Financial_Independent,5476.5
2010,U,2 yr Undergrad,5-INDEPENDENT,under age 22,Financial_Dependent,128744.25
2016,U,4 yr Undergrad,1-CUNY SR,over age 50,Financial_Independent,165757.75
2019,U,2 yr Undergrad,4-SUNY CC,under age 22,Financial_Dependent,1094627.01
2007,U,2 yr Undergrad,4-SUNY CC,age 26 - 35,Financial_Dependent,1000.0
2011,U,2 yr Undergrad,7-BUS. NON-DEG,age 22 - 25,Financial_Independent,3199.95
2003,U,4 yr Undergrad,3-SUNY SO,age 22 - 25,Financial_Independent,750.0
2011,U,4 yr Undergrad,4-SUNY CC,age 22 - 25,Financial_Dependent,609.5
2000,U,4 yr Undergrad,5-INDEPENDENT,age 22 - 25,Financial_Dependent,4062.5
2017,U,2 yr Undergrad,2-CUNY CC,age 22 - 25,Financial_Dependent,70525.5
2010,U,4 yr Undergrad,3-SUNY SO,age 22 - 25,Financial_Dependent,20055.0
2007,U,4 yr Undergrad,1-CUNY SR,age 22 - 25,Financial_Dependent,363156.5
2018,U,4 yr Undergrad,3-SUNY SO,age 36 - 50,Financial_Independent,750.0
2002,U,5 yr Undergrad,1-CUNY SR,age 22 - 25,Financial_Independent,3552.0
2006,U,4 yr Undergrad,6-BUS. DEGREE,age 22 - 25,Financial_Independent,1492.5
2003,U,5 yr Undergrad,1-CUNY SR,age 22 - 25,Financial_Independent,9183.5
2006,U,2 yr Undergrad,1-CUNY SR,age 36 - 50,Financial_Independent,6235.0
2018,U,2 yr Undergrad,4-SUNY CC,age 22 - 25,Financial_Dependent,5000.0
2019,U,2 yr Undergrad,4-SUNY CC,over age 50,Financial_Independent,1291.42
2015,U,2 yr Undergrad,3-SUNY SO,age 36 - 50,Financial_Independent,500.0
2002,U,4 yr Undergrad,3-SUNY SO,under age 22,Financial_Dependent,220362.5
2016,U,4 yr Undergrad,3-SUNY SO,age 22 - 25,Financial_Dependent,62189.25
2014,U,2 yr Undergrad,6-BUS. DEGREE,age 22 - 25,Financial_Dependent,5421.0
2013,U,4 yr Undergrad,3-SUNY SO,age 22 - 25,Financial_Dependent,6060.0
2004,U,2 yr Undergrad,2-CUNY CC,over age 50,Financial_Independent,3218.52
2004,U,2 yr Undergrad,3-SUNY SO,age 26 - 35,Financial_Independent,14006.14
2007,G,Grad,3-SUNY SO,under age 22,Financial_Dependent,637.5
2019,U,2 yr Undergrad,6-BUS. DEGREE,age 36 - 50,Financial_Independent,1505.68
2016,U,4 yr Undergrad,6-BUS. DEGREE,age 26 - 35,Financial_Independent,3680.67
2002,U,2 yr Undergrad,6-BUS. DEGREE,under age 22,Financial_Dependent,250.0
2010,U,4 yr Undergrad,3-SUNY SO,age 26 - 35,Financial_Independent,2838.0
2003,U,2 yr Undergrad,2-CUNY CC,age 22 - 25,Financial_Independent,1651.5
2017,U,4 yr Undergrad,1-CUNY SR,over age 50,Financial_Independent,6499.5
2019,U,2 yr Undergrad,1-CUNY SR,age 22 - 25,Financial_Dependent,5362.59
2003,U,4 yr Undergrad,3-SUNY SO,age 22 - 25,Financial_Dependent,11250.0
2001,U,2 yr Undergrad,1-CUNY SR,age 26 - 35,Financial_Independent,339.5
2012,U,2 yr Undergrad,1-CUNY SR,age 26 - 35,Financial_Independent,4686.0
2016,U,2 yr Undergrad,1-CUNY SR,age 26 - 35,Financial_Independent,2389.0
2001,U,4 yr Undergrad,4-SUNY CC,under age 22,Financial_Dependent,3725.0
2011,U,4 yr Undergrad,6-BUS. DEGREE,age 26 - 35,Financial_Dependent,2648.5
2002,U,4 yr Undergrad,1-CUNY SR,age 22 - 25,Financial_Independent,1000.0
2016,U,4 yr Undergrad,3-SUNY SO,under age 22,Financial_Dependent,220154.68
2014,U,4 yr Undergrad,3-SUNY SO,age 22 - 25,Financial_Independent,7512.5
2015,U,4 yr Undergrad,9-CHAPTER XXII,age 22 - 25,Financial_Independent,6182.5
2015,U,4 yr Undergrad,1-CUNY SR,age 26 - 35,Financial_Dependent,500.0
2006,U,2 yr Undergrad,4-SUNY CC,age 22 - 25,Financial_Dependent,87663.5
2012,U,2 yr Undergrad,4-SUNY CC,age 26 - 35,Financial_Independent,9453.5
2008,U,4 yr Undergrad,6-BUS. DEGREE,age 36 - 50,Financial_Independent,460.01
2015,U,4 yr Undergrad,6-BUS. DEGREE,under age 22,Financial_Independent,2991.66
2009,U,2 yr Undergrad,2-CUNY CC,age 26 - 35,Financial_Independent,250.0
2003,U,2 yr Undergrad,6-BUS. DEGREE,over age 50,Financial_Independent,3785.92
2012,U,2 yr Undergrad,7-BUS. NON-DEG,under age 22,Financial_Dependent,6837.0
2003,U,2 yr Undergrad,3-SUNY SO,age 22 - 25,Financial_Dependent,2566.0
2006,U,2 yr Undergrad,3-SUNY SO,age 22 - 25,Financial_Dependent,12141.5
2003,U,2 yr Undergrad,1-CUNY SR,age 22 - 25,Financial_Independent,4568.0
2012,U,4 yr Undergrad,3-SUNY SO,age 36 - 50,Financial_Independent,500.0
2007,U,2 yr Undergrad,6-BUS. DEGREE,age 22 - 25,Financial_Independent,114505.03
2012,U,4 yr Undergrad,5-INDEPENDENT,over age 50,Financial_Independent,1462.5
2001,U,2 yr Undergrad,4-SUNY CC,age 26 - 35,Financial_Independent,42825.75
2003,U,2 yr Undergrad,4-SUNY CC,age 22 - 25,Financial_Dependent,250.0
2001,U,4 yr Undergrad,4-SUNY CC,age 26 - 35,Financial_Independent,212.5
2000,U,2 yr Undergrad,6-BUS. DEGREE,age 36 - 50,Financial_Independent,2574.0
2012,U,2 yr Undergrad,2-CUNY CC,under age 22,Financial_Independent,2938.0
2017,U,2 yr Undergrad,4-SUNY CC,age 26 - 35,Financial_Independent,2195.25
2008,U,4 yr Undergrad,3-SUNY SO,age 26 - 35,Financial_Dependent,250.0
2007,U,5 yr Undergrad,1-CUNY SR,age 22 - 25,Financial_Independent,11700.0
2010,U,4 yr Undergrad,1-CUNY SR,age 26 - 35,Financial_Independent,3425.12
2015,U,2 yr Undergrad,2-CUNY CC,age 22 - 25,Financial_Independent,1476.5
2011,U,2 yr Undergrad,5-INDEPENDENT,under age 22,Financial_Dependent,4520.84
2000,U,4 yr Undergrad,3-SUNY SO,age 26 - 35,Financial_Independent,36803.67
2008,U,2 yr Undergrad,2-CUNY CC,age 26 - 35,Financial_Independent,769.0
2005,G,Grad,1-CUNY SR,over age 50,Financial_Independent,550.0
2007,U,4 yr Undergrad,1-CUNY SR,age 22 - 25,Financial_Dependent,302449.25
2015,U,4 yr Undergrad,3-SUNY SO,age 22 - 25,Financial_Independent,4154.0
2016,U,4 yr Undergrad,5-INDEPENDENT,age 36 - 50,Financial_Independent,16243.1
2001,U,2 yr Undergrad,6-BUS. DEGREE,under age 22,Financial_Independent,212.5
2000,U,2 yr Undergrad,5-INDEPENDENT,age 26 - 35,Financial_Independent,5800.0
2003,U,2 yr Undergrad,2-CUNY CC,age 22 - 25,Financial_Dependent,88393.68
2016,U,4 yr Undergrad,3-SUNY SO,under age 22,Financial_Dependent,3651269.68
2001,U,5 yr Undergrad,3-SUNY SO,under age 22,Financial_Dependent,1758.0
2010,U,4 yr Undergrad,3-SUNY SO,age 26 - 35,Financial_Dependent,413.0
2005,U,4 yr Undergrad,5-INDEPENDENT,under age 22,Financial_Dependent,1250.0
2006,U,2 yr Undergrad,1-CUNY SR,age 36 - 50,Financial_Independent,6404.5
2005,U,4 yr Undergrad,5-INDEPENDENT,age 26 - 35,Financial_Independent,3257483.33
2013,U,4 yr Undergrad,1-CUNY SR,age 26 - 35,Financial_Dependent,1500.0
2009,U,2 yr Undergrad,4-SUNY CC,age 26 - 35,Financial_Dependent,750.0
2001,U,5 yr Undergrad,5-INDEPENDENT,age 26 - 35,Financial_Independent,4376.25
2003,U,4 yr Undergrad,5-INDEPENDENT,age 36 - 50,Financial_Independent,23932.5
2014,U,2 yr Undergrad,3-SUNY SO,under age 22,Financial_Dependent,500.0
2010,U,4 yr Undergrad,1-CUNY SR,over age 50,Financial_Independent,2275.0
2002,U,5 yr Undergrad,4-SUNY CC,age 26 - 35,Financial_Independent,8330.0
2000,U,2 yr Undergrad,2-CUNY CC,under age 22,Financial_Dependent,3612.5
2011,U,2 yr Undergrad,8-OTHER,under age 22,Financial_Dependent,8950.0
2004,U,2 yr Undergrad,3-SUNY SO,age 22 - 25,Financial_Dependent,250.0
2014,U,4 yr Undergrad,1-CUNY SR,age 26 - 35,Financial_Independent,500.0
2000,U,4 yr Undergrad,1-CUNY SR,age 26 - 35,Financial_Independent,1872.75
2002,U,2 yr Undergrad,6-BUS. DEGREE,age 36 - 50,Financial_Independent,6240.33
2003,U,2 yr Undergrad,4-SUNY CC,age 36 - 50,Financial_Independent,2771.5
2014,U,2 yr Undergrad,2-CUNY CC,age 26 - 35,Financial_Independent,1750.0
2013,U,4 yr Undergrad,6-BUS. DEGREE,over age 50,Financial_Independent,7844.32
2008,U,2 yr Undergrad,5-INDEPENDENT,age 36 - 50,Financial_Independent,4025.0
2018,U,2 yr Undergrad,2-CUNY CC,age 36 - 50,Financial_Independent,24551.0
2007,U,2 yr Undergrad,5-INDEPENDENT,age 26 - 35,Financial_Independent,3709.0
2002,U,2 yr Undergrad,2-CUNY CC,age 26 - 35,Financial_Dependent,2143.0
2016,U,4 yr Undergrad,3-SUNY SO,age 22 - 25,Financial_Independent,1483.0
2008,U,4 yr Undergrad,1-CUNY SR,over age 50,Financial_Independent,958.0
2011,U,4 yr Undergrad,9-CHAPTER XXII,under age 22,Financial_Dependent,250.0
2006,U,4 yr Undergrad,1-CUNY SR,age 26 - 35,Financial_Dependent,250.0
2005,U,4 yr Undergrad,6-BUS. DEGREE,age 22 - 25,Financial_Dependent,3727.0
2016,U,2 yr Undergrad,2-CUNY CC,over age 50,Financial_Independent,693.5
2001,U,2 yr Undergrad,4-SUNY CC,age 36 - 50,Financial_Independent,905512.62
2014,U,2 yr Undergrad,8-OTHER,age 22 - 25,Financial_Dependent,500.0
2003,U,4 yr Undergrad,3-SUNY SO,age 22 - 25,Financial_Dependent,33677.5
2013,U,5 yr Undergrad,5-INDEPENDENT,age 26 - 35,Financial_Independent,12250.0
2003,U,4 yr Undergrad,4-SUNY CC,under age 22,Financial_Dependent,2000.0
2007,U,4 yr Undergrad,5-INDEPENDENT,age 22 - 25,Financial_Independent,88652.39
2005,U,4 yr Undergrad,1-CUNY SR,age 22 - 25,Financial_Independent,18557.88
2013,U,4 yr Undergrad,3-SUNY SO,age 22 - 25,Financial_Dependent,9750.0
2019,U,4 yr Undergrad,6-BUS. DEGREE,age 22 - 25,Financial_Independent,97009.29
2016,U,4 yr Undergrad,9-CHAPTER XXII,under age 22,Financial_Dependent,12247482.0
2017,U,4 yr Undergrad,6-BUS. DEGREE,age 26 - 35,Financial_Dependent,7560.0
2011,U,2 yr Undergrad,4-SUNY CC,age 36 - 50,Financial_Independent,77042.65
2007,U,4 yr Undergrad,1-CUNY SR,age 26 - 35,Financial_Independent,47950.75
2005,U,4 yr Undergrad,5-INDEPENDENT,age 36 - 50,Financial_Independent,2578.0
2018,U,4 yr Undergrad,9-CHAPTER XXII,under age 22,Financial_Dependent,24864.0
2012,U,2 yr Undergrad,6-BUS. DEGREE,age 26 - 35,Financial_Dependent,39700.0
2003,U,4 yr Undergrad,5-INDEPENDENT,age 22 - 25,Financial_Dependent,76421.35
2006,U,4 yr Undergrad,5-INDEPENDENT,age 22 - 25,Financial_Independent,25733.5
2007,U,2 yr Undergrad,3-SUNY SO,age 22 - 25,Financial_Independent,8029.0
2018,U,2 yr Undergrad,5-INDEPENDENT,age 36 - 50,Financial_Independent,1200.0
2001,U,2 yr Undergrad,6-BUS. DEGREE,under age 22,Financial_Dependent,283.34
2017,U,2 yr Undergrad,5-INDEPENDENT,age 22 - 25,Financial_Independent,2329.0
2003,U,4 yr Undergrad,1-CUNY SR,age 22 - 25,Financial_Independent,1250.0
2005,U,2 yr Undergrad,6-BUS. DEGREE,age 26 - 35,Financial_Independent,30285.51
2014,U,4 yr Undergrad,3-SUNY SO,age 26 - 35,Financial_Dependent,25400.0
2011,U,5 yr Undergrad,1-CUNY SR,age 22 - 25,Financial_Dependent,619.5
2012,U,4 yr Undergrad,5-INDEPENDENT,under age 22,Financial_Dependent,1438083.38
2006,U,2 yr Undergrad,5-INDEPENDENT,age 26 - 35,Financial_Independent,3608.5
2015,U,2 yr Undergrad,2-CUNY CC,age 36 - 50,Financial_Independent,512.0
2009,U,2 yr Undergrad,6-BUS. DEGREE,age 22 - 25,Financial_Dependent,314416.67
2014,U,2 yr Undergrad,2-CUNY CC,over age 50,Financial_Independent,2173.0
2000,U,4 yr Undergrad,6-BUS. DEGREE,age 22 - 25,Financial_Independent,6330.0
2004,U,5 yr Undergrad,3-SUNY SO,age 22 - 25,Financial_Dependent,504407.4
2011,U,2 yr Undergrad,6-BUS. DEGREE,age 36 - 50,Financial_Independent,1512.5
2010,U,2 yr Undergrad,3-SUNY SO,age 22 - 25,Financial_Dependent,1314.0
2019,U,2 yr Undergrad,3-SUNY SO,age 36 - 50,Financial_Independent,2637.76
2015,U,4 yr Undergrad,4-SUNY CC,under age 22,Financial_Dependent,1187.5
2004,U,2 yr Undergrad,6-BUS. DEGREE,age 36 - 50,Financial_Independent,134273.92
2010,U,2 yr Undergrad,3-SUNY SO,age 26 - 35,Financial_Independent,8446.5
2012,U,4 yr Undergrad,9-CHAPTER XXII,age 22 - 25,Financial_Dependent,2007.5
2010,U,4 yr Undergrad,3-SUNY SO,age 22 - 25,Financial_Independent,30517.75
2004,G,Grad,6-BUS. DEGREE,over age 50,Financial_Independent,216.0
2007,U,2 yr Undergrad,4-SUNY CC,age 22 - 25,Financial_Independent,1000.0
2015,U,4 yr Undergrad,1-CUNY SR,age 22 - 25,Financial_Independent,170927.5
2019,U,4 yr Undergrad,3-SUNY SO,age 26 - 35,Financial_Independent,3296.05
2014,U,4 yr Undergrad,3-SUNY SO,age 22 - 25,Financial_Dependent,15938.13
2003,U,2 yr Undergrad,8-OTHER,age 36 - 50,Financial_Independent,333.34
2005,U,4 yr Undergrad,1-CUNY SR,age 22 - 25,Financial_Dependent,145.85
2006,U,2 yr Undergrad,5-INDEPENDENT,age 26 - 35,Financial_Independent,36001.0
2002,U,2 yr Undergrad,1-CUNY SR,under age 22,Financial_Dependent,3093.9
2002,U,2 yr Undergrad,6-BUS. DEGREE,age 22 - 25,Financial_Dependent,14620.33
2001,U,2 yr Undergrad,4-SUNY CC,age 26 - 35,Financial_Dependent,212.5
2019,U,2 yr Undergrad,5-INDEPENDENT,age 36 - 50,Financial_Independent,9100.53
2005,U,4 yr Undergrad,3-SUNY SO,age 36 - 50,Financial_Independent,750.0
2003,U,4 yr Undergrad,1-CUNY SR,age 36 - 50,Financial_Independent,500.0
2011,U,2 yr Undergrad,2-CUNY CC,over age 50,Financial_Independent,250.0
2018,U,4 yr Undergrad,3-SUNY SO,age 26 - 35,Financial_Dependent,1250.0
2001,U,2 yr Undergrad,2-CUNY CC,age 26 - 35,Financial_Independent,6100.0
2015,U,4 yr Undergrad,3-SUNY SO,under age 22,Financial_Dependent,4750.0
2011,U,2 yr Undergrad,4-SUNY CC,age 26 - 35,Financial_Independent,276974.5
2009,U,4 yr Undergrad,3-SUNY SO,over age 50,Financial_Independent,8610.4
2005,U,4 yr Undergrad,3-SUNY SO,under age 22,Financial_Dependent,5750.0
2003,U,4 yr Undergrad,3-SUNY SO,under age 22,Financial_Independent,15162.5
2001,U,4 yr Undergrad,3-SUNY SO,under age 22,Financial_Independent,10537.5
2006,U,2 yr Undergrad,3-SUNY SO,age 26 - 35,Financial_Independent,500.0
2018,U,4 yr Undergrad,6-BUS. DEGREE,under age 22,Financial_Dependent,143031.33
2014,U,4 yr Undergrad,1-CUNY SR,under age 22,Financial_Independent,7462.5
2000,U,2 yr Undergrad,2-CUNY CC,age 26 - 35,Financial_Dependent,425.0
2019,U,4 yr Undergrad,1-CUNY SR,age 22 - 25,Financial_Independent,260.95
2016,U,2 yr Undergrad,5-INDEPENDENT,age 22 - 25,Financial_Dependent,1000.01
2001,U,4 yr Undergrad,5-INDEPENDENT,age 26 - 35,Financial_Independent,183622.85
2017,U,2 yr Undergrad,2-CUNY CC,age 26 - 35,Financial_Dependent,750.0
2002,U,2 yr Undergrad,5-INDEPENDENT,under age 22,Financial_Independent,9900.0
2016,U,2 yr Undergrad,4-SUNY CC,age 26 - 35,Financial_Dependent,43433.0
2019,U,2 yr Undergrad,2-CUNY CC,age 26 - 35,Financial_Independent,13219.87
2000,U,4 yr Undergrad,1-CUNY SR,age 22 - 25,Financial_Dependent,2337.5
2001,U,4 yr Undergrad,5-INDEPENDENT,age 36 - 50,Financial_Independent,17101.0
2014,U,4 yr Undergrad,5-INDEPENDENT,over age 50,Financial_Independent,250.0
2011,U,2 yr Undergrad,6-BUS. DEGREE,age 22 - 25,Financial_Independent,2960.5
2005,U,4 yr Undergrad,3-SUNY SO,age 22 - 25,Financial_Independent,1500.0
2001,U,4 yr Undergrad,5-INDEPENDENT,age 22 - 25,Financial_Dependent,128893.65
2012,U,4 yr Undergrad,3-SUNY SO,age 26 - 35,Financial_Independent,104698.5
2006,U,2 yr Undergrad,2-CUNY CC,age 26 - 35,Financial_Independent,250.0
2007,U,4 yr Undergrad,3-SUNY SO,age 22 - 25,Financial_Dependent,218380.4
2010,U,2 yr Undergrad,1-CUNY SR,age 22 - 25,Financial_Independent,11962.0
2001,U,4 yr Undergrad,5-INDEPENDENT,age 26 - 35,Financial_Dependent,1371.0
2015,U,2 yr Undergrad,3-SUNY SO,under age 22,Financial_Dependent,750.0
2013,U,2 yr Undergrad,4-SUNY CC,age 36 - 50,Financial_Independent,500.0
2002,U,2 yr Undergrad,5-INDEPENDENT,age 26 - 35,Financial_Independent,6686.0
2007,U,2 yr Undergrad,5-INDEPENDENT,over age 50,Financial_Independent,5784.08
2004,U,4 yr Undergrad,5-INDEPENDENT,under age 22,Financial_Dependent,4156723.53
2002,U,2 yr Undergrad,4-SUNY CC,age 26 - 35,Financial_Independent,137331.87
2001,U,4 yr Undergrad,5-INDEPENDENT,age 36 - 50,Financial_Independent,80354.5
2018,U,5 yr Undergrad,1-CUNY SR,age 22 - 25,Financial_Dependent,250.0
2006,U,4 yr Undergrad,3-SUNY SO,under age 22,Financial_Dependent,97329.0
2014,U,2 yr Undergrad,2-CUNY CC,age 22 - 25,Financial_Independent,250.0
2017,U,4 yr Undergrad,3-SUNY SO,age 22 - 25,Financial_Dependent,137216.0
2014,U,4 yr Undergrad,4-SUNY CC,under age 22,Financial_Independent,11800.0
2012,U,4 yr Undergrad,1-CUNY SR,age 36 - 50,Financial_Independent,68225.0
2002,U,2 yr Undergrad,5-INDEPENDENT,under age 22,Financial_Independent,137362.5
2008,U,2 yr Undergrad,2-CUNY CC,age 26 - 35,Financial_Dependent,4703.5
2002,U,5 yr Undergrad,1-CUNY SR,under age 22,Financial_Dependent,13950.0
2016,U,2 yr Undergrad,8-OTHER,under age 22,Financial_Dependent,1235.0
2007,G,Grad,5-INDEPENDENT,age 36 - 50,Financial_Independent,2642.17
2007,U,2 yr Undergrad,6-BUS. DEGREE,age 26 - 35,Financial_Dependent,250.0
2000,U,2 yr Undergrad,5-INDEPENDENT,age 36 - 50,Financial_Independent,7812.0
2019,U,4 yr Undergrad,3-SUNY SO,under age 22,Financial_Dependent,17746.78
2004,U,2 yr Undergrad,2-CUNY CC,age 26 - 35,Financial_Independent,62817.54
2010,U,2 yr Undergrad,5-INDEPENDENT,age 36 - 50,Financial_Independent,2619.28
2009,U,4 yr Undergrad,3-SUNY SO,age 26 - 35,Financial_Independent,21489.5
2002,U,4 yr Undergrad,3-SUNY SO,age 36 - 50,Financial_Independent,28537.5
2008,U,4 yr Undergrad,3-SUNY SO,under age 22,Financial_Dependent,60168.5
2002,U,2 yr Undergrad,7-BUS. NON-DEG,over age 50,Financial_Independent,18800.0
2011,U,2 yr Undergrad,6-BUS. DEGREE,age 26 - 35,Financial_Independent,462535.4
2001,U,4 yr Undergrad,3-SUNY SO,age 26 - 35,Financial_Independent,16388.7
2006,U,2 yr Undergrad,4-SUNY CC,age 22 - 25,Financial_Independent,500.0
2010,U,2 yr Undergrad,5-INDEPENDENT,age 22 - 25,Financial_Independent,12708.5
2016,U,2 yr Undergrad,5-INDEPENDENT,age 22 - 25,Financial_Dependent,756.0
2001,G,Grad,3-SUNY SO,age 22 - 25,Financial_Independent,9690.25
2014,U,5 yr Undergrad,5-INDEPENDENT,age 26 - 35,Financial_Independent,5065.0
2001,U,5 yr Undergrad,3-SUNY SO,age 22 - 25,Financial_Independent,1006.5
2011,U,4 yr Undergrad,1-CUNY SR,age 36 - 50,Financial_Independent,1588.0
2013,U,4 yr Undergrad,3-SUNY SO,under age 22,Financial_Dependent,27155706.5
2002,U,2 yr Undergrad,8-OTHER,under age 22,Financial_Dependent,4472.33
