Year,Quarter,LocationDesc,HealthTopic,PolicyTopic,Setting,Title,PolicyTypeID,PolicyTopicID
2007,1,California,Obesity,Appropriations,School/After School,Teachers: Physical Education Professional,LEG,002APP
2011,1,Texas,Nutrition,School Nutrition,School/After School,Sweetened Beverages Tax,LEG,043SNU
2009,1,Mississippi,Nutrition,Incentives,Community,Tobacco and Sales Tax,LEG,029INC
2009,1,New Mexico,Nutrition,Media Campaigns,Community,Nutrition Council,LEG,031MDC
2011,1,Connecticut,Obesity,Food Restrictions,Restaurant/Retail,Agricultural Development,LEG,020FOR
2011,1,New York,Nutrition,Farmers Markets,Restaurant/Retail,Processing of Homemade Baked Goods,LEG,016FAM
2011,1,Oklahoma,Nutrition,Appropriations,Restaurant/Retail,Revenue And Taxation,LEG,002APP
2011,1,Texas,Physical Activity,Pedestrians/Walking,Community,Creation of North Fort Bend County Improvement District,LEG,052PED
2011,1,California,Nutrition,Appropriations,Restaurant/Retail,Healthy Food Options,LEG,002APP
2011,1,Mississippi,Nutrition,Correctional Facilities Farms Programs,Restaurant/Retail,Mississippi Dairy Industry Stabilization Act,LEG,018CFP
2010,1,California,Nutrition,Liability and Indemnity,School/After School,2009-10 Budget,LEG,030LAI
2005,1,Arkansas,Nutrition,Access to Healthy Foods,Community,Department of Finance and Administration,LEG,001AHF
2009,1,Tennessee,Obesity,Body Mass Index (BMI),Community,Department Of Safety,LEG,006BMI
2011,1,Maine,Obesity,Food Restrictions,Community,Food Projects and State Funding,LEG,020FOR
2010,1,Ohio,Obesity,Menu Labeling,Community,Capitol Gains Tax and Real Estate,LEG,032MNL
2011,1,New Mexico,Nutrition,Farm Direct Foods,School/After School,School Lunch Appropriation and Fresh Fruits,LEG,015FDF
2009,1,Pennsylvania,Obesity,Marketing Restrictions,Community,Municipalities Planning Code,LEG,019MAR
2009,1,Arkansas,Nutrition,Liability and Indemnity,Early Care and Education,Child Care Grants,LEG,030LAI
2009,1,Washington,Physical Activity,Public Transportation,Community,Revised Code,LEG,040TRS
2011,1,Tennessee,Nutrition,Media Campaigns,School/After School,Tort Liability and Reform,LEG,031MDC
2009,1,Alabama,Obesity,Food Restrictions,Community,State Branch Appropriations,LEG,020FOR
2011,1,Arkansas,Obesity,Appropriations,Community,Municipal Regulation of Farmers Markets,LEG,002APP
2011,1,California,Obesity,Appropriations,Community,Redevelopment Agency of Watsonville: Hanabe-Ow Site,LEG,002APP
2011,1,Texas,Nutrition,Liability and Indemnity,Community,Mobility Improvement Project Funding,LEG,030LAI
2010,1,Hawaii,Obesity,Sugar Sweetened Beverages,School/After School,Healthy Lifestyle Education,LEG,046SSB
2009,1,Michigan,Physical Activity,Built Environment and Street-Scale Design,Community,Bicyclists On the Road,LEG,049BED
2011,1,Oregon,Obesity,Appropriations,Restaurant/Retail,Agricultural Products,LEG,002APP
2011,1,Iowa,Nutrition,Liability and Indemnity,Community,Federal and Other Nonstate Funding,LEG,030LAI
2009,1,North Carolina,Physical Activity,Physical Activity Requirements,Early Care and Education,Children's Health and Nutrition,REG,035PAR
2011,1,Louisiana,Obesity,Appropriations,Community,Local Traffic,LEG,002APP
2015,1,Washington,Physical Activity,Public Transportation,Community,Workforce Housing Near Public Transit,LEG,040TRS
2011,1,Iowa,Nutrition,Appropriations,Community,Production and Marketing of Local Foods,LEG,002APP
2001,1,Arkansas,Obesity,Appropriations,Community,Area Agency on Aging Capital Improvement,LEG,002APP
2007,1,Washington,Nutrition,Appropriations,Community,Procedural Criteria for Adopting Comprehensive Plans,REG,002APP
2011,1,Mississippi,Nutrition,Trans Fats,Work Place,Wellness Council Activities,LEG,050FAT
2011,1,Illinois,Obesity,Appropriations,School/After School,Appropriations to Agencies,LEG,002APP
2008,1,Georgia,Physical Activity,Bicycling,Community,House Resolution    <br>,LEG,005BIK
2011,1,Indiana,Nutrition,Appropriations,School/After School,Student Health Measurements,LEG,002APP
2010,1,Illinois,Obesity,Appropriations,Community,Public Private Transportation Act of 2010,LEG,002APP
2010,1,New Jersey,Obesity,Appropriations,School/After School,School Transportation in Hazardous Routes,LEG,002APP
2009,1,Ohio,Physical Activity,Physical Education Requirements,School/After School,Healthy Students Act,LEG,036PER
2011,1,Oregon,Obesity,Appropriations,Community,Transit Benefit Districts,LEG,002APP
2015,1,Texas,Nutrition,Access to Healthy Foods,Community,Department of Education Initiatives,LEG,001AHF
2009,1,Massachusetts,Nutrition,Agriculture and Farming,Community,School Nutrition,LEG,017AGF
2010,1,Oklahoma,Obesity,Appropriations,Community,Sooner Seniors,REG,002APP
2009,1,Vermont,Obesity,Food Restrictions,Community,Farmers Markets,LEG,020FOR
2004,1,New Jersey,Physical Activity,Appropriations,Community,Garden Stare Preservation Trust Act,LEG,002APP
2014,1,West Virginia,Physical Activity,Physical Activity Requirements,School/After School,Move to Improve Act,LEG,035PAR
2009,1,Louisiana,Physical Activity,Task Forces/Councils,School/After School,Physical Activity,LEG,047TFC
2011,1,New York,Physical Activity,Public Transportation,Community,Safe Access to Public Roads for All Users,LEG,040TRS
2012,1,Hawaii,Physical Activity,Signage for Recreation and Transportation,Community,An Act Relating to Transit<br>,LEG,044SRT
2011,1,Hawaii,Nutrition,School Nutrition,School/After School,Department of Education,LEG,043SNU
2010,1,Idaho,Nutrition,Agriculture and Farming,Community,Locally Grown Food Productions,LEG,017AGF
2009,1,Alabama,Obesity,Menu Labeling,School/After School,School Lunch Menus,LEG,032MNL
2012,4,California,Physical Activity,School Siting,Community,Qualified Residential Rental Projects,REG,042SIT
2005,1,Michigan,Obesity,Appropriations,Community,Farm Development Fund,LEG,002APP
2011,1,Texas,Obesity,Body Mass Index (BMI),Community,Jefferson County Management District,LEG,006BMI
2011,1,Hawaii,Nutrition,Access to Healthy Foods,Community,Hawaii Agricultural Products,LEG,001AHF
2011,1,Montana,Obesity,Disparities/Equity,Early Care and Education,Day Care Licensing Requirements,LEG,013DEQ
2009,1,New York,Nutrition,Trans Fats,Early Care and Education,Development of Data on Elimination of Trans Fat Use,LEG,050FAT
2010,1,Mississippi,Nutrition,Appropriations,Restaurant/Retail,Bonds,LEG,002APP
2009,1,Pennsylvania,Obesity,Marketing Restrictions,School/After School,Municipalities Planning Code,LEG,019MAR
2010,1,Michigan,Nutrition,Agriculture and Farming,Community,Human Services,LEG,017AGF
2005,1,Illinois,Obesity,Food Restrictions,Community,Food Systems Policy Council,LEG,020FOR
2009,1,Arkansas,Nutrition,Incentives,Community,Raw Farm Products,LEG,029INC
2011,1,Tennessee,Obesity,Appropriations,Community,Local Government,LEG,002APP
2011,1,California,Physical Activity,Built Environment and Street-Scale Design,Community,Vehicles: Bicycles: Rules of the Road: Bike Lanes,LEG,049BED
2011,1,Idaho,Nutrition,Access to Healthy Foods,Restaurant/Retail,Food Tax Credits,LEG,001AHF
2011,1,New Hampshire,Obesity,Appropriations,School/After School,Public School Pupils,LEG,002APP
2011,1,Texas,Nutrition,Appropriations,School/After School,Public School Beverages,LEG,002APP
2011,1,Virginia,Nutrition,Farm Direct Foods,Community,Purchase of State Grown Food Products,LEG,015FDF
2011,1,Arkansas,Nutrition,Liability and Indemnity,Early Care and Education,Appropriation to the Department of Human Services,LEG,030LAI
2015,2,Alabama,Nutrition,Agriculture and Farming,Community,"""Recognizing March 18, 2015 as National Agriculture Day in Alabama""",LEG,017AGF
2011,1,Maryland,Nutrition,Appropriations,School/After School,Local Educational Agency,LEG,002APP
2009,1,Maine,Nutrition,Agriculture and Farming,Community,Farms for the Future Program,REG,017AGF
2010,1,California,Nutrition,Medical Care,Community,Land Use: High-Speed Rail: Local Master Plan,LEG,026MEC
2011,1,New York,Nutrition,Agriculture and Farming,Community,Exemption from Tolls for Farmers,LEG,017AGF
2009,1,Washington,Physical Activity,Physical Activity Requirements,School/After School,Elementary School Students,LEG,035PAR
2011,1,California,Nutrition,Access to Healthy Foods,Community,Budget Act of 2011,LEG,001AHF
2009,1,Missouri,Obesity,Appropriations,Community,Funding of State Departments,LEG,002APP
2011,1,Oklahoma,Nutrition,Incentives,Restaurant/Retail,Revenue And Taxation,LEG,029INC
2009,1,New Mexico,Obesity,Appropriations,Community,Small Cities Development Block Grants,REG,002APP
2011,1,Iowa,Nutrition,Access to Healthy Foods,Community,An Act Related to Appropriations<br>,LEG,001AHF
2012,1,New Jersey,Obesity,Sugar Sweetened Beverages,School/After School,An Act Concerning Pupil Health<br>,LEG,046SSB
2009,1,Tennessee,Nutrition,Vending,School/After School,Education,LEG,051VEN
2005,1,California,Obesity,Appropriations,Community,Vehicles: State Wilderness Areas,LEG,002APP
2011,1,Connecticut,Nutrition,School Nutrition,Community,Community Investment Account,LEG,043SNU
2010,1,Illinois,Obesity,Food Restrictions,Community,Department Of Commerce And Economic Opportunity,LEG,020FOR
2011,1,Hawaii,Obesity,Body Mass Index (BMI),Medical and/or Hospital,Taxation,LEG,006BMI
2011,1,Virginia,Nutrition,Farm Direct Foods,School/After School,Virginia Grown Food Purchase,LEG,015FDF
2011,1,Hawaii,Obesity,Appropriations,Community,Capital Improvement Projects for the Benefit of the Fir,LEG,002APP
2011,1,Florida,Obesity,Menu Labeling,Community,Affordable Housing,LEG,032MNL
2006,1,District of Columbia,Nutrition,Access to Healthy Foods,Community,Resolution<br>,LEG,001AHF
2015,1,New York,Physical Activity,Physical Activity Requirements,Community,Trans fat reduction; Menu Labeling; breastfeeding rights; BMI in schools; PE/PA requirements; Bicycle parking,LEG,035PAR
2011,1,Rhode Island,Obesity,Appropriations,Community,Highways,LEG,002APP
2011,1,Hawaii,Physical Activity,Pedestrians/Walking,Community,Traffic and Pedestrian Study,LEG,052PED
2011,1,New York,Physical Activity,Public Safety,School/After School,Tax Increment Bonds,LEG,039SAF
2010,1,Illinois,Obesity,Food Restrictions,Community,BPA Free Kids Act,LEG,020FOR
2011,1,Oregon,Physical Activity,Pedestrians/Walking,Community,Pedestrians,LEG,052PED
2009,1,New York,Nutrition,Appropriations,Community,State Farm Grown Products,LEG,002APP
2011,1,Hawaii,Nutrition,Agriculture and Farming,Community,Appropriation for the Women and Infant Children Farmers,LEG,017AGF
2011,1,Oklahoma,Nutrition,Medical Care,Community,Driver Licenses,LEG,026MEC
2009,1,Massachusetts,Obesity,Body Mass Index (BMI),School/After School,Transportation System Reform,LEG,006BMI
2005,1,Tennessee,Nutrition,Disparities/Equity,Community,An Act Appropriating Money <br>,LEG,013DEQ
2011,1,Massachusetts,Obesity,Appropriations,Community,Smart Growth Zoning and Housing Production,LEG,002APP
2003,1,Texas,Obesity,Appropriations,School/After School,Public School Children,LEG,002APP
2009,1,California,Nutrition,Liability and Indemnity,Community,2009-10 Budget,LEG,030LAI
2009,1,Illinois,Nutrition,Appropriations,Community,Fiscal Year 2010 Budget,LEG,002APP
2012,1,Mississippi,Nutrition,Food Assistance Programs,School/After School,An Act to Create the Sweetened Beverage and Syrup Tax Law<br>,LEG,003FAP
2010,1,Vermont,Nutrition,Agriculture and Farming,Restaurant/Retail,Economic Development,LEG,017AGF
2009,1,Massachusetts,Nutrition,Medical Care,Community,Bicycle and Motor Vehicle Collisions At Intersections,LEG,026MEC
2008,1,New Mexico,Nutrition,Fruits and Vegetables,Community,General Appropriations,LEG,025FAV
2011,1,Missouri,Nutrition,Task Forces/Councils,School/After School,Commission on Prevention and Management of Obesity,LEG,047TFC
2009,1,North Carolina,Physical Activity,Built Environment and Street-Scale Design,Community,Bicycle Protection Act,LEG,049BED
2005,1,California,Physical Activity,Physical Education Requirements,School/After School,Nutrition and Physical Activity Curriculum,LEG,036PER
2009,1,New York,Nutrition,Farm Direct Foods,Community,Appropriations for Support of Government,LEG,015FDF
2011,1,California,Obesity,Appropriations,School/After School,Public Contracts: Healthy and Sustainable Food,LEG,002APP
2011,1,Virginia,Physical Activity,Appropriations,Community,Richmond Enhanced Building Rehabilitation Process,LEG,002APP
2011,1,Tennessee,Obesity,Sugar Sweetened Beverages,Restaurant/Retail,Taxes,LEG,046SSB
2011,1,Minnesota,Physical Activity,Public Transportation,Community,Capital Investment,LEG,040TRS
2010,1,Hawaii,Nutrition,Incentives,Community,Healthy Lifestyle Education,LEG,029INC
2010,1,Oklahoma,Nutrition,Appropriations,Community,"My Life, My Choice",REG,002APP
2009,1,Massachusetts,Physical Activity,Access to Recreational Opportunities,School/After School,Out of School Time Programming,LEG,004ARO
2009,1,New Jersey,Physical Activity,Media Campaigns,Community,Childhood Obesity Prevention,LEG,031MDC
2009,1,California,Nutrition,Fruits and Vegetables,School/After School,Budget Act of 2009,LEG,025FAV
2011,1,West Virginia,Obesity,Appropriations,Community,"Development of State Roads, Railways, and Waterways",LEG,002APP
2009,1,New York,Nutrition,Agriculture and Farming,School/After School,Health and Mental Hygiene Budget,LEG,017AGF
2011,1,Illinois,Physical Activity,Appropriations,Community,Department Of Commerce And Economic Opportunity,LEG,002APP
2007,1,Massachusetts,Physical Activity,Public Transportation,Community,Transportation System Financing Improvement,LEG,040TRS
2009,1,Pennsylvania,Obesity,Food Restrictions,School/After School,Supplemental Appropriation,LEG,020FOR
2011,1,New York,Obesity,Food Restrictions,Community,New York Community Gardens,LEG,020FOR
2011,1,New York,Nutrition,Food Security,Community,An Act in Relation to the Creation of a New York State Council on Food Policy,LEG,023FOS
2010,1,Ohio,Nutrition,Farm Direct Foods,Restaurant/Retail,"Farm Markets, Auctions, and Bottled Water",REG,015FDF
2011,1,New York,Nutrition,Appropriations,Community,Statewide and Regional Farm Guides,LEG,002APP
2012,3,Ohio,Nutrition,Nutrition Standards,Community,Meal Service,REG,010NUS
2011,1,Texas,Nutrition,Nutrition Standards,School/After School,Sweetened Beverages Tax,LEG,010NUS
2011,1,California,Physical Activity,Bicycling,Community,Bikeways,LEG,005BIK
2011,1,Hawaii,Obesity,Menu Labeling,Community,Aspartame,LEG,032MNL
2012,1,New York,Physical Activity,Physical Activity Requirements,Restaurant/Retail,Relates to Obesity Prevention<br>,LEG,035PAR
2009,1,New York,Physical Activity,Task Forces/Councils,Community,Senior Benefits Card Program,LEG,047TFC
2011,1,Vermont,Obesity,Health Insurance Coverage,Medical and/or Hospital,Unified Health Systems,LEG,028HIC
2010,1,Idaho,Obesity,Access to Drinking Water,Early Care and Education,Standards for Child Care Licensing,REG,014ADW
2015,1,Texas,Nutrition,Food Policy Councils,Community,Community Nutrition Program Policy Advisory Council,LEG,022FPC
2009,1,Illinois,Nutrition,Agriculture and Farming,Early Care and Education,Local Food and Farms and Jobs Act,LEG,017AGF
2010,1,Kentucky,Nutrition,Appropriations,Community,Appropriations and Revenue,LEG,002APP
2010,1,New Hampshire,Nutrition,Healthier Food Retail and Food Deserts,Community,Soft Drinks Tax,LEG,021HFR
2009,1,Virginia,Physical Activity,Bicycling,Community,Recreational Access Guide,REG,005BIK
2012,1,West Virginia,Obesity,TV/Screen Viewing,Early Care and Education,Family Child Care Facility Licensing Requirements<br>,REG,048TVS
2010,1,Tennessee,Nutrition,Healthier Food Retail and Food Deserts,Restaurant/Retail,Public Funds and Financing,LEG,021HFR
2011,1,South Carolina,Nutrition,School Nutrition,Community,Local Food in Schools,LEG,043SNU
2010,1,California,Nutrition,Farm Direct Foods,School/After School,Schools: Nutrition: Beverages,LEG,015FDF
2010,1,New Jersey,Obesity,Appropriations,Community,Fort Monmouth Economic Revitalization,LEG,002APP
2011,1,Alabama,Nutrition,Food Security,Community,Nutrition Labeling of Food,LEG,023FOS
2011,1,Mississippi,Nutrition,School Nutrition,School/After School,Council on Combating Obesity,LEG,043SNU
2009,1,Pennsylvania,Physical Activity,Public Transportation,Community,Public Private Transportation Partnerships,LEG,040TRS
2010,1,Washington,Nutrition,Appropriations,Restaurant/Retail,Food Systems,LEG,002APP
2011,1,Arkansas,Obesity,Appropriations,School/After School,Education Appropriation,LEG,002APP
2013,3,Pennsylvania,Nutrition,Food Assistance Programs,Community,Hunger Action Month,LEG,003FAP
2009,1,Montana,Physical Activity,Built Environment and Street-Scale Design,Community,School Speed Zone Law,LEG,049BED
2010,1,North Carolina,Physical Activity,Bicycling,Community,Base Budget Appropriations,LEG,005BIK
2010,1,District of Columbia,Nutrition,Healthier Food Retail and Food Deserts,Restaurant/Retail,Neighborhood Supermarket Tax Relief,LEG,021HFR
2011,1,Arkansas,Nutrition,Agriculture and Farming,School/After School,Childhood Education Appropriation,LEG,017AGF
2011,1,Nebraska,Obesity,Appropriations,Community,Supplemental Nutrition Assistance Program,LEG,002APP
2011,1,Hawaii,Nutrition,Task Forces/Councils,Community,Medicaid Wellness Pilot Program,LEG,047TFC
2011,1,Vermont,Obesity,Health Insurance Coverage,School/After School,Unified Health Systems,LEG,028HIC
2010,1,Utah,Nutrition,Vending,School/After School,Vending Machine Standards,LEG,051VEN
2011,1,Massachusetts,Physical Activity,Pedestrians/Walking,Community,Vehicle Speed and Pedestrian Safety Analysis,LEG,052PED
2011,1,New York,Nutrition,Food Assistance Programs,School/After School,An Act in Relation to the Purchase of Local Food Products by School Districts<br>,LEG,003FAP
2011,1,New Jersey,Nutrition,Trans Fats,Medical and/or Hospital,State Health Benefits Program State Employee Wellness,LEG,050FAT
2009,1,New York,Obesity,Access to Drinking Water,School/After School,School Lunch Program,LEG,014ADW
2002,1,Idaho,Nutrition,Point of Purchase Promotion,Community,Electric Personal Assistive Device,LEG,037POP
2010,1,New Jersey,Obesity,Appropriations,Community,Motorists Overtaking Bicycles,LEG,002APP
2010,1,California,Nutrition,Incentives,Restaurant/Retail,Food Grocers: Display of Farm Product Price,LEG,029INC
2010,1,Maryland,Physical Activity,Signage for Recreation and Transportation,Community,State Highway Administration,LEG,044SRT
2010,1,Maryland,Nutrition,Farmers Markets,Restaurant/Retail,Fees for Community Health Programs,REG,016FAM
2002,1,Alabama,Nutrition,Disparities/Equity,Community,"An Act To make appropriations for the ordinary expenses of the executive, legislative and judicial agencies of the State<br>",LEG,013DEQ
2010,1,Ohio,Nutrition,Fruits and Vegetables,Restaurant/Retail,Commercial Activity Tax Credit,LEG,025FAV
2011,1,Vermont,Obesity,Appropriations,Community,Government Product Purchases,LEG,002APP
2007,1,Alabama,Nutrition,Initiatives and Programs,Community,Act to Make Appropriations <br>,LEG,053INP
2015,1,New York,Physical Activity,Bicycling,Work Place,Bicycle parking facilities at state office buildings,LEG,005BIK
2002,1,Maryland,Physical Activity,Bicycling,Community,Sidewalk and Bicycle Pathway Expenses,LEG,005BIK
2008,1,Georgia,Physical Activity,Initiatives and Programs,Community,House Resolution    <br>,LEG,053INP
2010,1,Maryland,Nutrition,Farmers Markets,Community,Agricultural Product Sales,LEG,016FAM
2010,1,North Carolina,Obesity,Food Restrictions,School/After School,Farm to School Program,LEG,020FOR
2011,1,Texas,Nutrition,Farm Direct Foods,School/After School,Students Food Containing Industrial Produced Trans Fat,LEG,015FDF
2009,1,Massachusetts,Obesity,Menu Labeling,Community,Development of Underused State Owned Real Property,LEG,032MNL
2011,1,Iowa,Obesity,Appropriations,Community,Complete Streets,LEG,002APP
2009,1,Massachusetts,Nutrition,Appropriations,Work Place,Wellness in the Workplace,LEG,002APP
2011,1,Oregon,Obesity,Appropriations,Restaurant/Retail,Nutrition,LEG,002APP
2011,1,Arkansas,Nutrition,Appropriations,School/After School,Childhood Education Appropriation,LEG,002APP
2013,1,Georgia,Obesity,Initiatives and Programs,School/After School,United Against Childhood Obesity Day at the Capitol,LEG,053INP
2009,1,Massachusetts,Obesity,Appropriations,Community,Prevention of Foreclosed Property Blight,LEG,002APP
2011,1,Hawaii,Nutrition,Appropriations,Community,Home Organic Produce Cooperatives,LEG,002APP
2010,1,Rhode Island,Nutrition,Healthier Food Retail and Food Deserts,Community,Taxation,LEG,021HFR
2011,1,Mississippi,Physical Activity,Physical Activity Requirements,Restaurant/Retail,Sweetened Beverages and Syrups Tax,LEG,035PAR
2011,1,Mississippi,Nutrition,Incentives,Community,Food Reduced Sales Taxes,LEG,029INC
2010,1,Hawaii,Physical Activity,Bicycling,School/After School,Walk and Bike School Bus Programs,LEG,005BIK
2009,1,South Carolina,Obesity,Menu Labeling,Restaurant/Retail,Trans Fats,LEG,032MNL
2009,1,California,Obesity,Appropriations,Community,Transit Village Developments: Infrastructure Financing,LEG,002APP
2007,1,Michigan,Nutrition,Agriculture and Farming,Community,House Resolution<br>,LEG,017AGF
2011,1,Vermont,Nutrition,Liability and Indemnity,School/After School,Capital Construction Appropriations,LEG,030LAI
2015,1,Minnesota,Physical Activity,Appropriations,Community,Active Transportation Grant Program; Appropriations,LEG,002APP
2007,1,Oregon,Nutrition,Trans Fats,School/After School,Standards for Items Sold in Schools,LEG,050FAT
2010,1,Utah,Physical Activity,Pedestrians/Walking,Community,Traffic Code,LEG,052PED
2011,1,Arkansas,Obesity,Disparities/Equity,Early Care and Education,Childhood Education Appropriation,LEG,013DEQ
2009,1,California,Obesity,Menu Labeling,Community,California Recycle Underutilized Sites (CALReUSE),REG,032MNL
2012,1,Michigan,Nutrition,Agriculture and Farming,Community,An Act to Establish an Agricultural Loan Origination Program<br>,LEG,017AGF
2009,1,Massachusetts,Obesity,Appropriations,Community,Pedestrian Safety,LEG,002APP
2009,1,New York,Nutrition,Agriculture and Farming,Community,Appropriations for Support of Government,LEG,017AGF
2011,1,Hawaii,Nutrition,Access to Healthy Foods,Community,Child Nutrition Programs,LEG,001AHF
2011,1,Montana,Nutrition,Farm Direct Foods,Community,Study on Reducing Childhood Hunger,LEG,015FDF
2009,1,New York,Obesity,Appropriations,School/After School,New York City School Construction,LEG,002APP
2009,1,Alabama,Nutrition,Farm Direct Foods,Community,State Branch Appropriations,LEG,015FDF
2010,1,Washington,Obesity,Appropriations,Community,Food Systems,LEG,002APP
2009,1,New York,Nutrition,Food Security,Community,Commissioner of Education,LEG,023FOS
2011,1,Massachusetts,Obesity,Incentives,Community,Reducing Childhood Obesity Rates,LEG,029INC
2011,1,Missouri,Nutrition,Incentives,Community,Agriculture,LEG,029INC
2009,1,Connecticut,Nutrition,Farm Direct Foods,Community,Agriculture Law,LEG,015FDF
2010,1,Ohio,Nutrition,Farmers Markets,Restaurant/Retail,Farmer's Authorization,REG,016FAM
2009,1,North Carolina,Nutrition,Liability and Indemnity,Community,Community Development Corporation Funding,LEG,030LAI
2011,1,New York,Physical Activity,Disparities/Equity,School/After School,Commissioner of Education,LEG,013DEQ
2011,1,New Jersey,Obesity,Appropriations,Community,Treatment of Mixed Use Projects Under Urban Transit,LEG,002APP
2011,1,Pennsylvania,Obesity,Incentives,Medical and/or Hospital,Healthy Living Committee Discount,LEG,029INC
2009,1,West Virginia,Physical Activity,"Parks, Recreation and Trails",Community,Use of Facilities,REG,034PRT
2010,1,Michigan,Obesity,Menu Labeling,Community,Public Transportation Agencies,LEG,032MNL
2011,1,Alabama,Nutrition,Food Security,Restaurant/Retail,Nutrition Labeling of Food,LEG,023FOS
2010,1,Idaho,Obesity,Appropriations,Community,Urban Renewal,LEG,002APP
2010,1,Illinois,Nutrition,Agriculture and Farming,Restaurant/Retail,Fresh Produce in Schools,LEG,017AGF
2011,1,Maine,Nutrition,Farmers Markets,Restaurant/Retail,Food Licensing Requirements,LEG,016FAM
2011,1,Massachusetts,Obesity,Menu Labeling,Community,Smart Growth Zoning and Housing Production,LEG,032MNL
2011,1,North Carolina,Physical Activity,Incentives,School/After School,Healthy Schools Act,LEG,029INC
2010,1,Illinois,Nutrition,Appropriations,School/After School,Health Education and School Fitness Testing,LEG,002APP
2011,1,Mississippi,Nutrition,Appropriations,Community,Exercise Equipment Retail Sales Tax,LEG,002APP
2010,1,Mississippi,Physical Activity,"Parks, Recreation and Trails",Community,Capital Improvements Revolving Loan Program,REG,034PRT
2003,1,Massachusetts,Physical Activity,Pedestrians/Walking,Community,Transportation Modernization,LEG,052PED
2010,1,Kentucky,Nutrition,Breastfeeding,Work Place,Breast Feeding,LEG,007BFD
2012,1,New York,Nutrition,Appropriations,School/After School,An Act Making  Appropriations    <br>,LEG,002APP
2009,1,Texas,Nutrition,School Nutrition,School/After School,Best Practices in Nutrition Education Grant Program,REG,043SNU
2011,1,Missouri,Nutrition,Appropriations,Community,Farm to Table Advisory Board,LEG,002APP
2011,1,Missouri,Obesity,Food Restrictions,Restaurant/Retail,Farm to Table Advisory Board,LEG,020FOR
2007,1,California,Nutrition,Appropriations,Community,State Property: Vending Machines,LEG,002APP
2009,1,New York,Nutrition,Disparities/Equity,Community,New York State Farm Grown Products,LEG,013DEQ
2011,1,Georgia,Physical Activity,Disabilities,Community,Supplemental Appropriations,LEG,011DIS
2009,1,New York,Nutrition,Appropriations,Community,Mixed Use and Age Integrated Communities,LEG,002APP
2010,1,Hawaii,Obesity,Appropriations,School/After School,Department of Education,LEG,002APP
2007,1,New Jersey,Nutrition,Farm Direct Foods,Community,An act making appropriations for the support of the state government<br>,LEG,015FDF
2003,1,New Hampshire,Obesity,Appropriations,Community,Trails and Parking Lots in Windham,LEG,002APP
2010,1,Hawaii,Obesity,Appropriations,School/After School,Agricultural Products,LEG,002APP
2011,1,Missouri,Nutrition,Food Assistance Programs,Restaurant/Retail,Sewer Service Lines Failure Repair Fee,LEG,003FAP
2010,1,Mississippi,Nutrition,Nutrition Standards,School/After School,Healthier School Initiative,LEG,010NUS
2010,1,Tennessee,Nutrition,Appropriations,Community,Public Funds and Financing,LEG,002APP
2011,1,Missouri,Nutrition,Task Forces/Councils,Community,Agriculture,LEG,047TFC
2009,1,Maine,Obesity,Menu Labeling,Community,State Ceiling of Low Income Housing Tax Credit Rule,REG,032MNL
2005,1,South Carolina,Physical Activity,Appropriations,School/After School,Physical Education And Nutritional Standards,LEG,002APP
2001,1,New York,Obesity,Task Forces/Councils,Community,Obesity Prevention Act,LEG,047TFC
2009,1,Rhode Island,Obesity,Disparities/Equity,Community,Office of Health Equity,LEG,013DEQ
2011,1,California,Obesity,Menu Labeling,Community,State Planning,LEG,032MNL
2002,1,New York,Nutrition,Farmers Markets,School/After School,"An Act to Amend the Agriculture and Markets Law, and the Education Law<br>",LEG,016FAM
2011,1,Minnesota,Obesity,Food Restrictions,Restaurant/Retail,Agriculture,LEG,020FOR
2010,1,California,Nutrition,Agriculture and Farming,School/After School,Budget Act of 2010,LEG,017AGF
2011,1,Iowa,Nutrition,Agriculture and Farming,Community,Production Processing,LEG,017AGF
2012,1,Indiana,Nutrition,Farm Direct Foods,Community,Farm-to-School<br>,LEG,015FDF
2010,1,New York,Nutrition,Appropriations,Restaurant/Retail,Restaurants and Food Establishments,LEG,002APP
2010,1,New Hampshire,Nutrition,Nutrition Standards,Medical and/or Hospital,Nursing Home Rules,REG,010NUS
2009,1,New York,Nutrition,Disparities/Equity,Restaurant/Retail,State Farm Grown Products,LEG,013DEQ
2017,2,Montana,Nutrition,Access to Healthy Foods,Community,Creation and Administration of the Senior Farmers' Market Nutrition Program (SFMNP),REG,001AHF
2013,1,New York,Nutrition,Disparities/Equity,Community,Food Retail Establishment Subsidization for Healthy Communities (FRESH Communities) Act,LEG,013DEQ
2009,1,Massachusetts,Nutrition,Farm Direct Foods,School/After School,Healthy School Meals,LEG,015FDF
2013,1,Texas,Nutrition,Food Assistance Programs,Community,An Act Relating to the Establishment of a Community Development Grocery Store Revolving Loan Fund Program,LEG,003FAP
2011,1,Hawaii,Nutrition,Medical Care,School/After School,Public Safety,LEG,026MEC
2010,1,District of Columbia,Obesity,Health Insurance Coverage,Community,Hospital and Medical Services Corporation,LEG,028HIC
2009,1,Louisiana,Nutrition,Fruits and Vegetables,Community,Healthy Food Retail,LEG,025FAV
2009,1,Ohio,Physical Activity,Task Forces/Councils,School/After School,Nutritional Standards,LEG,047TFC
2009,1,Ohio,Nutrition,Appropriations,School/After School,Healthy Farms and Healthy Schools Grant Program,LEG,002APP
2010,1,Hawaii,Obesity,Food Restrictions,Community,Local Agricultural Producers and Retailers,LEG,020FOR
