Department family,Entity,Date,Expense type, Expense area ,Supplier,Transaction number,Amount,VAT registration number
Department for Business Innovation and Skills,Intellectual Property Office,29/10/2010,Subscription to Professional bodies, Business Support Directorate ,Personal expenses name witheld,48818,223.0,Not recorded
Department for Business Innovation and Skills,Intellectual Property Office,20/10/2010,Childcare costs, Business Support Directorate ,Childcare Vouchers Ltd,IN033517150,3875.73,Not recorded
Department for Business Innovation and Skills,Intellectual Property Office,21/10/2010,Childcare costs, Business Support Directorate ,Computershare  Voucher Services,1022575,4400.6,Not recorded
Department for Business Innovation and Skills,Intellectual Property Office,19/10/2010,Relocation Removals & Excess Fare, Business Support Directorate ,Personal expenses name witheld,48754,45.1,Not recorded
Department for Business Innovation and Skills,Intellectual Property Office,05/10/2010,Relocation Removals & Excess Fare, Business Support Directorate ,Personal expenses name witheld,48683,75.2,Not recorded
Department for Business Innovation and Skills,Intellectual Property Office,13/10/2010,Relocation Removals & Excess Fare, Business Support Directorate ,Personal expenses name witheld,48734,920.55,Not recorded
Department for Business Innovation and Skills,Intellectual Property Office,08/10/2010,Staff Suggestion Scheme, Business Support Directorate ,Personal expenses name witheld,48701,50.0,Not recorded
Department for Business Innovation and Skills,Intellectual Property Office,08/10/2010,Staff Suggestion Scheme, Business Support Directorate ,Personal expenses name witheld,48705,50.0,Not recorded
Department for Business Innovation and Skills,Intellectual Property Office,08/10/2010,Staff Suggestion Scheme, Business Support Directorate ,Personal expenses name witheld,48706,50.0,Not recorded
Department for Business Innovation and Skills,Intellectual Property Office,08/10/2010,Staff Suggestion Scheme, Business Support Directorate ,Personal expenses name witheld,48707,75.0,Not recorded
Department for Business Innovation and Skills,Intellectual Property Office,08/10/2010,Staff Suggestion Scheme, Business Support Directorate ,Personal expenses name witheld,48702,100.0,Not recorded
Department for Business Innovation and Skills,Intellectual Property Office,08/10/2010,Staff Suggestion Scheme, Business Support Directorate ,Personal expenses name witheld,48703,100.0,Not recorded
Department for Business Innovation and Skills,Intellectual Property Office,08/10/2010,Staff Suggestion Scheme, Business Support Directorate ,Personal expenses name witheld,48709,100.0,Not recorded
Department for Business Innovation and Skills,Intellectual Property Office,14/10/2010,Staff Counselling Services, Business Support Directorate ,Companies House,S0000283117,6790.67,Not recorded
Department for Business Innovation and Skills,Intellectual Property Office,12/10/2010,Recruitment Advertising, Business Support Directorate ,Central Office of Information,728687,515.51,Not recorded
Department for Business Innovation and Skills,Intellectual Property Office,12/10/2010,Recruitment Advertising, Business Support Directorate ,Whitehall & Industry Group,2100597,2761.25,Not recorded
Department for Business Innovation and Skills,Intellectual Property Office,14/10/2010,Travel and subsistence UK, Finance Directorate ,Carlson Wagonlit,4564290,-489.27,Not recorded
Department for Business Innovation and Skills,Intellectual Property Office,28/10/2010,Travel and subsistence UK, Copyright and IP Enforcement Directorate ,Leasedrive Velo Rental Management Ltd,CRD0043751,-297.55,Not recorded
Department for Business Innovation and Skills,Intellectual Property Office,14/10/2010,Travel and subsistence UK, Business Support Directorate ,Carlson Wagonlit,736026,-100.62,Not recorded
Department for Business Innovation and Skills,Intellectual Property Office,14/10/2010,Travel and subsistence UK, International Policy Directorate ,Carlson Wagonlit,739212,-80.42,Not recorded
Department for Business Innovation and Skills,Intellectual Property Office,14/10/2010,Travel and subsistence UK, Copyright and IP Enforcement Directorate ,Carlson Wagonlit,755171,-68.21,Not recorded
Department for Business Innovation and Skills,Intellectual Property Office,14/10/2010,Travel and subsistence UK, Copyright and IP Enforcement Directorate ,Carlson Wagonlit,735631,-65.52,Not recorded
Department for Business Innovation and Skills,Intellectual Property Office,14/10/2010,Travel and subsistence UK, Copyright and IP Enforcement Directorate ,Carlson Wagonlit,0733732A,-43.45,Not recorded
Department for Business Innovation and Skills,Intellectual Property Office,14/10/2010,Travel and subsistence UK, Innovation Directorate ,Carlson Wagonlit,0733726A,-38.07,Not recorded
Department for Business Innovation and Skills,Intellectual Property Office,14/10/2010,Travel and subsistence UK, Patents Directorate ,Carlson Wagonlit,752508,-37.38,Not recorded
Department for Business Innovation and Skills,Intellectual Property Office,14/10/2010,Travel and subsistence UK, Copyright and IP Enforcement Directorate ,Carlson Wagonlit,4563799,-28.23,Not recorded
Department for Business Innovation and Skills,Intellectual Property Office,14/10/2010,Travel and subsistence UK, Patents Directorate ,Carlson Wagonlit,752507,-26.63,Not recorded
Department for Business Innovation and Skills,Intellectual Property Office,14/10/2010,Travel and subsistence UK, International Policy Directorate ,Carlson Wagonlit,730094,-25.05,Not recorded
Department for Business Innovation and Skills,Intellectual Property Office,14/10/2010,Travel and subsistence UK, Finance Directorate ,Carlson Wagonlit,735830,-25.05,Not recorded
Department for Business Innovation and Skills,Intellectual Property Office,14/10/2010,Travel and subsistence UK, Finance Directorate ,Carlson Wagonlit,735829,-24.65,Not recorded
Department for Business Innovation and Skills,Intellectual Property Office,14/10/2010,Travel and subsistence UK, Patents Directorate ,Carlson Wagonlit,755541,-20.6,Not recorded
Department for Business Innovation and Skills,Intellectual Property Office,14/10/2010,Travel and subsistence UK, International Policy Directorate ,Carlson Wagonlit,730095,-19.12,Not recorded
Department for Business Innovation and Skills,Intellectual Property Office,14/10/2010,Travel and subsistence UK, International Policy Directorate ,Carlson Wagonlit,739219,-19.12,Not recorded
Department for Business Innovation and Skills,Intellectual Property Office,14/10/2010,Travel and subsistence UK, Business Support Directorate ,Carlson Wagonlit,747605,-19.12,Not recorded
Department for Business Innovation and Skills,Intellectual Property Office,14/10/2010,Travel and subsistence UK, International Policy Directorate ,Carlson Wagonlit,757938,-19.12,Not recorded
Department for Business Innovation and Skills,Intellectual Property Office,25/10/2010,Travel and subsistence UK, Copyright and IP Enforcement Directorate ,Personal expenses name witheld,48790,3.6,Not recorded
Department for Business Innovation and Skills,Intellectual Property Office,14/10/2010,Travel and subsistence UK, International Policy Directorate ,Carlson Wagonlit,733101,5.1,Not recorded
Department for Business Innovation and Skills,Intellectual Property Office,22/10/2010,Travel and subsistence UK, Patents Directorate ,Personal expenses name witheld,48781,5.6,Not recorded
Department for Business Innovation and Skills,Intellectual Property Office,25/10/2010,Travel and subsistence UK, Patents Directorate ,Personal expenses name witheld,48794,5.89,Not recorded
Department for Business Innovation and Skills,Intellectual Property Office,11/10/2010,Travel and subsistence UK, Business Support Directorate ,Personal expenses name witheld,48716,6.64,Not recorded
Department for Business Innovation and Skills,Intellectual Property Office,05/10/2010,Travel and subsistence UK, Patents Directorate ,Personal expenses name witheld,48640,9.3,Not recorded
Department for Business Innovation and Skills,Intellectual Property Office,11/10/2010,Travel and subsistence UK, Patents Directorate ,Personal expenses name witheld,48708,9.3,Not recorded
Department for Business Innovation and Skills,Intellectual Property Office,11/10/2010,Travel and subsistence UK, Innovation Directorate ,Personal expenses name witheld,48713,9.3,Not recorded
Department for Business Innovation and Skills,Intellectual Property Office,22/10/2010,Travel and subsistence UK, Patents Directorate ,Personal expenses name witheld,48776,9.3,Not recorded
Department for Business Innovation and Skills,Intellectual Property Office,26/10/2010,Travel and subsistence UK, Patents Directorate ,Personal expenses name witheld,48801,9.3,Not recorded
Department for Business Innovation and Skills,Intellectual Property Office,14/10/2010,Travel and subsistence UK, Business Support Directorate ,Carlson Wagonlit,736373,12.89,Not recorded
Department for Business Innovation and Skills,Intellectual Property Office,22/10/2010,Travel and subsistence UK, Patents Directorate ,Personal expenses name witheld,48782,13.55,Not recorded
Department for Business Innovation and Skills,Intellectual Property Office,25/10/2010,Travel and subsistence UK, Patents Directorate ,Personal expenses name witheld,48789,13.8,Not recorded
Department for Business Innovation and Skills,Intellectual Property Office,08/10/2010,Travel and subsistence UK, Trade Marks Directorate ,Personal expenses name witheld,48699,14.5,Not recorded
Department for Business Innovation and Skills,Intellectual Property Office,14/10/2010,Travel and subsistence UK, Patents Directorate ,Carlson Wagonlit,751302,15.56,Not recorded
Department for Business Innovation and Skills,Intellectual Property Office,14/10/2010,Travel and subsistence UK, Patents Directorate ,Carlson Wagonlit,751415,15.56,Not recorded
Department for Business Innovation and Skills,Intellectual Property Office,22/10/2010,Travel and subsistence UK, Innovation Directorate ,Personal expenses name witheld,48784,15.65,Not recorded
Department for Business Innovation and Skills,Intellectual Property Office,25/10/2010,Travel and subsistence UK, Patents Directorate ,Personal expenses name witheld,48798,15.75,Not recorded
Department for Business Innovation and Skills,Intellectual Property Office,06/10/2010,Travel and subsistence UK, Trade Marks Directorate ,Personal expenses name witheld,48689,15.8,Not recorded
Department for Business Innovation and Skills,Intellectual Property Office,19/10/2010,Travel and subsistence UK, Patents Directorate ,Personal expenses name witheld,48746,16.2,Not recorded
Department for Business Innovation and Skills,Intellectual Property Office,14/10/2010,Travel and subsistence UK, Copyright and IP Enforcement Directorate ,Carlson Wagonlit,758778,16.34,Not recorded
Department for Business Innovation and Skills,Intellectual Property Office,14/10/2010,Travel and subsistence UK, Copyright and IP Enforcement Directorate ,Carlson Wagonlit,758779,16.34,Not recorded
Department for Business Innovation and Skills,Intellectual Property Office,22/10/2010,Travel and subsistence UK, Trade Marks Directorate ,Personal expenses name witheld,48785,17.8,Not recorded
Department for Business Innovation and Skills,Intellectual Property Office,01/10/2010,Travel and subsistence UK, Chief Executive's Office ,Personal expenses name witheld,48668,18.0,Not recorded
Department for Business Innovation and Skills,Intellectual Property Office,01/10/2010,Travel and subsistence UK, Copyright and IP Enforcement Directorate ,Personal expenses name witheld,48670,18.5,Not recorded
Department for Business Innovation and Skills,Intellectual Property Office,01/10/2010,Travel and subsistence UK, Copyright and IP Enforcement Directorate ,Personal expenses name witheld,48671,18.5,Not recorded
Department for Business Innovation and Skills,Intellectual Property Office,19/10/2010,Travel and subsistence UK, Patents Directorate ,Personal expenses name witheld,48747,20.1,Not recorded
Department for Business Innovation and Skills,Intellectual Property Office,25/10/2010,Travel and subsistence UK, Business Support Directorate ,Personal expenses name witheld,48793,22.05,Not recorded
Department for Business Innovation and Skills,Intellectual Property Office,11/10/2010,Travel and subsistence UK, Innovation Directorate ,Personal expenses name witheld,48712,22.85,Not recorded
Department for Business Innovation and Skills,Intellectual Property Office,14/10/2010,Travel and subsistence UK, Finance Directorate ,Carlson Wagonlit,744633,23.26,Not recorded
Department for Business Innovation and Skills,Intellectual Property Office,28/10/2010,Travel and subsistence UK, Innovation Directorate ,Personal expenses name witheld,48805,24.0,Not recorded
Department for Business Innovation and Skills,Intellectual Property Office,14/10/2010,Travel and subsistence UK, Finance Directorate ,Carlson Wagonlit,4562337,26.57,Not recorded
Department for Business Innovation and Skills,Intellectual Property Office,13/10/2010,Travel and subsistence UK, Copyright and IP Enforcement Directorate ,Personal expenses name witheld,48719,27.9,Not recorded
Department for Business Innovation and Skills,Intellectual Property Office,14/10/2010,Travel and subsistence UK, Innovation Directorate ,Carlson Wagonlit,758574,28.14,Not recorded
Department for Business Innovation and Skills,Intellectual Property Office,14/10/2010,Travel and subsistence UK, Finance Directorate ,Carlson Wagonlit,743185,28.48,Not recorded
Department for Business Innovation and Skills,Intellectual Property Office,14/10/2010,Travel and subsistence UK, International Policy Directorate ,Carlson Wagonlit,755598,29.08,Not recorded
Department for Business Innovation and Skills,Intellectual Property Office,21/10/2010,Travel and subsistence UK, Business Support Directorate ,Personal expenses name witheld,48760,29.3,Not recorded
Department for Business Innovation and Skills,Intellectual Property Office,28/10/2010,Travel and subsistence UK, Business Support Directorate ,Personal expenses name witheld,48812,29.3,Not recorded
Department for Business Innovation and Skills,Intellectual Property Office,19/10/2010,Travel and subsistence UK, International Policy Directorate ,Personal expenses name witheld,48748,30.1,Not recorded
Department for Business Innovation and Skills,Intellectual Property Office,29/10/2010,Travel and subsistence UK, International Policy Directorate ,Personal expenses name witheld,48824,31.9,Not recorded
Department for Business Innovation and Skills,Intellectual Property Office,06/10/2010,Travel and subsistence UK, Innovation Directorate ,Leasedrive Velo Rental Management Ltd,RHI00449523,34.43,Not recorded
Department for Business Innovation and Skills,Intellectual Property Office,21/10/2010,Travel and subsistence UK, Innovation Directorate ,Personal expenses name witheld,48773,34.5,Not recorded
Department for Business Innovation and Skills,Intellectual Property Office,14/10/2010,Travel and subsistence UK, Copyright and IP Enforcement Directorate ,Carlson Wagonlit,756421,34.82,Not recorded
Department for Business Innovation and Skills,Intellectual Property Office,14/10/2010,Travel and subsistence UK, Innovation Directorate ,Carlson Wagonlit,751452,34.91,Not recorded
Department for Business Innovation and Skills,Intellectual Property Office,29/10/2010,Travel and subsistence UK, Business Support Directorate ,Personal expenses name witheld,48820,35.2,Not recorded
Department for Business Innovation and Skills,Intellectual Property Office,28/10/2010,Travel and subsistence UK, Finance Directorate ,Leasedrive Velo Rental Management Ltd,RHI00458837,35.49,Not recorded
Department for Business Innovation and Skills,Intellectual Property Office,28/10/2010,Travel and subsistence UK, Finance Directorate ,Leasedrive Velo Rental Management Ltd,RHI00460495,35.49,Not recorded
Department for Business Innovation and Skills,Intellectual Property Office,25/10/2010,Travel and subsistence UK, Business Support Directorate ,Personal expenses name witheld,48796,36.0,Not recorded
Department for Business Innovation and Skills,Intellectual Property Office,14/10/2010,Travel and subsistence UK, International Policy Directorate ,Carlson Wagonlit,4561508,36.95,Not recorded
Department for Business Innovation and Skills,Intellectual Property Office,14/10/2010,Travel and subsistence UK, Copyright and IP Enforcement Directorate ,Carlson Wagonlit,4565329,36.95,Not recorded
Department for Business Innovation and Skills,Intellectual Property Office,14/10/2010,Travel and subsistence UK, International Policy Directorate ,Carlson Wagonlit,739485,38.09,Not recorded
Department for Business Innovation and Skills,Intellectual Property Office,14/10/2010,Travel and subsistence UK, Innovation Directorate ,Carlson Wagonlit,736378,38.32,Not recorded
Department for Business Innovation and Skills,Intellectual Property Office,13/10/2010,Travel and subsistence UK, Business Support Directorate ,Personal expenses name witheld,48724,38.5,Not recorded
Department for Business Innovation and Skills,Intellectual Property Office,07/10/2010,Travel and subsistence UK, Finance Directorate ,Leasedrive Velo Rental Management Ltd,RHI00450855,38.6,Not recorded
Department for Business Innovation and Skills,Intellectual Property Office,11/10/2010,Travel and subsistence UK, Patents Directorate ,Leasedrive Velo Rental Management Ltd,RHI00450857,38.6,Not recorded
Department for Business Innovation and Skills,Intellectual Property Office,11/10/2010,Travel and subsistence UK, Patents Directorate ,Leasedrive Velo Rental Management Ltd,RHI00450858,38.6,Not recorded
Department for Business Innovation and Skills,Intellectual Property Office,14/10/2010,Travel and subsistence UK, Patents Directorate ,Leasedrive Velo Rental Management Ltd,RHI00453793,38.6,Not recorded
Department for Business Innovation and Skills,Intellectual Property Office,14/10/2010,Travel and subsistence UK, Patents Directorate ,Leasedrive Velo Rental Management Ltd,RHI00454896,38.6,Not recorded
Department for Business Innovation and Skills,Intellectual Property Office,20/10/2010,Travel and subsistence UK, Copyright and IP Enforcement Directorate ,Leasedrive Velo Rental Management Ltd,RHI00457410,38.6,Not recorded
Department for Business Innovation and Skills,Intellectual Property Office,28/10/2010,Travel and subsistence UK, Copyright and IP Enforcement Directorate ,Leasedrive Velo Rental Management Ltd,RHI00460491,38.6,Not recorded
Department for Business Innovation and Skills,Intellectual Property Office,28/10/2010,Travel and subsistence UK, Copyright and IP Enforcement Directorate ,Leasedrive Velo Rental Management Ltd,RHI00460492,38.6,Not recorded
Department for Business Innovation and Skills,Intellectual Property Office,28/10/2010,Travel and subsistence UK, Patents Directorate ,Leasedrive Velo Rental Management Ltd,RHI00460496,38.6,Not recorded
Department for Business Innovation and Skills,Intellectual Property Office,06/10/2010,Travel and subsistence UK, Innovation Directorate ,Leasedrive Velo Rental Management Ltd,RHI00450860,38.91,Not recorded
Department for Business Innovation and Skills,Intellectual Property Office,28/10/2010,Travel and subsistence UK, Copyright and IP Enforcement Directorate ,Leasedrive Velo Rental Management Ltd,RHI00460494,38.91,Not recorded
Department for Business Innovation and Skills,Intellectual Property Office,13/10/2010,Travel and subsistence UK, Innovation Directorate ,Personal expenses name witheld,48732,39.85,Not recorded
Department for Business Innovation and Skills,Intellectual Property Office,14/10/2010,Travel and subsistence UK, Patents Directorate ,Carlson Wagonlit,744630,40.56,Not recorded
Department for Business Innovation and Skills,Intellectual Property Office,13/10/2010,Travel and subsistence UK, Innovation Directorate ,Leasedrive Velo Rental Management Ltd,RHI00453794,40.89,Not recorded
Department for Business Innovation and Skills,Intellectual Property Office,14/10/2010,Travel and subsistence UK, Business Support Directorate ,Carlson Wagonlit,734821,42.91,Not recorded
Department for Business Innovation and Skills,Intellectual Property Office,14/10/2010,Travel and subsistence UK, Business Support Directorate ,Carlson Wagonlit,0734729A,42.91,Not recorded
Department for Business Innovation and Skills,Intellectual Property Office,12/10/2010,Travel and subsistence UK, Patents Directorate ,Personal expenses name witheld,48723,43.3,Not recorded
Department for Business Innovation and Skills,Intellectual Property Office,14/10/2010,Travel and subsistence UK, Business Support Directorate ,Carlson Wagonlit,734730,43.3,Not recorded
Department for Business Innovation and Skills,Intellectual Property Office,14/10/2010,Travel and subsistence UK, Copyright and IP Enforcement Directorate ,Carlson Wagonlit,736377,43.3,Not recorded
Department for Business Innovation and Skills,Intellectual Property Office,14/10/2010,Travel and subsistence UK, Patents Directorate ,Carlson Wagonlit,746747,43.3,Not recorded
Department for Business Innovation and Skills,Intellectual Property Office,14/10/2010,Travel and subsistence UK, Copyright and IP Enforcement Directorate ,Carlson Wagonlit,756423,43.3,Not recorded
Department for Business Innovation and Skills,Intellectual Property Office,20/10/2010,Travel and subsistence UK, Copyright and IP Enforcement Directorate ,Leasedrive Velo Rental Management Ltd,RHI00457408,43.62,Not recorded
Department for Business Innovation and Skills,Intellectual Property Office,20/10/2010,Travel and subsistence UK, Copyright and IP Enforcement Directorate ,Leasedrive Velo Rental Management Ltd,RHI00457412,43.62,Not recorded
Department for Business Innovation and Skills,Intellectual Property Office,28/10/2010,Travel and subsistence UK, Patents Directorate ,Leasedrive Velo Rental Management Ltd,RHI00460497,43.62,Not recorded
Department for Business Innovation and Skills,Intellectual Property Office,14/10/2010,Travel and subsistence UK, Trade Marks Directorate ,Carlson Wagonlit,754305,43.89,Not recorded
Department for Business Innovation and Skills,Intellectual Property Office,05/10/2010,Travel and subsistence UK, Innovation Directorate ,ARVAL PHH Business Solutions Ltd,1014932961,44.4,Not recorded
Department for Business Innovation and Skills,Intellectual Property Office,14/10/2010,Travel and subsistence UK, Copyright and IP Enforcement Directorate ,Carlson Wagonlit,752920,46.26,Not recorded
Department for Business Innovation and Skills,Intellectual Property Office,19/10/2010,Travel and subsistence UK, International Policy Directorate ,Personal expenses name witheld,48745,49.0,Not recorded
Department for Business Innovation and Skills,Intellectual Property Office,25/10/2010,Travel and subsistence UK, Patents Directorate ,Personal expenses name witheld,48795,49.3,Not recorded
Department for Business Innovation and Skills,Intellectual Property Office,14/10/2010,Travel and subsistence UK, International Policy Directorate ,Carlson Wagonlit,758623,49.47,Not recorded
Department for Business Innovation and Skills,Intellectual Property Office,29/10/2010,Travel and subsistence UK, Innovation Directorate ,ARVAL PHH Business Solutions Ltd,1015099913,51.65,Not recorded
Department for Business Innovation and Skills,Intellectual Property Office,12/10/2010,Travel and subsistence UK, Patents Directorate ,Personal expenses name witheld,48721,52.05,Not recorded
Department for Business Innovation and Skills,Intellectual Property Office,12/10/2010,Travel and subsistence UK, Patents Directorate ,Personal expenses name witheld,48722,52.05,Not recorded
Department for Business Innovation and Skills,Intellectual Property Office,08/10/2010,Travel and subsistence UK, Innovation Directorate ,Personal expenses name witheld,48704,55.35,Not recorded
Department for Business Innovation and Skills,Intellectual Property Office,14/10/2010,Travel and subsistence UK, International Policy Directorate ,Carlson Wagonlit,756799,55.45,Not recorded
Department for Business Innovation and Skills,Intellectual Property Office,13/10/2010,Travel and subsistence UK, Patents Directorate ,Personal expenses name witheld,48730,56.5,Not recorded
Department for Business Innovation and Skills,Intellectual Property Office,14/10/2010,Travel and subsistence UK, Finance Directorate ,Carlson Wagonlit,743215,57.96,Not recorded
Department for Business Innovation and Skills,Intellectual Property Office,14/10/2010,Travel and subsistence UK, Trade Marks Directorate ,Carlson Wagonlit,754307,58.8,Not recorded
Department for Business Innovation and Skills,Intellectual Property Office,18/10/2010,Travel and subsistence UK, Business Support Directorate ,Personal expenses name witheld,48744,59.5,Not recorded
Department for Business Innovation and Skills,Intellectual Property Office,14/10/2010,Travel and subsistence UK, International Policy Directorate ,Carlson Wagonlit,734751,60.89,Not recorded
Department for Business Innovation and Skills,Intellectual Property Office,21/10/2010,Travel and subsistence UK, Innovation Directorate ,ARVAL PHH Business Solutions Ltd,1015061260,61.33,Not recorded
Department for Business Innovation and Skills,Intellectual Property Office,14/10/2010,Travel and subsistence UK, Copyright and IP Enforcement Directorate ,Carlson Wagonlit,734807,61.71,Not recorded
Department for Business Innovation and Skills,Intellectual Property Office,14/10/2010,Travel and subsistence UK, Copyright and IP Enforcement Directorate ,Carlson Wagonlit,757872,61.91,Not recorded
Department for Business Innovation and Skills,Intellectual Property Office,29/10/2010,Travel and subsistence UK, Copyright and IP Enforcement Directorate ,Personal expenses name witheld,48815,62.26,Not recorded
Department for Business Innovation and Skills,Intellectual Property Office,14/10/2010,Travel and subsistence UK, Copyright and IP Enforcement Directorate ,Carlson Wagonlit,4563110,62.35,Not recorded
Department for Business Innovation and Skills,Intellectual Property Office,21/10/2010,Travel and subsistence UK, Finance Directorate ,Personal expenses name witheld,48756A,62.95,Not recorded
Department for Business Innovation and Skills,Intellectual Property Office,14/10/2010,Travel and subsistence UK, Innovation Directorate ,Carlson Wagonlit,736330,63.05,Not recorded
Department for Business Innovation and Skills,Intellectual Property Office,14/10/2010,Travel and subsistence UK, Innovation Directorate ,Carlson Wagonlit,747840,63.05,Not recorded
Department for Business Innovation and Skills,Intellectual Property Office,11/10/2010,Travel and subsistence UK, Innovation Directorate ,ARVAL PHH Business Solutions Ltd,1014984311,63.18,Not recorded
Department for Business Innovation and Skills,Intellectual Property Office,14/10/2010,Travel and subsistence UK, Copyright and IP Enforcement Directorate ,Carlson Wagonlit,752742,63.55,Not recorded
Department for Business Innovation and Skills,Intellectual Property Office,14/10/2010,Travel and subsistence UK, International Policy Directorate ,Carlson Wagonlit,753936,63.84,Not recorded
Department for Business Innovation and Skills,Intellectual Property Office,14/10/2010,Travel and subsistence UK, Innovation Directorate ,Carlson Wagonlit,743203,64.38,Not recorded
Department for Business Innovation and Skills,Intellectual Property Office,29/10/2010,Travel and subsistence UK, Copyright and IP Enforcement Directorate ,Personal expenses name witheld,48819,65.81,Not recorded
Department for Business Innovation and Skills,Intellectual Property Office,14/10/2010,Travel and subsistence UK, Innovation Directorate ,Carlson Wagonlit,744993,67.35,Not recorded
Department for Business Innovation and Skills,Intellectual Property Office,14/10/2010,Travel and subsistence UK, Copyright and IP Enforcement Directorate ,Carlson Wagonlit,755172,67.98,Not recorded
Department for Business Innovation and Skills,Intellectual Property Office,14/10/2010,Travel and subsistence UK, Innovation Directorate ,Carlson Wagonlit,755599,68.3,Not recorded
Department for Business Innovation and Skills,Intellectual Property Office,21/10/2010,Travel and subsistence UK, Innovation Directorate ,Leasedrive Velo Rental Management Ltd,RHI00457407,68.86,Not recorded
Department for Business Innovation and Skills,Intellectual Property Office,29/10/2010,Travel and subsistence UK, Innovation Directorate ,Leasedrive Velo Rental Management Ltd,RHI00460493,68.86,Not recorded
Department for Business Innovation and Skills,Intellectual Property Office,14/10/2010,Travel and subsistence UK, Innovation Directorate ,Carlson Wagonlit,746215,69.07,Not recorded
Department for Business Innovation and Skills,Intellectual Property Office,19/10/2010,Travel and subsistence UK, Chief Executive's Office ,Personal expenses name witheld,48754,69.1,Not recorded
Department for Business Innovation and Skills,Intellectual Property Office,18/10/2010,Travel and subsistence UK, Innovation Directorate ,ARVAL PHH Business Solutions Ltd,1015006981,70.0,Not recorded
Department for Business Innovation and Skills,Intellectual Property Office,14/10/2010,Travel and subsistence UK, Innovation Directorate ,Carlson Wagonlit,734734,71.94,Not recorded
Department for Business Innovation and Skills,Intellectual Property Office,14/10/2010,Travel and subsistence UK, Copyright and IP Enforcement Directorate ,Carlson Wagonlit,734832,71.94,Not recorded
Department for Business Innovation and Skills,Intellectual Property Office,14/10/2010,Travel and subsistence UK, Copyright and IP Enforcement Directorate ,Carlson Wagonlit,734833,71.94,Not recorded
Department for Business Innovation and Skills,Intellectual Property Office,14/10/2010,Travel and subsistence UK, Innovation Directorate ,Carlson Wagonlit,744313,71.94,Not recorded
Department for Business Innovation and Skills,Intellectual Property Office,14/10/2010,Travel and subsistence UK, Copyright and IP Enforcement Directorate ,Carlson Wagonlit,746213,72.77,Not recorded
Department for Business Innovation and Skills,Intellectual Property Office,14/10/2010,Travel and subsistence UK, Copyright and IP Enforcement Directorate ,Carlson Wagonlit,734834,72.87,Not recorded
Department for Business Innovation and Skills,Intellectual Property Office,14/10/2010,Travel and subsistence UK, Copyright and IP Enforcement Directorate ,Carlson Wagonlit,737249,72.87,Not recorded
Department for Business Innovation and Skills,Intellectual Property Office,14/10/2010,Travel and subsistence UK, Innovation Directorate ,Carlson Wagonlit,743202,72.87,Not recorded
Department for Business Innovation and Skills,Intellectual Property Office,14/10/2010,Travel and subsistence UK, Innovation Directorate ,Carlson Wagonlit,744311,72.87,Not recorded
Department for Business Innovation and Skills,Intellectual Property Office,19/10/2010,Travel and subsistence UK, Business Support Directorate ,Personal expenses name witheld,48752,74.15,Not recorded
Department for Business Innovation and Skills,Intellectual Property Office,14/10/2010,Travel and subsistence UK, Copyright and IP Enforcement Directorate ,Leasedrive Velo Rental Management Ltd,RHI00454897,77.2,Not recorded
Department for Business Innovation and Skills,Intellectual Property Office,19/10/2010,Travel and subsistence UK, Copyright and IP Enforcement Directorate ,Leasedrive Velo Rental Management Ltd,RHI00455612,77.2,Not recorded
Department for Business Innovation and Skills,Intellectual Property Office,22/10/2010,Travel and subsistence UK, Copyright and IP Enforcement Directorate ,Personal expenses name witheld,48780,77.3,Not recorded
Department for Business Innovation and Skills,Intellectual Property Office,14/10/2010,Travel and subsistence UK, Copyright and IP Enforcement Directorate ,Carlson Wagonlit,752229,77.46,Not recorded
Department for Business Innovation and Skills,Intellectual Property Office,14/10/2010,Travel and subsistence UK, Patents Directorate ,Carlson Wagonlit,742427,77.86,Not recorded
Department for Business Innovation and Skills,Intellectual Property Office,14/10/2010,Travel and subsistence UK, Copyright and IP Enforcement Directorate ,Carlson Wagonlit,742653,77.86,Not recorded
Department for Business Innovation and Skills,Intellectual Property Office,14/10/2010,Travel and subsistence UK, Patents Directorate ,Carlson Wagonlit,745281,77.86,Not recorded
Department for Business Innovation and Skills,Intellectual Property Office,14/10/2010,Travel and subsistence UK, Patents Directorate ,Carlson Wagonlit,747236,77.86,Not recorded
Department for Business Innovation and Skills,Intellectual Property Office,14/10/2010,Travel and subsistence UK, Business Support Directorate ,Carlson Wagonlit,734271,78.36,Not recorded
Department for Business Innovation and Skills,Intellectual Property Office,29/10/2010,Travel and subsistence UK, Patents Directorate ,Leasedrive Velo Rental Management Ltd,RHI00462825,79.43,Not recorded
Department for Business Innovation and Skills,Intellectual Property Office,14/10/2010,Travel and subsistence UK, Business Support Directorate ,Carlson Wagonlit,736476,80.28,Not recorded
Department for Business Innovation and Skills,Intellectual Property Office,14/10/2010,Travel and subsistence UK, Business Support Directorate ,Carlson Wagonlit,730159,80.38,Not recorded
Department for Business Innovation and Skills,Intellectual Property Office,14/10/2010,Travel and subsistence UK, Copyright and IP Enforcement Directorate ,Carlson Wagonlit,734742,81.63,Not recorded
Department for Business Innovation and Skills,Intellectual Property Office,14/10/2010,Travel and subsistence UK, International Policy Directorate ,Carlson Wagonlit,752737,81.63,Not recorded
Department for Business Innovation and Skills,Intellectual Property Office,14/10/2010,Travel and subsistence UK, Finance Directorate ,Carlson Wagonlit,741323,81.76,Not recorded
