Department family,Entity,Date,Expense type,Expense area,Supplier,Transaction number,Amount,VAT registration number
"Department for Business, Innovation and Skills",Intellectual Property Office,07/07/2010,Minor Building Works & Maintenance,Business Support Directorate,Balfour Beatty WorkPlace Ltd,M103776,93.0,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,07/07/2010,Minor Building Works & Maintenance,Business Support Directorate,Balfour Beatty WorkPlace Ltd,M103784,93.0,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,07/07/2010,Training,Patents Directorate,Business Language Services Ltd,9923,106.2,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,07/07/2010,Minor Building Works & Maintenance,Business Support Directorate,Balfour Beatty WorkPlace Ltd,M103777,124.0,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,07/07/2010,Security Guards,Business Support Directorate,Legion Group plc,21081,140.64,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,07/07/2010,Entertainment,Trade Marks Directorate,Earls Caterers Ltd,25788,146.0,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,07/07/2010,Travel and subsistence UK,Trade Marks Directorate,Personal expenses name witheld,48259,153.75,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,07/07/2010,Entertainment,Trade Marks Directorate,Personal expenses name witheld,48259,153.75,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,07/07/2010,Furniture & Fittings,Business Support Directorate,Sunlux Blinds Curtains Interiors Ltd,338,176.25,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,07/07/2010,Minor Building Works & Maintenance,Business Support Directorate,Balfour Beatty WorkPlace Ltd,M103785,186.0,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,07/07/2010,Training,Patents Directorate,Business Language Services Ltd,9923,198.0,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,07/07/2010,Minor Building Works & Maintenance,Business Support Directorate,Balfour Beatty WorkPlace Ltd,M103790,216.0,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,07/07/2010,Minor Building Works & Maintenance,Business Support Directorate,Balfour Beatty WorkPlace Ltd,M103789,225.0,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,07/07/2010,Training,Business Support Directorate,British Red Cross,N646755,243.0,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,07/07/2010,Training,Business Support Directorate,Business Language Services Ltd,9923,248.5,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,07/07/2010,Entertainment,Business Support Directorate,Business Language Services Ltd,9923,248.5,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,07/07/2010,Overseas Patent Specifications,Patents Directorate,British Library,139616669,386.79,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,07/07/2010,Aardman project,Innovation Directorate,Rainbow Productions Ltd,26288,496.44,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,07/07/2010,Travel and subsistence Overseas,Chief Executive's Office,Personal expenses name witheld,48265,538.17,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,07/07/2010,Relocation Removals & Excess Fare,Business Support Directorate,Personal expenses name witheld,48266,553.08,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,07/07/2010,Other,Business Support Directorate,On Your Bike,30281,703.0,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,07/07/2010,Furniture Removals & Portering,Business Support Directorate,Senator International Ltd,S00915182,1026.95,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,07/07/2010,Travel and subsistence Overseas,Trade Marks Directorate,Personal expenses name witheld,48264,1347.61,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,07/07/2010,Minor Building Works & Maintenance,Business Support Directorate,Balfour Beatty WorkPlace Ltd,M103775,1457.0,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,07/07/2010,Computer hardware and software,Business Support Directorate,Ingram Publishing,74660,1890.28,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,07/07/2010,Minor Building Works & Maintenance,Business Support Directorate,Balfour Beatty WorkPlace Ltd,M103778,2386.0,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,07/07/2010,Minor Building Works & Maintenance,Business Support Directorate,Ian Williams Ltd,100987,5147.35,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,07/07/2010,Overseas Patent Specifications,Patents Directorate,British Library,139616670,6857.47,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,07/07/2010,Fuel &Utilities,Business Support Directorate,EDF Energy 1 Ltd,11555683-0093,16310.73,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,08/07/2010,Travel and subsistence UK,Patents Directorate,Leasedrive Velo Rental Management Ltd,RHI00412534,12.75,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,08/07/2010,Eyecare,Business Support Directorate,Personal expenses name witheld,48268,20.0,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,08/07/2010,Eyecare,Business Support Directorate,Personal expenses name witheld,48269,20.0,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,08/07/2010,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Personal expenses name witheld,48271,21.6,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,08/07/2010,Travel and subsistence UK,Patents Directorate,Leasedrive Velo Rental Management Ltd,RHI00412534,25.85,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,08/07/2010,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Personal expenses name witheld,48275,30.05,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,08/07/2010,Office Cleaning,Business Support Directorate,Protectahome Ltd,56047,35.0,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,08/07/2010,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Leasedrive Velo Rental Management Ltd,RHI00412532,43.62,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,08/07/2010,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Leasedrive Velo Rental Management Ltd,RHI00412533A,43.62,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,08/07/2010,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Personal expenses name witheld,48279,44.6,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,08/07/2010,Travel and subsistence UK,Finance Directorate,Personal expenses name witheld,48276,57.0,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,08/07/2010,Travel and subsistence UK,Business Support Directorate,Personal expenses name witheld,48281,83.2,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,08/07/2010,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Personal expenses name witheld,48272,103.15,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,08/07/2010,Travel and subsistence UK,Innovation Directorate,Leasedrive Velo Rental Management Ltd,RHI00412531,109.04,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,08/07/2010,Machinery hire and maintenance,Business Support Directorate,Crown Lift Truck Ltd,SIN/10127034,117.82,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,08/07/2010,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Personal expenses name witheld,48270,134.4,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,08/07/2010,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Personal expenses name witheld,48284,136.83,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,08/07/2010,Other Stationery & General Supplies,Finance Directorate,Total Print Finishing Services Ltd,31128,138.93,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,08/07/2010,Minor Building Works & Maintenance,Business Support Directorate,Balfour Beatty WorkPlace Ltd,M103783,186.0,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,08/07/2010,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Personal expenses name witheld,48277,232.84,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,08/07/2010,Non - IT Consultants,Copyright and IP Enforcement Directorate,Experian Ltd,IEX3000786762,237.59,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,08/07/2010,Travel and subsistence UK,Innovation Directorate,Personal expenses name witheld,48243,256.55,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,08/07/2010,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Personal expenses name witheld,48283,265.58,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,08/07/2010,Travel and subsistence UK,Patents Directorate,Pegasus,A5269,279.0,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,08/07/2010,Travel and subsistence UK,Business Support Directorate,Personal expenses name witheld,48282,288.4,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,08/07/2010,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Personal expenses name witheld,48278,321.19,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,08/07/2010,Steering Board,Business Support Directorate,Personal expenses name witheld,48273,337.96,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,08/07/2010,Minor Building Works & Maintenance,Business Support Directorate,Balfour Beatty WorkPlace Ltd,M103780,372.0,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,08/07/2010,Travel and subsistence Overseas,Copyright and IP Enforcement Directorate,Personal expenses name witheld,48285,379.92,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,08/07/2010,Entertainment,International Policy Directorate,Personal expenses name witheld,48267,397.88,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,08/07/2010,Machinery hire and maintenance,Business Support Directorate,Crown Lift Truck Ltd,SIN/10127031,431.18,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,08/07/2010,Payroll Costs,Business Support Directorate,LogicaCMG UK Ltd,HRS113715,1737.86,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,08/07/2010,Machinery hire and maintenance,Business Support Directorate,Danwood Group Ltd,2499240,3201.41,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,08/07/2010,Training,Business Support Directorate,ILX Group plc,236587,4000.0,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,08/07/2010,Minor Building Works & Maintenance,Business Support Directorate,Ian Williams Ltd,100986,4688.0,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,08/07/2010,IT Contractors,Trade Marks Directorate,Capgemini UK Plc,2.60E+13,13573.6,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,09/07/2010,Entertainment,Finance Directorate,Mitie Facilities Services Ltd,100/90151958,7.0,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,09/07/2010,Entertainment,Business Support Directorate,Mitie Facilities Services Ltd,100/90151958,16.6,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,09/07/2010,Books Newspapers & Publications,Business Support Directorate,Mitie Facilities Services Ltd,100/90151958,44.65,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,09/07/2010,Entertainment,Business Support Directorate,Mitie Facilities Services Ltd,100/90151958,92.4,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,09/07/2010,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Personal expenses name witheld,48289,101.65,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,09/07/2010,Travel and subsistence UK,Finance Directorate,Personal expenses name witheld,48290,120.0,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,09/07/2010,Entertainment,Finance Directorate,Mitie Facilities Services Ltd,100/90151958,179.0,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,09/07/2010,Training,Business Support Directorate,Computeraid Ltd,18254,264.38,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,09/07/2010,Entertainment,Business Support Directorate,Mitie Facilities Services Ltd,100/90151958,300.75,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,09/07/2010,Travel and subsistence UK,Innovation Directorate,Mitie Facilities Services Ltd,100/90151958,331.29,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,09/07/2010,Books Newspapers & Publications,Innovation Directorate,Mitie Facilities Services Ltd,100/90151958,331.29,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,09/07/2010,Entertainment,Innovation Directorate,Mitie Facilities Services Ltd,100/90151958,331.29,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,09/07/2010,Travel and subsistence UK,Innovation Directorate,Personal expenses name witheld,48288,339.9,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,09/07/2010,Entertainment,Copyright and IP Enforcement Directorate,Mitie Facilities Services Ltd,100/90151958,426.25,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,09/07/2010,Entertainment,Patents Directorate,Mitie Facilities Services Ltd,100/90151958,469.55,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,09/07/2010,Postage,Business Support Directorate,Parcelforce Worldwide,9029875532,675.49,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,09/07/2010,Other Stationery & General Supplies,Finance Directorate,Banner  Business Supplies Ltd,A-22107197,797.1,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,09/07/2010,Agency Staff,International Policy Directorate,Acorn Recruitment Ltd,549793,849.44,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,09/07/2010,Relocation Removals & Excess Fare,Business Support Directorate,Personal expenses name witheld,48290,1105.2,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,09/07/2010,Travel and subsistence Overseas,Innovation Directorate,Personal expenses name witheld,48286,1304.8,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,09/07/2010,Training,Business Support Directorate,McNeil  Robertson Associates,119,1394.16,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,09/07/2010,IT Contractors,Trade Marks Directorate,IBM UK Ltd,5806102397,3055.07,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,09/07/2010,Courier service,Business Support Directorate,DHL International (UK) Ltd,NPR5919520,3816.11,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,09/07/2010,Computer hardware and software,Business Support Directorate,CESG,78717,4200.0,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,09/07/2010,Treasury Solicitors,Business Support Directorate,Capital Law LLP,20013623,5934.0,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,09/07/2010,Printing ,Patents Directorate,Xerox Business Services,900068952,5967.92,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,09/07/2010,Marketing and Publicity ,Innovation Directorate,SGA Productions Ltd,1471,16500.0,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,09/07/2010,Computer hardware and software,Trade Marks Directorate,Fujitsu Services Ltd,97066,33427.78,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,09/07/2010,Machinery hire and maintenance,Business Support Directorate,Xerox Finance,96398115,39327.97,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,09/07/2010,Accommodation charges,Business Support Directorate,Office for National Statistics,1018357,273701.0,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,09/07/2010,Security Guards,Business Support Directorate,Office for National Statistics,1018357,273701.0,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,09/07/2010,Fuel &Utilities,Business Support Directorate,Office for National Statistics,1018357,273701.0,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,09/07/2010,Minor Building Works & Maintenance,Business Support Directorate,Office for National Statistics,1018357,273701.0,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,09/07/2010,Accommodation charges,Business Support Directorate,Office for National Statistics,1018357,295349.0,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,12/07/2010,Travel and subsistence UK,Finance Directorate,Personal expenses name witheld,48298,9.3,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,12/07/2010,Travel and subsistence UK,Patents Directorate,Personal expenses name witheld,48296,14.3,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,12/07/2010,Entertainment,Innovation Directorate,Personal expenses name witheld,48294,32.6,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,12/07/2010,Travel and subsistence UK,Patents Directorate,Leasedrive Velo Rental Management Ltd,RHI00412535,38.6,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,12/07/2010,Travel and subsistence UK,Patents Directorate,Personal expenses name witheld,48293,93.6,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,12/07/2010,Travel and subsistence UK,International Policy Directorate,Personal expenses name witheld,48297,96.95,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,12/07/2010,Telephone Rentals and Call Charges,Business Support Directorate,Virgin Media,414781801,105.19,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,12/07/2010,Travel and subsistence UK,Innovation Directorate,Personal expenses name witheld,48291,158.1,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,12/07/2010,Relocation Removals & Excess Fare,Business Support Directorate,Personal expenses name witheld,48299,188.0,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,12/07/2010,Telephone Rentals and Call Charges,Business Support Directorate,Virgin Media,414673601/06/07/10,229.13,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,12/07/2010,Travel and subsistence Overseas,Patents Directorate,Personal expenses name witheld,48301,411.99,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,12/07/2010,Telephone Rentals and Call Charges,Business Support Directorate,Virgin Media,409092102/06/07/10,412.43,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,12/07/2010,Treasury Solicitors,Business Support Directorate,Capital Law LLP,20013603,441.0,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,12/07/2010,Telephone Rentals and Call Charges,Business Support Directorate,Virgin Media,409092201/06/07/10,507.76,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,12/07/2010,Travel and subsistence Overseas,Patents Directorate,Personal expenses name witheld,48302,520.56,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,12/07/2010,Copyright Tribunal - Expenditure,Copyright and IP Enforcement Directorate,Personal expenses name witheld,48300,966.1,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,12/07/2010,Travel and subsistence UK,Innovation Directorate,Personal expenses name witheld,48295,992.35,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,12/07/2010,Paper,Finance Directorate,James McNaughton Paper Merchants Ltd,JR9352236,1316.0,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,12/07/2010,IT Contractors,Business Support Directorate,LA International Computer Consultants Ltd,LA149575,1977.22,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,12/07/2010,IT Contractors,Business Support Directorate,LA International Computer Consultants Ltd,LA149574,3278.2,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,12/07/2010,IT Contractors,Business Support Directorate,LA International Computer Consultants Ltd,LA149576,3672.93,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,12/07/2010,Childcare costs,Business Support Directorate,Computershare  Voucher Services,0000952201A,4401.54,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,13/07/2010,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Leasedrive Velo Rental Management Ltd,CRD00042122,-77.2,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,13/07/2010,Office Cleaning,Business Support Directorate,Biffa Waste Services Ltd,247C13288,5.76,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,13/07/2010,Travel and subsistence UK,Innovation Directorate,Personal expenses name witheld,48307,9.3,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,13/07/2010,Travel and subsistence UK,Trade Marks Directorate,Personal expenses name witheld,48304,25.6,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,13/07/2010,Travel and subsistence UK,Business Support Directorate,Personal expenses name witheld,48309,32.0,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,13/07/2010,Travel and subsistence UK,Patents Directorate,Leasedrive Velo Rental Management Ltd,RHI00414103,38.6,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,13/07/2010,Travel and subsistence Overseas,Patents Directorate,Leasedrive Velo Rental Management Ltd,RHI00414103,38.6,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,13/07/2010,Travel and subsistence UK,Business Support Directorate,Personal expenses name witheld,48305,62.4,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,13/07/2010,Travel and subsistence UK,Innovation Directorate,ARVAL PHH Business Solutions Ltd,1014428727,65.09,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,13/07/2010,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Leasedrive Velo Rental Management Ltd,RHI00409419,77.2,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,13/07/2010,Travel and subsistence Overseas,Patents Directorate,Leasedrive Velo Rental Management Ltd,RHI00414102,99.18,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,13/07/2010,Subscription to Professional bodies,Business Support Directorate,Personal expenses name witheld,48306,100.0,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,13/07/2010,Entertainment,Chief Executive's Office,Personal expenses name witheld,48308,104.34,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,13/07/2010,Minor Building Works & Maintenance,Business Support Directorate,Balfour Beatty WorkPlace Ltd,M103782,155.0,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,13/07/2010,Courier service,Business Support Directorate,DHL International (UK) Ltd,3256970,173.73,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,13/07/2010,Minor Building Works & Maintenance,Business Support Directorate,Balfour Beatty WorkPlace Ltd,M103781,276.0,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,13/07/2010,Office Cleaning,Business Support Directorate,Gremer Chemicals(UK) Ltd,212083,385.55,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,13/07/2010,Online Bureau Charges,Patents Directorate,Questel*Orbit,1484,388.83,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,13/07/2010,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Personal expenses name witheld,48310,450.53,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,13/07/2010,Fuel &Utilities,Business Support Directorate,Dwr Cymru Cyf,835522530022/07/07/10,466.22,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,13/07/2010,Office Cleaning,Business Support Directorate,Biffa Waste Services Ltd,512C07136,471.74,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,13/07/2010,Travel and subsistence Overseas,Patents Directorate,Personal expenses name witheld,48311,505.07,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,13/07/2010,Marketing and Publicity ,Innovation Directorate,OpTIC Glyndwr Ltd,2175,620.0,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,13/07/2010,Office Cleaning,Business Support Directorate,Biffa Waste Services Ltd,512C07135,680.98,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,13/07/2010,Online Bureau Charges,Innovation Directorate,Questel*Orbit,1484,949.25,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,13/07/2010,Marketing and Publicity ,Innovation Directorate,BHP Information Solutions Ltd,5791,1795.1,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,13/07/2010,IT Contractors,Business Support Directorate,LA International Computer Consultants Ltd,LA149951,2401.98,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,13/07/2010,Costs Awarded against the office,Finance Directorate,Treasury Solicitors,COSTS/MT90472A(GF/SW/TS/911/10),2500.0,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,13/07/2010,Minor Building Works & Maintenance,Business Support Directorate,Wolseley UK Ltd,54525836,2864.09,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,13/07/2010,IT Contractors,Business Support Directorate,LA International Computer Consultants Ltd,LA149950,13844.92,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,13/07/2010,Accommodation charges,Business Support Directorate,Caerphilly County Borough Council,12/0,44581.0,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,14/07/2010,Travel and subsistence Overseas,International Policy Directorate,Carlson Wagonlit,4541441,-284.41,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,14/07/2010,Travel and subsistence UK,Trade Marks Directorate,Carlson Wagonlit,677603,-166.01,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,14/07/2010,Travel and subsistence UK,Patents Directorate,Carlson Wagonlit,677670,-148.25,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,14/07/2010,Travel and subsistence UK,Patents Directorate,Carlson Wagonlit,677709,-146.58,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,14/07/2010,Travel and subsistence UK,Trade Marks Directorate,Carlson Wagonlit,677940,-90.41,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,14/07/2010,Travel and subsistence UK,Trade Marks Directorate,Carlson Wagonlit,676205,-83.42,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,14/07/2010,Travel and subsistence Overseas,Trade Marks Directorate,Carlson Wagonlit,4537856,-83.26,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,14/07/2010,Travel and subsistence UK,Trade Marks Directorate,Carlson Wagonlit,648257,-82.94,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,14/07/2010,Travel and subsistence UK,Trade Marks Directorate,Carlson Wagonlit,4540087,-80.19,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,14/07/2010,Travel and subsistence Overseas,Trade Marks Directorate,Carlson Wagonlit,4540087,-80.19,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,14/07/2010,Travel and subsistence UK,Copyright and IP Enforcement Directorate,Carlson Wagonlit,642997,-78.56,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,14/07/2010,Travel and subsistence UK,Patents Directorate,Carlson Wagonlit,676152,-76.62,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,14/07/2010,Travel and subsistence UK,International Policy Directorate,Carlson Wagonlit,677598,-76.62,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,14/07/2010,Travel and subsistence UK,Innovation Directorate,Carlson Wagonlit,670627,-75.64,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,14/07/2010,Travel and subsistence Overseas,Trade Marks Directorate,Carlson Wagonlit,4535352,-74.47,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,14/07/2010,Travel and subsistence UK,Innovation Directorate,Carlson Wagonlit,642946,-73.7,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,14/07/2010,Travel and subsistence UK,Business Support Directorate,Carlson Wagonlit,643005,-73.7,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,14/07/2010,Travel and subsistence UK,Innovation Directorate,Carlson Wagonlit,643010,-73.7,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,14/07/2010,Travel and subsistence UK,Trade Marks Directorate,Carlson Wagonlit,677609,-73.7,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,14/07/2010,Travel and subsistence UK,Innovation Directorate,Carlson Wagonlit,677657,-63.98,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,14/07/2010,Travel and subsistence UK,Trade Marks Directorate,Carlson Wagonlit,654012,-58.34,Not recorded
"Department for Business, Innovation and Skills",Intellectual Property Office,14/07/2010,Travel and subsistence UK,Trade Marks Directorate,Carlson Wagonlit,658982,-52.93,Not recorded
